B01001B_001E,B01001B_001EA,B01001B_001M,B01001B_001MA,B01001B_002E,B01001B_002EA,B01001B_002M,B01001B_002MA,B01001B_003E,B01001B_003EA,B01001B_003M,B01001B_003MA,B01001B_004E,B01001B_004EA,B01001B_004M,B01001B_004MA,B01001B_005E,B01001B_005EA,B01001B_005M,B01001B_005MA,B01001B_006E,B01001B_006EA,B01001B_006M,B01001B_006MA,B01001B_007E,B01001B_007EA,B01001B_007M,B01001B_007MA,B01001B_008E,B01001B_008EA,B01001B_008M,B01001B_008MA,B01001B_009E,B01001B_009EA,B01001B_009M,B01001B_009MA,B01001B_010E,B01001B_010EA,B01001B_010M,B01001B_010MA,B01001B_011E,B01001B_011EA,B01001B_011M,B01001B_011MA,B01001B_012E,B01001B_012EA,B01001B_012M,B01001B_012MA,B01001B_013E,B01001B_013EA,B01001B_013M,B01001B_013MA,B01001B_014E,B01001B_014EA,B01001B_014M,B01001B_014MA,B01001B_015E,B01001B_015EA,B01001B_015M,B01001B_015MA,B01001B_016E,B01001B_016EA,B01001B_016M,B01001B_016MA,B01001B_017E,B01001B_017EA,B01001B_017M,B01001B_017MA,B01001B_018E,B01001B_018EA,B01001B_018M,B01001B_018MA,B01001B_019E,B01001B_019EA,B01001B_019M,B01001B_019MA,B01001B_020E,B01001B_020EA,B01001B_020M,B01001B_020MA,B01001B_021E,B01001B_021EA,B01001B_021M,B01001B_021MA,B01001B_022E,B01001B_022EA,B01001B_022M,B01001B_022MA,B01001B_023E,B01001B_023EA,B01001B_023M,B01001B_023MA,B01001B_024E,B01001B_024EA,B01001B_024M,B01001B_024MA,B01001B_025E,B01001B_025EA,B01001B_025M,B01001B_025MA,B01001B_026E,B01001B_026EA,B01001B_026M,B01001B_026MA,B01001B_027E,B01001B_027EA,B01001B_027M,B01001B_027MA,B01001B_028E,B01001B_028EA,B01001B_028M,B01001B_028MA,B01001B_029E,B01001B_029EA,B01001B_029M,B01001B_029MA,B01001B_030E,B01001B_030EA,B01001B_030M,B01001B_030MA,B01001B_031E,B01001B_031EA,B01001B_031M,B01001B_031MA,GEO_ID,NAME,state
1288057,null,8816,null,610523,null,5919,null,48844,null,2246,null,46867,null,3190,null,52337,null,2895,null,36758,null,1330,null,24411,null,1432,null,52408,null,2196,null,42594,null,1881,null,37254,null,1644,null,87729,null,2383,null,85337,null,2199,null,50294,null,1358,null,26632,null,1106,null,15146,null,1048,null,3912,null,914,null,677534,null,5195,null,48517,null,1512,null,46700,null,3489,null,49438,null,3184,null,34030,null,1216,null,27624,null,2024,null,47853,null,1792,null,44869,null,1525,null,42202,null,1769,null,93602,null,2183,null,97614,null,1744,null,66025,null,1297,null,39864,null,870,null,27074,null,1553,null,12122,null,1492,null,0400000US42,Pennsylvania,42
57169,null,3364,null,28950,null,1889,null,2228,null,561,null,2333,null,734,null,2119,null,713,null,1911,null,480,null,979,null,490,null,3217,null,800,null,2509,null,589,null,2351,null,416,null,3588,null,501,null,3134,null,587,null,2480,null,416,null,1324,null,438,null,551,null,387,null,226,null,231,null,28219,null,2412,null,2486,null,739,null,1602,null,580,null,2615,null,645,null,1457,null,645,null,892,null,507,null,3093,null,845,null,1677,null,690,null,1999,null,474,null,3263,null,481,null,4115,null,621,null,2228,null,417,null,1725,null,348,null,681,null,343,null,386,null,218,null,0400000US44,Rhode Island,44
1257796,null,6692,null,589302,null,5023,null,45434,null,2353,null,46199,null,3492,null,47955,null,3163,null,33842,null,2018,null,25915,null,2674,null,52339,null,3189,null,39238,null,2173,null,35929,null,2541,null,82160,null,3627,null,77045,null,2473,null,57675,null,941,null,27181,null,1406,null,13646,null,1475,null,4744,null,1040,null,668494,null,3971,null,45197,null,2046,null,41920,null,2945,null,47712,null,3008,null,32663,null,1615,null,25124,null,2626,null,50722,null,2897,null,46584,null,2233,null,38297,null,1903,null,94716,null,2431,null,97405,null,1828,null,72912,null,924,null,41151,null,1435,null,24472,null,1756,null,9619,null,1463,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
1015527,null,6959,null,476639,null,4607,null,40067,null,1697,null,41670,null,2738,null,38531,null,2741,null,27990,null,1527,null,21056,null,1574,null,36815,null,2125,null,37908,null,1871,null,30525,null,1855,null,64846,null,2138,null,64720,null,2004,null,43364,null,1577,null,18236,null,830,null,9557,null,899,null,1354,null,507,null,538888,null,4363,null,36099,null,1680,null,37172,null,3236,null,43328,null,3486,null,25430,null,1095,null,19175,null,1610,null,40426,null,1867,null,40153,null,1389,null,35006,null,1380,null,78524,null,1649,null,79022,null,1453,null,51547,null,1635,null,27383,null,993,null,17949,null,1510,null,7674,null,1011,null,0400000US47,Tennessee,47
2780252,null,16213,null,1344565,null,8026,null,112012,null,3046,null,110752,null,5100,null,115783,null,4696,null,73786,null,2982,null,53335,null,2844,null,112965,null,3695,null,106525,null,3064,null,92160,null,3213,null,192716,null,3814,null,184408,null,3794,null,109015,null,2043,null,49852,null,1706,null,24506,null,1661,null,6750,null,1078,null,1435687,null,11963,null,110469,null,3074,null,107212,null,4682,null,104838,null,4519,null,70719,null,2396,null,49673,null,5002,null,108698,null,6152,null,107247,null,4425,null,102678,null,3160,null,218247,null,3457,null,200360,null,2700,null,129856,null,2245,null,68230,null,1855,null,39611,null,1875,null,17849,null,1745,null,0400000US48,Texas,48
30001,null,2957,null,15473,null,1497,null,1426,null,813,null,2271,null,563,null,1344,null,416,null,462,null,268,null,863,null,489,null,1304,null,517,null,1336,null,613,null,1360,null,612,null,1731,null,669,null,2202,null,520,null,662,null,426,null,214,null,152,null,298,null,173,null,0,null,263,null,14528,null,2331,null,1976,null,802,null,1938,null,715,null,2758,null,1406,null,1078,null,527,null,870,null,523,null,1061,null,604,null,792,null,418,null,959,null,586,null,699,null,361,null,1679,null,606,null,399,null,341,null,221,null,97,null,98,null,136,null,0,null,263,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
1520432,null,7979,null,728628,null,6315,null,53563,null,2539,null,53096,null,3830,null,56064,null,3649,null,38262,null,1695,null,29341,null,3357,null,62021,null,4001,null,53520,null,2632,null,42576,null,2184,null,109821,null,2537,null,109192,null,3263,null,63621,null,1748,null,35492,null,1863,null,17183,null,1516,null,4876,null,1071,null,791804,null,5314,null,55189,null,1643,null,48105,null,2903,null,54896,null,3030,null,34825,null,1956,null,27583,null,2422,null,62162,null,2974,null,51834,null,2357,null,51399,null,2153,null,121991,null,2762,null,118532,null,2800,null,79304,null,1673,null,45458,null,1417,null,27986,null,1779,null,12540,null,1459,null,0400000US51,Virginia,51
219519,null,5570,null,119415,null,3257,null,8101,null,1170,null,6910,null,1547,null,10796,null,1755,null,6421,null,778,null,5845,null,836,null,9390,null,1222,null,10082,null,1056,null,9573,null,1283,null,17423,null,1253,null,18280,null,1293,null,9949,null,784,null,4479,null,518,null,1836,null,395,null,330,null,234,null,100104,null,3766,null,7407,null,1308,null,8501,null,1406,null,7992,null,1403,null,5209,null,995,null,3560,null,747,null,8216,null,1042,null,7354,null,1020,null,7709,null,816,null,14552,null,1166,null,14127,null,1034,null,7626,null,672,null,4197,null,462,null,2421,null,856,null,1233,null,448,null,0400000US53,Washington,53
61759,null,3368,null,32883,null,2740,null,1327,null,531,null,2440,null,510,null,1905,null,557,null,1510,null,687,null,2660,null,978,null,3442,null,934,null,2548,null,810,null,2147,null,806,null,3797,null,959,null,5020,null,1043,null,3418,null,815,null,2023,null,667,null,525,null,342,null,121,null,119,null,28876,null,2261,null,1985,null,789,null,1436,null,568,null,2316,null,901,null,1117,null,469,null,1092,null,599,null,2181,null,641,null,1366,null,587,null,1831,null,680,null,3377,null,879,null,4763,null,1056,null,3644,null,624,null,1908,null,507,null,1007,null,485,null,853,null,342,null,0400000US54,West Virginia,54
325385,null,3973,null,159433,null,2656,null,16492,null,989,null,13988,null,1525,null,16260,null,1426,null,9509,null,713,null,6277,null,1045,null,12840,null,1063,null,14196,null,1287,null,10507,null,1230,null,21934,null,1236,null,18548,null,996,null,10927,null,478,null,5218,null,367,null,2373,null,328,null,364,null,218,null,165952,null,2748,null,13427,null,1324,null,14194,null,1541,null,14841,null,1728,null,9266,null,898,null,5041,null,623,null,12511,null,821,null,13563,null,922,null,12054,null,933,null,22522,null,1113,null,22480,null,871,null,14012,null,544,null,6908,null,315,null,4179,null,528,null,954,null,342,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
282951,null,14025,null,140868,null,7242,null,5784,null,1346,null,8124,null,1440,null,10138,null,1681,null,5338,null,1097,null,5166,null,867,null,10699,null,1581,null,12535,null,2052,null,10031,null,2052,null,19449,null,2382,null,17864,null,2222,null,17573,null,1751,null,11644,null,1475,null,5007,null,857,null,1516,null,503,null,142083,null,8268,null,6173,null,1096,null,8049,null,1387,null,9980,null,1667,null,6023,null,1116,null,3854,null,919,null,10123,null,1876,null,11912,null,1691,null,10372,null,1741,null,18909,null,2464,null,19025,null,2065,null,17764,null,1824,null,11142,null,1450,null,6342,null,1087,null,2415,null,685,null,0400000US72,Puerto Rico,72
