C19037D_001E,C19037D_001EA,C19037D_001M,C19037D_001MA,C19037D_002E,C19037D_002EA,C19037D_002M,C19037D_002MA,C19037D_003E,C19037D_003EA,C19037D_003M,C19037D_003MA,C19037D_004E,C19037D_004EA,C19037D_004M,C19037D_004MA,C19037D_005E,C19037D_005EA,C19037D_005M,C19037D_005MA,C19037D_006E,C19037D_006EA,C19037D_006M,C19037D_006MA,C19037D_007E,C19037D_007EA,C19037D_007M,C19037D_007MA,C19037D_008E,C19037D_008EA,C19037D_008M,C19037D_008MA,C19037D_009E,C19037D_009EA,C19037D_009M,C19037D_009MA,C19037D_010E,C19037D_010EA,C19037D_010M,C19037D_010MA,C19037D_011E,C19037D_011EA,C19037D_011M,C19037D_011MA,C19037D_012E,C19037D_012EA,C19037D_012M,C19037D_012MA,C19037D_013E,C19037D_013EA,C19037D_013M,C19037D_013MA,C19037D_014E,C19037D_014EA,C19037D_014M,C19037D_014MA,C19037D_015E,C19037D_015EA,C19037D_015M,C19037D_015MA,C19037D_016E,C19037D_016EA,C19037D_016M,C19037D_016MA,C19037D_017E,C19037D_017EA,C19037D_017M,C19037D_017MA,C19037D_018E,C19037D_018EA,C19037D_018M,C19037D_018MA,C19037D_019E,C19037D_019EA,C19037D_019M,C19037D_019MA,C19037D_020E,C19037D_020EA,C19037D_020M,C19037D_020MA,C19037D_021E,C19037D_021EA,C19037D_021M,C19037D_021MA,C19037D_022E,C19037D_022EA,C19037D_022M,C19037D_022MA,C19037D_023E,C19037D_023EA,C19037D_023M,C19037D_023MA,C19037D_024E,C19037D_024EA,C19037D_024M,C19037D_024MA,C19037D_025E,C19037D_025EA,C19037D_025M,C19037D_025MA,C19037D_026E,C19037D_026EA,C19037D_026M,C19037D_026MA,C19037D_027E,C19037D_027EA,C19037D_027M,C19037D_027MA,C19037D_028E,C19037D_028EA,C19037D_028M,C19037D_028MA,C19037D_029E,C19037D_029EA,C19037D_029M,C19037D_029MA,C19037D_030E,C19037D_030EA,C19037D_030M,C19037D_030MA,C19037D_031E,C19037D_031EA,C19037D_031M,C19037D_031MA,C19037D_032E,C19037D_032EA,C19037D_032M,C19037D_032MA,C19037D_033E,C19037D_033EA,C19037D_033M,C19037D_033MA,C19037D_034E,C19037D_034EA,C19037D_034M,C19037D_034MA,C19037D_035E,C19037D_035EA,C19037D_035M,C19037D_035MA,C19037D_036E,C19037D_036EA,C19037D_036M,C19037D_036MA,C19037D_037E,C19037D_037EA,C19037D_037M,C19037D_037MA,C19037D_038E,C19037D_038EA,C19037D_038M,C19037D_038MA,C19037D_039E,C19037D_039EA,C19037D_039M,C19037D_039MA,C19037D_040E,C19037D_040EA,C19037D_040M,C19037D_040MA,C19037D_041E,C19037D_041EA,C19037D_041M,C19037D_041MA,C19037D_042E,C19037D_042EA,C19037D_042M,C19037D_042MA,C19037D_043E,C19037D_043EA,C19037D_043M,C19037D_043MA,C19037D_044E,C19037D_044EA,C19037D_044M,C19037D_044MA,C19037D_045E,C19037D_045EA,C19037D_045M,C19037D_045MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
51780,null,2335,null,1563,null,519,null,114,null,116,null,29,null,48,null,200,null,190,null,270,null,240,null,507,null,366,null,248,null,212,null,132,null,108,null,0,null,300,null,63,null,103,null,0,null,300,null,21753,null,1681,null,741,null,482,null,212,null,220,null,849,null,515,null,1316,null,657,null,2790,null,723,null,4916,null,966,null,3684,null,992,null,5213,null,1115,null,734,null,452,null,1298,null,415,null,20588,null,1421,null,402,null,325,null,783,null,494,null,2015,null,807,null,1372,null,623,null,2705,null,753,null,5145,null,1052,null,2837,null,841,null,4065,null,910,null,805,null,429,null,459,null,292,null,7876,null,1002,null,842,null,362,null,525,null,314,null,1114,null,559,null,1018,null,547,null,886,null,380,null,1388,null,448,null,1079,null,449,null,738,null,367,null,201,null,166,null,85,null,145,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
211970,null,3926,null,2734,null,812,null,840,null,451,null,0,null,277,null,0,null,277,null,583,null,376,null,134,null,137,null,454,null,420,null,326,null,291,null,294,null,279,null,103,null,163,null,0,null,277,null,111363,null,2788,null,3783,null,1130,null,870,null,453,null,3438,null,1009,null,5063,null,1334,null,7612,null,1448,null,16643,null,2434,null,17141,null,2248,null,27799,null,2364,null,14349,null,1680,null,14665,null,1859,null,81971,null,2503,null,1955,null,737,null,1251,null,656,null,3031,null,735,null,4147,null,938,null,7607,null,1413,null,10452,null,1465,null,11281,null,1619,null,18711,null,1971,null,9221,null,1223,null,14315,null,1424,null,15902,null,1647,null,1647,null,592,null,1397,null,714,null,1109,null,455,null,1053,null,424,null,1331,null,523,null,2124,null,672,null,2499,null,776,null,1857,null,702,null,1944,null,650,null,941,null,535,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
415234,null,5714,null,13352,null,1531,null,5657,null,1141,null,520,null,306,null,1415,null,508,null,1502,null,506,null,1286,null,509,null,1568,null,518,null,350,null,225,null,614,null,347,null,330,null,184,null,110,null,113,null,186346,null,4256,null,10392,null,1705,null,5115,null,1366,null,14544,null,1808,null,14470,null,1910,null,20881,null,2094,null,32291,null,2987,null,25661,null,2666,null,31495,null,2716,null,13904,null,1798,null,17593,null,2293,null,166178,null,4228,null,7417,null,1534,null,6628,null,1436,null,15144,null,2122,null,14984,null,2189,null,19112,null,1989,null,26213,null,2622,null,21673,null,2187,null,27928,null,2548,null,12271,null,1390,null,14808,null,1601,null,49358,null,2274,null,10312,null,1561,null,7696,null,1067,null,6256,null,983,null,3147,null,792,null,5035,null,981,null,5015,null,1109,null,3359,null,849,null,4843,null,906,null,1800,null,497,null,1895,null,542,null,0400000US36,New York,36
51106,null,2200,null,1960,null,629,null,387,null,249,null,185,null,212,null,183,null,227,null,596,null,398,null,488,null,314,null,121,null,111,null,0,null,289,null,0,null,289,null,0,null,289,null,0,null,289,null,29415,null,2268,null,855,null,414,null,1067,null,484,null,2813,null,894,null,2936,null,899,null,3042,null,950,null,6405,null,1431,null,3227,null,838,null,5452,null,1245,null,2503,null,898,null,1115,null,421,null,16792,null,1780,null,704,null,547,null,327,null,236,null,1856,null,848,null,1234,null,576,null,2172,null,822,null,3667,null,901,null,1818,null,626,null,1711,null,564,null,1687,null,594,null,1616,null,607,null,2939,null,605,null,35,null,61,null,178,null,176,null,326,null,271,null,281,null,229,null,282,null,236,null,736,null,367,null,700,null,482,null,296,null,287,null,68,null,120,null,37,null,65,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
60722,null,2063,null,3190,null,986,null,1255,null,616,null,120,null,157,null,603,null,414,null,564,null,437,null,280,null,333,null,0,null,265,null,85,null,158,null,74,null,93,null,209,null,225,null,0,null,265,null,33321,null,1972,null,1876,null,871,null,1666,null,742,null,1286,null,494,null,1725,null,824,null,3589,null,781,null,7271,null,1322,null,4764,null,1009,null,6980,null,1379,null,2485,null,769,null,1679,null,618,null,17344,null,1690,null,1262,null,499,null,430,null,384,null,1034,null,493,null,974,null,465,null,1830,null,603,null,3956,null,986,null,2556,null,841,null,2588,null,690,null,992,null,388,null,1722,null,634,null,6867,null,1213,null,1267,null,775,null,544,null,540,null,607,null,424,null,703,null,514,null,978,null,467,null,1239,null,622,null,84,null,102,null,476,null,333,null,439,null,211,null,530,null,342,null,0400000US39,Ohio,39
21480,null,1662,null,1501,null,642,null,1078,null,622,null,67,null,105,null,293,null,237,null,30,null,51,null,0,null,248,null,0,null,248,null,33,null,54,null,0,null,248,null,0,null,248,null,0,null,248,null,11113,null,1454,null,1600,null,864,null,626,null,448,null,838,null,400,null,931,null,447,null,1769,null,716,null,2186,null,781,null,949,null,458,null,1243,null,478,null,193,null,162,null,778,null,448,null,6915,null,1089,null,484,null,441,null,217,null,197,null,199,null,225,null,990,null,455,null,1217,null,577,null,1420,null,528,null,553,null,331,null,1314,null,506,null,313,null,321,null,208,null,174,null,1951,null,573,null,529,null,341,null,58,null,100,null,327,null,387,null,153,null,238,null,161,null,168,null,364,null,283,null,181,null,148,null,178,null,185,null,0,null,248,null,0,null,248,null,0400000US40,Oklahoma,40
44506,null,2578,null,3674,null,1067,null,2053,null,844,null,0,null,275,null,322,null,282,null,221,null,267,null,371,null,236,null,251,null,197,null,411,null,440,null,45,null,75,null,0,null,275,null,0,null,275,null,20051,null,1748,null,543,null,371,null,996,null,622,null,1755,null,771,null,1018,null,554,null,2322,null,840,null,3802,null,961,null,3325,null,761,null,3689,null,954,null,1234,null,559,null,1367,null,579,null,15495,null,1561,null,581,null,321,null,387,null,323,null,1107,null,501,null,1133,null,525,null,1768,null,679,null,3509,null,1052,null,2236,null,695,null,2880,null,760,null,814,null,401,null,1080,null,448,null,5286,null,948,null,811,null,460,null,544,null,357,null,1282,null,674,null,791,null,377,null,571,null,341,null,280,null,221,null,445,null,265,null,441,null,280,null,0,null,275,null,121,null,142,null,0400000US41,Oregon,41
97509,null,2744,null,4849,null,1205,null,1301,null,606,null,292,null,251,null,940,null,538,null,403,null,258,null,982,null,554,null,804,null,506,null,20,null,42,null,107,null,170,null,0,null,242,null,0,null,242,null,51037,null,2641,null,2955,null,797,null,2337,null,730,null,4918,null,1140,null,3828,null,954,null,5934,null,1162,null,9580,null,1422,null,6462,null,1073,null,7967,null,1428,null,3860,null,811,null,3196,null,728,null,32278,null,1900,null,2194,null,787,null,1311,null,597,null,1975,null,644,null,2253,null,734,null,3376,null,816,null,5481,null,1187,null,4573,null,952,null,5619,null,1114,null,1806,null,664,null,3690,null,970,null,9345,null,1145,null,2123,null,763,null,1333,null,583,null,1312,null,526,null,428,null,217,null,670,null,394,null,1154,null,456,null,847,null,398,null,908,null,379,null,206,null,199,null,364,null,249,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
15771,null,1496,null,836,null,460,null,39,null,71,null,0,null,287,null,321,null,289,null,91,null,155,null,213,null,237,null,0,null,287,null,0,null,287,null,172,null,165,null,0,null,287,null,0,null,287,null,7631,null,1261,null,243,null,207,null,340,null,427,null,963,null,623,null,599,null,367,null,1052,null,505,null,1433,null,639,null,971,null,538,null,1001,null,438,null,585,null,390,null,444,null,300,null,5366,null,902,null,394,null,291,null,100,null,130,null,395,null,277,null,706,null,462,null,1123,null,714,null,863,null,452,null,463,null,285,null,559,null,318,null,209,null,199,null,554,null,314,null,1938,null,581,null,0,null,287,null,309,null,309,null,318,null,283,null,83,null,130,null,245,null,227,null,169,null,229,null,228,null,215,null,297,null,254,null,122,null,136,null,167,null,179,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
24801,null,1822,null,651,null,429,null,63,null,85,null,18,null,44,null,241,null,258,null,153,null,229,null,176,null,232,null,0,null,281,null,0,null,281,null,0,null,281,null,0,null,281,null,0,null,281,null,13328,null,1326,null,365,null,262,null,349,null,312,null,859,null,408,null,745,null,465,null,1378,null,653,null,3167,null,907,null,2065,null,808,null,2266,null,699,null,1094,null,520,null,1040,null,449,null,9133,null,1326,null,404,null,278,null,551,null,475,null,168,null,174,null,1339,null,629,null,1290,null,606,null,1316,null,517,null,1161,null,531,null,952,null,426,null,737,null,342,null,1215,null,450,null,1689,null,515,null,72,null,81,null,132,null,127,null,229,null,189,null,169,null,149,null,304,null,251,null,221,null,214,null,225,null,192,null,197,null,172,null,69,null,112,null,71,null,116,null,0400000US47,Tennessee,47
265607,null,4551,null,10611,null,1198,null,3974,null,894,null,919,null,437,null,1531,null,644,null,499,null,283,null,916,null,453,null,1944,null,662,null,509,null,350,null,260,null,254,null,25,null,44,null,34,null,59,null,141316,null,4317,null,8441,null,1352,null,2924,null,976,null,9117,null,1613,null,10554,null,1606,null,17372,null,2220,null,27128,null,2692,null,20278,null,2217,null,25563,null,2603,null,11211,null,1870,null,8728,null,1446,null,91870,null,3512,null,4655,null,1034,null,2845,null,877,null,6220,null,1268,null,6438,null,1369,null,11144,null,1727,null,14809,null,1706,null,12639,null,1789,null,17041,null,1789,null,8189,null,1259,null,7890,null,1249,null,21810,null,2091,null,3605,null,904,null,2045,null,680,null,3351,null,945,null,2176,null,635,null,1746,null,659,null,2868,null,737,null,2203,null,723,null,2115,null,659,null,816,null,366,null,885,null,435,null,0400000US48,Texas,48
15315,null,1271,null,1094,null,317,null,177,null,174,null,30,null,52,null,88,null,144,null,119,null,137,null,205,null,173,null,241,null,188,null,98,null,115,null,78,null,111,null,58,null,99,null,0,null,263,null,7362,null,1006,null,313,null,239,null,257,null,265,null,566,null,358,null,575,null,375,null,650,null,389,null,1752,null,578,null,1278,null,510,null,1160,null,423,null,517,null,298,null,294,null,213,null,5726,null,827,null,270,null,271,null,47,null,80,null,128,null,120,null,368,null,284,null,396,null,270,null,1842,null,636,null,755,null,360,null,1327,null,502,null,201,null,216,null,392,null,203,null,1133,null,372,null,146,null,167,null,128,null,156,null,276,null,212,null,0,null,263,null,88,null,105,null,294,null,213,null,136,null,139,null,65,null,108,null,0,null,263,null,0,null,263,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
120797,null,3000,null,3966,null,1171,null,802,null,387,null,218,null,153,null,194,null,197,null,319,null,294,null,795,null,476,null,995,null,763,null,306,null,245,null,337,null,335,null,0,null,285,null,0,null,285,null,63162,null,2737,null,2248,null,812,null,655,null,462,null,2271,null,861,null,2643,null,997,null,6565,null,1477,null,9471,null,1823,null,10590,null,1688,null,14006,null,1764,null,8521,null,1571,null,6192,null,1269,null,41874,null,2138,null,1125,null,547,null,545,null,359,null,2541,null,924,null,1436,null,500,null,4494,null,1050,null,7920,null,1241,null,6705,null,1128,null,7928,null,1287,null,4436,null,899,null,4744,null,1015,null,11795,null,1239,null,1011,null,475,null,953,null,505,null,1606,null,486,null,696,null,373,null,1771,null,641,null,1388,null,546,null,1525,null,468,null,977,null,471,null,746,null,429,null,1122,null,514,null,0400000US51,Virginia,51
146006,null,4082,null,8290,null,1560,null,1694,null,599,null,1339,null,639,null,464,null,287,null,681,null,415,null,1141,null,610,null,1303,null,629,null,982,null,568,null,441,null,330,null,197,null,246,null,48,null,79,null,66916,null,2942,null,2559,null,731,null,1308,null,608,null,2322,null,768,null,4231,null,1051,null,7213,null,1406,null,12818,null,1748,null,13433,null,1760,null,13335,null,1696,null,5548,null,1067,null,4149,null,857,null,52178,null,2445,null,2993,null,933,null,1265,null,634,null,3142,null,906,null,4358,null,1134,null,5727,null,1116,null,11228,null,1497,null,8781,null,1570,null,9138,null,1438,null,3318,null,827,null,2228,null,738,null,18622,null,1756,null,4036,null,1159,null,1235,null,512,null,2637,null,817,null,2234,null,725,null,2235,null,698,null,2345,null,693,null,1469,null,480,null,1443,null,372,null,290,null,180,null,698,null,338,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
31494,null,1717,null,4300,null,939,null,1284,null,481,null,850,null,518,null,316,null,264,null,608,null,382,null,147,null,148,null,808,null,571,null,95,null,129,null,113,null,141,null,79,null,117,null,0,null,216,null,18641,null,1915,null,1214,null,746,null,229,null,183,null,1447,null,594,null,1104,null,564,null,2944,null,840,null,4373,null,960,null,2327,null,654,null,2867,null,643,null,1213,null,460,null,923,null,528,null,6727,null,1105,null,198,null,188,null,80,null,103,null,553,null,347,null,571,null,293,null,1042,null,423,null,1585,null,583,null,1002,null,448,null,1210,null,602,null,235,null,222,null,251,null,156,null,1826,null,470,null,415,null,257,null,88,null,93,null,238,null,197,null,318,null,227,null,112,null,98,null,197,null,181,null,55,null,50,null,198,null,176,null,12,null,22,null,193,null,198,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
