B19037F_001E,B19037F_001EA,B19037F_001M,B19037F_001MA,B19037F_002E,B19037F_002EA,B19037F_002M,B19037F_002MA,B19037F_003E,B19037F_003EA,B19037F_003M,B19037F_003MA,B19037F_004E,B19037F_004EA,B19037F_004M,B19037F_004MA,B19037F_005E,B19037F_005EA,B19037F_005M,B19037F_005MA,B19037F_006E,B19037F_006EA,B19037F_006M,B19037F_006MA,B19037F_007E,B19037F_007EA,B19037F_007M,B19037F_007MA,B19037F_008E,B19037F_008EA,B19037F_008M,B19037F_008MA,B19037F_009E,B19037F_009EA,B19037F_009M,B19037F_009MA,B19037F_010E,B19037F_010EA,B19037F_010M,B19037F_010MA,B19037F_011E,B19037F_011EA,B19037F_011M,B19037F_011MA,B19037F_012E,B19037F_012EA,B19037F_012M,B19037F_012MA,B19037F_013E,B19037F_013EA,B19037F_013M,B19037F_013MA,B19037F_014E,B19037F_014EA,B19037F_014M,B19037F_014MA,B19037F_015E,B19037F_015EA,B19037F_015M,B19037F_015MA,B19037F_016E,B19037F_016EA,B19037F_016M,B19037F_016MA,B19037F_017E,B19037F_017EA,B19037F_017M,B19037F_017MA,B19037F_018E,B19037F_018EA,B19037F_018M,B19037F_018MA,B19037F_019E,B19037F_019EA,B19037F_019M,B19037F_019MA,B19037F_020E,B19037F_020EA,B19037F_020M,B19037F_020MA,B19037F_021E,B19037F_021EA,B19037F_021M,B19037F_021MA,B19037F_022E,B19037F_022EA,B19037F_022M,B19037F_022MA,B19037F_023E,B19037F_023EA,B19037F_023M,B19037F_023MA,B19037F_024E,B19037F_024EA,B19037F_024M,B19037F_024MA,B19037F_025E,B19037F_025EA,B19037F_025M,B19037F_025MA,B19037F_026E,B19037F_026EA,B19037F_026M,B19037F_026MA,B19037F_027E,B19037F_027EA,B19037F_027M,B19037F_027MA,B19037F_028E,B19037F_028EA,B19037F_028M,B19037F_028MA,B19037F_029E,B19037F_029EA,B19037F_029M,B19037F_029MA,B19037F_030E,B19037F_030EA,B19037F_030M,B19037F_030MA,B19037F_031E,B19037F_031EA,B19037F_031M,B19037F_031MA,B19037F_032E,B19037F_032EA,B19037F_032M,B19037F_032MA,B19037F_033E,B19037F_033EA,B19037F_033M,B19037F_033MA,B19037F_034E,B19037F_034EA,B19037F_034M,B19037F_034MA,B19037F_035E,B19037F_035EA,B19037F_035M,B19037F_035MA,B19037F_036E,B19037F_036EA,B19037F_036M,B19037F_036MA,B19037F_037E,B19037F_037EA,B19037F_037M,B19037F_037MA,B19037F_038E,B19037F_038EA,B19037F_038M,B19037F_038MA,B19037F_039E,B19037F_039EA,B19037F_039M,B19037F_039MA,B19037F_040E,B19037F_040EA,B19037F_040M,B19037F_040MA,B19037F_041E,B19037F_041EA,B19037F_041M,B19037F_041MA,B19037F_042E,B19037F_042EA,B19037F_042M,B19037F_042MA,B19037F_043E,B19037F_043EA,B19037F_043M,B19037F_043MA,B19037F_044E,B19037F_044EA,B19037F_044M,B19037F_044MA,B19037F_045E,B19037F_045EA,B19037F_045M,B19037F_045MA,B19037F_046E,B19037F_046EA,B19037F_046M,B19037F_046MA,B19037F_047E,B19037F_047EA,B19037F_047M,B19037F_047MA,B19037F_048E,B19037F_048EA,B19037F_048M,B19037F_048MA,B19037F_049E,B19037F_049EA,B19037F_049M,B19037F_049MA,B19037F_050E,B19037F_050EA,B19037F_050M,B19037F_050MA,B19037F_051E,B19037F_051EA,B19037F_051M,B19037F_051MA,B19037F_052E,B19037F_052EA,B19037F_052M,B19037F_052MA,B19037F_053E,B19037F_053EA,B19037F_053M,B19037F_053MA,B19037F_054E,B19037F_054EA,B19037F_054M,B19037F_054MA,B19037F_055E,B19037F_055EA,B19037F_055M,B19037F_055MA,B19037F_056E,B19037F_056EA,B19037F_056M,B19037F_056MA,B19037F_057E,B19037F_057EA,B19037F_057M,B19037F_057MA,B19037F_058E,B19037F_058EA,B19037F_058M,B19037F_058MA,B19037F_059E,B19037F_059EA,B19037F_059M,B19037F_059MA,B19037F_060E,B19037F_060EA,B19037F_060M,B19037F_060MA,B19037F_061E,B19037F_061EA,B19037F_061M,B19037F_061MA,B19037F_062E,B19037F_062EA,B19037F_062M,B19037F_062MA,B19037F_063E,B19037F_063EA,B19037F_063M,B19037F_063MA,B19037F_064E,B19037F_064EA,B19037F_064M,B19037F_064MA,B19037F_065E,B19037F_065EA,B19037F_065M,B19037F_065MA,B19037F_066E,B19037F_066EA,B19037F_066M,B19037F_066MA,B19037F_067E,B19037F_067EA,B19037F_067M,B19037F_067MA,B19037F_068E,B19037F_068EA,B19037F_068M,B19037F_068MA,B19037F_069E,B19037F_069EA,B19037F_069M,B19037F_069MA,GEO_ID,NAME,state
145832,null,5356,null,9821,null,1721,null,1929,null,639,null,1006,null,541,null,714,null,492,null,488,null,390,null,1291,null,656,null,354,null,335,null,386,null,286,null,378,null,274,null,364,null,321,null,1021,null,507,null,762,null,440,null,320,null,305,null,148,null,192,null,216,null,275,null,444,null,351,null,0,null,277,null,84580,null,4933,null,5803,null,1388,null,2628,null,781,null,6013,null,1583,null,6761,null,1672,null,4191,null,1176,null,5947,null,1412,null,5756,null,1336,null,6328,null,1648,null,3494,null,1026,null,8425,null,1734,null,9219,null,1719,null,10269,null,1871,null,5385,null,1267,null,1292,null,524,null,2536,null,837,null,533,null,396,null,42647,null,3622,null,3534,null,928,null,2648,null,987,null,1250,null,590,null,2843,null,956,null,2429,null,872,null,2626,null,887,null,2191,null,869,null,2622,null,853,null,1961,null,740,null,4054,null,1196,null,4398,null,1208,null,5377,null,1319,null,3309,null,989,null,1403,null,691,null,1330,null,508,null,672,null,467,null,8784,null,1715,null,1996,null,812,null,1518,null,745,null,988,null,440,null,538,null,404,null,257,null,238,null,493,null,336,null,128,null,177,null,385,null,428,null,629,null,606,null,207,null,200,null,315,null,242,null,472,null,392,null,373,null,270,null,54,null,91,null,169,null,250,null,262,null,326,null,0400000US34,New Jersey,34
74953,null,4323,null,7394,null,1281,null,861,null,451,null,1198,null,667,null,523,null,443,null,660,null,504,null,774,null,543,null,1386,null,764,null,197,null,204,null,78,null,134,null,419,null,440,null,428,null,386,null,378,null,388,null,415,null,397,null,77,null,141,null,0,null,279,null,0,null,279,null,0,null,279,null,32709,null,3154,null,2564,null,918,null,1606,null,768,null,2153,null,973,null,1448,null,631,null,2490,null,906,null,3292,null,1226,null,2058,null,850,null,2177,null,943,null,1824,null,630,null,2631,null,809,null,3612,null,1003,null,4270,null,1058,null,1031,null,544,null,1116,null,691,null,324,null,340,null,113,null,137,null,25225,null,2498,null,2802,null,802,null,2050,null,757,null,1547,null,620,null,1905,null,709,null,1945,null,843,null,757,null,385,null,1861,null,894,null,1262,null,412,null,1631,null,652,null,2498,null,764,null,1493,null,488,null,2332,null,668,null,1225,null,573,null,1187,null,559,null,343,null,328,null,387,null,267,null,9625,null,1272,null,2224,null,589,null,1043,null,445,null,1350,null,673,null,1206,null,603,null,674,null,365,null,269,null,190,null,334,null,243,null,224,null,226,null,723,null,464,null,663,null,412,null,239,null,207,null,373,null,241,null,58,null,98,null,159,null,179,null,0,null,279,null,86,null,144,null,0400000US35,New Mexico,35
440321,null,10283,null,18949,null,2357,null,3615,null,1024,null,1210,null,623,null,1394,null,651,null,1793,null,662,null,1505,null,800,null,1792,null,678,null,1233,null,566,null,981,null,467,null,478,null,314,null,1241,null,615,null,1333,null,616,null,1198,null,551,null,659,null,478,null,197,null,224,null,248,null,307,null,72,null,119,null,215575,null,7588,null,23386,null,2590,null,13984,null,2334,null,17139,null,2343,null,16273,null,2799,null,12724,null,2017,null,15840,null,2021,null,13375,null,2256,null,13201,null,2021,null,8305,null,1778,null,16574,null,2279,null,22826,null,2669,null,19731,null,2536,null,10484,null,2050,null,4097,null,1035,null,5370,null,1225,null,2266,null,776,null,159568,null,6182,null,24430,null,2481,null,11639,null,1623,null,10706,null,1713,null,9258,null,1669,null,8732,null,1722,null,8300,null,1673,null,9346,null,1789,null,7591,null,1576,null,7754,null,1549,null,13165,null,2277,null,14171,null,2240,null,15344,null,2520,null,9489,null,1503,null,4330,null,1325,null,3761,null,1148,null,1552,null,636,null,46229,null,3345,null,16323,null,2067,null,7382,null,1549,null,4071,null,1121,null,4405,null,1077,null,1073,null,491,null,2951,null,922,null,1345,null,692,null,1041,null,436,null,1089,null,562,null,1739,null,803,null,1611,null,651,null,1771,null,752,null,915,null,545,null,117,null,135,null,195,null,252,null,201,null,174,null,0400000US36,New York,36
86729,null,4269,null,7524,null,1694,null,1288,null,696,null,779,null,501,null,528,null,300,null,1017,null,701,null,1107,null,550,null,582,null,403,null,681,null,433,null,401,null,307,null,140,null,167,null,262,null,199,null,461,null,349,null,278,null,319,null,0,null,289,null,0,null,289,null,0,null,289,null,0,null,289,null,63289,null,4392,null,4729,null,1481,null,4486,null,1292,null,5768,null,1710,null,7308,null,1684,null,7488,null,1743,null,7555,null,1898,null,4843,null,1514,null,4488,null,1107,null,2911,null,1079,null,4024,null,1093,null,5353,null,1507,null,2371,null,870,null,1053,null,702,null,380,null,263,null,439,null,293,null,93,null,146,null,14845,null,2070,null,983,null,635,null,876,null,548,null,1586,null,764,null,1260,null,704,null,1055,null,709,null,1336,null,684,null,1546,null,758,null,1053,null,609,null,639,null,529,null,1378,null,644,null,1492,null,722,null,1162,null,665,null,182,null,121,null,252,null,279,null,45,null,73,null,0,null,289,null,1071,null,550,null,398,null,350,null,0,null,289,null,0,null,289,null,64,null,116,null,0,null,289,null,192,null,276,null,77,null,125,null,0,null,289,null,160,null,152,null,0,null,289,null,66,null,110,null,41,null,67,null,73,null,121,null,0,null,289,null,0,null,289,null,0,null,289,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
20464,null,2197,null,1482,null,605,null,495,null,393,null,157,null,177,null,70,null,126,null,192,null,212,null,122,null,120,null,0,null,265,null,68,null,85,null,0,null,265,null,0,null,265,null,280,null,259,null,48,null,62,null,0,null,265,null,50,null,88,null,0,null,265,null,0,null,265,null,0,null,265,null,10497,null,1684,null,867,null,566,null,1089,null,491,null,895,null,555,null,1248,null,586,null,373,null,304,null,515,null,312,null,513,null,409,null,626,null,408,null,475,null,394,null,1211,null,586,null,840,null,447,null,920,null,506,null,519,null,383,null,74,null,126,null,332,null,279,null,0,null,265,null,7031,null,1231,null,698,null,397,null,1216,null,664,null,411,null,347,null,317,null,289,null,542,null,423,null,276,null,226,null,213,null,176,null,311,null,238,null,459,null,382,null,448,null,246,null,470,null,280,null,1076,null,447,null,236,null,182,null,207,null,252,null,67,null,106,null,84,null,106,null,1454,null,490,null,344,null,273,null,230,null,205,null,25,null,43,null,266,null,241,null,101,null,160,null,70,null,115,null,0,null,265,null,56,null,74,null,0,null,265,null,143,null,181,null,156,null,153,null,0,null,265,null,63,null,104,null,0,null,265,null,0,null,265,null,0,null,265,null,0400000US39,Ohio,39
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US40,Oklahoma,40
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US41,Oregon,41
68496,null,3823,null,5444,null,1259,null,1415,null,522,null,616,null,463,null,775,null,539,null,234,null,212,null,283,null,240,null,514,null,449,null,415,null,303,null,58,null,99,null,196,null,226,null,324,null,291,null,285,null,297,null,329,null,318,null,0,null,242,null,0,null,242,null,0,null,242,null,0,null,242,null,37743,null,2679,null,5753,null,1341,null,2357,null,812,null,2342,null,868,null,3490,null,1090,null,2068,null,783,null,2764,null,930,null,1273,null,554,null,2693,null,1016,null,1846,null,694,null,4301,null,1209,null,3324,null,899,null,3001,null,886,null,1540,null,659,null,578,null,428,null,381,null,320,null,32,null,55,null,20424,null,2442,null,3913,null,1198,null,811,null,486,null,807,null,486,null,2017,null,779,null,1449,null,664,null,1224,null,655,null,1150,null,509,null,1023,null,642,null,1178,null,630,null,2208,null,758,null,1659,null,709,null,1270,null,653,null,787,null,524,null,426,null,348,null,389,null,311,null,113,null,132,null,4885,null,947,null,1883,null,713,null,1337,null,696,null,495,null,306,null,82,null,89,null,274,null,261,null,238,null,178,null,0,null,242,null,0,null,242,null,189,null,248,null,0,null,242,null,127,null,105,null,102,null,141,null,158,null,174,null,0,null,242,null,0,null,242,null,0,null,242,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US47,Tennessee,47
598301,null,10931,null,45943,null,3361,null,6904,null,1588,null,3971,null,1038,null,5335,null,1069,null,4972,null,1112,null,3387,null,834,null,4006,null,1191,null,2889,null,969,null,3682,null,1062,null,1585,null,702,null,3850,null,1053,null,2485,null,917,null,1755,null,542,null,662,null,388,null,228,null,262,null,232,null,181,null,0,null,291,null,335729,null,9194,null,20609,null,2342,null,16714,null,2316,null,28798,null,3150,null,31288,null,2888,null,27409,null,3198,null,27773,null,3312,null,24309,null,3070,null,19276,null,2447,null,17332,null,2615,null,31151,null,3107,null,35325,null,3473,null,30568,null,3360,null,11354,null,1921,null,5512,null,1213,null,4517,null,1161,null,3794,null,1188,null,173602,null,7091,null,14940,null,2043,null,11560,null,1879,null,11780,null,1814,null,11146,null,1865,null,10938,null,1855,null,10933,null,1779,null,10537,null,1526,null,9637,null,1812,null,10826,null,1950,null,16306,null,2240,null,18630,null,2113,null,18074,null,2298,null,9156,null,1413,null,3329,null,992,null,3395,null,926,null,2415,null,930,null,43027,null,3253,null,9534,null,1625,null,8491,null,1428,null,4988,null,977,null,3013,null,844,null,2980,null,621,null,1916,null,661,null,2913,null,975,null,1409,null,533,null,1768,null,684,null,1712,null,649,null,1625,null,604,null,1076,null,546,null,878,null,394,null,160,null,182,null,371,null,317,null,193,null,218,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US51,Virginia,51
65085,null,3372,null,6100,null,1386,null,584,null,402,null,826,null,542,null,911,null,549,null,441,null,328,null,322,null,275,null,584,null,379,null,404,null,327,null,585,null,468,null,623,null,432,null,471,null,348,null,25,null,43,null,126,null,129,null,0,null,271,null,37,null,58,null,161,null,185,null,0,null,271,null,40185,null,3167,null,2130,null,855,null,1992,null,836,null,3036,null,1021,null,2764,null,902,null,3610,null,1272,null,3321,null,1047,null,2794,null,885,null,2930,null,889,null,3426,null,1133,null,2394,null,908,null,4181,null,1244,null,3745,null,1209,null,1944,null,877,null,1415,null,777,null,120,null,142,null,383,null,416,null,16507,null,2103,null,751,null,425,null,1125,null,626,null,1154,null,663,null,631,null,488,null,1243,null,705,null,1252,null,670,null,1270,null,659,null,1007,null,499,null,1444,null,744,null,1219,null,656,null,1249,null,445,null,1785,null,689,null,1554,null,668,null,334,null,238,null,340,null,319,null,149,null,144,null,2293,null,712,null,228,null,248,null,65,null,89,null,346,null,279,null,75,null,141,null,215,null,229,null,64,null,81,null,54,null,67,null,117,null,134,null,191,null,281,null,534,null,355,null,297,null,278,null,107,null,134,null,0,null,271,null,0,null,271,null,0,null,271,null,0,null,271,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
