B17010C_001E,B17010C_001EA,B17010C_001M,B17010C_001MA,B17010C_002E,B17010C_002EA,B17010C_002M,B17010C_002MA,B17010C_003E,B17010C_003EA,B17010C_003M,B17010C_003MA,B17010C_004E,B17010C_004EA,B17010C_004M,B17010C_004MA,B17010C_005E,B17010C_005EA,B17010C_005M,B17010C_005MA,B17010C_006E,B17010C_006EA,B17010C_006M,B17010C_006MA,B17010C_007E,B17010C_007EA,B17010C_007M,B17010C_007MA,B17010C_008E,B17010C_008EA,B17010C_008M,B17010C_008MA,B17010C_009E,B17010C_009EA,B17010C_009M,B17010C_009MA,B17010C_010E,B17010C_010EA,B17010C_010M,B17010C_010MA,B17010C_011E,B17010C_011EA,B17010C_011M,B17010C_011MA,B17010C_012E,B17010C_012EA,B17010C_012M,B17010C_012MA,B17010C_013E,B17010C_013EA,B17010C_013M,B17010C_013MA,B17010C_014E,B17010C_014EA,B17010C_014M,B17010C_014MA,B17010C_015E,B17010C_015EA,B17010C_015M,B17010C_015MA,B17010C_016E,B17010C_016EA,B17010C_016M,B17010C_016MA,B17010C_017E,B17010C_017EA,B17010C_017M,B17010C_017MA,B17010C_018E,B17010C_018EA,B17010C_018M,B17010C_018MA,B17010C_019E,B17010C_019EA,B17010C_019M,B17010C_019MA,B17010C_020E,B17010C_020EA,B17010C_020M,B17010C_020MA,B17010C_021E,B17010C_021EA,B17010C_021M,B17010C_021MA,B17010C_022E,B17010C_022EA,B17010C_022M,B17010C_022MA,B17010C_023E,B17010C_023EA,B17010C_023M,B17010C_023MA,B17010C_024E,B17010C_024EA,B17010C_024M,B17010C_024MA,B17010C_025E,B17010C_025EA,B17010C_025M,B17010C_025MA,B17010C_026E,B17010C_026EA,B17010C_026M,B17010C_026MA,B17010C_027E,B17010C_027EA,B17010C_027M,B17010C_027MA,B17010C_028E,B17010C_028EA,B17010C_028M,B17010C_028MA,B17010C_029E,B17010C_029EA,B17010C_029M,B17010C_029MA,B17010C_030E,B17010C_030EA,B17010C_030M,B17010C_030MA,B17010C_031E,B17010C_031EA,B17010C_031M,B17010C_031MA,B17010C_032E,B17010C_032EA,B17010C_032M,B17010C_032MA,B17010C_033E,B17010C_033EA,B17010C_033M,B17010C_033MA,B17010C_034E,B17010C_034EA,B17010C_034M,B17010C_034MA,B17010C_035E,B17010C_035EA,B17010C_035M,B17010C_035MA,B17010C_036E,B17010C_036EA,B17010C_036M,B17010C_036MA,B17010C_037E,B17010C_037EA,B17010C_037M,B17010C_037MA,B17010C_038E,B17010C_038EA,B17010C_038M,B17010C_038MA,B17010C_039E,B17010C_039EA,B17010C_039M,B17010C_039MA,B17010C_040E,B17010C_040EA,B17010C_040M,B17010C_040MA,B17010C_041E,B17010C_041EA,B17010C_041M,B17010C_041MA,GEO_ID,NAME,state
16124,null,1675,null,2646,null,816,null,835,null,434,null,440,null,290,null,64,null,106,null,268,null,269,null,108,null,81,null,395,null,326,null,1811,null,669,null,305,null,262,null,45,null,51,null,14,null,28,null,11,null,19,null,20,null,35,null,260,null,259,null,1506,null,602,null,1342,null,591,null,67,null,75,null,552,null,344,null,723,null,435,null,164,null,158,null,13478,null,1686,null,8156,null,1285,null,3939,null,974,null,750,null,482,null,1300,null,674,null,1889,null,597,null,4217,null,1075,null,5322,null,968,null,1407,null,661,null,588,null,438,null,0,null,277,null,0,null,277,null,588,null,438,null,819,null,511,null,3915,null,788,null,2414,null,696,null,112,null,133,null,790,null,439,null,1512,null,555,null,1501,null,486,null,0400000US36,New York,36
22683,null,2052,null,4808,null,1123,null,1715,null,597,null,989,null,481,null,68,null,92,null,110,null,128,null,811,null,462,null,726,null,472,null,3093,null,947,null,585,null,436,null,343,null,292,null,0,null,289,null,95,null,130,null,248,null,259,null,242,null,285,null,2508,null,854,null,2143,null,840,null,152,null,164,null,750,null,524,null,1241,null,561,null,365,null,330,null,17875,null,2087,null,12655,null,1858,null,6507,null,1397,null,1233,null,560,null,1442,null,465,null,3832,null,1282,null,6148,null,1029,null,5220,null,1113,null,1134,null,510,null,757,null,438,null,119,null,124,null,240,null,255,null,398,null,328,null,377,null,259,null,4086,null,932,null,2342,null,798,null,116,null,144,null,475,null,472,null,1751,null,652,null,1744,null,682,null,0400000US37,North Carolina,37
6790,null,925,null,2470,null,610,null,726,null,454,null,630,null,453,null,0,null,208,null,479,null,439,null,151,null,133,null,96,null,90,null,1744,null,486,null,170,null,146,null,86,null,124,null,0,null,208,null,0,null,208,null,86,null,124,null,84,null,93,null,1574,null,450,null,1430,null,424,null,551,null,337,null,412,null,243,null,467,null,261,null,144,null,121,null,4320,null,769,null,2504,null,583,null,1095,null,388,null,129,null,135,null,453,null,313,null,513,null,261,null,1409,null,444,null,1816,null,534,null,507,null,276,null,418,null,248,null,88,null,111,null,109,null,122,null,221,null,178,null,89,null,98,null,1309,null,475,null,1001,null,462,null,115,null,120,null,195,null,207,null,691,null,397,null,308,null,190,null,0400000US38,North Dakota,38
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US39,Ohio,39
56451,null,2433,null,9185,null,1365,null,2584,null,711,null,1762,null,590,null,309,null,229,null,455,null,286,null,998,null,429,null,822,null,368,null,6601,null,1187,null,1271,null,513,null,1099,null,483,null,352,null,338,null,173,null,179,null,574,null,307,null,172,null,120,null,5330,null,1032,null,4753,null,1000,null,1206,null,529,null,1337,null,447,null,2210,null,654,null,577,null,305,null,47266,null,2331,null,33405,null,2237,null,17067,null,1788,null,3554,null,791,null,3340,null,835,null,10173,null,1445,null,16338,null,1682,null,13861,null,1708,null,4199,null,1043,null,1944,null,712,null,552,null,352,null,162,null,151,null,1230,null,566,null,2255,null,689,null,9662,null,1307,null,6248,null,1132,null,1203,null,668,null,898,null,441,null,4147,null,941,null,3414,null,766,null,0400000US40,Oklahoma,40
14289,null,1972,null,3968,null,1064,null,1567,null,624,null,1284,null,621,null,0,null,275,null,1028,null,577,null,256,null,258,null,283,null,281,null,2401,null,845,null,318,null,384,null,99,null,130,null,88,null,129,null,0,null,275,null,11,null,17,null,219,null,341,null,2083,null,830,null,2039,null,836,null,993,null,604,null,439,null,398,null,607,null,411,null,44,null,90,null,10321,null,1877,null,7669,null,1638,null,3727,null,1279,null,532,null,511,null,840,null,630,null,2355,null,878,null,3942,null,997,null,2652,null,961,null,541,null,384,null,230,null,228,null,81,null,146,null,12,null,25,null,137,null,179,null,311,null,296,null,2111,null,842,null,1669,null,771,null,98,null,126,null,209,null,258,null,1362,null,736,null,442,null,296,null,0400000US41,Oregon,41
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
12701,null,1325,null,4778,null,924,null,862,null,448,null,795,null,444,null,76,null,104,null,394,null,345,null,325,null,210,null,67,null,67,null,3916,null,865,null,562,null,309,null,538,null,311,null,69,null,89,null,174,null,166,null,295,null,213,null,24,null,41,null,3354,null,803,null,3110,null,782,null,477,null,310,null,1152,null,554,null,1481,null,605,null,244,null,233,null,7923,null,1145,null,4135,null,869,null,2425,null,713,null,399,null,351,null,756,null,402,null,1270,null,467,null,1710,null,527,null,3788,null,768,null,939,null,357,null,761,null,302,null,157,null,183,null,59,null,79,null,545,null,264,null,178,null,144,null,2849,null,760,null,1918,null,633,null,174,null,147,null,623,null,350,null,1121,null,584,null,931,null,375,null,0400000US46,South Dakota,46
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US47,Tennessee,47
29844,null,2349,null,4379,null,1218,null,1630,null,745,null,1144,null,631,null,142,null,201,null,934,null,593,null,68,null,95,null,486,null,407,null,2749,null,973,null,627,null,411,null,452,null,382,null,76,null,125,null,0,null,291,null,376,null,367,null,175,null,179,null,2122,null,816,null,1929,null,754,null,130,null,154,null,847,null,526,null,952,null,535,null,193,null,244,null,25465,null,2299,null,19768,null,2075,null,8536,null,1425,null,1348,null,583,null,1754,null,626,null,5434,null,1150,null,11232,null,1552,null,5697,null,1262,null,2250,null,721,null,1179,null,449,null,194,null,173,null,178,null,203,null,807,null,377,null,1071,null,598,null,3447,null,904,null,2395,null,823,null,231,null,197,null,531,null,362,null,1633,null,720,null,1052,null,376,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US51,Virginia,51
18941,null,2141,null,3633,null,1067,null,796,null,453,null,573,null,405,null,198,null,252,null,359,null,306,null,16,null,32,null,223,null,230,null,2837,null,889,null,511,null,422,null,511,null,422,null,333,null,382,null,0,null,271,null,178,null,180,null,0,null,271,null,2326,null,775,null,1971,null,703,null,599,null,355,null,628,null,420,null,744,null,399,null,355,null,278,null,15308,null,2005,null,10414,null,1688,null,5023,null,1084,null,557,null,330,null,850,null,303,null,3616,null,1036,null,5391,null,1131,null,4894,null,1046,null,1132,null,503,null,776,null,408,null,151,null,155,null,229,null,162,null,396,null,352,null,356,null,234,null,3762,null,938,null,2876,null,861,null,377,null,263,null,898,null,541,null,1601,null,607,null,886,null,386,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
11923,null,1247,null,2447,null,809,null,209,null,158,null,159,null,147,null,0,null,216,null,13,null,21,null,146,null,144,null,50,null,65,null,2238,null,767,null,179,null,128,null,179,null,128,null,59,null,84,null,0,null,216,null,120,null,97,null,0,null,216,null,2059,null,767,null,1962,null,747,null,307,null,235,null,488,null,275,null,1167,null,574,null,97,null,77,null,9476,null,1064,null,5781,null,897,null,2568,null,680,null,319,null,221,null,552,null,351,null,1697,null,523,null,3213,null,709,null,3695,null,875,null,1334,null,532,null,913,null,427,null,172,null,156,null,275,null,187,null,466,null,352,null,421,null,292,null,2361,null,616,null,1786,null,548,null,397,null,301,null,251,null,175,null,1138,null,422,null,575,null,277,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
