C19037G_001E,C19037G_001EA,C19037G_001M,C19037G_001MA,C19037G_002E,C19037G_002EA,C19037G_002M,C19037G_002MA,C19037G_003E,C19037G_003EA,C19037G_003M,C19037G_003MA,C19037G_004E,C19037G_004EA,C19037G_004M,C19037G_004MA,C19037G_005E,C19037G_005EA,C19037G_005M,C19037G_005MA,C19037G_006E,C19037G_006EA,C19037G_006M,C19037G_006MA,C19037G_007E,C19037G_007EA,C19037G_007M,C19037G_007MA,C19037G_008E,C19037G_008EA,C19037G_008M,C19037G_008MA,C19037G_009E,C19037G_009EA,C19037G_009M,C19037G_009MA,C19037G_010E,C19037G_010EA,C19037G_010M,C19037G_010MA,C19037G_011E,C19037G_011EA,C19037G_011M,C19037G_011MA,C19037G_012E,C19037G_012EA,C19037G_012M,C19037G_012MA,C19037G_013E,C19037G_013EA,C19037G_013M,C19037G_013MA,C19037G_014E,C19037G_014EA,C19037G_014M,C19037G_014MA,C19037G_015E,C19037G_015EA,C19037G_015M,C19037G_015MA,C19037G_016E,C19037G_016EA,C19037G_016M,C19037G_016MA,C19037G_017E,C19037G_017EA,C19037G_017M,C19037G_017MA,C19037G_018E,C19037G_018EA,C19037G_018M,C19037G_018MA,C19037G_019E,C19037G_019EA,C19037G_019M,C19037G_019MA,C19037G_020E,C19037G_020EA,C19037G_020M,C19037G_020MA,C19037G_021E,C19037G_021EA,C19037G_021M,C19037G_021MA,C19037G_022E,C19037G_022EA,C19037G_022M,C19037G_022MA,C19037G_023E,C19037G_023EA,C19037G_023M,C19037G_023MA,C19037G_024E,C19037G_024EA,C19037G_024M,C19037G_024MA,C19037G_025E,C19037G_025EA,C19037G_025M,C19037G_025MA,C19037G_026E,C19037G_026EA,C19037G_026M,C19037G_026MA,C19037G_027E,C19037G_027EA,C19037G_027M,C19037G_027MA,C19037G_028E,C19037G_028EA,C19037G_028M,C19037G_028MA,C19037G_029E,C19037G_029EA,C19037G_029M,C19037G_029MA,C19037G_030E,C19037G_030EA,C19037G_030M,C19037G_030MA,C19037G_031E,C19037G_031EA,C19037G_031M,C19037G_031MA,C19037G_032E,C19037G_032EA,C19037G_032M,C19037G_032MA,C19037G_033E,C19037G_033EA,C19037G_033M,C19037G_033MA,C19037G_034E,C19037G_034EA,C19037G_034M,C19037G_034MA,C19037G_035E,C19037G_035EA,C19037G_035M,C19037G_035MA,C19037G_036E,C19037G_036EA,C19037G_036M,C19037G_036MA,C19037G_037E,C19037G_037EA,C19037G_037M,C19037G_037MA,C19037G_038E,C19037G_038EA,C19037G_038M,C19037G_038MA,C19037G_039E,C19037G_039EA,C19037G_039M,C19037G_039MA,C19037G_040E,C19037G_040EA,C19037G_040M,C19037G_040MA,C19037G_041E,C19037G_041EA,C19037G_041M,C19037G_041MA,C19037G_042E,C19037G_042EA,C19037G_042M,C19037G_042MA,C19037G_043E,C19037G_043EA,C19037G_043M,C19037G_043MA,C19037G_044E,C19037G_044EA,C19037G_044M,C19037G_044MA,C19037G_045E,C19037G_045EA,C19037G_045M,C19037G_045MA,GEO_ID,NAME,state
19383,null,2142,null,1304,null,517,null,171,null,188,null,150,null,174,null,66,null,112,null,261,null,232,null,150,null,157,null,156,null,181,null,187,null,240,null,132,null,126,null,0,null,300,null,31,null,53,null,8716,null,1481,null,144,null,197,null,235,null,230,null,194,null,246,null,1435,null,576,null,889,null,405,null,2034,null,735,null,900,null,451,null,2179,null,862,null,509,null,336,null,197,null,249,null,7490,null,1422,null,326,null,282,null,426,null,396,null,662,null,334,null,739,null,411,null,1082,null,555,null,1222,null,553,null,1418,null,662,null,1342,null,569,null,227,null,221,null,46,null,76,null,1873,null,577,null,335,null,289,null,323,null,265,null,249,null,193,null,148,null,119,null,177,null,197,null,193,null,179,null,66,null,92,null,266,null,221,null,116,null,147,null,0,null,300,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
37903,null,3111,null,1188,null,614,null,379,null,334,null,174,null,206,null,52,null,86,null,108,null,150,null,189,null,300,null,286,null,329,null,0,null,277,null,0,null,277,null,0,null,277,null,0,null,277,null,15888,null,2278,null,798,null,448,null,281,null,199,null,855,null,562,null,1778,null,800,null,2023,null,753,null,3678,null,1164,null,3081,null,1032,null,1998,null,596,null,804,null,455,null,592,null,482,null,16840,null,1908,null,1323,null,607,null,1057,null,504,null,1392,null,601,null,1522,null,656,null,2057,null,673,null,2825,null,752,null,2349,null,770,null,2027,null,673,null,1123,null,456,null,1165,null,437,null,3987,null,985,null,919,null,535,null,540,null,314,null,488,null,318,null,360,null,293,null,397,null,345,null,497,null,334,null,324,null,218,null,220,null,243,null,51,null,85,null,191,null,206,null,0400000US34,New Jersey,34
15952,null,1837,null,992,null,539,null,352,null,363,null,194,null,225,null,58,null,105,null,109,null,144,null,71,null,111,null,208,null,277,null,0,null,279,null,0,null,279,null,0,null,279,null,0,null,279,null,6083,null,1201,null,67,null,85,null,456,null,308,null,838,null,423,null,435,null,311,null,1351,null,686,null,1270,null,592,null,817,null,562,null,493,null,332,null,293,null,325,null,63,null,102,null,5873,null,1122,null,406,null,292,null,244,null,153,null,577,null,373,null,679,null,462,null,1050,null,490,null,1558,null,627,null,471,null,286,null,610,null,368,null,236,null,217,null,42,null,70,null,3004,null,779,null,247,null,211,null,372,null,229,null,886,null,497,null,506,null,299,null,225,null,200,null,510,null,402,null,146,null,140,null,112,null,120,null,0,null,279,null,0,null,279,null,0400000US35,New Mexico,35
97225,null,4897,null,4891,null,968,null,988,null,480,null,598,null,377,null,885,null,566,null,963,null,585,null,810,null,441,null,308,null,193,null,253,null,213,null,86,null,72,null,0,null,277,null,0,null,277,null,43450,null,3574,null,4675,null,1032,null,1503,null,596,null,3366,null,932,null,4465,null,1106,null,6503,null,1516,null,8342,null,1548,null,4846,null,1331,null,5271,null,1225,null,2207,null,907,null,2272,null,766,null,36378,null,3070,null,4080,null,1007,null,2336,null,794,null,3757,null,1002,null,3240,null,907,null,5467,null,1204,null,6405,null,1168,null,2942,null,710,null,4660,null,1155,null,1733,null,652,null,1758,null,637,null,12506,null,1780,null,2019,null,643,null,2330,null,785,null,1629,null,545,null,1637,null,582,null,1301,null,507,null,1205,null,417,null,735,null,352,null,651,null,323,null,234,null,181,null,765,null,569,null,0400000US36,New York,36
34748,null,3066,null,4271,null,1402,null,851,null,559,null,332,null,284,null,492,null,326,null,294,null,346,null,1138,null,774,null,1090,null,739,null,74,null,97,null,0,null,289,null,0,null,289,null,0,null,289,null,15224,null,2048,null,1059,null,614,null,659,null,390,null,1999,null,670,null,2217,null,733,null,2667,null,1008,null,2669,null,934,null,1915,null,818,null,1110,null,567,null,784,null,670,null,145,null,143,null,11927,null,1831,null,932,null,495,null,541,null,397,null,1620,null,699,null,1629,null,764,null,1737,null,644,null,2106,null,687,null,1246,null,486,null,1519,null,650,null,240,null,185,null,357,null,284,null,3326,null,743,null,464,null,336,null,505,null,333,null,551,null,286,null,627,null,382,null,318,null,257,null,386,null,231,null,391,null,194,null,40,null,67,null,44,null,72,null,0,null,289,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
46791,null,2898,null,3830,null,1034,null,1307,null,588,null,576,null,447,null,828,null,540,null,242,null,171,null,384,null,227,null,319,null,293,null,99,null,142,null,75,null,138,null,0,null,265,null,0,null,265,null,20841,null,2432,null,2191,null,851,null,1926,null,878,null,2625,null,807,null,2251,null,801,null,4558,null,1320,null,3242,null,956,null,2202,null,835,null,1161,null,627,null,222,null,179,null,463,null,331,null,15074,null,1747,null,1733,null,542,null,1173,null,427,null,1064,null,418,null,1894,null,682,null,2800,null,715,null,2870,null,711,null,1413,null,497,null,1409,null,481,null,347,null,234,null,371,null,273,null,7046,null,1256,null,1242,null,524,null,942,null,501,null,1504,null,656,null,1110,null,413,null,922,null,365,null,728,null,361,null,343,null,313,null,144,null,154,null,65,null,110,null,46,null,76,null,0400000US39,Ohio,39
69690,null,3585,null,6447,null,1163,null,1147,null,510,null,635,null,339,null,1707,null,780,null,1522,null,656,null,740,null,556,null,450,null,276,null,246,null,245,null,0,null,248,null,0,null,248,null,0,null,248,null,25608,null,2321,null,2280,null,791,null,1931,null,663,null,3771,null,960,null,3798,null,1028,null,4530,null,969,null,4923,null,1120,null,2545,null,744,null,1305,null,550,null,249,null,168,null,276,null,288,null,24547,null,1903,null,2640,null,743,null,1843,null,629,null,3347,null,865,null,2713,null,817,null,3519,null,863,null,5389,null,1095,null,2461,null,709,null,1784,null,531,null,256,null,215,null,595,null,293,null,13088,null,1632,null,1692,null,592,null,2087,null,634,null,2507,null,643,null,1835,null,531,null,2031,null,549,null,1996,null,707,null,481,null,313,null,270,null,211,null,123,null,166,null,66,null,82,null,0400000US40,Oklahoma,40
30759,null,2423,null,2594,null,776,null,472,null,413,null,177,null,146,null,718,null,475,null,139,null,184,null,529,null,333,null,513,null,334,null,46,null,80,null,0,null,275,null,0,null,275,null,0,null,275,null,13938,null,1659,null,1156,null,520,null,408,null,293,null,1559,null,673,null,1364,null,770,null,2561,null,817,null,3223,null,836,null,1798,null,688,null,712,null,320,null,635,null,461,null,522,null,375,null,10367,null,1404,null,1431,null,553,null,295,null,201,null,1178,null,566,null,1077,null,574,null,1400,null,556,null,2482,null,639,null,1075,null,457,null,933,null,430,null,322,null,291,null,174,null,145,null,3860,null,881,null,561,null,380,null,271,null,215,null,427,null,213,null,765,null,373,null,754,null,380,null,466,null,352,null,408,null,325,null,208,null,191,null,0,null,275,null,0,null,275,null,0400000US41,Oregon,41
41062,null,3354,null,3869,null,1171,null,1790,null,905,null,128,null,191,null,241,null,193,null,336,null,277,null,630,null,409,null,621,null,580,null,123,null,141,null,0,null,242,null,0,null,242,null,0,null,242,null,17901,null,2114,null,1964,null,896,null,1383,null,822,null,2548,null,872,null,1819,null,811,null,2084,null,764,null,3647,null,768,null,1919,null,827,null,1946,null,637,null,332,null,234,null,259,null,218,null,14108,null,1878,null,1254,null,574,null,1137,null,474,null,1405,null,555,null,1572,null,553,null,1646,null,534,null,2940,null,810,null,1909,null,678,null,1259,null,578,null,310,null,238,null,676,null,318,null,5184,null,934,null,558,null,287,null,641,null,320,null,1225,null,468,null,547,null,264,null,892,null,345,null,587,null,311,null,297,null,271,null,268,null,184,null,65,null,76,null,104,null,123,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
14613,null,1761,null,783,null,364,null,175,null,187,null,17,null,31,null,155,null,184,null,169,null,144,null,0,null,287,null,209,null,203,null,58,null,92,null,0,null,287,null,0,null,287,null,0,null,287,null,6903,null,1258,null,265,null,195,null,409,null,314,null,1411,null,689,null,742,null,427,null,821,null,445,null,1329,null,630,null,992,null,556,null,558,null,350,null,166,null,202,null,210,null,208,null,5896,null,1345,null,827,null,542,null,437,null,360,null,516,null,382,null,897,null,402,null,501,null,357,null,1449,null,621,null,554,null,415,null,317,null,274,null,223,null,217,null,175,null,181,null,1031,null,399,null,55,null,93,null,258,null,196,null,215,null,159,null,85,null,127,null,135,null,166,null,174,null,169,null,109,null,120,null,0,null,287,null,0,null,287,null,0,null,287,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
21760,null,2403,null,1440,null,630,null,737,null,540,null,81,null,106,null,308,null,331,null,49,null,86,null,51,null,89,null,191,null,233,null,23,null,34,null,0,null,281,null,0,null,281,null,0,null,281,null,9191,null,1408,null,1082,null,563,null,248,null,253,null,964,null,440,null,1731,null,741,null,1716,null,573,null,1572,null,532,null,599,null,333,null,756,null,522,null,205,null,240,null,318,null,202,null,7602,null,1523,null,559,null,289,null,833,null,402,null,975,null,498,null,1211,null,544,null,1056,null,503,null,1269,null,521,null,952,null,552,null,512,null,342,null,87,null,105,null,148,null,168,null,3527,null,778,null,611,null,377,null,813,null,380,null,557,null,250,null,280,null,207,null,484,null,267,null,291,null,183,null,191,null,173,null,116,null,118,null,0,null,281,null,184,null,184,null,0400000US47,Tennessee,47
115555,null,5371,null,10076,null,1643,null,2182,null,666,null,1202,null,469,null,2245,null,812,null,2111,null,832,null,882,null,384,null,794,null,513,null,296,null,230,null,338,null,328,null,26,null,46,null,0,null,291,null,50294,null,3385,null,3578,null,984,null,1843,null,732,null,5446,null,1373,null,4925,null,1261,null,8657,null,1403,null,9922,null,1631,null,6457,null,1223,null,6266,null,1360,null,1372,null,483,null,1828,null,644,null,40060,null,2978,null,2512,null,630,null,2013,null,730,null,4852,null,969,null,3187,null,817,null,6196,null,1185,null,6690,null,1274,null,5223,null,1271,null,6478,null,1242,null,909,null,542,null,2000,null,713,null,15125,null,1794,null,1869,null,627,null,2390,null,601,null,2715,null,790,null,2158,null,584,null,1709,null,676,null,2017,null,670,null,1268,null,386,null,360,null,319,null,279,null,196,null,360,null,380,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
36051,null,3148,null,2481,null,895,null,244,null,169,null,80,null,110,null,802,null,545,null,349,null,260,null,296,null,294,null,374,null,241,null,286,null,320,null,50,null,78,null,0,null,285,null,0,null,285,null,18972,null,2743,null,614,null,413,null,374,null,314,null,1372,null,785,null,2143,null,965,null,2809,null,1019,null,3847,null,1194,null,3303,null,1193,null,2682,null,899,null,1169,null,503,null,659,null,458,null,11976,null,1755,null,898,null,524,null,177,null,203,null,620,null,364,null,654,null,423,null,1466,null,570,null,1836,null,588,null,1870,null,685,null,1925,null,713,null,1143,null,456,null,1387,null,569,null,2622,null,698,null,0,null,285,null,468,null,370,null,363,null,313,null,268,null,205,null,427,null,328,null,210,null,185,null,184,null,182,null,452,null,285,null,184,null,237,null,66,null,108,null,0400000US51,Virginia,51
63145,null,3259,null,5536,null,1288,null,752,null,481,null,392,null,299,null,843,null,454,null,757,null,472,null,1601,null,640,null,517,null,335,null,492,null,416,null,143,null,238,null,0,null,271,null,39,null,80,null,30092,null,2435,null,2258,null,887,null,1062,null,440,null,2393,null,885,null,2745,null,833,null,5293,null,1106,null,6003,null,1415,null,4027,null,879,null,3873,null,1022,null,1445,null,624,null,993,null,572,null,21802,null,2355,null,2360,null,912,null,998,null,499,null,2238,null,719,null,2031,null,683,null,2307,null,740,null,4464,null,1135,null,2283,null,670,null,3290,null,833,null,1009,null,453,null,822,null,434,null,5715,null,984,null,455,null,326,null,730,null,452,null,1132,null,535,null,863,null,408,null,641,null,295,null,922,null,371,null,231,null,193,null,473,null,348,null,128,null,142,null,140,null,170,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
16612,null,2230,null,1684,null,639,null,315,null,298,null,0,null,216,null,184,null,119,null,208,null,250,null,460,null,300,null,315,null,345,null,70,null,88,null,132,null,167,null,0,null,216,null,0,null,216,null,8142,null,1546,null,1019,null,583,null,511,null,436,null,742,null,453,null,1082,null,534,null,1471,null,522,null,1793,null,775,null,835,null,477,null,343,null,209,null,114,null,123,null,232,null,286,null,5127,null,1171,null,655,null,488,null,331,null,263,null,930,null,522,null,493,null,241,null,407,null,205,null,709,null,358,null,855,null,518,null,437,null,256,null,192,null,257,null,118,null,116,null,1659,null,437,null,126,null,118,null,148,null,126,null,318,null,196,null,525,null,278,null,108,null,94,null,236,null,187,null,55,null,93,null,73,null,97,null,49,null,72,null,21,null,35,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
90364,null,4197,null,2138,null,621,null,1237,null,495,null,310,null,218,null,506,null,257,null,0,null,289,null,85,null,105,null,0,null,289,null,0,null,289,null,0,null,289,null,0,null,289,null,0,null,289,null,33570,null,2315,null,9236,null,1350,null,3206,null,910,null,5530,null,1008,null,5378,null,978,null,5001,null,1020,null,3643,null,888,null,698,null,402,null,698,null,377,null,0,null,289,null,180,null,174,null,37745,null,2873,null,9710,null,1476,null,4164,null,1049,null,8216,null,1172,null,4476,null,843,null,4974,null,1053,null,3274,null,837,null,1320,null,553,null,1194,null,494,null,258,null,228,null,159,null,195,null,16911,null,1784,null,6649,null,1034,null,2869,null,816,null,3046,null,790,null,1886,null,595,null,1766,null,540,null,466,null,271,null,195,null,145,null,34,null,55,null,0,null,289,null,0,null,289,null,0400000US72,Puerto Rico,72
