B24010F_001E,B24010F_001EA,B24010F_001M,B24010F_001MA,B24010F_002E,B24010F_002EA,B24010F_002M,B24010F_002MA,B24010F_003E,B24010F_003EA,B24010F_003M,B24010F_003MA,B24010F_004E,B24010F_004EA,B24010F_004M,B24010F_004MA,B24010F_005E,B24010F_005EA,B24010F_005M,B24010F_005MA,B24010F_006E,B24010F_006EA,B24010F_006M,B24010F_006MA,B24010F_007E,B24010F_007EA,B24010F_007M,B24010F_007MA,B24010F_008E,B24010F_008EA,B24010F_008M,B24010F_008MA,B24010F_009E,B24010F_009EA,B24010F_009M,B24010F_009MA,B24010F_010E,B24010F_010EA,B24010F_010M,B24010F_010MA,B24010F_011E,B24010F_011EA,B24010F_011M,B24010F_011MA,B24010F_012E,B24010F_012EA,B24010F_012M,B24010F_012MA,B24010F_013E,B24010F_013EA,B24010F_013M,B24010F_013MA,B24010F_014E,B24010F_014EA,B24010F_014M,B24010F_014MA,B24010F_015E,B24010F_015EA,B24010F_015M,B24010F_015MA,B24010F_016E,B24010F_016EA,B24010F_016M,B24010F_016MA,B24010F_017E,B24010F_017EA,B24010F_017M,B24010F_017MA,B24010F_018E,B24010F_018EA,B24010F_018M,B24010F_018MA,B24010F_019E,B24010F_019EA,B24010F_019M,B24010F_019MA,B24010F_020E,B24010F_020EA,B24010F_020M,B24010F_020MA,B24010F_021E,B24010F_021EA,B24010F_021M,B24010F_021MA,B24010F_022E,B24010F_022EA,B24010F_022M,B24010F_022MA,B24010F_023E,B24010F_023EA,B24010F_023M,B24010F_023MA,B24010F_024E,B24010F_024EA,B24010F_024M,B24010F_024MA,B24010F_025E,B24010F_025EA,B24010F_025M,B24010F_025MA,B24010F_026E,B24010F_026EA,B24010F_026M,B24010F_026MA,B24010F_027E,B24010F_027EA,B24010F_027M,B24010F_027MA,B24010F_028E,B24010F_028EA,B24010F_028M,B24010F_028MA,B24010F_029E,B24010F_029EA,B24010F_029M,B24010F_029MA,B24010F_030E,B24010F_030EA,B24010F_030M,B24010F_030MA,B24010F_031E,B24010F_031EA,B24010F_031M,B24010F_031MA,B24010F_032E,B24010F_032EA,B24010F_032M,B24010F_032MA,B24010F_033E,B24010F_033EA,B24010F_033M,B24010F_033MA,B24010F_034E,B24010F_034EA,B24010F_034M,B24010F_034MA,B24010F_035E,B24010F_035EA,B24010F_035M,B24010F_035MA,B24010F_036E,B24010F_036EA,B24010F_036M,B24010F_036MA,B24010F_037E,B24010F_037EA,B24010F_037M,B24010F_037MA,B24010F_038E,B24010F_038EA,B24010F_038M,B24010F_038MA,B24010F_039E,B24010F_039EA,B24010F_039M,B24010F_039MA,B24010F_040E,B24010F_040EA,B24010F_040M,B24010F_040MA,B24010F_041E,B24010F_041EA,B24010F_041M,B24010F_041MA,B24010F_042E,B24010F_042EA,B24010F_042M,B24010F_042MA,B24010F_043E,B24010F_043EA,B24010F_043M,B24010F_043MA,B24010F_044E,B24010F_044EA,B24010F_044M,B24010F_044MA,B24010F_045E,B24010F_045EA,B24010F_045M,B24010F_045MA,B24010F_046E,B24010F_046EA,B24010F_046M,B24010F_046MA,B24010F_047E,B24010F_047EA,B24010F_047M,B24010F_047MA,B24010F_048E,B24010F_048EA,B24010F_048M,B24010F_048MA,B24010F_049E,B24010F_049EA,B24010F_049M,B24010F_049MA,B24010F_050E,B24010F_050EA,B24010F_050M,B24010F_050MA,B24010F_051E,B24010F_051EA,B24010F_051M,B24010F_051MA,B24010F_052E,B24010F_052EA,B24010F_052M,B24010F_052MA,B24010F_053E,B24010F_053EA,B24010F_053M,B24010F_053MA,B24010F_054E,B24010F_054EA,B24010F_054M,B24010F_054MA,B24010F_055E,B24010F_055EA,B24010F_055M,B24010F_055MA,B24010F_056E,B24010F_056EA,B24010F_056M,B24010F_056MA,B24010F_057E,B24010F_057EA,B24010F_057M,B24010F_057MA,B24010F_058E,B24010F_058EA,B24010F_058M,B24010F_058MA,B24010F_059E,B24010F_059EA,B24010F_059M,B24010F_059MA,B24010F_060E,B24010F_060EA,B24010F_060M,B24010F_060MA,B24010F_061E,B24010F_061EA,B24010F_061M,B24010F_061MA,B24010F_062E,B24010F_062EA,B24010F_062M,B24010F_062MA,B24010F_063E,B24010F_063EA,B24010F_063M,B24010F_063MA,GEO_ID,NAME,state
98898,null,6733,null,52649,null,3748,null,9998,null,1630,null,5209,null,1271,null,4586,null,1221,null,276,null,221,null,347,null,223,null,4789,null,1205,null,729,null,495,null,1197,null,657,null,629,null,374,null,405,null,315,null,120,null,197,null,675,null,406,null,283,null,241,null,751,null,391,null,6357,null,1307,null,124,null,170,null,1138,null,513,null,1655,null,654,null,2814,null,1045,null,626,null,436,null,7310,null,1668,null,4136,null,1182,null,3174,null,1020,null,1882,null,691,null,17258,null,2232,null,12951,null,1875,null,4307,null,1484,null,9844,null,1977,null,4083,null,1218,null,5761,null,1275,null,46249,null,4572,null,10776,null,1902,null,3902,null,1050,null,2411,null,939,null,0,null,279,null,1491,null,598,null,6874,null,1415,null,521,null,400,null,339,null,352,null,0,null,279,null,473,null,299,null,164,null,178,null,3258,null,909,null,381,null,386,null,1738,null,674,null,15141,null,2635,null,2890,null,1095,null,195,null,206,null,5022,null,1463,null,3104,null,1043,null,3930,null,984,null,17008,null,2166,null,5813,null,1231,null,11195,null,1863,null,170,null,203,null,1054,null,678,null,823,null,607,null,231,null,326,null,2100,null,717,null,854,null,439,null,1246,null,586,null,0400000US35,New Mexico,35
664864,null,18138,null,356057,null,12312,null,47691,null,4641,null,22207,null,2731,null,15302,null,2345,null,257,null,285,null,6648,null,1727,null,25484,null,3532,null,5691,null,1830,null,2640,null,923,null,598,null,341,null,3031,null,1156,null,573,null,395,null,5043,null,1621,null,5120,null,1381,null,2788,null,970,null,105483,null,7832,null,2416,null,963,null,13246,null,2617,null,40625,null,5259,null,39661,null,4327,null,9535,null,1873,null,60811,null,5587,null,31768,null,3659,null,29043,null,4251,null,721,null,777,null,66919,null,7338,null,50106,null,6594,null,16813,null,3099,null,74432,null,5954,null,23431,null,3376,null,51001,null,4857,null,308807,null,9491,null,67080,null,4890,null,21592,null,3131,null,13020,null,2323,null,0,null,277,null,8572,null,1838,null,45488,null,3642,null,1359,null,592,null,1041,null,577,null,653,null,468,null,7006,null,1602,null,3470,null,1143,null,19005,null,2211,null,4899,null,1354,null,8055,null,1564,null,116605,null,6152,null,29026,null,2807,null,4885,null,1363,null,17544,null,2250,null,34406,null,3739,null,30744,null,3917,null,97819,null,6400,null,39615,null,4126,null,58204,null,4655,null,285,null,305,null,1726,null,711,null,980,null,474,null,746,null,529,null,25292,null,2926,null,18224,null,2620,null,7068,null,1447,null,0400000US36,New York,36
153575,null,6976,null,109682,null,5432,null,6832,null,1573,null,3363,null,1256,null,2878,null,1210,null,67,null,101,null,418,null,342,null,3469,null,1252,null,1017,null,649,null,696,null,455,null,170,null,233,null,306,null,337,null,0,null,289,null,706,null,703,null,208,null,257,null,366,null,378,null,16273,null,2888,null,0,null,289,null,420,null,346,null,7659,null,2220,null,7921,null,2024,null,273,null,342,null,7089,null,2017,null,3031,null,1323,null,4058,null,1466,null,12536,null,3173,null,47133,null,4023,null,39950,null,3627,null,7183,null,1796,null,19819,null,3106,null,12646,null,2555,null,7173,null,1792,null,43893,null,3569,null,5274,null,1182,null,1713,null,574,null,930,null,466,null,0,null,289,null,783,null,414,null,3561,null,1064,null,161,null,161,null,59,null,98,null,86,null,147,null,367,null,288,null,129,null,199,null,1551,null,695,null,473,null,360,null,735,null,527,null,15809,null,2541,null,901,null,618,null,0,null,289,null,7157,null,1890,null,6864,null,1742,null,887,null,514,null,8807,null,1843,null,4610,null,1349,null,4197,null,1163,null,641,null,411,null,979,null,733,null,979,null,733,null,0,null,289,null,12383,null,1900,null,10453,null,1882,null,1930,null,730,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
32101,null,3604,null,18556,null,2441,null,3002,null,946,null,1400,null,518,null,723,null,366,null,222,null,338,null,455,null,350,null,1602,null,709,null,462,null,368,null,166,null,233,null,255,null,249,null,109,null,133,null,50,null,88,null,469,null,302,null,0,null,265,null,91,null,142,null,3853,null,870,null,0,null,265,null,717,null,486,null,2169,null,795,null,878,null,399,null,89,null,106,null,2537,null,949,null,1658,null,860,null,879,null,415,null,868,null,797,null,3586,null,1040,null,2655,null,784,null,931,null,558,null,4710,null,1044,null,2455,null,811,null,2255,null,782,null,13545,null,1832,null,3527,null,864,null,1075,null,415,null,617,null,356,null,0,null,265,null,458,null,268,null,2452,null,854,null,121,null,200,null,78,null,125,null,110,null,126,null,546,null,483,null,316,null,359,null,394,null,252,null,204,null,188,null,683,null,421,null,3296,null,1042,null,825,null,518,null,0,null,265,null,1199,null,621,null,439,null,321,null,833,null,470,null,3414,null,820,null,1327,null,542,null,2087,null,722,null,159,null,191,null,176,null,197,null,96,null,141,null,80,null,140,null,2973,null,1038,null,2025,null,728,null,948,null,653,null,0400000US39,Ohio,39
33474,null,3804,null,20797,null,2878,null,1752,null,823,null,1319,null,745,null,894,null,656,null,349,null,332,null,76,null,114,null,433,null,293,null,0,null,248,null,152,null,176,null,0,null,248,null,106,null,139,null,0,null,248,null,121,null,208,null,0,null,248,null,54,null,73,null,2972,null,952,null,86,null,90,null,59,null,101,null,682,null,436,null,2094,null,800,null,51,null,84,null,1368,null,559,null,857,null,467,null,511,null,282,null,1777,null,1149,null,6544,null,1555,null,5794,null,1461,null,750,null,433,null,6384,null,1486,null,4208,null,1278,null,2176,null,837,null,12677,null,1474,null,2659,null,682,null,1156,null,562,null,677,null,447,null,140,null,185,null,339,null,302,null,1503,null,452,null,0,null,248,null,100,null,128,null,0,null,248,null,30,null,53,null,0,null,248,null,775,null,331,null,165,null,127,null,433,null,321,null,3685,null,888,null,612,null,414,null,47,null,80,null,1274,null,530,null,1576,null,582,null,176,null,140,null,3283,null,813,null,1114,null,420,null,2169,null,717,null,210,null,174,null,39,null,61,null,0,null,248,null,39,null,61,null,2801,null,737,null,1786,null,568,null,1015,null,537,null,0400000US40,Oklahoma,40
48782,null,4668,null,31057,null,3495,null,4104,null,1086,null,2059,null,696,null,1527,null,606,null,265,null,264,null,267,null,310,null,2045,null,822,null,50,null,91,null,377,null,308,null,200,null,211,null,223,null,179,null,58,null,94,null,713,null,721,null,283,null,212,null,141,null,162,null,5357,null,1640,null,67,null,110,null,68,null,119,null,1990,null,1113,null,3121,null,1055,null,111,null,155,null,3767,null,1157,null,1830,null,803,null,1937,null,765,null,4561,null,1815,null,7099,null,1744,null,6039,null,1744,null,1060,null,585,null,6169,null,1466,null,3618,null,1172,null,2551,null,879,null,17725,null,2242,null,4094,null,1274,null,1285,null,530,null,778,null,422,null,141,null,224,null,366,null,240,null,2809,null,1082,null,184,null,175,null,0,null,275,null,0,null,275,null,205,null,185,null,0,null,275,null,1531,null,705,null,144,null,201,null,745,null,473,null,5144,null,1513,null,397,null,256,null,0,null,275,null,1724,null,768,null,2297,null,926,null,726,null,584,null,4082,null,1136,null,1329,null,560,null,2753,null,989,null,1412,null,654,null,216,null,188,null,216,null,188,null,0,null,275,null,2777,null,948,null,2193,null,782,null,584,null,502,null,0400000US41,Oregon,41
88204,null,5369,null,48218,null,4134,null,6595,null,1453,null,2519,null,932,null,1798,null,776,null,0,null,242,null,721,null,498,null,4076,null,1133,null,911,null,605,null,255,null,251,null,435,null,406,null,169,null,123,null,118,null,193,null,1106,null,598,null,323,null,283,null,759,null,491,null,9529,null,1902,null,256,null,226,null,858,null,514,null,3537,null,1190,null,4629,null,1346,null,249,null,209,null,6168,null,1534,null,2011,null,836,null,4157,null,1324,null,1939,null,946,null,7397,null,1476,null,5015,null,1136,null,2382,null,996,null,16590,null,2220,null,8626,null,1702,null,7964,null,1593,null,39986,null,2844,null,8780,null,1685,null,3557,null,1089,null,2087,null,904,null,0,null,242,null,1470,null,610,null,5223,null,1204,null,213,null,211,null,60,null,96,null,271,null,267,null,1052,null,634,null,70,null,118,null,1582,null,694,null,288,null,379,null,1687,null,651,null,9924,null,1456,null,1814,null,764,null,239,null,195,null,2843,null,902,null,2866,null,840,null,2162,null,769,null,12916,null,1890,null,4528,null,1418,null,8388,null,1458,null,290,null,265,null,403,null,298,null,252,null,229,null,151,null,193,null,7673,null,1554,null,5090,null,1060,null,2583,null,928,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
29660,null,3594,null,20319,null,2839,null,2028,null,798,null,1055,null,567,null,452,null,369,null,436,null,345,null,167,null,266,null,973,null,480,null,287,null,286,null,320,null,331,null,0,null,281,null,86,null,112,null,84,null,141,null,78,null,133,null,0,null,281,null,118,null,116,null,2612,null,891,null,0,null,281,null,0,null,281,null,1076,null,613,null,1488,null,590,null,48,null,77,null,1073,null,498,null,484,null,308,null,589,null,403,null,1419,null,694,null,7308,null,1474,null,6834,null,1474,null,474,null,399,null,5879,null,2042,null,3357,null,1485,null,2522,null,1015,null,9341,null,1285,null,1586,null,585,null,424,null,246,null,295,null,192,null,21,null,45,null,108,null,147,null,1162,null,553,null,0,null,281,null,0,null,281,null,64,null,106,null,125,null,145,null,0,null,281,null,274,null,238,null,178,null,124,null,521,null,403,null,3675,null,807,null,423,null,378,null,135,null,223,null,1324,null,566,null,1480,null,580,null,313,null,272,null,1836,null,602,null,590,null,264,null,1246,null,577,null,6,null,12,null,93,null,118,null,93,null,118,null,0,null,281,null,2145,null,794,null,1346,null,640,null,799,null,560,null,0400000US47,Tennessee,47
983569,null,20444,null,617670,null,15083,null,67787,null,4860,null,34161,null,3727,null,25246,null,3150,null,1030,null,492,null,7885,null,1576,null,33626,null,2857,null,5955,null,1420,null,5987,null,1391,null,1153,null,725,null,2478,null,935,null,1318,null,599,null,6347,null,1467,null,4954,null,1205,null,5434,null,1210,null,102980,null,6896,null,2528,null,882,null,9446,null,1578,null,39555,null,5094,null,47765,null,4644,null,3686,null,1488,null,72839,null,4916,null,40652,null,3715,null,32187,null,3317,null,9650,null,2349,null,220393,null,10645,null,178095,null,9843,null,42298,null,4400,null,144021,null,8122,null,71178,null,5175,null,72843,null,5710,null,365899,null,9367,null,74987,null,4441,null,27361,null,2848,null,16718,null,1959,null,43,null,69,null,10600,null,1964,null,47626,null,3857,null,2253,null,744,null,605,null,403,null,982,null,648,null,3014,null,1138,null,3049,null,1153,null,23611,null,2788,null,2500,null,837,null,11612,null,2090,null,129264,null,6982,null,16147,null,2362,null,2982,null,1141,null,43661,null,3959,null,45143,null,4242,null,21331,null,2720,null,123486,null,6256,null,45814,null,3867,null,77672,null,5414,null,881,null,495,null,4829,null,1439,null,2427,null,931,null,2402,null,957,null,32452,null,3036,null,23345,null,2797,null,9107,null,1758,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
94861,null,7692,null,59191,null,5155,null,8119,null,1678,null,3577,null,1026,null,2319,null,956,null,17,null,30,null,1241,null,631,null,4542,null,1446,null,1522,null,743,null,1222,null,648,null,279,null,239,null,643,null,553,null,97,null,158,null,271,null,303,null,189,null,191,null,319,null,254,null,11314,null,2570,null,0,null,285,null,1421,null,897,null,3514,null,1411,null,5996,null,1950,null,383,null,363,null,5343,null,1764,null,2307,null,1169,null,3036,null,1286,null,1130,null,948,null,25361,null,3569,null,22170,null,3728,null,3191,null,1074,null,7924,null,1965,null,4080,null,1568,null,3844,null,1289,null,35670,null,3770,null,7631,null,1670,null,4228,null,1232,null,2889,null,1161,null,0,null,285,null,1339,null,580,null,3403,null,997,null,225,null,177,null,84,null,98,null,179,null,232,null,219,null,243,null,412,null,312,null,1722,null,782,null,103,null,129,null,459,null,305,null,14355,null,2795,null,1076,null,553,null,146,null,233,null,3163,null,1238,null,8005,null,2130,null,1965,null,643,null,10301,null,1814,null,3473,null,1005,null,6828,null,1563,null,0,null,285,null,1132,null,949,null,1132,null,949,null,0,null,285,null,2251,null,834,null,1405,null,750,null,846,null,575,null,0400000US51,Virginia,51
118746,null,6852,null,75099,null,5164,null,7507,null,1483,null,3492,null,1041,null,2238,null,837,null,772,null,600,null,482,null,314,null,4015,null,1066,null,1273,null,631,null,636,null,359,null,0,null,271,null,324,null,252,null,80,null,142,null,956,null,576,null,395,null,262,null,351,null,363,null,14487,null,3128,null,262,null,327,null,383,null,280,null,6454,null,2295,null,6798,null,1998,null,590,null,319,null,6463,null,1349,null,3647,null,1109,null,2816,null,899,null,13078,null,2964,null,19440,null,3646,null,16452,null,3679,null,2988,null,1028,null,14124,null,2213,null,6038,null,1676,null,8086,null,1629,null,43647,null,3408,null,7555,null,1403,null,2371,null,775,null,1381,null,611,null,0,null,271,null,990,null,408,null,5184,null,1202,null,186,null,211,null,304,null,301,null,211,null,262,null,492,null,350,null,479,null,291,null,1830,null,773,null,450,null,371,null,1232,null,613,null,14235,null,2429,null,1865,null,883,null,84,null,111,null,4552,null,1463,null,4630,null,1331,null,3104,null,1012,null,10518,null,2004,null,3989,null,1119,null,6529,null,1759,null,4641,null,1124,null,308,null,269,null,271,null,259,null,37,null,64,null,6390,null,1442,null,3250,null,914,null,3140,null,1041,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
34542,null,3039,null,19573,null,2230,null,2910,null,757,null,1498,null,645,null,1234,null,618,null,44,null,42,null,220,null,177,null,1412,null,539,null,363,null,259,null,258,null,197,null,39,null,63,null,46,null,76,null,0,null,216,null,416,null,293,null,84,null,107,null,206,null,183,null,4593,null,1179,null,55,null,77,null,505,null,399,null,2034,null,826,null,1857,null,775,null,142,null,179,null,2201,null,754,null,845,null,420,null,1356,null,644,null,951,null,382,null,1921,null,632,null,1750,null,614,null,171,null,170,null,6997,null,1314,null,4723,null,1097,null,2274,null,724,null,14969,null,1905,null,2571,null,673,null,797,null,402,null,201,null,188,null,25,null,31,null,571,null,369,null,1774,null,593,null,73,null,122,null,121,null,189,null,164,null,160,null,81,null,99,null,121,null,163,null,981,null,468,null,0,null,216,null,233,null,163,null,4674,null,1066,null,522,null,278,null,199,null,193,null,2696,null,956,null,624,null,433,null,633,null,363,null,3312,null,894,null,957,null,410,null,2355,null,849,null,336,null,219,null,110,null,132,null,110,null,132,null,0,null,216,null,3966,null,990,null,2784,null,821,null,1182,null,597,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
111765,null,6889,null,63261,null,4741,null,12477,null,2321,null,5251,null,1261,null,2927,null,985,null,856,null,457,null,1468,null,530,null,7226,null,1835,null,542,null,362,null,1251,null,566,null,540,null,399,null,435,null,329,null,189,null,219,null,2415,null,1081,null,1078,null,914,null,776,null,397,null,14538,null,2110,null,382,null,296,null,4192,null,1094,null,2589,null,838,null,5512,null,1385,null,1863,null,707,null,8508,null,1402,null,4611,null,999,null,3897,null,1063,null,1584,null,615,null,14951,null,2071,null,11041,null,1756,null,3910,null,937,null,11203,null,1942,null,5590,null,1457,null,5613,null,1288,null,48504,null,3728,null,16648,null,2113,null,3301,null,733,null,1573,null,508,null,0,null,289,null,1728,null,579,null,13347,null,1995,null,772,null,489,null,0,null,289,null,1193,null,847,null,1374,null,629,null,490,null,349,null,6487,null,1478,null,571,null,350,null,2460,null,829,null,10106,null,1620,null,1309,null,559,null,845,null,523,null,3288,null,1044,null,2974,null,834,null,1690,null,565,null,16772,null,2267,null,6247,null,1349,null,10525,null,1677,null,177,null,275,null,642,null,630,null,552,null,606,null,90,null,137,null,4159,null,1284,null,3852,null,1236,null,307,null,220,null,0400000US72,Puerto Rico,72
