B21001B_001E,B21001B_001EA,B21001B_001M,B21001B_001MA,B21001B_002E,B21001B_002EA,B21001B_002M,B21001B_002MA,B21001B_003E,B21001B_003EA,B21001B_003M,B21001B_003MA,B21001B_004E,B21001B_004EA,B21001B_004M,B21001B_004MA,B21001B_005E,B21001B_005EA,B21001B_005M,B21001B_005MA,B21001B_006E,B21001B_006EA,B21001B_006M,B21001B_006MA,B21001B_007E,B21001B_007EA,B21001B_007M,B21001B_007MA,B21001B_008E,B21001B_008EA,B21001B_008M,B21001B_008MA,B21001B_009E,B21001B_009EA,B21001B_009M,B21001B_009MA,B21001B_010E,B21001B_010EA,B21001B_010M,B21001B_010MA,B21001B_011E,B21001B_011EA,B21001B_011M,B21001B_011MA,B21001B_012E,B21001B_012EA,B21001B_012M,B21001B_012MA,B21001B_013E,B21001B_013EA,B21001B_013M,B21001B_013MA,B21001B_014E,B21001B_014EA,B21001B_014M,B21001B_014MA,B21001B_015E,B21001B_015EA,B21001B_015M,B21001B_015MA,B21001B_016E,B21001B_016EA,B21001B_016M,B21001B_016MA,B21001B_017E,B21001B_017EA,B21001B_017M,B21001B_017MA,B21001B_018E,B21001B_018EA,B21001B_018M,B21001B_018MA,B21001B_019E,B21001B_019EA,B21001B_019M,B21001B_019MA,B21001B_020E,B21001B_020EA,B21001B_020M,B21001B_020MA,B21001B_021E,B21001B_021EA,B21001B_021M,B21001B_021MA,B21001B_022E,B21001B_022EA,B21001B_022M,B21001B_022MA,B21001B_023E,B21001B_023EA,B21001B_023M,B21001B_023MA,B21001B_024E,B21001B_024EA,B21001B_024M,B21001B_024MA,B21001B_025E,B21001B_025EA,B21001B_025M,B21001B_025MA,B21001B_026E,B21001B_026EA,B21001B_026M,B21001B_026MA,B21001B_027E,B21001B_027EA,B21001B_027M,B21001B_027MA,B21001B_028E,B21001B_028EA,B21001B_028M,B21001B_028MA,B21001B_029E,B21001B_029EA,B21001B_029M,B21001B_029MA,B21001B_030E,B21001B_030EA,B21001B_030M,B21001B_030MA,B21001B_031E,B21001B_031EA,B21001B_031M,B21001B_031MA,B21001B_032E,B21001B_032EA,B21001B_032M,B21001B_032MA,B21001B_033E,B21001B_033EA,B21001B_033M,B21001B_033MA,GEO_ID,NAME,state
45603,null,1974,null,25209,null,1578,null,9009,null,1320,null,402,null,350,null,8607,null,1361,null,10393,null,1106,null,1906,null,800,null,8487,null,1166,null,3525,null,600,null,1296,null,501,null,2229,null,684,null,1693,null,457,null,897,null,355,null,796,null,415,null,589,null,230,null,340,null,213,null,249,null,162,null,20394,null,1231,null,6842,null,1060,null,0,null,275,null,6842,null,1060,null,8487,null,865,null,90,null,143,null,8397,null,910,null,2513,null,382,null,0,null,275,null,2513,null,382,null,1330,null,182,null,63,null,97,null,1267,null,218,null,1222,null,205,null,0,null,275,null,1222,null,205,null,0400000US41,Oregon,41
922839,null,4759,null,424521,null,3448,null,156171,null,2870,null,5039,null,1343,null,151132,null,3201,null,172366,null,2617,null,29909,null,3417,null,142457,null,3625,null,50294,null,1358,null,18991,null,1816,null,31303,null,2035,null,26632,null,1106,null,10243,null,1463,null,16389,null,1511,null,19058,null,913,null,11864,null,1205,null,7194,null,1079,null,498318,null,3073,null,162335,null,2072,null,1051,null,535,null,161284,null,2040,null,190898,null,2511,null,3946,null,1005,null,186952,null,2486,null,66025,null,1297,null,652,null,309,null,65373,null,1302,null,39864,null,870,null,101,null,116,null,39763,null,877,null,39196,null,922,null,62,null,99,null,39134,null,913,null,0400000US42,Pennsylvania,42
40010,null,2006,null,19951,null,1527,null,8648,null,1065,null,105,null,163,null,8543,null,1065,null,6722,null,765,null,803,null,386,null,5919,null,730,null,2480,null,416,null,1269,null,494,null,1211,null,434,null,1324,null,438,null,456,null,281,null,868,null,403,null,777,null,418,null,316,null,254,null,461,null,358,null,20059,null,1509,null,7661,null,1090,null,0,null,287,null,7661,null,1090,null,7378,null,815,null,0,null,287,null,7378,null,815,null,2228,null,417,null,77,null,129,null,2151,null,437,null,1725,null,348,null,0,null,287,null,1725,null,348,null,1067,null,288,null,0,null,287,null,1067,null,288,null,0400000US44,Rhode Island,44
908415,null,4521,null,409739,null,2914,null,148660,null,3097,null,5911,null,1153,null,142749,null,3222,null,157833,null,3311,null,33593,null,3193,null,124240,null,4066,null,57675,null,941,null,19876,null,1819,null,37799,null,1907,null,27181,null,1406,null,6843,null,1198,null,20338,null,1622,null,18390,null,1411,null,8125,null,1236,null,10265,null,1193,null,498676,null,2597,null,158788,null,2501,null,3752,null,1183,null,155036,null,2588,null,191734,null,2336,null,5993,null,1291,null,185741,null,2750,null,72912,null,924,null,955,null,446,null,71957,null,998,null,41151,null,1435,null,152,null,141,null,40999,null,1449,null,34091,null,1325,null,148,null,134,null,33943,null,1322,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
721737,null,4254,null,325611,null,3493,null,124783,null,2914,null,3957,null,1211,null,120826,null,3094,null,128317,null,2705,null,25606,null,2805,null,102711,null,3682,null,43364,null,1577,null,15563,null,1566,null,27801,null,1636,null,18236,null,830,null,5229,null,894,null,13007,null,956,null,10911,null,823,null,5640,null,843,null,5271,null,768,null,396126,null,2404,null,134565,null,1888,null,1730,null,704,null,132835,null,1883,null,157008,null,2055,null,4135,null,1040,null,152873,null,2395,null,51547,null,1635,null,977,null,517,null,50570,null,1717,null,27383,null,993,null,186,null,178,null,27197,null,1004,null,25623,null,1365,null,104,null,121,null,25519,null,1345,null,0400000US47,Tennessee,47
1954604,null,11072,null,918572,null,6097,null,356753,null,5366,null,16878,null,2386,null,339875,null,5988,null,371832,null,5346,null,70414,null,4994,null,301418,null,6895,null,108879,null,2052,null,38062,null,2755,null,70817,null,3021,null,49852,null,1706,null,20950,null,1671,null,28902,null,1698,null,31256,null,1433,null,16069,null,1590,null,15187,null,1676,null,1036032,null,8953,null,363234,null,8226,null,6722,null,1528,null,356512,null,8438,null,417252,null,3623,null,12820,null,1963,null,404432,null,3759,null,129856,null,2245,null,1983,null,870,null,127873,null,2235,null,68230,null,1855,null,424,null,248,null,67806,null,1836,null,57460,null,1711,null,198,null,181,null,57262,null,1668,null,0400000US48,Texas,48
15953,null,1582,null,9309,null,1171,null,4202,null,905,null,234,null,245,null,3968,null,910,null,3933,null,690,null,493,null,283,null,3440,null,671,null,662,null,426,null,389,null,358,null,273,null,255,null,214,null,152,null,84,null,95,null,130,null,127,null,298,null,173,null,229,null,134,null,69,null,103,null,6644,null,963,null,3548,null,888,null,65,null,111,null,3483,null,894,null,2378,null,712,null,0,null,263,null,2378,null,712,null,399,null,341,null,0,null,263,null,399,null,341,null,221,null,97,null,0,null,263,null,221,null,97,null,98,null,136,null,0,null,263,null,98,null,136,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
1096619,null,6211,null,504643,null,4715,null,171894,null,4920,null,9973,null,1871,null,161921,null,5247,null,211651,null,4338,null,53955,null,3208,null,157696,null,5284,null,63547,null,1743,null,26043,null,2208,null,37504,null,2571,null,35492,null,1863,null,13570,null,1610,null,21922,null,1733,null,22059,null,1560,null,12839,null,1535,null,9220,null,1429,null,591976,null,3826,null,187769,null,2916,null,6664,null,1877,null,181105,null,3492,null,238919,null,3018,null,13188,null,1630,null,225731,null,3071,null,79304,null,1673,null,2546,null,792,null,76758,null,1798,null,45458,null,1417,null,0,null,285,null,45458,null,1417,null,40526,null,1637,null,292,null,254,null,40234,null,1689,null,0400000US51,Virginia,51
153568,null,3598,null,83523,null,2284,null,31836,null,1860,null,2227,null,829,null,29609,null,1903,null,35093,null,1379,null,9954,null,1515,null,25139,null,1646,null,9949,null,784,null,5093,null,888,null,4856,null,861,null,4479,null,518,null,2634,null,584,null,1845,null,539,null,2166,null,454,null,1689,null,509,null,477,null,287,null,70045,null,2521,null,26125,null,1861,null,766,null,330,null,25359,null,1954,null,28519,null,1464,null,1880,null,623,null,26639,null,1609,null,7550,null,698,null,105,null,126,null,7445,null,697,null,4197,null,462,null,53,null,87,null,4144,null,468,null,3654,null,780,null,0,null,271,null,3654,null,780,null,0400000US53,Washington,53
47723,null,2528,null,25701,null,2267,null,10797,null,1600,null,174,null,210,null,10623,null,1584,null,8817,null,1337,null,1823,null,829,null,6994,null,1266,null,3418,null,815,null,1306,null,522,null,2112,null,778,null,2023,null,667,null,653,null,418,null,1370,null,571,null,646,null,378,null,555,null,366,null,91,null,119,null,22022,null,1464,null,6470,null,1097,null,0,null,265,null,6470,null,1097,null,8140,null,1105,null,457,null,335,null,7683,null,1049,null,3644,null,624,null,93,null,125,null,3551,null,636,null,1908,null,507,null,0,null,265,null,1908,null,507,null,1860,null,594,null,0,null,265,null,1860,null,594,null,0400000US54,West Virginia,54
217128,null,2526,null,102969,null,2012,null,43622,null,1622,null,1315,null,795,null,42307,null,1804,null,40465,null,1300,null,4971,null,1015,null,35494,null,1333,null,10927,null,478,null,2639,null,610,null,8288,null,785,null,5218,null,367,null,1367,null,472,null,3851,null,520,null,2737,null,251,null,913,null,426,null,1824,null,383,null,114159,null,1752,null,43169,null,1264,null,228,null,243,null,42941,null,1286,null,44937,null,1198,null,949,null,421,null,43988,null,1211,null,14012,null,544,null,269,null,231,null,13743,null,636,null,6908,null,315,null,49,null,82,null,6859,null,323,null,5133,null,388,null,0,null,216,null,5133,null,388,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
222743,null,11271,null,111098,null,5723,null,38309,null,3395,null,369,null,321,null,37940,null,3427,null,37049,null,3428,null,1561,null,532,null,35488,null,3303,null,17573,null,1751,null,2472,null,819,null,15101,null,1671,null,11644,null,1475,null,2785,null,716,null,8859,null,1306,null,6523,null,995,null,2333,null,522,null,4190,null,883,null,111645,null,6746,null,36088,null,3289,null,324,null,290,null,35764,null,3225,null,37894,null,3413,null,75,null,124,null,37819,null,3421,null,17764,null,1824,null,105,null,133,null,17659,null,1833,null,11142,null,1450,null,97,null,116,null,11045,null,1434,null,8757,null,1251,null,0,null,289,null,8757,null,1251,null,0400000US72,Puerto Rico,72
