B23002F_001E,B23002F_001EA,B23002F_001M,B23002F_001MA,B23002F_002E,B23002F_002EA,B23002F_002M,B23002F_002MA,B23002F_003E,B23002F_003EA,B23002F_003M,B23002F_003MA,B23002F_004E,B23002F_004EA,B23002F_004M,B23002F_004MA,B23002F_005E,B23002F_005EA,B23002F_005M,B23002F_005MA,B23002F_006E,B23002F_006EA,B23002F_006M,B23002F_006MA,B23002F_007E,B23002F_007EA,B23002F_007M,B23002F_007MA,B23002F_008E,B23002F_008EA,B23002F_008M,B23002F_008MA,B23002F_009E,B23002F_009EA,B23002F_009M,B23002F_009MA,B23002F_010E,B23002F_010EA,B23002F_010M,B23002F_010MA,B23002F_011E,B23002F_011EA,B23002F_011M,B23002F_011MA,B23002F_012E,B23002F_012EA,B23002F_012M,B23002F_012MA,B23002F_013E,B23002F_013EA,B23002F_013M,B23002F_013MA,B23002F_014E,B23002F_014EA,B23002F_014M,B23002F_014MA,B23002F_015E,B23002F_015EA,B23002F_015M,B23002F_015MA,B23002F_016E,B23002F_016EA,B23002F_016M,B23002F_016MA,B23002F_017E,B23002F_017EA,B23002F_017M,B23002F_017MA,B23002F_018E,B23002F_018EA,B23002F_018M,B23002F_018MA,B23002F_019E,B23002F_019EA,B23002F_019M,B23002F_019MA,B23002F_020E,B23002F_020EA,B23002F_020M,B23002F_020MA,B23002F_021E,B23002F_021EA,B23002F_021M,B23002F_021MA,B23002F_022E,B23002F_022EA,B23002F_022M,B23002F_022MA,B23002F_023E,B23002F_023EA,B23002F_023M,B23002F_023MA,B23002F_024E,B23002F_024EA,B23002F_024M,B23002F_024MA,B23002F_025E,B23002F_025EA,B23002F_025M,B23002F_025MA,B23002F_026E,B23002F_026EA,B23002F_026M,B23002F_026MA,B23002F_027E,B23002F_027EA,B23002F_027M,B23002F_027MA,B23002F_028E,B23002F_028EA,B23002F_028M,B23002F_028MA,B23002F_029E,B23002F_029EA,B23002F_029M,B23002F_029MA,B23002F_030E,B23002F_030EA,B23002F_030M,B23002F_030MA,B23002F_031E,B23002F_031EA,B23002F_031M,B23002F_031MA,B23002F_032E,B23002F_032EA,B23002F_032M,B23002F_032MA,B23002F_033E,B23002F_033EA,B23002F_033M,B23002F_033MA,B23002F_034E,B23002F_034EA,B23002F_034M,B23002F_034MA,B23002F_035E,B23002F_035EA,B23002F_035M,B23002F_035MA,B23002F_036E,B23002F_036EA,B23002F_036M,B23002F_036MA,B23002F_037E,B23002F_037EA,B23002F_037M,B23002F_037MA,B23002F_038E,B23002F_038EA,B23002F_038M,B23002F_038MA,B23002F_039E,B23002F_039EA,B23002F_039M,B23002F_039MA,B23002F_040E,B23002F_040EA,B23002F_040M,B23002F_040MA,B23002F_041E,B23002F_041EA,B23002F_041M,B23002F_041MA,B23002F_042E,B23002F_042EA,B23002F_042M,B23002F_042MA,B23002F_043E,B23002F_043EA,B23002F_043M,B23002F_043MA,B23002F_044E,B23002F_044EA,B23002F_044M,B23002F_044MA,B23002F_045E,B23002F_045EA,B23002F_045M,B23002F_045MA,B23002F_046E,B23002F_046EA,B23002F_046M,B23002F_046MA,B23002F_047E,B23002F_047EA,B23002F_047M,B23002F_047MA,B23002F_048E,B23002F_048EA,B23002F_048M,B23002F_048MA,B23002F_049E,B23002F_049EA,B23002F_049M,B23002F_049MA,B23002F_050E,B23002F_050EA,B23002F_050M,B23002F_050MA,B23002F_051E,B23002F_051EA,B23002F_051M,B23002F_051MA,B23002F_052E,B23002F_052EA,B23002F_052M,B23002F_052MA,B23002F_053E,B23002F_053EA,B23002F_053M,B23002F_053MA,B23002F_054E,B23002F_054EA,B23002F_054M,B23002F_054MA,B23002F_055E,B23002F_055EA,B23002F_055M,B23002F_055MA,B23002F_056E,B23002F_056EA,B23002F_056M,B23002F_056MA,B23002F_057E,B23002F_057EA,B23002F_057M,B23002F_057MA,B23002F_058E,B23002F_058EA,B23002F_058M,B23002F_058MA,B23002F_059E,B23002F_059EA,B23002F_059M,B23002F_059MA,B23002F_060E,B23002F_060EA,B23002F_060M,B23002F_060MA,B23002F_061E,B23002F_061EA,B23002F_061M,B23002F_061MA,B23002F_062E,B23002F_062EA,B23002F_062M,B23002F_062MA,B23002F_063E,B23002F_063EA,B23002F_063M,B23002F_063MA,B23002F_064E,B23002F_064EA,B23002F_064M,B23002F_064MA,B23002F_065E,B23002F_065EA,B23002F_065M,B23002F_065MA,B23002F_066E,B23002F_066EA,B23002F_066M,B23002F_066MA,B23002F_067E,B23002F_067EA,B23002F_067M,B23002F_067MA,B23002F_068E,B23002F_068EA,B23002F_068M,B23002F_068MA,B23002F_069E,B23002F_069EA,B23002F_069M,B23002F_069MA,B23002F_070E,B23002F_070EA,B23002F_070M,B23002F_070MA,B23002F_071E,B23002F_071EA,B23002F_071M,B23002F_071MA,B23002F_072E,B23002F_072EA,B23002F_072M,B23002F_072MA,B23002F_073E,B23002F_073EA,B23002F_073M,B23002F_073MA,B23002F_074E,B23002F_074EA,B23002F_074M,B23002F_074MA,B23002F_075E,B23002F_075EA,B23002F_075M,B23002F_075MA,B23002F_076E,B23002F_076EA,B23002F_076M,B23002F_076MA,B23002F_077E,B23002F_077EA,B23002F_077M,B23002F_077MA,B23002F_078E,B23002F_078EA,B23002F_078M,B23002F_078MA,B23002F_079E,B23002F_079EA,B23002F_079M,B23002F_079MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
79817,null,7529,null,43421,null,4473,null,5618,null,1316,null,2897,null,777,null,0,null,300,null,2897,null,777,null,1818,null,659,null,1079,null,568,null,2721,null,975,null,3507,null,915,null,3342,null,851,null,43,null,41,null,3299,null,846,null,2684,null,727,null,615,null,562,null,165,null,141,null,29177,null,3638,null,27145,null,3325,null,53,null,89,null,27092,null,3316,null,26025,null,3239,null,1067,null,542,null,2032,null,873,null,3200,null,854,null,2818,null,776,null,0,null,300,null,2818,null,776,null,2692,null,769,null,126,null,150,null,382,null,334,null,971,null,546,null,115,null,140,null,115,null,140,null,0,null,300,null,856,null,532,null,948,null,662,null,223,null,278,null,223,null,278,null,0,null,300,null,725,null,594,null,36396,null,4109,null,3346,null,1111,null,1210,null,667,null,0,null,300,null,1210,null,667,null,990,null,496,null,220,null,282,null,2136,null,749,null,4000,null,963,null,3245,null,897,null,0,null,300,null,3245,null,897,null,2931,null,859,null,314,null,265,null,755,null,401,null,24974,null,3070,null,18364,null,2399,null,45,null,77,null,18319,null,2414,null,16836,null,2313,null,1483,null,695,null,6610,null,1799,null,2458,null,756,null,1444,null,561,null,0,null,300,null,1444,null,561,null,1385,null,558,null,59,null,97,null,1014,null,565,null,804,null,468,null,268,null,252,null,268,null,252,null,0,null,300,null,536,null,363,null,814,null,395,null,0,null,300,null,0,null,300,null,0,null,300,null,814,null,395,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
363015,null,12705,null,185902,null,8307,null,16169,null,1783,null,6072,null,1117,null,0,null,277,null,6072,null,1117,null,4335,null,908,null,1737,null,599,null,10097,null,1653,null,22498,null,2607,null,17724,null,2151,null,57,null,85,null,17667,null,2143,null,16617,null,1962,null,1050,null,601,null,4774,null,1553,null,124052,null,6140,null,112506,null,6053,null,63,null,104,null,112443,null,6052,null,107119,null,5860,null,5324,null,1664,null,11546,null,2169,null,14205,null,1910,null,10223,null,1531,null,0,null,277,null,10223,null,1531,null,9802,null,1505,null,421,null,397,null,3982,null,1153,null,3180,null,924,null,1794,null,828,null,1695,null,827,null,99,null,166,null,1386,null,615,null,5798,null,1236,null,899,null,576,null,674,null,519,null,225,null,255,null,4899,null,1226,null,177113,null,6381,null,14987,null,1736,null,6405,null,1152,null,0,null,277,null,6405,null,1152,null,4849,null,1003,null,1556,null,621,null,8582,null,1355,null,20109,null,2281,null,13803,null,1749,null,0,null,277,null,13803,null,1749,null,12424,null,1740,null,1379,null,637,null,6306,null,1527,null,115454,null,4904,null,85649,null,4701,null,103,null,120,null,85546,null,4708,null,79465,null,4505,null,6081,null,1353,null,29805,null,3234,null,13885,null,2050,null,8054,null,1589,null,0,null,277,null,8054,null,1589,null,8002,null,1573,null,52,null,87,null,5831,null,1495,null,5988,null,1367,null,1361,null,712,null,1276,null,690,null,85,null,155,null,4627,null,1295,null,6690,null,1293,null,397,null,267,null,397,null,267,null,0,null,277,null,6293,null,1248,null,0400000US34,New Jersey,34
154647,null,7881,null,77109,null,4314,null,6455,null,1450,null,3280,null,1059,null,48,null,82,null,3232,null,1058,null,2054,null,902,null,1178,null,707,null,3175,null,916,null,8827,null,1589,null,6167,null,1396,null,114,null,174,null,6053,null,1377,null,5799,null,1345,null,254,null,281,null,2660,null,992,null,46488,null,3208,null,40080,null,3043,null,96,null,114,null,39984,null,3054,null,38636,null,2936,null,1348,null,672,null,6408,null,1407,null,8356,null,1256,null,5323,null,1114,null,58,null,96,null,5265,null,1098,null,5203,null,1090,null,62,null,102,null,3033,null,762,null,1852,null,621,null,513,null,360,null,513,null,360,null,0,null,279,null,1339,null,511,null,5131,null,1117,null,444,null,337,null,444,null,337,null,0,null,279,null,4687,null,979,null,77538,null,5149,null,7008,null,1420,null,3737,null,1014,null,0,null,279,null,3737,null,1014,null,3011,null,1021,null,726,null,453,null,3271,null,1037,null,9973,null,1452,null,7600,null,1432,null,169,null,278,null,7431,null,1458,null,6947,null,1417,null,484,null,333,null,2373,null,857,null,43205,null,3763,null,31930,null,3323,null,0,null,279,null,31930,null,3323,null,30015,null,3325,null,1915,null,681,null,11275,null,1809,null,8380,null,1109,null,4682,null,1197,null,0,null,279,null,4682,null,1197,null,4420,null,1108,null,262,null,332,null,3698,null,884,null,3178,null,851,null,581,null,310,null,581,null,310,null,0,null,279,null,2597,null,779,null,5794,null,1122,null,1275,null,694,null,1275,null,694,null,0,null,279,null,4519,null,887,null,0400000US35,New Mexico,35
1097677,null,23976,null,532690,null,14069,null,49975,null,3287,null,14140,null,2177,null,0,null,277,null,14140,null,2177,null,10468,null,1845,null,3672,null,1167,null,35835,null,3000,null,63696,null,3939,null,48150,null,3529,null,541,null,317,null,47609,null,3485,null,39567,null,3500,null,8042,null,1990,null,15546,null,2283,null,337096,null,10992,null,289951,null,11145,null,250,null,259,null,289701,null,11156,null,272555,null,10513,null,17146,null,2877,null,47145,null,4452,null,46273,null,3186,null,31475,null,2879,null,0,null,277,null,31475,null,2879,null,29699,null,2819,null,1776,null,715,null,14798,null,2253,null,12944,null,1886,null,2489,null,946,null,2247,null,887,null,242,null,172,null,10455,null,1772,null,22706,null,2572,null,1815,null,799,null,1521,null,725,null,294,null,341,null,20891,null,2397,null,564987,null,12844,null,49840,null,3487,null,14987,null,2094,null,0,null,277,null,14987,null,2094,null,12189,null,1950,null,2798,null,933,null,34853,null,3136,null,62597,null,3464,null,44911,null,3375,null,168,null,277,null,44743,null,3377,null,39419,null,2965,null,5324,null,1277,null,17686,null,2328,null,339812,null,8325,null,245075,null,7899,null,95,null,157,null,244980,null,7893,null,226080,null,7441,null,18900,null,2762,null,94737,null,6301,null,60626,null,3787,null,29835,null,2934,null,0,null,277,null,29835,null,2934,null,28128,null,2811,null,1707,null,783,null,30791,null,2881,null,17077,null,2098,null,2692,null,893,null,2171,null,782,null,521,null,441,null,14385,null,1938,null,35035,null,2742,null,905,null,528,null,820,null,483,null,85,null,141,null,34130,null,2830,null,0400000US36,New York,36
220511,null,8712,null,131125,null,5611,null,10726,null,1870,null,5269,null,1416,null,398,null,348,null,4871,null,1381,null,4053,null,1279,null,818,null,527,null,5457,null,1506,null,15518,null,2185,null,13997,null,1933,null,1895,null,748,null,12102,null,1865,null,11847,null,1881,null,255,null,209,null,1521,null,858,null,98081,null,5185,null,93147,null,5034,null,1132,null,470,null,92015,null,5057,null,89248,null,5043,null,2767,null,1229,null,4934,null,1319,null,5366,null,1349,null,4740,null,1359,null,0,null,289,null,4740,null,1359,null,4238,null,1336,null,502,null,451,null,626,null,382,null,655,null,399,null,257,null,255,null,257,null,255,null,0,null,289,null,398,null,317,null,779,null,573,null,39,null,73,null,39,null,73,null,0,null,289,null,740,null,562,null,89386,null,4881,null,8186,null,1460,null,2940,null,769,null,0,null,289,null,2940,null,769,null,2189,null,718,null,751,null,626,null,5246,null,1246,null,13283,null,2021,null,7452,null,1405,null,323,null,256,null,7129,null,1366,null,6125,null,1314,null,1004,null,492,null,5831,null,1499,null,61715,null,3716,null,39996,null,3259,null,325,null,311,null,39671,null,3211,null,34198,null,3074,null,5473,null,1347,null,21719,null,2678,null,4448,null,1089,null,1409,null,743,null,0,null,289,null,1409,null,743,null,1344,null,726,null,65,null,114,null,3039,null,842,null,650,null,420,null,0,null,289,null,0,null,289,null,0,null,289,null,650,null,420,null,1104,null,597,null,37,null,65,null,37,null,65,null,0,null,289,null,1067,null,590,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
49957,null,4554,null,26915,null,2872,null,2989,null,860,null,1473,null,626,null,0,null,265,null,1473,null,626,null,1334,null,608,null,139,null,149,null,1516,null,575,null,3161,null,757,null,2183,null,639,null,0,null,265,null,2183,null,639,null,1941,null,609,null,242,null,206,null,978,null,388,null,17730,null,2332,null,15457,null,2248,null,0,null,265,null,15457,null,2248,null,13770,null,2010,null,1687,null,1151,null,2273,null,622,null,2024,null,665,null,1135,null,526,null,0,null,265,null,1135,null,526,null,1120,null,530,null,15,null,26,null,889,null,464,null,568,null,336,null,156,null,191,null,156,null,191,null,0,null,265,null,412,null,251,null,443,null,240,null,235,null,186,null,235,null,186,null,0,null,265,null,208,null,191,null,23042,null,2493,null,2584,null,873,null,1664,null,681,null,0,null,265,null,1664,null,681,null,1346,null,625,null,318,null,263,null,920,null,567,null,2191,null,676,null,1959,null,687,null,0,null,265,null,1959,null,687,null,1552,null,580,null,407,null,320,null,232,null,195,null,14386,null,1751,null,10536,null,1497,null,0,null,265,null,10536,null,1497,null,9486,null,1425,null,1050,null,460,null,3850,null,1098,null,2323,null,696,null,1104,null,469,null,0,null,265,null,1104,null,469,null,978,null,461,null,126,null,136,null,1219,null,573,null,378,null,255,null,167,null,189,null,167,null,189,null,0,null,265,null,211,null,210,null,1180,null,471,null,16,null,28,null,16,null,28,null,0,null,265,null,1164,null,471,null,0400000US39,Ohio,39
51674,null,4849,null,28937,null,3140,null,3529,null,1233,null,1921,null,1017,null,0,null,248,null,1921,null,1017,null,1644,null,959,null,277,null,356,null,1608,null,620,null,3582,null,824,null,2590,null,646,null,123,null,187,null,2467,null,632,null,2310,null,645,null,157,null,202,null,992,null,438,null,18461,null,2540,null,15897,null,2321,null,372,null,342,null,15525,null,2265,null,14749,null,2274,null,776,null,456,null,2564,null,1143,null,2111,null,663,null,1839,null,670,null,0,null,248,null,1839,null,670,null,1738,null,673,null,101,null,130,null,272,null,258,null,392,null,230,null,170,null,179,null,170,null,179,null,0,null,248,null,222,null,150,null,862,null,391,null,186,null,165,null,186,null,165,null,0,null,248,null,676,null,331,null,22737,null,2134,null,2222,null,673,null,952,null,401,null,0,null,248,null,952,null,401,null,870,null,388,null,82,null,80,null,1270,null,496,null,2647,null,717,null,1552,null,574,null,123,null,188,null,1429,null,515,null,1390,null,501,null,39,null,76,null,1095,null,502,null,14867,null,1582,null,10218,null,1196,null,0,null,248,null,10218,null,1196,null,9729,null,1215,null,489,null,277,null,4649,null,1189,null,1326,null,460,null,490,null,317,null,0,null,248,null,490,null,317,null,490,null,317,null,0,null,248,null,836,null,374,null,839,null,418,null,91,null,145,null,91,null,145,null,0,null,248,null,748,null,399,null,836,null,382,null,107,null,135,null,107,null,135,null,0,null,248,null,729,null,346,null,0400000US40,Oklahoma,40
68981,null,5723,null,37815,null,3794,null,3664,null,945,null,1419,null,579,null,0,null,275,null,1419,null,579,null,1245,null,549,null,174,null,152,null,2245,null,641,null,4871,null,1636,null,4467,null,1655,null,0,null,275,null,4467,null,1655,null,4385,null,1662,null,82,null,97,null,404,null,247,null,26203,null,2958,null,24266,null,2854,null,56,null,94,null,24210,null,2846,null,23423,null,2822,null,787,null,462,null,1937,null,719,null,2163,null,650,null,1707,null,595,null,0,null,275,null,1707,null,595,null,1634,null,589,null,73,null,91,null,456,null,287,null,389,null,276,null,218,null,204,null,218,null,204,null,0,null,275,null,171,null,181,null,525,null,353,null,152,null,170,null,152,null,170,null,0,null,275,null,373,null,304,null,31166,null,2967,null,4096,null,1092,null,1231,null,628,null,0,null,275,null,1231,null,628,null,1136,null,626,null,95,null,114,null,2865,null,979,null,3630,null,1029,null,2403,null,935,null,0,null,275,null,2403,null,935,null,2333,null,935,null,70,null,107,null,1227,null,552,null,20113,null,2098,null,14493,null,1988,null,0,null,275,null,14493,null,1988,null,13200,null,1839,null,1293,null,666,null,5620,null,1410,null,2407,null,665,null,1229,null,560,null,0,null,275,null,1229,null,560,null,1010,null,458,null,219,null,345,null,1178,null,517,null,560,null,397,null,34,null,57,null,34,null,57,null,0,null,275,null,526,null,392,null,360,null,317,null,12,null,23,null,12,null,23,null,0,null,275,null,348,null,316,null,0400000US41,Oregon,41
158531,null,7883,null,78885,null,4969,null,8321,null,1422,null,2897,null,951,null,197,null,342,null,2700,null,860,null,1688,null,611,null,1012,null,483,null,5424,null,1220,null,11737,null,1667,null,9078,null,1604,null,54,null,87,null,9024,null,1601,null,7237,null,1405,null,1787,null,761,null,2659,null,729,null,49147,null,3739,null,39041,null,3432,null,281,null,306,null,38760,null,3435,null,36348,null,3573,null,2412,null,947,null,10106,null,1903,null,6120,null,905,null,2981,null,781,null,0,null,242,null,2981,null,781,null,2636,null,771,null,345,null,305,null,3139,null,889,null,1324,null,536,null,203,null,168,null,203,null,168,null,0,null,242,null,1121,null,504,null,2236,null,750,null,167,null,156,null,106,null,113,null,61,null,105,null,2069,null,730,null,79646,null,4260,null,10122,null,1745,null,4892,null,1261,null,0,null,242,null,4892,null,1261,null,3003,null,1012,null,1889,null,826,null,5230,null,1281,null,8455,null,1227,null,5756,null,1101,null,0,null,242,null,5756,null,1101,null,4649,null,995,null,1107,null,599,null,2699,null,831,null,49974,null,3128,null,32954,null,2579,null,0,null,242,null,32954,null,2579,null,30166,null,2322,null,2788,null,861,null,17020,null,2463,null,6499,null,1065,null,2143,null,692,null,0,null,242,null,2143,null,692,null,1989,null,635,null,154,null,241,null,4356,null,874,null,1703,null,559,null,213,null,206,null,49,null,81,null,164,null,191,null,1490,null,503,null,2893,null,723,null,130,null,165,null,130,null,165,null,0,null,242,null,2763,null,686,null,0400000US42,Pennsylvania,42
42831,null,4568,null,19070,null,2663,null,2028,null,635,null,900,null,414,null,0,null,287,null,900,null,414,null,512,null,337,null,388,null,272,null,1128,null,485,null,1654,null,761,null,1256,null,566,null,0,null,287,null,1256,null,566,null,812,null,465,null,444,null,291,null,398,null,427,null,12950,null,2220,null,10493,null,1959,null,182,null,299,null,10311,null,1973,null,9948,null,1911,null,363,null,317,null,2457,null,1077,null,1453,null,615,null,870,null,572,null,0,null,287,null,870,null,572,null,604,null,532,null,266,null,338,null,583,null,439,null,354,null,332,null,93,null,156,null,93,null,156,null,0,null,287,null,261,null,296,null,631,null,478,null,0,null,287,null,0,null,287,null,0,null,287,null,631,null,478,null,23761,null,2660,null,2328,null,811,null,1066,null,524,null,0,null,287,null,1066,null,524,null,624,null,411,null,442,null,354,null,1262,null,568,null,1941,null,654,null,1699,null,678,null,0,null,287,null,1699,null,678,null,1180,null,552,null,519,null,483,null,242,null,237,null,15303,null,1743,null,10548,null,1309,null,0,null,287,null,10548,null,1309,null,8627,null,1216,null,1921,null,861,null,4755,null,1158,null,2339,null,548,null,1061,null,651,null,0,null,287,null,1061,null,651,null,456,null,383,null,605,null,528,null,1278,null,524,null,340,null,295,null,232,null,238,null,232,null,238,null,0,null,287,null,108,null,178,null,1510,null,674,null,0,null,287,null,0,null,287,null,0,null,287,null,1510,null,674,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
