C08124_001E,C08124_001EA,C08124_001M,C08124_001MA,C08124_002E,C08124_002EA,C08124_002M,C08124_002MA,C08124_003E,C08124_003EA,C08124_003M,C08124_003MA,C08124_004E,C08124_004EA,C08124_004M,C08124_004MA,C08124_005E,C08124_005EA,C08124_005M,C08124_005MA,C08124_006E,C08124_006EA,C08124_006M,C08124_006MA,C08124_007E,C08124_007EA,C08124_007M,C08124_007MA,C08124_008E,C08124_008EA,C08124_008M,C08124_008MA,C08124_009E,C08124_009EA,C08124_009M,C08124_009MA,C08124_010E,C08124_010EA,C08124_010M,C08124_010MA,C08124_011E,C08124_011EA,C08124_011M,C08124_011MA,C08124_012E,C08124_012EA,C08124_012M,C08124_012MA,C08124_013E,C08124_013EA,C08124_013M,C08124_013MA,C08124_014E,C08124_014EA,C08124_014M,C08124_014MA,C08124_015E,C08124_015EA,C08124_015M,C08124_015MA,C08124_016E,C08124_016EA,C08124_016M,C08124_016MA,C08124_017E,C08124_017EA,C08124_017M,C08124_017MA,C08124_018E,C08124_018EA,C08124_018M,C08124_018MA,C08124_019E,C08124_019EA,C08124_019M,C08124_019MA,C08124_020E,C08124_020EA,C08124_020M,C08124_020MA,C08124_021E,C08124_021EA,C08124_021M,C08124_021MA,C08124_022E,C08124_022EA,C08124_022M,C08124_022MA,C08124_023E,C08124_023EA,C08124_023M,C08124_023MA,C08124_024E,C08124_024EA,C08124_024M,C08124_024MA,C08124_025E,C08124_025EA,C08124_025M,C08124_025MA,C08124_026E,C08124_026EA,C08124_026M,C08124_026MA,C08124_027E,C08124_027EA,C08124_027M,C08124_027MA,C08124_028E,C08124_028EA,C08124_028M,C08124_028MA,C08124_029E,C08124_029EA,C08124_029M,C08124_029MA,C08124_030E,C08124_030EA,C08124_030M,C08124_030MA,C08124_031E,C08124_031EA,C08124_031M,C08124_031MA,C08124_032E,C08124_032EA,C08124_032M,C08124_032MA,C08124_033E,C08124_033EA,C08124_033M,C08124_033MA,C08124_034E,C08124_034EA,C08124_034M,C08124_034MA,C08124_035E,C08124_035EA,C08124_035M,C08124_035MA,C08124_036E,C08124_036EA,C08124_036M,C08124_036MA,C08124_037E,C08124_037EA,C08124_037M,C08124_037MA,C08124_038E,C08124_038EA,C08124_038M,C08124_038MA,C08124_039E,C08124_039EA,C08124_039M,C08124_039MA,C08124_040E,C08124_040EA,C08124_040M,C08124_040MA,C08124_041E,C08124_041EA,C08124_041M,C08124_041MA,C08124_042E,C08124_042EA,C08124_042M,C08124_042MA,C08124_043E,C08124_043EA,C08124_043M,C08124_043MA,C08124_044E,C08124_044EA,C08124_044M,C08124_044MA,C08124_045E,C08124_045EA,C08124_045M,C08124_045MA,C08124_046E,C08124_046EA,C08124_046M,C08124_046MA,C08124_047E,C08124_047EA,C08124_047M,C08124_047MA,C08124_048E,C08124_048EA,C08124_048M,C08124_048MA,GEO_ID,NAME,state
2778345,null,11093,null,1041739,null,10234,null,426824,null,9185,null,698644,null,10706,null,19857,null,1678,null,219777,null,5934,null,369598,null,7871,null,1906,null,694,null,2158869,null,13189,null,818579,null,8804,null,311158,null,7920,null,554883,null,9362,null,13298,null,1420,null,174946,null,5190,null,284323,null,6739,null,1682,null,685,null,261552,null,7854,null,80723,null,3963,null,38944,null,2996,null,57527,null,3462,null,3271,null,767,null,29841,null,2623,null,51088,null,3715,null,158,null,169,null,95230,null,4599,null,36337,null,2755,null,16916,null,2541,null,30495,null,2439,null,65,null,107,null,1802,null,798,null,9598,null,1706,null,17,null,31,null,127915,null,5973,null,43397,null,2822,null,32942,null,3305,null,26117,null,2116,null,1493,null,552,null,5931,null,936,null,17986,null,1876,null,49,null,83,null,134779,null,5290,null,62703,null,3537,null,26864,null,1945,null,29622,null,2484,null,1730,null,401,null,7257,null,1233,null,6603,null,1191,null,0,null,211,null,0400000US27,Minnesota,27
1241077,null,12422,null,372703,null,8693,null,212487,null,8252,null,299577,null,8203,null,11054,null,1788,null,141256,null,6820,null,200014,null,6833,null,3986,null,1190,null,1013882,null,13311,null,312279,null,8128,null,169413,null,7194,null,257133,null,8227,null,7853,null,1558,null,105217,null,5757,null,158746,null,5947,null,3241,null,1116,null,152535,null,6397,null,38391,null,3285,null,29064,null,3182,null,27536,null,2989,null,2141,null,835,null,26476,null,3118,null,28827,null,3429,null,100,null,119,null,4457,null,1274,null,1013,null,489,null,1241,null,607,null,430,null,360,null,60,null,97,null,333,null,262,null,1380,null,730,null,0,null,287,null,42283,null,3956,null,10190,null,1654,null,8446,null,1615,null,7147,null,1524,null,778,null,526,null,6171,null,1870,null,8964,null,1824,null,587,null,423,null,27920,null,3147,null,10830,null,1652,null,4323,null,1261,null,7331,null,1522,null,222,null,185,null,3059,null,944,null,2097,null,812,null,58,null,54,null,0400000US28,Mississippi,28
2846494,null,13385,null,956958,null,12355,null,477778,null,9796,null,728002,null,11713,null,16130,null,2000,null,268589,null,7775,null,389602,null,9192,null,9435,null,3068,null,2271508,null,14608,null,787917,null,11768,null,360601,null,9998,null,597466,null,10134,null,11086,null,1505,null,207375,null,7085,null,301801,null,8515,null,5262,null,1097,null,317275,null,8922,null,84670,null,4512,null,56709,null,3852,null,69591,null,3863,null,2215,null,549,null,44604,null,4213,null,58882,null,3920,null,604,null,402,null,46538,null,4132,null,9425,null,1499,null,17246,null,2932,null,11345,null,1670,null,0,null,257,null,1120,null,502,null,7402,null,1533,null,0,null,257,null,92709,null,5808,null,25702,null,2804,null,24882,null,2953,null,20351,null,2409,null,842,null,362,null,6602,null,1306,null,13775,null,1825,null,555,null,378,null,118464,null,6032,null,49244,null,3327,null,18340,null,2632,null,29249,null,2919,null,1987,null,685,null,8888,null,1817,null,7742,null,1663,null,3014,null,2415,null,0400000US29,Missouri,29
477006,null,6695,null,159649,null,5617,null,86521,null,5235,null,118473,null,5607,null,7020,null,1155,null,55104,null,3411,null,48902,null,3434,null,1337,null,682,null,347295,null,6606,null,111426,null,5052,null,59530,null,3739,null,93652,null,5103,null,4224,null,931,null,40737,null,3269,null,36807,null,2941,null,919,null,461,null,54272,null,4247,null,17713,null,2174,null,10132,null,1763,null,10915,null,1628,null,881,null,395,null,8844,null,1241,null,5666,null,1370,null,121,null,147,null,5204,null,1281,null,1019,null,456,null,1607,null,786,null,996,null,507,null,97,null,122,null,642,null,376,null,843,null,530,null,0,null,235,null,39080,null,3466,null,14050,null,1591,null,8651,null,1628,null,7861,null,1297,null,1040,null,423,null,3311,null,1036,null,3870,null,1261,null,297,null,389,null,31155,null,3237,null,15441,null,1580,null,6601,null,1981,null,5049,null,1185,null,778,null,310,null,1570,null,616,null,1716,null,590,null,0,null,235,null,0400000US30,Montana,30
944360,null,6043,null,320830,null,6807,null,152492,null,5311,null,240591,null,6813,null,14563,null,1426,null,82587,null,3859,null,130532,null,4933,null,2765,null,816,null,753062,null,8290,null,256646,null,6018,null,113743,null,5059,null,203907,null,6227,null,10067,null,1352,null,65338,null,3901,null,101147,null,4150,null,2214,null,672,null,96253,null,4654,null,27961,null,2403,null,17842,null,1994,null,18558,null,1895,null,1564,null,523,null,12455,null,1539,null,17849,null,2223,null,24,null,40,null,6760,null,1327,null,1669,null,581,null,2094,null,848,null,1270,null,464,null,267,null,318,null,452,null,338,null,1008,null,580,null,0,null,221,null,41878,null,3060,null,13207,null,1805,null,8506,null,1544,null,8464,null,1505,null,668,null,303,null,2753,null,636,null,7876,null,1265,null,404,null,412,null,46407,null,2860,null,21347,null,1949,null,10307,null,1349,null,8392,null,1205,null,1997,null,558,null,1589,null,480,null,2652,null,718,null,123,null,204,null,0400000US31,Nebraska,31
1258074,null,10118,null,344873,null,9260,null,318852,null,8841,null,322840,null,8254,null,3019,null,1220,null,148959,null,7105,null,117045,null,6546,null,2486,null,794,null,966036,null,11413,null,280812,null,7957,null,233215,null,8457,null,249454,null,7251,null,1829,null,809,null,111510,null,5690,null,87055,null,5989,null,2161,null,746,null,152323,null,8390,null,29944,null,3031,null,46936,null,4922,null,34628,null,3159,null,938,null,824,null,23477,null,3265,null,16087,null,2265,null,313,null,250,null,46731,null,5386,null,3539,null,858,null,16522,null,2995,null,13775,null,2434,null,0,null,300,null,6807,null,2446,null,6088,null,1441,null,0,null,300,null,55487,null,4616,null,11601,null,1692,null,17209,null,2432,null,14593,null,3200,null,183,null,204,null,4856,null,1296,null,7033,null,1247,null,12,null,23,null,37497,null,3236,null,18977,null,2187,null,4970,null,1217,null,10390,null,1484,null,69,null,122,null,2309,null,1074,null,782,null,455,null,0,null,300,null,0400000US32,Nevada,32
704290,null,7395,null,274338,null,7118,null,108488,null,5868,null,177757,null,5893,null,2676,null,792,null,61893,null,3622,null,78378,null,4158,null,760,null,526,null,570142,null,7884,null,226472,null,6379,null,84121,null,5325,null,145633,null,5082,null,1738,null,676,null,49214,null,3327,null,62312,null,3572,null,652,null,510,null,59347,null,3776,null,17945,null,2069,null,10825,null,1619,null,12019,null,1895,null,427,null,300,null,8308,null,1292,null,9715,null,1727,null,108,null,133,null,5533,null,1270,null,2364,null,908,null,888,null,348,null,1537,null,547,null,0,null,253,null,81,null,100,null,663,null,507,null,0,null,253,null,33287,null,3012,null,10056,null,1586,null,7837,null,1476,null,8768,null,1857,null,341,null,242,null,2710,null,1064,null,3575,null,1006,null,0,null,253,null,35981,null,3002,null,17501,null,1962,null,4817,null,887,null,9800,null,1456,null,170,null,157,null,1580,null,562,null,2113,null,760,null,0,null,253,null,0400000US33,New Hampshire,33
4285430,null,16786,null,1682660,null,21216,null,669456,null,13657,null,1140833,null,15502,null,6397,null,1595,null,336723,null,10845,null,444763,null,10841,null,4598,null,1054,null,3072339,null,18967,null,1247196,null,18295,null,442583,null,11158,null,840225,null,15009,null,2776,null,1180,null,232282,null,7766,null,303286,null,9101,null,3991,null,1007,null,392106,null,9476,null,113605,null,6210,null,77232,null,5035,null,91649,null,5180,null,1159,null,555,null,49664,null,4343,null,58556,null,3877,null,241,null,174,null,443054,null,9792,null,198252,null,6970,null,66447,null,4726,null,111278,null,5511,null,565,null,464,null,26739,null,3200,null,39714,null,3056,null,59,null,98,null,235728,null,9682,null,52469,null,4093,null,66000,null,5767,null,56976,null,4903,null,917,null,572,null,20747,null,3262,null,38312,null,4077,null,307,null,383,null,142203,null,7189,null,71138,null,4821,null,17194,null,2468,null,40705,null,3125,null,980,null,1025,null,7291,null,1794,null,4895,null,1329,null,0,null,277,null,0400000US34,New Jersey,34
890535,null,11347,null,300927,null,7999,null,160922,null,7021,null,215308,null,8186,null,10637,null,2342,null,108498,null,5803,null,91726,null,5938,null,2517,null,742,null,681872,null,12231,null,231333,null,6777,null,117493,null,5488,null,176799,null,7618,null,6177,null,1147,null,78683,null,4658,null,69478,null,4722,null,1909,null,628,null,113415,null,7061,null,33235,null,3315,null,21477,null,3403,null,21240,null,3044,null,3016,null,2025,null,22669,null,3434,null,11356,null,2096,null,422,null,265,null,10399,null,2582,null,4082,null,1522,null,2888,null,981,null,2214,null,1101,null,0,null,279,null,57,null,75,null,1120,null,656,null,38,null,47,null,44623,null,3894,null,14636,null,2305,null,10519,null,1825,null,9409,null,1728,null,669,null,473,null,4026,null,888,null,5271,null,1332,null,93,null,111,null,40226,null,3401,null,17641,null,2097,null,8545,null,1563,null,5646,null,936,null,775,null,403,null,3063,null,1274,null,4501,null,1169,null,55,null,88,null,0400000US35,New Mexico,35
9215293,null,34782,null,3438065,null,33198,null,1770827,null,23126,null,2365900,null,24570,null,23279,null,2613,null,691228,null,15522,null,909231,null,16763,null,16763,null,2752,null,4949585,null,34549,null,1867507,null,23829,null,820659,null,15254,null,1281481,null,17555,null,13703,null,1719,null,413229,null,10337,null,543646,null,11956,null,9360,null,1829,null,707799,null,16148,null,220158,null,8189,null,143193,null,7126,null,167712,null,6747,null,3490,null,1060,null,86055,null,5708,null,86063,null,5521,null,1128,null,535,null,2456654,null,22449,null,899457,null,14875,null,577275,null,14444,null,646780,null,13116,null,1539,null,722,null,140436,null,8158,null,190654,null,7940,null,513,null,425,null,742624,null,17383,null,282552,null,7921,null,163951,null,8572,null,184947,null,7978,null,2210,null,1139,null,34303,null,4007,null,71396,null,5604,null,3265,null,1116,null,358631,null,10693,null,168391,null,7721,null,65749,null,4744,null,84980,null,5212,null,2337,null,885,null,17205,null,2660,null,17472,null,2672,null,2497,null,1091,null,0400000US36,New York,36
4371214,null,19466,null,1466849,null,17692,null,689862,null,13369,null,1054381,null,16725,null,32573,null,4236,null,470481,null,11940,null,602614,null,15054,null,54454,null,5719,null,3496540,null,21124,null,1217806,null,16286,null,526664,null,10604,null,886543,null,16541,null,15651,null,2392,null,337730,null,9401,null,482782,null,13073,null,29364,null,3979,null,502763,null,13799,null,118472,null,5633,null,93676,null,6345,null,87630,null,4849,null,11175,null,2397,null,102810,null,6292,null,85206,null,6574,null,3794,null,1405,null,48913,null,4360,null,13542,null,2077,null,15353,null,2696,null,12185,null,2033,null,191,null,197,null,1393,null,669,null,5856,null,1428,null,393,null,316,null,133896,null,7535,null,35089,null,3223,null,33256,null,3259,null,23234,null,2561,null,1991,null,893,null,15459,null,2737,null,19717,null,2842,null,5150,null,2021,null,189102,null,10113,null,81940,null,4530,null,20913,null,2362,null,44789,null,3635,null,3565,null,2448,null,13089,null,2676,null,9053,null,2354,null,15753,null,7400,null,0400000US37,North Carolina,37
347958,null,4070,null,118501,null,4135,null,59276,null,3311,null,83451,null,3259,null,5748,null,898,null,36475,null,2745,null,41979,null,2725,null,2528,null,627,null,270852,null,4560,null,88860,null,3959,null,43635,null,2986,null,70203,null,3107,null,4094,null,747,null,28821,null,2561,null,33058,null,2571,null,2181,null,654,null,34725,null,2679,null,11835,null,1572,null,5209,null,930,null,6832,null,1104,null,419,null,173,null,5292,null,895,null,4960,null,1158,null,178,null,132,null,2193,null,730,null,571,null,368,null,511,null,341,null,812,null,455,null,13,null,23,null,0,null,208,null,286,null,220,null,0,null,208,null,18936,null,2166,null,7009,null,1018,null,5053,null,1094,null,2755,null,695,null,153,null,116,null,1591,null,529,null,2206,null,531,null,169,null,179,null,21252,null,1866,null,10226,null,1089,null,4868,null,868,null,2849,null,724,null,1069,null,409,null,771,null,273,null,1469,null,505,null,0,null,208,null,0400000US38,North Dakota,38
5447031,null,21514,null,1810566,null,19668,null,920676,null,15212,null,1371139,null,19872,null,20040,null,2925,null,436565,null,10231,null,883011,null,14269,null,5034,null,927,null,4497218,null,22492,null,1539760,null,17840,null,717761,null,13403,null,1148130,null,18713,null,13465,null,2246,null,347336,null,8548,null,726717,null,12634,null,4049,null,798,null,484626,null,13221,null,122554,null,5772,null,90059,null,5055,null,107211,null,5554,null,3838,null,1539,null,64825,null,4340,null,95769,null,5694,null,370,null,301,null,104771,null,5054,null,24105,null,2210,null,32257,null,3387,null,26376,null,2932,null,0,null,265,null,3190,null,1084,null,18843,null,2356,null,0,null,265,null,182527,null,7353,null,47740,null,3444,null,51943,null,4675,null,41623,null,3029,null,933,null,360,null,10866,null,1649,null,28807,null,2744,null,615,null,478,null,177889,null,7252,null,76407,null,4319,null,28656,null,2778,null,47799,null,3338,null,1804,null,885,null,10348,null,1649,null,12875,null,1742,null,0,null,265,null,0400000US39,Ohio,39
1696486,null,13429,null,538414,null,10843,null,283337,null,8830,null,428304,null,9220,null,11976,null,1842,null,192460,null,5535,null,228896,null,8321,null,13099,null,1802,null,1365900,null,13864,null,447791,null,9849,null,216620,null,7737,null,361633,null,8064,null,7700,null,1425,null,143770,null,5111,null,181577,null,8089,null,6809,null,1180,null,201403,null,7569,null,51825,null,3423,null,38450,null,3057,null,39823,null,3386,null,2065,null,891,null,36908,null,2849,null,31828,null,2509,null,504,null,324,null,6772,null,1399,null,1708,null,750,null,1709,null,575,null,1188,null,530,null,124,null,133,null,455,null,423,null,1407,null,776,null,181,null,168,null,61733,null,4716,null,13776,null,1925,null,16228,null,2304,null,11421,null,1742,null,1003,null,480,null,7445,null,1443,null,10112,null,1682,null,1748,null,547,null,60678,null,3871,null,23314,null,2130,null,10330,null,1791,null,14239,null,1390,null,1084,null,453,null,3882,null,896,null,3972,null,989,null,3857,null,1164,null,0400000US40,Oklahoma,40
1796478,null,12399,null,619769,null,12121,null,304866,null,9463,null,454774,null,10805,null,31079,null,3166,null,157910,null,6150,null,226847,null,8875,null,1233,null,566,null,1288323,null,12782,null,443652,null,10313,null,201149,null,8055,null,340911,null,9364,null,16644,null,2453,null,119294,null,5319,null,165875,null,6805,null,798,null,426,null,194133,null,7576,null,54602,null,3571,null,36994,null,3697,null,39477,null,3191,null,8834,null,2031,null,22855,null,2887,null,31009,null,3261,null,362,null,322,null,81265,null,5555,null,25315,null,2494,null,19049,null,3612,null,24686,null,3085,null,1222,null,913,null,2237,null,910,null,8756,null,2025,null,0,null,275,null,127593,null,5856,null,45860,null,3144,null,30987,null,3244,null,26544,null,2649,null,2080,null,977,null,7023,null,1411,null,15026,null,2435,null,73,null,91,null,105164,null,4759,null,50340,null,4498,null,16687,null,2358,null,23156,null,2421,null,2299,null,913,null,6501,null,1400,null,6181,null,1486,null,0,null,275,null,0400000US41,Oregon,41
5911642,null,21246,null,2075572,null,19846,null,947515,null,14113,null,1526225,null,17495,null,26343,null,3345,null,500848,null,9509,null,829263,null,11488,null,5876,null,1437,null,4506231,null,22368,null,1621035,null,16879,null,659115,null,11911,null,1173003,null,15664,null,14763,null,2152,null,386358,null,7569,null,647548,null,10091,null,4409,null,1204,null,575527,null,11239,null,150970,null,5343,null,112973,null,5189,null,129703,null,5593,null,5200,null,1924,null,75001,null,4282,null,101229,null,5252,null,451,null,259,null,314916,null,9960,null,116187,null,5800,null,68885,null,5197,null,90787,null,5149,null,374,null,370,null,10152,null,1919,null,28201,null,3354,null,330,null,317,null,314054,null,8921,null,95612,null,4845,null,75890,null,5088,null,77564,null,5111,null,2810,null,805,null,20081,null,2362,null,41411,null,2887,null,686,null,427,null,200914,null,7636,null,91768,null,4807,null,30652,null,2822,null,55168,null,4035,null,3196,null,1298,null,9256,null,1571,null,10874,null,1711,null,0,null,242,null,0400000US42,Pennsylvania,42
509180,null,7325,null,182832,null,6333,null,89600,null,5147,null,130335,null,5270,null,1630,null,731,null,40199,null,2821,null,60133,null,3908,null,4451,null,3819,null,411631,null,8646,null,150775,null,5911,null,70391,null,4445,null,108327,null,5072,null,1473,null,615,null,33476,null,2565,null,45536,null,3860,null,1653,null,682,null,40704,null,3692,null,11602,null,1515,null,7719,null,1721,null,8666,null,1619,null,0,null,287,null,3858,null,932,null,8859,null,1673,null,0,null,287,null,13923,null,2037,null,4314,null,1099,null,3832,null,976,null,2994,null,922,null,0,null,287,null,728,null,525,null,1828,null,834,null,227,null,352,null,24243,null,3220,null,6894,null,1592,null,5781,null,1652,null,5789,null,1269,null,157,null,256,null,1472,null,765,null,2865,null,1133,null,1285,null,1855,null,18679,null,2950,null,9247,null,1724,null,1877,null,689,null,4559,null,1052,null,0,null,287,null,665,null,374,null,1045,null,542,null,1286,null,1856,null,0400000US44,Rhode Island,44
2017119,null,13893,null,638970,null,12778,null,339566,null,9589,null,494909,null,10560,null,8591,null,1675,null,206575,null,7674,null,303701,null,8253,null,24807,null,2889,null,1635442,null,13088,null,543953,null,11384,null,261538,null,8797,null,419749,null,8656,null,5104,null,1269,null,148623,null,6737,null,247665,null,7681,null,8810,null,1971,null,220644,null,8597,null,50700,null,3606,null,44391,null,3599,null,42009,null,3902,null,1581,null,662,null,43772,null,3812,null,37600,null,4150,null,591,null,421,null,13969,null,2129,null,2825,null,935,null,3938,null,1096,null,2421,null,792,null,0,null,287,null,972,null,589,null,2532,null,931,null,1281,null,695,null,72936,null,5275,null,14357,null,1979,null,21554,null,3125,null,12806,null,2153,null,1283,null,658,null,7266,null,1814,null,11482,null,1699,null,4188,null,1758,null,74128,null,5490,null,27135,null,2522,null,8145,null,1780,null,17924,null,2306,null,623,null,394,null,5942,null,1472,null,4422,null,1270,null,9937,null,2336,null,0400000US45,South Carolina,45
420183,null,4835,null,144066,null,5700,null,69377,null,3611,null,104395,null,4609,null,7548,null,1217,null,38973,null,3062,null,54066,null,3924,null,1758,null,677,null,328744,null,4909,null,108808,null,5164,null,52896,null,3079,null,86951,null,4232,null,4930,null,848,null,30231,null,2826,null,43571,null,3523,null,1357,null,621,null,41269,null,3465,null,14359,null,1815,null,5802,null,1149,null,8385,null,1525,null,822,null,414,null,5513,null,1221,null,6048,null,1145,null,340,null,393,null,2248,null,809,null,105,null,112,null,792,null,537,null,331,null,278,null,0,null,223,null,202,null,261,null,818,null,529,null,0,null,223,null,26062,null,2629,null,9814,null,1723,null,5790,null,1083,null,5351,null,1003,null,553,null,258,null,1730,null,574,null,2763,null,831,null,61,null,85,null,21860,null,2281,null,10980,null,1531,null,4097,null,919,null,3377,null,909,null,1243,null,466,null,1297,null,525,null,866,null,360,null,0,null,223,null,0400000US46,South Dakota,46
2854572,null,13164,null,920562,null,14783,null,466806,null,10279,null,731167,null,12736,null,13585,null,2109,null,271616,null,8885,null,444054,null,10624,null,6782,null,1318,null,2360831,null,14459,null,780234,null,12488,null,363733,null,8608,null,624270,null,12909,null,7276,null,1459,null,210551,null,7325,null,368813,null,10201,null,5954,null,1355,null,302645,null,10856,null,77173,null,4894,null,64078,null,5219,null,60952,null,4203,null,3928,null,1340,null,44387,null,3432,null,51986,null,3825,null,141,null,182,null,20972,null,2403,null,4781,null,1250,null,6659,null,1378,null,3880,null,1096,null,85,null,137,null,1340,null,761,null,4227,null,1157,null,0,null,281,null,73911,null,4527,null,20061,null,2337,null,16147,null,2249,null,15692,null,2170,null,930,null,588,null,7980,null,1585,null,12627,null,1850,null,474,null,293,null,96213,null,5580,null,38313,null,3497,null,16189,null,2598,null,26373,null,2592,null,1366,null,975,null,7358,null,1845,null,6401,null,1479,null,213,null,263,null,0400000US47,Tennessee,47
11316901,null,34844,null,3736750,null,27842,null,1880355,null,27294,null,2883584,null,27014,null,57317,null,3942,null,1316030,null,20855,null,1387258,null,19415,null,55607,null,4982,null,8866518,null,42617,null,3062010,null,26451,null,1384439,null,22432,null,2350589,null,25529,null,36144,null,3112,null,912699,null,17051,null,1083005,null,17666,null,37632,null,3612,null,1402579,null,25838,null,343179,null,9464,null,266803,null,11642,null,281527,null,10010,null,12038,null,2449,null,301278,null,12284,null,193359,null,9724,null,4395,null,1196,null,197407,null,9212,null,50229,null,3896,null,59747,null,4237,null,49149,null,3878,null,886,null,911,null,14121,null,2519,null,23137,null,3269,null,138,null,107,null,419557,null,13630,null,93624,null,5900,null,106681,null,6884,null,84210,null,5238,null,5568,null,1822,null,57778,null,4433,null,62321,null,4602,null,9375,null,2353,null,430840,null,12622,null,187708,null,6859,null,62685,null,4808,null,118109,null,6507,null,2681,null,842,null,30154,null,3023,null,25436,null,3823,null,4067,null,1698,null,0400000US48,Texas,48
1299118,null,8747,null,448350,null,10263,null,196585,null,7533,null,356283,null,8057,null,4569,null,1089,null,129378,null,6368,null,160256,null,7077,null,3697,null,1148,null,974403,null,11504,null,338737,null,8995,null,140280,null,6311,null,277276,null,6799,null,3021,null,899,null,91434,null,5045,null,120366,null,6330,null,3289,null,987,null,170363,null,7374,null,49333,null,3698,null,26190,null,3435,null,38045,null,3389,null,837,null,429,null,31014,null,3292,null,24740,null,3190,null,204,null,224,null,31130,null,3017,null,11561,null,1587,null,4551,null,1082,null,7584,null,1378,null,0,null,263,null,1737,null,935,null,5697,null,1431,null,0,null,263,null,63044,null,4916,null,19171,null,2415,null,16969,null,2896,null,15995,null,2376,null,453,null,302,null,3056,null,874,null,7196,null,1497,null,204,null,229,null,60178,null,3561,null,29548,null,2914,null,8595,null,1316,null,17383,null,1991,null,258,null,230,null,2137,null,718,null,2257,null,700,null,0,null,263,null,0400000US49,Utah,49
332102,null,4176,null,125163,null,4661,null,55653,null,3237,null,79271,null,4099,null,4070,null,800,null,32594,null,2268,null,35206,null,2517,null,145,null,139,null,243543,null,4750,null,92339,null,4107,null,37578,null,2563,null,60366,null,3673,null,2072,null,494,null,24196,null,2168,null,26847,null,2238,null,145,null,139,null,36698,null,2783,null,12032,null,1560,null,7327,null,1290,null,7064,null,1333,null,871,null,539,null,4955,null,886,null,4449,null,1167,null,0,null,211,null,3098,null,973,null,813,null,324,null,1097,null,600,null,638,null,362,null,0,null,211,null,122,null,149,null,428,null,435,null,0,null,211,null,26573,null,2689,null,8418,null,1522,null,6095,null,1337,null,7182,null,1418,null,545,null,288,null,1808,null,616,null,2525,null,812,null,0,null,211,null,22190,null,2155,null,11561,null,1644,null,3556,null,781,null,4021,null,859,null,582,null,402,null,1513,null,583,null,957,null,423,null,0,null,211,null,0400000US50,Vermont,50
3927400,null,20781,null,1567077,null,16737,null,601330,null,12464,null,911472,null,14955,null,18561,null,5721,null,360993,null,9934,null,403582,null,13329,null,64385,null,5768,null,3013428,null,23333,null,1221854,null,15948,null,434643,null,11117,null,734800,null,14060,null,9011,null,1535,null,260417,null,8073,null,318413,null,10900,null,34290,null,3503,null,429563,null,13104,null,139357,null,6786,null,77969,null,5875,null,82146,null,5320,null,3768,null,1897,null,72125,null,5400,null,48852,null,4132,null,5346,null,1899,null,168336,null,10167,null,83528,null,4085,null,28220,null,3874,null,32194,null,3349,null,3134,null,4461,null,7334,null,2044,null,8363,null,1710,null,5563,null,1666,null,147901,null,8470,null,43850,null,3193,null,37139,null,3666,null,27321,null,2923,null,1152,null,493,null,11541,null,2215,null,19398,null,3291,null,7500,null,2308,null,168172,null,8042,null,78488,null,4211,null,23359,null,2713,null,35011,null,3214,null,1496,null,702,null,9576,null,1789,null,8556,null,2136,null,11686,null,4829,null,0400000US51,Virginia,51
3200757,null,16004,null,1180530,null,15517,null,527274,null,10840,null,769424,null,13903,null,44637,null,3982,null,302676,null,9394,null,351034,null,9446,null,25182,null,3229,null,2287798,null,21021,null,829586,null,14187,null,360961,null,9401,null,568830,null,11023,null,25009,null,2635,null,222924,null,6438,null,264183,null,7510,null,16305,null,2163,null,391626,null,12399,null,131233,null,5780,null,62131,null,4553,null,81558,null,5236,null,11685,null,2505,null,52089,null,5386,null,50240,null,4797,null,2690,null,1213,null,175897,null,7565,null,80562,null,4822,null,30851,null,3407,null,44769,null,3574,null,2026,null,1868,null,6491,null,1539,null,11025,null,1816,null,173,null,172,null,183978,null,8827,null,64123,null,4134,null,43770,null,3923,null,35439,null,3404,null,4285,null,1532,null,15059,null,3678,null,17994,null,2550,null,3308,null,1034,null,161458,null,6851,null,75026,null,4110,null,29561,null,3221,null,38828,null,2871,null,1632,null,729,null,6113,null,1550,null,7592,null,1789,null,2706,null,1802,null,0400000US53,Washington,53
766951,null,9108,null,229797,null,7138,null,141036,null,6561,null,183892,null,6489,null,4643,null,1280,null,98768,null,5029,null,107789,null,4876,null,1026,null,553,null,620420,null,9688,null,195992,null,6666,null,107520,null,5736,null,151083,null,5926,null,1858,null,775,null,76932,null,4121,null,86137,null,4286,null,898,null,486,null,83821,null,5450,null,17019,null,2219,null,16844,null,2298,null,16372,null,2292,null,1902,null,924,null,17596,null,2251,null,14038,null,2199,null,50,null,86,null,5904,null,1219,null,1381,null,541,null,1571,null,756,null,1915,null,692,null,0,null,265,null,246,null,269,null,791,null,374,null,0,null,265,null,34165,null,3540,null,6874,null,1231,null,10089,null,1811,null,8715,null,1725,null,462,null,270,null,2261,null,748,null,5686,null,1492,null,78,null,143,null,22641,null,2303,null,8531,null,1486,null,5012,null,1104,null,5807,null,1099,null,421,null,544,null,1733,null,715,null,1137,null,513,null,0,null,265,null,0400000US54,West Virginia,54
