C19037B_001E,C19037B_001EA,C19037B_001M,C19037B_001MA,C19037B_002E,C19037B_002EA,C19037B_002M,C19037B_002MA,C19037B_003E,C19037B_003EA,C19037B_003M,C19037B_003MA,C19037B_004E,C19037B_004EA,C19037B_004M,C19037B_004MA,C19037B_005E,C19037B_005EA,C19037B_005M,C19037B_005MA,C19037B_006E,C19037B_006EA,C19037B_006M,C19037B_006MA,C19037B_007E,C19037B_007EA,C19037B_007M,C19037B_007MA,C19037B_008E,C19037B_008EA,C19037B_008M,C19037B_008MA,C19037B_009E,C19037B_009EA,C19037B_009M,C19037B_009MA,C19037B_010E,C19037B_010EA,C19037B_010M,C19037B_010MA,C19037B_011E,C19037B_011EA,C19037B_011M,C19037B_011MA,C19037B_012E,C19037B_012EA,C19037B_012M,C19037B_012MA,C19037B_013E,C19037B_013EA,C19037B_013M,C19037B_013MA,C19037B_014E,C19037B_014EA,C19037B_014M,C19037B_014MA,C19037B_015E,C19037B_015EA,C19037B_015M,C19037B_015MA,C19037B_016E,C19037B_016EA,C19037B_016M,C19037B_016MA,C19037B_017E,C19037B_017EA,C19037B_017M,C19037B_017MA,C19037B_018E,C19037B_018EA,C19037B_018M,C19037B_018MA,C19037B_019E,C19037B_019EA,C19037B_019M,C19037B_019MA,C19037B_020E,C19037B_020EA,C19037B_020M,C19037B_020MA,C19037B_021E,C19037B_021EA,C19037B_021M,C19037B_021MA,C19037B_022E,C19037B_022EA,C19037B_022M,C19037B_022MA,C19037B_023E,C19037B_023EA,C19037B_023M,C19037B_023MA,C19037B_024E,C19037B_024EA,C19037B_024M,C19037B_024MA,C19037B_025E,C19037B_025EA,C19037B_025M,C19037B_025MA,C19037B_026E,C19037B_026EA,C19037B_026M,C19037B_026MA,C19037B_027E,C19037B_027EA,C19037B_027M,C19037B_027MA,C19037B_028E,C19037B_028EA,C19037B_028M,C19037B_028MA,C19037B_029E,C19037B_029EA,C19037B_029M,C19037B_029MA,C19037B_030E,C19037B_030EA,C19037B_030M,C19037B_030MA,C19037B_031E,C19037B_031EA,C19037B_031M,C19037B_031MA,C19037B_032E,C19037B_032EA,C19037B_032M,C19037B_032MA,C19037B_033E,C19037B_033EA,C19037B_033M,C19037B_033MA,C19037B_034E,C19037B_034EA,C19037B_034M,C19037B_034MA,C19037B_035E,C19037B_035EA,C19037B_035M,C19037B_035MA,C19037B_036E,C19037B_036EA,C19037B_036M,C19037B_036MA,C19037B_037E,C19037B_037EA,C19037B_037M,C19037B_037MA,C19037B_038E,C19037B_038EA,C19037B_038M,C19037B_038MA,C19037B_039E,C19037B_039EA,C19037B_039M,C19037B_039MA,C19037B_040E,C19037B_040EA,C19037B_040M,C19037B_040MA,C19037B_041E,C19037B_041EA,C19037B_041M,C19037B_041MA,C19037B_042E,C19037B_042EA,C19037B_042M,C19037B_042MA,C19037B_043E,C19037B_043EA,C19037B_043M,C19037B_043MA,C19037B_044E,C19037B_044EA,C19037B_044M,C19037B_044MA,C19037B_045E,C19037B_045EA,C19037B_045M,C19037B_045MA,GEO_ID,NAME,state
245646,null,6142,null,16139,null,2153,null,5553,null,1430,null,2261,null,859,null,3924,null,1482,null,2303,null,901,null,1317,null,957,null,740,null,456,null,41,null,67,null,0,null,257,null,0,null,257,null,0,null,257,null,98421,null,4523,null,11841,null,1878,null,7694,null,1606,null,15437,null,2044,null,16471,null,2643,null,17209,null,2330,null,15892,null,2359,null,7736,null,1371,null,4365,null,1293,null,1244,null,659,null,532,null,327,null,91517,null,3215,null,11480,null,1803,null,5082,null,1049,null,12309,null,1660,null,12412,null,1729,null,15630,null,1984,null,17244,null,2309,null,8375,null,1229,null,7059,null,1185,null,1202,null,434,null,724,null,356,null,39569,null,1877,null,6077,null,1051,null,5986,null,1160,null,8913,null,1160,null,5487,null,1088,null,5357,null,936,null,3883,null,712,null,1854,null,603,null,1435,null,478,null,224,null,225,null,353,null,338,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
25951,null,1891,null,2385,null,837,null,604,null,454,null,530,null,515,null,263,null,295,null,271,null,270,null,281,null,329,null,117,null,201,null,319,null,348,null,0,null,221,null,0,null,221,null,0,null,221,null,11186,null,1149,null,1806,null,629,null,960,null,505,null,2809,null,924,null,2166,null,714,null,1217,null,552,null,992,null,537,null,395,null,265,null,301,null,249,null,363,null,413,null,177,null,220,null,9509,null,1048,null,1421,null,668,null,518,null,411,null,845,null,417,null,1751,null,643,null,2094,null,695,null,1597,null,523,null,735,null,416,null,221,null,191,null,275,null,239,null,52,null,85,null,2871,null,586,null,308,null,191,null,650,null,406,null,493,null,238,null,500,null,353,null,391,null,228,null,321,null,222,null,177,null,138,null,31,null,59,null,0,null,221,null,0,null,221,null,0400000US31,Nebraska,31
70501,null,2680,null,4327,null,1098,null,1309,null,681,null,55,null,91,null,803,null,473,null,484,null,311,null,901,null,581,null,625,null,584,null,150,null,240,null,0,null,300,null,0,null,300,null,0,null,300,null,29739,null,2094,null,2111,null,953,null,868,null,504,null,3573,null,1183,null,5292,null,1310,null,5392,null,1460,null,5032,null,1260,null,4484,null,1189,null,2660,null,879,null,161,null,134,null,166,null,168,null,25978,null,1609,null,2633,null,820,null,1581,null,577,null,2866,null,742,null,2669,null,878,null,3703,null,1051,null,6795,null,1178,null,2721,null,877,null,2147,null,612,null,494,null,406,null,369,null,428,null,10457,null,868,null,1447,null,602,null,1561,null,488,null,1410,null,535,null,947,null,309,null,1544,null,503,null,1953,null,667,null,831,null,303,null,499,null,360,null,197,null,272,null,68,null,108,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
418799,null,6061,null,17772,null,2197,null,4174,null,1102,null,666,null,407,null,3942,null,1116,null,1602,null,775,null,2270,null,1024,null,3792,null,1291,null,531,null,357,null,475,null,437,null,187,null,215,null,133,null,224,null,170431,null,5174,null,16450,null,2030,null,7503,null,1619,null,15026,null,2193,null,16117,null,2444,null,31289,null,3655,null,33080,null,3575,null,21359,null,2766,null,20041,null,2427,null,6388,null,1571,null,3178,null,882,null,161206,null,3781,null,17166,null,2481,null,6810,null,1243,null,12409,null,1817,null,11968,null,1736,null,19885,null,2282,null,33910,null,3248,null,23061,null,2252,null,23146,null,2173,null,8181,null,1179,null,4670,null,1006,null,69390,null,2305,null,9637,null,1165,null,9186,null,1377,null,10665,null,1466,null,9299,null,1278,null,8169,null,1246,null,9702,null,1189,null,5150,null,973,null,5254,null,892,null,1441,null,557,null,887,null,460,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
1036033,null,12005,null,35198,null,3056,null,8378,null,1480,null,3610,null,1081,null,8229,null,1767,null,4523,null,1130,null,4451,null,1210,null,3009,null,939,null,995,null,552,null,1147,null,464,null,302,null,234,null,554,null,510,null,388344,null,7800,null,52140,null,4040,null,19791,null,2502,null,42013,null,3499,null,46356,null,3488,null,58772,null,4804,null,74961,null,4458,null,40968,null,2876,null,35485,null,3185,null,11062,null,1798,null,6796,null,1477,null,428707,null,6530,null,55065,null,3914,null,23294,null,2425,null,38709,null,3194,null,44585,null,3345,null,59371,null,4288,null,80261,null,4164,null,53036,null,3937,null,48479,null,3110,null,17022,null,1873,null,8885,null,1266,null,183784,null,3970,null,33680,null,2320,null,23674,null,2456,null,32193,null,2682,null,23116,null,2313,null,20736,null,1895,null,21116,null,1701,null,12824,null,1476,null,12253,null,1449,null,2471,null,708,null,1721,null,511,null,0400000US36,New York,36
747630,null,8682,null,46517,null,3646,null,12689,null,2225,null,6161,null,1785,null,9337,null,1816,null,8058,null,1977,null,5635,null,1779,null,2746,null,1178,null,1232,null,759,null,659,null,685,null,0,null,289,null,0,null,289,null,297811,null,6462,null,35740,null,3423,null,18791,null,2631,null,46430,null,4463,null,43388,null,4315,null,52407,null,4792,null,53779,null,4976,null,24688,null,2832,null,16862,null,2496,null,4187,null,1243,null,1539,null,689,null,289837,null,5714,null,37513,null,3374,null,20837,null,2633,null,42440,null,4138,null,38915,null,3361,null,47886,null,3732,null,51666,null,3940,null,27212,null,2849,null,16624,null,2240,null,4595,null,1065,null,2149,null,630,null,113465,null,2566,null,24451,null,2146,null,17818,null,1857,null,21087,null,2010,null,13755,null,1712,null,15667,null,1564,null,13617,null,1843,null,4468,null,991,null,2089,null,667,null,251,null,213,null,262,null,203,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
525614,null,6416,null,34060,null,2681,null,12755,null,2243,null,6087,null,1673,null,7518,null,1719,null,3548,null,1095,null,2577,null,1017,null,1396,null,644,null,141,null,135,null,38,null,63,null,0,null,265,null,0,null,265,null,205232,null,4811,null,41899,null,3884,null,16516,null,2454,null,29425,null,2833,null,31750,null,2997,null,31578,null,3771,null,30814,null,3296,null,12977,null,1888,null,7685,null,1375,null,1777,null,671,null,811,null,512,null,198508,null,4050,null,33042,null,2723,null,14643,null,1887,null,24997,null,2371,null,24860,null,2374,null,30809,null,2643,null,30420,null,2400,null,19181,null,2331,null,14918,null,2015,null,3938,null,848,null,1700,null,694,null,87814,null,3322,null,16530,null,2218,null,13975,null,1576,null,17245,null,1664,null,10888,null,1653,null,11822,null,1219,null,9470,null,1187,null,4364,null,1088,null,2653,null,610,null,413,null,264,null,454,null,246,null,0400000US39,Ohio,39
101645,null,3560,null,7768,null,1478,null,2260,null,933,null,1328,null,726,null,1118,null,617,null,1362,null,655,null,1020,null,664,null,585,null,475,null,95,null,130,null,0,null,248,null,0,null,248,null,0,null,248,null,42360,null,3102,null,6021,null,1415,null,4187,null,1355,null,7836,null,1719,null,7032,null,1634,null,6184,null,1424,null,6776,null,1766,null,2298,null,844,null,1631,null,713,null,273,null,234,null,122,null,149,null,35300,null,2220,null,5808,null,1291,null,3075,null,858,null,3869,null,915,null,4234,null,968,null,6337,null,1229,null,5874,null,1140,null,3014,null,863,null,2426,null,702,null,262,null,195,null,401,null,408,null,16217,null,1484,null,3293,null,1032,null,1935,null,681,null,3490,null,871,null,1692,null,658,null,2060,null,555,null,2125,null,740,null,988,null,469,null,557,null,288,null,43,null,73,null,34,null,56,null,0400000US40,Oklahoma,40
20999,null,1895,null,982,null,642,null,387,null,428,null,365,null,554,null,148,null,183,null,0,null,275,null,0,null,275,null,0,null,275,null,82,null,143,null,0,null,275,null,0,null,275,null,0,null,275,null,9939,null,1442,null,1888,null,674,null,764,null,592,null,1342,null,707,null,1436,null,646,null,773,null,348,null,1332,null,703,null,1095,null,670,null,952,null,475,null,357,null,377,null,0,null,275,null,6934,null,902,null,959,null,523,null,538,null,367,null,985,null,462,null,287,null,222,null,1210,null,670,null,867,null,528,null,608,null,352,null,864,null,371,null,419,null,366,null,197,null,253,null,3144,null,660,null,1015,null,453,null,386,null,275,null,398,null,258,null,176,null,177,null,382,null,240,null,469,null,303,null,207,null,188,null,111,null,126,null,0,null,275,null,0,null,275,null,0400000US41,Oregon,41
481176,null,7175,null,25362,null,2928,null,7541,null,1604,null,3916,null,1049,null,5443,null,1571,null,2423,null,907,null,2542,null,1032,null,2210,null,892,null,761,null,455,null,526,null,726,null,0,null,242,null,0,null,242,null,183669,null,5445,null,27537,null,3023,null,9629,null,1763,null,24192,null,3063,null,29068,null,3648,null,31183,null,3307,null,33589,null,3566,null,14497,null,2230,null,10913,null,1959,null,2056,null,1015,null,1005,null,537,null,188295,null,3949,null,31184,null,3056,null,13887,null,1959,null,23200,null,2416,null,20247,null,2525,null,29896,null,2765,null,35086,null,3611,null,15500,null,1926,null,14879,null,1933,null,2491,null,793,null,1925,null,653,null,83850,null,2666,null,14765,null,1584,null,14623,null,1649,null,16421,null,1922,null,9491,null,1458,null,11739,null,1553,null,9558,null,1272,null,4072,null,992,null,2312,null,824,null,552,null,380,null,317,null,155,null,0400000US42,Pennsylvania,42
19021,null,1411,null,1565,null,555,null,577,null,408,null,0,null,287,null,608,null,365,null,56,null,90,null,176,null,203,null,148,null,192,null,0,null,287,null,0,null,287,null,0,null,287,null,0,null,287,null,8268,null,1101,null,753,null,452,null,380,null,366,null,999,null,677,null,1168,null,559,null,1137,null,478,null,1734,null,747,null,794,null,542,null,835,null,454,null,383,null,416,null,85,null,145,null,6941,null,946,null,1077,null,577,null,378,null,315,null,415,null,289,null,945,null,504,null,589,null,416,null,1442,null,646,null,706,null,467,null,1070,null,455,null,248,null,205,null,71,null,117,null,2247,null,556,null,440,null,296,null,124,null,177,null,640,null,364,null,281,null,230,null,164,null,233,null,95,null,130,null,199,null,159,null,85,null,102,null,64,null,108,null,155,null,210,null,0400000US44,Rhode Island,44
448632,null,6810,null,23097,null,2811,null,8279,null,1796,null,3674,null,1360,null,4906,null,1497,null,2088,null,1114,null,2637,null,968,null,915,null,607,null,291,null,289,null,307,null,397,null,0,null,287,null,0,null,287,null,168631,null,5179,null,23156,null,2871,null,12553,null,2026,null,26051,null,3450,null,25155,null,2386,null,29866,null,3230,null,30030,null,3598,null,10908,null,1738,null,9025,null,1498,null,1741,null,826,null,146,null,180,null,177315,null,3838,null,26503,null,2607,null,14258,null,1899,null,30666,null,2885,null,23789,null,2308,null,25976,null,2532,null,28099,null,2472,null,14570,null,1933,null,9536,null,1462,null,2124,null,584,null,1794,null,719,null,79589,null,2697,null,18803,null,1726,null,10734,null,1527,null,16984,null,1698,null,10434,null,1550,null,10039,null,1524,null,8277,null,1401,null,2172,null,635,null,1418,null,513,null,376,null,260,null,352,null,286,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
376851,null,6493,null,25033,null,2819,null,9673,null,1883,null,3116,null,1245,null,5156,null,1338,null,2900,null,1118,null,2707,null,1097,null,1173,null,744,null,282,null,252,null,0,null,281,null,0,null,281,null,26,null,50,null,154226,null,4505,null,15523,null,2652,null,12850,null,2190,null,25539,null,3140,null,23955,null,2826,null,25209,null,2667,null,28719,null,3025,null,12399,null,1799,null,7398,null,1295,null,1658,null,669,null,976,null,528,null,144679,null,4327,null,18500,null,1943,null,9923,null,1884,null,21327,null,2407,null,19414,null,2305,null,26689,null,2420,null,23564,null,2366,null,12718,null,1756,null,9050,null,1384,null,1718,null,590,null,1776,null,743,null,52913,null,2279,null,11082,null,1668,null,9779,null,1380,null,8773,null,1317,null,6731,null,1033,null,6201,null,1169,null,6131,null,1058,null,2297,null,735,null,1391,null,493,null,222,null,162,null,306,null,238,null,0400000US47,Tennessee,47
984681,null,10557,null,59625,null,4957,null,16042,null,2171,null,9338,null,2023,null,13120,null,2016,null,8615,null,1914,null,6694,null,1750,null,4017,null,1429,null,1239,null,596,null,316,null,342,null,53,null,88,null,191,null,219,null,418839,null,8792,null,44283,null,4364,null,25409,null,3185,null,52107,null,3853,null,58953,null,4697,null,73975,null,5048,null,77439,null,5144,null,42045,null,3341,null,32094,null,2942,null,8047,null,1498,null,4487,null,1361,null,369560,null,5936,null,40379,null,3508,null,24376,null,2568,null,42335,null,2813,null,45277,null,3620,null,53599,null,3618,null,73989,null,3959,null,39339,null,3642,null,34116,null,2671,null,10341,null,1533,null,5809,null,1083,null,136657,null,3520,null,29377,null,2506,null,23860,null,1892,null,23739,null,2254,null,16411,null,1523,null,14600,null,1752,null,14545,null,1494,null,6941,null,1328,null,5188,null,1029,null,1490,null,617,null,506,null,286,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
553750,null,7951,null,29760,null,3225,null,7335,null,2002,null,3232,null,1012,null,5547,null,1515,null,3614,null,1197,null,4075,null,1404,null,4025,null,1459,null,1289,null,616,null,643,null,647,null,0,null,285,null,0,null,285,null,219261,null,5224,null,17958,null,2576,null,10851,null,2102,null,27516,null,2984,null,25948,null,3046,null,38047,null,3708,null,45158,null,4438,null,24522,null,2755,null,21488,null,2109,null,5052,null,1380,null,2721,null,878,null,216293,null,4920,null,16652,null,2207,null,12901,null,1943,null,25166,null,3051,null,22505,null,2645,null,32924,null,2931,null,43273,null,3145,null,24729,null,2771,null,25438,null,2707,null,7713,null,1281,null,4992,null,1058,null,88436,null,3373,null,16448,null,1769,null,10860,null,1373,null,17105,null,1922,null,9307,null,1412,null,13450,null,1789,null,11496,null,1564,null,5368,null,1093,null,2983,null,775,null,817,null,339,null,602,null,335,null,0400000US51,Virginia,51
79174,null,3453,null,5320,null,1422,null,1702,null,837,null,84,null,137,null,1034,null,559,null,1474,null,849,null,334,null,348,null,558,null,492,null,116,null,198,null,0,null,271,null,18,null,33,null,0,null,271,null,33986,null,2945,null,2817,null,958,null,2521,null,994,null,4098,null,1268,null,5841,null,1658,null,5418,null,1525,null,6457,null,1503,null,3239,null,996,null,2215,null,885,null,920,null,495,null,460,null,400,null,29861,null,1876,null,3859,null,1137,null,1902,null,735,null,2586,null,882,null,2706,null,919,null,4684,null,1367,null,4821,null,1112,null,3790,null,892,null,4207,null,889,null,585,null,268,null,721,null,339,null,10007,null,1233,null,1690,null,644,null,759,null,381,null,1830,null,853,null,978,null,449,null,1665,null,570,null,1394,null,646,null,688,null,324,null,431,null,298,null,303,null,215,null,269,null,206,null,0400000US53,Washington,53
22531,null,1831,null,1753,null,778,null,772,null,609,null,338,null,269,null,0,null,265,null,441,null,356,null,202,null,302,null,0,null,265,null,0,null,265,null,0,null,265,null,0,null,265,null,0,null,265,null,5260,null,1065,null,1370,null,508,null,329,null,284,null,1150,null,592,null,589,null,380,null,686,null,438,null,711,null,469,null,226,null,240,null,199,null,179,null,0,null,265,null,0,null,265,null,11238,null,1414,null,2262,null,746,null,1081,null,527,null,1129,null,514,null,1194,null,691,null,1313,null,399,null,1779,null,650,null,1472,null,626,null,813,null,472,null,103,null,164,null,92,null,121,null,4280,null,914,null,713,null,403,null,1077,null,579,null,777,null,330,null,905,null,475,null,156,null,137,null,452,null,333,null,200,null,311,null,0,null,265,null,0,null,265,null,0,null,265,null,0400000US54,West Virginia,54
110505,null,3116,null,10128,null,1531,null,2965,null,1015,null,1574,null,747,null,2196,null,793,null,935,null,449,null,977,null,511,null,1274,null,679,null,0,null,216,null,207,null,254,null,0,null,216,null,0,null,216,null,49481,null,2483,null,6843,null,1390,null,3447,null,1032,null,9170,null,1586,null,9205,null,1623,null,8320,null,1557,null,7132,null,1184,null,2730,null,851,null,2090,null,670,null,312,null,284,null,232,null,290,null,37328,null,1745,null,6005,null,1051,null,2588,null,819,null,5094,null,1089,null,3739,null,786,null,6903,null,1222,null,6326,null,1145,null,3306,null,845,null,2396,null,632,null,483,null,216,null,488,null,311,null,13568,null,847,null,2536,null,634,null,1972,null,552,null,2851,null,732,null,1615,null,581,null,1736,null,546,null,2038,null,621,null,553,null,239,null,177,null,150,null,0,null,216,null,90,null,77,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
90340,null,4229,null,1865,null,590,null,1248,null,440,null,164,null,124,null,133,null,173,null,164,null,156,null,156,null,129,null,0,null,289,null,0,null,289,null,0,null,289,null,0,null,289,null,0,null,289,null,27163,null,2311,null,7286,null,1290,null,3491,null,825,null,4388,null,1013,null,3638,null,867,null,4555,null,970,null,2922,null,711,null,625,null,439,null,258,null,248,null,0,null,289,null,0,null,289,null,37207,null,2615,null,11366,null,1620,null,3751,null,979,null,5889,null,923,null,4940,null,1002,null,4721,null,859,null,4189,null,743,null,1508,null,534,null,688,null,322,null,119,null,113,null,36,null,62,null,24105,null,2178,null,9908,null,1314,null,3521,null,752,null,4252,null,676,null,2294,null,604,null,2054,null,590,null,1384,null,438,null,312,null,204,null,380,null,278,null,0,null,289,null,0,null,289,null,0400000US72,Puerto Rico,72
