C20005B_001E,C20005B_001EA,C20005B_001M,C20005B_001MA,C20005B_002E,C20005B_002EA,C20005B_002M,C20005B_002MA,C20005B_003E,C20005B_003EA,C20005B_003M,C20005B_003MA,C20005B_004E,C20005B_004EA,C20005B_004M,C20005B_004MA,C20005B_005E,C20005B_005EA,C20005B_005M,C20005B_005MA,C20005B_006E,C20005B_006EA,C20005B_006M,C20005B_006MA,C20005B_007E,C20005B_007EA,C20005B_007M,C20005B_007MA,C20005B_008E,C20005B_008EA,C20005B_008M,C20005B_008MA,C20005B_009E,C20005B_009EA,C20005B_009M,C20005B_009MA,C20005B_010E,C20005B_010EA,C20005B_010M,C20005B_010MA,C20005B_011E,C20005B_011EA,C20005B_011M,C20005B_011MA,C20005B_012E,C20005B_012EA,C20005B_012M,C20005B_012MA,C20005B_013E,C20005B_013EA,C20005B_013M,C20005B_013MA,C20005B_014E,C20005B_014EA,C20005B_014M,C20005B_014MA,C20005B_015E,C20005B_015EA,C20005B_015M,C20005B_015MA,C20005B_016E,C20005B_016EA,C20005B_016M,C20005B_016MA,C20005B_017E,C20005B_017EA,C20005B_017M,C20005B_017MA,C20005B_018E,C20005B_018EA,C20005B_018M,C20005B_018MA,C20005B_019E,C20005B_019EA,C20005B_019M,C20005B_019MA,C20005B_020E,C20005B_020EA,C20005B_020M,C20005B_020MA,C20005B_021E,C20005B_021EA,C20005B_021M,C20005B_021MA,C20005B_022E,C20005B_022EA,C20005B_022M,C20005B_022MA,C20005B_023E,C20005B_023EA,C20005B_023M,C20005B_023MA,C20005B_024E,C20005B_024EA,C20005B_024M,C20005B_024MA,C20005B_025E,C20005B_025EA,C20005B_025M,C20005B_025MA,C20005B_026E,C20005B_026EA,C20005B_026M,C20005B_026MA,C20005B_027E,C20005B_027EA,C20005B_027M,C20005B_027MA,C20005B_028E,C20005B_028EA,C20005B_028M,C20005B_028MA,C20005B_029E,C20005B_029EA,C20005B_029M,C20005B_029MA,C20005B_030E,C20005B_030EA,C20005B_030M,C20005B_030MA,C20005B_031E,C20005B_031EA,C20005B_031M,C20005B_031MA,C20005B_032E,C20005B_032EA,C20005B_032M,C20005B_032MA,C20005B_033E,C20005B_033EA,C20005B_033M,C20005B_033MA,C20005B_034E,C20005B_034EA,C20005B_034M,C20005B_034MA,C20005B_035E,C20005B_035EA,C20005B_035M,C20005B_035MA,C20005B_036E,C20005B_036EA,C20005B_036M,C20005B_036MA,C20005B_037E,C20005B_037EA,C20005B_037M,C20005B_037MA,C20005B_038E,C20005B_038EA,C20005B_038M,C20005B_038MA,C20005B_039E,C20005B_039EA,C20005B_039M,C20005B_039MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
907269,null,7029,null,419499,null,5302,null,194960,null,6283,null,0,null,277,null,194960,null,6283,null,3180,null,1044,null,15087,null,2184,null,28006,null,3431,null,67999,null,4793,null,47817,null,3924,null,32871,null,3031,null,224539,null,6324,null,140995,null,5270,null,83544,null,4885,null,42037,null,3433,null,14984,null,2003,null,10575,null,2038,null,9499,null,2099,null,3795,null,1036,null,2654,null,730,null,487770,null,3930,null,213052,null,5932,null,41,null,71,null,213011,null,5920,null,3914,null,1234,null,21960,null,2122,null,37168,null,2928,null,74017,null,4995,null,48982,null,3426,null,26970,null,2638,null,274718,null,6474,null,156078,null,5493,null,118640,null,5121,null,61054,null,3410,null,26125,null,2942,null,13230,null,1857,null,9286,null,1478,null,6207,null,1305,null,2738,null,906,null,0400000US34,New Jersey,34
32506,null,2495,null,17172,null,1917,null,7571,null,1292,null,0,null,279,null,7571,null,1292,null,227,null,205,null,1042,null,569,null,601,null,405,null,3518,null,1076,null,1541,null,801,null,642,null,367,null,9601,null,1764,null,5126,null,1387,null,4475,null,1248,null,2981,null,1116,null,970,null,450,null,215,null,179,null,177,null,198,null,0,null,279,null,132,null,172,null,15334,null,1698,null,5035,null,986,null,0,null,279,null,5035,null,986,null,211,null,265,null,1911,null,774,null,1094,null,509,null,730,null,362,null,244,null,191,null,845,null,536,null,10299,null,1628,null,6059,null,1378,null,4240,null,1012,null,2943,null,949,null,583,null,408,null,123,null,117,null,442,null,363,null,41,null,89,null,108,null,126,null,0400000US35,New Mexico,35
2392100,null,13019,null,1079068,null,8210,null,451178,null,9444,null,0,null,277,null,451178,null,9444,null,10499,null,1581,null,49498,null,4057,null,72134,null,4485,null,158970,null,7533,null,99402,null,5462,null,60675,null,4474,null,627890,null,9664,null,391187,null,8738,null,236703,null,9357,null,117169,null,6772,null,58191,null,4748,null,22834,null,2426,null,23874,null,2353,null,10162,null,1877,null,4473,null,1091,null,1313032,null,8038,null,532068,null,9470,null,0,null,277,null,532068,null,9470,null,12639,null,1957,null,59315,null,4376,null,109556,null,6331,null,193430,null,6397,null,104895,null,5175,null,52233,null,3734,null,780964,null,9684,null,488270,null,8094,null,292694,null,7783,null,149401,null,6080,null,69931,null,4487,null,30600,null,2949,null,25719,null,2893,null,11987,null,1804,null,5056,null,1056,null,0400000US36,New York,36
1494188,null,7040,null,682173,null,4361,null,293383,null,7754,null,0,null,289,null,293383,null,7754,null,9465,null,1920,null,47560,null,4858,null,75809,null,5131,null,98222,null,5727,null,42896,null,3156,null,19431,null,2267,null,388790,null,8327,null,220881,null,7714,null,167909,null,7468,null,94034,null,5541,null,38503,null,3521,null,17078,null,2182,null,13192,null,2050,null,3406,null,1066,null,1696,null,680,null,812015,null,5322,null,327029,null,6576,null,0,null,289,null,327029,null,6576,null,10374,null,1858,null,69134,null,4874,null,95795,null,4950,null,101537,null,5526,null,35875,null,2996,null,14314,null,2168,null,484986,null,9247,null,267689,null,7425,null,217297,null,6184,null,123101,null,5339,null,53702,null,4152,null,20620,null,2794,null,12574,null,1799,null,6276,null,1293,null,1024,null,505,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
1010981,null,5389,null,466349,null,4204,null,176099,null,6518,null,0,null,265,null,176099,null,6518,null,6521,null,1600,null,25488,null,3066,null,35895,null,3402,null,60361,null,4587,null,33062,null,2646,null,14772,null,2163,null,290250,null,7006,null,169217,null,6136,null,121033,null,5659,null,72128,null,4632,null,28641,null,3189,null,9044,null,1738,null,8016,null,1791,null,2195,null,762,null,1009,null,464,null,544632,null,3148,null,197404,null,5322,null,0,null,265,null,197404,null,5322,null,6693,null,1406,null,30743,null,2927,null,52757,null,3684,null,70350,null,4598,null,26657,null,2400,null,10204,null,1767,null,347228,null,5327,null,196916,null,5134,null,150312,null,5958,null,83879,null,4597,null,38412,null,3102,null,15758,null,2294,null,8151,null,1441,null,3229,null,789,null,883,null,428,null,0400000US39,Ohio,39
195310,null,3703,null,94984,null,2622,null,42491,null,2705,null,0,null,248,null,42491,null,2705,null,2465,null,973,null,6021,null,1304,null,10848,null,1859,null,13880,null,2193,null,6345,null,1207,null,2932,null,850,null,52493,null,2746,null,31556,null,2194,null,20937,null,2389,null,12630,null,2058,null,4369,null,1169,null,2450,null,936,null,1170,null,465,null,164,null,161,null,154,null,157,null,100326,null,2709,null,38148,null,2640,null,58,null,99,null,38090,null,2636,null,1154,null,479,null,7823,null,1505,null,11622,null,1700,null,13204,null,1735,null,2686,null,891,null,1601,null,661,null,62178,null,3095,null,31115,null,2678,null,31063,null,2618,null,20747,null,2298,null,5772,null,1270,null,2411,null,840,null,1766,null,605,null,107,null,126,null,260,null,325,null,0400000US40,Oklahoma,40
48298,null,1963,null,26742,null,1541,null,10409,null,1445,null,0,null,275,null,10409,null,1445,null,374,null,313,null,1572,null,763,null,979,null,602,null,3506,null,1075,null,2748,null,864,null,1230,null,669,null,16333,null,1576,null,8512,null,1197,null,7821,null,1494,null,4625,null,1117,null,1795,null,728,null,694,null,428,null,408,null,337,null,80,null,137,null,219,null,209,null,21556,null,1346,null,6826,null,1034,null,0,null,275,null,6826,null,1034,null,161,null,250,null,758,null,415,null,1425,null,629,null,2170,null,750,null,975,null,497,null,1337,null,674,null,14730,null,1435,null,8491,null,1137,null,6239,null,1283,null,2985,null,955,null,1643,null,787,null,487,null,409,null,911,null,633,null,0,null,275,null,213,null,204,null,0400000US41,Oregon,41
973804,null,5553,null,450744,null,4151,null,169328,null,4513,null,0,null,242,null,169328,null,4513,null,5947,null,1739,null,20573,null,2334,null,33687,null,3151,null,56416,null,3595,null,37576,null,3266,null,15129,null,2094,null,281416,null,5732,null,171048,null,5561,null,110368,null,5170,null,59325,null,3228,null,25435,null,3083,null,11100,null,1865,null,9178,null,2006,null,3620,null,1223,null,1710,null,700,null,523060,null,3409,null,190601,null,5766,null,0,null,242,null,190601,null,5766,null,4518,null,1169,null,27978,null,2833,null,47161,null,3864,null,70341,null,3814,null,28613,null,2685,null,11990,null,2086,null,332459,null,6150,null,203312,null,5372,null,129147,null,5515,null,76128,null,4513,null,25713,null,2682,null,12260,null,2464,null,9474,null,1749,null,4052,null,1073,null,1520,null,797,null,0400000US42,Pennsylvania,42
42625,null,2195,null,21687,null,1604,null,11172,null,1598,null,0,null,287,null,11172,null,1598,null,629,null,473,null,1112,null,596,null,1453,null,761,null,4516,null,1156,null,2402,null,980,null,1060,null,527,null,10515,null,1468,null,5571,null,1330,null,4944,null,957,null,2482,null,778,null,819,null,492,null,770,null,524,null,589,null,411,null,129,null,191,null,155,null,210,null,20938,null,1707,null,7844,null,1231,null,0,null,287,null,7844,null,1231,null,0,null,287,null,1906,null,762,null,1163,null,438,null,3015,null,979,null,874,null,478,null,886,null,532,null,13094,null,1769,null,6539,null,1202,null,6555,null,1258,null,2177,null,695,null,2256,null,883,null,1240,null,642,null,378,null,276,null,465,null,409,null,39,null,66,null,0400000US44,Rhode Island,44
964418,null,4908,null,441201,null,3246,null,177169,null,6252,null,0,null,287,null,177169,null,6252,null,5895,null,1557,null,31125,null,2885,null,43969,null,4118,null,56980,null,4487,null,27949,null,3574,null,11251,null,1878,null,264032,null,6505,null,165157,null,5412,null,98875,null,5374,null,57839,null,4303,null,22139,null,2972,null,10343,null,1678,null,6060,null,1566,null,1985,null,784,null,509,null,336,null,523217,null,3441,null,198487,null,6238,null,0,null,287,null,198487,null,6238,null,8575,null,1849,null,52332,null,4443,null,59696,null,4088,null,55073,null,3523,null,15763,null,2152,null,7048,null,1343,null,324730,null,6984,null,200902,null,6490,null,123828,null,5963,null,73993,null,4931,null,31798,null,2853,null,9443,null,1592,null,5615,null,1043,null,1960,null,751,null,1019,null,394,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
763004,null,4480,null,348434,null,3796,null,149104,null,5185,null,0,null,281,null,149104,null,5185,null,3805,null,1093,null,28696,null,3055,null,34242,null,3476,null,49775,null,4363,null,23237,null,3017,null,9349,null,1657,null,199330,null,4852,null,110264,null,4417,null,89066,null,5022,null,55448,null,3617,null,19012,null,2773,null,7786,null,1438,null,3520,null,836,null,2074,null,800,null,1226,null,651,null,414570,null,2813,null,174310,null,5681,null,0,null,281,null,174310,null,5681,null,3997,null,1046,null,42683,null,3862,null,47035,null,4066,null,54755,null,4459,null,19323,null,2444,null,6517,null,1291,null,240260,null,6032,null,132537,null,5177,null,107723,null,5336,null,58968,null,4345,null,30115,null,2891,null,9135,null,1857,null,6050,null,1203,null,3188,null,881,null,267,null,187,null,0400000US47,Tennessee,47
2070396,null,11047,null,980893,null,5744,null,445797,null,8283,null,259,null,322,null,445538,null,8318,null,13753,null,2338,null,57215,null,4517,null,92527,null,6376,null,146370,null,5995,null,84647,null,5677,null,51026,null,3901,null,535096,null,8966,null,323984,null,8196,null,211112,null,8184,null,121415,null,6961,null,43623,null,3889,null,18487,null,2529,null,18427,null,2452,null,5631,null,1251,null,3529,null,926,null,1089503,null,9655,null,475056,null,8400,null,0,null,291,null,475056,null,8400,null,13994,null,2163,null,93838,null,5638,null,113309,null,5886,null,158095,null,5620,null,65446,null,3905,null,30374,null,2862,null,614447,null,11507,null,344662,null,8256,null,269785,null,10233,null,153480,null,8536,null,60892,null,4239,null,27288,null,3200,null,18854,null,2434,null,6544,null,1268,null,2727,null,873,null,0400000US48,Texas,48
17624,null,1484,null,10239,null,1106,null,4917,null,943,null,0,null,263,null,4917,null,943,null,0,null,263,null,944,null,442,null,1267,null,611,null,1321,null,573,null,1260,null,521,null,125,null,113,null,5322,null,1097,null,1940,null,826,null,3382,null,943,null,1747,null,762,null,606,null,463,null,310,null,221,null,602,null,566,null,117,null,153,null,0,null,263,null,7385,null,990,null,2341,null,832,null,0,null,263,null,2341,null,832,null,0,null,263,null,624,null,435,null,1069,null,664,null,496,null,378,null,127,null,157,null,25,null,37,null,5044,null,837,null,2496,null,821,null,2548,null,865,null,1322,null,676,null,585,null,429,null,478,null,371,null,0,null,263,null,114,null,144,null,49,null,89,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
1173064,null,6415,null,551382,null,4657,null,273158,null,6178,null,0,null,285,null,273158,null,6178,null,7363,null,1648,null,33140,null,2991,null,50981,null,3877,null,100773,null,5040,null,46942,null,4116,null,33959,null,2623,null,278224,null,7827,null,148949,null,5945,null,129275,null,7337,null,63930,null,4430,null,33706,null,3782,null,16327,null,3806,null,9370,null,1807,null,3192,null,1053,null,2750,null,717,null,621682,null,4048,null,279165,null,6638,null,0,null,285,null,279165,null,6638,null,11230,null,2168,null,47082,null,4075,null,71787,null,5045,null,85459,null,5258,null,39021,null,2547,null,24586,null,2733,null,342517,null,6656,null,184919,null,5144,null,157598,null,6589,null,85141,null,5166,null,39916,null,3404,null,15356,null,2017,null,11938,null,1807,null,4186,null,1246,null,1061,null,474,null,0400000US51,Virginia,51
166776,null,3711,null,92100,null,2475,null,42071,null,2901,null,0,null,271,null,42071,null,2901,null,447,null,358,null,4436,null,1313,null,7525,null,1641,null,12195,null,1771,null,10729,null,1716,null,6739,null,1468,null,50029,null,2850,null,24162,null,2579,null,25867,null,2365,null,12283,null,1961,null,4532,null,1154,null,4534,null,1328,null,2995,null,970,null,780,null,446,null,743,null,535,null,74676,null,2697,null,27845,null,2573,null,0,null,271,null,27845,null,2573,null,420,null,319,null,3364,null,1128,null,6581,null,1453,null,10957,null,1650,null,5137,null,1169,null,1386,null,534,null,46831,null,2699,null,25176,null,2271,null,21655,null,2386,null,12688,null,1931,null,4523,null,1219,null,2843,null,1013,null,881,null,586,null,388,null,316,null,332,null,307,null,0400000US53,Washington,53
48957,null,2591,null,26307,null,2303,null,7500,null,1284,null,0,null,265,null,7500,null,1284,null,537,null,329,null,1340,null,628,null,2403,null,886,null,2074,null,885,null,560,null,329,null,586,null,448,null,18807,null,2581,null,10384,null,1721,null,8423,null,1778,null,5219,null,1249,null,1732,null,761,null,420,null,271,null,548,null,586,null,397,null,439,null,107,null,170,null,22650,null,1537,null,8213,null,1223,null,0,null,265,null,8213,null,1223,null,479,null,405,null,2187,null,661,null,1187,null,621,null,2232,null,643,null,1473,null,568,null,655,null,404,null,14437,null,1496,null,8416,null,1168,null,6021,null,1179,null,3852,null,920,null,1224,null,633,null,331,null,304,null,614,null,510,null,0,null,265,null,0,null,265,null,0400000US54,West Virginia,54
229774,null,2575,null,108964,null,2195,null,37995,null,2735,null,0,null,216,null,37995,null,2735,null,1220,null,461,null,5814,null,1664,null,9063,null,1842,null,13045,null,1841,null,6102,null,1215,null,2751,null,805,null,70969,null,3410,null,41169,null,2578,null,29800,null,2736,null,18747,null,2118,null,6623,null,1419,null,1589,null,610,null,2287,null,839,null,415,null,275,null,139,null,135,null,120810,null,1832,null,46653,null,2818,null,0,null,216,null,46653,null,2818,null,1023,null,462,null,8254,null,1355,null,12598,null,2139,null,17049,null,1981,null,5172,null,1028,null,2557,null,829,null,74157,null,3091,null,40863,null,3138,null,33294,null,2791,null,16894,null,1899,null,8965,null,1657,null,3721,null,837,null,2560,null,893,null,827,null,377,null,327,null,337,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
231361,null,11573,null,115225,null,5850,null,39749,null,3848,null,0,null,289,null,39749,null,3848,null,2900,null,1061,null,18408,null,2612,null,9902,null,1651,null,6350,null,1115,null,1575,null,586,null,614,null,293,null,75476,null,5080,null,54432,null,4377,null,21044,null,2465,null,14666,null,2065,null,4189,null,1152,null,797,null,339,null,1314,null,664,null,78,null,90,null,0,null,289,null,116136,null,6899,null,30365,null,2823,null,0,null,289,null,30365,null,2823,null,2001,null,842,null,13792,null,2014,null,7620,null,1443,null,5225,null,1061,null,1346,null,505,null,381,null,305,null,85771,null,5895,null,67176,null,5066,null,18595,null,2133,null,13100,null,1628,null,4036,null,1026,null,849,null,455,null,377,null,219,null,104,null,142,null,129,null,164,null,0400000US72,Puerto Rico,72
