B20005D_001E,B20005D_001EA,B20005D_001M,B20005D_001MA,B20005D_002E,B20005D_002EA,B20005D_002M,B20005D_002MA,B20005D_003E,B20005D_003EA,B20005D_003M,B20005D_003MA,B20005D_004E,B20005D_004EA,B20005D_004M,B20005D_004MA,B20005D_005E,B20005D_005EA,B20005D_005M,B20005D_005MA,B20005D_006E,B20005D_006EA,B20005D_006M,B20005D_006MA,B20005D_007E,B20005D_007EA,B20005D_007M,B20005D_007MA,B20005D_008E,B20005D_008EA,B20005D_008M,B20005D_008MA,B20005D_009E,B20005D_009EA,B20005D_009M,B20005D_009MA,B20005D_010E,B20005D_010EA,B20005D_010M,B20005D_010MA,B20005D_011E,B20005D_011EA,B20005D_011M,B20005D_011MA,B20005D_012E,B20005D_012EA,B20005D_012M,B20005D_012MA,B20005D_013E,B20005D_013EA,B20005D_013M,B20005D_013MA,B20005D_014E,B20005D_014EA,B20005D_014M,B20005D_014MA,B20005D_015E,B20005D_015EA,B20005D_015M,B20005D_015MA,B20005D_016E,B20005D_016EA,B20005D_016M,B20005D_016MA,B20005D_017E,B20005D_017EA,B20005D_017M,B20005D_017MA,B20005D_018E,B20005D_018EA,B20005D_018M,B20005D_018MA,B20005D_019E,B20005D_019EA,B20005D_019M,B20005D_019MA,B20005D_020E,B20005D_020EA,B20005D_020M,B20005D_020MA,B20005D_021E,B20005D_021EA,B20005D_021M,B20005D_021MA,B20005D_022E,B20005D_022EA,B20005D_022M,B20005D_022MA,B20005D_023E,B20005D_023EA,B20005D_023M,B20005D_023MA,B20005D_024E,B20005D_024EA,B20005D_024M,B20005D_024MA,B20005D_025E,B20005D_025EA,B20005D_025M,B20005D_025MA,B20005D_026E,B20005D_026EA,B20005D_026M,B20005D_026MA,B20005D_027E,B20005D_027EA,B20005D_027M,B20005D_027MA,B20005D_028E,B20005D_028EA,B20005D_028M,B20005D_028MA,B20005D_029E,B20005D_029EA,B20005D_029M,B20005D_029MA,B20005D_030E,B20005D_030EA,B20005D_030M,B20005D_030MA,B20005D_031E,B20005D_031EA,B20005D_031M,B20005D_031MA,B20005D_032E,B20005D_032EA,B20005D_032M,B20005D_032MA,B20005D_033E,B20005D_033EA,B20005D_033M,B20005D_033MA,B20005D_034E,B20005D_034EA,B20005D_034M,B20005D_034MA,B20005D_035E,B20005D_035EA,B20005D_035M,B20005D_035MA,B20005D_036E,B20005D_036EA,B20005D_036M,B20005D_036MA,B20005D_037E,B20005D_037EA,B20005D_037M,B20005D_037MA,B20005D_038E,B20005D_038EA,B20005D_038M,B20005D_038MA,B20005D_039E,B20005D_039EA,B20005D_039M,B20005D_039MA,B20005D_040E,B20005D_040EA,B20005D_040M,B20005D_040MA,B20005D_041E,B20005D_041EA,B20005D_041M,B20005D_041MA,B20005D_042E,B20005D_042EA,B20005D_042M,B20005D_042MA,B20005D_043E,B20005D_043EA,B20005D_043M,B20005D_043MA,B20005D_044E,B20005D_044EA,B20005D_044M,B20005D_044MA,B20005D_045E,B20005D_045EA,B20005D_045M,B20005D_045MA,B20005D_046E,B20005D_046EA,B20005D_046M,B20005D_046MA,B20005D_047E,B20005D_047EA,B20005D_047M,B20005D_047MA,B20005D_048E,B20005D_048EA,B20005D_048M,B20005D_048MA,B20005D_049E,B20005D_049EA,B20005D_049M,B20005D_049MA,B20005D_050E,B20005D_050EA,B20005D_050M,B20005D_050MA,B20005D_051E,B20005D_051EA,B20005D_051M,B20005D_051MA,B20005D_052E,B20005D_052EA,B20005D_052M,B20005D_052MA,B20005D_053E,B20005D_053EA,B20005D_053M,B20005D_053MA,B20005D_054E,B20005D_054EA,B20005D_054M,B20005D_054MA,B20005D_055E,B20005D_055EA,B20005D_055M,B20005D_055MA,B20005D_056E,B20005D_056EA,B20005D_056M,B20005D_056MA,B20005D_057E,B20005D_057EA,B20005D_057M,B20005D_057MA,B20005D_058E,B20005D_058EA,B20005D_058M,B20005D_058MA,B20005D_059E,B20005D_059EA,B20005D_059M,B20005D_059MA,B20005D_060E,B20005D_060EA,B20005D_060M,B20005D_060MA,B20005D_061E,B20005D_061EA,B20005D_061M,B20005D_061MA,B20005D_062E,B20005D_062EA,B20005D_062M,B20005D_062MA,B20005D_063E,B20005D_063EA,B20005D_063M,B20005D_063MA,B20005D_064E,B20005D_064EA,B20005D_064M,B20005D_064MA,B20005D_065E,B20005D_065EA,B20005D_065M,B20005D_065MA,B20005D_066E,B20005D_066EA,B20005D_066M,B20005D_066MA,B20005D_067E,B20005D_067EA,B20005D_067M,B20005D_067MA,B20005D_068E,B20005D_068EA,B20005D_068M,B20005D_068MA,B20005D_069E,B20005D_069EA,B20005D_069M,B20005D_069MA,B20005D_070E,B20005D_070EA,B20005D_070M,B20005D_070MA,B20005D_071E,B20005D_071EA,B20005D_071M,B20005D_071MA,B20005D_072E,B20005D_072EA,B20005D_072M,B20005D_072MA,B20005D_073E,B20005D_073EA,B20005D_073M,B20005D_073MA,B20005D_074E,B20005D_074EA,B20005D_074M,B20005D_074MA,B20005D_075E,B20005D_075EA,B20005D_075M,B20005D_075MA,B20005D_076E,B20005D_076EA,B20005D_076M,B20005D_076MA,B20005D_077E,B20005D_077EA,B20005D_077M,B20005D_077MA,B20005D_078E,B20005D_078EA,B20005D_078M,B20005D_078MA,B20005D_079E,B20005D_079EA,B20005D_079M,B20005D_079MA,B20005D_080E,B20005D_080EA,B20005D_080M,B20005D_080MA,B20005D_081E,B20005D_081EA,B20005D_081M,B20005D_081MA,B20005D_082E,B20005D_082EA,B20005D_082M,B20005D_082MA,B20005D_083E,B20005D_083EA,B20005D_083M,B20005D_083MA,B20005D_084E,B20005D_084EA,B20005D_084M,B20005D_084MA,B20005D_085E,B20005D_085EA,B20005D_085M,B20005D_085MA,B20005D_086E,B20005D_086EA,B20005D_086M,B20005D_086MA,B20005D_087E,B20005D_087EA,B20005D_087M,B20005D_087MA,B20005D_088E,B20005D_088EA,B20005D_088M,B20005D_088MA,B20005D_089E,B20005D_089EA,B20005D_089M,B20005D_089MA,B20005D_090E,B20005D_090EA,B20005D_090M,B20005D_090MA,B20005D_091E,B20005D_091EA,B20005D_091M,B20005D_091MA,B20005D_092E,B20005D_092EA,B20005D_092M,B20005D_092MA,B20005D_093E,B20005D_093EA,B20005D_093M,B20005D_093MA,B20005D_094E,B20005D_094EA,B20005D_094M,B20005D_094MA,B20005D_095E,B20005D_095EA,B20005D_095M,B20005D_095MA,GEO_ID,NAME,state
180916,null,2601,null,87766,null,1668,null,49290,null,1908,null,0,null,242,null,49290,null,1908,null,237,null,285,null,136,null,138,null,552,null,332,null,545,null,367,null,646,null,402,null,657,null,318,null,847,null,485,null,851,null,747,null,1604,null,634,null,586,null,356,null,1799,null,609,null,2092,null,679,null,2020,null,701,null,1922,null,697,null,1972,null,848,null,2248,null,739,null,3832,null,983,null,5602,null,1051,null,10689,null,1379,null,10453,null,1348,null,38476,null,2190,null,17664,null,1741,null,20812,null,2049,null,3829,null,909,null,2507,null,816,null,2254,null,873,null,1096,null,479,null,1780,null,574,null,201,null,165,null,999,null,499,null,710,null,417,null,768,null,302,null,894,null,564,null,585,null,328,null,640,null,362,null,522,null,327,null,542,null,311,null,98,null,90,null,404,null,250,null,365,null,198,null,892,null,502,null,778,null,320,null,948,null,427,null,93150,null,1965,null,30155,null,2512,null,0,null,242,null,30155,null,2512,null,27,null,57,null,149,null,148,null,77,null,87,null,493,null,302,null,656,null,533,null,537,null,331,null,1306,null,685,null,1103,null,634,null,2264,null,903,null,1199,null,550,null,2175,null,751,null,2495,null,818,null,1089,null,431,null,2032,null,764,null,2098,null,655,null,1170,null,414,null,3035,null,835,null,2087,null,659,null,3471,null,698,null,2692,null,757,null,62995,null,2778,null,38905,null,2479,null,24090,null,2275,null,4484,null,1007,null,2737,null,657,null,1786,null,602,null,1459,null,608,null,3594,null,1121,null,1180,null,475,null,1345,null,522,null,474,null,254,null,444,null,278,null,967,null,626,null,832,null,423,null,936,null,466,null,833,null,377,null,607,null,285,null,534,null,330,null,315,null,198,null,551,null,318,null,145,null,113,null,463,null,328,null,404,null,238,null,0400000US26,Michigan,26
132878,null,2181,null,63149,null,1436,null,37246,null,1938,null,0,null,211,null,37246,null,1938,null,51,null,83,null,0,null,211,null,494,null,331,null,544,null,385,null,1599,null,685,null,586,null,407,null,826,null,441,null,448,null,268,null,2274,null,721,null,1642,null,649,null,1841,null,610,null,3071,null,905,null,3213,null,800,null,3807,null,1118,null,982,null,437,null,2061,null,795,null,3703,null,966,null,1883,null,762,null,4359,null,814,null,3862,null,866,null,25903,null,1903,null,10986,null,1359,null,14917,null,1554,null,3117,null,696,null,1859,null,592,null,1445,null,451,null,1010,null,471,null,1330,null,727,null,1006,null,504,null,527,null,295,null,519,null,348,null,572,null,313,null,361,null,263,null,601,null,337,null,535,null,356,null,34,null,60,null,94,null,99,null,215,null,195,null,307,null,302,null,537,null,290,null,69,null,113,null,92,null,121,null,687,null,313,null,69729,null,1478,null,28077,null,1976,null,0,null,211,null,28077,null,1976,null,0,null,211,null,65,null,83,null,653,null,416,null,164,null,149,null,1344,null,544,null,366,null,234,null,900,null,574,null,885,null,404,null,2083,null,609,null,1333,null,611,null,2927,null,945,null,4053,null,983,null,2227,null,692,null,2780,null,934,null,1154,null,501,null,1071,null,385,null,2008,null,654,null,1346,null,500,null,1708,null,605,null,1010,null,342,null,41652,null,1943,null,21150,null,1625,null,20502,null,1961,null,5003,null,1020,null,2253,null,527,null,2542,null,823,null,1259,null,561,null,1332,null,380,null,599,null,298,null,1209,null,662,null,749,null,395,null,658,null,291,null,903,null,475,null,882,null,449,null,919,null,431,null,108,null,92,null,214,null,176,null,159,null,128,null,398,null,339,null,657,null,397,null,365,null,234,null,0,null,211,null,293,null,199,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
65281,null,1996,null,29909,null,1320,null,17037,null,1365,null,0,null,257,null,17037,null,1365,null,0,null,257,null,22,null,41,null,227,null,170,null,72,null,102,null,370,null,300,null,121,null,148,null,444,null,390,null,665,null,360,null,571,null,443,null,334,null,263,null,1349,null,434,null,1148,null,601,null,1038,null,589,null,917,null,396,null,1088,null,528,null,1198,null,478,null,1293,null,541,null,1792,null,606,null,1897,null,611,null,2491,null,726,null,12872,null,1418,null,4964,null,935,null,7908,null,1201,null,719,null,379,null,1303,null,560,null,1013,null,419,null,1126,null,483,null,747,null,484,null,19,null,39,null,311,null,248,null,498,null,381,null,618,null,393,null,194,null,182,null,86,null,104,null,104,null,116,null,0,null,257,null,46,null,76,null,0,null,257,null,0,null,257,null,194,null,193,null,274,null,279,null,202,null,276,null,454,null,311,null,35372,null,1374,null,13500,null,1420,null,0,null,257,null,13500,null,1420,null,65,null,107,null,0,null,257,null,119,null,159,null,41,null,67,null,492,null,277,null,240,null,237,null,426,null,314,null,830,null,485,null,956,null,466,null,1107,null,562,null,1379,null,574,null,1849,null,704,null,985,null,494,null,932,null,440,null,613,null,324,null,270,null,228,null,441,null,315,null,573,null,284,null,986,null,421,null,1196,null,419,null,21872,null,1716,null,12155,null,1500,null,9717,null,1311,null,1912,null,629,null,832,null,414,null,1846,null,766,null,422,null,232,null,967,null,491,null,310,null,247,null,707,null,322,null,486,null,382,null,465,null,272,null,57,null,93,null,371,null,313,null,177,null,189,null,129,null,142,null,392,null,232,null,0,null,257,null,191,null,177,null,59,null,108,null,263,null,184,null,30,null,53,null,101,null,124,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
128169,null,2339,null,57447,null,1581,null,33247,null,2037,null,0,null,300,null,33247,null,2037,null,0,null,300,null,0,null,300,null,184,null,180,null,564,null,315,null,333,null,275,null,182,null,171,null,799,null,532,null,357,null,383,null,1674,null,631,null,1666,null,785,null,3619,null,984,null,3855,null,934,null,2504,null,803,null,2010,null,692,null,1999,null,725,null,2316,null,853,null,2375,null,863,null,2651,null,761,null,2585,null,943,null,3574,null,699,null,24200,null,1874,null,12430,null,1350,null,11770,null,1748,null,1589,null,646,null,1107,null,444,null,1419,null,688,null,584,null,303,null,1497,null,532,null,542,null,288,null,664,null,361,null,487,null,336,null,200,null,209,null,392,null,265,null,543,null,343,null,528,null,333,null,470,null,448,null,329,null,249,null,196,null,258,null,369,null,277,null,368,null,398,null,182,null,152,null,108,null,127,null,196,null,242,null,70722,null,1639,null,31176,null,2553,null,0,null,300,null,31176,null,2553,null,0,null,300,null,0,null,300,null,234,null,162,null,102,null,125,null,1089,null,640,null,206,null,154,null,479,null,268,null,1445,null,632,null,2096,null,739,null,1632,null,699,null,4170,null,925,null,2867,null,802,null,3277,null,869,null,2949,null,843,null,1009,null,585,null,2009,null,783,null,3058,null,1041,null,1529,null,504,null,1822,null,546,null,1203,null,443,null,39546,null,2646,null,21664,null,1598,null,17882,null,2013,null,2405,null,727,null,1159,null,435,null,2533,null,788,null,944,null,596,null,2047,null,757,null,561,null,382,null,647,null,348,null,816,null,402,null,909,null,432,null,959,null,460,null,1142,null,453,null,1508,null,619,null,241,null,169,null,448,null,286,null,293,null,269,null,166,null,139,null,344,null,206,null,261,null,217,null,242,null,199,null,257,null,344,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
521150,null,3249,null,257453,null,1943,null,165767,null,3739,null,45,null,74,null,165722,null,3739,null,320,null,273,null,330,null,301,null,879,null,572,null,333,null,280,null,1194,null,464,null,1314,null,552,null,2384,null,849,null,1972,null,762,null,3936,null,1213,null,3390,null,993,null,7097,null,1465,null,7206,null,1724,null,9028,null,1472,null,9830,null,1736,null,6388,null,1466,null,8322,null,1554,null,12379,null,2058,null,13369,null,2184,null,24612,null,2453,null,51439,null,3060,null,91686,null,3717,null,44112,null,2945,null,47574,null,2835,null,5801,null,1128,null,4527,null,1235,null,2616,null,760,null,2556,null,668,null,3097,null,853,null,1675,null,624,null,1755,null,679,null,1487,null,565,null,2759,null,777,null,1287,null,596,null,2518,null,677,null,2250,null,656,null,1680,null,641,null,2109,null,809,null,754,null,377,null,2506,null,1187,null,1737,null,593,null,1266,null,554,null,2113,null,607,null,3081,null,843,null,263697,null,2038,null,109583,null,3427,null,0,null,277,null,109583,null,3427,null,75,null,89,null,286,null,241,null,319,null,295,null,343,null,246,null,2950,null,1116,null,1450,null,616,null,2464,null,809,null,2333,null,759,null,3643,null,972,null,1723,null,649,null,6103,null,1380,null,10103,null,1872,null,5179,null,1084,null,6117,null,1302,null,4935,null,1071,null,6256,null,1146,null,10152,null,1495,null,8275,null,1530,null,18696,null,1998,null,18181,null,1932,null,154114,null,3952,null,96637,null,3463,null,57477,null,3467,null,8844,null,1391,null,5412,null,1143,null,5332,null,1062,null,4167,null,841,null,6084,null,1165,null,1225,null,481,null,3189,null,839,null,1873,null,684,null,2008,null,732,null,1388,null,583,null,3091,null,897,null,1774,null,772,null,1658,null,530,null,1151,null,445,null,958,null,442,null,1677,null,690,null,1291,null,542,null,1608,null,667,null,2341,null,804,null,2406,null,700,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
1102401,null,6374,null,540217,null,3963,null,289262,null,6512,null,0,null,277,null,289262,null,6512,null,155,null,146,null,304,null,300,null,3395,null,880,null,4027,null,1059,null,8390,null,1658,null,5110,null,1191,null,15252,null,2645,null,7997,null,1745,null,16432,null,2352,null,7140,null,1463,null,19215,null,2061,null,21511,null,2699,null,16509,null,2168,null,17150,null,2167,null,11040,null,1795,null,18805,null,2502,null,23320,null,2651,null,18853,null,2327,null,28392,null,2814,null,46265,null,3760,null,250955,null,7119,null,132243,null,5437,null,118712,null,6051,null,15102,null,2033,null,12620,null,1907,null,13049,null,2110,null,9026,null,1569,null,11887,null,1918,null,5288,null,1435,null,6502,null,1435,null,4070,null,1282,null,6880,null,1513,null,3234,null,1000,null,7050,null,1778,null,4071,null,1031,null,2897,null,788,null,2690,null,870,null,2397,null,880,null,1877,null,567,null,2248,null,814,null,1818,null,684,null,2027,null,658,null,3979,null,839,null,562184,null,4022,null,211637,null,6672,null,0,null,277,null,211637,null,6672,null,146,null,142,null,522,null,322,null,3909,null,989,null,3215,null,902,null,6366,null,1485,null,5299,null,1304,null,8149,null,1442,null,5702,null,1482,null,10285,null,1850,null,5633,null,1194,null,11516,null,1879,null,14512,null,1863,null,16018,null,2305,null,14585,null,1960,null,9646,null,1715,null,12795,null,1909,null,18665,null,2142,null,14283,null,1801,null,24356,null,2605,null,26035,null,2980,null,350547,null,6108,null,224623,null,5892,null,125924,null,4176,null,20816,null,2084,null,16192,null,2229,null,18093,null,2317,null,9468,null,1682,null,11023,null,1485,null,4046,null,946,null,5616,null,1318,null,3525,null,942,null,5596,null,1196,null,2238,null,787,null,4384,null,1170,null,3946,null,1005,null,2872,null,700,null,2418,null,725,null,1942,null,814,null,1861,null,649,null,3520,null,968,null,3046,null,905,null,2318,null,688,null,3004,null,775,null,0400000US36,New York,36
132399,null,2685,null,61815,null,2089,null,35352,null,2300,null,0,null,289,null,35352,null,2300,null,0,null,289,null,74,null,147,null,56,null,110,null,158,null,181,null,473,null,368,null,659,null,421,null,946,null,414,null,1454,null,735,null,1406,null,599,null,868,null,472,null,3673,null,1051,null,1968,null,670,null,2040,null,779,null,1615,null,637,null,1430,null,660,null,1301,null,651,null,3607,null,1091,null,2089,null,709,null,4181,null,996,null,7354,null,1297,null,26463,null,2549,null,10531,null,1623,null,15932,null,2363,null,2793,null,1089,null,1710,null,714,null,1865,null,746,null,1405,null,670,null,1128,null,506,null,755,null,484,null,1175,null,695,null,1085,null,755,null,656,null,403,null,340,null,303,null,312,null,244,null,481,null,235,null,83,null,135,null,55,null,85,null,152,null,190,null,649,null,464,null,509,null,350,null,366,null,285,null,97,null,120,null,316,null,262,null,70584,null,2049,null,27677,null,2261,null,0,null,289,null,27677,null,2261,null,58,null,99,null,96,null,106,null,445,null,350,null,324,null,230,null,1256,null,603,null,1926,null,1044,null,1852,null,684,null,1084,null,487,null,3047,null,822,null,1750,null,691,null,2025,null,736,null,2421,null,799,null,1451,null,655,null,1604,null,620,null,988,null,468,null,1678,null,584,null,1651,null,680,null,1058,null,429,null,2085,null,635,null,878,null,440,null,42907,null,2199,null,23443,null,1872,null,19464,null,2175,null,4910,null,1171,null,3242,null,912,null,1892,null,741,null,787,null,386,null,1284,null,604,null,1115,null,540,null,1171,null,628,null,159,null,162,null,526,null,324,null,270,null,242,null,798,null,410,null,707,null,537,null,570,null,343,null,323,null,278,null,43,null,76,null,333,null,282,null,652,null,399,null,177,null,156,null,266,null,234,null,239,null,232,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
