B18020F_001E,B18020F_001EA,B18020F_001M,B18020F_001MA,B18020F_002E,B18020F_002EA,B18020F_002M,B18020F_002MA,B18020F_003E,B18020F_003EA,B18020F_003M,B18020F_003MA,B18020F_004E,B18020F_004EA,B18020F_004M,B18020F_004MA,B18020F_005E,B18020F_005EA,B18020F_005M,B18020F_005MA,B18020F_006E,B18020F_006EA,B18020F_006M,B18020F_006MA,B18020F_007E,B18020F_007EA,B18020F_007M,B18020F_007MA,B18020F_008E,B18020F_008EA,B18020F_008M,B18020F_008MA,B18020F_009E,B18020F_009EA,B18020F_009M,B18020F_009MA,B18020F_010E,B18020F_010EA,B18020F_010M,B18020F_010MA,B18020F_011E,B18020F_011EA,B18020F_011M,B18020F_011MA,B18020F_012E,B18020F_012EA,B18020F_012M,B18020F_012MA,B18020F_013E,B18020F_013EA,B18020F_013M,B18020F_013MA,B18020F_014E,B18020F_014EA,B18020F_014M,B18020F_014MA,B18020F_015E,B18020F_015EA,B18020F_015M,B18020F_015MA,B18020F_016E,B18020F_016EA,B18020F_016M,B18020F_016MA,B18020F_017E,B18020F_017EA,B18020F_017M,B18020F_017MA,B18020F_018E,B18020F_018EA,B18020F_018M,B18020F_018MA,B18020F_019E,B18020F_019EA,B18020F_019M,B18020F_019MA,B18020F_020E,B18020F_020EA,B18020F_020M,B18020F_020MA,B18020F_021E,B18020F_021EA,B18020F_021M,B18020F_021MA,B18020F_022E,B18020F_022EA,B18020F_022M,B18020F_022MA,B18020F_023E,B18020F_023EA,B18020F_023M,B18020F_023MA,B18020F_024E,B18020F_024EA,B18020F_024M,B18020F_024MA,B18020F_025E,B18020F_025EA,B18020F_025M,B18020F_025MA,B18020F_026E,B18020F_026EA,B18020F_026M,B18020F_026MA,B18020F_027E,B18020F_027EA,B18020F_027M,B18020F_027MA,B18020F_028E,B18020F_028EA,B18020F_028M,B18020F_028MA,B18020F_029E,B18020F_029EA,B18020F_029M,B18020F_029MA,B18020F_030E,B18020F_030EA,B18020F_030M,B18020F_030MA,B18020F_031E,B18020F_031EA,B18020F_031M,B18020F_031MA,GEO_ID,NAME,state
42433,null,3811,null,4799,null,1191,null,1964,null,868,null,1054,null,679,null,801,null,670,null,253,null,255,null,910,null,599,null,132,null,207,null,778,null,571,null,2835,null,871,null,968,null,496,null,284,null,305,null,684,null,408,null,1867,null,650,null,350,null,274,null,1517,null,583,null,37634,null,3596,null,17200,null,2241,null,10927,null,1567,null,8155,null,1581,null,2772,null,763,null,6273,null,1155,null,5393,null,990,null,880,null,506,null,20434,null,2026,null,11554,null,1457,null,6981,null,1261,null,4573,null,1020,null,8880,null,1230,null,6039,null,1058,null,2841,null,752,null,0400000US44,Rhode Island,44
40789,null,4147,null,2045,null,674,null,1230,null,481,null,552,null,321,null,287,null,213,null,265,null,284,null,678,null,354,null,513,null,311,null,165,null,164,null,815,null,431,null,206,null,193,null,84,null,112,null,122,null,159,null,609,null,358,null,42,null,74,null,567,null,353,null,38744,null,4094,null,23570,null,2995,null,13499,null,1964,null,11138,null,1777,null,2361,null,869,null,10071,null,1848,null,9451,null,1770,null,620,null,295,null,15174,null,1851,null,9210,null,1394,null,3835,null,1019,null,5375,null,1084,null,5964,null,1249,null,3530,null,988,null,2434,null,873,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
56609,null,5247,null,4246,null,1136,null,1992,null,821,null,732,null,466,null,234,null,238,null,498,null,353,null,1260,null,635,null,898,null,533,null,362,null,323,null,2254,null,805,null,574,null,311,null,266,null,195,null,308,null,273,null,1680,null,733,null,751,null,526,null,929,null,552,null,52363,null,5083,null,33499,null,3797,null,20559,null,3355,null,16350,null,2792,null,4209,null,1210,null,12940,null,1909,null,11207,null,1753,null,1733,null,918,null,18864,null,2205,null,11258,null,1575,null,5327,null,1105,null,5931,null,1164,null,7606,null,1306,null,3899,null,1032,null,3707,null,988,null,0400000US47,Tennessee,47
1881734,null,32367,null,190114,null,8470,null,95122,null,6043,null,29855,null,3392,null,15552,null,2288,null,14303,null,2398,null,65267,null,4730,null,26667,null,2868,null,38600,null,3693,null,94992,null,4841,null,22381,null,2633,null,8044,null,1739,null,14337,null,2187,null,72611,null,3820,null,23276,null,2367,null,49335,null,3210,null,1691620,null,31786,null,881435,null,18171,null,470033,null,13804,null,369864,null,10424,null,100169,null,6491,null,411402,null,9914,null,368293,null,9620,null,43109,null,2545,null,810185,null,17622,null,430582,null,12182,null,230081,null,8778,null,200501,null,8761,null,379603,null,9011,null,246133,null,7968,null,133470,null,6390,null,0400000US48,Texas,48
49501,null,4389,null,4168,null,994,null,1890,null,682,null,726,null,426,null,550,null,365,null,176,null,191,null,1164,null,511,null,686,null,407,null,478,null,321,null,2278,null,782,null,498,null,289,null,182,null,184,null,316,null,273,null,1780,null,699,null,321,null,206,null,1459,null,628,null,45333,null,4243,null,24538,null,2693,null,13588,null,1989,null,10203,null,1755,null,3385,null,779,null,10950,null,1540,null,10063,null,1423,null,887,null,474,null,20795,null,2063,null,12064,null,1557,null,7101,null,1391,null,4963,null,1012,null,8731,null,1278,null,6395,null,1133,null,2336,null,766,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
147483,null,8086,null,6819,null,1481,null,3581,null,1176,null,2316,null,1041,null,1309,null,659,null,1007,null,754,null,1265,null,584,null,831,null,456,null,434,null,310,null,3238,null,926,null,783,null,469,null,112,null,131,null,671,null,463,null,2455,null,800,null,1227,null,723,null,1228,null,505,null,140664,null,8108,null,78699,null,4813,null,44583,null,3165,null,36334,null,3024,null,8249,null,1599,null,34116,null,2732,null,31014,null,2762,null,3102,null,1074,null,61965,null,4193,null,32450,null,2743,null,18165,null,2232,null,14285,null,2414,null,29515,null,2769,null,21292,null,2209,null,8223,null,1681,null,0400000US51,Virginia,51
159401,null,8008,null,15467,null,2360,null,8531,null,1681,null,2608,null,1083,null,1354,null,816,null,1254,null,834,null,5923,null,1196,null,3571,null,1045,null,2352,null,760,null,6936,null,1405,null,2000,null,738,null,602,null,379,null,1398,null,617,null,4936,null,1011,null,1914,null,627,null,3022,null,863,null,143934,null,7880,null,77978,null,5006,null,44397,null,3509,null,34361,null,3089,null,10036,null,1820,null,33581,null,2966,null,28884,null,2706,null,4697,null,1412,null,65956,null,4341,null,37990,null,3059,null,22803,null,2407,null,15187,null,2103,null,27966,null,2272,null,19907,null,2182,null,8059,null,1444,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
93063,null,3791,null,8084,null,1354,null,3507,null,798,null,1103,null,423,null,450,null,280,null,653,null,376,null,2404,null,716,null,1316,null,496,null,1088,null,585,null,4577,null,981,null,1148,null,514,null,355,null,211,null,793,null,467,null,3429,null,899,null,1121,null,547,null,2308,null,751,null,84979,null,3886,null,50273,null,2549,null,30902,null,2277,null,23986,null,2223,null,6916,null,1334,null,19371,null,1617,null,16642,null,1759,null,2729,null,996,null,34706,null,2143,null,20059,null,1807,null,10983,null,1379,null,9076,null,1380,null,14647,null,1525,null,10176,null,1509,null,4471,null,1205,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
313252,null,10887,null,78659,null,4668,null,38759,null,2939,null,11299,null,1629,null,3204,null,1110,null,8095,null,1314,null,27460,null,2270,null,7182,null,1416,null,20278,null,2063,null,39900,null,3055,null,8536,null,1522,null,2173,null,884,null,6363,null,1449,null,31364,null,2599,null,6844,null,1264,null,24520,null,2390,null,234593,null,9060,null,116160,null,5209,null,59901,null,3980,null,30766,null,3029,null,29135,null,2832,null,56259,null,3651,null,40905,null,3367,null,15354,null,2129,null,118433,null,6132,null,60987,null,3818,null,24736,null,2594,null,36251,null,3231,null,57446,null,3667,null,32861,null,2710,null,24585,null,2166,null,0400000US72,Puerto Rico,72
