C19037C_001E,C19037C_001EA,C19037C_001M,C19037C_001MA,C19037C_002E,C19037C_002EA,C19037C_002M,C19037C_002MA,C19037C_003E,C19037C_003EA,C19037C_003M,C19037C_003MA,C19037C_004E,C19037C_004EA,C19037C_004M,C19037C_004MA,C19037C_005E,C19037C_005EA,C19037C_005M,C19037C_005MA,C19037C_006E,C19037C_006EA,C19037C_006M,C19037C_006MA,C19037C_007E,C19037C_007EA,C19037C_007M,C19037C_007MA,C19037C_008E,C19037C_008EA,C19037C_008M,C19037C_008MA,C19037C_009E,C19037C_009EA,C19037C_009M,C19037C_009MA,C19037C_010E,C19037C_010EA,C19037C_010M,C19037C_010MA,C19037C_011E,C19037C_011EA,C19037C_011M,C19037C_011MA,C19037C_012E,C19037C_012EA,C19037C_012M,C19037C_012MA,C19037C_013E,C19037C_013EA,C19037C_013M,C19037C_013MA,C19037C_014E,C19037C_014EA,C19037C_014M,C19037C_014MA,C19037C_015E,C19037C_015EA,C19037C_015M,C19037C_015MA,C19037C_016E,C19037C_016EA,C19037C_016M,C19037C_016MA,C19037C_017E,C19037C_017EA,C19037C_017M,C19037C_017MA,C19037C_018E,C19037C_018EA,C19037C_018M,C19037C_018MA,C19037C_019E,C19037C_019EA,C19037C_019M,C19037C_019MA,C19037C_020E,C19037C_020EA,C19037C_020M,C19037C_020MA,C19037C_021E,C19037C_021EA,C19037C_021M,C19037C_021MA,C19037C_022E,C19037C_022EA,C19037C_022M,C19037C_022MA,C19037C_023E,C19037C_023EA,C19037C_023M,C19037C_023MA,C19037C_024E,C19037C_024EA,C19037C_024M,C19037C_024MA,C19037C_025E,C19037C_025EA,C19037C_025M,C19037C_025MA,C19037C_026E,C19037C_026EA,C19037C_026M,C19037C_026MA,C19037C_027E,C19037C_027EA,C19037C_027M,C19037C_027MA,C19037C_028E,C19037C_028EA,C19037C_028M,C19037C_028MA,C19037C_029E,C19037C_029EA,C19037C_029M,C19037C_029MA,C19037C_030E,C19037C_030EA,C19037C_030M,C19037C_030MA,C19037C_031E,C19037C_031EA,C19037C_031M,C19037C_031MA,C19037C_032E,C19037C_032EA,C19037C_032M,C19037C_032MA,C19037C_033E,C19037C_033EA,C19037C_033M,C19037C_033MA,C19037C_034E,C19037C_034EA,C19037C_034M,C19037C_034MA,C19037C_035E,C19037C_035EA,C19037C_035M,C19037C_035MA,C19037C_036E,C19037C_036EA,C19037C_036M,C19037C_036MA,C19037C_037E,C19037C_037EA,C19037C_037M,C19037C_037MA,C19037C_038E,C19037C_038EA,C19037C_038M,C19037C_038MA,C19037C_039E,C19037C_039EA,C19037C_039M,C19037C_039MA,C19037C_040E,C19037C_040EA,C19037C_040M,C19037C_040MA,C19037C_041E,C19037C_041EA,C19037C_041M,C19037C_041MA,C19037C_042E,C19037C_042EA,C19037C_042M,C19037C_042MA,C19037C_043E,C19037C_043EA,C19037C_043M,C19037C_043MA,C19037C_044E,C19037C_044EA,C19037C_044M,C19037C_044MA,C19037C_045E,C19037C_045EA,C19037C_045M,C19037C_045MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US34,New Jersey,34
47291,null,2377,null,2882,null,964,null,316,null,257,null,306,null,299,null,676,null,449,null,602,null,376,null,681,null,529,null,301,null,310,null,0,null,281,null,0,null,281,null,0,null,281,null,0,null,281,null,16342,null,1661,null,1771,null,620,null,1015,null,584,null,2704,null,760,null,2250,null,726,null,3117,null,833,null,3419,null,1007,null,1559,null,716,null,443,null,292,null,64,null,118,null,0,null,281,null,18780,null,1785,null,2841,null,718,null,1329,null,618,null,2397,null,624,null,2161,null,758,null,2971,null,731,null,2936,null,760,null,1673,null,519,null,1965,null,605,null,317,null,264,null,190,null,184,null,9287,null,753,null,2562,null,576,null,1048,null,336,null,1823,null,595,null,1194,null,504,null,1096,null,455,null,662,null,322,null,679,null,372,null,183,null,207,null,40,null,69,null,0,null,281,null,0400000US35,New Mexico,35
24914,null,1914,null,440,null,299,null,146,null,207,null,0,null,273,null,0,null,273,null,112,null,126,null,29,null,49,null,153,null,213,null,0,null,273,null,0,null,273,null,0,null,273,null,0,null,273,null,9593,null,1329,null,436,null,287,null,311,null,184,null,1584,null,794,null,832,null,423,null,1323,null,583,null,2158,null,614,null,1227,null,519,null,1363,null,725,null,159,null,191,null,200,null,172,null,10117,null,1568,null,2389,null,709,null,668,null,506,null,1488,null,843,null,1269,null,608,null,1162,null,553,null,1410,null,671,null,640,null,300,null,869,null,536,null,111,null,136,null,111,null,137,null,4764,null,1093,null,1076,null,504,null,548,null,294,null,1067,null,686,null,561,null,352,null,959,null,484,null,317,null,220,null,0,null,273,null,236,null,216,null,0,null,273,null,0,null,273,null,0400000US36,New York,36
34823,null,2266,null,791,null,426,null,97,null,170,null,78,null,100,null,135,null,163,null,78,null,136,null,70,null,116,null,183,null,281,null,0,null,287,null,0,null,287,null,0,null,287,null,150,null,255,null,14519,null,1936,null,2062,null,767,null,1675,null,896,null,2580,null,1091,null,1810,null,687,null,2807,null,890,null,1566,null,570,null,1036,null,467,null,705,null,348,null,278,null,490,null,0,null,287,null,15127,null,1562,null,1852,null,804,null,728,null,421,null,2806,null,959,null,2109,null,715,null,2983,null,970,null,2616,null,831,null,1131,null,490,null,585,null,310,null,187,null,230,null,130,null,123,null,4386,null,699,null,924,null,452,null,1099,null,455,null,1042,null,384,null,403,null,330,null,410,null,265,null,328,null,254,null,180,null,172,null,0,null,287,null,0,null,287,null,0,null,287,null,0400000US37,North Carolina,37
10246,null,891,null,940,null,440,null,333,null,285,null,288,null,225,null,194,null,195,null,125,null,160,null,0,null,203,null,0,null,203,null,0,null,203,null,0,null,203,null,0,null,203,null,0,null,203,null,3687,null,706,null,724,null,285,null,801,null,400,null,555,null,296,null,185,null,144,null,592,null,326,null,344,null,251,null,56,null,79,null,364,null,251,null,66,null,105,null,0,null,203,null,4643,null,821,null,720,null,340,null,468,null,242,null,730,null,427,null,510,null,301,null,686,null,343,null,1097,null,494,null,175,null,164,null,194,null,142,null,63,null,81,null,0,null,203,null,976,null,285,null,121,null,109,null,314,null,186,null,210,null,160,null,118,null,109,null,106,null,107,null,93,null,81,null,14,null,23,null,0,null,203,null,0,null,203,null,0,null,203,null,0400000US38,North Dakota,38
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US39,Ohio,39
82280,null,2945,null,5795,null,981,null,1143,null,513,null,643,null,331,null,1201,null,530,null,1150,null,511,null,643,null,338,null,713,null,418,null,231,null,243,null,71,null,90,null,0,null,246,null,0,null,246,null,31667,null,2313,null,3495,null,825,null,2527,null,837,null,3932,null,796,null,4938,null,1069,null,5227,null,851,null,5566,null,935,null,3298,null,778,null,2248,null,656,null,237,null,138,null,199,null,171,null,30227,null,1921,null,3582,null,878,null,1841,null,594,null,4293,null,798,null,3303,null,729,null,4374,null,863,null,5929,null,911,null,3673,null,935,null,2288,null,511,null,705,null,288,null,239,null,179,null,14591,null,1146,null,2911,null,582,null,1983,null,523,null,2759,null,667,null,1638,null,496,null,2059,null,513,null,1829,null,447,null,788,null,374,null,376,null,222,null,191,null,151,null,57,null,94,null,0400000US40,Oklahoma,40
22871,null,2565,null,1383,null,610,null,70,null,89,null,0,null,273,null,785,null,497,null,351,null,295,null,77,null,112,null,44,null,74,null,56,null,97,null,0,null,273,null,0,null,273,null,0,null,273,null,12361,null,2048,null,1787,null,862,null,693,null,490,null,1836,null,960,null,2604,null,1241,null,1738,null,825,null,2115,null,796,null,1088,null,568,null,409,null,355,null,48,null,84,null,43,null,72,null,7644,null,1203,null,488,null,335,null,669,null,528,null,1040,null,489,null,1138,null,636,null,1511,null,716,null,1215,null,437,null,581,null,345,null,787,null,326,null,44,null,65,null,171,null,168,null,1483,null,516,null,389,null,321,null,469,null,242,null,122,null,131,null,200,null,134,null,126,null,139,null,68,null,101,null,34,null,59,null,75,null,102,null,0,null,273,null,0,null,273,null,0400000US41,Oregon,41
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
16816,null,1168,null,1316,null,495,null,350,null,236,null,297,null,334,null,430,null,352,null,198,null,243,null,0,null,221,null,0,null,221,null,41,null,75,null,0,null,221,null,0,null,221,null,0,null,221,null,6941,null,1075,null,1271,null,454,null,885,null,494,null,1175,null,431,null,982,null,417,null,1365,null,563,null,818,null,513,null,267,null,230,null,87,null,109,null,0,null,221,null,91,null,109,null,6143,null,976,null,1207,null,480,null,928,null,486,null,744,null,337,null,1233,null,445,null,496,null,287,null,346,null,204,null,530,null,265,null,470,null,255,null,189,null,190,null,0,null,221,null,2416,null,587,null,370,null,238,null,348,null,256,null,739,null,403,null,280,null,183,null,328,null,212,null,338,null,269,null,0,null,221,null,13,null,26,null,0,null,221,null,0,null,221,null,0400000US46,South Dakota,46
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US47,Tennessee,47
40140,null,3101,null,1419,null,466,null,236,null,224,null,248,null,216,null,201,null,180,null,127,null,122,null,343,null,313,null,225,null,193,null,39,null,70,null,0,null,287,null,0,null,287,null,0,null,287,null,17617,null,1974,null,1261,null,537,null,605,null,516,null,1929,null,727,null,3193,null,793,null,2287,null,863,null,3225,null,958,null,2274,null,902,null,1908,null,561,null,654,null,370,null,281,null,372,null,15747,null,1986,null,2026,null,818,null,914,null,461,null,1692,null,666,null,1626,null,646,null,3365,null,956,null,2274,null,698,null,1667,null,550,null,1240,null,475,null,779,null,450,null,164,null,185,null,5357,null,1093,null,821,null,420,null,758,null,430,null,1089,null,465,null,482,null,332,null,625,null,415,null,796,null,326,null,310,null,279,null,284,null,256,null,0,null,287,null,192,null,192,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US51,Virginia,51
28437,null,2008,null,2270,null,900,null,509,null,374,null,723,null,420,null,271,null,267,null,148,null,188,null,11,null,21,null,608,null,516,null,0,null,269,null,0,null,269,null,0,null,269,null,0,null,269,null,11213,null,1492,null,2257,null,717,null,535,null,378,null,992,null,409,null,1912,null,611,null,1420,null,483,null,1873,null,667,null,798,null,539,null,1195,null,513,null,158,null,178,null,73,null,97,null,10693,null,1238,null,1599,null,620,null,549,null,240,null,1038,null,505,null,1499,null,481,null,1255,null,441,null,1448,null,536,null,1384,null,630,null,1451,null,514,null,350,null,279,null,120,null,117,null,4261,null,862,null,802,null,345,null,349,null,242,null,829,null,427,null,693,null,393,null,376,null,240,null,528,null,246,null,284,null,146,null,266,null,202,null,124,null,155,null,10,null,19,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
18020,null,1540,null,1066,null,462,null,162,null,141,null,243,null,165,null,38,null,65,null,248,null,321,null,62,null,76,null,313,null,310,null,0,null,213,null,0,null,213,null,0,null,213,null,0,null,213,null,8029,null,1104,null,1165,null,473,null,720,null,353,null,907,null,413,null,1636,null,516,null,1410,null,568,null,1511,null,471,null,338,null,173,null,168,null,159,null,112,null,180,null,62,null,102,null,7266,null,860,null,861,null,346,null,620,null,352,null,742,null,356,null,608,null,285,null,1300,null,402,null,1519,null,587,null,744,null,334,null,736,null,349,null,109,null,100,null,27,null,36,null,1659,null,627,null,383,null,211,null,384,null,303,null,343,null,313,null,175,null,154,null,77,null,75,null,193,null,144,null,58,null,93,null,38,null,64,null,8,null,13,null,0,null,213,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
