B24010D_001E,B24010D_001EA,B24010D_001M,B24010D_001MA,B24010D_002E,B24010D_002EA,B24010D_002M,B24010D_002MA,B24010D_003E,B24010D_003EA,B24010D_003M,B24010D_003MA,B24010D_004E,B24010D_004EA,B24010D_004M,B24010D_004MA,B24010D_005E,B24010D_005EA,B24010D_005M,B24010D_005MA,B24010D_006E,B24010D_006EA,B24010D_006M,B24010D_006MA,B24010D_007E,B24010D_007EA,B24010D_007M,B24010D_007MA,B24010D_008E,B24010D_008EA,B24010D_008M,B24010D_008MA,B24010D_009E,B24010D_009EA,B24010D_009M,B24010D_009MA,B24010D_010E,B24010D_010EA,B24010D_010M,B24010D_010MA,B24010D_011E,B24010D_011EA,B24010D_011M,B24010D_011MA,B24010D_012E,B24010D_012EA,B24010D_012M,B24010D_012MA,B24010D_013E,B24010D_013EA,B24010D_013M,B24010D_013MA,B24010D_014E,B24010D_014EA,B24010D_014M,B24010D_014MA,B24010D_015E,B24010D_015EA,B24010D_015M,B24010D_015MA,B24010D_016E,B24010D_016EA,B24010D_016M,B24010D_016MA,B24010D_017E,B24010D_017EA,B24010D_017M,B24010D_017MA,B24010D_018E,B24010D_018EA,B24010D_018M,B24010D_018MA,B24010D_019E,B24010D_019EA,B24010D_019M,B24010D_019MA,B24010D_020E,B24010D_020EA,B24010D_020M,B24010D_020MA,B24010D_021E,B24010D_021EA,B24010D_021M,B24010D_021MA,B24010D_022E,B24010D_022EA,B24010D_022M,B24010D_022MA,B24010D_023E,B24010D_023EA,B24010D_023M,B24010D_023MA,B24010D_024E,B24010D_024EA,B24010D_024M,B24010D_024MA,B24010D_025E,B24010D_025EA,B24010D_025M,B24010D_025MA,B24010D_026E,B24010D_026EA,B24010D_026M,B24010D_026MA,B24010D_027E,B24010D_027EA,B24010D_027M,B24010D_027MA,B24010D_028E,B24010D_028EA,B24010D_028M,B24010D_028MA,B24010D_029E,B24010D_029EA,B24010D_029M,B24010D_029MA,B24010D_030E,B24010D_030EA,B24010D_030M,B24010D_030MA,B24010D_031E,B24010D_031EA,B24010D_031M,B24010D_031MA,B24010D_032E,B24010D_032EA,B24010D_032M,B24010D_032MA,B24010D_033E,B24010D_033EA,B24010D_033M,B24010D_033MA,B24010D_034E,B24010D_034EA,B24010D_034M,B24010D_034MA,B24010D_035E,B24010D_035EA,B24010D_035M,B24010D_035MA,B24010D_036E,B24010D_036EA,B24010D_036M,B24010D_036MA,B24010D_037E,B24010D_037EA,B24010D_037M,B24010D_037MA,B24010D_038E,B24010D_038EA,B24010D_038M,B24010D_038MA,B24010D_039E,B24010D_039EA,B24010D_039M,B24010D_039MA,B24010D_040E,B24010D_040EA,B24010D_040M,B24010D_040MA,B24010D_041E,B24010D_041EA,B24010D_041M,B24010D_041MA,B24010D_042E,B24010D_042EA,B24010D_042M,B24010D_042MA,B24010D_043E,B24010D_043EA,B24010D_043M,B24010D_043MA,B24010D_044E,B24010D_044EA,B24010D_044M,B24010D_044MA,B24010D_045E,B24010D_045EA,B24010D_045M,B24010D_045MA,B24010D_046E,B24010D_046EA,B24010D_046M,B24010D_046MA,B24010D_047E,B24010D_047EA,B24010D_047M,B24010D_047MA,B24010D_048E,B24010D_048EA,B24010D_048M,B24010D_048MA,B24010D_049E,B24010D_049EA,B24010D_049M,B24010D_049MA,B24010D_050E,B24010D_050EA,B24010D_050M,B24010D_050MA,B24010D_051E,B24010D_051EA,B24010D_051M,B24010D_051MA,B24010D_052E,B24010D_052EA,B24010D_052M,B24010D_052MA,B24010D_053E,B24010D_053EA,B24010D_053M,B24010D_053MA,B24010D_054E,B24010D_054EA,B24010D_054M,B24010D_054MA,B24010D_055E,B24010D_055EA,B24010D_055M,B24010D_055MA,B24010D_056E,B24010D_056EA,B24010D_056M,B24010D_056MA,B24010D_057E,B24010D_057EA,B24010D_057M,B24010D_057MA,B24010D_058E,B24010D_058EA,B24010D_058M,B24010D_058MA,B24010D_059E,B24010D_059EA,B24010D_059M,B24010D_059MA,B24010D_060E,B24010D_060EA,B24010D_060M,B24010D_060MA,B24010D_061E,B24010D_061EA,B24010D_061M,B24010D_061MA,B24010D_062E,B24010D_062EA,B24010D_062M,B24010D_062MA,B24010D_063E,B24010D_063EA,B24010D_063M,B24010D_063MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
646860,null,8607,null,365940,null,6160,null,140563,null,5794,null,56148,null,4338,null,36309,null,3316,null,0,null,273,null,19839,null,2483,null,84415,null,4396,null,24873,null,2929,null,11384,null,1723,null,6364,null,1463,null,2868,null,752,null,3214,null,970,null,9828,null,1618,null,7498,null,1426,null,18386,null,2005,null,63230,null,4583,null,3986,null,960,null,6527,null,1472,null,38204,null,3972,null,5451,null,1186,null,9062,null,1856,null,82396,null,4634,null,54597,null,3959,null,27799,null,2869,null,0,null,273,null,26170,null,2927,null,17706,null,2758,null,8464,null,1503,null,53581,null,4450,null,19039,null,2638,null,34542,null,3876,null,280920,null,5999,null,122226,null,5703,null,39555,null,3249,null,19177,null,2371,null,0,null,273,null,20378,null,2520,null,82671,null,4727,null,6662,null,1099,null,2315,null,789,null,5086,null,1255,null,3419,null,1063,null,3902,null,851,null,16627,null,1867,null,9697,null,1903,null,34963,null,3281,null,54955,null,3949,null,11522,null,1692,null,1165,null,642,null,17508,null,2510,null,6528,null,1787,null,18232,null,2449,null,81335,null,4563,null,39614,null,3152,null,41721,null,3261,null,0,null,273,null,651,null,339,null,469,null,302,null,182,null,189,null,21753,null,2225,null,19310,null,2185,null,2443,null,855,null,0400000US36,New York,36
78458,null,3296,null,42671,null,2182,null,20217,null,1976,null,6131,null,1198,null,5070,null,1029,null,34,null,54,null,1027,null,418,null,14086,null,1802,null,5669,null,1232,null,1687,null,608,null,957,null,451,null,651,null,449,null,317,null,270,null,2373,null,807,null,316,null,294,null,2116,null,895,null,7877,null,1896,null,47,null,69,null,461,null,439,null,5018,null,1800,null,1021,null,568,null,1330,null,612,null,6200,null,1343,null,3920,null,1047,null,2280,null,761,null,64,null,109,null,1965,null,720,null,1129,null,622,null,836,null,402,null,6348,null,1423,null,5053,null,1308,null,1295,null,569,null,35787,null,2387,null,15789,null,1652,null,4003,null,1007,null,2009,null,684,null,0,null,287,null,1994,null,686,null,11786,null,1390,null,2918,null,789,null,506,null,294,null,876,null,437,null,262,null,219,null,263,null,250,null,2289,null,710,null,608,null,414,null,4064,null,969,null,6950,null,1440,null,711,null,559,null,86,null,142,null,2847,null,924,null,756,null,468,null,2550,null,984,null,7567,null,1438,null,3380,null,989,null,4187,null,1055,null,63,null,98,null,125,null,158,null,0,null,287,null,125,null,158,null,5293,null,1074,null,4690,null,1167,null,603,null,443,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
91956,null,3363,null,50530,null,2055,null,31693,null,2688,null,8481,null,1468,null,6495,null,1136,null,0,null,265,null,1986,null,737,null,23212,null,2492,null,5922,null,999,null,3586,null,1010,null,1922,null,760,null,709,null,405,null,263,null,235,null,4476,null,962,null,1494,null,894,null,4840,null,969,null,4357,null,1073,null,180,null,152,null,664,null,478,null,1781,null,640,null,487,null,267,null,1245,null,517,null,6430,null,1447,null,3518,null,949,null,2912,null,923,null,93,null,110,null,1875,null,786,null,970,null,609,null,905,null,490,null,6082,null,1423,null,5055,null,1393,null,1027,null,414,null,41426,null,2353,null,19674,null,2198,null,4994,null,954,null,3181,null,746,null,55,null,93,null,1758,null,576,null,14680,null,1896,null,3316,null,864,null,556,null,309,null,731,null,340,null,650,null,404,null,181,null,188,null,3397,null,702,null,616,null,415,null,5233,null,1043,null,7591,null,1323,null,630,null,299,null,50,null,108,null,3295,null,841,null,761,null,400,null,2855,null,1107,null,7876,null,1141,null,3873,null,816,null,4003,null,918,null,0,null,265,null,473,null,428,null,257,null,348,null,216,null,254,null,5812,null,1273,null,5106,null,1185,null,706,null,402,null,0400000US39,Ohio,39
30374,null,1942,null,16201,null,1353,null,7024,null,1407,null,1662,null,690,null,1197,null,557,null,55,null,96,null,410,null,369,null,5362,null,1357,null,1346,null,560,null,675,null,299,null,504,null,294,null,268,null,255,null,213,null,335,null,1258,null,1025,null,135,null,158,null,963,null,443,null,3038,null,1011,null,108,null,175,null,0,null,246,null,1636,null,880,null,380,null,348,null,914,null,456,null,2455,null,897,null,1573,null,762,null,882,null,433,null,19,null,35,null,1362,null,1010,null,933,null,1046,null,429,null,346,null,2303,null,912,null,2055,null,786,null,248,null,330,null,14173,null,1308,null,4998,null,922,null,1343,null,469,null,853,null,371,null,0,null,246,null,490,null,332,null,3655,null,793,null,214,null,174,null,369,null,349,null,520,null,420,null,402,null,216,null,0,null,246,null,935,null,425,null,43,null,71,null,1172,null,480,null,3848,null,954,null,509,null,336,null,0,null,246,null,1903,null,788,null,239,null,219,null,1197,null,644,null,3829,null,859,null,1415,null,594,null,2414,null,710,null,0,null,246,null,0,null,246,null,0,null,246,null,0,null,246,null,1498,null,473,null,1456,null,482,null,42,null,58,null,0400000US40,Oklahoma,40
65669,null,3037,null,34666,null,2002,null,14934,null,1854,null,5048,null,1256,null,3788,null,1048,null,0,null,273,null,1260,null,595,null,9886,null,1417,null,2433,null,742,null,3067,null,676,null,885,null,517,null,251,null,260,null,175,null,207,null,1136,null,575,null,376,null,251,null,1563,null,662,null,4904,null,1246,null,356,null,488,null,508,null,348,null,2292,null,654,null,1030,null,600,null,718,null,614,null,6276,null,1252,null,3626,null,1072,null,2650,null,843,null,205,null,345,null,1786,null,859,null,543,null,359,null,1243,null,751,null,6561,null,1388,null,5144,null,1085,null,1417,null,768,null,31003,null,2280,null,11755,null,1659,null,3364,null,826,null,2118,null,668,null,0,null,273,null,1246,null,488,null,8391,null,1312,null,1443,null,466,null,380,null,252,null,419,null,367,null,369,null,197,null,600,null,463,null,1513,null,643,null,1086,null,676,null,2581,null,811,null,7063,null,1342,null,1012,null,623,null,353,null,443,null,2333,null,650,null,969,null,524,null,2396,null,876,null,8916,null,1555,null,3524,null,1143,null,5392,null,989,null,52,null,89,null,229,null,322,null,229,null,322,null,0,null,273,null,2988,null,822,null,2844,null,798,null,144,null,185,null,0400000US41,Oregon,41
143070,null,3445,null,78301,null,2235,null,42052,null,2572,null,9552,null,1451,null,7574,null,1403,null,83,null,107,null,1895,null,580,null,32500,null,2480,null,9894,null,1419,null,4894,null,995,null,3974,null,938,null,824,null,441,null,214,null,187,null,5158,null,1194,null,1136,null,525,null,6406,null,1151,null,9949,null,2031,null,556,null,284,null,960,null,594,null,5985,null,1648,null,916,null,447,null,1532,null,649,null,11307,null,1637,null,6817,null,1441,null,4490,null,999,null,5,null,9,null,4363,null,1282,null,1413,null,562,null,2950,null,1057,null,10625,null,1580,null,7666,null,1268,null,2959,null,822,null,64769,null,2711,null,30269,null,2491,null,6663,null,1203,null,3868,null,1046,null,0,null,242,null,2795,null,700,null,23606,null,2349,null,3457,null,799,null,1399,null,698,null,3161,null,720,null,420,null,280,null,214,null,184,null,5445,null,1479,null,800,null,337,null,8710,null,1464,null,10117,null,1476,null,2087,null,603,null,173,null,172,null,3198,null,853,null,877,null,481,null,3782,null,924,null,14690,null,1608,null,7176,null,1220,null,7514,null,1571,null,0,null,242,null,321,null,268,null,61,null,104,null,260,null,249,null,9372,null,1524,null,7936,null,1508,null,1436,null,659,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
27021,null,2097,null,14643,null,1550,null,8130,null,1241,null,1954,null,889,null,1723,null,862,null,231,null,326,null,0,null,287,null,6176,null,1343,null,669,null,471,null,2177,null,1041,null,712,null,403,null,254,null,250,null,0,null,287,null,888,null,527,null,524,null,404,null,952,null,584,null,1556,null,609,null,18,null,41,null,62,null,108,null,1250,null,619,null,80,null,100,null,146,null,149,null,2306,null,834,null,1991,null,795,null,315,null,266,null,0,null,287,null,922,null,570,null,427,null,459,null,495,null,347,null,1729,null,638,null,1090,null,546,null,639,null,396,null,12378,null,1386,null,4791,null,971,null,1525,null,659,null,491,null,350,null,0,null,287,null,1034,null,535,null,3266,null,833,null,180,null,168,null,410,null,343,null,123,null,150,null,0,null,287,null,0,null,287,null,626,null,300,null,325,null,263,null,1602,null,596,null,2132,null,782,null,183,null,200,null,67,null,106,null,966,null,574,null,245,null,200,null,671,null,413,null,3721,null,910,null,1948,null,742,null,1773,null,678,null,0,null,287,null,0,null,287,null,0,null,287,null,0,null,287,null,1734,null,688,null,1128,null,483,null,606,null,491,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
39442,null,2312,null,22315,null,1542,null,11290,null,1554,null,2871,null,830,null,2358,null,780,null,0,null,281,null,513,null,369,null,8419,null,1291,null,2548,null,791,null,865,null,380,null,916,null,366,null,55,null,91,null,40,null,65,null,1466,null,555,null,248,null,318,null,2281,null,688,null,2630,null,869,null,52,null,97,null,77,null,127,null,1983,null,794,null,269,null,236,null,249,null,255,null,3122,null,969,null,2185,null,914,null,937,null,495,null,0,null,281,null,1494,null,768,null,438,null,343,null,1056,null,689,null,3779,null,1097,null,2516,null,1035,null,1263,null,770,null,17127,null,1624,null,6407,null,898,null,1483,null,515,null,949,null,442,null,0,null,281,null,534,null,285,null,4924,null,910,null,786,null,365,null,283,null,295,null,594,null,315,null,381,null,324,null,0,null,281,null,1250,null,562,null,101,null,123,null,1529,null,601,null,3885,null,1001,null,390,null,287,null,123,null,162,null,1473,null,569,null,281,null,321,null,1618,null,762,null,3434,null,712,null,1518,null,484,null,1916,null,567,null,0,null,281,null,69,null,108,null,0,null,281,null,69,null,108,null,3332,null,1142,null,2632,null,1068,null,700,null,494,null,0400000US47,Tennessee,47
388012,null,6230,null,217287,null,4271,null,112198,null,4409,null,35348,null,2720,null,23643,null,2389,null,135,null,121,null,11570,null,1722,null,76850,null,4462,null,29149,null,3024,null,17324,null,2136,null,4877,null,1102,null,1193,null,464,null,807,null,470,null,6915,null,1428,null,3436,null,1007,null,13149,null,1835,null,22166,null,2295,null,927,null,424,null,1874,null,745,null,11129,null,1978,null,3668,null,939,null,4568,null,1134,null,43147,null,2956,null,28389,null,2683,null,14758,null,2052,null,351,null,268,null,11394,null,1747,null,4473,null,1423,null,6921,null,1633,null,28031,null,3089,null,18140,null,2699,null,9891,null,1579,null,170725,null,5012,null,80707,null,3895,null,23082,null,2532,null,11597,null,1853,null,56,null,91,null,11429,null,1607,null,57625,null,3870,null,9539,null,1553,null,4136,null,1105,null,3251,null,816,null,1574,null,677,null,1156,null,463,null,11584,null,1773,null,2673,null,906,null,23712,null,2123,null,33090,null,2571,null,3199,null,935,null,381,null,311,null,12374,null,1910,null,3537,null,878,null,13599,null,1747,null,42590,null,3505,null,20795,null,2513,null,21795,null,2416,null,266,null,340,null,1716,null,874,null,312,null,247,null,1404,null,869,null,12356,null,1932,null,10492,null,1919,null,1864,null,774,null,0400000US48,Texas,48
25034,null,1794,null,12929,null,1183,null,5618,null,908,null,1974,null,644,null,1570,null,575,null,0,null,261,null,404,null,274,null,3644,null,742,null,690,null,396,null,634,null,395,null,193,null,198,null,194,null,184,null,0,null,261,null,1560,null,565,null,59,null,127,null,314,null,254,null,2019,null,643,null,0,null,261,null,185,null,205,null,948,null,408,null,357,null,305,null,529,null,351,null,2085,null,694,null,1051,null,456,null,1034,null,521,null,0,null,261,null,480,null,291,null,316,null,248,null,164,null,163,null,2727,null,629,null,1942,null,547,null,785,null,368,null,12105,null,1181,null,4461,null,934,null,1813,null,792,null,677,null,419,null,0,null,261,null,1136,null,657,null,2648,null,781,null,559,null,525,null,84,null,128,null,332,null,245,null,81,null,131,null,0,null,261,null,595,null,330,null,604,null,458,null,393,null,277,null,2991,null,952,null,190,null,189,null,218,null,295,null,1762,null,811,null,82,null,111,null,739,null,444,null,2702,null,853,null,1001,null,497,null,1701,null,632,null,0,null,261,null,83,null,104,null,0,null,261,null,83,null,104,null,1868,null,575,null,1639,null,473,null,229,null,231,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
197772,null,4957,null,101881,null,3101,null,56972,null,3052,null,20529,null,2577,null,14190,null,2141,null,0,null,283,null,6339,null,1424,null,36443,null,2626,null,17888,null,2151,null,5390,null,1191,null,2175,null,863,null,843,null,511,null,1333,null,437,null,3944,null,872,null,1169,null,497,null,3701,null,873,null,11014,null,1732,null,147,null,140,null,1145,null,514,null,6403,null,1434,null,1485,null,614,null,1834,null,663,null,17169,null,1953,null,9035,null,1544,null,8134,null,1558,null,0,null,283,null,6941,null,1403,null,3280,null,1047,null,3661,null,1007,null,9785,null,2237,null,4729,null,1470,null,5056,null,1793,null,95891,null,3575,null,45725,null,2915,null,17400,null,1759,null,8194,null,1388,null,0,null,283,null,9206,null,1316,null,28325,null,2452,null,8501,null,1486,null,976,null,453,null,1864,null,840,null,356,null,287,null,1208,null,607,null,4906,null,984,null,1881,null,569,null,8633,null,1352,null,18984,null,2339,null,1304,null,587,null,257,null,324,null,8535,null,1619,null,1822,null,669,null,7066,null,1305,null,26226,null,2301,null,12130,null,1547,null,14096,null,1879,null,66,null,144,null,385,null,386,null,201,null,327,null,184,null,196,null,4505,null,1081,null,3178,null,819,null,1327,null,697,null,0400000US51,Virginia,51
216519,null,5170,null,111964,null,2993,null,51512,null,3657,null,19035,null,2238,null,13497,null,1876,null,370,null,398,null,5168,null,963,null,32477,null,2896,null,12681,null,1698,null,7930,null,1633,null,1798,null,1087,null,1023,null,440,null,461,null,296,null,3580,null,898,null,1390,null,564,null,3614,null,926,null,15062,null,2405,null,1124,null,597,null,1245,null,653,null,6199,null,1303,null,4155,null,1143,null,2339,null,974,null,20143,null,2266,null,10580,null,1625,null,9563,null,1616,null,433,null,345,null,10159,null,1867,null,5758,null,1493,null,4401,null,1187,null,14655,null,2253,null,9579,null,1840,null,5076,null,1166,null,104555,null,4219,null,41470,null,2879,null,15490,null,2095,null,8018,null,1299,null,45,null,73,null,7427,null,1383,null,25980,null,2448,null,4130,null,1036,null,1715,null,641,null,1876,null,712,null,1587,null,964,null,553,null,354,null,5155,null,1286,null,1889,null,665,null,9075,null,1462,null,25249,null,2911,null,3168,null,843,null,184,null,170,null,8967,null,1769,null,3689,null,1017,null,9241,null,1695,null,28494,null,2321,null,11715,null,2140,null,16779,null,1726,null,55,null,90,null,479,null,434,null,167,null,254,null,312,null,279,null,8808,null,1698,null,7200,null,1620,null,1608,null,611,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
47441,null,2489,null,25096,null,1605,null,12737,null,1702,null,3108,null,806,null,2162,null,643,null,60,null,84,null,886,null,465,null,9629,null,1630,null,2964,null,885,null,934,null,461,null,562,null,314,null,181,null,133,null,64,null,110,null,1511,null,634,null,697,null,475,null,2716,null,746,null,2286,null,823,null,306,null,376,null,571,null,625,null,535,null,381,null,335,null,221,null,539,null,330,null,3605,null,1116,null,1904,null,754,null,1701,null,775,null,67,null,80,null,1200,null,492,null,449,null,272,null,751,null,427,null,5201,null,1122,null,3784,null,953,null,1417,null,596,null,22345,null,1633,null,8556,null,1279,null,1901,null,579,null,915,null,400,null,8,null,17,null,978,null,501,null,6655,null,1172,null,1051,null,530,null,218,null,212,null,474,null,218,null,178,null,156,null,0,null,213,null,2289,null,696,null,290,null,204,null,2155,null,742,null,3447,null,950,null,311,null,348,null,105,null,117,null,1263,null,609,null,411,null,252,null,1357,null,517,null,5586,null,1022,null,2584,null,727,null,3002,null,799,null,85,null,115,null,137,null,161,null,0,null,213,null,137,null,161,null,4534,null,856,null,3731,null,862,null,803,null,439,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
