B17010B_001E,B17010B_001EA,B17010B_001M,B17010B_001MA,B17010B_002E,B17010B_002EA,B17010B_002M,B17010B_002MA,B17010B_003E,B17010B_003EA,B17010B_003M,B17010B_003MA,B17010B_004E,B17010B_004EA,B17010B_004M,B17010B_004MA,B17010B_005E,B17010B_005EA,B17010B_005M,B17010B_005MA,B17010B_006E,B17010B_006EA,B17010B_006M,B17010B_006MA,B17010B_007E,B17010B_007EA,B17010B_007M,B17010B_007MA,B17010B_008E,B17010B_008EA,B17010B_008M,B17010B_008MA,B17010B_009E,B17010B_009EA,B17010B_009M,B17010B_009MA,B17010B_010E,B17010B_010EA,B17010B_010M,B17010B_010MA,B17010B_011E,B17010B_011EA,B17010B_011M,B17010B_011MA,B17010B_012E,B17010B_012EA,B17010B_012M,B17010B_012MA,B17010B_013E,B17010B_013EA,B17010B_013M,B17010B_013MA,B17010B_014E,B17010B_014EA,B17010B_014M,B17010B_014MA,B17010B_015E,B17010B_015EA,B17010B_015M,B17010B_015MA,B17010B_016E,B17010B_016EA,B17010B_016M,B17010B_016MA,B17010B_017E,B17010B_017EA,B17010B_017M,B17010B_017MA,B17010B_018E,B17010B_018EA,B17010B_018M,B17010B_018MA,B17010B_019E,B17010B_019EA,B17010B_019M,B17010B_019MA,B17010B_020E,B17010B_020EA,B17010B_020M,B17010B_020MA,B17010B_021E,B17010B_021EA,B17010B_021M,B17010B_021MA,B17010B_022E,B17010B_022EA,B17010B_022M,B17010B_022MA,B17010B_023E,B17010B_023EA,B17010B_023M,B17010B_023MA,B17010B_024E,B17010B_024EA,B17010B_024M,B17010B_024MA,B17010B_025E,B17010B_025EA,B17010B_025M,B17010B_025MA,B17010B_026E,B17010B_026EA,B17010B_026M,B17010B_026MA,B17010B_027E,B17010B_027EA,B17010B_027M,B17010B_027MA,B17010B_028E,B17010B_028EA,B17010B_028M,B17010B_028MA,B17010B_029E,B17010B_029EA,B17010B_029M,B17010B_029MA,B17010B_030E,B17010B_030EA,B17010B_030M,B17010B_030MA,B17010B_031E,B17010B_031EA,B17010B_031M,B17010B_031MA,B17010B_032E,B17010B_032EA,B17010B_032M,B17010B_032MA,B17010B_033E,B17010B_033EA,B17010B_033M,B17010B_033MA,B17010B_034E,B17010B_034EA,B17010B_034M,B17010B_034MA,B17010B_035E,B17010B_035EA,B17010B_035M,B17010B_035MA,B17010B_036E,B17010B_036EA,B17010B_036M,B17010B_036MA,B17010B_037E,B17010B_037EA,B17010B_037M,B17010B_037MA,B17010B_038E,B17010B_038EA,B17010B_038M,B17010B_038MA,B17010B_039E,B17010B_039EA,B17010B_039M,B17010B_039MA,B17010B_040E,B17010B_040EA,B17010B_040M,B17010B_040MA,B17010B_041E,B17010B_041EA,B17010B_041M,B17010B_041MA,GEO_ID,NAME,state
43060,null,2309,null,6688,null,1386,null,1097,null,641,null,676,null,530,null,0,null,298,null,279,null,318,null,397,null,417,null,421,null,311,null,5591,null,1264,null,551,null,377,null,203,null,200,null,76,null,120,null,0,null,298,null,127,null,154,null,348,null,332,null,5040,null,1204,null,4633,null,1180,null,1110,null,629,null,1465,null,618,null,2058,null,934,null,407,null,380,null,36372,null,2425,null,20219,null,1814,null,9666,null,1416,null,1007,null,606,null,2998,null,842,null,5661,null,1193,null,10553,null,1303,null,16153,null,1888,null,3494,null,1140,null,2973,null,1034,null,862,null,547,null,43,null,70,null,2068,null,863,null,521,null,356,null,12659,null,1776,null,9269,null,1623,null,1671,null,784,null,1522,null,673,null,6076,null,1307,null,3390,null,960,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
269106,null,5931,null,37539,null,3201,null,5290,null,1319,null,3682,null,1145,null,717,null,478,null,1013,null,634,null,1952,null,878,null,1608,null,691,null,32249,null,3005,null,2554,null,835,null,1826,null,730,null,221,null,218,null,186,null,226,null,1419,null,632,null,728,null,419,null,29695,null,2873,null,26445,null,2790,null,4109,null,1137,null,8337,null,1612,null,13999,null,2187,null,3250,null,872,null,231567,null,5409,null,117462,null,4391,null,64500,null,3897,null,9439,null,1610,null,13364,null,2057,null,41697,null,3660,null,52962,null,3053,null,114105,null,5188,null,23600,null,2536,null,13382,null,2256,null,3023,null,1083,null,1801,null,811,null,8558,null,1958,null,10218,null,1653,null,90505,null,4392,null,62372,null,3961,null,8434,null,1277,null,9445,null,1747,null,44493,null,3362,null,28133,null,2734,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
647739,null,8407,null,114483,null,4725,null,15561,null,2008,null,10315,null,1572,null,1444,null,674,null,4975,null,1078,null,3896,null,851,null,5246,null,1077,null,98922,null,4755,null,10199,null,1750,null,7682,null,1633,null,1470,null,738,null,2451,null,996,null,3761,null,1039,null,2517,null,866,null,88723,null,4274,null,76663,null,4181,null,11733,null,1795,null,20948,null,2252,null,43982,null,3315,null,12060,null,1659,null,533256,null,8770,null,246988,null,6503,null,127757,null,5778,null,18043,null,2178,null,26892,null,2751,null,82822,null,4794,null,119231,null,4560,null,286268,null,6923,null,59371,null,4353,null,31117,null,3209,null,5861,null,1489,null,4519,null,1209,null,20737,null,2288,null,28254,null,2523,null,226897,null,5848,null,142919,null,4930,null,18603,null,2490,null,22096,null,2922,null,102220,null,4164,null,83978,null,3910,null,0400000US36,New York,36
465769,null,7920,null,97559,null,5274,null,13974,null,2346,null,8862,null,2050,null,1700,null,686,null,3402,null,1244,null,3760,null,1264,null,5112,null,1107,null,83585,null,5007,null,8345,null,1601,null,5686,null,1481,null,1587,null,746,null,697,null,482,null,3402,null,1208,null,2659,null,934,null,75240,null,4416,null,68485,null,4017,null,14971,null,2312,null,18375,null,2141,null,35139,null,3107,null,6755,null,1268,null,368210,null,6802,null,213367,null,6028,null,106230,null,4455,null,15727,null,2293,null,22920,null,2976,null,67583,null,4547,null,107137,null,4787,null,154843,null,6298,null,30740,null,3371,null,18034,null,2699,null,3580,null,1421,null,2649,null,1063,null,11805,null,2130,null,12706,null,1824,null,124103,null,5570,null,83243,null,4679,null,12349,null,1881,null,9977,null,1719,null,60917,null,4442,null,40860,null,3402,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
312916,null,6835,null,85515,null,4044,null,10874,null,1739,null,8207,null,1608,null,1346,null,671,null,3518,null,1071,null,3343,null,1023,null,2667,null,778,null,74641,null,3598,null,7356,null,1704,null,5709,null,1477,null,1492,null,774,null,1054,null,667,null,3163,null,907,null,1647,null,779,null,67285,null,3360,null,60187,null,3268,null,10233,null,1669,null,18526,null,2379,null,31428,null,2845,null,7098,null,1387,null,227401,null,7066,null,115251,null,4784,null,52733,null,3972,null,8728,null,1611,null,12046,null,2169,null,31959,null,2384,null,62518,null,3334,null,112150,null,5603,null,20662,null,2767,null,11376,null,2130,null,2311,null,811,null,856,null,552,null,8209,null,1800,null,9286,null,1717,null,91488,null,4611,null,62989,null,4123,null,7398,null,1525,null,9976,null,1877,null,45615,null,3623,null,28499,null,2379,null,0400000US39,Ohio,39
63928,null,2771,null,16295,null,2048,null,1948,null,773,null,1756,null,781,null,40,null,73,null,359,null,252,null,1357,null,744,null,192,null,207,null,14347,null,1930,null,2201,null,879,null,1891,null,840,null,590,null,436,null,466,null,494,null,835,null,508,null,310,null,291,null,12146,null,1654,null,10811,null,1606,null,2082,null,881,null,3562,null,1014,null,5167,null,1182,null,1335,null,553,null,47633,null,2400,null,27235,null,2104,null,13970,null,1826,null,1216,null,483,null,2548,null,921,null,10206,null,1652,null,13265,null,1710,null,20398,null,1929,null,4759,null,1109,null,2510,null,827,null,384,null,324,null,469,null,414,null,1657,null,664,null,2249,null,827,null,15639,null,1473,null,10182,null,1352,null,1094,null,458,null,1689,null,705,null,7399,null,1164,null,5457,null,1201,null,0400000US40,Oklahoma,40
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US41,Oregon,41
281167,null,5788,null,63666,null,4507,null,8124,null,1473,null,4876,null,1186,null,386,null,269,null,1554,null,580,null,2936,null,1000,null,3248,null,883,null,55542,null,4407,null,6267,null,1475,null,4631,null,1268,null,1218,null,653,null,691,null,397,null,2722,null,1008,null,1636,null,718,null,49275,null,4093,null,43182,null,3721,null,7453,null,1670,null,15251,null,1944,null,20478,null,2649,null,6093,null,1218,null,217501,null,5090,null,106233,null,4222,null,53916,null,3721,null,8268,null,1383,null,13082,null,2057,null,32566,null,2719,null,52317,null,3420,null,111268,null,4882,null,22343,null,3015,null,11990,null,2383,null,1963,null,886,null,1301,null,728,null,8726,null,2003,null,10353,null,1792,null,88925,null,4128,null,57015,null,3253,null,9466,null,1549,null,6486,null,1046,null,41063,null,3140,null,31910,null,2868,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
304488,null,6002,null,71170,null,4751,null,13309,null,2054,null,6736,null,1554,null,1084,null,606,null,2360,null,961,null,3292,null,1015,null,6573,null,1337,null,57861,null,4229,null,4121,null,1064,null,2092,null,820,null,130,null,154,null,364,null,338,null,1598,null,691,null,2029,null,753,null,53740,null,4154,null,46728,null,3753,null,9496,null,1976,null,13377,null,2211,null,23855,null,2569,null,7012,null,1306,null,233318,null,6080,null,126412,null,5117,null,60795,null,3476,null,8075,null,1663,null,11460,null,2063,null,41260,null,3172,null,65617,null,3867,null,106906,null,5250,null,19953,null,2288,null,9711,null,1942,null,2529,null,1056,null,983,null,720,null,6199,null,1542,null,10242,null,1438,null,86953,null,4781,null,55514,null,4195,null,8545,null,1759,null,8432,null,1776,null,38537,null,3689,null,31439,null,2857,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
241372,null,5710,null,61640,null,4441,null,7356,null,1514,null,5397,null,1375,null,1210,null,853,null,2275,null,916,null,1912,null,664,null,1959,null,590,null,54284,null,4285,null,5806,null,1384,null,4681,null,1317,null,1721,null,858,null,1503,null,708,null,1457,null,670,null,1125,null,602,null,48478,null,4054,null,43331,null,3826,null,8803,null,1757,null,12570,null,1859,null,21958,null,2752,null,5147,null,1066,null,179732,null,5563,null,95772,null,3815,null,45905,null,3418,null,5796,null,1356,null,7146,null,1520,null,32963,null,2551,null,49867,null,3234,null,83960,null,4494,null,18825,null,2325,null,10089,null,1909,null,1845,null,945,null,1375,null,754,null,6869,null,1476,null,8736,null,1690,null,65135,null,3708,null,42968,null,3669,null,5833,null,1517,null,4825,null,1622,null,32310,null,3324,null,22167,null,2247,null,0400000US47,Tennessee,47
628008,null,7580,null,129651,null,6161,null,21057,null,2597,null,13887,null,2238,null,2378,null,899,null,4612,null,1356,null,6897,null,1393,null,7170,null,1134,null,108594,null,5749,null,13336,null,1966,null,10137,null,1664,null,2640,null,824,null,1884,null,787,null,5613,null,1340,null,3199,null,969,null,95258,null,4979,null,85603,null,4684,null,18924,null,2718,null,22985,null,2824,null,43694,null,3208,null,9655,null,1548,null,498357,null,8607,null,287549,null,7506,null,151899,null,6472,null,26788,null,3006,null,32917,null,3548,null,92194,null,4432,null,135650,null,5145,null,210808,null,8149,null,41273,null,4120,null,22273,null,3280,null,5496,null,1561,null,2862,null,990,null,13915,null,2229,null,19000,null,2580,null,169535,null,7306,null,116174,null,6392,null,16754,null,2356,null,16882,null,2256,null,82538,null,5320,null,53361,null,3247,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
362454,null,6786,null,56049,null,3921,null,9315,null,1572,null,5887,null,1335,null,570,null,353,null,1383,null,692,null,3934,null,1067,null,3428,null,986,null,46734,null,3402,null,4580,null,1181,null,3789,null,1221,null,1203,null,743,null,449,null,397,null,2137,null,938,null,791,null,432,null,42154,null,3399,null,36787,null,3035,null,7195,null,1435,null,10441,null,1786,null,19151,null,2588,null,5367,null,1357,null,306405,null,6857,null,173929,null,5424,null,88689,null,4679,null,14403,null,2190,null,17172,null,2631,null,57114,null,4003,null,85240,null,4217,null,132476,null,5510,null,30551,null,2999,null,15430,null,2593,null,3673,null,1333,null,2294,null,959,null,9463,null,2043,null,15121,null,1951,null,101925,null,4617,null,70033,null,4150,null,10359,null,1580,null,8373,null,1560,null,51301,null,3352,null,31892,null,3019,null,0400000US51,Virginia,51
49176,null,2611,null,10208,null,1667,null,1902,null,568,null,1221,null,477,null,337,null,271,null,463,null,311,null,421,null,358,null,681,null,541,null,8306,null,1528,null,923,null,626,null,705,null,522,null,220,null,361,null,0,null,269,null,485,null,405,null,218,null,361,null,7383,null,1450,null,6805,null,1336,null,1355,null,711,null,2509,null,1080,null,2941,null,877,null,578,null,581,null,38968,null,2425,null,21831,null,2019,null,11441,null,1632,null,1998,null,762,null,2896,null,1003,null,6547,null,1168,null,10390,null,1391,null,17137,null,2107,null,5159,null,1271,null,2991,null,986,null,683,null,483,null,200,null,246,null,2108,null,826,null,2168,null,784,null,11978,null,1749,null,8893,null,1652,null,1544,null,770,null,2071,null,1037,null,5278,null,1357,null,3085,null,949,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
70075,null,2816,null,20898,null,2064,null,1757,null,622,null,1131,null,559,null,214,null,245,null,324,null,302,null,593,null,366,null,626,null,304,null,19141,null,2062,null,2262,null,840,null,1922,null,788,null,233,null,274,null,568,null,357,null,1121,null,636,null,340,null,255,null,16879,null,1850,null,15923,null,1822,null,2652,null,833,null,5746,null,1210,null,7525,null,1513,null,956,null,433,null,49177,null,2618,null,21324,null,2211,null,10927,null,1653,null,1085,null,575,null,2383,null,923,null,7459,null,1203,null,10397,null,1372,null,27853,null,2035,null,4993,null,1000,null,3061,null,842,null,992,null,558,null,650,null,439,null,1419,null,566,null,1932,null,622,null,22860,null,1751,null,17480,null,1909,null,2408,null,913,null,3838,null,1031,null,11234,null,1768,null,5380,null,1116,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
66046,null,3402,null,29138,null,2375,null,11385,null,1219,null,5401,null,1156,null,835,null,422,null,985,null,412,null,3581,null,855,null,5984,null,886,null,17753,null,1969,null,2928,null,719,null,1734,null,603,null,567,null,348,null,198,null,158,null,969,null,442,null,1194,null,522,null,14825,null,1837,null,11354,null,1537,null,1412,null,492,null,2374,null,663,null,7568,null,1355,null,3471,null,804,null,36908,null,2452,null,25254,null,2149,null,10328,null,1324,null,1543,null,592,null,921,null,394,null,7864,null,1156,null,14926,null,1665,null,11654,null,1328,null,2930,null,742,null,1334,null,519,null,457,null,325,null,213,null,238,null,664,null,329,null,1596,null,469,null,8724,null,1197,null,3644,null,836,null,409,null,281,null,263,null,227,null,2972,null,739,null,5080,null,908,null,0400000US72,Puerto Rico,72
