C19037B_001E,C19037B_001EA,C19037B_001M,C19037B_001MA,C19037B_002E,C19037B_002EA,C19037B_002M,C19037B_002MA,C19037B_003E,C19037B_003EA,C19037B_003M,C19037B_003MA,C19037B_004E,C19037B_004EA,C19037B_004M,C19037B_004MA,C19037B_005E,C19037B_005EA,C19037B_005M,C19037B_005MA,C19037B_006E,C19037B_006EA,C19037B_006M,C19037B_006MA,C19037B_007E,C19037B_007EA,C19037B_007M,C19037B_007MA,C19037B_008E,C19037B_008EA,C19037B_008M,C19037B_008MA,C19037B_009E,C19037B_009EA,C19037B_009M,C19037B_009MA,C19037B_010E,C19037B_010EA,C19037B_010M,C19037B_010MA,C19037B_011E,C19037B_011EA,C19037B_011M,C19037B_011MA,C19037B_012E,C19037B_012EA,C19037B_012M,C19037B_012MA,C19037B_013E,C19037B_013EA,C19037B_013M,C19037B_013MA,C19037B_014E,C19037B_014EA,C19037B_014M,C19037B_014MA,C19037B_015E,C19037B_015EA,C19037B_015M,C19037B_015MA,C19037B_016E,C19037B_016EA,C19037B_016M,C19037B_016MA,C19037B_017E,C19037B_017EA,C19037B_017M,C19037B_017MA,C19037B_018E,C19037B_018EA,C19037B_018M,C19037B_018MA,C19037B_019E,C19037B_019EA,C19037B_019M,C19037B_019MA,C19037B_020E,C19037B_020EA,C19037B_020M,C19037B_020MA,C19037B_021E,C19037B_021EA,C19037B_021M,C19037B_021MA,C19037B_022E,C19037B_022EA,C19037B_022M,C19037B_022MA,C19037B_023E,C19037B_023EA,C19037B_023M,C19037B_023MA,C19037B_024E,C19037B_024EA,C19037B_024M,C19037B_024MA,C19037B_025E,C19037B_025EA,C19037B_025M,C19037B_025MA,C19037B_026E,C19037B_026EA,C19037B_026M,C19037B_026MA,C19037B_027E,C19037B_027EA,C19037B_027M,C19037B_027MA,C19037B_028E,C19037B_028EA,C19037B_028M,C19037B_028MA,C19037B_029E,C19037B_029EA,C19037B_029M,C19037B_029MA,C19037B_030E,C19037B_030EA,C19037B_030M,C19037B_030MA,C19037B_031E,C19037B_031EA,C19037B_031M,C19037B_031MA,C19037B_032E,C19037B_032EA,C19037B_032M,C19037B_032MA,C19037B_033E,C19037B_033EA,C19037B_033M,C19037B_033MA,C19037B_034E,C19037B_034EA,C19037B_034M,C19037B_034MA,C19037B_035E,C19037B_035EA,C19037B_035M,C19037B_035MA,C19037B_036E,C19037B_036EA,C19037B_036M,C19037B_036MA,C19037B_037E,C19037B_037EA,C19037B_037M,C19037B_037MA,C19037B_038E,C19037B_038EA,C19037B_038M,C19037B_038MA,C19037B_039E,C19037B_039EA,C19037B_039M,C19037B_039MA,C19037B_040E,C19037B_040EA,C19037B_040M,C19037B_040MA,C19037B_041E,C19037B_041EA,C19037B_041M,C19037B_041MA,C19037B_042E,C19037B_042EA,C19037B_042M,C19037B_042MA,C19037B_043E,C19037B_043EA,C19037B_043M,C19037B_043MA,C19037B_044E,C19037B_044EA,C19037B_044M,C19037B_044MA,C19037B_045E,C19037B_045EA,C19037B_045M,C19037B_045MA,GEO_ID,NAME,state
248659,null,4513,null,17835,null,2068,null,6150,null,1517,null,2190,null,809,null,4506,null,1513,null,2741,null,1208,null,1478,null,823,null,654,null,522,null,116,null,174,null,0,null,255,null,0,null,255,null,0,null,255,null,101608,null,3386,null,16141,null,2116,null,9250,null,1712,null,15678,null,2210,null,14931,null,2248,null,16656,null,1968,null,16863,null,2352,null,6612,null,1479,null,3541,null,957,null,1598,null,734,null,338,null,300,null,90248,null,3099,null,14911,null,1771,null,6716,null,1136,null,12158,null,1626,null,10543,null,1556,null,13406,null,2023,null,16318,null,2062,null,9551,null,1531,null,4932,null,1079,null,1338,null,531,null,375,null,246,null,38968,null,1522,null,7937,null,1334,null,6480,null,1090,null,7740,null,1152,null,5071,null,928,null,4348,null,1041,null,3549,null,866,null,1802,null,583,null,1648,null,694,null,183,null,176,null,210,null,202,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
27087,null,1661,null,2822,null,897,null,999,null,561,null,230,null,254,null,812,null,468,null,316,null,328,null,0,null,218,null,465,null,468,null,0,null,218,null,0,null,218,null,0,null,218,null,0,null,218,null,11716,null,1309,null,2406,null,774,null,1026,null,556,null,1387,null,582,null,1635,null,754,null,2506,null,965,null,1319,null,524,null,875,null,501,null,419,null,297,null,0,null,218,null,143,null,184,null,9082,null,1082,null,1483,null,631,null,800,null,387,null,1398,null,639,null,972,null,483,null,1474,null,562,null,1295,null,533,null,1024,null,379,null,467,null,279,null,124,null,142,null,45,null,74,null,3467,null,493,null,653,null,440,null,403,null,373,null,693,null,416,null,552,null,420,null,317,null,272,null,702,null,428,null,109,null,134,null,38,null,64,null,0,null,218,null,0,null,218,null,0400000US31,Nebraska,31
73366,null,3014,null,5420,null,1186,null,1206,null,645,null,239,null,233,null,830,null,488,null,1002,null,649,null,1074,null,797,null,633,null,522,null,151,null,246,null,153,null,251,null,132,null,213,null,0,null,298,null,32767,null,2092,null,3691,null,1052,null,1026,null,556,null,4494,null,1402,null,4505,null,1326,null,6704,null,1331,null,4810,null,1142,null,3493,null,1234,null,3306,null,990,null,538,null,329,null,200,null,239,null,25275,null,1756,null,2724,null,757,null,518,null,322,null,3723,null,1058,null,2873,null,939,null,4193,null,1111,null,5213,null,1436,null,3360,null,1085,null,1849,null,666,null,530,null,255,null,292,null,262,null,9904,null,920,null,925,null,516,null,1238,null,501,null,1916,null,664,null,954,null,531,null,1630,null,626,null,1977,null,578,null,612,null,400,null,383,null,252,null,110,null,135,null,159,null,160,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
416032,null,5665,null,16117,null,2045,null,4414,null,1155,null,2000,null,922,null,3351,null,1034,null,1918,null,610,null,2082,null,906,null,1601,null,697,null,656,null,444,null,27,null,44,null,68,null,111,null,0,null,277,null,171359,null,4586,null,15572,null,2261,null,6118,null,1310,null,17926,null,2089,null,19960,null,2494,null,31304,null,3273,null,32166,null,2748,null,21460,null,3213,null,20018,null,2465,null,3628,null,1029,null,3207,null,913,null,162866,null,4165,null,16350,null,2111,null,7195,null,1428,null,15241,null,1708,null,15738,null,1933,null,21455,null,1954,null,31195,null,2624,null,22135,null,2462,null,21713,null,2327,null,7678,null,1581,null,4166,null,905,null,65690,null,2574,null,10671,null,1475,null,9024,null,1511,null,10977,null,1594,null,8514,null,1546,null,8128,null,1290,null,8194,null,1257,null,4655,null,907,null,4081,null,831,null,905,null,504,null,541,null,295,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
1004008,null,9401,null,34740,null,2954,null,9796,null,1869,null,3545,null,1045,null,5142,null,1251,null,3707,null,1054,null,5729,null,1205,null,3570,null,1184,null,1335,null,611,null,1562,null,652,null,83,null,140,null,271,null,358,null,378112,null,6181,null,47095,null,3430,null,21270,null,2483,null,42972,null,3663,null,46466,null,4139,null,66290,null,4765,null,67097,null,4555,null,39029,null,2781,null,33302,null,3249,null,8565,null,1253,null,6026,null,1224,null,411424,null,6969,null,55366,null,4027,null,21206,null,2406,null,41521,null,3613,null,42263,null,3543,null,61113,null,4339,null,76286,null,4137,null,47611,null,3248,null,44613,null,2937,null,12870,null,1573,null,8575,null,1231,null,179732,null,4249,null,33944,null,3132,null,23153,null,2264,null,31232,null,2496,null,19843,null,1976,null,21066,null,1787,null,21508,null,2006,null,12798,null,1264,null,9843,null,1335,null,4509,null,1039,null,1836,null,667,null,0400000US36,New York,36
735532,null,8195,null,49325,null,3955,null,16856,null,2502,null,9652,null,1969,null,8002,null,1865,null,5979,null,1579,null,5176,null,1396,null,2554,null,1243,null,768,null,541,null,231,null,311,null,0,null,287,null,107,null,173,null,299710,null,6606,null,36605,null,3161,null,18729,null,2656,null,47517,null,4238,null,46089,null,4347,null,52847,null,4695,null,56852,null,3774,null,21974,null,3221,null,13804,null,2042,null,2987,null,992,null,2306,null,826,null,271012,null,4877,null,34101,null,2659,null,24057,null,2353,null,39814,null,2941,null,38208,null,3587,null,41819,null,3426,null,45274,null,3326,null,26032,null,3022,null,15999,null,1915,null,3691,null,801,null,2017,null,728,null,115485,null,3104,null,28434,null,2604,null,17998,null,1982,null,23699,null,1900,null,12967,null,1380,null,12032,null,1510,null,11628,null,1619,null,4419,null,1003,null,2940,null,819,null,752,null,377,null,616,null,396,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
520378,null,7120,null,35697,null,2723,null,14398,null,2341,null,4802,null,1260,null,7372,null,1315,null,3132,null,984,null,2877,null,1017,null,2127,null,730,null,447,null,391,null,326,null,349,null,216,null,357,null,0,null,265,null,204452,null,5336,null,41101,null,3729,null,16551,null,2243,null,29457,null,2663,null,34606,null,3249,null,28923,null,3139,null,32361,null,3325,null,10729,null,1822,null,7435,null,1540,null,2178,null,929,null,1111,null,657,null,195619,null,4060,null,32091,null,2754,null,13140,null,1940,null,26147,null,2794,null,25324,null,2472,null,31332,null,2908,null,33463,null,2715,null,17658,null,2065,null,11331,null,1292,null,3225,null,860,null,1908,null,643,null,84610,null,2486,null,15258,null,1691,null,13347,null,1570,null,17899,null,1860,null,11208,null,1464,null,11718,null,1539,null,8752,null,1153,null,3523,null,693,null,2269,null,672,null,93,null,113,null,543,null,267,null,0400000US39,Ohio,39
101355,null,3472,null,7860,null,1630,null,3524,null,1038,null,622,null,411,null,1442,null,829,null,1174,null,574,null,284,null,219,null,814,null,670,null,0,null,246,null,0,null,246,null,0,null,246,null,0,null,246,null,40970,null,2647,null,6147,null,1470,null,3092,null,903,null,6857,null,1550,null,6511,null,1448,null,7353,null,1552,null,5240,null,1196,null,3016,null,911,null,2463,null,940,null,202,null,264,null,89,null,149,null,37412,null,2232,null,6476,null,1326,null,3605,null,978,null,5262,null,1154,null,6196,null,1277,null,5377,null,1347,null,5648,null,1258,null,2478,null,710,null,1901,null,615,null,409,null,235,null,60,null,80,null,15113,null,1440,null,3564,null,938,null,2335,null,870,null,3391,null,752,null,1967,null,610,null,1618,null,457,null,1116,null,368,null,470,null,273,null,634,null,301,null,18,null,31,null,0,null,246,null,0400000US40,Oklahoma,40
23403,null,1567,null,2296,null,763,null,553,null,382,null,407,null,373,null,371,null,337,null,347,null,285,null,335,null,293,null,283,null,380,null,0,null,273,null,0,null,273,null,0,null,273,null,0,null,273,null,9475,null,1356,null,1763,null,701,null,382,null,286,null,1290,null,674,null,1252,null,787,null,1001,null,534,null,1675,null,616,null,991,null,595,null,946,null,547,null,128,null,193,null,47,null,78,null,8543,null,1087,null,2117,null,821,null,627,null,493,null,572,null,336,null,1077,null,519,null,1117,null,568,null,1479,null,676,null,851,null,417,null,579,null,450,null,53,null,92,null,71,null,117,null,3089,null,550,null,400,null,299,null,516,null,306,null,642,null,499,null,903,null,440,null,244,null,259,null,293,null,223,null,44,null,70,null,47,null,90,null,0,null,273,null,0,null,273,null,0400000US41,Oregon,41
464424,null,6497,null,23912,null,2945,null,9092,null,1790,null,2905,null,1004,null,4864,null,1467,null,2403,null,919,null,2280,null,927,null,1627,null,652,null,398,null,436,null,343,null,332,null,0,null,242,null,0,null,242,null,180599,null,5103,null,26803,null,3270,null,15020,null,2455,null,23569,null,2526,null,28873,null,3217,null,28567,null,2525,null,30401,null,3343,null,13905,null,1957,null,9707,null,1658,null,1771,null,687,null,1983,null,754,null,177163,null,4219,null,27303,null,2713,null,14468,null,1991,null,22192,null,2685,null,22417,null,2455,null,24954,null,2770,null,33084,null,3070,null,16376,null,2019,null,12155,null,1842,null,2666,null,739,null,1548,null,530,null,82750,null,2580,null,16811,null,2003,null,12391,null,1592,null,16699,null,1870,null,10996,null,1284,null,10282,null,1457,null,8358,null,1337,null,3702,null,807,null,2744,null,829,null,288,null,182,null,479,null,263,null,0400000US42,Pennsylvania,42
19626,null,1614,null,1290,null,554,null,362,null,262,null,245,null,272,null,261,null,236,null,131,null,220,null,49,null,85,null,45,null,74,null,0,null,285,null,197,null,209,null,0,null,285,null,0,null,285,null,9768,null,1346,null,681,null,391,null,721,null,436,null,1636,null,786,null,1574,null,747,null,1841,null,1033,null,1590,null,585,null,446,null,297,null,772,null,431,null,312,null,310,null,195,null,272,null,6711,null,1072,null,820,null,485,null,471,null,347,null,810,null,536,null,545,null,347,null,891,null,499,null,1574,null,555,null,1390,null,629,null,163,null,161,null,47,null,76,null,0,null,285,null,1857,null,552,null,357,null,321,null,348,null,271,null,378,null,330,null,194,null,173,null,280,null,288,null,177,null,149,null,46,null,81,null,77,null,108,null,0,null,285,null,0,null,285,null,0400000US44,Rhode Island,44
456391,null,6352,null,24675,null,3052,null,7772,null,1664,null,3269,null,1053,null,5538,null,1753,null,3208,null,1179,null,2829,null,1017,null,1222,null,659,null,621,null,507,null,216,null,313,null,0,null,287,null,0,null,287,null,176256,null,5328,null,24864,null,3088,null,12371,null,2167,null,30060,null,3008,null,29156,null,3922,null,28753,null,3271,null,30284,null,2898,null,11420,null,2223,null,6723,null,1717,null,2141,null,1035,null,484,null,329,null,179098,null,4396,null,27937,null,2460,null,15300,null,2218,null,30397,null,3169,null,23594,null,2454,null,27403,null,3129,null,28120,null,2881,null,15456,null,1935,null,8884,null,1550,null,1429,null,513,null,578,null,468,null,76362,null,2697,null,20627,null,1870,null,12486,null,1656,null,14851,null,1808,null,10703,null,1464,null,7659,null,1366,null,5724,null,1039,null,1846,null,523,null,1889,null,646,null,414,null,263,null,163,null,167,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
382926,null,6551,null,27675,null,2845,null,10851,null,2121,null,3336,null,1026,null,5044,null,1212,null,3895,null,1161,null,2728,null,1170,null,1666,null,940,null,155,null,255,null,0,null,281,null,0,null,281,null,0,null,281,null,159986,null,4568,null,21068,null,2766,null,13702,null,2533,null,26578,null,3076,null,27384,null,2671,null,22519,null,2756,null,24614,null,2510,null,13528,null,2293,null,8597,null,1760,null,1215,null,482,null,781,null,581,null,142504,null,4434,null,19990,null,2465,null,10884,null,1827,null,17556,null,2599,null,18994,null,2270,null,22952,null,2555,null,27796,null,2744,null,11428,null,1635,null,10051,null,1422,null,2049,null,867,null,804,null,356,null,52761,null,2143,null,13920,null,1873,null,8505,null,1378,null,10154,null,1569,null,5717,null,979,null,5440,null,934,null,6066,null,1040,null,1512,null,527,null,912,null,470,null,412,null,282,null,123,null,142,null,0400000US47,Tennessee,47
975783,null,9081,null,65004,null,4230,null,20477,null,2633,null,8268,null,1580,null,13599,null,2266,null,8974,null,1547,null,7598,null,1702,null,4039,null,1176,null,1251,null,938,null,567,null,556,null,231,null,265,null,0,null,287,null,425427,null,7666,null,47896,null,3534,null,26405,null,3269,null,59659,null,4419,null,65987,null,4674,null,73185,null,4687,null,74449,null,4931,null,37927,null,3345,null,29422,null,3227,null,6621,null,1500,null,3876,null,961,null,359334,null,6408,null,43711,null,3148,null,24691,null,2710,null,47370,null,3552,null,45659,null,3752,null,53561,null,4187,null,63644,null,4609,null,38065,null,3004,null,29793,null,2804,null,8109,null,1509,null,4731,null,1041,null,126018,null,3261,null,28591,null,2350,null,23443,null,2041,null,21503,null,1836,null,13408,null,1655,null,15548,null,1765,null,12271,null,1683,null,5201,null,951,null,4581,null,960,null,819,null,321,null,653,null,440,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
549143,null,8224,null,31077,null,3027,null,7865,null,1804,null,3127,null,1018,null,4724,null,1269,null,3639,null,995,null,5097,null,1460,null,3829,null,1037,null,1058,null,554,null,1566,null,1023,null,172,null,270,null,0,null,283,null,220245,null,6717,null,16586,null,2298,null,9681,null,1982,null,24892,null,3230,null,26851,null,2687,null,41446,null,3810,null,48865,null,3522,null,24706,null,2958,null,19092,null,2369,null,5368,null,1243,null,2758,null,844,null,213141,null,4730,null,19937,null,1907,null,12132,null,1650,null,22617,null,2532,null,25417,null,2402,null,30778,null,2422,null,43344,null,3293,null,24934,null,2584,null,21985,null,2328,null,7015,null,1281,null,4982,null,1149,null,84680,null,2869,null,18357,null,2308,null,13130,null,1679,null,15004,null,2000,null,9421,null,1347,null,10610,null,1675,null,8463,null,1279,null,5311,null,949,null,2802,null,673,null,945,null,413,null,637,null,360,null,0400000US51,Virginia,51
78404,null,3321,null,3773,null,1150,null,1041,null,675,null,283,null,286,null,1058,null,614,null,574,null,529,null,470,null,372,null,295,null,349,null,52,null,95,null,0,null,269,null,0,null,269,null,0,null,269,null,39997,null,2339,null,4408,null,1282,null,3480,null,1159,null,5536,null,1455,null,5018,null,1437,null,7349,null,1379,null,7048,null,1807,null,3459,null,892,null,2431,null,815,null,943,null,504,null,325,null,273,null,26718,null,2161,null,3542,null,1137,null,1947,null,759,null,3052,null,1090,null,2639,null,878,null,2811,null,884,null,4405,null,988,null,3064,null,737,null,4008,null,977,null,960,null,540,null,290,null,183,null,7916,null,1046,null,1655,null,747,null,867,null,426,null,724,null,368,null,1285,null,587,null,822,null,443,null,1332,null,487,null,554,null,381,null,677,null,354,null,0,null,269,null,0,null,269,null,0400000US53,Washington,53
24462,null,1441,null,2100,null,980,null,1297,null,767,null,282,null,353,null,215,null,191,null,25,null,49,null,281,null,449,null,0,null,265,null,0,null,265,null,0,null,265,null,0,null,265,null,0,null,265,null,8411,null,1306,null,1308,null,556,null,1076,null,629,null,2143,null,785,null,593,null,396,null,815,null,488,null,1627,null,733,null,526,null,374,null,290,null,265,null,33,null,59,null,0,null,265,null,8993,null,1183,null,1542,null,648,null,677,null,461,null,1688,null,630,null,738,null,464,null,609,null,281,null,1815,null,679,null,1234,null,603,null,515,null,328,null,50,null,78,null,125,null,127,null,4958,null,725,null,995,null,374,null,759,null,407,null,1114,null,425,null,612,null,259,null,697,null,347,null,421,null,239,null,211,null,186,null,0,null,265,null,0,null,265,null,149,null,218,null,0400000US54,West Virginia,54
111052,null,3155,null,11826,null,1959,null,3732,null,1127,null,1828,null,753,null,2285,null,814,null,1708,null,823,null,1133,null,564,null,690,null,499,null,207,null,311,null,243,null,290,null,0,null,213,null,0,null,213,null,47912,null,2416,null,6779,null,1239,null,4598,null,1098,null,9609,null,1506,null,9542,null,1817,null,7629,null,1550,null,5590,null,1020,null,2273,null,657,null,1501,null,668,null,348,null,345,null,43,null,73,null,38170,null,1709,null,6502,null,1148,null,3035,null,888,null,5501,null,1089,null,5657,null,1137,null,6240,null,1145,null,5739,null,1380,null,2751,null,763,null,1914,null,549,null,717,null,574,null,114,null,136,null,13144,null,929,null,2206,null,669,null,2713,null,693,null,3040,null,711,null,1437,null,531,null,1360,null,528,null,1425,null,502,null,472,null,285,null,431,null,218,null,60,null,95,null,0,null,213,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
93708,null,3684,null,1987,null,506,null,1395,null,456,null,186,null,163,null,277,null,192,null,38,null,61,null,91,null,131,null,0,null,283,null,0,null,283,null,0,null,283,null,0,null,283,null,0,null,283,null,30442,null,2311,null,10873,null,1279,null,3565,null,908,null,5615,null,1111,null,3086,null,715,null,3836,null,866,null,2824,null,793,null,605,null,320,null,38,null,60,null,0,null,283,null,0,null,283,null,38654,null,2790,null,11604,null,1491,null,4031,null,806,null,6210,null,1191,null,6096,null,1066,null,4638,null,998,null,4101,null,816,null,891,null,327,null,569,null,277,null,326,null,235,null,188,null,186,null,22625,null,1912,null,8259,null,1214,null,3863,null,787,null,4818,null,923,null,2329,null,612,null,1489,null,439,null,1207,null,367,null,356,null,237,null,214,null,166,null,0,null,283,null,90,null,106,null,0400000US72,Puerto Rico,72
