B23002G_001E,B23002G_001EA,B23002G_001M,B23002G_001MA,B23002G_002E,B23002G_002EA,B23002G_002M,B23002G_002MA,B23002G_003E,B23002G_003EA,B23002G_003M,B23002G_003MA,B23002G_004E,B23002G_004EA,B23002G_004M,B23002G_004MA,B23002G_005E,B23002G_005EA,B23002G_005M,B23002G_005MA,B23002G_006E,B23002G_006EA,B23002G_006M,B23002G_006MA,B23002G_007E,B23002G_007EA,B23002G_007M,B23002G_007MA,B23002G_008E,B23002G_008EA,B23002G_008M,B23002G_008MA,B23002G_009E,B23002G_009EA,B23002G_009M,B23002G_009MA,B23002G_010E,B23002G_010EA,B23002G_010M,B23002G_010MA,B23002G_011E,B23002G_011EA,B23002G_011M,B23002G_011MA,B23002G_012E,B23002G_012EA,B23002G_012M,B23002G_012MA,B23002G_013E,B23002G_013EA,B23002G_013M,B23002G_013MA,B23002G_014E,B23002G_014EA,B23002G_014M,B23002G_014MA,B23002G_015E,B23002G_015EA,B23002G_015M,B23002G_015MA,B23002G_016E,B23002G_016EA,B23002G_016M,B23002G_016MA,B23002G_017E,B23002G_017EA,B23002G_017M,B23002G_017MA,B23002G_018E,B23002G_018EA,B23002G_018M,B23002G_018MA,B23002G_019E,B23002G_019EA,B23002G_019M,B23002G_019MA,B23002G_020E,B23002G_020EA,B23002G_020M,B23002G_020MA,B23002G_021E,B23002G_021EA,B23002G_021M,B23002G_021MA,B23002G_022E,B23002G_022EA,B23002G_022M,B23002G_022MA,B23002G_023E,B23002G_023EA,B23002G_023M,B23002G_023MA,B23002G_024E,B23002G_024EA,B23002G_024M,B23002G_024MA,B23002G_025E,B23002G_025EA,B23002G_025M,B23002G_025MA,B23002G_026E,B23002G_026EA,B23002G_026M,B23002G_026MA,B23002G_027E,B23002G_027EA,B23002G_027M,B23002G_027MA,B23002G_028E,B23002G_028EA,B23002G_028M,B23002G_028MA,B23002G_029E,B23002G_029EA,B23002G_029M,B23002G_029MA,B23002G_030E,B23002G_030EA,B23002G_030M,B23002G_030MA,B23002G_031E,B23002G_031EA,B23002G_031M,B23002G_031MA,B23002G_032E,B23002G_032EA,B23002G_032M,B23002G_032MA,B23002G_033E,B23002G_033EA,B23002G_033M,B23002G_033MA,B23002G_034E,B23002G_034EA,B23002G_034M,B23002G_034MA,B23002G_035E,B23002G_035EA,B23002G_035M,B23002G_035MA,B23002G_036E,B23002G_036EA,B23002G_036M,B23002G_036MA,B23002G_037E,B23002G_037EA,B23002G_037M,B23002G_037MA,B23002G_038E,B23002G_038EA,B23002G_038M,B23002G_038MA,B23002G_039E,B23002G_039EA,B23002G_039M,B23002G_039MA,B23002G_040E,B23002G_040EA,B23002G_040M,B23002G_040MA,B23002G_041E,B23002G_041EA,B23002G_041M,B23002G_041MA,B23002G_042E,B23002G_042EA,B23002G_042M,B23002G_042MA,B23002G_043E,B23002G_043EA,B23002G_043M,B23002G_043MA,B23002G_044E,B23002G_044EA,B23002G_044M,B23002G_044MA,B23002G_045E,B23002G_045EA,B23002G_045M,B23002G_045MA,B23002G_046E,B23002G_046EA,B23002G_046M,B23002G_046MA,B23002G_047E,B23002G_047EA,B23002G_047M,B23002G_047MA,B23002G_048E,B23002G_048EA,B23002G_048M,B23002G_048MA,B23002G_049E,B23002G_049EA,B23002G_049M,B23002G_049MA,B23002G_050E,B23002G_050EA,B23002G_050M,B23002G_050MA,B23002G_051E,B23002G_051EA,B23002G_051M,B23002G_051MA,B23002G_052E,B23002G_052EA,B23002G_052M,B23002G_052MA,B23002G_053E,B23002G_053EA,B23002G_053M,B23002G_053MA,B23002G_054E,B23002G_054EA,B23002G_054M,B23002G_054MA,B23002G_055E,B23002G_055EA,B23002G_055M,B23002G_055MA,B23002G_056E,B23002G_056EA,B23002G_056M,B23002G_056MA,B23002G_057E,B23002G_057EA,B23002G_057M,B23002G_057MA,B23002G_058E,B23002G_058EA,B23002G_058M,B23002G_058MA,B23002G_059E,B23002G_059EA,B23002G_059M,B23002G_059MA,B23002G_060E,B23002G_060EA,B23002G_060M,B23002G_060MA,B23002G_061E,B23002G_061EA,B23002G_061M,B23002G_061MA,B23002G_062E,B23002G_062EA,B23002G_062M,B23002G_062MA,B23002G_063E,B23002G_063EA,B23002G_063M,B23002G_063MA,B23002G_064E,B23002G_064EA,B23002G_064M,B23002G_064MA,B23002G_065E,B23002G_065EA,B23002G_065M,B23002G_065MA,B23002G_066E,B23002G_066EA,B23002G_066M,B23002G_066MA,B23002G_067E,B23002G_067EA,B23002G_067M,B23002G_067MA,B23002G_068E,B23002G_068EA,B23002G_068M,B23002G_068MA,B23002G_069E,B23002G_069EA,B23002G_069M,B23002G_069MA,B23002G_070E,B23002G_070EA,B23002G_070M,B23002G_070MA,B23002G_071E,B23002G_071EA,B23002G_071M,B23002G_071MA,B23002G_072E,B23002G_072EA,B23002G_072M,B23002G_072MA,B23002G_073E,B23002G_073EA,B23002G_073M,B23002G_073MA,B23002G_074E,B23002G_074EA,B23002G_074M,B23002G_074MA,B23002G_075E,B23002G_075EA,B23002G_075M,B23002G_075MA,B23002G_076E,B23002G_076EA,B23002G_076M,B23002G_076MA,B23002G_077E,B23002G_077EA,B23002G_077M,B23002G_077MA,B23002G_078E,B23002G_078EA,B23002G_078M,B23002G_078MA,B23002G_079E,B23002G_079EA,B23002G_079M,B23002G_079MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
40425,null,3738,null,20178,null,2201,null,2673,null,788,null,1079,null,475,null,0,null,298,null,1079,null,475,null,677,null,377,null,402,null,372,null,1594,null,673,null,2417,null,794,null,2025,null,776,null,44,null,72,null,1981,null,771,null,1358,null,734,null,623,null,521,null,392,null,312,null,11887,null,1732,null,10511,null,1637,null,270,null,233,null,10241,null,1654,null,9659,null,1635,null,582,null,366,null,1376,null,458,null,2049,null,644,null,1515,null,621,null,0,null,298,null,1515,null,621,null,1515,null,621,null,0,null,298,null,534,null,359,null,536,null,317,null,116,null,145,null,77,null,129,null,39,null,72,null,420,null,244,null,616,null,383,null,94,null,171,null,94,null,171,null,0,null,298,null,522,null,347,null,20247,null,2249,null,2063,null,735,null,938,null,375,null,0,null,298,null,938,null,375,null,785,null,345,null,153,null,129,null,1125,null,604,null,2122,null,558,null,1631,null,490,null,44,null,72,null,1587,null,476,null,1410,null,439,null,177,null,235,null,491,null,332,null,12117,null,1502,null,8975,null,1347,null,40,null,66,null,8935,null,1347,null,8488,null,1346,null,447,null,302,null,3142,null,871,null,2224,null,692,null,1516,null,617,null,0,null,298,null,1516,null,617,null,1516,null,617,null,0,null,298,null,708,null,412,null,830,null,429,null,352,null,362,null,352,null,362,null,0,null,298,null,478,null,248,null,891,null,417,null,269,null,249,null,269,null,249,null,0,null,298,null,622,null,328,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
79447,null,4998,null,39331,null,3274,null,5275,null,1010,null,1701,null,525,null,0,null,277,null,1701,null,525,null,1254,null,476,null,447,null,343,null,3574,null,883,null,4546,null,1155,null,3793,null,1037,null,0,null,277,null,3793,null,1037,null,2974,null,877,null,819,null,573,null,753,null,335,null,23387,null,2211,null,19981,null,2173,null,93,null,121,null,19888,null,2176,null,18189,null,2233,null,1699,null,661,null,3406,null,952,null,3826,null,973,null,2074,null,620,null,0,null,277,null,2074,null,620,null,1974,null,596,null,100,null,115,null,1752,null,837,null,843,null,417,null,380,null,286,null,380,null,286,null,0,null,277,null,463,null,306,null,1454,null,610,null,344,null,274,null,344,null,274,null,0,null,277,null,1110,null,559,null,40116,null,3257,null,4730,null,1035,null,1695,null,677,null,25,null,41,null,1670,null,669,null,1232,null,629,null,438,null,292,null,3035,null,726,null,5872,null,1292,null,4289,null,1156,null,0,null,277,null,4289,null,1156,null,3391,null,984,null,898,null,722,null,1583,null,808,null,21635,null,2132,null,15948,null,1764,null,0,null,277,null,15948,null,1764,null,15372,null,1775,null,576,null,287,null,5687,null,1203,null,4072,null,975,null,2428,null,794,null,0,null,277,null,2428,null,794,null,2289,null,764,null,139,null,158,null,1644,null,541,null,528,null,294,null,189,null,167,null,189,null,167,null,0,null,277,null,339,null,235,null,3279,null,1082,null,325,null,226,null,325,null,226,null,0,null,277,null,2954,null,1043,null,0400000US34,New Jersey,34
29377,null,2819,null,16804,null,1969,null,2314,null,914,null,787,null,479,null,0,null,281,null,787,null,479,null,598,null,406,null,189,null,245,null,1527,null,770,null,2649,null,914,null,2096,null,887,null,29,null,50,null,2067,null,885,null,1832,null,836,null,235,null,250,null,553,null,501,null,8524,null,1549,null,6174,null,1344,null,218,null,234,null,5956,null,1274,null,5474,null,1179,null,482,null,389,null,2350,null,764,null,1781,null,500,null,1027,null,400,null,0,null,281,null,1027,null,400,null,875,null,381,null,152,null,172,null,754,null,353,null,727,null,442,null,23,null,31,null,23,null,31,null,0,null,281,null,704,null,437,null,809,null,317,null,93,null,119,null,93,null,119,null,0,null,281,null,716,null,314,null,12573,null,1785,null,1129,null,386,null,258,null,207,null,0,null,281,null,258,null,207,null,258,null,207,null,0,null,281,null,871,null,317,null,1652,null,736,null,1214,null,613,null,0,null,281,null,1214,null,613,null,1151,null,618,null,63,null,88,null,438,null,303,null,6127,null,1135,null,3798,null,903,null,0,null,281,null,3798,null,903,null,3467,null,854,null,331,null,243,null,2329,null,800,null,2180,null,653,null,1119,null,456,null,0,null,281,null,1119,null,456,null,1119,null,456,null,0,null,281,null,1061,null,465,null,388,null,258,null,205,null,171,null,205,null,171,null,0,null,281,null,183,null,164,null,1097,null,390,null,101,null,172,null,101,null,172,null,0,null,281,null,996,null,383,null,0400000US35,New Mexico,35
221990,null,10507,null,105975,null,5544,null,14194,null,2263,null,5128,null,1162,null,354,null,374,null,4774,null,1081,null,2746,null,790,null,2028,null,676,null,9066,null,1661,null,13989,null,1742,null,9072,null,1337,null,485,null,415,null,8587,null,1363,null,7207,null,1256,null,1380,null,723,null,4917,null,1283,null,60165,null,4755,null,48041,null,4429,null,91,null,146,null,47950,null,4405,null,44921,null,4225,null,3029,null,941,null,12124,null,1958,null,10164,null,1680,null,6407,null,1356,null,0,null,273,null,6407,null,1356,null,5789,null,1317,null,618,null,393,null,3757,null,973,null,2596,null,696,null,839,null,315,null,839,null,315,null,0,null,273,null,1757,null,664,null,4867,null,1069,null,421,null,251,null,373,null,252,null,48,null,83,null,4446,null,1031,null,116015,null,6785,null,16582,null,2382,null,7156,null,1623,null,0,null,273,null,7156,null,1623,null,5183,null,1500,null,1973,null,641,null,9426,null,1768,null,15153,null,2155,null,9840,null,1984,null,0,null,273,null,9840,null,1984,null,8799,null,1807,null,1041,null,584,null,5313,null,1179,null,60170,null,3804,null,41671,null,3077,null,0,null,273,null,41671,null,3077,null,38803,null,2949,null,2868,null,772,null,18499,null,2531,null,10580,null,1514,null,5889,null,1085,null,0,null,273,null,5889,null,1085,null,5652,null,1075,null,237,null,198,null,4691,null,1018,null,5482,null,1125,null,1089,null,399,null,1020,null,390,null,69,null,111,null,4393,null,1041,null,8048,null,1630,null,772,null,388,null,754,null,386,null,18,null,31,null,7276,null,1537,null,0400000US36,New York,36
73182,null,4856,null,35833,null,3140,null,6085,null,1225,null,2237,null,857,null,0,null,287,null,2237,null,857,null,1570,null,673,null,667,null,482,null,3848,null,967,null,5763,null,1393,null,3963,null,1151,null,580,null,365,null,3383,null,1085,null,3308,null,1082,null,75,null,89,null,1800,null,801,null,19170,null,2468,null,14607,null,2262,null,254,null,244,null,14353,null,2273,null,13561,null,2258,null,792,null,438,null,4563,null,991,null,3001,null,870,null,1211,null,540,null,0,null,287,null,1211,null,540,null,1109,null,533,null,102,null,120,null,1790,null,678,null,374,null,241,null,212,null,201,null,198,null,198,null,14,null,29,null,162,null,129,null,1440,null,618,null,131,null,120,null,131,null,120,null,0,null,287,null,1309,null,617,null,37349,null,3216,null,5415,null,1445,null,2346,null,826,null,0,null,287,null,2346,null,826,null,1860,null,746,null,486,null,378,null,3069,null,1127,null,6677,null,1613,null,5396,null,1376,null,62,null,102,null,5334,null,1366,null,4463,null,1399,null,871,null,475,null,1281,null,613,null,18844,null,2302,null,13917,null,1943,null,56,null,84,null,13861,null,1940,null,12968,null,1887,null,893,null,506,null,4927,null,1341,null,3363,null,1141,null,1968,null,709,null,0,null,287,null,1968,null,709,null,1866,null,704,null,102,null,137,null,1395,null,796,null,704,null,382,null,286,null,276,null,205,null,184,null,81,null,150,null,418,null,330,null,2346,null,743,null,239,null,201,null,239,null,201,null,0,null,287,null,2107,null,756,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
91911,null,4547,null,46532,null,3251,null,8208,null,1394,null,3451,null,903,null,0,null,265,null,3451,null,903,null,2151,null,744,null,1300,null,743,null,4757,null,1112,null,5688,null,1226,null,4427,null,1208,null,0,null,265,null,4427,null,1208,null,2925,null,893,null,1502,null,769,null,1261,null,586,null,24011,null,2084,null,19499,null,1921,null,51,null,87,null,19448,null,1934,null,17314,null,1944,null,2134,null,743,null,4512,null,969,null,4255,null,836,null,2246,null,580,null,0,null,265,null,2246,null,580,null,1784,null,444,null,462,null,389,null,2009,null,597,null,868,null,409,null,550,null,341,null,533,null,342,null,17,null,31,null,318,null,233,null,3502,null,807,null,434,null,297,null,434,null,297,null,0,null,265,null,3068,null,792,null,45379,null,3061,null,7476,null,1550,null,3085,null,936,null,0,null,265,null,3085,null,936,null,2611,null,868,null,474,null,308,null,4391,null,1159,null,6241,null,1172,null,4661,null,993,null,32,null,54,null,4629,null,987,null,4059,null,893,null,570,null,410,null,1580,null,660,null,23460,null,2520,null,17350,null,2227,null,0,null,265,null,17350,null,2227,null,16113,null,2106,null,1237,null,472,null,6110,null,1095,null,3975,null,827,null,1900,null,572,null,0,null,265,null,1900,null,572,null,1885,null,572,null,15,null,28,null,2075,null,602,null,1003,null,473,null,249,null,198,null,163,null,150,null,86,null,111,null,754,null,434,null,3224,null,730,null,213,null,178,null,131,null,124,null,82,null,120,null,3011,null,681,null,0400000US39,Ohio,39
147167,null,6853,null,73386,null,4314,null,9457,null,1365,null,4814,null,1042,null,0,null,246,null,4814,null,1042,null,4011,null,1005,null,803,null,447,null,4643,null,1023,null,10694,null,1982,null,8999,null,1815,null,263,null,288,null,8736,null,1825,null,7963,null,1871,null,773,null,507,null,1695,null,575,null,38738,null,3011,null,29730,null,2613,null,646,null,534,null,29084,null,2643,null,27111,null,2724,null,1973,null,638,null,9008,null,1373,null,7890,null,948,null,4577,null,867,null,0,null,246,null,4577,null,867,null,4490,null,871,null,87,null,93,null,3313,null,752,null,2499,null,619,null,840,null,374,null,791,null,362,null,49,null,75,null,1659,null,488,null,4108,null,779,null,565,null,324,null,505,null,295,null,60,null,96,null,3543,null,693,null,73781,null,3912,null,8699,null,1427,null,4108,null,841,null,0,null,246,null,4108,null,841,null,3359,null,817,null,749,null,376,null,4591,null,1052,null,9354,null,1740,null,6894,null,1468,null,0,null,246,null,6894,null,1468,null,5972,null,1254,null,922,null,621,null,2460,null,801,null,37448,null,2581,null,25786,null,2316,null,0,null,246,null,25786,null,2316,null,23826,null,2247,null,1960,null,741,null,11662,null,1557,null,9291,null,1085,null,4936,null,884,null,0,null,246,null,4936,null,884,null,4795,null,892,null,141,null,137,null,4355,null,729,null,3063,null,739,null,976,null,429,null,944,null,432,null,32,null,64,null,2087,null,557,null,5926,null,842,null,236,null,136,null,207,null,126,null,29,null,53,null,5690,null,845,null,0400000US40,Oklahoma,40
72297,null,4534,null,33460,null,2985,null,4601,null,1035,null,1802,null,713,null,0,null,273,null,1802,null,713,null,1208,null,528,null,594,null,445,null,2799,null,718,null,5330,null,1286,null,3359,null,1095,null,0,null,273,null,3359,null,1095,null,3139,null,1080,null,220,null,224,null,1971,null,928,null,17307,null,2104,null,13950,null,1863,null,46,null,76,null,13904,null,1855,null,12865,null,1803,null,1039,null,503,null,3357,null,901,null,3574,null,874,null,2606,null,764,null,0,null,273,null,2606,null,764,null,2460,null,726,null,146,null,195,null,968,null,451,null,687,null,429,null,132,null,139,null,132,null,139,null,0,null,273,null,555,null,422,null,1961,null,657,null,241,null,312,null,241,null,312,null,0,null,273,null,1720,null,581,null,38837,null,3020,null,4861,null,1067,null,2599,null,897,null,0,null,273,null,2599,null,897,null,1764,null,713,null,835,null,462,null,2262,null,659,null,5445,null,1225,null,4109,null,1058,null,0,null,273,null,4109,null,1058,null,3749,null,1051,null,360,null,322,null,1336,null,625,null,20278,null,2433,null,15201,null,2342,null,0,null,273,null,15201,null,2342,null,13891,null,2204,null,1310,null,738,null,5077,null,1260,null,5049,null,931,null,2997,null,801,null,0,null,273,null,2997,null,801,null,2722,null,761,null,275,null,265,null,2052,null,703,null,1294,null,588,null,351,null,227,null,351,null,227,null,0,null,273,null,943,null,502,null,1910,null,600,null,20,null,25,null,20,null,25,null,0,null,273,null,1890,null,599,null,0400000US41,Oregon,41
85928,null,5235,null,41886,null,3927,null,7237,null,1862,null,3315,null,941,null,68,null,112,null,3247,null,929,null,1876,null,754,null,1371,null,550,null,3922,null,1635,null,6547,null,1597,null,4661,null,1168,null,0,null,242,null,4661,null,1168,null,4267,null,1101,null,394,null,286,null,1886,null,1075,null,21943,null,2539,null,15482,null,2073,null,0,null,242,null,15482,null,2073,null,14404,null,2063,null,1078,null,477,null,6461,null,1386,null,3875,null,776,null,1973,null,570,null,0,null,242,null,1973,null,570,null,1721,null,600,null,252,null,214,null,1902,null,532,null,741,null,426,null,211,null,179,null,211,null,179,null,0,null,242,null,530,null,355,null,1543,null,692,null,312,null,322,null,312,null,322,null,0,null,242,null,1231,null,574,null,44042,null,3255,null,7967,null,1430,null,4773,null,1163,null,0,null,242,null,4773,null,1163,null,4122,null,1091,null,651,null,333,null,3194,null,850,null,6700,null,1289,null,5255,null,1175,null,0,null,242,null,5255,null,1175,null,4239,null,1032,null,1016,null,525,null,1445,null,637,null,21123,null,2232,null,16080,null,1855,null,0,null,242,null,16080,null,1855,null,14612,null,1683,null,1468,null,462,null,5043,null,907,null,4683,null,891,null,2099,null,623,null,0,null,242,null,2099,null,623,null,1901,null,612,null,198,null,221,null,2584,null,772,null,1355,null,539,null,390,null,302,null,222,null,207,null,168,null,219,null,965,null,476,null,2214,null,717,null,95,null,98,null,95,null,98,null,0,null,242,null,2119,null,708,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
27691,null,2876,null,13365,null,2013,null,2210,null,868,null,976,null,560,null,94,null,115,null,882,null,540,null,319,null,313,null,563,null,470,null,1234,null,611,null,2242,null,810,null,1836,null,768,null,577,null,404,null,1259,null,646,null,1022,null,578,null,237,null,266,null,406,null,294,null,7104,null,1506,null,5649,null,1338,null,119,null,146,null,5530,null,1356,null,5328,null,1283,null,202,null,240,null,1455,null,560,null,930,null,425,null,571,null,362,null,0,null,287,null,571,null,362,null,474,null,310,null,97,null,181,null,359,null,220,null,424,null,275,null,133,null,152,null,133,null,152,null,0,null,287,null,291,null,218,null,455,null,315,null,6,null,11,null,6,null,11,null,0,null,287,null,449,null,313,null,14326,null,2023,null,2509,null,671,null,1450,null,551,null,176,null,144,null,1274,null,552,null,992,null,512,null,282,null,225,null,1059,null,422,null,2439,null,1124,null,1576,null,706,null,203,null,194,null,1373,null,713,null,1124,null,648,null,249,null,310,null,863,null,768,null,6578,null,1382,null,4211,null,1196,null,66,null,108,null,4145,null,1187,null,3566,null,1118,null,579,null,435,null,2367,null,742,null,1387,null,498,null,352,null,254,null,0,null,287,null,352,null,254,null,352,null,254,null,0,null,287,null,1035,null,455,null,337,null,234,null,61,null,113,null,61,null,113,null,0,null,287,null,276,null,199,null,1076,null,549,null,0,null,287,null,0,null,287,null,0,null,287,null,1076,null,549,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
