B01001B_001E,B01001B_001EA,B01001B_001M,B01001B_001MA,B01001B_002E,B01001B_002EA,B01001B_002M,B01001B_002MA,B01001B_003E,B01001B_003EA,B01001B_003M,B01001B_003MA,B01001B_004E,B01001B_004EA,B01001B_004M,B01001B_004MA,B01001B_005E,B01001B_005EA,B01001B_005M,B01001B_005MA,B01001B_006E,B01001B_006EA,B01001B_006M,B01001B_006MA,B01001B_007E,B01001B_007EA,B01001B_007M,B01001B_007MA,B01001B_008E,B01001B_008EA,B01001B_008M,B01001B_008MA,B01001B_009E,B01001B_009EA,B01001B_009M,B01001B_009MA,B01001B_010E,B01001B_010EA,B01001B_010M,B01001B_010MA,B01001B_011E,B01001B_011EA,B01001B_011M,B01001B_011MA,B01001B_012E,B01001B_012EA,B01001B_012M,B01001B_012MA,B01001B_013E,B01001B_013EA,B01001B_013M,B01001B_013MA,B01001B_014E,B01001B_014EA,B01001B_014M,B01001B_014MA,B01001B_015E,B01001B_015EA,B01001B_015M,B01001B_015MA,B01001B_016E,B01001B_016EA,B01001B_016M,B01001B_016MA,B01001B_017E,B01001B_017EA,B01001B_017M,B01001B_017MA,B01001B_018E,B01001B_018EA,B01001B_018M,B01001B_018MA,B01001B_019E,B01001B_019EA,B01001B_019M,B01001B_019MA,B01001B_020E,B01001B_020EA,B01001B_020M,B01001B_020MA,B01001B_021E,B01001B_021EA,B01001B_021M,B01001B_021MA,B01001B_022E,B01001B_022EA,B01001B_022M,B01001B_022MA,B01001B_023E,B01001B_023EA,B01001B_023M,B01001B_023MA,B01001B_024E,B01001B_024EA,B01001B_024M,B01001B_024MA,B01001B_025E,B01001B_025EA,B01001B_025M,B01001B_025MA,B01001B_026E,B01001B_026EA,B01001B_026M,B01001B_026MA,B01001B_027E,B01001B_027EA,B01001B_027M,B01001B_027MA,B01001B_028E,B01001B_028EA,B01001B_028M,B01001B_028MA,B01001B_029E,B01001B_029EA,B01001B_029M,B01001B_029MA,B01001B_030E,B01001B_030EA,B01001B_030M,B01001B_030MA,B01001B_031E,B01001B_031EA,B01001B_031M,B01001B_031MA,GEO_ID,NAME,state
1289389,null,6610,null,616305,null,4238,null,49721,null,2098,null,48589,null,3755,null,55302,null,3068,null,38847,null,1772,null,25368,null,1784,null,51246,null,2198,null,41246,null,1967,null,39155,null,1605,null,90075,null,2161,null,81412,null,1461,null,49131,null,1175,null,27582,null,1058,null,15148,null,959,null,3483,null,716,null,673084,null,4735,null,47226,null,1841,null,45488,null,3080,null,50602,null,3184,null,36945,null,1689,null,24711,null,1683,null,47164,null,2171,null,44430,null,2092,null,42109,null,1243,null,97450,null,2078,null,94901,null,1590,null,63613,null,1195,null,39562,null,1138,null,28641,null,1325,null,10242,null,1184,null,0400000US42,Pennsylvania,42
59107,null,3278,null,30127,null,2288,null,2504,null,461,null,3229,null,731,null,1410,null,641,null,1669,null,445,null,1300,null,225,null,2648,null,441,null,2900,null,837,null,1542,null,158,null,5673,null,1109,null,3466,null,503,null,2187,null,639,null,886,null,431,null,488,null,373,null,225,null,184,null,28980,null,1847,null,2626,null,498,null,2308,null,785,null,3102,null,880,null,1434,null,334,null,847,null,242,null,2483,null,288,null,2005,null,698,null,2221,null,410,null,3923,null,565,null,3344,null,380,null,2385,null,557,null,1361,null,300,null,712,null,334,null,229,null,179,null,0400000US44,Rhode Island,44
1253575,null,6783,null,584482,null,4672,null,50083,null,2272,null,41998,null,3583,null,50601,null,3422,null,33937,null,1829,null,26023,null,2195,null,47549,null,2703,null,39468,null,2395,null,35280,null,2997,null,82389,null,3437,null,77330,null,2272,null,54980,null,1418,null,27283,null,1291,null,13194,null,1594,null,4367,null,937,null,669093,null,5625,null,44354,null,2187,null,44393,null,3598,null,52452,null,3855,null,36830,null,1953,null,22853,null,2274,null,49501,null,2842,null,44533,null,2178,null,41820,null,2383,null,95878,null,2783,null,95418,null,2220,null,68783,null,730,null,37691,null,1114,null,25262,null,1439,null,9325,null,1329,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
1029129,null,5361,null,486451,null,3548,null,41621,null,1179,null,42101,null,2838,null,43797,null,2733,null,29875,null,1478,null,18590,null,1231,null,38010,null,1585,null,36447,null,1835,null,31581,null,1365,null,69895,null,2355,null,66124,null,2069,null,38747,null,1385,null,18732,null,1250,null,8063,null,964,null,2868,null,765,null,542678,null,4274,null,40228,null,1417,null,39291,null,3171,null,42297,null,2745,null,26511,null,1235,null,19803,null,1387,null,40679,null,1931,null,41977,null,1483,null,35749,null,1696,null,77938,null,1897,null,79336,null,1693,null,48370,null,1314,null,28209,null,1097,null,16099,null,1320,null,6191,null,1221,null,0400000US47,Tennessee,47
2757554,null,10391,null,1328536,null,7936,null,118431,null,3072,null,110469,null,4290,null,114707,null,4484,null,70888,null,2144,null,51369,null,2901,null,108368,null,3337,null,102085,null,2945,null,90842,null,2689,null,199043,null,4005,null,183094,null,2838,null,103042,null,2165,null,47703,null,1801,null,22129,null,1410,null,6366,null,1016,null,1429018,null,7327,null,112183,null,3288,null,107580,null,4864,null,111137,null,5292,null,71706,null,2611,null,45626,null,2028,null,109112,null,3413,null,106678,null,2563,null,103933,null,2845,null,215840,null,3244,null,197737,null,2826,null,124575,null,1869,null,67733,null,2104,null,37956,null,1824,null,17222,null,1914,null,0400000US48,Texas,48
25465,null,2820,null,15161,null,1885,null,1135,null,579,null,1339,null,703,null,1938,null,959,null,929,null,505,null,135,null,167,null,2726,null,980,null,677,null,249,null,1308,null,671,null,1641,null,676,null,2289,null,703,null,502,null,392,null,456,null,389,null,86,null,96,null,0,null,261,null,10304,null,1854,null,1090,null,685,null,1412,null,720,null,1574,null,730,null,672,null,458,null,216,null,205,null,985,null,469,null,1022,null,690,null,889,null,550,null,839,null,429,null,842,null,398,null,547,null,363,null,137,null,188,null,79,null,130,null,0,null,261,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
1509278,null,9012,null,721097,null,6134,null,53281,null,2218,null,56016,null,3427,null,55546,null,3051,null,37590,null,1949,null,27600,null,2386,null,61981,null,3256,null,50585,null,2593,null,48023,null,2806,null,111723,null,3727,null,103503,null,2896,null,63954,null,1879,null,30821,null,1417,null,15921,null,1463,null,4553,null,1034,null,788181,null,6139,null,55266,null,2331,null,50861,null,2775,null,58460,null,2982,null,38277,null,1675,null,28524,null,2045,null,57696,null,2522,null,54043,null,2054,null,49422,null,2064,null,122401,null,2794,null,115512,null,2665,null,74110,null,1468,null,42592,null,1488,null,28878,null,1665,null,12139,null,1342,null,0400000US51,Virginia,51
217876,null,5165,null,116418,null,3403,null,8658,null,1481,null,8156,null,1547,null,10598,null,1614,null,5247,null,832,null,3418,null,681,null,9938,null,1300,null,9751,null,1250,null,9924,null,1034,null,18622,null,1078,null,17180,null,1150,null,9520,null,670,null,3994,null,482,null,996,null,436,null,416,null,301,null,101458,null,3413,null,8857,null,1328,null,9622,null,1556,null,7823,null,1443,null,5918,null,801,null,2806,null,677,null,6658,null,1093,null,8675,null,1263,null,8209,null,1029,null,15042,null,991,null,13550,null,1243,null,7230,null,688,null,2730,null,531,null,2972,null,764,null,1366,null,695,null,0400000US53,Washington,53
62397,null,2310,null,35570,null,1701,null,3107,null,853,null,2609,null,925,null,2963,null,929,null,1539,null,589,null,2801,null,993,null,2767,null,862,null,1264,null,555,null,2144,null,720,null,5016,null,1161,null,4735,null,924,null,3365,null,726,null,1315,null,423,null,1677,null,517,null,268,null,166,null,26827,null,1806,null,1240,null,540,null,1904,null,584,null,1565,null,594,null,1019,null,347,null,1902,null,633,null,1130,null,532,null,1795,null,725,null,1135,null,490,null,3986,null,932,null,3458,null,761,null,3041,null,635,null,1923,null,512,null,1761,null,498,null,968,null,471,null,0400000US54,West Virginia,54
335859,null,4202,null,164097,null,2942,null,16256,null,978,null,14180,null,1482,null,18468,null,1705,null,11190,null,755,null,6106,null,773,null,14774,null,1375,null,12355,null,938,null,10618,null,813,null,21143,null,1145,null,20114,null,1106,null,11007,null,685,null,4751,null,341,null,2594,null,406,null,541,null,246,null,171762,null,2733,null,16856,null,1182,null,14834,null,1697,null,15851,null,1515,null,9842,null,685,null,5355,null,540,null,12824,null,988,null,14037,null,599,null,12511,null,932,null,23351,null,1065,null,22053,null,873,null,12269,null,606,null,7048,null,471,null,3818,null,783,null,1113,null,354,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
273785,null,11178,null,138242,null,7289,null,6366,null,1360,null,7404,null,1526,null,9887,null,1814,null,6585,null,1243,null,3716,null,942,null,9831,null,1632,null,10835,null,1749,null,10327,null,1874,null,19915,null,2422,null,21783,null,1839,null,14951,null,1828,null,10990,null,1538,null,4561,null,801,null,1091,null,409,null,135543,null,6351,null,5535,null,1243,null,7903,null,1208,null,8545,null,1588,null,6073,null,1300,null,3615,null,879,null,8316,null,1331,null,11326,null,1517,null,11037,null,1692,null,18884,null,2262,null,20268,null,1925,null,15058,null,1493,null,11253,null,1630,null,5378,null,947,null,2352,null,713,null,0400000US72,Puerto Rico,72
