C20005B_001E,C20005B_001EA,C20005B_001M,C20005B_001MA,C20005B_002E,C20005B_002EA,C20005B_002M,C20005B_002MA,C20005B_003E,C20005B_003EA,C20005B_003M,C20005B_003MA,C20005B_004E,C20005B_004EA,C20005B_004M,C20005B_004MA,C20005B_005E,C20005B_005EA,C20005B_005M,C20005B_005MA,C20005B_006E,C20005B_006EA,C20005B_006M,C20005B_006MA,C20005B_007E,C20005B_007EA,C20005B_007M,C20005B_007MA,C20005B_008E,C20005B_008EA,C20005B_008M,C20005B_008MA,C20005B_009E,C20005B_009EA,C20005B_009M,C20005B_009MA,C20005B_010E,C20005B_010EA,C20005B_010M,C20005B_010MA,C20005B_011E,C20005B_011EA,C20005B_011M,C20005B_011MA,C20005B_012E,C20005B_012EA,C20005B_012M,C20005B_012MA,C20005B_013E,C20005B_013EA,C20005B_013M,C20005B_013MA,C20005B_014E,C20005B_014EA,C20005B_014M,C20005B_014MA,C20005B_015E,C20005B_015EA,C20005B_015M,C20005B_015MA,C20005B_016E,C20005B_016EA,C20005B_016M,C20005B_016MA,C20005B_017E,C20005B_017EA,C20005B_017M,C20005B_017MA,C20005B_018E,C20005B_018EA,C20005B_018M,C20005B_018MA,C20005B_019E,C20005B_019EA,C20005B_019M,C20005B_019MA,C20005B_020E,C20005B_020EA,C20005B_020M,C20005B_020MA,C20005B_021E,C20005B_021EA,C20005B_021M,C20005B_021MA,C20005B_022E,C20005B_022EA,C20005B_022M,C20005B_022MA,C20005B_023E,C20005B_023EA,C20005B_023M,C20005B_023MA,C20005B_024E,C20005B_024EA,C20005B_024M,C20005B_024MA,C20005B_025E,C20005B_025EA,C20005B_025M,C20005B_025MA,C20005B_026E,C20005B_026EA,C20005B_026M,C20005B_026MA,C20005B_027E,C20005B_027EA,C20005B_027M,C20005B_027MA,C20005B_028E,C20005B_028EA,C20005B_028M,C20005B_028MA,C20005B_029E,C20005B_029EA,C20005B_029M,C20005B_029MA,C20005B_030E,C20005B_030EA,C20005B_030M,C20005B_030MA,C20005B_031E,C20005B_031EA,C20005B_031M,C20005B_031MA,C20005B_032E,C20005B_032EA,C20005B_032M,C20005B_032MA,C20005B_033E,C20005B_033EA,C20005B_033M,C20005B_033MA,C20005B_034E,C20005B_034EA,C20005B_034M,C20005B_034MA,C20005B_035E,C20005B_035EA,C20005B_035M,C20005B_035MA,C20005B_036E,C20005B_036EA,C20005B_036M,C20005B_036MA,C20005B_037E,C20005B_037EA,C20005B_037M,C20005B_037MA,C20005B_038E,C20005B_038EA,C20005B_038M,C20005B_038MA,C20005B_039E,C20005B_039EA,C20005B_039M,C20005B_039MA,GEO_ID,NAME,state
8840,null,1043,null,4889,null,776,null,2510,null,595,null,0,null,253,null,2510,null,595,null,0,null,253,null,92,null,97,null,317,null,340,null,928,null,470,null,341,null,248,null,832,null,402,null,2379,null,657,null,893,null,343,null,1486,null,545,null,759,null,381,null,586,null,360,null,75,null,109,null,66,null,98,null,0,null,253,null,0,null,253,null,3951,null,751,null,1823,null,662,null,0,null,253,null,1823,null,662,null,0,null,253,null,112,null,102,null,483,null,447,null,577,null,398,null,433,null,311,null,218,null,193,null,2128,null,750,null,897,null,463,null,1231,null,705,null,850,null,606,null,247,null,230,null,47,null,58,null,87,null,135,null,0,null,253,null,0,null,253,null,0400000US33,New Hampshire,33
892925,null,5391,null,413908,null,3924,null,175842,null,5720,null,0,null,277,null,175842,null,5720,null,2483,null,754,null,14117,null,2348,null,33171,null,3735,null,61808,null,4219,null,38248,null,3576,null,26015,null,2885,null,238066,null,5799,null,128793,null,4402,null,109273,null,4681,null,45071,null,3405,null,21396,null,2867,null,13084,null,2054,null,15772,null,1991,null,9144,null,1687,null,4806,null,1210,null,479017,null,3776,null,184401,null,5297,null,0,null,277,null,184401,null,5297,null,2664,null,1006,null,21621,null,2437,null,37593,null,3858,null,65551,null,3900,null,39252,null,3402,null,17720,null,2280,null,294616,null,6100,null,159364,null,5131,null,135252,null,5984,null,59192,null,4026,null,29851,null,3321,null,16874,null,2024,null,15443,null,1997,null,9074,null,1464,null,4818,null,1095,null,0400000US34,New Jersey,34
33610,null,2122,null,18582,null,1622,null,8104,null,1219,null,0,null,281,null,8104,null,1219,null,140,null,267,null,1912,null,950,null,1318,null,650,null,2942,null,1023,null,1275,null,725,null,517,null,322,null,10478,null,1580,null,4539,null,1228,null,5939,null,1423,null,3678,null,1270,null,1329,null,868,null,196,null,217,null,390,null,383,null,227,null,229,null,119,null,154,null,15028,null,1512,null,4536,null,1156,null,0,null,281,null,4536,null,1156,null,164,null,174,null,870,null,551,null,1526,null,708,null,1194,null,481,null,302,null,301,null,480,null,406,null,10492,null,1883,null,5613,null,1596,null,4879,null,1271,null,2793,null,933,null,1132,null,616,null,458,null,461,null,364,null,377,null,132,null,162,null,0,null,281,null,0400000US35,New Mexico,35
2297349,null,8820,null,1038497,null,5998,null,419166,null,9062,null,0,null,273,null,419166,null,9062,null,8485,null,1603,null,45189,null,3956,null,81961,null,5036,null,149607,null,5445,null,85377,null,4747,null,48547,null,4190,null,619331,null,9433,null,373530,null,7936,null,245801,null,8559,null,113564,null,6050,null,56143,null,4561,null,26480,null,2716,null,27546,null,2777,null,15009,null,2396,null,7059,null,1476,null,1258852,null,6263,null,466272,null,8086,null,0,null,273,null,466272,null,8086,null,11383,null,1922,null,53402,null,3665,null,96510,null,5665,null,178458,null,6070,null,81620,null,4875,null,44899,null,3584,null,792580,null,9284,null,475621,null,8748,null,316959,null,8553,null,141333,null,5348,null,68754,null,4776,null,40612,null,3405,null,36905,null,2923,null,19541,null,2649,null,9814,null,1272,null,0400000US36,New York,36
1456624,null,5550,null,668127,null,4632,null,269936,null,6722,null,0,null,287,null,269936,null,6722,null,6478,null,1782,null,40827,null,4291,null,69406,null,4787,null,98474,null,5883,null,37244,null,3170,null,17507,null,2111,null,398191,null,7298,null,205102,null,5940,null,193089,null,8063,null,101505,null,5469,null,42754,null,4008,null,20571,null,3091,null,18779,null,2340,null,6865,null,1446,null,2615,null,774,null,788497,null,3814,null,267736,null,7408,null,0,null,287,null,267736,null,7408,null,9483,null,1666,null,59625,null,4141,null,80821,null,4753,null,80834,null,3832,null,24442,null,2863,null,12531,null,2152,null,520761,null,8376,null,271668,null,7741,null,249093,null,8453,null,132857,null,6139,null,59716,null,4049,null,27246,null,3046,null,20238,null,2535,null,6563,null,1188,null,2473,null,790,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
998708,null,4777,null,460000,null,3303,null,155629,null,4933,null,0,null,265,null,155629,null,4933,null,4383,null,1053,null,22758,null,2850,null,33722,null,3048,null,54122,null,4263,null,27102,null,2640,null,13542,null,1963,null,304371,null,5212,null,164892,null,5410,null,139479,null,4852,null,75906,null,4080,null,29940,null,3187,null,14776,null,2035,null,11116,null,1484,null,6272,null,1302,null,1469,null,572,null,538708,null,3305,null,165695,null,5575,null,0,null,265,null,165695,null,5575,null,4974,null,1286,null,27793,null,2689,null,45242,null,3530,null,57764,null,3136,null,19978,null,2101,null,9944,null,1432,null,373013,null,5699,null,200196,null,4628,null,172817,null,5044,null,90159,null,3638,null,40191,null,3862,null,19735,null,2258,null,14413,null,1749,null,5671,null,1118,null,2648,null,924,null,0400000US39,Ohio,39
197120,null,3457,null,98607,null,2819,null,37840,null,2278,null,0,null,246,null,37840,null,2278,null,1131,null,681,null,7296,null,1488,null,10606,null,1698,null,10516,null,1721,null,6466,null,1506,null,1825,null,748,null,60767,null,2754,null,30695,null,2535,null,30072,null,2500,null,16670,null,2270,null,7347,null,1257,null,2213,null,798,null,2447,null,879,null,890,null,454,null,505,null,326,null,98513,null,2433,null,32271,null,2442,null,0,null,246,null,32271,null,2442,null,669,null,438,null,9599,null,1555,null,9095,null,1626,null,9444,null,1756,null,2280,null,677,null,1184,null,566,null,66242,null,3358,null,31029,null,2094,null,35213,null,3128,null,20550,null,2635,null,8081,null,1478,null,2965,null,945,null,2584,null,1105,null,829,null,415,null,204,null,222,null,0400000US40,Oklahoma,40
45532,null,2115,null,24711,null,1433,null,11544,null,1495,null,0,null,273,null,11544,null,1495,null,25,null,44,null,1608,null,696,null,3109,null,869,null,3458,null,1012,null,2430,null,959,null,914,null,516,null,13167,null,1486,null,7011,null,1147,null,6156,null,1097,null,2979,null,811,null,926,null,546,null,1251,null,739,null,615,null,448,null,145,null,175,null,240,null,273,null,20821,null,1397,null,5102,null,1065,null,0,null,273,null,5102,null,1065,null,221,null,257,null,959,null,473,null,1316,null,602,null,1519,null,579,null,967,null,516,null,120,null,151,null,15719,null,1398,null,8440,null,1335,null,7279,null,1148,null,3511,null,976,null,1804,null,895,null,794,null,501,null,718,null,437,null,217,null,198,null,235,null,226,null,0400000US41,Oregon,41
963869,null,5311,null,446923,null,3589,null,159016,null,5358,null,0,null,242,null,159016,null,5358,null,2325,null,903,null,20684,null,2391,null,35026,null,3534,null,57693,null,4245,null,28762,null,3128,null,14526,null,2441,null,287907,null,5858,null,152997,null,5451,null,134910,null,5021,null,70207,null,4235,null,28175,null,2975,null,14916,null,2082,null,12256,null,1854,null,5648,null,1346,null,3708,null,888,null,516946,null,3661,null,157339,null,6024,null,0,null,242,null,157339,null,6024,null,4233,null,1054,null,25023,null,2593,null,40232,null,3678,null,58547,null,4062,null,21131,null,2753,null,8173,null,1380,null,359607,null,6571,null,202261,null,5586,null,157346,null,5167,null,79353,null,3951,null,33114,null,2876,null,20951,null,2477,null,15617,null,2120,null,6234,null,1301,null,2077,null,779,null,0400000US42,Pennsylvania,42
42538,null,2611,null,22286,null,2000,null,9317,null,1728,null,0,null,285,null,9317,null,1728,null,408,null,470,null,1157,null,900,null,1785,null,713,null,3634,null,1191,null,1922,null,917,null,411,null,379,null,12969,null,1703,null,6413,null,1350,null,6556,null,1361,null,2628,null,809,null,1555,null,706,null,1003,null,621,null,658,null,429,null,537,null,415,null,175,null,220,null,20252,null,1208,null,7546,null,1123,null,0,null,285,null,7546,null,1123,null,366,null,295,null,945,null,531,null,2774,null,897,null,1939,null,763,null,951,null,451,null,571,null,394,null,12706,null,1353,null,6234,null,1228,null,6472,null,960,null,3164,null,683,null,1778,null,574,null,872,null,416,null,445,null,289,null,213,null,203,null,0,null,285,null,0400000US44,Rhode Island,44
945913,null,5228,null,429939,null,3384,null,171154,null,6132,null,0,null,287,null,171154,null,6132,null,5345,null,1552,null,28739,null,3255,null,47852,null,3673,null,55132,null,4626,null,23634,null,3287,null,10452,null,2374,null,258785,null,6380,null,148309,null,5695,null,110476,null,6277,null,60514,null,3902,null,24292,null,2987,null,10687,null,1938,null,8878,null,1700,null,4156,null,1121,null,1949,null,659,null,515974,null,3632,null,170487,null,6136,null,0,null,287,null,170487,null,6136,null,6353,null,1633,null,47103,null,4017,null,56535,null,4370,null,43267,null,3609,null,13949,null,2309,null,3280,null,1202,null,345487,null,7053,null,197550,null,5960,null,147937,null,6546,null,83142,null,5273,null,32557,null,3097,null,15295,null,2174,null,11480,null,1874,null,4765,null,1304,null,698,null,325,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
760008,null,4215,null,348129,null,3389,null,141158,null,4561,null,0,null,281,null,141158,null,4561,null,2404,null,840,null,21434,null,3368,null,35554,null,3473,null,48818,null,3669,null,23603,null,2879,null,9345,null,1633,null,206971,null,5649,null,103144,null,4225,null,103827,null,5559,null,55744,null,4106,null,22517,null,2633,null,9874,null,1919,null,9037,null,1684,null,4958,null,1285,null,1697,null,795,null,411879,null,3181,null,151625,null,5667,null,0,null,281,null,151625,null,5667,null,4662,null,1450,null,33890,null,3398,null,45388,null,3819,null,47908,null,3799,null,14887,null,2013,null,4890,null,1288,null,260254,null,6009,null,131078,null,4695,null,129176,null,5678,null,72514,null,4072,null,29986,null,2985,null,12321,null,1889,null,9852,null,1836,null,3509,null,896,null,994,null,456,null,0400000US47,Tennessee,47
2038275,null,7377,null,963827,null,5759,null,394577,null,10096,null,0,null,287,null,394577,null,10096,null,7083,null,1616,null,55613,null,4046,null,86655,null,6071,null,133499,null,7101,null,68390,null,5572,null,43337,null,3505,null,569250,null,11727,null,313372,null,8142,null,255878,null,8781,null,127748,null,6173,null,52488,null,4691,null,30057,null,3245,null,25652,null,2779,null,11765,null,1652,null,8168,null,1593,null,1074448,null,4417,null,396779,null,8734,null,0,null,287,null,396779,null,8734,null,9465,null,1710,null,84454,null,5433,null,100413,null,6076,null,126869,null,6026,null,54149,null,4093,null,21429,null,2710,null,677669,null,9067,null,351227,null,8424,null,326442,null,8559,null,166191,null,6093,null,70019,null,4469,null,37730,null,3142,null,35760,null,3168,null,11656,null,1670,null,5086,null,1219,null,0400000US48,Texas,48
16331,null,1485,null,10335,null,1394,null,5306,null,902,null,0,null,261,null,5306,null,902,null,0,null,261,null,847,null,457,null,1377,null,646,null,2282,null,792,null,576,null,382,null,224,null,243,null,5029,null,1248,null,1337,null,521,null,3692,null,1179,null,1162,null,657,null,1589,null,841,null,416,null,338,null,349,null,324,null,129,null,137,null,47,null,86,null,5996,null,989,null,1937,null,759,null,0,null,261,null,1937,null,759,null,105,null,180,null,408,null,373,null,586,null,393,null,644,null,414,null,194,null,208,null,0,null,261,null,4059,null,826,null,1285,null,552,null,2774,null,720,null,1060,null,520,null,799,null,363,null,594,null,559,null,321,null,366,null,0,null,261,null,0,null,261,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
1155486,null,6691,null,544159,null,4742,null,249198,null,5785,null,0,null,283,null,249198,null,5785,null,3957,null,1042,null,29134,null,3880,null,49662,null,4344,null,93792,null,5079,null,42910,null,3597,null,29743,null,2950,null,294961,null,6337,null,144791,null,5802,null,150170,null,5546,null,67563,null,4373,null,33227,null,2879,null,17900,null,2514,null,19832,null,2659,null,7629,null,1531,null,4019,null,1271,null,611327,null,4439,null,242863,null,6225,null,0,null,283,null,242863,null,6225,null,3924,null,985,null,44400,null,3848,null,64038,null,5013,null,76843,null,4636,null,36757,null,3031,null,16901,null,1990,null,368464,null,6925,null,187902,null,5903,null,180562,null,6662,null,87706,null,5314,null,43159,null,3496,null,18459,null,2066,null,18463,null,2134,null,9419,null,1710,null,3356,null,986,null,0400000US51,Virginia,51
160438,null,3290,null,87556,null,2384,null,37556,null,2639,null,0,null,269,null,37556,null,2639,null,593,null,488,null,5302,null,1539,null,6930,null,1611,null,12375,null,1880,null,7043,null,1716,null,5313,null,1143,null,50000,null,3058,null,22297,null,2523,null,27703,null,2739,null,12279,null,1837,null,5375,null,1434,null,3623,null,923,null,3604,null,1096,null,2003,null,697,null,819,null,377,null,72882,null,2517,null,25222,null,2417,null,0,null,269,null,25222,null,2417,null,700,null,450,null,3855,null,1103,null,5273,null,1593,null,8238,null,1564,null,5133,null,1277,null,2023,null,811,null,47660,null,2454,null,22500,null,2361,null,25160,null,2248,null,12329,null,1919,null,5741,null,1357,null,2959,null,1066,null,2981,null,947,null,954,null,427,null,196,null,217,null,0400000US53,Washington,53
48327,null,1685,null,26574,null,1340,null,7301,null,1335,null,0,null,265,null,7301,null,1335,null,401,null,258,null,1716,null,648,null,1246,null,598,null,1474,null,555,null,1693,null,641,null,771,null,450,null,19273,null,1607,null,10248,null,1207,null,9025,null,1401,null,5309,null,1076,null,1598,null,786,null,974,null,547,null,978,null,587,null,85,null,107,null,81,null,103,null,21753,null,1552,null,5776,null,1066,null,0,null,265,null,5776,null,1066,null,90,null,70,null,1638,null,733,null,2063,null,653,null,1326,null,559,null,593,null,472,null,66,null,88,null,15977,null,1677,null,8296,null,1244,null,7681,null,1430,null,5088,null,1174,null,1250,null,511,null,585,null,457,null,533,null,355,null,192,null,200,null,33,null,59,null,0400000US54,West Virginia,54
232408,null,2811,null,111290,null,2234,null,32898,null,2387,null,0,null,213,null,32898,null,2387,null,928,null,617,null,5300,null,1149,null,7429,null,1428,null,11406,null,1636,null,6252,null,1275,null,1583,null,612,null,78392,null,3277,null,43436,null,2778,null,34956,null,2940,null,21127,null,2354,null,6691,null,1336,null,2715,null,944,null,2190,null,785,null,1290,null,562,null,943,null,652,null,121118,null,1692,null,39617,null,2354,null,0,null,213,null,39617,null,2354,null,662,null,416,null,9058,null,1721,null,12224,null,1708,null,12582,null,1875,null,3341,null,907,null,1750,null,689,null,81501,null,3089,null,41718,null,2711,null,39783,null,2593,null,22165,null,2127,null,9603,null,1656,null,3367,null,908,null,2863,null,829,null,1217,null,617,null,568,null,406,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
224265,null,9095,null,112623,null,5843,null,33442,null,3226,null,0,null,283,null,33442,null,3226,null,4147,null,1036,null,12627,null,2232,null,7984,null,1415,null,5970,null,1275,null,1782,null,510,null,932,null,446,null,79181,null,5018,null,51974,null,4119,null,27207,null,2382,null,18204,null,2151,null,4846,null,1134,null,1856,null,642,null,1674,null,471,null,495,null,294,null,132,null,178,null,111642,null,5377,null,25343,null,2312,null,0,null,283,null,25343,null,2312,null,3173,null,933,null,11631,null,2011,null,5757,null,1083,null,3572,null,786,null,854,null,419,null,356,null,244,null,86299,null,4321,null,63846,null,3878,null,22453,null,2262,null,14711,null,1895,null,3915,null,857,null,2205,null,785,null,1399,null,484,null,117,null,146,null,106,null,131,null,0400000US72,Puerto Rico,72
