B24010F_001E,B24010F_001EA,B24010F_001M,B24010F_001MA,B24010F_002E,B24010F_002EA,B24010F_002M,B24010F_002MA,B24010F_003E,B24010F_003EA,B24010F_003M,B24010F_003MA,B24010F_004E,B24010F_004EA,B24010F_004M,B24010F_004MA,B24010F_005E,B24010F_005EA,B24010F_005M,B24010F_005MA,B24010F_006E,B24010F_006EA,B24010F_006M,B24010F_006MA,B24010F_007E,B24010F_007EA,B24010F_007M,B24010F_007MA,B24010F_008E,B24010F_008EA,B24010F_008M,B24010F_008MA,B24010F_009E,B24010F_009EA,B24010F_009M,B24010F_009MA,B24010F_010E,B24010F_010EA,B24010F_010M,B24010F_010MA,B24010F_011E,B24010F_011EA,B24010F_011M,B24010F_011MA,B24010F_012E,B24010F_012EA,B24010F_012M,B24010F_012MA,B24010F_013E,B24010F_013EA,B24010F_013M,B24010F_013MA,B24010F_014E,B24010F_014EA,B24010F_014M,B24010F_014MA,B24010F_015E,B24010F_015EA,B24010F_015M,B24010F_015MA,B24010F_016E,B24010F_016EA,B24010F_016M,B24010F_016MA,B24010F_017E,B24010F_017EA,B24010F_017M,B24010F_017MA,B24010F_018E,B24010F_018EA,B24010F_018M,B24010F_018MA,B24010F_019E,B24010F_019EA,B24010F_019M,B24010F_019MA,B24010F_020E,B24010F_020EA,B24010F_020M,B24010F_020MA,B24010F_021E,B24010F_021EA,B24010F_021M,B24010F_021MA,B24010F_022E,B24010F_022EA,B24010F_022M,B24010F_022MA,B24010F_023E,B24010F_023EA,B24010F_023M,B24010F_023MA,B24010F_024E,B24010F_024EA,B24010F_024M,B24010F_024MA,B24010F_025E,B24010F_025EA,B24010F_025M,B24010F_025MA,B24010F_026E,B24010F_026EA,B24010F_026M,B24010F_026MA,B24010F_027E,B24010F_027EA,B24010F_027M,B24010F_027MA,B24010F_028E,B24010F_028EA,B24010F_028M,B24010F_028MA,B24010F_029E,B24010F_029EA,B24010F_029M,B24010F_029MA,B24010F_030E,B24010F_030EA,B24010F_030M,B24010F_030MA,B24010F_031E,B24010F_031EA,B24010F_031M,B24010F_031MA,B24010F_032E,B24010F_032EA,B24010F_032M,B24010F_032MA,B24010F_033E,B24010F_033EA,B24010F_033M,B24010F_033MA,B24010F_034E,B24010F_034EA,B24010F_034M,B24010F_034MA,B24010F_035E,B24010F_035EA,B24010F_035M,B24010F_035MA,B24010F_036E,B24010F_036EA,B24010F_036M,B24010F_036MA,B24010F_037E,B24010F_037EA,B24010F_037M,B24010F_037MA,B24010F_038E,B24010F_038EA,B24010F_038M,B24010F_038MA,B24010F_039E,B24010F_039EA,B24010F_039M,B24010F_039MA,B24010F_040E,B24010F_040EA,B24010F_040M,B24010F_040MA,B24010F_041E,B24010F_041EA,B24010F_041M,B24010F_041MA,B24010F_042E,B24010F_042EA,B24010F_042M,B24010F_042MA,B24010F_043E,B24010F_043EA,B24010F_043M,B24010F_043MA,B24010F_044E,B24010F_044EA,B24010F_044M,B24010F_044MA,B24010F_045E,B24010F_045EA,B24010F_045M,B24010F_045MA,B24010F_046E,B24010F_046EA,B24010F_046M,B24010F_046MA,B24010F_047E,B24010F_047EA,B24010F_047M,B24010F_047MA,B24010F_048E,B24010F_048EA,B24010F_048M,B24010F_048MA,B24010F_049E,B24010F_049EA,B24010F_049M,B24010F_049MA,B24010F_050E,B24010F_050EA,B24010F_050M,B24010F_050MA,B24010F_051E,B24010F_051EA,B24010F_051M,B24010F_051MA,B24010F_052E,B24010F_052EA,B24010F_052M,B24010F_052MA,B24010F_053E,B24010F_053EA,B24010F_053M,B24010F_053MA,B24010F_054E,B24010F_054EA,B24010F_054M,B24010F_054MA,B24010F_055E,B24010F_055EA,B24010F_055M,B24010F_055MA,B24010F_056E,B24010F_056EA,B24010F_056M,B24010F_056MA,B24010F_057E,B24010F_057EA,B24010F_057M,B24010F_057MA,B24010F_058E,B24010F_058EA,B24010F_058M,B24010F_058MA,B24010F_059E,B24010F_059EA,B24010F_059M,B24010F_059MA,B24010F_060E,B24010F_060EA,B24010F_060M,B24010F_060MA,B24010F_061E,B24010F_061EA,B24010F_061M,B24010F_061MA,B24010F_062E,B24010F_062EA,B24010F_062M,B24010F_062MA,B24010F_063E,B24010F_063EA,B24010F_063M,B24010F_063MA,GEO_ID,NAME,state
138762,null,5989,null,75946,null,4331,null,14438,null,1998,null,7535,null,1666,null,5018,null,1267,null,244,null,281,null,2273,null,1189,null,6903,null,1472,null,608,null,373,null,2397,null,942,null,182,null,205,null,575,null,476,null,420,null,321,null,1121,null,531,null,1023,null,602,null,577,null,376,null,13938,null,1834,null,380,null,365,null,2822,null,878,null,4109,null,1203,null,5137,null,1250,null,1490,null,689,null,11796,null,1831,null,6635,null,1454,null,5161,null,1489,null,1190,null,685,null,21370,null,2468,null,15177,null,2444,null,6193,null,1199,null,13214,null,2126,null,5956,null,1637,null,7258,null,1469,null,62816,null,3684,null,18762,null,2271,null,6233,null,1214,null,4158,null,1020,null,151,null,171,null,1924,null,788,null,12529,null,1656,null,743,null,494,null,217,null,213,null,757,null,530,null,1871,null,799,null,399,null,257,null,4317,null,977,null,661,null,423,null,3564,null,1066,null,17377,null,2492,null,2612,null,780,null,563,null,410,null,5865,null,1393,null,3131,null,1206,null,5206,null,1317,null,23583,null,2573,null,6955,null,1535,null,16628,null,2039,null,165,null,260,null,506,null,344,null,438,null,332,null,68,null,74,null,2423,null,848,null,1632,null,765,null,791,null,393,null,0400000US35,New Mexico,35
765997,null,18128,null,427572,null,12731,null,55175,null,4410,null,24146,null,2965,null,18353,null,2613,null,211,null,294,null,5582,null,1539,null,31029,null,3185,null,5952,null,1453,null,3386,null,1052,null,550,null,305,null,2184,null,751,null,1739,null,829,null,5132,null,1469,null,6363,null,1519,null,5723,null,1667,null,124732,null,7414,null,3102,null,1195,null,15752,null,2418,null,46733,null,5046,null,47911,null,4950,null,11234,null,1970,null,67412,null,5250,null,29880,null,3430,null,37532,null,3402,null,723,null,462,null,82878,null,7058,null,63029,null,6163,null,19849,null,2794,null,96652,null,6312,null,32502,null,3359,null,64150,null,5620,null,338425,null,9703,null,74537,null,5061,null,24940,null,3076,null,14248,null,2577,null,49,null,78,null,10643,null,1827,null,49597,null,3850,null,1070,null,503,null,818,null,586,null,914,null,590,null,10900,null,1589,null,2987,null,1114,null,19534,null,2318,null,3841,null,950,null,9533,null,1790,null,130363,null,5889,null,31832,null,2898,null,6056,null,1472,null,19996,null,3041,null,35242,null,3456,null,37237,null,3206,null,100019,null,5048,null,37947,null,3906,null,62072,null,3913,null,599,null,426,null,1891,null,758,null,1415,null,728,null,476,null,355,null,31016,null,3373,null,19429,null,2587,null,11587,null,1916,null,0400000US36,New York,36
178907,null,8023,null,130949,null,6441,null,9013,null,2033,null,4586,null,1016,null,3092,null,919,null,701,null,300,null,793,null,476,null,4427,null,1561,null,694,null,630,null,1050,null,724,null,655,null,874,null,905,null,813,null,49,null,85,null,197,null,167,null,328,null,280,null,549,null,414,null,20490,null,2904,null,0,null,287,null,1223,null,724,null,7412,null,2031,null,11111,null,2412,null,744,null,592,null,6538,null,1606,null,4043,null,1224,null,2495,null,974,null,9503,null,1708,null,56549,null,5773,null,51781,null,5788,null,4768,null,1516,null,28856,null,3509,null,19639,null,2822,null,9217,null,2099,null,47958,null,3680,null,6625,null,1310,null,1700,null,718,null,1198,null,552,null,0,null,287,null,502,null,514,null,4925,null,1179,null,270,null,252,null,0,null,287,null,347,null,437,null,521,null,346,null,527,null,431,null,1218,null,592,null,1196,null,705,null,846,null,572,null,17428,null,2391,null,1655,null,818,null,335,null,372,null,6446,null,1408,null,6785,null,1462,null,2207,null,842,null,10448,null,1963,null,4818,null,1317,null,5630,null,1386,null,811,null,508,null,159,null,158,null,159,null,158,null,0,null,287,null,12487,null,1994,null,9561,null,1712,null,2926,null,1038,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
45689,null,3970,null,24475,null,2728,null,3837,null,1086,null,1730,null,731,null,1024,null,485,null,65,null,106,null,641,null,445,null,2107,null,864,null,318,null,345,null,93,null,137,null,391,null,384,null,640,null,507,null,101,null,162,null,363,null,246,null,82,null,111,null,119,null,199,null,5311,null,1327,null,0,null,265,null,658,null,390,null,2437,null,929,null,2148,null,808,null,68,null,111,null,2328,null,825,null,980,null,450,null,1348,null,653,null,429,null,350,null,5011,null,1290,null,3233,null,903,null,1778,null,860,null,7559,null,1473,null,4566,null,1089,null,2993,null,854,null,21214,null,2335,null,4863,null,964,null,1360,null,565,null,838,null,457,null,0,null,265,null,522,null,299,null,3503,null,807,null,351,null,327,null,338,null,378,null,36,null,72,null,230,null,170,null,46,null,83,null,1360,null,488,null,449,null,380,null,693,null,318,null,5722,null,1501,null,778,null,431,null,209,null,167,null,2085,null,759,null,1191,null,724,null,1459,null,720,null,6553,null,1310,null,1829,null,734,null,4724,null,1082,null,242,null,225,null,213,null,206,null,170,null,191,null,43,null,71,null,3621,null,999,null,2100,null,681,null,1521,null,812,null,0400000US39,Ohio,39
46165,null,3665,null,30543,null,2649,null,3242,null,1104,null,1252,null,580,null,1044,null,537,null,146,null,147,null,62,null,103,null,1990,null,855,null,212,null,296,null,359,null,418,null,0,null,246,null,294,null,288,null,0,null,246,null,216,null,183,null,497,null,405,null,412,null,366,null,4339,null,981,null,0,null,246,null,118,null,148,null,1803,null,685,null,2190,null,796,null,228,null,278,null,2645,null,996,null,932,null,418,null,1713,null,910,null,1191,null,532,null,9775,null,1533,null,7775,null,1515,null,2000,null,685,null,9351,null,1717,null,5554,null,1390,null,3797,null,891,null,15622,null,1939,null,2488,null,844,null,841,null,397,null,373,null,232,null,0,null,246,null,468,null,291,null,1647,null,760,null,78,null,131,null,95,null,122,null,177,null,215,null,134,null,204,null,0,null,246,null,447,null,305,null,236,null,306,null,480,null,419,null,5973,null,1286,null,638,null,370,null,61,null,82,null,3071,null,838,null,1582,null,554,null,621,null,404,null,3380,null,942,null,1515,null,549,null,1865,null,806,null,123,null,174,null,79,null,96,null,79,null,96,null,0,null,246,null,3579,null,970,null,2685,null,856,null,894,null,517,null,0400000US40,Oklahoma,40
63354,null,6413,null,40669,null,4729,null,4221,null,1190,null,1890,null,901,null,1359,null,777,null,392,null,344,null,139,null,151,null,2331,null,781,null,511,null,356,null,270,null,207,null,275,null,317,null,633,null,469,null,0,null,273,null,370,null,332,null,78,null,98,null,194,null,225,null,7382,null,2171,null,52,null,88,null,136,null,157,null,4107,null,1653,null,2991,null,1324,null,96,null,114,null,4750,null,1732,null,1425,null,698,null,3325,null,1514,null,8220,null,2589,null,7342,null,1533,null,5954,null,1475,null,1388,null,653,null,8754,null,2059,null,5682,null,1596,null,3072,null,998,null,22685,null,2770,null,3162,null,1008,null,926,null,540,null,785,null,514,null,0,null,273,null,141,null,152,null,2236,null,805,null,47,null,81,null,0,null,273,null,48,null,82,null,249,null,261,null,86,null,110,null,819,null,395,null,368,null,392,null,619,null,394,null,7601,null,1509,null,990,null,553,null,60,null,101,null,2640,null,948,null,2742,null,1050,null,1169,null,638,null,5673,null,1489,null,2185,null,940,null,3488,null,1177,null,1990,null,808,null,366,null,397,null,366,null,397,null,0,null,273,null,3893,null,1092,null,2293,null,780,null,1600,null,723,null,0400000US41,Oregon,41
89816,null,5081,null,50527,null,3578,null,6719,null,1706,null,3826,null,1270,null,2735,null,1024,null,69,null,112,null,1022,null,604,null,2893,null,1016,null,582,null,551,null,307,null,303,null,59,null,98,null,465,null,380,null,52,null,87,null,438,null,278,null,490,null,423,null,500,null,525,null,9821,null,1667,null,119,null,144,null,1116,null,544,null,4355,null,1197,null,3761,null,1010,null,470,null,434,null,6791,null,1484,null,2452,null,904,null,4339,null,1319,null,1634,null,678,null,7420,null,1814,null,4816,null,1557,null,2604,null,1018,null,18142,null,2168,null,8288,null,1573,null,9854,null,1779,null,39289,null,3273,null,7066,null,1141,null,1820,null,535,null,975,null,417,null,49,null,85,null,796,null,385,null,5246,null,1001,null,461,null,296,null,33,null,56,null,180,null,255,null,1313,null,548,null,195,null,273,null,2034,null,773,null,118,null,137,null,912,null,436,null,10717,null,1905,null,2792,null,940,null,678,null,524,null,1798,null,689,null,3236,null,1160,null,2213,null,826,null,11802,null,2068,null,4193,null,1288,null,7609,null,1554,null,720,null,591,null,658,null,564,null,0,null,242,null,658,null,564,null,8326,null,1694,null,5329,null,1274,null,2997,null,1006,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US47,Tennessee,47
1306310,null,23632,null,792418,null,15623,null,95272,null,6501,null,44220,null,4435,null,33895,null,3678,null,1019,null,405,null,9306,null,1677,null,51052,null,4926,null,7079,null,1590,null,10251,null,1866,null,2144,null,758,null,3976,null,1067,null,1602,null,484,null,10396,null,1814,null,7021,null,1983,null,8583,null,1927,null,126061,null,7018,null,4131,null,1164,null,12679,null,1752,null,44603,null,4460,null,58688,null,5535,null,5960,null,1788,null,106633,null,5631,null,53653,null,4194,null,52980,null,3514,null,12331,null,2067,null,270133,null,11022,null,214934,null,9537,null,55199,null,4861,null,181988,null,7367,null,87482,null,5139,null,94506,null,5355,null,513892,null,12565,null,113238,null,6739,null,40152,null,3416,null,23682,null,2795,null,145,null,174,null,16325,null,2110,null,73086,null,4994,null,1649,null,722,null,1971,null,679,null,403,null,288,null,6437,null,1478,null,3245,null,997,null,35821,null,3132,null,5023,null,1154,null,18537,null,2380,null,166649,null,7765,null,27384,null,3190,null,4455,null,1334,null,52824,null,3978,null,51897,null,4237,null,30089,null,3644,null,175714,null,6662,null,62043,null,4013,null,113671,null,5707,null,1889,null,697,null,5150,null,1132,null,3164,null,792,null,1986,null,734,null,51252,null,4219,null,38124,null,3812,null,13128,null,2260,null,0400000US48,Texas,48
35540,null,3667,null,21502,null,2333,null,2226,null,665,null,1203,null,536,null,816,null,432,null,57,null,92,null,330,null,310,null,1023,null,352,null,327,null,199,null,122,null,144,null,126,null,123,null,0,null,261,null,63,null,104,null,55,null,93,null,19,null,32,null,311,null,207,null,2473,null,788,null,0,null,261,null,124,null,148,null,1375,null,709,null,812,null,441,null,162,null,198,null,2630,null,922,null,925,null,415,null,1705,null,755,null,855,null,596,null,6721,null,1724,null,5968,null,1700,null,753,null,411,null,6597,null,1240,null,4372,null,1073,null,2225,null,698,null,14038,null,1856,null,2307,null,653,null,911,null,388,null,635,null,311,null,0,null,261,null,276,null,217,null,1396,null,489,null,0,null,261,null,262,null,272,null,0,null,261,null,463,null,311,null,121,null,150,null,332,null,233,null,38,null,61,null,180,null,184,null,4619,null,1232,null,453,null,252,null,0,null,261,null,1918,null,655,null,1635,null,765,null,613,null,330,null,3512,null,841,null,1050,null,517,null,2462,null,660,null,242,null,269,null,91,null,120,null,91,null,120,null,0,null,261,null,3267,null,978,null,2735,null,894,null,532,null,355,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
111373,null,6562,null,70313,null,4971,null,9289,null,1931,null,4776,null,1298,null,3624,null,1054,null,0,null,283,null,1152,null,602,null,4513,null,1329,null,790,null,460,null,1039,null,566,null,0,null,283,null,916,null,558,null,521,null,434,null,288,null,356,null,255,null,257,null,704,null,506,null,11884,null,2297,null,140,null,162,null,836,null,452,null,5352,null,1484,null,5294,null,1785,null,262,null,214,null,4750,null,1194,null,3140,null,1007,null,1610,null,629,null,1642,null,524,null,31978,null,3971,null,26619,null,3716,null,5359,null,1754,null,10770,null,1915,null,4516,null,1394,null,6254,null,1595,null,41060,null,3309,null,8657,null,2186,null,3592,null,1770,null,1093,null,475,null,0,null,283,null,2499,null,1704,null,5065,null,1273,null,863,null,556,null,78,null,133,null,74,null,129,null,510,null,451,null,716,null,569,null,1607,null,575,null,241,null,186,null,976,null,456,null,17087,null,2184,null,341,null,328,null,560,null,542,null,5037,null,1587,null,7810,null,1621,null,3339,null,1223,null,11294,null,1862,null,4597,null,1157,null,6697,null,1622,null,59,null,96,null,1080,null,701,null,873,null,608,null,207,null,325,null,2883,null,1003,null,1524,null,700,null,1359,null,648,null,0400000US51,Virginia,51
114305,null,6324,null,68638,null,4267,null,10022,null,2058,null,3672,null,1079,null,2185,null,842,null,899,null,616,null,588,null,370,null,6350,null,1826,null,809,null,546,null,852,null,508,null,157,null,182,null,873,null,451,null,225,null,214,null,2167,null,1077,null,787,null,509,null,480,null,260,null,13222,null,2249,null,156,null,182,null,986,null,528,null,5541,null,1761,null,5465,null,1793,null,1074,null,573,null,7478,null,1554,null,4630,null,1214,null,2848,null,857,null,10377,null,1871,null,13019,null,2017,null,8972,null,1834,null,4047,null,1203,null,14520,null,2054,null,5962,null,1104,null,8558,null,1786,null,45667,null,3987,null,9412,null,1506,null,3432,null,1103,null,1772,null,741,null,119,null,184,null,1541,null,594,null,5980,null,1272,null,568,null,422,null,167,null,218,null,66,null,84,null,607,null,448,null,31,null,50,null,2530,null,813,null,557,null,349,null,1454,null,587,null,14479,null,2522,null,1381,null,697,null,645,null,646,null,5500,null,1423,null,2926,null,978,null,4027,null,1190,null,12392,null,1847,null,5659,null,1284,null,6733,null,1288,null,3652,null,1239,null,378,null,287,null,182,null,180,null,196,null,216,null,5354,null,1299,null,2245,null,905,null,3109,null,919,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
65891,null,3767,null,42894,null,2926,null,3518,null,998,null,1629,null,436,null,747,null,359,null,226,null,192,null,656,null,330,null,1889,null,858,null,283,null,225,null,93,null,111,null,231,null,295,null,77,null,133,null,0,null,213,null,574,null,444,null,298,null,302,null,333,null,414,null,8832,null,1805,null,119,null,138,null,220,null,180,null,5018,null,1372,null,3437,null,1383,null,38,null,80,null,2618,null,771,null,1020,null,427,null,1598,null,649,null,1866,null,751,null,7885,null,1628,null,6056,null,1399,null,1829,null,726,null,18175,null,1666,null,10121,null,1626,null,8054,null,1382,null,22997,null,2034,null,4447,null,1021,null,1306,null,608,null,471,null,305,null,57,null,84,null,778,null,508,null,3141,null,873,null,64,null,108,null,37,null,67,null,149,null,232,null,275,null,289,null,287,null,264,null,1475,null,628,null,256,null,239,null,598,null,395,null,5977,null,1200,null,710,null,363,null,121,null,160,null,1724,null,704,null,2437,null,660,null,985,null,514,null,6033,null,1128,null,2366,null,832,null,3667,null,852,null,589,null,334,null,405,null,500,null,329,null,489,null,76,null,113,null,5546,null,1121,null,4256,null,951,null,1290,null,587,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
151477,null,7422,null,83714,null,5057,null,14268,null,1800,null,5505,null,1123,null,3427,null,751,null,391,null,265,null,1687,null,647,null,8763,null,1378,null,636,null,425,null,1204,null,496,null,586,null,370,null,508,null,333,null,502,null,333,null,2655,null,869,null,1320,null,664,null,1352,null,532,null,17460,null,2104,null,195,null,208,null,6137,null,1361,null,3459,null,938,null,5660,null,1056,null,2009,null,709,null,15220,null,1994,null,7642,null,1345,null,7578,null,1372,null,1993,null,813,null,17709,null,2085,null,10598,null,1591,null,7111,null,1441,null,17064,null,2726,null,7123,null,1500,null,9941,null,1848,null,67763,null,4332,null,24010,null,2194,null,6970,null,1188,null,3988,null,885,null,0,null,283,null,2982,null,838,null,17040,null,1921,null,744,null,419,null,294,null,233,null,658,null,417,null,928,null,408,null,268,null,208,null,8604,null,1451,null,980,null,584,null,4564,null,1144,null,16028,null,2137,null,1498,null,591,null,2149,null,716,null,4417,null,1021,null,4766,null,1177,null,3198,null,941,null,22013,null,2660,null,8329,null,1409,null,13684,null,1954,null,192,null,190,null,548,null,417,null,500,null,411,null,48,null,79,null,4972,null,1148,null,4339,null,1142,null,633,null,374,null,0400000US72,Puerto Rico,72
