B16005D_001E,B16005D_001EA,B16005D_001M,B16005D_001MA,B16005D_002E,B16005D_002EA,B16005D_002M,B16005D_002MA,B16005D_003E,B16005D_003EA,B16005D_003M,B16005D_003MA,B16005D_004E,B16005D_004EA,B16005D_004M,B16005D_004MA,B16005D_005E,B16005D_005EA,B16005D_005M,B16005D_005MA,B16005D_006E,B16005D_006EA,B16005D_006M,B16005D_006MA,B16005D_007E,B16005D_007EA,B16005D_007M,B16005D_007MA,B16005D_008E,B16005D_008EA,B16005D_008M,B16005D_008MA,B16005D_009E,B16005D_009EA,B16005D_009M,B16005D_009MA,B16005D_010E,B16005D_010EA,B16005D_010M,B16005D_010MA,B16005D_011E,B16005D_011EA,B16005D_011M,B16005D_011MA,B16005D_012E,B16005D_012EA,B16005D_012M,B16005D_012MA,B16005D_013E,B16005D_013EA,B16005D_013M,B16005D_013MA,B16005D_014E,B16005D_014EA,B16005D_014M,B16005D_014MA,B16005D_015E,B16005D_015EA,B16005D_015M,B16005D_015MA,B16005D_016E,B16005D_016EA,B16005D_016M,B16005D_016MA,B16005D_017E,B16005D_017EA,B16005D_017M,B16005D_017MA,B16005D_018E,B16005D_018EA,B16005D_018M,B16005D_018MA,B16005D_019E,B16005D_019EA,B16005D_019M,B16005D_019MA,B16005D_020E,B16005D_020EA,B16005D_020M,B16005D_020MA,B16005D_021E,B16005D_021EA,B16005D_021M,B16005D_021MA,B16005D_022E,B16005D_022EA,B16005D_022M,B16005D_022MA,B16005D_023E,B16005D_023EA,B16005D_023M,B16005D_023MA,B16005D_024E,B16005D_024EA,B16005D_024M,B16005D_024MA,B16005D_025E,B16005D_025EA,B16005D_025M,B16005D_025MA,B16005D_026E,B16005D_026EA,B16005D_026M,B16005D_026MA,B16005D_027E,B16005D_027EA,B16005D_027M,B16005D_027MA,B16005D_028E,B16005D_028EA,B16005D_028M,B16005D_028MA,B16005D_029E,B16005D_029EA,B16005D_029M,B16005D_029MA,B16005D_030E,B16005D_030EA,B16005D_030M,B16005D_030MA,B16005D_031E,B16005D_031EA,B16005D_031M,B16005D_031MA,B16005D_032E,B16005D_032EA,B16005D_032M,B16005D_032MA,B16005D_033E,B16005D_033EA,B16005D_033M,B16005D_033MA,B16005D_034E,B16005D_034EA,B16005D_034M,B16005D_034MA,B16005D_035E,B16005D_035EA,B16005D_035M,B16005D_035MA,B16005D_036E,B16005D_036EA,B16005D_036M,B16005D_036MA,B16005D_037E,B16005D_037EA,B16005D_037M,B16005D_037MA,B16005D_038E,B16005D_038EA,B16005D_038M,B16005D_038MA,B16005D_039E,B16005D_039EA,B16005D_039M,B16005D_039MA,B16005D_040E,B16005D_040EA,B16005D_040M,B16005D_040MA,B16005D_041E,B16005D_041EA,B16005D_041M,B16005D_041MA,B16005D_042E,B16005D_042EA,B16005D_042M,B16005D_042MA,B16005D_043E,B16005D_043EA,B16005D_043M,B16005D_043MA,B16005D_044E,B16005D_044EA,B16005D_044M,B16005D_044MA,B16005D_045E,B16005D_045EA,B16005D_045M,B16005D_045MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
605445,null,4049,null,135050,null,5206,null,65148,null,4361,null,1240,null,590,null,1171,null,582,null,0,null,277,null,69,null,109,null,0,null,277,null,22718,null,2862,null,20669,null,2616,null,1788,null,874,null,261,null,188,null,0,null,277,null,45701,null,4032,null,37176,null,3369,null,5802,null,1125,null,2516,null,1408,null,207,null,248,null,243,null,256,null,199,null,242,null,44,null,71,null,0,null,277,null,0,null,277,null,470395,null,5562,null,50094,null,5025,null,2446,null,884,null,1574,null,646,null,280,null,202,null,541,null,453,null,51,null,85,null,140579,null,7838,null,88505,null,5274,null,30714,null,3653,null,16184,null,2859,null,5176,null,1422,null,276697,null,8007,null,146872,null,6926,null,77976,null,5004,null,44245,null,4161,null,7604,null,1541,null,579,null,425,null,270,null,224,null,309,null,276,null,0,null,277,null,0,null,277,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
1245463,null,7164,null,285480,null,7684,null,102959,null,5764,null,3538,null,869,null,3203,null,889,null,143,null,136,null,192,null,161,null,0,null,273,null,44708,null,5017,null,38775,null,4712,null,4995,null,1285,null,800,null,442,null,138,null,229,null,133048,null,5713,null,105944,null,4949,null,18857,null,2569,null,6685,null,1456,null,1562,null,964,null,1227,null,916,null,625,null,397,null,560,null,809,null,42,null,76,null,0,null,273,null,959983,null,8827,null,120868,null,6645,null,5083,null,1505,null,2628,null,895,null,1287,null,799,null,875,null,497,null,293,null,219,null,228800,null,12108,null,119429,null,7521,null,67128,null,5813,null,32279,null,3376,null,9964,null,1847,null,601436,null,11140,null,190882,null,8390,null,158171,null,7992,null,151720,null,6892,null,100663,null,6369,null,3796,null,1883,null,1447,null,873,null,1632,null,1076,null,662,null,707,null,55,null,90,null,0400000US36,New York,36
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US39,Ohio,39
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US40,Oklahoma,40
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US41,Oregon,41
273360,null,3255,null,70492,null,4266,null,28787,null,3240,null,832,null,476,null,832,null,476,null,0,null,242,null,0,null,242,null,0,null,242,null,9299,null,1929,null,8043,null,1797,null,988,null,496,null,146,null,128,null,122,null,191,null,31526,null,3137,null,24294,null,2812,null,4886,null,1420,null,2346,null,908,null,0,null,242,null,48,null,63,null,48,null,63,null,0,null,242,null,0,null,242,null,0,null,242,null,202868,null,4228,null,27800,null,3040,null,932,null,526,null,676,null,492,null,256,null,242,null,0,null,242,null,0,null,242,null,40486,null,4441,null,25558,null,2919,null,9906,null,2108,null,3489,null,1067,null,1533,null,649,null,133322,null,5109,null,52553,null,4205,null,37938,null,2943,null,34252,null,3070,null,8579,null,1844,null,328,null,330,null,103,null,130,null,139,null,169,null,0,null,242,null,86,null,142,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US47,Tennessee,47
746380,null,6250,null,188448,null,6194,null,83909,null,5839,null,3650,null,1014,null,2980,null,836,null,523,null,402,null,147,null,140,null,0,null,287,null,22543,null,3655,null,20339,null,3369,null,1913,null,792,null,291,null,262,null,0,null,287,null,78077,null,4298,null,59748,null,3995,null,12466,null,2741,null,5600,null,1493,null,263,null,355,null,269,null,377,null,269,null,377,null,0,null,287,null,0,null,287,null,0,null,287,null,557932,null,6644,null,53162,null,4039,null,3526,null,1221,null,1792,null,755,null,1202,null,565,null,109,null,128,null,423,null,551,null,126586,null,8995,null,88621,null,7113,null,24889,null,3544,null,9683,null,1842,null,3393,null,1361,null,373948,null,10026,null,169521,null,7165,null,115912,null,6848,null,70571,null,5069,null,17944,null,2702,null,710,null,640,null,538,null,433,null,172,null,287,null,0,null,287,null,0,null,287,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
345112,null,3834,null,82428,null,4138,null,41379,null,3543,null,754,null,441,null,562,null,355,null,192,null,185,null,0,null,283,null,0,null,283,null,10864,null,2228,null,9992,null,1964,null,553,null,370,null,319,null,372,null,0,null,283,null,29431,null,2723,null,26083,null,2688,null,2352,null,792,null,923,null,502,null,73,null,123,null,0,null,283,null,0,null,283,null,0,null,283,null,0,null,283,null,0,null,283,null,262684,null,5235,null,29767,null,2776,null,1799,null,850,null,1041,null,663,null,507,null,513,null,251,null,251,null,0,null,283,null,52224,null,5634,null,35152,null,4005,null,12421,null,2266,null,3569,null,1257,null,1082,null,552,null,178343,null,6761,null,86182,null,5708,null,51854,null,3417,null,31596,null,3022,null,8711,null,1970,null,551,null,635,null,551,null,635,null,0,null,283,null,0,null,283,null,0,null,283,null,0400000US51,Virginia,51
404881,null,5132,null,121487,null,4780,null,69415,null,4365,null,644,null,472,null,430,null,371,null,46,null,79,null,78,null,102,null,90,null,164,null,2215,null,819,null,1846,null,702,null,369,null,301,null,0,null,269,null,0,null,269,null,49054,null,4108,null,38884,null,3654,null,7545,null,1757,null,2563,null,766,null,62,null,102,null,159,null,232,null,159,null,232,null,0,null,269,null,0,null,269,null,0,null,269,null,283394,null,5574,null,31509,null,3008,null,909,null,409,null,558,null,274,null,99,null,122,null,168,null,180,null,84,null,127,null,25176,null,3952,null,19205,null,3243,null,4393,null,1375,null,1266,null,551,null,312,null,276,null,225572,null,6653,null,87633,null,5234,null,72341,null,4887,null,52284,null,4593,null,13314,null,1983,null,228,null,280,null,77,null,129,null,151,null,250,null,0,null,269,null,0,null,269,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
