B20005F_001E,B20005F_001EA,B20005F_001M,B20005F_001MA,B20005F_002E,B20005F_002EA,B20005F_002M,B20005F_002MA,B20005F_003E,B20005F_003EA,B20005F_003M,B20005F_003MA,B20005F_004E,B20005F_004EA,B20005F_004M,B20005F_004MA,B20005F_005E,B20005F_005EA,B20005F_005M,B20005F_005MA,B20005F_006E,B20005F_006EA,B20005F_006M,B20005F_006MA,B20005F_007E,B20005F_007EA,B20005F_007M,B20005F_007MA,B20005F_008E,B20005F_008EA,B20005F_008M,B20005F_008MA,B20005F_009E,B20005F_009EA,B20005F_009M,B20005F_009MA,B20005F_010E,B20005F_010EA,B20005F_010M,B20005F_010MA,B20005F_011E,B20005F_011EA,B20005F_011M,B20005F_011MA,B20005F_012E,B20005F_012EA,B20005F_012M,B20005F_012MA,B20005F_013E,B20005F_013EA,B20005F_013M,B20005F_013MA,B20005F_014E,B20005F_014EA,B20005F_014M,B20005F_014MA,B20005F_015E,B20005F_015EA,B20005F_015M,B20005F_015MA,B20005F_016E,B20005F_016EA,B20005F_016M,B20005F_016MA,B20005F_017E,B20005F_017EA,B20005F_017M,B20005F_017MA,B20005F_018E,B20005F_018EA,B20005F_018M,B20005F_018MA,B20005F_019E,B20005F_019EA,B20005F_019M,B20005F_019MA,B20005F_020E,B20005F_020EA,B20005F_020M,B20005F_020MA,B20005F_021E,B20005F_021EA,B20005F_021M,B20005F_021MA,B20005F_022E,B20005F_022EA,B20005F_022M,B20005F_022MA,B20005F_023E,B20005F_023EA,B20005F_023M,B20005F_023MA,B20005F_024E,B20005F_024EA,B20005F_024M,B20005F_024MA,B20005F_025E,B20005F_025EA,B20005F_025M,B20005F_025MA,B20005F_026E,B20005F_026EA,B20005F_026M,B20005F_026MA,B20005F_027E,B20005F_027EA,B20005F_027M,B20005F_027MA,B20005F_028E,B20005F_028EA,B20005F_028M,B20005F_028MA,B20005F_029E,B20005F_029EA,B20005F_029M,B20005F_029MA,B20005F_030E,B20005F_030EA,B20005F_030M,B20005F_030MA,B20005F_031E,B20005F_031EA,B20005F_031M,B20005F_031MA,B20005F_032E,B20005F_032EA,B20005F_032M,B20005F_032MA,B20005F_033E,B20005F_033EA,B20005F_033M,B20005F_033MA,B20005F_034E,B20005F_034EA,B20005F_034M,B20005F_034MA,B20005F_035E,B20005F_035EA,B20005F_035M,B20005F_035MA,B20005F_036E,B20005F_036EA,B20005F_036M,B20005F_036MA,B20005F_037E,B20005F_037EA,B20005F_037M,B20005F_037MA,B20005F_038E,B20005F_038EA,B20005F_038M,B20005F_038MA,B20005F_039E,B20005F_039EA,B20005F_039M,B20005F_039MA,B20005F_040E,B20005F_040EA,B20005F_040M,B20005F_040MA,B20005F_041E,B20005F_041EA,B20005F_041M,B20005F_041MA,B20005F_042E,B20005F_042EA,B20005F_042M,B20005F_042MA,B20005F_043E,B20005F_043EA,B20005F_043M,B20005F_043MA,B20005F_044E,B20005F_044EA,B20005F_044M,B20005F_044MA,B20005F_045E,B20005F_045EA,B20005F_045M,B20005F_045MA,B20005F_046E,B20005F_046EA,B20005F_046M,B20005F_046MA,B20005F_047E,B20005F_047EA,B20005F_047M,B20005F_047MA,B20005F_048E,B20005F_048EA,B20005F_048M,B20005F_048MA,B20005F_049E,B20005F_049EA,B20005F_049M,B20005F_049MA,B20005F_050E,B20005F_050EA,B20005F_050M,B20005F_050MA,B20005F_051E,B20005F_051EA,B20005F_051M,B20005F_051MA,B20005F_052E,B20005F_052EA,B20005F_052M,B20005F_052MA,B20005F_053E,B20005F_053EA,B20005F_053M,B20005F_053MA,B20005F_054E,B20005F_054EA,B20005F_054M,B20005F_054MA,B20005F_055E,B20005F_055EA,B20005F_055M,B20005F_055MA,B20005F_056E,B20005F_056EA,B20005F_056M,B20005F_056MA,B20005F_057E,B20005F_057EA,B20005F_057M,B20005F_057MA,B20005F_058E,B20005F_058EA,B20005F_058M,B20005F_058MA,B20005F_059E,B20005F_059EA,B20005F_059M,B20005F_059MA,B20005F_060E,B20005F_060EA,B20005F_060M,B20005F_060MA,B20005F_061E,B20005F_061EA,B20005F_061M,B20005F_061MA,B20005F_062E,B20005F_062EA,B20005F_062M,B20005F_062MA,B20005F_063E,B20005F_063EA,B20005F_063M,B20005F_063MA,B20005F_064E,B20005F_064EA,B20005F_064M,B20005F_064MA,B20005F_065E,B20005F_065EA,B20005F_065M,B20005F_065MA,B20005F_066E,B20005F_066EA,B20005F_066M,B20005F_066MA,B20005F_067E,B20005F_067EA,B20005F_067M,B20005F_067MA,B20005F_068E,B20005F_068EA,B20005F_068M,B20005F_068MA,B20005F_069E,B20005F_069EA,B20005F_069M,B20005F_069MA,B20005F_070E,B20005F_070EA,B20005F_070M,B20005F_070MA,B20005F_071E,B20005F_071EA,B20005F_071M,B20005F_071MA,B20005F_072E,B20005F_072EA,B20005F_072M,B20005F_072MA,B20005F_073E,B20005F_073EA,B20005F_073M,B20005F_073MA,B20005F_074E,B20005F_074EA,B20005F_074M,B20005F_074MA,B20005F_075E,B20005F_075EA,B20005F_075M,B20005F_075MA,B20005F_076E,B20005F_076EA,B20005F_076M,B20005F_076MA,B20005F_077E,B20005F_077EA,B20005F_077M,B20005F_077MA,B20005F_078E,B20005F_078EA,B20005F_078M,B20005F_078MA,B20005F_079E,B20005F_079EA,B20005F_079M,B20005F_079MA,B20005F_080E,B20005F_080EA,B20005F_080M,B20005F_080MA,B20005F_081E,B20005F_081EA,B20005F_081M,B20005F_081MA,B20005F_082E,B20005F_082EA,B20005F_082M,B20005F_082MA,B20005F_083E,B20005F_083EA,B20005F_083M,B20005F_083MA,B20005F_084E,B20005F_084EA,B20005F_084M,B20005F_084MA,B20005F_085E,B20005F_085EA,B20005F_085M,B20005F_085MA,B20005F_086E,B20005F_086EA,B20005F_086M,B20005F_086MA,B20005F_087E,B20005F_087EA,B20005F_087M,B20005F_087MA,B20005F_088E,B20005F_088EA,B20005F_088M,B20005F_088MA,B20005F_089E,B20005F_089EA,B20005F_089M,B20005F_089MA,B20005F_090E,B20005F_090EA,B20005F_090M,B20005F_090MA,B20005F_091E,B20005F_091EA,B20005F_091M,B20005F_091MA,B20005F_092E,B20005F_092EA,B20005F_092M,B20005F_092MA,B20005F_093E,B20005F_093EA,B20005F_093M,B20005F_093MA,B20005F_094E,B20005F_094EA,B20005F_094M,B20005F_094MA,B20005F_095E,B20005F_095EA,B20005F_095M,B20005F_095MA,GEO_ID,NAME,state
48083,null,4626,null,27236,null,2924,null,13447,null,2387,null,0,null,211,null,13447,null,2387,null,0,null,211,null,0,null,211,null,54,null,82,null,0,null,211,null,232,null,313,null,975,null,1072,null,1215,null,851,null,1013,null,675,null,569,null,330,null,202,null,320,null,2653,null,1123,null,1806,null,887,null,580,null,373,null,343,null,282,null,829,null,511,null,706,null,364,null,714,null,428,null,570,null,408,null,594,null,359,null,392,null,314,null,13789,null,1642,null,3365,null,910,null,10424,null,1576,null,1144,null,494,null,1210,null,534,null,727,null,437,null,517,null,368,null,963,null,551,null,447,null,452,null,446,null,307,null,598,null,367,null,746,null,505,null,795,null,474,null,684,null,540,null,341,null,297,null,191,null,157,null,462,null,333,null,255,null,172,null,137,null,224,null,233,null,248,null,93,null,112,null,312,null,239,null,123,null,157,null,20847,null,2476,null,6839,null,1552,null,0,null,211,null,6839,null,1552,null,0,null,211,null,0,null,211,null,0,null,211,null,0,null,211,null,603,null,356,null,74,null,102,null,739,null,566,null,482,null,351,null,891,null,520,null,402,null,331,null,932,null,440,null,783,null,456,null,319,null,226,null,660,null,537,null,256,null,217,null,105,null,163,null,477,null,361,null,59,null,99,null,0,null,211,null,57,null,95,null,14008,null,1990,null,6670,null,1113,null,7338,null,1590,null,1538,null,605,null,773,null,481,null,1602,null,674,null,398,null,234,null,763,null,476,null,741,null,396,null,515,null,304,null,152,null,102,null,131,null,127,null,51,null,75,null,214,null,182,null,151,null,172,null,94,null,112,null,114,null,96,null,0,null,211,null,67,null,127,null,0,null,211,null,34,null,57,null,0,null,211,null,0,null,211,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
42814,null,3706,null,23833,null,2620,null,13337,null,2085,null,0,null,255,null,13337,null,2085,null,0,null,255,null,0,null,255,null,18,null,36,null,229,null,233,null,1059,null,626,null,1871,null,855,null,1149,null,515,null,624,null,417,null,794,null,544,null,386,null,349,null,1546,null,710,null,1713,null,784,null,557,null,318,null,984,null,573,null,629,null,482,null,542,null,338,null,410,null,317,null,211,null,262,null,494,null,328,null,121,null,165,null,10496,null,1767,null,2857,null,838,null,7639,null,1568,null,784,null,491,null,1381,null,826,null,825,null,452,null,368,null,303,null,704,null,453,null,506,null,325,null,718,null,709,null,422,null,353,null,323,null,204,null,123,null,166,null,600,null,305,null,307,null,278,null,68,null,117,null,218,null,191,null,9,null,19,null,102,null,124,null,106,null,117,null,0,null,255,null,75,null,131,null,0,null,255,null,18981,null,1954,null,6844,null,1417,null,0,null,255,null,6844,null,1417,null,0,null,255,null,0,null,255,null,0,null,255,null,0,null,255,null,241,null,210,null,820,null,633,null,731,null,515,null,334,null,335,null,709,null,474,null,609,null,355,null,666,null,405,null,971,null,561,null,542,null,484,null,288,null,247,null,224,null,157,null,433,null,429,null,0,null,255,null,0,null,255,null,276,null,320,null,0,null,255,null,12137,null,1357,null,6390,null,1071,null,5747,null,915,null,913,null,464,null,1079,null,390,null,920,null,411,null,460,null,345,null,550,null,322,null,99,null,119,null,282,null,268,null,91,null,129,null,138,null,162,null,109,null,137,null,144,null,188,null,214,null,225,null,219,null,216,null,267,null,303,null,41,null,70,null,0,null,255,null,120,null,143,null,0,null,255,null,50,null,85,null,51,null,83,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
31874,null,2955,null,18397,null,2045,null,10332,null,1972,null,0,null,218,null,10332,null,1972,null,0,null,218,null,12,null,24,null,426,null,594,null,0,null,218,null,703,null,494,null,61,null,102,null,627,null,653,null,250,null,262,null,446,null,352,null,957,null,567,null,2108,null,931,null,1036,null,482,null,1197,null,593,null,598,null,378,null,237,null,177,null,374,null,268,null,140,null,161,null,164,null,161,null,414,null,277,null,582,null,541,null,8065,null,1297,null,2453,null,786,null,5612,null,1307,null,848,null,469,null,350,null,251,null,347,null,276,null,543,null,427,null,657,null,342,null,229,null,243,null,210,null,184,null,288,null,327,null,417,null,331,null,346,null,273,null,609,null,451,null,193,null,192,null,80,null,99,null,230,null,203,null,53,null,92,null,45,null,81,null,157,null,190,null,0,null,218,null,10,null,21,null,0,null,218,null,13477,null,1432,null,4213,null,960,null,0,null,218,null,4213,null,960,null,0,null,218,null,0,null,218,null,299,null,267,null,64,null,80,null,196,null,162,null,180,null,176,null,321,null,262,null,536,null,356,null,302,null,326,null,931,null,489,null,233,null,204,null,571,null,380,null,117,null,141,null,65,null,103,null,239,null,224,null,0,null,218,null,159,null,256,null,0,null,218,null,0,null,218,null,0,null,218,null,9264,null,1269,null,4692,null,961,null,4572,null,1103,null,802,null,376,null,658,null,372,null,333,null,281,null,631,null,585,null,343,null,308,null,349,null,288,null,350,null,285,null,341,null,288,null,85,null,144,null,50,null,96,null,386,null,326,null,150,null,170,null,94,null,151,null,0,null,218,null,0,null,218,null,0,null,218,null,0,null,218,null,0,null,218,null,0,null,218,null,0,null,218,null,0400000US31,Nebraska,31
134610,null,7436,null,74544,null,4972,null,45447,null,3968,null,0,null,298,null,45447,null,3968,null,0,null,298,null,209,null,250,null,113,null,143,null,0,null,298,null,95,null,159,null,1162,null,675,null,3164,null,1160,null,2307,null,910,null,5482,null,2051,null,3487,null,1131,null,5798,null,1651,null,5922,null,1467,null,2412,null,821,null,3595,null,1101,null,2553,null,965,null,1943,null,846,null,3479,null,920,null,885,null,511,null,2059,null,768,null,782,null,555,null,29097,null,3011,null,8236,null,1636,null,20861,null,2627,null,2555,null,850,null,1325,null,727,null,1612,null,759,null,613,null,395,null,1800,null,723,null,702,null,484,null,1469,null,701,null,1012,null,559,null,841,null,521,null,909,null,540,null,1341,null,471,null,2085,null,830,null,1517,null,650,null,818,null,409,null,813,null,582,null,217,null,216,null,706,null,477,null,59,null,97,null,288,null,238,null,179,null,168,null,60066,null,4148,null,20563,null,2538,null,0,null,298,null,20563,null,2538,null,0,null,298,null,103,null,119,null,236,null,238,null,213,null,226,null,756,null,416,null,349,null,294,null,1363,null,658,null,2537,null,988,null,2402,null,866,null,1459,null,730,null,3778,null,1153,null,2291,null,766,null,1129,null,491,null,1086,null,580,null,555,null,403,null,1011,null,625,null,237,null,235,null,428,null,306,null,427,null,409,null,203,null,167,null,39503,null,3589,null,21990,null,2756,null,17513,null,2038,null,2402,null,835,null,1796,null,852,null,1596,null,619,null,1239,null,601,null,1872,null,599,null,938,null,514,null,1520,null,563,null,824,null,492,null,781,null,446,null,578,null,332,null,1330,null,539,null,807,null,527,null,773,null,483,null,114,null,136,null,0,null,298,null,129,null,153,null,40,null,65,null,209,null,321,null,174,null,166,null,391,null,309,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
481253,null,14089,null,251404,null,8584,null,134107,null,7457,null,0,null,277,null,134107,null,7457,null,51,null,86,null,124,null,156,null,828,null,649,null,414,null,382,null,5377,null,1755,null,2337,null,842,null,8553,null,1862,null,6302,null,1183,null,13611,null,2290,null,5551,null,1327,null,17253,null,2350,null,14746,null,2280,null,14393,null,2464,null,8557,null,1769,null,6606,null,1350,null,6387,null,1469,null,8716,null,1945,null,5766,null,1634,null,4704,null,1318,null,3831,null,1125,null,117297,null,7180,null,49592,null,4013,null,67705,null,6125,null,6780,null,1428,null,3976,null,1211,null,4182,null,1004,null,5195,null,1476,null,7550,null,1928,null,3722,null,1502,null,5878,null,1581,null,3795,null,1230,null,6547,null,1909,null,1913,null,734,null,3145,null,1033,null,2718,null,1006,null,1972,null,830,null,2134,null,806,null,1350,null,731,null,1191,null,600,null,2870,null,1253,null,868,null,683,null,843,null,424,null,1076,null,496,null,229849,null,7666,null,82135,null,5599,null,0,null,277,null,82135,null,5599,null,82,null,137,null,0,null,277,null,1534,null,811,null,573,null,460,null,6168,null,1543,null,3588,null,1042,null,9346,null,1742,null,3075,null,1220,null,7956,null,1590,null,3869,null,1283,null,9626,null,1682,null,7744,null,1625,null,5323,null,1297,null,6220,null,1419,null,3495,null,1151,null,4430,null,1256,null,4394,null,1164,null,2295,null,866,null,1666,null,717,null,751,null,457,null,147714,null,6563,null,82237,null,5497,null,65477,null,4770,null,8505,null,1456,null,5986,null,1303,null,8825,null,1665,null,5213,null,1298,null,6986,null,1511,null,5428,null,1404,null,4351,null,1092,null,3615,null,1179,null,3625,null,1126,null,1425,null,647,null,2836,null,893,null,1879,null,827,null,1587,null,688,null,474,null,360,null,1541,null,714,null,931,null,517,null,606,null,525,null,484,null,317,null,645,null,357,null,535,null,487,null,0400000US34,New Jersey,34
227849,null,7537,null,111921,null,4836,null,54560,null,3859,null,0,null,281,null,54560,null,3859,null,62,null,101,null,0,null,281,null,1082,null,603,null,223,null,189,null,1057,null,608,null,1465,null,739,null,2947,null,767,null,1330,null,643,null,4321,null,1341,null,2982,null,1032,null,6235,null,1425,null,6187,null,1664,null,5272,null,1336,null,5009,null,1275,null,2942,null,820,null,2996,null,950,null,3558,null,1006,null,2705,null,869,null,2721,null,1139,null,1466,null,787,null,57361,null,3605,null,25014,null,2673,null,32347,null,2717,null,4995,null,1469,null,3069,null,828,null,2849,null,871,null,2380,null,839,null,3763,null,1095,null,1027,null,564,null,2484,null,821,null,1194,null,646,null,1426,null,756,null,1053,null,623,null,1407,null,656,null,1326,null,619,null,883,null,534,null,605,null,364,null,1402,null,807,null,692,null,374,null,696,null,403,null,406,null,395,null,381,null,309,null,309,null,237,null,115928,null,4579,null,37286,null,2888,null,0,null,281,null,37286,null,2888,null,366,null,402,null,0,null,281,null,731,null,569,null,771,null,468,null,1779,null,607,null,2550,null,778,null,2910,null,1031,null,2495,null,871,null,3762,null,969,null,1541,null,740,null,5665,null,1236,null,5354,null,1321,null,1802,null,609,null,1863,null,659,null,1213,null,494,null,1658,null,592,null,877,null,578,null,725,null,363,null,1042,null,578,null,182,null,171,null,78642,null,3784,null,42231,null,3199,null,36411,null,2931,null,7494,null,1445,null,4753,null,1244,null,5653,null,1504,null,3270,null,923,null,3757,null,1028,null,1173,null,663,null,1808,null,610,null,906,null,474,null,1345,null,599,null,762,null,388,null,692,null,387,null,1430,null,781,null,754,null,377,null,1020,null,443,null,266,null,205,null,275,null,278,null,793,null,434,null,250,null,294,null,0,null,281,null,10,null,17,null,0400000US35,New Mexico,35
1319601,null,24699,null,638291,null,14321,null,339162,null,11109,null,0,null,273,null,339162,null,11109,null,404,null,409,null,118,null,195,null,5023,null,1747,null,5268,null,1615,null,16201,null,2848,null,14038,null,2785,null,28928,null,3659,null,17338,null,3398,null,34015,null,3495,null,16930,null,2078,null,40826,null,4121,null,32561,null,4094,null,24657,null,3300,null,20170,null,3112,null,14336,null,2201,null,15706,null,2654,null,17550,null,2379,null,12822,null,2140,null,13502,null,2542,null,8769,null,1779,null,299129,null,8320,null,161252,null,6471,null,137877,null,6440,null,21499,null,2589,null,15158,null,2500,null,16049,null,2635,null,11254,null,1883,null,12178,null,1931,null,8453,null,1700,null,6743,null,1571,null,7753,null,1894,null,7809,null,1387,null,4118,null,1103,null,6287,null,1378,null,5297,null,1264,null,3418,null,1131,null,3167,null,1066,null,1691,null,718,null,2326,null,892,null,1172,null,529,null,1645,null,614,null,618,null,387,null,1242,null,500,null,681310,null,13519,null,214628,null,7844,null,0,null,273,null,214628,null,7844,null,237,null,277,null,2071,null,935,null,4367,null,1059,null,6039,null,1487,null,13837,null,2579,null,11551,null,2331,null,19715,null,2864,null,12310,null,1876,null,16211,null,2724,null,9043,null,1925,null,25013,null,2789,null,23424,null,2852,null,12590,null,2064,null,16230,null,2538,null,8969,null,1597,null,8854,null,1492,null,9545,null,2121,null,5321,null,1169,null,6409,null,1375,null,2892,null,952,null,466682,null,12408,null,289184,null,9504,null,177498,null,7786,null,32336,null,3479,null,23250,null,3177,null,23895,null,3216,null,18761,null,2463,null,18057,null,2594,null,9779,null,1649,null,11701,null,1644,null,5954,null,1436,null,5498,null,1325,null,3757,null,1005,null,5855,null,1167,null,5736,null,1298,null,3320,null,883,null,2866,null,1079,null,1607,null,588,null,1070,null,543,null,1250,null,749,null,1229,null,481,null,1098,null,514,null,479,null,374,null,0400000US36,New York,36
254775,null,10033,null,156338,null,6215,null,103826,null,6221,null,0,null,287,null,103826,null,6221,null,423,null,613,null,16,null,29,null,997,null,504,null,2219,null,1191,null,5973,null,1859,null,7343,null,1781,null,13339,null,2471,null,9213,null,2069,null,15228,null,2631,null,8469,null,1922,null,14946,null,3204,null,8890,null,1955,null,4913,null,1455,null,3306,null,1194,null,2287,null,943,null,1359,null,701,null,2008,null,842,null,985,null,752,null,1277,null,524,null,635,null,396,null,52512,null,4195,null,11004,null,2033,null,41508,null,3721,null,4381,null,1292,null,3277,null,952,null,4552,null,1413,null,3963,null,993,null,5839,null,1802,null,2680,null,904,null,3392,null,1252,null,886,null,532,null,5464,null,1956,null,1040,null,512,null,1777,null,852,null,1384,null,773,null,1404,null,861,null,432,null,389,null,127,null,123,null,0,null,287,null,419,null,381,null,231,null,364,null,34,null,78,null,226,null,191,null,98437,null,5399,null,27423,null,2631,null,0,null,287,null,27423,null,2631,null,0,null,287,null,51,null,83,null,21,null,40,null,435,null,385,null,3627,null,1345,null,3672,null,959,null,5306,null,1377,null,1917,null,825,null,2918,null,880,null,1345,null,686,null,2656,null,824,null,1367,null,635,null,1314,null,704,null,895,null,517,null,786,null,579,null,161,null,189,null,119,null,152,null,139,null,187,null,219,null,230,null,475,null,332,null,71014,null,4437,null,38763,null,3921,null,32251,null,2823,null,8110,null,1805,null,3928,null,1238,null,4006,null,994,null,2898,null,1025,null,3474,null,1047,null,1609,null,626,null,2652,null,1045,null,1298,null,684,null,761,null,426,null,835,null,532,null,894,null,603,null,190,null,160,null,814,null,507,null,284,null,243,null,73,null,126,null,0,null,287,null,191,null,165,null,134,null,191,null,58,null,97,null,42,null,73,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
70666,null,4672,null,36292,null,3319,null,16307,null,2043,null,0,null,265,null,16307,null,2043,null,0,null,265,null,0,null,265,null,0,null,265,null,149,null,157,null,230,null,187,null,221,null,243,null,1936,null,868,null,1247,null,586,null,1498,null,712,null,945,null,444,null,2484,null,854,null,2002,null,831,null,486,null,308,null,1012,null,561,null,814,null,579,null,606,null,359,null,1279,null,509,null,398,null,277,null,898,null,512,null,102,null,105,null,19985,null,2315,null,7538,null,1370,null,12447,null,1960,null,1730,null,696,null,1778,null,718,null,1403,null,511,null,581,null,414,null,582,null,392,null,1357,null,816,null,698,null,418,null,600,null,301,null,626,null,404,null,192,null,183,null,321,null,208,null,729,null,360,null,344,null,291,null,180,null,137,null,287,null,372,null,333,null,272,null,220,null,210,null,0,null,265,null,390,null,366,null,96,null,122,null,34374,null,2777,null,11378,null,1701,null,0,null,265,null,11378,null,1701,null,0,null,265,null,0,null,265,null,84,null,90,null,91,null,159,null,471,null,383,null,699,null,478,null,1161,null,566,null,315,null,233,null,1577,null,770,null,603,null,271,null,1121,null,642,null,1704,null,687,null,937,null,514,null,646,null,406,null,499,null,357,null,129,null,134,null,413,null,374,null,296,null,271,null,269,null,287,null,363,null,266,null,22996,null,2417,null,9945,null,1483,null,13051,null,1750,null,2197,null,668,null,1586,null,850,null,2351,null,712,null,1925,null,896,null,1216,null,633,null,420,null,277,null,257,null,201,null,579,null,321,null,208,null,185,null,131,null,168,null,776,null,382,null,244,null,184,null,200,null,173,null,35,null,60,null,59,null,101,null,196,null,194,null,158,null,195,null,188,null,180,null,223,null,301,null,102,null,148,null,0400000US39,Ohio,39
