GEO_ID,C19037D_001E,C19037D_001M,C19037D_002E,C19037D_002M,C19037D_003E,C19037D_003M,C19037D_004E,C19037D_004M,C19037D_005E,C19037D_005M,C19037D_006E,C19037D_006M,C19037D_007E,C19037D_007M,C19037D_008E,C19037D_008M,C19037D_009E,C19037D_009M,C19037D_010E,C19037D_010M,C19037D_011E,C19037D_011M,C19037D_012E,C19037D_012M,C19037D_013E,C19037D_013M,C19037D_014E,C19037D_014M,C19037D_015E,C19037D_015M,C19037D_016E,C19037D_016M,C19037D_017E,C19037D_017M,C19037D_018E,C19037D_018M,C19037D_019E,C19037D_019M,C19037D_020E,C19037D_020M,C19037D_021E,C19037D_021M,C19037D_022E,C19037D_022M,C19037D_023E,C19037D_023M,C19037D_024E,C19037D_024M,C19037D_025E,C19037D_025M,C19037D_026E,C19037D_026M,C19037D_027E,C19037D_027M,C19037D_028E,C19037D_028M,C19037D_029E,C19037D_029M,C19037D_030E,C19037D_030M,C19037D_031E,C19037D_031M,C19037D_032E,C19037D_032M,C19037D_033E,C19037D_033M,C19037D_034E,C19037D_034M,C19037D_035E,C19037D_035M,C19037D_036E,C19037D_036M,C19037D_037E,C19037D_037M,C19037D_038E,C19037D_038M,C19037D_039E,C19037D_039M,C19037D_040E,C19037D_040M,C19037D_041E,C19037D_041M,C19037D_042E,C19037D_042M,C19037D_043E,C19037D_043M,C19037D_044E,C19037D_044M,C19037D_045E,C19037D_045M,NAME,C19037D_001EA,C19037D_001MA,C19037D_002MA,C19037D_002EA,C19037D_003MA,C19037D_003EA,C19037D_004EA,C19037D_004MA,C19037D_005EA,C19037D_005MA,C19037D_006EA,C19037D_006MA,C19037D_007MA,C19037D_007EA,C19037D_008MA,C19037D_008EA,C19037D_009MA,C19037D_009EA,C19037D_010EA,C19037D_010MA,C19037D_011EA,C19037D_011MA,C19037D_012EA,C19037D_012MA,C19037D_013MA,C19037D_013EA,C19037D_014MA,C19037D_014EA,C19037D_015EA,C19037D_015MA,C19037D_016EA,C19037D_016MA,C19037D_017EA,C19037D_017MA,C19037D_018EA,C19037D_018MA,C19037D_019MA,C19037D_019EA,C19037D_020MA,C19037D_020EA,C19037D_021EA,C19037D_021MA,C19037D_022EA,C19037D_022MA,C19037D_023EA,C19037D_023MA,C19037D_024MA,C19037D_024EA,C19037D_025MA,C19037D_025EA,C19037D_026EA,C19037D_026MA,C19037D_027EA,C19037D_027MA,C19037D_028EA,C19037D_028MA,C19037D_029EA,C19037D_029MA,C19037D_030MA,C19037D_030EA,C19037D_031MA,C19037D_031EA,C19037D_032EA,C19037D_032MA,C19037D_033EA,C19037D_033MA,C19037D_034EA,C19037D_034MA,C19037D_035MA,C19037D_035EA,C19037D_036MA,C19037D_036EA,C19037D_037EA,C19037D_037MA,C19037D_038EA,C19037D_038MA,C19037D_039EA,C19037D_039MA,C19037D_040EA,C19037D_040MA,C19037D_041MA,C19037D_041EA,C19037D_042MA,C19037D_042EA,C19037D_043EA,C19037D_043MA,C19037D_044EA,C19037D_044MA,C19037D_045EA,C19037D_045MA,state
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,465827,6898,15702,2125,6913,1285,482,354,1295,579,1314,566,1754,563,1940,782,937,521,456,216,426,384,185,222,205265,5675,14450,2131,6202,1154,17328,2509,15362,1929,23340,2894,38338,3302,24561,2482,32500,2563,14972,1726,18212,2066,182797,4572,12283,1937,7024,1414,19238,1785,16864,1983,19726,1788,30203,2277,19964,1860,28209,2497,14152,1717,15134,1654,62063,2403,11743,1739,8089,1251,8291,1279,5269,1011,5785,972,6299,1093,4756,904,5527,719,2499,596,3805,774,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,71501,2355,3554,803,652,432,178,167,1011,502,37,65,347,209,402,255,639,528,288,209,0,193,0,193,39830,1929,2118,812,823,411,3376,1049,3496,1147,5291,1355,8144,1393,5181,1015,6403,1291,2563,713,2435,754,22015,1561,998,456,835,481,2178,832,1559,666,2802,777,4052,928,2378,584,3689,858,1329,437,2195,615,6102,1121,555,259,396,294,878,355,819,493,514,293,1101,461,824,384,297,239,349,284,369,234,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,66610,3025,4999,1156,3533,993,142,138,408,262,249,202,288,247,186,192,79,118,114,135,0,182,0,182,34512,2347,1616,571,1553,633,2374,687,1640,612,3946,1104,7849,1550,4481,1009,5761,1037,2895,754,2397,778,19189,1573,1374,651,639,325,1637,575,860,318,1701,668,2798,676,2790,750,2920,643,2346,735,2124,589,7910,1154,674,372,819,461,726,319,602,418,902,367,925,392,709,421,1117,406,653,423,783,371,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,19686,1119,1335,393,577,234,174,172,30,35,139,176,160,168,194,142,19,32,42,52,0,149,0,149,9863,999,524,298,328,220,1140,549,1019,487,1383,405,2647,617,1164,424,977,369,339,205,342,253,6600,631,192,159,306,291,443,247,692,329,823,398,1475,459,973,303,935,361,340,218,421,264,1888,466,190,136,293,239,296,159,159,205,181,157,492,267,62,67,118,130,41,63,56,68,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46971,2130,4596,994,1997,620,481,477,261,230,747,496,459,370,437,376,135,207,79,131,0,193,0,193,20961,1566,1581,757,435,437,539,302,2339,760,1664,703,3817,904,4157,933,4193,1017,1132,424,1104,588,15356,1323,535,255,248,232,1024,453,1302,458,1754,535,3197,676,2615,740,2590,664,1196,521,895,398,6058,858,1442,587,263,228,1184,439,956,442,704,334,728,399,333,199,111,132,134,128,203,138,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,112349,3709,6354,1038,2830,840,323,217,806,440,727,405,684,422,648,358,252,180,60,77,24,44,0,165,56418,2787,4238,1181,1492,530,4231,977,3889,994,5717,1342,10450,1717,7310,1152,9154,1671,4412,1042,5525,935,38067,2048,2444,857,1408,657,3386,814,3296,813,4026,1062,6112,992,4493,1068,5014,1039,3069,730,4819,825,11510,1185,1259,443,1360,529,1169,494,1256,557,1341,527,1497,480,809,397,1390,441,432,264,997,429,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,18671,1336,627,370,0,197,0,197,384,342,64,81,56,76,123,127,0,197,0,197,0,197,0,197,9215,1242,138,120,386,265,1375,645,825,456,1221,494,1853,651,1336,659,1178,491,471,331,432,327,7182,956,475,290,261,214,1000,553,593,351,882,490,1357,503,971,516,783,391,428,221,432,257,1647,534,304,264,113,109,291,242,174,144,266,230,155,201,142,156,142,156,60,102,0,197,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,31845,1911,1186,452,444,299,0,193,205,273,201,183,198,153,37,68,0,193,101,145,0,193,0,193,18621,1665,928,584,534,329,2348,940,1479,615,2073,703,3944,1103,3001,790,2312,939,952,531,1050,521,9279,1187,450,281,326,242,508,306,524,283,1214,570,1391,718,1193,419,1232,533,932,399,1509,527,2759,655,379,246,111,110,444,272,338,180,157,137,491,259,198,161,486,341,26,45,129,124,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,330115,5408,16495,1892,6278,1018,1392,669,2247,648,1212,521,2451,935,1375,691,998,526,368,337,174,177,0,206,169155,4609,7675,1513,4173,1063,12006,1933,10106,1738,19665,2590,29097,3142,23349,2492,32952,2534,16688,2157,13444,1837,115159,3424,4829,1079,2815,867,6921,1304,9659,1514,12165,1603,18708,2177,15217,1875,23604,1939,9497,1622,11744,1689,29306,2234,3876,1019,1832,525,3821,903,2518,711,3253,935,4460,875,2864,897,3328,725,1284,463,2070,796,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,18820,1350,1179,541,387,262,220,259,96,148,221,204,255,264,0,181,0,181,0,181,0,181,0,181,8805,1180,1143,605,452,308,560,341,298,290,1465,639,1472,586,1238,545,1479,699,263,172,435,303,6349,663,449,285,45,75,796,382,282,267,725,392,1034,397,1174,568,1020,383,291,177,533,270,2487,541,727,387,93,109,314,201,219,155,335,208,215,169,403,247,57,71,40,71,84,96,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,137620,3458,2720,843,820,443,313,253,65,83,197,204,448,299,598,496,186,208,0,192,93,113,0,192,69448,3140,2243,700,960,529,2770,981,2509,829,4947,1173,12491,1924,9606,1569,15398,1519,8695,1334,9829,1383,51498,2357,1740,672,601,318,2383,703,3477,937,4531,931,8085,1406,5711,981,10283,1237,6615,1256,8072,1381,13954,1263,1226,376,964,427,1774,549,1013,360,1412,426,2295,669,1207,402,1653,468,1169,369,1241,427,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,170607,3524,9487,1313,4060,969,222,196,1242,690,831,596,855,492,1499,646,548,399,143,145,87,108,0,192,76389,2872,3482,1179,844,381,3730,1008,5536,1350,7139,1546,13318,1887,12546,2137,15669,1882,7154,1149,6971,1116,60124,1842,4007,1016,1165,450,4082,917,3965,849,6684,1120,9283,1420,8420,1268,12540,1554,5005,1024,4973,960,24607,1779,4707,980,2727,723,3780,909,2310,632,2737,721,2856,703,2234,732,2070,541,622,334,564,286,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,37660,1961,3343,796,1139,533,548,375,642,327,99,131,527,311,239,219,149,155,0,145,0,145,0,145,22453,1700,1988,641,1127,621,2050,765,2308,867,3104,1025,5603,1072,1940,599,2749,846,829,411,755,352,9532,1094,865,406,298,200,842,467,695,406,782,353,1775,539,1114,435,1466,513,535,421,1160,441,2332,532,378,223,123,133,604,422,204,168,65,80,441,243,183,162,123,120,129,136,82,75,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,18548,1664,1471,668,611,415,291,390,346,287,223,196,0,184,0,184,0,184,0,184,0,184,0,184,10156,1668,1161,665,622,715,730,500,738,352,1918,691,1858,747,1173,515,852,426,16,31,1088,625,5243,923,126,139,25,41,587,424,143,115,575,396,1020,490,1036,488,1341,457,289,181,101,122,1678,481,405,186,140,157,0,184,198,144,159,172,178,176,173,184,104,81,171,179,150,186,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,62472,2841,2551,616,1168,451,282,196,191,163,553,325,140,145,119,142,38,62,60,70,0,198,0,198,32220,2455,3468,1338,703,581,2326,941,1842,748,3955,1112,4357,1022,5453,1597,4786,1008,2224,859,3106,1013,20283,1454,848,468,620,344,1691,640,2123,723,1998,613,3061,704,2409,609,3437,756,2074,732,2022,729,7418,1068,766,370,412,213,1619,603,731,310,782,417,1030,428,777,341,653,413,229,186,419,319,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
