GEO_ID,B19037G_001E,B19037G_001M,B19037G_002E,B19037G_002M,B19037G_003E,B19037G_003M,B19037G_004E,B19037G_004M,B19037G_005E,B19037G_005M,B19037G_006E,B19037G_006M,B19037G_007E,B19037G_007M,B19037G_008E,B19037G_008M,B19037G_009E,B19037G_009M,B19037G_010E,B19037G_010M,B19037G_011E,B19037G_011M,B19037G_012E,B19037G_012M,B19037G_013E,B19037G_013M,B19037G_014E,B19037G_014M,B19037G_015E,B19037G_015M,B19037G_016E,B19037G_016M,B19037G_017E,B19037G_017M,B19037G_018E,B19037G_018M,B19037G_019E,B19037G_019M,B19037G_020E,B19037G_020M,B19037G_021E,B19037G_021M,B19037G_022E,B19037G_022M,B19037G_023E,B19037G_023M,B19037G_024E,B19037G_024M,B19037G_025E,B19037G_025M,B19037G_026E,B19037G_026M,B19037G_027E,B19037G_027M,B19037G_028E,B19037G_028M,B19037G_029E,B19037G_029M,B19037G_030E,B19037G_030M,B19037G_031E,B19037G_031M,B19037G_032E,B19037G_032M,B19037G_033E,B19037G_033M,B19037G_034E,B19037G_034M,B19037G_035E,B19037G_035M,B19037G_036E,B19037G_036M,B19037G_037E,B19037G_037M,B19037G_038E,B19037G_038M,B19037G_039E,B19037G_039M,B19037G_040E,B19037G_040M,B19037G_041E,B19037G_041M,B19037G_042E,B19037G_042M,B19037G_043E,B19037G_043M,B19037G_044E,B19037G_044M,B19037G_045E,B19037G_045M,B19037G_046E,B19037G_046M,B19037G_047E,B19037G_047M,B19037G_048E,B19037G_048M,B19037G_049E,B19037G_049M,B19037G_050E,B19037G_050M,B19037G_051E,B19037G_051M,B19037G_052E,B19037G_052M,B19037G_053E,B19037G_053M,B19037G_054E,B19037G_054M,B19037G_055E,B19037G_055M,B19037G_056E,B19037G_056M,B19037G_057E,B19037G_057M,B19037G_058E,B19037G_058M,B19037G_059E,B19037G_059M,B19037G_060E,B19037G_060M,B19037G_061E,B19037G_061M,B19037G_062E,B19037G_062M,B19037G_063E,B19037G_063M,B19037G_064E,B19037G_064M,B19037G_065E,B19037G_065M,B19037G_066E,B19037G_066M,B19037G_067E,B19037G_067M,B19037G_068E,B19037G_068M,B19037G_069E,B19037G_069M,NAME,B19037G_001MA,B19037G_001EA,B19037G_002EA,B19037G_002MA,B19037G_003EA,B19037G_003MA,B19037G_004EA,B19037G_004MA,B19037G_005MA,B19037G_005EA,B19037G_006MA,B19037G_006EA,B19037G_007EA,B19037G_007MA,B19037G_008EA,B19037G_008MA,B19037G_009EA,B19037G_009MA,B19037G_010EA,B19037G_010MA,B19037G_011MA,B19037G_011EA,B19037G_012MA,B19037G_012EA,B19037G_013EA,B19037G_013MA,B19037G_014EA,B19037G_014MA,B19037G_015EA,B19037G_015MA,B19037G_016EA,B19037G_016MA,B19037G_017EA,B19037G_017MA,B19037G_018MA,B19037G_018EA,B19037G_019EA,B19037G_019MA,B19037G_020MA,B19037G_020EA,B19037G_021EA,B19037G_021MA,B19037G_022EA,B19037G_022MA,B19037G_023MA,B19037G_023EA,B19037G_024EA,B19037G_024MA,B19037G_025EA,B19037G_025MA,B19037G_026EA,B19037G_026MA,B19037G_027EA,B19037G_027MA,B19037G_028EA,B19037G_028MA,B19037G_029MA,B19037G_029EA,B19037G_030EA,B19037G_030MA,B19037G_031EA,B19037G_031MA,B19037G_032EA,B19037G_032MA,B19037G_033EA,B19037G_033MA,B19037G_034MA,B19037G_034EA,B19037G_035EA,B19037G_035MA,B19037G_036EA,B19037G_036MA,B19037G_037EA,B19037G_037MA,B19037G_038EA,B19037G_038MA,B19037G_039EA,B19037G_039MA,B19037G_040MA,B19037G_040EA,B19037G_041EA,B19037G_041MA,B19037G_042EA,B19037G_042MA,B19037G_043EA,B19037G_043MA,B19037G_044EA,B19037G_044MA,B19037G_045MA,B19037G_045EA,B19037G_046EA,B19037G_046MA,B19037G_047EA,B19037G_047MA,B19037G_048EA,B19037G_048MA,B19037G_049MA,B19037G_049EA,B19037G_050EA,B19037G_050MA,B19037G_051EA,B19037G_051MA,B19037G_052EA,B19037G_052MA,B19037G_053EA,B19037G_053MA,B19037G_054EA,B19037G_054MA,B19037G_055EA,B19037G_055MA,B19037G_056MA,B19037G_056EA,B19037G_057EA,B19037G_057MA,B19037G_058EA,B19037G_058MA,B19037G_059EA,B19037G_059MA,B19037G_060MA,B19037G_060EA,B19037G_061MA,B19037G_061EA,B19037G_062EA,B19037G_062MA,B19037G_063EA,B19037G_063MA,B19037G_064EA,B19037G_064MA,B19037G_065EA,B19037G_065MA,B19037G_066EA,B19037G_066MA,B19037G_067MA,B19037G_067EA,B19037G_068MA,B19037G_068EA,B19037G_069EA,B19037G_069MA,state
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,57381,4214,7013,1486,2602,1012,1256,600,572,292,790,458,507,401,432,312,57,68,77,128,191,237,330,374,129,199,70,119,0,182,0,182,0,182,0,182,23789,2796,3507,867,2298,759,2209,894,1967,691,1015,481,1466,779,1345,557,1710,1067,939,434,1491,571,1217,478,2187,735,946,456,655,390,240,184,597,311,18798,2244,2633,767,1377,484,1317,515,1580,573,671,349,771,376,917,561,1456,687,909,450,1547,492,1095,546,1601,583,635,323,882,464,513,334,894,424,7781,1064,1356,553,946,378,903,418,654,367,465,347,492,293,379,249,499,294,335,225,459,295,511,279,404,267,85,128,59,72,154,140,80,129,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,79575,2774,7757,1001,1926,538,903,373,901,464,714,329,429,250,400,237,346,186,457,219,351,267,409,224,437,243,345,231,100,107,7,21,32,71,0,149,32799,1754,3384,744,1844,557,1606,453,2174,549,1491,451,1636,463,2208,535,2182,537,1964,628,2886,534,3061,637,4943,932,2211,483,527,250,371,161,311,231,25779,1796,2926,646,2503,611,1396,362,1555,422,1386,483,1091,340,1719,505,776,382,1216,304,2494,602,2242,569,2736,518,1734,409,926,351,533,233,546,276,13240,1052,1400,434,1984,454,1192,310,1083,331,1133,358,964,352,698,303,693,295,608,237,859,247,1120,330,801,288,265,164,157,122,152,123,131,130,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,37939,3326,2764,810,533,317,701,396,373,329,106,100,309,314,356,521,28,50,53,87,96,119,72,101,76,90,0,193,0,193,0,193,0,193,61,106,17636,2165,1601,572,869,479,984,520,1628,705,1092,483,897,470,479,258,791,402,346,251,2126,939,1903,706,2340,875,1523,612,701,362,175,147,181,160,12841,1857,1581,510,565,401,932,513,240,211,719,461,808,478,729,477,302,212,823,412,1287,496,1239,532,1264,489,1146,493,447,251,299,205,460,286,4698,800,421,261,508,263,406,206,601,312,129,159,392,243,265,150,236,248,235,270,692,338,255,171,178,181,154,135,147,149,0,193,79,91,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,53349,3330,4320,1233,1321,541,599,498,387,214,413,309,337,370,424,373,91,117,299,329,92,149,62,111,76,130,82,124,32,55,0,165,105,167,0,165,23856,2565,3344,1046,1562,668,1050,478,1223,530,1137,455,2381,853,1052,538,895,499,1517,743,1952,779,1838,546,2329,732,1888,545,491,307,353,204,844,468,18285,2027,2703,811,1199,452,496,245,892,442,1254,472,703,442,698,419,417,228,968,452,1173,531,2514,593,1723,672,973,460,1108,616,891,433,573,308,6888,1001,732,447,1132,389,689,359,1029,515,565,341,505,317,413,246,609,392,43,78,437,220,108,116,228,152,165,172,44,57,110,105,79,110,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,18184,2478,2079,1081,183,153,445,542,61,85,159,208,184,294,62,122,385,559,34,51,0,197,108,141,233,412,225,382,0,197,0,197,0,197,0,197,7740,1662,308,267,295,325,400,344,518,367,216,168,565,398,316,242,644,361,478,342,385,307,1056,567,1157,600,796,525,377,385,170,231,59,73,5891,1022,487,381,922,491,95,105,357,259,106,128,328,262,608,413,476,257,239,233,527,319,270,204,508,343,503,376,189,168,120,107,156,179,2474,698,566,357,398,271,134,137,372,244,224,216,170,150,161,131,0,197,42,90,164,142,127,157,61,107,0,197,49,84,0,197,6,12,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,28579,3319,2484,918,202,177,173,206,320,432,119,123,321,325,317,434,25,49,229,236,21,38,360,365,294,311,66,110,0,193,37,61,0,193,0,193,11292,1938,1951,830,1151,649,510,293,687,471,914,497,964,640,951,672,209,315,815,646,790,524,984,456,395,252,271,265,421,277,238,201,41,73,10284,1674,1573,592,1370,602,1147,517,458,235,675,301,99,85,290,212,776,313,286,203,754,401,979,671,676,398,543,307,134,234,141,139,383,258,4519,1139,578,337,928,437,571,353,632,415,244,248,95,93,235,218,196,186,291,219,164,159,72,91,328,204,25,46,16,33,106,124,38,63,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,149313,5423,11746,1833,2822,882,1108,669,2035,808,1052,463,1081,559,510,386,354,201,826,504,578,515,595,401,394,331,349,375,42,73,0,206,0,206,0,206,65538,4324,5002,1246,3599,823,3372,1026,3903,1379,2943,941,4500,1058,3271,986,3695,1286,1905,670,5320,1360,5558,1315,7894,1374,6804,1593,2847,1076,2560,864,2365,899,52707,3160,4590,1027,2599,591,2710,663,3616,1062,2351,825,3151,834,2674,885,1863,682,2271,715,4534,1084,4333,985,5827,1353,4061,907,3252,926,2522,714,2353,793,19322,1779,1784,496,2461,641,1859,558,1365,523,1448,496,1089,367,1369,466,1195,490,717,291,1823,716,1359,633,1168,453,823,399,138,107,477,342,247,234,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,54564,3836,3070,934,454,249,98,118,175,173,173,201,416,359,181,232,0,192,114,166,217,210,403,267,421,390,331,314,87,111,0,192,0,192,0,192,25207,2475,886,465,848,544,786,453,601,301,1032,466,1309,651,1337,564,1352,657,1113,578,2157,719,3719,1218,3583,904,2251,656,1627,506,1486,504,1120,531,20551,1929,1639,595,792,433,976,640,239,188,776,384,1154,555,873,500,686,333,828,508,1385,547,2090,774,2152,640,2017,657,1590,654,1775,578,1579,578,5736,1037,886,405,240,187,366,259,644,288,174,165,127,144,201,182,445,374,361,299,892,463,469,429,343,255,267,186,0,192,136,134,185,183,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,79126,3650,6365,1224,1324,461,529,486,1025,402,375,251,439,279,569,401,299,321,335,322,154,180,359,269,325,247,146,175,486,351,0,192,0,192,0,192,38913,3059,2654,919,1902,772,1055,484,1486,522,2119,833,2334,1059,2308,803,1866,645,1894,629,3347,997,5015,1371,4556,938,3862,951,1806,670,1262,516,1447,677,26570,2069,3067,740,1187,576,1198,499,883,463,1481,703,1053,473,1719,770,943,343,806,399,2351,712,2055,617,3274,761,2252,669,1821,694,1155,393,1325,519,7278,1064,594,369,809,487,595,367,899,416,396,253,240,167,232,171,470,260,417,260,403,232,837,376,700,260,228,195,142,134,316,246,0,192,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,22900,2158,2912,796,851,435,292,237,304,237,61,78,536,424,74,93,254,335,114,150,136,127,229,192,61,101,0,145,0,145,0,145,0,145,0,145,11651,1621,1614,615,706,409,192,166,746,314,562,322,1033,539,844,417,764,403,771,395,1145,478,865,512,1470,539,480,337,176,153,138,160,145,160,6432,988,954,450,700,350,340,212,475,296,268,283,98,75,524,385,288,191,291,186,329,193,817,385,566,281,367,241,102,82,198,241,115,123,1905,482,47,46,213,195,150,132,233,207,254,176,116,117,116,97,136,129,65,79,119,116,193,133,115,97,124,100,11,20,0,145,13,28,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,148275,4880,6169,1261,3593,889,627,432,785,437,278,271,294,285,58,95,201,161,96,153,74,126,0,214,163,180,0,214,0,214,0,214,0,214,0,214,49976,3289,14197,2007,3743,1135,4559,1002,3403,883,2351,700,4960,1179,2436,815,2153,753,2921,815,2264,929,3095,919,1956,646,1180,518,168,192,264,214,326,373,58169,3727,16867,2090,5789,1310,5699,1144,3645,876,3580,991,3539,790,3003,863,2564,812,2858,952,3309,888,3655,947,2432,856,375,289,346,280,220,222,288,279,33961,2648,12028,1730,5030,948,3773,831,3114,816,2656,802,1633,594,966,449,1069,475,1249,570,740,379,626,363,472,302,394,296,0,214,72,114,139,166,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,19284,1835,1112,492,292,327,242,204,60,70,126,152,0,184,144,215,11,24,18,38,0,184,27,60,34,63,50,83,16,32,52,78,40,63,0,184,6792,1426,653,389,813,657,265,178,705,557,845,683,333,283,389,298,107,90,240,245,526,311,545,294,282,280,318,243,292,282,310,408,169,205,7428,1119,1033,459,326,245,745,348,665,470,558,318,806,495,241,182,421,286,167,133,733,489,235,177,393,276,469,292,308,251,175,181,153,136,3952,809,466,223,401,301,284,197,395,242,636,336,385,273,249,205,230,185,150,137,123,121,186,184,111,146,107,132,134,183,67,55,28,48,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
