GEO_ID,B17010F_001E,B17010F_001M,B17010F_002E,B17010F_002M,B17010F_003E,B17010F_003M,B17010F_004E,B17010F_004M,B17010F_005E,B17010F_005M,B17010F_006E,B17010F_006M,B17010F_007E,B17010F_007M,B17010F_008E,B17010F_008M,B17010F_009E,B17010F_009M,B17010F_010E,B17010F_010M,B17010F_011E,B17010F_011M,B17010F_012E,B17010F_012M,B17010F_013E,B17010F_013M,B17010F_014E,B17010F_014M,B17010F_015E,B17010F_015M,B17010F_016E,B17010F_016M,B17010F_017E,B17010F_017M,B17010F_018E,B17010F_018M,B17010F_019E,B17010F_019M,B17010F_020E,B17010F_020M,B17010F_021E,B17010F_021M,B17010F_022E,B17010F_022M,B17010F_023E,B17010F_023M,B17010F_024E,B17010F_024M,B17010F_025E,B17010F_025M,B17010F_026E,B17010F_026M,B17010F_027E,B17010F_027M,B17010F_028E,B17010F_028M,B17010F_029E,B17010F_029M,B17010F_030E,B17010F_030M,B17010F_031E,B17010F_031M,B17010F_032E,B17010F_032M,B17010F_033E,B17010F_033M,B17010F_034E,B17010F_034M,B17010F_035E,B17010F_035M,B17010F_036E,B17010F_036M,B17010F_037E,B17010F_037M,B17010F_038E,B17010F_038M,B17010F_039E,B17010F_039M,B17010F_040E,B17010F_040M,B17010F_041E,B17010F_041M,NAME,B17010F_001MA,B17010F_001EA,B17010F_002EA,B17010F_002MA,B17010F_003MA,B17010F_003EA,B17010F_004MA,B17010F_004EA,B17010F_005MA,B17010F_005EA,B17010F_006MA,B17010F_006EA,B17010F_007EA,B17010F_007MA,B17010F_008EA,B17010F_008MA,B17010F_009MA,B17010F_009EA,B17010F_010MA,B17010F_010EA,B17010F_011MA,B17010F_011EA,B17010F_012MA,B17010F_012EA,B17010F_013EA,B17010F_013MA,B17010F_014MA,B17010F_014EA,B17010F_015MA,B17010F_015EA,B17010F_016MA,B17010F_016EA,B17010F_017MA,B17010F_017EA,B17010F_018EA,B17010F_018MA,B17010F_019EA,B17010F_019MA,B17010F_020EA,B17010F_020MA,B17010F_021MA,B17010F_021EA,B17010F_022MA,B17010F_022EA,B17010F_023EA,B17010F_023MA,B17010F_024EA,B17010F_024MA,B17010F_025EA,B17010F_025MA,B17010F_026MA,B17010F_026EA,B17010F_027MA,B17010F_027EA,B17010F_028MA,B17010F_028EA,B17010F_029EA,B17010F_029MA,B17010F_030EA,B17010F_030MA,B17010F_031EA,B17010F_031MA,B17010F_032MA,B17010F_032EA,B17010F_033MA,B17010F_033EA,B17010F_034MA,B17010F_034EA,B17010F_035EA,B17010F_035MA,B17010F_036EA,B17010F_036MA,B17010F_037EA,B17010F_037MA,B17010F_038MA,B17010F_038EA,B17010F_039MA,B17010F_039EA,B17010F_040EA,B17010F_040MA,B17010F_041EA,B17010F_041MA,state
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,16888,1653,5006,948,1775,539,1498,535,662,447,406,250,430,309,277,169,3231,731,652,323,616,317,86,118,443,264,87,99,36,72,2579,726,2367,674,316,267,475,250,1576,614,212,199,11882,1611,7097,1178,4125,909,1463,638,970,415,1692,568,2972,755,4785,1073,2248,804,1084,559,143,157,32,53,909,514,1164,612,2537,881,1738,679,432,411,423,322,883,427,799,539,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,19727,1823,5094,976,2266,517,1810,491,287,239,795,311,728,334,456,227,2828,798,629,334,629,334,205,152,140,145,284,245,0,149,2199,681,2021,650,504,292,668,342,849,422,178,126,14633,1605,11044,1379,7716,1150,1835,703,1534,440,4347,893,3328,856,3589,887,2062,587,1248,464,279,204,123,111,846,372,814,383,1527,542,1094,441,135,112,124,131,835,393,433,245,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,28950,2507,10103,1841,4953,1237,4783,1238,393,286,2559,926,1831,909,170,185,5150,1509,1140,648,950,573,386,348,336,434,228,226,190,279,4010,1348,3968,1331,446,349,1678,694,1844,1069,42,72,18847,1952,12532,1588,9415,1397,1675,824,2289,905,5451,1079,3117,926,6315,1491,3070,882,2106,772,161,170,831,644,1114,662,964,547,3245,1155,1705,761,391,345,510,537,804,446,1540,829,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,47676,3057,17970,2318,4143,1126,3421,1022,468,393,959,505,1994,790,722,422,13827,2045,1918,820,1779,814,315,297,214,213,1250,711,139,172,11909,1840,10584,1792,1999,803,2921,685,5664,1446,1325,561,29706,2802,15657,1972,10609,1657,1853,611,2222,743,6534,1415,5048,971,14049,2080,3916,1082,1977,754,385,317,286,261,1306,671,1939,745,10133,1665,7687,1499,1134,609,1963,782,4590,1106,2446,834,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,12703,1590,3679,1123,365,314,199,191,0,200,139,166,60,99,166,258,3314,1044,542,437,542,437,0,200,412,390,130,211,0,200,2772,978,2296,872,154,184,881,543,1261,621,476,386,9024,1383,4732,950,2688,843,90,91,460,325,2138,788,2044,657,4292,1150,1068,695,932,687,0,200,0,200,932,687,136,103,3224,1016,2550,904,309,290,297,381,1944,785,674,479,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,14621,2148,5097,1360,2805,944,2613,927,408,370,1161,596,1044,642,192,196,2292,989,535,489,535,489,247,322,288,372,0,197,0,197,1757,803,1657,764,545,508,347,408,765,525,100,187,9524,1802,6695,1733,4107,1341,1354,750,1297,891,1456,647,2588,1100,2829,811,1475,632,605,406,205,278,24,41,376,290,870,498,1354,655,1276,644,207,249,54,87,1015,613,78,95,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,17889,2449,6635,1562,2301,798,1955,689,443,390,729,450,783,480,346,412,4334,1377,1262,774,1262,774,576,620,421,372,265,263,0,193,3072,1132,2908,1125,874,983,1325,660,709,377,164,213,11254,1651,8164,1384,5067,1252,748,402,1368,881,2951,917,3097,994,3090,943,1773,661,1079,506,346,342,274,216,459,391,694,432,1317,703,754,524,0,193,213,201,541,449,563,446,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,346681,10817,85299,5064,39864,3750,31554,3479,3689,973,14786,2380,13079,1978,8310,1428,45435,3850,9233,1676,6827,1495,1312,590,3027,1161,2488,933,2406,878,36202,3140,32368,2948,4419,996,12121,1958,15828,1754,3834,893,261382,9009,175853,7252,115685,5882,17600,2422,28519,3104,69566,5037,60168,4558,85529,5032,34724,3691,19039,2675,4579,1163,3658,981,10802,2090,15685,2093,50805,3573,33697,2874,3689,1038,6660,1641,23348,2536,17108,2176,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,23671,2090,7899,1658,3696,1290,3608,1289,176,215,1589,734,1843,978,88,71,4203,1266,849,649,849,649,54,92,343,418,452,429,0,181,3354,1122,2894,1055,884,582,1110,681,900,472,460,375,15772,1886,12095,1706,8313,1351,1946,788,2552,886,3815,876,3782,987,3677,944,1694,749,1640,752,1077,665,133,229,430,363,54,89,1983,636,1303,546,146,193,502,377,655,453,680,353,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,39921,3695,5985,1511,1609,771,1570,760,421,357,632,408,517,436,39,64,4376,1316,231,231,231,231,0,192,0,192,231,231,0,192,4145,1314,4070,1295,593,406,2045,1000,1432,735,75,128,33936,3302,22238,2680,14649,2143,2929,1008,3375,1131,8345,1554,7589,1719,11698,2183,4972,1418,2887,1117,726,551,759,452,1402,757,2085,976,6726,1670,5220,1526,960,918,1019,610,3241,1192,1506,608,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,52002,3255,12060,1698,5247,1218,4969,1207,943,662,2619,853,1407,624,278,237,6813,1268,1126,626,989,627,129,208,227,225,633,552,137,169,5687,1172,5265,1084,1109,496,2011,800,2145,787,422,354,39942,3114,28873,2702,20499,2113,4166,1085,5471,1304,10862,1653,8374,1525,11069,1620,4262,1119,3343,1051,698,441,962,589,1683,736,919,501,6807,1374,4909,1153,1092,570,486,374,3331,982,1898,839,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,18860,2193,5298,1167,2643,863,2361,861,132,114,622,410,1607,722,282,190,2655,707,706,365,622,343,70,111,495,306,57,87,84,152,1949,626,1664,567,409,311,562,351,693,363,285,318,13562,1694,7828,1362,5822,1234,1102,556,981,428,3739,838,2006,509,5734,1096,2505,806,1301,571,445,392,129,121,727,379,1204,541,3229,900,2733,930,356,366,687,516,1690,729,496,334,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,85668,4996,38958,3481,13472,2133,6661,1442,886,551,1334,611,4441,979,6811,1575,25486,2698,6076,1359,4349,1100,1210,500,716,451,2423,812,1727,775,19410,2326,14478,2002,2069,839,2701,781,9708,1719,4932,1135,46710,3539,31276,2910,11381,1617,2244,710,1686,606,7451,1331,19895,2684,15434,1913,2573,832,1079,503,201,202,79,126,799,419,1494,672,12861,1759,6192,1335,1135,588,604,381,4453,1124,6669,1120,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,86601,4907,22763,2396,9423,1363,8017,1312,802,416,3809,1017,3406,1052,1406,436,13340,1966,2880,1068,2449,1034,460,352,1047,670,942,542,431,269,10460,1560,9583,1508,864,410,3294,950,5425,1283,877,394,63838,4510,43428,3533,26618,3145,4140,1194,7022,1571,15456,2266,16810,1962,20410,2494,7237,1684,4325,1228,1082,556,679,390,2564,901,2912,926,13173,2132,8827,1627,2234,899,1319,589,5274,1181,4346,1073,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
