GEO_ID,B23002F_001E,B23002F_001M,B23002F_002E,B23002F_002M,B23002F_003E,B23002F_003M,B23002F_004E,B23002F_004M,B23002F_005E,B23002F_005M,B23002F_006E,B23002F_006M,B23002F_007E,B23002F_007M,B23002F_008E,B23002F_008M,B23002F_009E,B23002F_009M,B23002F_010E,B23002F_010M,B23002F_011E,B23002F_011M,B23002F_012E,B23002F_012M,B23002F_013E,B23002F_013M,B23002F_014E,B23002F_014M,B23002F_015E,B23002F_015M,B23002F_016E,B23002F_016M,B23002F_017E,B23002F_017M,B23002F_018E,B23002F_018M,B23002F_019E,B23002F_019M,B23002F_020E,B23002F_020M,B23002F_021E,B23002F_021M,B23002F_022E,B23002F_022M,B23002F_023E,B23002F_023M,B23002F_024E,B23002F_024M,B23002F_025E,B23002F_025M,B23002F_026E,B23002F_026M,B23002F_027E,B23002F_027M,B23002F_028E,B23002F_028M,B23002F_029E,B23002F_029M,B23002F_030E,B23002F_030M,B23002F_031E,B23002F_031M,B23002F_032E,B23002F_032M,B23002F_033E,B23002F_033M,B23002F_034E,B23002F_034M,B23002F_035E,B23002F_035M,B23002F_036E,B23002F_036M,B23002F_037E,B23002F_037M,B23002F_038E,B23002F_038M,B23002F_039E,B23002F_039M,B23002F_040E,B23002F_040M,B23002F_041E,B23002F_041M,B23002F_042E,B23002F_042M,B23002F_043E,B23002F_043M,B23002F_044E,B23002F_044M,B23002F_045E,B23002F_045M,B23002F_046E,B23002F_046M,B23002F_047E,B23002F_047M,B23002F_048E,B23002F_048M,B23002F_049E,B23002F_049M,B23002F_050E,B23002F_050M,B23002F_051E,B23002F_051M,B23002F_052E,B23002F_052M,B23002F_053E,B23002F_053M,B23002F_054E,B23002F_054M,B23002F_055E,B23002F_055M,B23002F_056E,B23002F_056M,B23002F_057E,B23002F_057M,B23002F_058E,B23002F_058M,B23002F_059E,B23002F_059M,B23002F_060E,B23002F_060M,B23002F_061E,B23002F_061M,B23002F_062E,B23002F_062M,B23002F_063E,B23002F_063M,B23002F_064E,B23002F_064M,B23002F_065E,B23002F_065M,B23002F_066E,B23002F_066M,B23002F_067E,B23002F_067M,B23002F_068E,B23002F_068M,B23002F_069E,B23002F_069M,B23002F_070E,B23002F_070M,B23002F_071E,B23002F_071M,B23002F_072E,B23002F_072M,B23002F_073E,B23002F_073M,B23002F_074E,B23002F_074M,B23002F_075E,B23002F_075M,B23002F_076E,B23002F_076M,B23002F_077E,B23002F_077M,B23002F_078E,B23002F_078M,B23002F_079E,B23002F_079M,NAME,B23002F_001MA,B23002F_001EA,B23002F_002EA,B23002F_002MA,B23002F_003MA,B23002F_003EA,B23002F_004MA,B23002F_004EA,B23002F_005MA,B23002F_005EA,B23002F_006MA,B23002F_006EA,B23002F_007EA,B23002F_007MA,B23002F_008MA,B23002F_008EA,B23002F_009MA,B23002F_009EA,B23002F_010MA,B23002F_010EA,B23002F_011MA,B23002F_011EA,B23002F_012MA,B23002F_012EA,B23002F_013EA,B23002F_013MA,B23002F_014MA,B23002F_014EA,B23002F_015MA,B23002F_015EA,B23002F_016EA,B23002F_016MA,B23002F_017MA,B23002F_017EA,B23002F_018EA,B23002F_018MA,B23002F_019MA,B23002F_019EA,B23002F_020MA,B23002F_020EA,B23002F_021MA,B23002F_021EA,B23002F_022MA,B23002F_022EA,B23002F_023EA,B23002F_023MA,B23002F_024EA,B23002F_024MA,B23002F_025MA,B23002F_025EA,B23002F_026MA,B23002F_026EA,B23002F_027MA,B23002F_027EA,B23002F_028MA,B23002F_028EA,B23002F_029MA,B23002F_029EA,B23002F_030EA,B23002F_030MA,B23002F_031EA,B23002F_031MA,B23002F_032MA,B23002F_032EA,B23002F_033MA,B23002F_033EA,B23002F_034MA,B23002F_034EA,B23002F_035EA,B23002F_035MA,B23002F_036MA,B23002F_036EA,B23002F_037MA,B23002F_037EA,B23002F_038MA,B23002F_038EA,B23002F_039MA,B23002F_039EA,B23002F_040MA,B23002F_040EA,B23002F_041MA,B23002F_041EA,B23002F_042EA,B23002F_042MA,B23002F_043MA,B23002F_043EA,B23002F_044MA,B23002F_044EA,B23002F_045MA,B23002F_045EA,B23002F_046EA,B23002F_046MA,B23002F_047MA,B23002F_047EA,B23002F_048MA,B23002F_048EA,B23002F_049MA,B23002F_049EA,B23002F_050MA,B23002F_050EA,B23002F_051EA,B23002F_051MA,B23002F_052MA,B23002F_052EA,B23002F_053MA,B23002F_053EA,B23002F_054MA,B23002F_054EA,B23002F_055MA,B23002F_055EA,B23002F_056MA,B23002F_056EA,B23002F_057EA,B23002F_057MA,B23002F_058MA,B23002F_058EA,B23002F_059MA,B23002F_059EA,B23002F_060MA,B23002F_060EA,B23002F_061MA,B23002F_061EA,B23002F_062EA,B23002F_062MA,B23002F_063MA,B23002F_063EA,B23002F_064MA,B23002F_064EA,B23002F_065MA,B23002F_065EA,B23002F_066MA,B23002F_066EA,B23002F_067MA,B23002F_067EA,B23002F_068EA,B23002F_068MA,B23002F_069MA,B23002F_069EA,B23002F_070MA,B23002F_070EA,B23002F_071EA,B23002F_071MA,B23002F_072MA,B23002F_072EA,B23002F_073EA,B23002F_073MA,B23002F_074MA,B23002F_074EA,B23002F_075MA,B23002F_075EA,B23002F_076MA,B23002F_076EA,B23002F_077MA,B23002F_077EA,B23002F_078MA,B23002F_078EA,B23002F_079EA,B23002F_079MA,state
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,139835,8879,74713,5774,5024,1378,2874,1111,0,192,2874,1111,2053,850,821,514,2150,672,10229,1600,8672,1508,1405,622,7267,1403,6895,1408,372,286,1557,580,52712,4297,49257,4390,1126,575,48131,4349,46325,4212,1806,859,3455,1050,4811,918,4017,944,0,192,4017,944,3830,934,187,172,794,459,938,658,479,458,453,447,26,43,459,431,999,587,627,514,627,514,0,192,372,320,65122,4475,4492,1125,1749,772,0,192,1749,772,1304,660,445,324,2743,890,6108,1505,5134,1482,594,843,4540,1178,4243,1107,297,279,974,584,46596,3603,35593,3648,41,77,35552,3638,32812,3683,2740,1073,11003,1823,4926,1105,2894,874,0,192,2894,874,2869,880,25,41,2032,953,895,421,568,362,568,362,0,192,327,305,2105,838,341,389,341,389,0,192,1764,831,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,173073,8380,97359,5505,9806,1684,3553,1008,0,192,3553,1008,2837,909,716,562,6253,1391,14143,2004,11582,1877,231,171,11351,1834,9084,1706,2267,974,2561,962,62706,4018,57561,4138,1512,603,56049,4109,52688,4196,3361,967,5145,1251,6672,1284,5026,1103,0,192,5026,1103,4869,1081,157,144,1646,739,1944,697,1324,674,1198,674,126,148,620,363,2088,681,303,254,175,164,128,211,1785,665,75714,4161,8338,1681,3379,993,120,203,3259,983,1735,593,1524,716,4959,1355,11284,1611,8246,1619,22,44,8224,1622,6515,1393,1709,797,3038,1104,47205,3143,34474,2804,283,259,34191,2800,30295,2798,3896,900,12731,1657,5626,1199,3380,1032,0,192,3380,1032,3063,952,317,307,2246,594,1308,603,428,359,389,347,39,67,880,460,1953,668,28,39,28,39,0,192,1925,681,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,65173,5489,35811,3254,3711,1079,1120,464,0,145,1120,464,707,335,413,292,2591,1032,4854,1110,4303,1068,0,145,4303,1068,3855,1054,448,376,551,362,23346,2517,20641,2362,0,145,20641,2362,19543,2344,1098,428,2705,676,2801,579,2112,616,0,145,2112,616,2034,600,78,97,689,417,525,253,165,147,165,147,0,145,360,204,574,312,28,40,28,40,0,145,546,309,29362,2983,2979,752,1431,522,0,145,1431,522,588,316,843,474,1548,631,4402,982,2786,758,0,145,2786,758,2276,731,510,309,1616,774,18729,1876,12768,1606,0,145,12768,1606,11553,1561,1215,434,5961,1194,1395,484,682,302,0,145,682,302,600,283,82,88,713,344,679,286,276,213,276,213,0,145,403,208,1178,510,26,53,26,53,0,145,1152,507,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,276525,12816,138648,7185,14341,2088,2951,925,0,214,2951,925,1321,676,1630,708,11390,1805,15297,2079,9801,1881,0,214,9801,1881,6110,1422,3691,1119,5496,1451,70927,4262,57305,3733,0,214,57305,3733,48485,3532,8820,1588,13622,1843,19332,2114,7822,1499,0,214,7822,1499,6783,1467,1039,479,11510,1729,6909,1227,921,448,846,435,75,132,5988,1081,11842,1438,832,485,684,419,148,243,11010,1369,137877,7322,8415,1716,840,483,0,214,840,483,684,410,156,249,7575,1587,14754,2064,7651,1708,0,214,7651,1708,4361,1274,3290,1007,7103,1362,71310,4433,46647,3459,0,214,46647,3459,37854,3096,8793,1768,24663,2651,19334,1957,6636,1185,0,214,6636,1185,5626,1113,1010,481,12698,1710,8718,1291,734,398,734,398,0,214,7984,1237,15346,1957,319,314,319,314,0,214,15027,1895,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,300617,12032,154690,6664,15653,1966,6219,1374,0,198,6219,1374,3460,1020,2759,1043,9434,1448,22441,2695,18085,2450,295,270,17790,2402,14967,2322,2823,948,4356,1228,93804,4865,78559,4207,287,264,78272,4217,70706,4190,7566,1322,15245,2112,13729,2049,10104,1744,0,198,10104,1744,9000,1694,1104,516,3625,996,3926,886,1210,456,1018,456,192,170,2716,769,5137,942,611,334,526,318,85,99,4526,890,145927,7401,15958,2302,5577,1242,0,198,5577,1242,3649,997,1928,669,10381,1815,18611,2026,12580,1765,0,198,12580,1765,10438,1662,2142,914,6031,1297,85008,4742,57698,4133,48,78,57650,4153,50967,3731,6683,1608,27310,2661,13674,1636,7603,1232,0,198,7603,1232,7058,1202,545,389,6071,1176,3974,829,873,396,849,400,24,40,3101,684,8702,1789,516,280,516,280,0,198,8186,1789,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
