GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_019E,B21001F_019M,B21001F_020E,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001MA,B21001F_001EA,B21001F_002MA,B21001F_002EA,B21001F_003MA,B21001F_003EA,B21001F_004EA,B21001F_004MA,B21001F_005MA,B21001F_005EA,B21001F_006MA,B21001F_006EA,B21001F_007MA,B21001F_007EA,B21001F_008MA,B21001F_008EA,B21001F_009EA,B21001F_009MA,B21001F_010EA,B21001F_010MA,B21001F_011MA,B21001F_011EA,B21001F_012MA,B21001F_012EA,B21001F_013MA,B21001F_013EA,B21001F_014MA,B21001F_014EA,B21001F_015EA,B21001F_015MA,B21001F_016MA,B21001F_016EA,B21001F_017MA,B21001F_017EA,B21001F_018MA,B21001F_018EA,B21001F_019MA,B21001F_019EA,B21001F_020EA,B21001F_020MA,B21001F_021EA,B21001F_021MA,B21001F_022MA,B21001F_022EA,B21001F_023MA,B21001F_023EA,B21001F_024MA,B21001F_024EA,B21001F_025MA,B21001F_025EA,B21001F_026MA,B21001F_026EA,B21001F_027EA,B21001F_027MA,B21001F_028EA,B21001F_028MA,B21001F_029MA,B21001F_029EA,B21001F_030EA,B21001F_030MA,B21001F_031MA,B21001F_031EA,B21001F_032EA,B21001F_032MA,B21001F_033EA,B21001F_033MA,state
0400000US48,1093894,32063,570432,19182,254741,11524,5073,1388,249668,11408,223443,9536,9430,1566,214013,9363,59237,4248,8630,1512,50607,3949,21969,2315,3813,877,18156,2219,11042,1445,2860,845,8182,1301,523462,16242,209522,9507,743,441,208779,9585,210312,8117,1100,495,209212,8092,55492,3108,423,354,55069,3106,29163,2509,294,271,28869,2452,18973,2048,56,98,18917,2051,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,74393,5829,38483,3057,20443,2193,542,422,19901,2188,14616,1740,386,401,14230,1766,2148,698,370,196,1778,679,673,404,126,152,547,393,603,330,0,181,603,330,35910,3502,17474,2095,0,181,17474,2095,13379,1701,0,181,13379,1701,3248,692,0,181,3248,692,1416,565,0,181,1416,565,393,223,0,181,393,223,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,133078,8501,70581,5602,33794,3662,1683,872,32111,3829,30039,2988,1836,767,28203,2956,4811,918,626,327,4185,907,1452,713,170,251,1282,698,485,368,138,140,347,333,62497,4390,27400,2686,560,532,26840,2650,27171,2480,421,327,26750,2513,4926,1105,397,422,4529,1008,2000,690,0,192,2000,690,1000,541,0,192,1000,541,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,162243,7783,90955,5087,44138,3421,185,204,43953,3417,36113,2888,2154,799,33959,2925,6672,1284,936,468,5736,1204,2798,872,566,353,2232,829,1234,529,373,357,861,453,71288,3820,33355,2861,180,247,33175,2832,29046,2389,397,415,28649,2349,5626,1199,0,192,5626,1199,2232,693,0,192,2232,693,1029,464,0,192,1029,464,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,61572,5105,34111,3090,17419,2200,281,204,17138,2194,12792,1762,336,301,12456,1784,2801,579,60,84,2741,568,791,342,182,160,609,312,308,246,6,11,302,246,27461,2734,12651,1629,118,169,12533,1641,11558,1394,269,257,11289,1413,1395,484,37,63,1358,477,936,350,83,147,853,326,921,456,0,145,921,456,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,265662,12320,131431,6963,45069,3518,407,326,44662,3493,48279,3832,1663,665,46616,3807,19332,2114,1553,622,17779,2039,12828,1520,1248,501,11580,1504,5923,1006,1658,645,4265,818,134231,7051,42240,3564,0,214,42240,3564,48593,3448,235,217,48358,3435,19334,1957,0,214,19334,1957,14401,1735,0,214,14401,1735,9663,1599,0,214,9663,1599,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,284522,11401,146418,6307,67204,4483,1462,656,65742,4486,56422,3211,3177,1011,53245,3149,13729,2049,1747,629,11982,1901,5578,938,1259,416,4319,859,3485,811,1379,518,2106,609,138104,6926,58223,4321,255,254,57968,4303,53531,3201,847,604,52684,3124,13674,1636,36,59,13638,1644,7336,1373,65,96,7271,1374,5340,1254,28,45,5312,1258,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
