GEO_ID,B23002D_001E,B23002D_001M,B23002D_002E,B23002D_002M,B23002D_003E,B23002D_003M,B23002D_004E,B23002D_004M,B23002D_005E,B23002D_005M,B23002D_006E,B23002D_006M,B23002D_007E,B23002D_007M,B23002D_008E,B23002D_008M,B23002D_009E,B23002D_009M,B23002D_010E,B23002D_010M,B23002D_011E,B23002D_011M,B23002D_012E,B23002D_012M,B23002D_013E,B23002D_013M,B23002D_014E,B23002D_014M,B23002D_015E,B23002D_015M,B23002D_016E,B23002D_016M,B23002D_017E,B23002D_017M,B23002D_018E,B23002D_018M,B23002D_019E,B23002D_019M,B23002D_020E,B23002D_020M,B23002D_021E,B23002D_021M,B23002D_022E,B23002D_022M,B23002D_023E,B23002D_023M,B23002D_024E,B23002D_024M,B23002D_025E,B23002D_025M,B23002D_026E,B23002D_026M,B23002D_027E,B23002D_027M,B23002D_028E,B23002D_028M,B23002D_029E,B23002D_029M,B23002D_030E,B23002D_030M,B23002D_031E,B23002D_031M,B23002D_032E,B23002D_032M,B23002D_033E,B23002D_033M,B23002D_034E,B23002D_034M,B23002D_035E,B23002D_035M,B23002D_036E,B23002D_036M,B23002D_037E,B23002D_037M,B23002D_038E,B23002D_038M,B23002D_039E,B23002D_039M,B23002D_040E,B23002D_040M,B23002D_041E,B23002D_041M,B23002D_042E,B23002D_042M,B23002D_043E,B23002D_043M,B23002D_044E,B23002D_044M,B23002D_045E,B23002D_045M,B23002D_046E,B23002D_046M,B23002D_047E,B23002D_047M,B23002D_048E,B23002D_048M,B23002D_049E,B23002D_049M,B23002D_050E,B23002D_050M,B23002D_051E,B23002D_051M,B23002D_052E,B23002D_052M,B23002D_053E,B23002D_053M,B23002D_054E,B23002D_054M,B23002D_055E,B23002D_055M,B23002D_056E,B23002D_056M,B23002D_057E,B23002D_057M,B23002D_058E,B23002D_058M,B23002D_059E,B23002D_059M,B23002D_060E,B23002D_060M,B23002D_061E,B23002D_061M,B23002D_062E,B23002D_062M,B23002D_063E,B23002D_063M,B23002D_064E,B23002D_064M,B23002D_065E,B23002D_065M,B23002D_066E,B23002D_066M,B23002D_067E,B23002D_067M,B23002D_068E,B23002D_068M,B23002D_069E,B23002D_069M,B23002D_070E,B23002D_070M,B23002D_071E,B23002D_071M,B23002D_072E,B23002D_072M,B23002D_073E,B23002D_073M,B23002D_074E,B23002D_074M,B23002D_075E,B23002D_075M,B23002D_076E,B23002D_076M,B23002D_077E,B23002D_077M,B23002D_078E,B23002D_078M,B23002D_079E,B23002D_079M,NAME,B23002D_001MA,B23002D_001EA,B23002D_002MA,B23002D_002EA,B23002D_003MA,B23002D_003EA,B23002D_004MA,B23002D_004EA,B23002D_005MA,B23002D_005EA,B23002D_006EA,B23002D_006MA,B23002D_007MA,B23002D_007EA,B23002D_008MA,B23002D_008EA,B23002D_009EA,B23002D_009MA,B23002D_010MA,B23002D_010EA,B23002D_011EA,B23002D_011MA,B23002D_012MA,B23002D_012EA,B23002D_013MA,B23002D_013EA,B23002D_014MA,B23002D_014EA,B23002D_015MA,B23002D_015EA,B23002D_016EA,B23002D_016MA,B23002D_017EA,B23002D_017MA,B23002D_018MA,B23002D_018EA,B23002D_019MA,B23002D_019EA,B23002D_020EA,B23002D_020MA,B23002D_021EA,B23002D_021MA,B23002D_022EA,B23002D_022MA,B23002D_023MA,B23002D_023EA,B23002D_024MA,B23002D_024EA,B23002D_025MA,B23002D_025EA,B23002D_026EA,B23002D_026MA,B23002D_027EA,B23002D_027MA,B23002D_028EA,B23002D_028MA,B23002D_029EA,B23002D_029MA,B23002D_030MA,B23002D_030EA,B23002D_031EA,B23002D_031MA,B23002D_032EA,B23002D_032MA,B23002D_033EA,B23002D_033MA,B23002D_034MA,B23002D_034EA,B23002D_035MA,B23002D_035EA,B23002D_036MA,B23002D_036EA,B23002D_037MA,B23002D_037EA,B23002D_038MA,B23002D_038EA,B23002D_039EA,B23002D_039MA,B23002D_040MA,B23002D_040EA,B23002D_041MA,B23002D_041EA,B23002D_042MA,B23002D_042EA,B23002D_043MA,B23002D_043EA,B23002D_044EA,B23002D_044MA,B23002D_045MA,B23002D_045EA,B23002D_046MA,B23002D_046EA,B23002D_047MA,B23002D_047EA,B23002D_048MA,B23002D_048EA,B23002D_049MA,B23002D_049EA,B23002D_050EA,B23002D_050MA,B23002D_051MA,B23002D_051EA,B23002D_052MA,B23002D_052EA,B23002D_053MA,B23002D_053EA,B23002D_054MA,B23002D_054EA,B23002D_055EA,B23002D_055MA,B23002D_056MA,B23002D_056EA,B23002D_057MA,B23002D_057EA,B23002D_058MA,B23002D_058EA,B23002D_059MA,B23002D_059EA,B23002D_060MA,B23002D_060EA,B23002D_061EA,B23002D_061MA,B23002D_062MA,B23002D_062EA,B23002D_063MA,B23002D_063EA,B23002D_064EA,B23002D_064MA,B23002D_065MA,B23002D_065EA,B23002D_066EA,B23002D_066MA,B23002D_067MA,B23002D_067EA,B23002D_068MA,B23002D_068EA,B23002D_069MA,B23002D_069EA,B23002D_070MA,B23002D_070EA,B23002D_071EA,B23002D_071MA,B23002D_072EA,B23002D_072MA,B23002D_073MA,B23002D_073EA,B23002D_074MA,B23002D_074EA,B23002D_075EA,B23002D_075MA,B23002D_076EA,B23002D_076MA,B23002D_077EA,B23002D_077MA,B23002D_078MA,B23002D_078EA,B23002D_079MA,B23002D_079EA,state
0400000US34,613318,4833,294983,3178,17715,1148,3536,797,0,192,3536,797,2363,700,1173,454,14179,1111,22852,1449,13901,1532,43,72,13858,1532,11503,1550,2355,810,8951,1160,184726,1748,173232,2262,57,92,173175,2258,164411,3005,8764,1663,11494,1788,38710,907,32710,1192,0,192,32710,1192,30516,1204,2194,722,6000,1017,12416,1245,5637,1188,5190,1109,447,275,6779,935,18564,1217,2895,758,2872,757,23,40,15669,1287,318335,2835,17343,1437,3655,772,0,192,3655,772,3337,780,318,207,13688,1409,22561,1214,11404,1191,0,192,11404,1191,10144,1183,1260,540,11157,1314,198035,1922,140862,3839,0,192,140862,3839,131404,3882,9458,1457,57173,3380,43254,1148,26867,1463,0,192,26867,1463,24487,1508,2380,621,16387,1586,14371,1042,3845,912,3552,827,293,253,10526,1048,22771,1148,1705,533,1467,513,238,205,21066,1285,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1235787,6310,582531,4197,38903,2556,6636,1263,0,185,6636,1263,4966,1083,1670,615,32267,2455,56926,2126,29227,2333,38,77,29189,2334,23937,2200,5252,951,27699,1968,338589,3474,301149,4240,275,208,300874,4221,278841,4482,22033,2403,37440,3155,82125,1012,61005,2486,0,185,61005,2486,57019,2519,3986,791,21120,2217,23400,1476,8073,929,7415,864,658,294,15327,1358,42588,1678,5656,840,5281,870,375,223,36932,1605,653256,3726,33182,1831,6097,1113,0,185,6097,1113,4802,1028,1295,442,27085,1713,63659,2311,31169,2348,67,96,31102,2336,27814,2192,3288,833,32490,2294,386390,2717,270017,4930,74,134,269943,4945,252520,4975,17423,2040,116373,3879,88448,1190,48650,2629,0,185,48650,2629,45406,2543,3244,737,39798,2320,28846,1824,6965,1187,6447,1150,518,291,21881,1862,52731,1640,2391,649,2213,662,178,207,50340,1654,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,177353,3350,83658,2391,6671,1181,1893,620,0,193,1893,620,1170,624,723,339,4778,976,8935,1079,5749,897,481,292,5268,890,4775,851,493,301,3186,864,54094,1770,50024,1874,1122,506,48902,1824,47048,1924,1854,655,4070,912,7815,885,5985,952,0,193,5985,952,5462,896,523,317,1830,542,2680,766,848,391,848,391,0,193,1832,607,3463,755,762,362,697,350,65,80,2701,651,93695,2066,6841,1220,1553,455,0,193,1553,455,1013,375,540,331,5288,1141,7820,801,5392,836,13,28,5379,835,4712,781,667,550,2428,837,61136,1659,40335,2132,24,43,40311,2137,37749,2157,2562,772,20801,1936,10037,925,4634,818,0,193,4634,818,4282,806,352,243,5403,963,3469,890,1144,443,1144,443,0,193,2325,735,4392,925,481,331,481,331,0,193,3911,903,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,161268,2736,77623,1995,6170,1245,1097,488,0,182,1097,488,863,450,234,176,5073,1191,8909,1113,4352,979,94,76,4258,960,4041,927,217,189,4557,882,47150,1652,43357,1565,94,114,43263,1560,41792,1521,1471,505,3793,908,7214,713,5714,807,0,182,5714,807,4937,771,777,491,1500,552,3340,829,1623,682,1596,679,27,44,1717,570,4840,855,1316,561,1316,561,0,182,3524,763,83645,2170,5314,908,2021,573,0,182,2021,573,1643,607,378,246,3293,887,8420,1086,3362,879,0,182,3362,879,3205,856,157,148,5058,1141,49976,1939,36050,2319,0,182,36050,2319,34095,2160,1955,813,13926,1492,11488,1123,7029,1108,0,182,7029,1108,6862,1092,167,229,4459,959,3493,729,1372,479,1372,479,0,182,2121,627,4954,673,359,195,359,195,0,182,4595,683,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,56014,1706,26324,1312,2417,797,1058,571,0,149,1058,571,599,384,459,426,1359,503,3805,491,2564,534,67,85,2497,523,2280,515,217,163,1241,415,15748,971,13761,990,434,332,13327,989,13058,976,269,220,1987,554,2592,278,2356,319,0,149,2356,319,2320,308,36,63,236,173,672,291,385,296,385,296,0,149,287,162,1090,350,276,225,276,225,0,149,814,320,29690,1134,2528,615,907,486,0,149,907,486,766,470,141,173,1621,471,2538,453,1530,350,43,66,1487,358,1377,328,110,99,1008,347,18201,909,11917,1069,0,149,11917,1069,11068,1034,849,407,6284,981,3051,428,1990,416,0,149,1990,416,1990,416,0,149,1061,405,937,381,165,126,165,126,0,149,772,354,2435,530,89,101,89,101,0,149,2346,518,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,122045,2956,54789,2054,3837,1023,503,336,0,193,503,336,333,262,170,182,3334,987,6884,1058,2959,953,0,193,2959,953,2358,920,601,413,3925,733,32389,1385,28984,1643,74,118,28910,1621,27063,1697,1847,659,3405,1018,6121,441,4187,675,0,193,4187,675,3926,669,261,211,1934,624,1720,460,525,299,525,299,0,193,1195,397,3838,581,434,263,434,263,0,193,3404,557,67256,1843,4111,885,1169,526,0,193,1169,526,1093,479,76,128,2942,705,6332,1090,3532,1073,0,193,3532,1073,3285,1015,247,233,2800,1208,40389,1473,30443,1811,0,193,30443,1811,27935,1786,2508,763,9946,1432,8587,629,4884,781,0,193,4884,781,4653,788,231,188,3703,771,2703,600,494,341,494,341,0,193,2209,628,5134,625,339,310,339,310,0,193,4795,668,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,293801,3585,139788,2289,11253,1190,3056,785,0,165,3056,785,1931,660,1125,528,8197,1161,15508,1731,8107,1406,0,165,8107,1406,6506,1285,1601,578,7401,1345,84650,1986,76309,2345,0,165,76309,2345,71893,2702,4416,1065,8341,1532,15626,821,11468,1185,0,165,11468,1185,11034,1145,434,274,4158,996,4723,640,2425,576,2145,557,280,202,2298,586,8028,838,1226,425,1160,419,66,107,6802,714,154013,2268,12195,1295,3115,759,0,165,3115,759,2600,679,515,326,9080,1251,15664,1278,8205,1068,0,165,8205,1068,6925,1130,1280,620,7459,1053,91919,1569,65777,2681,0,165,65777,2681,62311,2666,3466,1050,26142,2378,19092,773,10509,1026,0,165,10509,1026,9520,985,989,449,8583,1035,4786,881,1196,490,1135,473,61,72,3590,887,10357,1144,714,445,521,367,193,216,9643,1131,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,47968,2045,21787,1519,2312,777,729,386,79,92,650,392,650,392,0,197,1583,647,2291,799,1178,528,150,131,1028,503,767,454,261,327,1113,793,13298,1420,12569,1453,493,329,12076,1479,11157,1310,919,581,729,338,2292,643,1930,581,0,197,1930,581,1878,573,52,68,362,246,737,379,240,223,172,153,68,115,497,304,857,493,121,126,82,107,39,67,736,479,26181,1437,1067,506,82,96,54,80,28,52,28,52,0,197,985,492,1880,819,1512,685,0,197,1512,685,1217,629,295,284,368,238,16959,1178,12734,1231,47,95,12687,1230,12339,1234,348,200,4225,847,3607,763,1619,650,0,197,1619,650,1579,649,40,52,1988,614,1089,428,116,139,81,125,35,60,973,432,1579,593,94,162,0,197,94,162,1485,575,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,75622,2265,35186,1395,2025,594,443,273,0,193,443,273,215,183,228,191,1582,498,3528,698,2245,590,0,193,2245,590,2177,594,68,99,1283,535,23516,1052,21154,1210,89,115,21065,1225,20083,1242,982,553,2362,860,2938,610,2365,538,0,193,2365,538,2316,539,49,84,573,340,887,318,254,172,254,172,0,193,633,315,2292,491,302,219,302,219,0,193,1990,497,40436,1505,2511,651,700,417,0,193,700,417,614,389,86,143,1811,593,3078,637,1990,587,0,193,1990,587,1924,563,66,108,1088,455,25926,1363,16993,1705,52,86,16941,1725,16058,1696,883,461,8933,1229,4455,573,1973,562,0,193,1973,562,1640,530,333,345,2482,558,1525,560,270,191,263,191,7,12,1255,535,2941,583,484,335,451,312,33,58,2457,573,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,824991,5342,396973,3215,25758,2113,4135,1092,6,13,4129,1089,3656,1031,473,363,21623,1912,38695,2057,23588,2297,407,264,23181,2281,19494,2100,3687,984,15107,1930,249932,2620,228944,3824,2123,731,226821,3828,218947,4326,7874,1666,20988,2459,46328,1303,36783,1998,0,206,36783,1998,33916,1853,2867,902,9545,1844,13389,1549,6458,1325,6222,1339,236,179,6931,1181,22871,1656,3977,940,3652,897,325,309,18894,1665,428018,4033,23306,1661,5079,1021,0,206,5079,1021,4345,1050,734,392,18227,1402,35942,1545,19623,1762,6,13,19617,1760,17886,1811,1731,597,16319,1756,269091,3342,187159,4713,0,206,187159,4713,176682,4853,10477,2406,81932,4693,57063,1514,29412,2325,0,206,29412,2325,27940,2340,1472,574,27651,2392,16488,1494,4455,1277,4139,1250,316,357,12033,1290,26128,1609,1695,638,1596,580,99,165,24433,1556,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,49296,1843,22947,1226,1689,430,323,230,0,181,323,230,294,220,29,49,1366,393,2643,537,1644,558,0,181,1644,558,1618,557,26,44,999,535,13822,909,12842,1038,0,181,12842,1038,12110,987,732,423,980,441,2577,352,2137,358,0,181,2137,358,2051,382,86,141,440,218,761,290,357,296,357,296,0,181,404,264,1455,353,120,104,120,104,0,181,1335,369,26349,1307,1552,474,436,321,0,181,436,321,326,292,110,128,1116,405,2948,572,1958,579,0,181,1958,579,1930,572,28,49,990,444,16368,864,10609,1052,0,181,10609,1052,9902,1053,707,331,5759,1034,2493,410,1224,469,0,181,1224,469,1156,475,68,111,1269,405,608,293,124,150,124,150,0,181,484,288,2380,349,174,162,174,162,0,181,2206,347,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
