GEO_ID,B21001C_001E,B21001C_001M,B21001C_002E,B21001C_002M,B21001C_003E,B21001C_003M,B21001C_004E,B21001C_004M,B21001C_005E,B21001C_005M,B21001C_006E,B21001C_006M,B21001C_007E,B21001C_007M,B21001C_008E,B21001C_008M,B21001C_009E,B21001C_009M,B21001C_010E,B21001C_010M,B21001C_011E,B21001C_011M,B21001C_012E,B21001C_012M,B21001C_013E,B21001C_013M,B21001C_014E,B21001C_014M,B21001C_015E,B21001C_015M,B21001C_016E,B21001C_016M,B21001C_017E,B21001C_017M,B21001C_018E,B21001C_018M,B21001C_019E,B21001C_019M,B21001C_020E,B21001C_020M,B21001C_021E,B21001C_021M,B21001C_022E,B21001C_022M,B21001C_023E,B21001C_023M,B21001C_024E,B21001C_024M,B21001C_025E,B21001C_025M,B21001C_026E,B21001C_026M,B21001C_027E,B21001C_027M,B21001C_028E,B21001C_028M,B21001C_029E,B21001C_029M,B21001C_030E,B21001C_030M,B21001C_031E,B21001C_031M,B21001C_032E,B21001C_032M,B21001C_033E,B21001C_033M,NAME,B21001C_001MA,B21001C_001EA,B21001C_002MA,B21001C_002EA,B21001C_003MA,B21001C_003EA,B21001C_004EA,B21001C_004MA,B21001C_005MA,B21001C_005EA,B21001C_006MA,B21001C_006EA,B21001C_007MA,B21001C_007EA,B21001C_008MA,B21001C_008EA,B21001C_009EA,B21001C_009MA,B21001C_010EA,B21001C_010MA,B21001C_011MA,B21001C_011EA,B21001C_012MA,B21001C_012EA,B21001C_013EA,B21001C_013MA,B21001C_014MA,B21001C_014EA,B21001C_015EA,B21001C_015MA,B21001C_016MA,B21001C_016EA,B21001C_017MA,B21001C_017EA,B21001C_018EA,B21001C_018MA,B21001C_019MA,B21001C_019EA,B21001C_020EA,B21001C_020MA,B21001C_021EA,B21001C_021MA,B21001C_022MA,B21001C_022EA,B21001C_023MA,B21001C_023EA,B21001C_024MA,B21001C_024EA,B21001C_025MA,B21001C_025EA,B21001C_026MA,B21001C_026EA,B21001C_027EA,B21001C_027MA,B21001C_028EA,B21001C_028MA,B21001C_029MA,B21001C_029EA,B21001C_030MA,B21001C_030EA,B21001C_031MA,B21001C_031EA,B21001C_032EA,B21001C_032MA,B21001C_033EA,B21001C_033MA,state
0400000US48,92951,6178,50635,4226,17161,3019,949,577,16212,2906,20632,2125,2331,792,18301,2054,6733,1288,1664,557,5069,1102,3799,813,2766,754,1033,353,2310,691,1422,617,888,422,42316,3307,11917,1824,435,323,11482,1790,18249,1920,563,333,17686,1880,7010,1187,178,153,6832,1205,3331,823,0,206,3331,823,1809,625,33,56,1776,618,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,23045,2177,11679,1345,5198,801,509,367,4689,794,4177,847,204,176,3973,878,1236,463,297,209,939,413,787,426,430,359,357,215,281,182,53,92,228,144,11366,1266,5165,889,100,155,5065,914,3662,677,24,37,3638,687,1665,521,0,181,1665,521,507,229,0,181,507,229,367,200,0,181,367,200,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,18112,2671,8942,2111,2784,1120,290,276,2494,1060,3773,1197,795,463,2978,1031,1161,495,526,296,635,402,920,352,412,227,508,326,304,271,233,266,71,85,9170,1437,2338,731,44,84,2294,718,3799,905,196,260,3603,854,2138,657,99,142,2039,635,761,380,0,192,761,380,134,126,0,192,134,126,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,67857,2858,31404,1832,10633,1219,293,206,10340,1203,13004,1073,1545,503,11459,1094,5260,776,2109,553,3151,641,1862,479,850,318,1012,375,645,311,457,231,188,174,36453,2378,11636,1566,33,55,11603,1561,13943,1462,429,338,13514,1471,6671,851,100,161,6571,848,2560,527,145,166,2415,507,1643,455,125,191,1518,434,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,37213,1984,18395,1549,6238,820,414,272,5824,811,7691,993,1281,440,6410,860,2821,680,1161,381,1660,497,1180,358,552,221,628,272,465,167,317,152,148,97,18818,1007,6341,742,9,17,6332,741,7189,841,108,100,7081,839,3135,536,60,58,3075,532,1255,387,0,145,1255,387,898,350,0,145,898,350,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,8766,1309,4372,800,2382,678,19,34,2363,680,1210,410,94,86,1116,401,539,129,59,63,480,147,91,81,12,21,79,76,150,86,113,77,37,39,4394,679,1597,443,0,185,1597,443,1627,460,0,185,1627,460,765,235,0,185,765,235,213,126,0,185,213,126,192,91,0,185,192,91,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,19090,2335,8867,1412,2469,697,30,55,2439,696,3780,993,281,172,3499,966,1590,556,518,331,1072,438,757,351,569,324,188,153,271,188,129,119,142,168,10223,1585,2893,783,86,122,2807,773,4341,1221,77,70,4264,1211,1618,587,55,67,1563,587,1172,530,0,184,1172,530,199,145,0,184,199,145,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,69825,2266,34342,1674,12881,1185,389,374,12492,1125,13415,1189,1249,419,12166,1116,4892,683,1440,325,3452,626,2235,389,1021,363,1214,222,919,151,441,149,478,91,35483,1261,13062,787,107,73,12955,784,12516,827,260,219,12256,797,5364,485,175,176,5189,497,2303,318,13,15,2290,318,2238,465,0,143,2238,465,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,199264,3364,98975,2184,43679,1642,743,472,42936,1646,35587,1503,3005,775,32582,1572,10752,687,1921,532,8831,786,5555,565,1800,439,3755,465,3402,340,1285,331,2117,347,100289,2230,40110,1317,565,351,39545,1329,35417,1446,417,258,35000,1495,12493,855,54,76,12439,856,7396,597,142,165,7254,593,4873,542,10,16,4863,543,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,14129,1810,6588,1301,2162,786,24,42,2138,787,2707,930,708,378,1999,887,1210,369,522,248,688,295,279,170,172,122,107,122,230,201,230,201,0,184,7541,1169,2623,759,40,85,2583,756,2840,776,0,184,2840,776,1167,434,0,184,1167,434,479,303,0,184,479,303,432,342,0,184,432,342,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
