GEO_ID,B21001D_001E,B21001D_001M,B21001D_002E,B21001D_002M,B21001D_003E,B21001D_003M,B21001D_004E,B21001D_004M,B21001D_005E,B21001D_005M,B21001D_006E,B21001D_006M,B21001D_007E,B21001D_007M,B21001D_008E,B21001D_008M,B21001D_009E,B21001D_009M,B21001D_010E,B21001D_010M,B21001D_011E,B21001D_011M,B21001D_012E,B21001D_012M,B21001D_013E,B21001D_013M,B21001D_014E,B21001D_014M,B21001D_015E,B21001D_015M,B21001D_016E,B21001D_016M,B21001D_017E,B21001D_017M,B21001D_018E,B21001D_018M,B21001D_019E,B21001D_019M,B21001D_020E,B21001D_020M,B21001D_021E,B21001D_021M,B21001D_022E,B21001D_022M,B21001D_023E,B21001D_023M,B21001D_024E,B21001D_024M,B21001D_025E,B21001D_025M,B21001D_026E,B21001D_026M,B21001D_027E,B21001D_027M,B21001D_028E,B21001D_028M,B21001D_029E,B21001D_029M,B21001D_030E,B21001D_030M,B21001D_031E,B21001D_031M,B21001D_032E,B21001D_032M,B21001D_033E,B21001D_033M,NAME,B21001D_001MA,B21001D_001EA,B21001D_002MA,B21001D_002EA,B21001D_003MA,B21001D_003EA,B21001D_004MA,B21001D_004EA,B21001D_005MA,B21001D_005EA,B21001D_006EA,B21001D_006MA,B21001D_007MA,B21001D_007EA,B21001D_008MA,B21001D_008EA,B21001D_009MA,B21001D_009EA,B21001D_010EA,B21001D_010MA,B21001D_011EA,B21001D_011MA,B21001D_012MA,B21001D_012EA,B21001D_013MA,B21001D_013EA,B21001D_014MA,B21001D_014EA,B21001D_015EA,B21001D_015MA,B21001D_016MA,B21001D_016EA,B21001D_017MA,B21001D_017EA,B21001D_018MA,B21001D_018EA,B21001D_019MA,B21001D_019EA,B21001D_020EA,B21001D_020MA,B21001D_021EA,B21001D_021MA,B21001D_022MA,B21001D_022EA,B21001D_023MA,B21001D_023EA,B21001D_024MA,B21001D_024EA,B21001D_025MA,B21001D_025EA,B21001D_026EA,B21001D_026MA,B21001D_027MA,B21001D_027EA,B21001D_028MA,B21001D_028EA,B21001D_029MA,B21001D_029EA,B21001D_030MA,B21001D_030EA,B21001D_031EA,B21001D_031MA,B21001D_032EA,B21001D_032MA,B21001D_033MA,B21001D_033EA,state
0400000US47,73017,2237,33826,1322,13173,893,261,245,12912,904,14536,1149,286,201,14250,1137,2938,610,214,213,2724,662,2131,488,50,76,2081,481,1048,373,157,168,891,380,39191,1525,14191,1359,87,150,14104,1352,16079,978,88,100,15991,996,4455,573,0,193,4455,573,3383,727,0,193,3383,727,1083,419,0,193,1083,419,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,797010,5074,381187,3080,140022,2637,1757,742,138265,2742,158577,2236,3790,1037,154787,2323,46328,1303,1879,707,44449,1388,24576,1266,956,480,23620,1306,11684,1189,1344,674,10340,1109,415823,3877,144252,3076,641,462,143611,3139,171892,2350,865,432,171027,2408,57063,1514,228,182,56835,1471,27664,1398,76,119,27588,1377,14952,963,54,92,14898,963,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,47694,1762,22332,1181,9242,927,93,137,9149,939,8297,782,886,543,7411,733,2577,352,281,185,2296,335,1378,342,395,296,983,329,838,314,450,246,388,236,25362,1215,9874,785,18,31,9856,787,10007,864,0,181,10007,864,2493,410,0,181,2493,410,1763,325,0,181,1763,325,1225,276,32,49,1193,275,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,358507,4173,163315,2705,57072,1859,1336,558,55736,1995,70432,1606,3299,936,67133,1722,19548,940,2137,539,17411,1019,11461,667,1504,434,9957,655,4802,604,563,245,4239,579,195192,2632,63788,1956,983,498,62805,2001,83166,1748,889,439,82277,1752,25379,920,426,320,24953,966,14396,1063,124,152,14272,1059,8463,834,47,77,8416,840,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,403600,4511,179806,2639,65851,2098,1684,625,64167,2125,69187,1705,3030,961,66157,1685,23387,854,2307,681,21080,976,13692,826,1829,581,11863,739,7689,421,1284,396,6405,490,223794,3022,72645,2177,638,366,72007,2156,86576,1867,684,470,85892,1904,32592,833,112,132,32480,823,18889,857,35,59,18854,857,13092,717,68,101,13024,724,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,95161,2177,44376,1383,22687,1175,461,300,22226,1245,16155,1174,126,146,16029,1200,3396,488,300,178,3096,486,1426,377,68,76,1358,373,712,264,74,97,638,251,50785,1474,25288,1410,0,145,25288,1410,16741,944,41,53,16700,951,4580,728,61,105,4519,716,2534,562,0,145,2534,562,1642,470,0,145,1642,470,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,44176,2157,18627,1216,6380,1094,371,360,6009,1138,8885,1107,417,305,8468,1031,1532,527,96,112,1436,523,1177,401,254,208,923,419,653,383,73,97,580,366,25549,1587,8947,1188,94,175,8853,1160,11085,1227,114,126,10971,1213,2987,604,20,36,2967,605,1790,616,0,184,1790,616,740,357,0,184,740,357,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,31379,1199,14415,717,4819,654,10,17,4809,656,5868,669,136,147,5732,691,2483,288,310,232,2173,337,407,264,3,8,404,263,838,246,56,98,782,277,16964,809,5240,609,0,143,5240,609,6794,425,49,66,6745,432,2585,377,94,158,2491,413,1851,452,0,143,1851,452,494,294,0,143,494,294,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,148686,2838,66705,1731,26090,1376,1283,643,24807,1608,26591,1161,1148,549,25443,1289,7229,414,224,228,7005,462,4165,641,795,526,3370,755,2630,329,540,294,2090,328,81981,1775,27168,1338,151,162,27017,1350,32629,1316,250,197,32379,1280,11318,728,207,196,11111,751,6891,669,0,198,6891,669,3975,433,0,198,3975,433,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,29535,1518,13564,1127,5468,599,87,115,5381,610,5491,627,25,58,5466,632,1699,614,474,354,1225,510,747,446,0,184,747,446,159,178,0,184,159,178,15971,1239,6781,1078,313,478,6468,1106,5961,985,30,51,5931,973,1941,599,0,184,1941,599,938,433,0,184,938,433,350,285,0,184,350,285,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
