GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001MA,B21001B_001EA,B21001B_002EA,B21001B_002MA,B21001B_003EA,B21001B_003MA,B21001B_004EA,B21001B_004MA,B21001B_005MA,B21001B_005EA,B21001B_006MA,B21001B_006EA,B21001B_007MA,B21001B_007EA,B21001B_008MA,B21001B_008EA,B21001B_009MA,B21001B_009EA,B21001B_010EA,B21001B_010MA,B21001B_011EA,B21001B_011MA,B21001B_012MA,B21001B_012EA,B21001B_013MA,B21001B_013EA,B21001B_014MA,B21001B_014EA,B21001B_015MA,B21001B_015EA,B21001B_016MA,B21001B_016EA,B21001B_017EA,B21001B_017MA,B21001B_018MA,B21001B_018EA,B21001B_019MA,B21001B_019EA,B21001B_020MA,B21001B_020EA,B21001B_021EA,B21001B_021MA,B21001B_022EA,B21001B_022MA,B21001B_023MA,B21001B_023EA,B21001B_024MA,B21001B_024EA,B21001B_025MA,B21001B_025EA,B21001B_026EA,B21001B_026MA,B21001B_027MA,B21001B_027EA,B21001B_028MA,B21001B_028EA,B21001B_029MA,B21001B_029EA,B21001B_030MA,B21001B_030EA,B21001B_031EA,B21001B_031MA,B21001B_032EA,B21001B_032MA,B21001B_033MA,B21001B_033EA,state
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,788831,4313,360744,2963,140651,2481,4771,1206,135880,2556,130094,2121,22203,2125,107891,2612,54346,1345,15683,1454,38663,1546,23379,1020,7566,1163,15813,1425,12274,869,5574,775,6700,897,428087,2862,150122,2442,959,463,149163,2584,154079,1837,4550,1270,149529,2089,66496,1354,1938,593,64558,1405,32340,1049,262,174,32078,1057,25050,1129,117,179,24933,1121,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2226670,7984,1046370,6127,396890,5234,23244,3479,373646,5975,407392,4201,73257,4960,334135,5546,143707,1928,48213,2916,95494,2603,65027,1594,27717,1871,37310,1937,33354,1457,17473,1379,15881,1481,1180300,5276,416593,4088,10387,2080,406206,4589,445581,3568,14763,2163,430818,4166,172818,1871,3789,819,169029,2043,81958,1683,544,356,81414,1749,63350,1766,784,376,62566,1772,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,20186,1619,11199,956,4591,909,331,358,4260,819,5062,879,696,388,4366,774,1176,218,798,266,378,205,232,178,134,132,98,105,138,158,82,113,56,106,8987,1078,4520,786,0,181,4520,786,2813,697,172,180,2641,690,710,318,35,80,675,316,595,268,148,181,447,246,349,235,58,108,291,223,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1168011,6460,540124,4068,190431,3562,13958,2086,176473,3688,204680,3204,48143,3060,156537,4567,82107,1426,30267,2087,51840,2043,40719,1483,16679,1703,24040,1808,22187,1428,11018,1247,11169,1183,627887,4117,203540,3364,7337,1526,196203,3829,233047,2281,13035,2139,220012,2781,96281,1695,4100,1146,92181,2007,53592,1657,578,307,53014,1696,41427,1318,285,185,41142,1312,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,181209,3635,97356,2449,35945,1873,3570,1262,32375,1979,39702,1421,10029,1514,29673,1720,13246,741,4875,839,8371,935,5439,538,3090,569,2349,615,3024,368,1857,419,1167,342,83853,2434,32441,1967,1108,622,31333,2082,30577,1624,1676,705,28901,1756,11525,772,374,241,11151,771,4778,657,317,371,4461,723,4532,708,164,132,4368,698,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,46589,2435,25338,1978,11036,1212,247,332,10789,1227,7534,1131,1997,750,5537,977,4155,783,1553,499,2602,711,1640,481,845,345,795,385,973,592,731,553,242,167,21251,1507,7511,1330,69,121,7442,1306,6119,1124,31,43,6088,1125,4313,829,138,179,4175,802,1348,433,27,41,1321,427,1960,591,6,12,1954,591,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,243578,2708,116469,2076,49839,1956,701,391,49138,1988,42417,1300,5498,978,36919,1580,15056,543,3853,742,11203,696,5734,421,1666,477,4068,565,3423,299,1646,414,1777,424,127109,1838,50831,1765,910,553,49921,1742,46323,1261,1155,496,45168,1364,16653,639,240,228,16413,674,8008,362,41,54,7967,358,5294,341,42,71,5252,348,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,243999,9828,119907,6301,37285,3375,213,202,37072,3358,41249,3247,1382,544,39867,3190,18945,1866,1957,608,16988,1715,13453,1187,2479,668,10974,1056,8975,1384,2488,557,6487,1292,124092,5382,33037,2689,261,374,32776,2662,44876,3250,137,135,44739,3259,21538,1857,0,214,21538,1857,14540,1602,188,189,14352,1591,10101,1281,37,62,10064,1286,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,936390,3919,421459,2639,155050,3161,6797,1366,148253,3260,151144,2749,27224,2521,123920,3478,66270,1243,20628,1582,45642,1784,31753,1262,8916,933,22837,1346,17242,1030,7176,937,10066,1113,514931,2342,177672,2836,3115,1029,174557,2872,180133,2205,5340,1134,174793,2314,80166,889,1777,517,78389,1042,42806,1168,523,297,42283,1185,34154,996,29,36,34125,1001,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,17583,1040,10286,992,4629,954,434,412,4195,959,3609,732,937,364,2672,726,1538,331,1034,447,504,358,326,260,322,259,4,9,184,193,76,127,108,146,7297,897,3099,767,0,143,3099,767,2461,656,268,238,2193,652,1109,487,0,143,1109,487,333,303,0,143,333,303,295,303,0,143,295,303,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,202335,3901,106298,2811,43577,2492,2054,781,41523,2552,40910,1724,9025,1454,31885,1662,13072,813,5136,998,7936,1181,6068,563,2938,720,3130,649,2671,451,1455,449,1216,449,96037,2409,36074,1378,1087,683,34987,1449,36616,1604,2254,806,34362,1659,12072,863,241,186,11831,891,7173,566,346,377,6827,700,4102,509,202,180,3900,526,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,326489,2484,151457,1869,58344,1737,2440,1065,55904,1790,53559,1336,8130,1482,45429,1619,23666,823,6347,880,17319,1045,10467,901,3758,762,6709,772,5421,653,2089,550,3332,638,175032,1697,63294,1763,1512,701,61782,1846,61689,1680,2547,852,59142,1725,27081,926,548,283,26533,981,12231,795,0,184,12231,795,10737,633,182,174,10555,663,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
