GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001EA,B17010B_001MA,B17010B_002MA,B17010B_002EA,B17010B_003MA,B17010B_003EA,B17010B_004MA,B17010B_004EA,B17010B_005MA,B17010B_005EA,B17010B_006EA,B17010B_006MA,B17010B_007EA,B17010B_007MA,B17010B_008MA,B17010B_008EA,B17010B_009MA,B17010B_009EA,B17010B_010MA,B17010B_010EA,B17010B_011MA,B17010B_011EA,B17010B_012EA,B17010B_012MA,B17010B_013MA,B17010B_013EA,B17010B_014MA,B17010B_014EA,B17010B_015MA,B17010B_015EA,B17010B_016MA,B17010B_016EA,B17010B_017EA,B17010B_017MA,B17010B_018EA,B17010B_018MA,B17010B_019EA,B17010B_019MA,B17010B_020MA,B17010B_020EA,B17010B_021MA,B17010B_021EA,B17010B_022EA,B17010B_022MA,B17010B_023EA,B17010B_023MA,B17010B_024EA,B17010B_024MA,B17010B_025MA,B17010B_025EA,B17010B_026MA,B17010B_026EA,B17010B_027EA,B17010B_027MA,B17010B_028EA,B17010B_028MA,B17010B_029EA,B17010B_029MA,B17010B_030EA,B17010B_030MA,B17010B_031MA,B17010B_031EA,B17010B_032MA,B17010B_032EA,B17010B_033EA,B17010B_033MA,B17010B_034EA,B17010B_034MA,B17010B_035EA,B17010B_035MA,B17010B_036MA,B17010B_036EA,B17010B_037MA,B17010B_037EA,B17010B_038EA,B17010B_038MA,B17010B_039EA,B17010B_039MA,B17010B_040EA,B17010B_040MA,B17010B_041EA,B17010B_041MA,state
0400000US36,669490,7870,133431,5181,18743,1955,12544,1771,1552,605,4751,1171,6241,1225,6199,1090,114688,4680,15972,2074,10514,1561,2448,830,1702,645,6364,1386,5458,1177,98716,4342,81489,4028,12971,1911,26441,2612,42077,3391,17227,2105,536059,8233,245114,6007,125186,5142,19008,2224,27146,2609,79032,4016,119928,4932,290945,6987,57172,3839,24017,2393,4245,934,3309,937,16463,1984,33155,2737,233773,5619,131272,4391,21513,2122,22529,2167,87230,3702,102501,4001,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,494548,7481,118722,4853,18882,2181,12247,1780,1891,742,3511,915,6845,1286,6635,1265,99840,5006,12412,2036,9791,1900,2509,982,2654,1019,4628,1414,2621,766,87428,4185,74627,4129,15765,2363,20693,2391,38169,3058,12801,1571,375826,8210,211965,6439,91818,4453,13355,2108,19171,2483,59292,3685,120147,4791,163861,7108,32958,3063,13733,2181,3641,1293,1857,886,8235,1584,19225,2169,130903,6015,78588,5292,11926,2335,10537,1871,56125,4206,52315,2939,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,314129,6219,97273,4826,13005,1575,9111,1537,1689,768,3709,1148,3713,966,3894,849,84268,4627,10174,1831,7708,1559,2253,911,985,515,4470,1173,2466,705,74094,4300,65025,3909,12036,1736,20238,2253,32751,2719,9069,1553,216856,5367,111772,4185,46680,2960,6021,1322,10489,1690,30170,2705,65092,3164,105084,5388,19913,2329,10148,1711,1855,844,1605,728,6688,1346,9765,1334,85171,5022,52519,3689,7377,1509,8921,1739,36221,3073,32652,2675,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,62193,2476,16374,1690,2758,749,1832,634,446,333,727,498,659,297,926,379,13616,1542,1974,795,1577,680,740,566,313,278,524,280,397,302,11642,1381,10569,1359,2368,756,2827,773,5374,953,1073,392,45819,2277,25708,1999,10662,1283,1631,464,2620,837,6411,1038,15046,1649,20111,1718,5461,799,3254,768,552,302,692,427,2010,643,2207,582,14650,1509,9897,1259,1527,538,1619,538,6751,1197,4753,850,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,13897,1623,4384,1134,627,505,382,410,0,193,237,326,145,229,245,250,3757,1131,1023,648,966,638,578,578,0,193,388,327,57,94,2734,850,2340,875,551,448,524,383,1265,688,394,295,9513,1312,6250,1235,2745,724,880,589,386,252,1479,543,3505,956,3263,871,648,302,161,170,0,193,93,146,68,83,487,266,2615,827,1496,676,279,286,339,348,878,466,1119,460,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,290421,6565,71351,4409,8859,1385,5590,932,1113,539,1600,621,2877,705,3269,872,62492,4114,8401,1663,6625,1592,1669,783,1275,529,3681,1203,1776,616,54091,3717,47070,3571,8089,1478,16191,2184,22790,2118,7021,1070,219070,5931,102150,4238,44920,3096,6073,1381,9884,1757,28963,2443,57230,3045,116920,4788,22279,2280,11019,1678,2718,903,1125,479,7176,1345,11260,1809,94641,4144,61920,3778,11469,1668,8694,1442,41757,2952,32721,2758,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,15345,1553,2906,790,407,276,297,224,166,191,45,76,86,111,110,149,2499,782,337,305,337,305,72,125,152,199,113,188,0,200,2162,737,1975,705,497,406,979,483,499,353,187,199,12439,1533,6286,1159,3780,1020,1233,550,512,394,2035,765,2506,636,6153,1175,1757,693,918,619,363,359,269,312,286,301,839,398,4396,1050,3175,1002,424,251,395,362,2356,886,1221,512,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,305415,5669,79502,4589,11126,1383,6175,1016,557,351,1820,576,3798,873,4951,990,68376,4345,7821,1575,4708,1329,1595,760,1062,671,2051,639,3113,950,60555,3891,52556,3637,11695,1836,15217,2283,25644,2135,7999,1368,225913,5562,122528,3766,52538,3299,6596,1277,11001,1896,34941,2856,69990,3549,103385,4671,19888,2111,10145,1735,1794,842,1837,855,6514,1491,9743,1315,83497,3979,47296,3113,6574,1449,7748,1539,32974,3099,36201,2731,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,241986,5419,61087,3685,7727,1224,4631,1017,696,486,1443,621,2492,901,3096,766,53360,3594,6970,1634,5234,1385,1413,781,1212,651,2609,743,1736,618,46390,3168,39567,2995,8359,1332,11569,1725,19639,2471,6823,1511,180899,4990,95200,3901,41836,3275,6905,1770,8501,1572,26430,2697,53364,2585,85699,4086,16203,2145,8585,1521,3883,1121,413,279,4289,994,7618,1357,69496,3577,41762,2890,5681,1323,6089,1266,29992,2335,27734,2405,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,691898,8324,146378,5425,26160,2732,16919,2342,2789,892,5652,1260,8478,1690,9241,1527,120218,5425,15941,1963,11916,1798,2876,1281,2095,713,6945,1264,4025,921,104277,5023,90958,4487,16902,1983,26002,2502,48054,3362,13319,1645,545520,8085,312077,8375,156145,6528,26502,2924,30705,4078,98938,5516,155932,6253,233443,6558,48704,3562,25245,2358,5262,1393,3453,1174,16530,2056,23459,2821,184739,6151,115802,5669,18833,2833,16846,2467,80123,4249,68937,3977,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,366530,6124,63557,3579,11004,1554,6776,1304,1510,730,2225,634,3041,941,4228,923,52553,3620,4622,1407,3759,1254,768,557,896,502,2095,977,863,399,47931,3329,40236,3092,8002,1536,10949,1683,21285,2423,7695,1427,302973,5731,175075,5013,81754,4140,13273,2224,15818,1928,52663,3972,93321,4222,127898,5381,27296,2628,13411,2193,1997,715,1963,878,9451,1848,13885,1766,100602,5044,59623,3990,11768,1906,8058,1472,39797,3060,40979,3133,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,51713,2762,9840,1486,2666,801,2135,872,247,219,905,583,983,617,531,299,7174,1309,1335,632,1089,561,231,286,317,313,541,398,246,253,5839,1127,4989,1076,1105,581,1148,682,2736,793,850,564,41873,2254,25413,1947,13214,1971,2931,896,2795,917,7488,1355,12199,1397,16460,2123,5136,1270,2604,932,597,434,349,398,1658,717,2532,762,11324,1584,6989,1145,1156,662,1270,558,4563,1015,4335,1103,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,12407,1537,4071,1127,454,315,182,168,32,59,12,19,138,163,272,254,3617,1098,995,722,947,719,211,233,0,182,736,646,48,82,2622,749,2424,758,976,660,523,498,925,323,198,204,8336,1160,4755,923,1474,598,189,181,116,127,1169,556,3281,745,3581,983,1217,676,838,665,773,643,0,182,65,127,379,247,2364,622,1480,550,242,239,220,190,1018,435,884,305,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,76964,2868,26894,2564,2434,563,1911,525,283,256,597,297,1031,402,523,248,24460,2548,2184,731,1482,625,231,266,502,333,749,379,702,338,22276,2439,20054,2226,3223,1014,6384,1123,10447,1640,2222,776,50070,2986,19527,1704,8938,1468,1407,589,2149,712,5382,970,10589,1163,30543,2563,6692,1044,3299,800,491,335,627,388,2181,658,3393,793,23851,2252,16699,1900,1596,636,3101,894,12002,1801,7152,1108,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,79273,3952,31589,2511,11082,1395,4400,944,783,382,784,362,2833,740,6682,1074,20507,2141,4896,998,3389,939,1464,682,676,404,1249,550,1507,473,15611,1961,10853,1612,1564,596,2997,894,6292,1199,4758,953,47684,3204,28920,2485,11347,1938,2094,810,981,417,8272,1710,17573,1934,18764,1945,5000,978,2373,735,529,401,559,428,1285,529,2627,713,13764,1795,6413,1223,915,508,319,349,5179,1099,7351,1111,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,294388,5617,81464,4236,11430,1808,6236,1325,313,235,2067,677,3856,1057,5194,1026,70034,3697,5922,1197,3880,880,742,393,511,261,2627,834,2042,821,64112,3494,55111,3523,11673,1913,14321,1744,29117,2406,9001,1289,212924,5413,117831,4847,49202,3856,7075,1494,9902,1856,32225,3132,68629,3052,95093,4466,16546,2035,5917,1353,1114,482,912,457,3891,1024,10629,1609,78547,4002,45463,3169,8511,1787,5696,1095,31256,2583,33084,2658,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,59427,3366,12938,1825,2089,664,1478,656,230,170,492,368,756,439,611,306,10849,1834,2018,864,1535,616,516,392,249,250,770,449,483,492,8831,1436,6839,1410,1233,589,2248,818,3358,1024,1992,668,46489,3156,27327,2730,14864,2216,1090,550,2741,985,11033,2076,12463,1638,19162,2406,4435,1131,3153,1061,756,469,513,432,1884,867,1282,490,14727,2104,10396,1911,1705,889,1496,699,7195,1677,4331,1012,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,103307,3497,31354,2864,4596,958,2051,618,457,292,600,281,994,462,2545,744,26758,2718,2626,830,1776,642,235,275,255,272,1286,549,850,445,24132,2524,20520,2341,3732,1021,5636,1442,11152,1694,3612,846,71953,2851,38120,2568,14927,1629,1965,633,4146,1148,8816,1321,23193,2160,33833,2225,6128,1252,3465,1076,670,438,582,626,2213,785,2663,798,27705,2165,16350,1827,2533,767,1834,625,11983,1858,11355,1562,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
