GEO_ID,B17010I_001E,B17010I_001M,B17010I_002E,B17010I_002M,B17010I_003E,B17010I_003M,B17010I_004E,B17010I_004M,B17010I_005E,B17010I_005M,B17010I_006E,B17010I_006M,B17010I_007E,B17010I_007M,B17010I_008E,B17010I_008M,B17010I_009E,B17010I_009M,B17010I_010E,B17010I_010M,B17010I_011E,B17010I_011M,B17010I_012E,B17010I_012M,B17010I_013E,B17010I_013M,B17010I_014E,B17010I_014M,B17010I_015E,B17010I_015M,B17010I_016E,B17010I_016M,B17010I_017E,B17010I_017M,B17010I_018E,B17010I_018M,B17010I_019E,B17010I_019M,B17010I_020E,B17010I_020M,B17010I_021E,B17010I_021M,B17010I_022E,B17010I_022M,B17010I_023E,B17010I_023M,B17010I_024E,B17010I_024M,B17010I_025E,B17010I_025M,B17010I_026E,B17010I_026M,B17010I_027E,B17010I_027M,B17010I_028E,B17010I_028M,B17010I_029E,B17010I_029M,B17010I_030E,B17010I_030M,B17010I_031E,B17010I_031M,B17010I_032E,B17010I_032M,B17010I_033E,B17010I_033M,B17010I_034E,B17010I_034M,B17010I_035E,B17010I_035M,B17010I_036E,B17010I_036M,B17010I_037E,B17010I_037M,B17010I_038E,B17010I_038M,B17010I_039E,B17010I_039M,B17010I_040E,B17010I_040M,B17010I_041E,B17010I_041M,NAME,B17010I_001EA,B17010I_001MA,B17010I_002MA,B17010I_002EA,B17010I_003MA,B17010I_003EA,B17010I_004MA,B17010I_004EA,B17010I_005EA,B17010I_005MA,B17010I_006EA,B17010I_006MA,B17010I_007EA,B17010I_007MA,B17010I_008MA,B17010I_008EA,B17010I_009MA,B17010I_009EA,B17010I_010MA,B17010I_010EA,B17010I_011EA,B17010I_011MA,B17010I_012EA,B17010I_012MA,B17010I_013EA,B17010I_013MA,B17010I_014MA,B17010I_014EA,B17010I_015MA,B17010I_015EA,B17010I_016EA,B17010I_016MA,B17010I_017EA,B17010I_017MA,B17010I_018EA,B17010I_018MA,B17010I_019MA,B17010I_019EA,B17010I_020MA,B17010I_020EA,B17010I_021MA,B17010I_021EA,B17010I_022EA,B17010I_022MA,B17010I_023EA,B17010I_023MA,B17010I_024EA,B17010I_024MA,B17010I_025MA,B17010I_025EA,B17010I_026MA,B17010I_026EA,B17010I_027EA,B17010I_027MA,B17010I_028EA,B17010I_028MA,B17010I_029EA,B17010I_029MA,B17010I_030MA,B17010I_030EA,B17010I_031MA,B17010I_031EA,B17010I_032MA,B17010I_032EA,B17010I_033EA,B17010I_033MA,B17010I_034EA,B17010I_034MA,B17010I_035MA,B17010I_035EA,B17010I_036MA,B17010I_036EA,B17010I_037MA,B17010I_037EA,B17010I_038EA,B17010I_038MA,B17010I_039EA,B17010I_039MA,B17010I_040EA,B17010I_040MA,B17010I_041MA,B17010I_041EA,state
0400000US36,746514,8381,184678,6330,46857,3694,34252,3292,5374,1184,11818,1872,17060,2264,12605,1705,137821,5824,22058,3007,17299,2698,3367,1062,6709,1675,7223,1574,4759,1263,115763,5419,96686,4913,11344,1931,29248,3013,56094,3482,19077,1939,561836,8665,313787,7606,176866,6166,32161,3104,39974,3717,104731,5040,136921,4803,248049,7478,78126,4802,43524,3837,11893,2063,7372,1660,24259,2897,34602,2852,169923,6079,99427,5481,14994,1881,17376,2350,67057,4557,70496,3818,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,162565,4309,52418,4045,21935,2942,19768,2798,2376,1013,8912,1638,8480,1455,2167,897,30483,3629,8843,1552,8415,1554,1909,882,3172,896,3334,1119,428,347,21640,3366,20782,3307,4267,1234,8088,1778,8427,1923,858,454,110147,5523,78470,4490,53793,3897,9622,2065,14415,2122,29756,2752,24677,2614,31677,2990,15194,2140,9669,1644,2803,948,3067,909,3799,974,5525,1395,16483,2306,12219,2329,1185,583,2708,1414,8326,1789,4264,1054,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,69981,2716,18205,1918,5096,940,4093,918,993,446,1381,503,1719,555,1003,446,13109,1851,2588,804,2155,737,242,272,1125,525,788,463,433,345,10521,1710,9761,1565,2156,774,2957,923,4648,1091,760,444,51776,2569,34192,2050,19735,1573,4259,1102,5003,1016,10473,1266,14457,1621,17584,1971,6400,1308,3605,994,763,441,388,314,2454,796,2795,904,11184,1632,7232,1391,1741,649,1046,481,4445,1196,3952,980,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,69401,2239,18599,1714,8491,1041,7605,1048,931,473,3241,674,3433,786,886,309,10108,1420,2008,597,1918,579,749,333,323,196,846,398,90,99,8100,1231,7470,1172,1636,549,2999,700,2835,728,630,336,50802,2127,38123,1866,26043,1771,5855,1092,6623,858,13565,1464,12080,1355,12679,1486,6463,1087,3199,745,553,246,825,391,1821,496,3264,832,6216,892,4668,838,972,399,489,277,3207,661,1548,430,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,90109,2714,26431,2378,12373,1939,10421,1775,1054,510,5528,1379,3839,1505,1952,885,14058,2212,3514,1110,2818,935,575,386,705,503,1538,774,696,562,10544,1859,10085,1845,1490,685,4037,1049,4558,1286,459,299,63678,3112,43808,3000,30592,2688,4609,1244,8592,1841,17391,2266,13216,1467,19870,2375,9386,1734,6837,1452,1436,688,1055,665,4346,1374,2549,931,10484,1846,7071,1504,1060,629,1830,938,4181,1043,3413,1057,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,152859,4340,48427,3215,10412,1616,8335,1512,1173,572,2950,912,4212,1035,2077,629,38015,2801,6579,1458,6038,1414,2102,983,1108,639,2828,1051,541,323,31436,2696,28335,2666,4295,1157,9237,1373,14803,2211,3101,778,104432,4238,65410,3425,40428,2793,7739,1320,8958,1269,23731,2202,24982,2048,39022,3446,11065,1899,5924,1270,1453,738,641,358,3830,1085,5141,1116,27957,2697,20688,2522,2731,796,4883,1250,13074,1969,7269,1318,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,28698,1978,9425,1688,1820,550,1151,512,136,173,320,304,695,414,669,402,7605,1541,1042,532,977,526,0,200,477,405,500,354,65,81,6563,1419,5529,1332,829,478,1663,742,3037,1095,1034,590,19273,1823,10584,1340,6475,1237,1226,631,978,498,4271,963,4109,929,8689,1372,2569,907,1588,822,64,103,269,312,1255,720,981,470,6120,1142,4245,1045,667,415,631,460,2947,955,1875,695,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,46950,2626,12765,1867,6100,1074,5689,1118,944,756,2711,970,2034,677,411,292,6665,1527,1537,838,1537,838,434,366,876,670,227,204,0,197,5128,1120,4971,1114,929,563,2167,782,1875,726,157,213,34185,2505,24958,2557,15680,2226,3514,1017,4685,1488,7481,1546,9278,1879,9227,1576,3977,982,2165,877,455,434,398,347,1312,571,1812,692,5250,1281,3894,1128,768,511,517,315,2609,953,1356,531,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,58290,2393,19773,1962,9104,1517,7977,1539,1777,631,3022,980,3178,1128,1127,552,10669,1690,3274,1124,3266,1124,860,619,1083,650,1323,660,8,19,7395,1480,6934,1472,1575,1002,2806,984,2553,846,461,346,38517,2370,28357,2358,18978,2230,2968,888,5268,1369,10742,1625,9379,1646,10160,1635,5749,1509,3633,1179,1310,894,611,407,1712,716,2116,842,4411,966,2802,806,416,382,634,380,1752,718,1609,641,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2119468,16139,504483,9554,230485,7243,185684,7024,21039,2410,82661,4879,81984,4492,44801,2843,273998,8103,42108,3953,33814,3705,7701,1530,10906,2319,15207,2318,8294,1525,231890,7034,210931,7125,31691,3259,73819,4895,105421,4541,20959,2382,1614985,15129,1149717,13872,719291,11519,117914,5818,179520,7837,421857,9870,430426,8734,465268,11462,164341,7395,93539,5431,20241,3058,19901,3057,53397,4428,70802,4843,300927,9221,197380,8329,27350,2857,37530,3434,132500,6961,103547,4522,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,72931,2601,19385,2683,9425,1821,8690,1807,773,510,3806,1209,4111,1298,735,354,9960,2160,2320,992,2236,981,54,92,1017,576,1165,676,84,106,7640,1871,6824,1783,1633,786,3016,1190,2175,988,816,491,53546,2781,40744,2615,27276,2395,5307,1347,7923,1609,14046,1808,13468,1489,12802,1815,5483,1155,4533,1171,1920,864,898,464,1715,738,950,374,7319,1494,5294,1379,1427,913,1329,592,2538,947,2025,608,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,137319,4486,19879,2432,7032,1468,5903,1343,1379,671,2542,975,1982,789,1129,693,12847,2002,1519,724,1519,724,342,299,690,545,487,355,0,192,11328,1880,10813,1830,2175,949,4258,1153,4380,1249,515,336,117440,4314,84025,4456,56312,3692,10137,1930,14986,2010,31189,2515,27713,2586,33415,3177,13806,2103,8850,1718,3016,1105,1577,684,4257,1345,4956,1393,19609,2364,14625,2086,2553,1239,2182,818,9890,1582,4984,1073,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,157223,3806,36720,3137,15334,1681,14043,1619,1808,781,6514,1276,5721,1256,1291,598,21386,2533,3579,923,3296,912,761,436,1008,495,1527,706,283,211,17807,2487,16646,2385,3403,1128,6296,1429,6947,1552,1161,568,120503,4438,86410,4204,56606,3636,11185,1683,15917,2304,29504,2744,29804,2630,34093,2746,12878,2021,9084,1773,2789,964,2043,809,4252,1210,3794,1167,21215,2321,16083,2370,2919,875,2141,909,11023,1878,5132,1132,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,66469,2516,18750,1861,7366,1215,6329,1140,429,278,3206,908,2694,809,1037,476,11384,1746,3322,1123,3013,1116,790,573,1251,632,972,772,309,256,8062,1463,7829,1428,1885,585,2463,853,3481,894,233,191,47719,2508,31015,2169,20666,2172,3009,967,5148,974,12509,1501,10349,1246,16704,1790,5841,1195,3758,1039,1315,573,773,398,1670,648,2083,718,10863,1434,8500,1327,1414,670,1294,617,5792,1180,2363,588,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,886714,12002,360908,8361,146741,5554,63218,3804,10567,1625,11617,1937,41034,3020,83523,4173,214167,6524,42807,2950,27321,2517,7382,1515,4731,1061,15208,1861,15486,1789,171360,5982,120492,4945,19395,2145,25408,2447,75689,4236,50868,3019,525806,9985,360818,7092,133028,4947,22782,2394,17556,2092,92690,4625,227790,5585,164988,6002,37719,2802,14462,1651,2866,875,1480,547,10116,1472,23257,2272,127269,5164,55966,3542,8239,1604,4815,1302,42912,3281,71303,3656,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,36014,2497,12350,1997,7570,1599,6439,1529,1423,883,3604,1047,1412,599,1131,514,4780,1086,517,416,401,383,284,327,0,184,117,168,116,136,4263,936,4063,989,523,377,1598,739,1942,772,200,227,23664,2099,17771,1685,10992,1448,2892,893,3564,1032,4536,1002,6779,1346,5893,1393,3260,1103,2347,1061,704,604,171,178,1472,750,913,465,2633,862,2012,839,605,615,93,81,1314,596,621,306,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,401656,7810,105466,4996,41555,3209,34594,3102,4013,938,15182,2199,15399,2234,6961,1066,63911,3977,13429,1795,10505,1768,1658,613,3367,1040,5480,1289,2924,928,50482,3170,44861,3059,6950,1302,15635,2281,22276,2479,5621,1254,296190,7424,199966,6542,119812,4649,16560,1893,31839,3240,71413,4088,80154,4306,96224,5082,34216,3744,22394,2941,5527,1338,4426,1576,12441,1882,11822,1916,62008,3934,41035,3304,6690,1421,7098,1348,27247,2629,20973,2355,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,40961,2390,11458,1643,5829,1297,5460,1232,996,627,1785,644,2679,988,369,293,5629,1178,598,377,499,342,12,27,283,228,204,253,99,133,5031,1174,4567,1134,1104,586,1593,584,1870,777,464,350,29503,2302,23465,2162,16374,1887,2250,857,4508,1188,9616,1353,7091,1476,6038,1458,2784,958,1735,746,325,272,593,426,817,494,1049,619,3254,1118,2517,976,507,393,290,304,1720,803,737,374,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
