GEO_ID,B19037I_001E,B19037I_001M,B19037I_002E,B19037I_002M,B19037I_003E,B19037I_003M,B19037I_004E,B19037I_004M,B19037I_005E,B19037I_005M,B19037I_006E,B19037I_006M,B19037I_007E,B19037I_007M,B19037I_008E,B19037I_008M,B19037I_009E,B19037I_009M,B19037I_010E,B19037I_010M,B19037I_011E,B19037I_011M,B19037I_012E,B19037I_012M,B19037I_013E,B19037I_013M,B19037I_014E,B19037I_014M,B19037I_015E,B19037I_015M,B19037I_016E,B19037I_016M,B19037I_017E,B19037I_017M,B19037I_018E,B19037I_018M,B19037I_019E,B19037I_019M,B19037I_020E,B19037I_020M,B19037I_021E,B19037I_021M,B19037I_022E,B19037I_022M,B19037I_023E,B19037I_023M,B19037I_024E,B19037I_024M,B19037I_025E,B19037I_025M,B19037I_026E,B19037I_026M,B19037I_027E,B19037I_027M,B19037I_028E,B19037I_028M,B19037I_029E,B19037I_029M,B19037I_030E,B19037I_030M,B19037I_031E,B19037I_031M,B19037I_032E,B19037I_032M,B19037I_033E,B19037I_033M,B19037I_034E,B19037I_034M,B19037I_035E,B19037I_035M,B19037I_036E,B19037I_036M,B19037I_037E,B19037I_037M,B19037I_038E,B19037I_038M,B19037I_039E,B19037I_039M,B19037I_040E,B19037I_040M,B19037I_041E,B19037I_041M,B19037I_042E,B19037I_042M,B19037I_043E,B19037I_043M,B19037I_044E,B19037I_044M,B19037I_045E,B19037I_045M,B19037I_046E,B19037I_046M,B19037I_047E,B19037I_047M,B19037I_048E,B19037I_048M,B19037I_049E,B19037I_049M,B19037I_050E,B19037I_050M,B19037I_051E,B19037I_051M,B19037I_052E,B19037I_052M,B19037I_053E,B19037I_053M,B19037I_054E,B19037I_054M,B19037I_055E,B19037I_055M,B19037I_056E,B19037I_056M,B19037I_057E,B19037I_057M,B19037I_058E,B19037I_058M,B19037I_059E,B19037I_059M,B19037I_060E,B19037I_060M,B19037I_061E,B19037I_061M,B19037I_062E,B19037I_062M,B19037I_063E,B19037I_063M,B19037I_064E,B19037I_064M,B19037I_065E,B19037I_065M,B19037I_066E,B19037I_066M,B19037I_067E,B19037I_067M,B19037I_068E,B19037I_068M,B19037I_069E,B19037I_069M,NAME,B19037I_001MA,B19037I_001EA,B19037I_002EA,B19037I_002MA,B19037I_003EA,B19037I_003MA,B19037I_004EA,B19037I_004MA,B19037I_005EA,B19037I_005MA,B19037I_006MA,B19037I_006EA,B19037I_007EA,B19037I_007MA,B19037I_008EA,B19037I_008MA,B19037I_009EA,B19037I_009MA,B19037I_010EA,B19037I_010MA,B19037I_011EA,B19037I_011MA,B19037I_012MA,B19037I_012EA,B19037I_013EA,B19037I_013MA,B19037I_014EA,B19037I_014MA,B19037I_015EA,B19037I_015MA,B19037I_016EA,B19037I_016MA,B19037I_017MA,B19037I_017EA,B19037I_018EA,B19037I_018MA,B19037I_019EA,B19037I_019MA,B19037I_020EA,B19037I_020MA,B19037I_021MA,B19037I_021EA,B19037I_022EA,B19037I_022MA,B19037I_023EA,B19037I_023MA,B19037I_024EA,B19037I_024MA,B19037I_025EA,B19037I_025MA,B19037I_026EA,B19037I_026MA,B19037I_027EA,B19037I_027MA,B19037I_028MA,B19037I_028EA,B19037I_029MA,B19037I_029EA,B19037I_030MA,B19037I_030EA,B19037I_031EA,B19037I_031MA,B19037I_032EA,B19037I_032MA,B19037I_033EA,B19037I_033MA,B19037I_034MA,B19037I_034EA,B19037I_035MA,B19037I_035EA,B19037I_036MA,B19037I_036EA,B19037I_037EA,B19037I_037MA,B19037I_038EA,B19037I_038MA,B19037I_039MA,B19037I_039EA,B19037I_040MA,B19037I_040EA,B19037I_041EA,B19037I_041MA,B19037I_042EA,B19037I_042MA,B19037I_043EA,B19037I_043MA,B19037I_044EA,B19037I_044MA,B19037I_045MA,B19037I_045EA,B19037I_046EA,B19037I_046MA,B19037I_047MA,B19037I_047EA,B19037I_048EA,B19037I_048MA,B19037I_049EA,B19037I_049MA,B19037I_050MA,B19037I_050EA,B19037I_051EA,B19037I_051MA,B19037I_052EA,B19037I_052MA,B19037I_053EA,B19037I_053MA,B19037I_054EA,B19037I_054MA,B19037I_055EA,B19037I_055MA,B19037I_056MA,B19037I_056EA,B19037I_057EA,B19037I_057MA,B19037I_058EA,B19037I_058MA,B19037I_059EA,B19037I_059MA,B19037I_060EA,B19037I_060MA,B19037I_061MA,B19037I_061EA,B19037I_062EA,B19037I_062MA,B19037I_063EA,B19037I_063MA,B19037I_064EA,B19037I_064MA,B19037I_065EA,B19037I_065MA,B19037I_066EA,B19037I_066MA,B19037I_067MA,B19037I_067EA,B19037I_068EA,B19037I_068MA,B19037I_069EA,B19037I_069MA,state
0400000US37,207630,4672,14394,1762,1816,655,1409,618,1448,750,2001,795,2121,943,826,581,1586,741,746,425,732,627,784,519,288,215,593,377,0,193,44,74,0,193,0,193,132874,4882,9851,1839,10306,2331,15255,2546,11516,1936,12941,2046,11068,2019,9007,1746,10261,1758,6731,1462,10841,2053,9007,1659,9584,1937,2522,677,2042,844,916,422,1026,404,50217,3658,3841,1124,2968,962,3123,878,4034,1074,3896,974,4126,1137,2538,824,2582,1016,2156,653,4254,1005,4404,1331,5346,1213,3284,1015,1337,628,1231,544,1097,431,10145,1463,1320,675,953,480,577,314,1400,770,312,239,371,262,435,299,593,400,443,334,539,325,946,402,1321,666,358,318,341,324,68,127,168,235,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,104091,3413,8894,1416,2217,879,1339,631,699,385,923,429,730,453,621,375,942,520,324,246,165,189,177,222,539,386,72,87,0,182,28,48,0,182,118,169,53292,2896,5614,1116,3879,1129,3830,976,4678,1145,4617,1270,3959,1089,3351,884,3281,951,2579,1005,4539,867,4368,1128,4030,986,1677,670,1040,493,897,509,953,449,31184,1876,4226,899,1700,466,1645,598,1588,646,2096,632,1961,712,1544,574,2042,571,2193,594,2314,631,2414,671,2639,642,1752,508,755,458,1323,538,992,414,10721,1179,1298,492,1445,450,957,514,1323,516,743,340,668,280,679,332,282,147,451,265,1083,405,858,410,267,186,148,157,159,115,0,182,360,270,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,88501,2552,7676,1027,1104,421,800,457,599,296,915,388,687,335,510,312,476,281,710,277,306,196,477,355,624,273,386,226,50,79,0,149,32,71,0,149,49782,2033,4357,957,2828,599,4183,930,5435,1090,4006,739,5331,1188,3825,848,4072,848,2575,706,3264,619,3146,657,3813,872,1486,473,372,294,449,314,640,365,24726,1457,2405,631,1441,498,1365,437,1356,442,2071,542,1610,560,1353,424,1488,437,1567,520,2377,585,1834,479,2993,729,1062,366,777,339,643,423,384,208,6317,744,1247,404,425,259,747,398,407,186,506,242,814,330,311,234,145,122,200,157,504,247,457,262,208,139,184,268,58,62,42,73,62,82,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,114726,3451,11478,1929,2030,877,1148,680,1311,579,526,350,1253,705,1048,790,454,316,753,499,510,423,984,627,858,512,354,379,39,79,71,114,78,127,61,106,62426,2983,4769,1074,3859,1188,5242,1425,7974,1541,5180,1313,3308,947,4391,1207,2942,1047,2485,789,5472,1396,4779,1333,6347,1458,2906,845,1838,762,563,301,371,360,32712,2191,2026,775,2798,1000,933,585,2312,1017,1853,832,1520,738,1758,624,1711,837,1584,623,3364,928,4183,1222,3141,974,2347,601,1079,475,1221,443,882,448,8110,832,1000,426,692,332,755,480,899,390,627,431,322,198,356,229,515,334,279,250,1032,474,409,306,442,284,89,57,322,314,51,65,320,274,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,217328,4626,15211,2041,3548,1011,2086,811,1500,745,1240,627,1289,607,1059,712,1478,651,756,474,455,324,430,398,836,494,274,267,77,101,0,165,183,207,0,165,112487,3582,15257,1697,8707,1563,7928,1686,9597,1754,10623,1970,8430,1564,6109,1529,5109,1316,4606,1426,8543,1551,9234,1792,8913,1770,4530,948,2322,829,1464,615,1115,429,71286,3207,9777,1413,6847,1298,4435,999,4311,986,5471,1257,3139,727,3778,989,2920,773,3278,1018,5116,1089,6231,1296,6244,1286,3748,920,2692,904,2004,755,1295,445,18344,1444,4307,939,2433,703,1590,527,2284,883,969,368,744,337,689,346,921,362,549,349,843,436,566,294,933,390,534,347,443,348,213,157,326,237,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,38833,1853,2910,795,863,422,0,200,484,348,289,267,162,189,0,200,232,297,68,118,0,200,248,250,359,305,100,86,105,172,0,200,0,200,0,200,18909,1859,1941,657,2048,837,1623,653,1817,807,1205,602,969,577,691,412,600,356,1265,673,1910,813,1588,728,1344,530,504,277,594,521,277,277,533,450,13624,1094,3203,870,1265,503,498,321,1012,424,582,403,793,382,660,382,844,374,743,404,591,446,1458,661,764,419,638,417,301,260,95,152,177,211,3390,655,1245,421,522,238,264,186,191,167,50,85,195,253,90,145,119,138,0,200,211,174,166,204,0,200,163,191,122,166,0,200,52,95,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,63368,2812,4913,1194,866,586,705,570,250,279,521,351,557,358,269,201,151,185,429,372,36,51,128,211,292,309,433,389,114,153,104,175,58,105,0,197,39450,2737,3433,1116,1656,851,3720,1124,3344,1280,3157,1166,2343,1053,2282,833,2962,1141,1934,767,2811,849,5050,1342,4356,1296,782,471,798,559,455,421,367,330,14745,1636,1590,605,754,357,521,372,1459,774,1271,653,889,417,494,470,329,293,529,323,1347,774,1173,544,1738,664,1612,668,301,241,222,172,516,435,4260,765,668,416,226,177,243,216,500,344,198,192,57,69,347,189,126,128,559,361,357,227,330,237,225,216,73,122,51,94,173,153,127,170,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,77593,3119,5478,1370,721,421,604,535,879,582,448,346,1028,532,378,428,308,272,356,352,143,186,68,94,417,264,73,119,55,107,0,193,0,193,0,193,51626,2736,2693,830,4319,1427,6888,1578,5436,1327,3850,1087,3674,1041,4246,1326,2622,862,2718,996,4469,1666,4542,1076,2999,1153,1693,809,486,339,456,351,535,374,15894,1606,1955,737,597,431,1189,542,359,226,1261,596,723,418,587,340,840,447,218,219,1201,467,1984,824,1525,482,1413,620,458,325,581,495,1003,577,4595,970,852,459,549,404,315,236,290,313,184,191,541,302,328,267,380,382,360,311,119,121,38,72,248,216,61,100,252,237,78,141,0,193,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2695186,14612,162503,6665,29639,2999,15765,2041,17168,2323,16492,2403,13301,2172,12474,2012,11762,1792,8061,1454,7637,1784,11235,1842,9502,1676,5817,1576,2365,879,628,542,447,328,210,209,1278605,11255,91936,5139,75054,4715,93201,5675,102638,5957,92008,6335,88181,4882,80407,4892,73983,4913,66491,5424,116679,5628,127602,6054,137427,7072,68919,4939,28533,3084,22287,2838,13259,2084,936571,9613,74512,4119,57513,4133,60460,4359,60775,2969,55346,4162,60205,4289,52932,3591,49684,3269,44743,3874,80338,5086,96898,5335,101132,5325,62152,3548,32401,2568,27089,2486,20391,2585,317507,6082,54632,2951,45087,2865,32300,2401,27869,2683,23691,2158,16622,1814,16847,1887,14018,1636,10378,1635,18248,1970,21641,1965,17859,1819,7995,1153,3937,864,3356,916,3027,743,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,90798,3058,7131,1209,748,489,746,451,608,475,828,426,968,589,812,530,365,355,133,139,578,410,876,539,160,195,309,321,0,181,0,181,0,181,0,181,50029,2526,3253,1138,3501,1163,3760,1248,5830,1473,4375,1215,4469,1331,3168,907,3053,971,1656,644,3925,1090,6209,1880,3097,934,1794,673,1075,656,394,296,470,351,26189,1905,1588,710,1251,578,1814,720,1129,594,1329,521,1965,800,1249,472,1819,706,1084,505,2322,839,2655,877,3721,835,1860,610,1139,568,1051,522,213,270,7449,912,1064,577,914,475,609,253,470,351,522,297,456,291,326,228,445,336,359,201,635,302,444,239,218,184,355,258,420,388,105,123,107,130,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,175098,4996,12099,1958,1295,572,562,476,1058,533,605,431,1035,627,945,902,1100,594,989,675,497,367,1130,580,798,369,1172,605,317,324,596,446,0,192,0,192,102192,3934,4627,1302,2253,829,5021,1546,6579,1795,6597,1552,6532,1661,5856,1529,5701,1429,5709,1477,7923,1797,12794,2140,13581,2226,7214,1348,4278,1200,4541,1016,2986,994,50773,3322,1755,913,1209,562,1557,687,1331,572,1362,578,1803,653,1984,589,2742,791,2087,797,3789,1053,5726,1090,6994,1642,6515,1250,3146,914,4269,981,4504,992,10034,1414,693,312,716,396,621,369,312,223,374,339,265,227,492,258,761,450,514,430,210,188,1163,461,1355,571,692,387,401,263,924,406,541,286,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,208017,4342,17600,2200,3166,954,2110,868,1924,811,1384,669,1668,774,1994,782,1101,539,444,333,887,625,542,495,1017,657,577,291,710,503,0,192,76,141,0,192,116800,3581,6860,1601,6095,1308,6288,1357,9933,1681,8828,1903,9156,2006,8653,1497,8656,1631,5864,1193,11646,1660,11972,1822,11584,1809,5740,1302,2889,814,1414,661,1222,618,60336,3091,4901,1262,3147,967,2120,719,4580,1402,3851,909,2834,872,3794,1010,3381,1157,2718,842,5871,1173,6501,1321,7446,1500,4370,1030,2031,661,1346,516,1445,470,13281,1523,1478,643,971,430,1351,667,777,355,560,293,592,372,916,475,754,351,363,215,1787,813,1018,393,920,484,316,251,706,383,665,331,107,177,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,90310,2816,6937,1036,1544,547,1005,516,784,409,1011,584,653,402,469,282,224,225,329,269,199,158,391,273,316,294,12,21,0,145,0,145,0,145,0,145,52799,2560,3400,907,2651,779,4716,955,4247,1151,5503,1390,4724,1238,4292,1301,2196,683,3813,954,4474,1041,4680,1033,5203,1271,1736,565,454,375,181,127,529,501,24198,1798,2562,699,1049,419,1787,625,1584,466,1605,660,1635,628,1391,525,1487,578,1460,500,1815,551,2456,748,2561,809,1773,649,350,185,405,253,278,181,6376,775,672,413,625,334,500,210,1033,427,746,313,185,122,256,193,531,283,175,128,550,278,228,160,382,235,156,207,147,177,103,95,87,147,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1251027,9024,33873,2919,19034,1895,4448,1093,3642,940,2160,701,1292,544,1042,515,960,499,249,257,261,224,195,245,335,256,83,169,94,158,44,74,0,214,34,57,363234,6341,97003,4610,30497,2910,34367,2898,29315,2813,25115,2681,23576,2530,19314,2207,18547,1991,14708,2086,19449,2491,20701,2378,14076,1935,6960,1416,3574,892,3906,1163,2126,747,492685,6780,129206,5712,51433,3541,50311,3168,40892,2668,30613,2686,29156,2532,25570,2328,21679,1973,18273,1815,26020,2637,28382,2129,21022,2078,8148,1353,4043,1035,4702,1203,3235,903,361235,4426,118075,4815,56022,3010,46723,3350,31752,2096,26173,2543,16436,1721,14203,1588,10792,1599,7991,1191,11665,1535,7538,1160,7716,1082,2890,729,783,361,1522,470,954,428,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
