GEO_ID,C19037F_001E,C19037F_001M,C19037F_002E,C19037F_002M,C19037F_003E,C19037F_003M,C19037F_004E,C19037F_004M,C19037F_005E,C19037F_005M,C19037F_006E,C19037F_006M,C19037F_007E,C19037F_007M,C19037F_008E,C19037F_008M,C19037F_009E,C19037F_009M,C19037F_010E,C19037F_010M,C19037F_011E,C19037F_011M,C19037F_012E,C19037F_012M,C19037F_013E,C19037F_013M,C19037F_014E,C19037F_014M,C19037F_015E,C19037F_015M,C19037F_016E,C19037F_016M,C19037F_017E,C19037F_017M,C19037F_018E,C19037F_018M,C19037F_019E,C19037F_019M,C19037F_020E,C19037F_020M,C19037F_021E,C19037F_021M,C19037F_022E,C19037F_022M,C19037F_023E,C19037F_023M,C19037F_024E,C19037F_024M,C19037F_025E,C19037F_025M,C19037F_026E,C19037F_026M,C19037F_027E,C19037F_027M,C19037F_028E,C19037F_028M,C19037F_029E,C19037F_029M,C19037F_030E,C19037F_030M,C19037F_031E,C19037F_031M,C19037F_032E,C19037F_032M,C19037F_033E,C19037F_033M,C19037F_034E,C19037F_034M,C19037F_035E,C19037F_035M,C19037F_036E,C19037F_036M,C19037F_037E,C19037F_037M,C19037F_038E,C19037F_038M,C19037F_039E,C19037F_039M,C19037F_040E,C19037F_040M,C19037F_041E,C19037F_041M,C19037F_042E,C19037F_042M,C19037F_043E,C19037F_043M,C19037F_044E,C19037F_044M,C19037F_045E,C19037F_045M,NAME,C19037F_001MA,C19037F_001EA,C19037F_002EA,C19037F_002MA,C19037F_003EA,C19037F_003MA,C19037F_004EA,C19037F_004MA,C19037F_005EA,C19037F_005MA,C19037F_006MA,C19037F_006EA,C19037F_007MA,C19037F_007EA,C19037F_008EA,C19037F_008MA,C19037F_009EA,C19037F_009MA,C19037F_010EA,C19037F_010MA,C19037F_011MA,C19037F_011EA,C19037F_012MA,C19037F_012EA,C19037F_013EA,C19037F_013MA,C19037F_014EA,C19037F_014MA,C19037F_015EA,C19037F_015MA,C19037F_016EA,C19037F_016MA,C19037F_017MA,C19037F_017EA,C19037F_018MA,C19037F_018EA,C19037F_019EA,C19037F_019MA,C19037F_020EA,C19037F_020MA,C19037F_021EA,C19037F_021MA,C19037F_022MA,C19037F_022EA,C19037F_023MA,C19037F_023EA,C19037F_024MA,C19037F_024EA,C19037F_025EA,C19037F_025MA,C19037F_026EA,C19037F_026MA,C19037F_027EA,C19037F_027MA,C19037F_028MA,C19037F_028EA,C19037F_029MA,C19037F_029EA,C19037F_030EA,C19037F_030MA,C19037F_031EA,C19037F_031MA,C19037F_032EA,C19037F_032MA,C19037F_033MA,C19037F_033EA,C19037F_034MA,C19037F_034EA,C19037F_035EA,C19037F_035MA,C19037F_036EA,C19037F_036MA,C19037F_037EA,C19037F_037MA,C19037F_038EA,C19037F_038MA,C19037F_039MA,C19037F_039EA,C19037F_040MA,C19037F_040EA,C19037F_041EA,C19037F_041MA,C19037F_042EA,C19037F_042MA,C19037F_043EA,C19037F_043MA,C19037F_044MA,C19037F_044EA,C19037F_045MA,C19037F_045EA,state
0400000US35,87502,4551,5313,1349,1432,743,644,458,1240,722,840,505,879,573,123,188,36,61,119,196,0,185,0,185,36363,3036,4730,1531,2706,777,5048,1266,6352,1582,4681,1212,7967,1466,3268,907,1084,476,412,346,115,124,32694,3013,5155,1255,2506,729,3384,837,4125,1170,5277,1274,5532,1377,3411,926,2237,686,719,408,348,251,13132,1605,2041,683,1904,626,3360,928,1593,592,1662,556,1420,476,518,254,471,325,118,165,45,76,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,481910,8107,18954,2133,3057,1123,1337,510,4014,1059,3195,950,3541,772,1701,605,1581,820,417,356,64,76,47,79,227354,6068,24777,2790,15759,2101,35195,3022,29811,2842,38059,3450,38069,3431,21770,2243,16211,2526,4655,1055,3048,1058,182564,5550,28775,2697,12748,1897,25759,2741,20235,2389,26872,3288,29424,3509,16406,1980,14775,1980,4781,1126,2789,918,53038,3935,15595,1918,7776,1538,9957,1712,4613,1361,4741,997,4461,1176,2887,914,1942,845,635,417,431,396,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,58815,4396,4307,1056,407,338,593,330,839,527,990,535,842,459,340,409,296,218,0,193,0,193,0,193,40943,3784,3860,1169,2867,1033,8254,1571,7231,2027,8782,1870,6381,1577,2399,880,1027,561,113,120,29,47,12407,2140,553,382,1168,601,1603,854,2924,860,2048,724,2411,769,561,353,697,476,181,172,261,210,1158,593,176,159,85,133,47,58,90,116,125,150,161,160,474,503,0,193,0,193,0,193,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,25402,2389,1596,608,300,264,518,340,386,291,28,48,175,203,71,129,0,182,0,182,0,182,118,169,13595,1937,1900,616,1063,575,2741,910,2154,837,1571,650,2636,866,868,431,429,242,201,322,32,34,8629,1357,789,322,745,323,788,495,1093,469,1639,646,1730,621,872,418,797,473,90,104,86,154,1582,494,276,257,295,200,229,188,248,184,277,232,257,202,0,182,0,182,0,182,0,182,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,24796,2142,1760,454,289,181,62,76,367,184,222,199,371,171,341,227,58,85,50,79,0,149,0,149,13595,1652,1024,473,987,355,2548,682,2647,809,2944,821,2026,501,751,452,461,319,49,66,158,154,8028,1093,958,393,436,275,990,459,1256,447,1223,453,1425,449,1226,532,384,198,130,145,0,149,1413,482,171,141,61,68,349,301,280,152,96,86,153,128,18,31,216,259,42,73,27,52,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,33871,2724,2775,920,301,284,442,433,126,136,619,427,171,200,533,343,434,462,71,114,78,127,0,193,19935,2212,1029,609,1535,814,4353,1137,2975,1061,4305,1204,2580,763,2075,932,983,622,36,64,64,107,10018,1559,318,286,684,594,1879,892,1201,711,988,542,2746,989,1017,686,848,380,188,208,149,192,1143,424,177,176,102,122,302,240,159,200,136,115,220,236,47,79,0,193,0,193,0,193,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,69255,3569,4952,1237,1036,615,437,393,1002,608,944,508,677,463,609,463,141,235,0,165,106,165,0,165,36391,3005,6177,1213,2883,828,6069,1522,6086,1630,5973,1428,6035,1288,1664,616,585,440,720,446,199,181,23515,2286,4216,1048,2186,795,4074,1040,3594,1118,3449,1006,3062,721,1698,623,823,472,71,81,342,244,4397,988,1409,599,756,411,898,554,333,253,146,156,472,335,299,231,84,121,0,165,0,165,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,444196,12278,26496,2538,3743,975,2435,988,5308,1369,4240,1239,6131,1250,3639,1023,390,271,488,424,55,91,67,108,220498,8574,15544,2380,13871,2299,34008,3012,35442,3169,43448,3372,40895,3466,18925,2361,13485,2189,3436,920,1444,646,157291,5732,12347,1509,9679,1409,21336,2017,21593,3190,27076,2716,29011,2960,17041,1807,13819,2195,3535,1115,1854,824,39911,2886,8232,1294,6623,1145,7818,1246,4345,830,4240,790,5003,999,2058,709,1177,564,135,170,280,236,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,28564,2483,2585,1003,271,441,408,360,417,339,401,362,496,355,363,322,229,312,0,181,0,181,0,181,17291,2009,615,449,1605,823,4140,1217,3630,1313,2819,1070,3066,947,745,467,465,361,41,69,165,259,7107,1360,422,429,494,381,830,504,569,365,1138,479,1201,514,1285,557,1087,552,81,117,0,181,1581,529,683,514,22,37,290,326,0,181,19,36,347,222,40,70,114,187,66,108,0,181,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,48278,3706,3287,1369,156,154,196,306,325,332,769,888,517,388,854,468,156,215,314,409,0,192,0,192,30883,2813,1867,761,680,601,3993,1336,5197,1274,4537,1287,5990,1552,4635,1311,3024,906,905,541,55,93,12754,1598,666,495,171,231,1358,626,647,395,1324,588,2517,667,2214,757,2606,904,809,421,442,420,1354,593,36,58,140,179,51,64,103,152,464,447,136,167,191,189,141,169,92,120,0,192,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,67492,3634,7166,1557,1366,613,479,448,1824,866,1345,682,1128,605,474,507,132,158,342,364,76,141,0,192,38012,3131,1620,667,2107,892,4976,1152,6817,1768,7447,1454,8909,1565,3726,1142,1739,739,150,153,521,415,18874,2227,1249,671,1471,741,2314,834,1988,786,2770,807,4449,1110,2076,703,1906,726,317,242,334,216,3440,771,397,348,206,202,774,457,209,186,545,308,635,534,359,334,162,140,153,235,0,192,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,24772,2381,2025,590,521,385,556,362,250,175,262,209,424,316,0,145,12,21,0,145,0,145,0,145,14976,1873,814,443,586,300,2848,871,3130,910,2378,706,3023,931,1513,621,684,447,0,145,0,145,6318,1140,905,468,557,310,1062,478,519,283,1277,568,1181,457,294,224,392,330,101,110,30,42,1453,476,76,107,202,189,287,168,194,173,317,222,225,170,63,79,0,145,0,145,89,148,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,119519,5179,3990,882,2129,686,343,274,933,459,257,183,89,143,239,283,0,214,0,214,0,214,0,214,40852,3171,11122,1783,4724,1154,8000,1450,5427,1377,4496,990,3952,988,1563,662,572,404,897,584,99,175,48355,3120,13395,1589,5876,1161,9929,1523,6071,1104,4779,964,5460,1172,1447,604,892,395,274,245,232,249,26322,2116,9859,1440,4048,1012,6204,1086,2982,898,1779,640,701,342,312,208,366,256,71,86,0,214,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,110518,5183,7923,1511,537,363,1074,509,1961,741,1689,854,1356,593,893,447,355,267,58,97,0,198,0,198,53209,3823,5138,1217,4187,1121,7614,1597,8872,1839,8872,1552,10393,1524,4157,1073,3296,1002,533,343,147,158,38702,2728,4000,1158,1822,619,5753,1065,5394,1163,5565,1315,7729,1383,3985,1091,3596,972,560,356,298,273,10684,1399,888,424,1347,516,2959,837,1703,492,1412,480,809,394,788,348,367,263,411,417,0,198,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
