GEO_ID,C20005F_001E,C20005F_001M,C20005F_002E,C20005F_002M,C20005F_003E,C20005F_003M,C20005F_004E,C20005F_004M,C20005F_005E,C20005F_005M,C20005F_006E,C20005F_006M,C20005F_007E,C20005F_007M,C20005F_008E,C20005F_008M,C20005F_009E,C20005F_009M,C20005F_010E,C20005F_010M,C20005F_011E,C20005F_011M,C20005F_012E,C20005F_012M,C20005F_013E,C20005F_013M,C20005F_014E,C20005F_014M,C20005F_015E,C20005F_015M,C20005F_016E,C20005F_016M,C20005F_017E,C20005F_017M,C20005F_018E,C20005F_018M,C20005F_019E,C20005F_019M,C20005F_020E,C20005F_020M,C20005F_021E,C20005F_021M,C20005F_022E,C20005F_022M,C20005F_023E,C20005F_023M,C20005F_024E,C20005F_024M,C20005F_025E,C20005F_025M,C20005F_026E,C20005F_026M,C20005F_027E,C20005F_027M,C20005F_028E,C20005F_028M,C20005F_029E,C20005F_029M,C20005F_030E,C20005F_030M,C20005F_031E,C20005F_031M,C20005F_032E,C20005F_032M,C20005F_033E,C20005F_033M,C20005F_034E,C20005F_034M,C20005F_035E,C20005F_035M,C20005F_036E,C20005F_036M,C20005F_037E,C20005F_037M,C20005F_038E,C20005F_038M,C20005F_039E,C20005F_039M,NAME,C20005F_001EA,C20005F_001MA,C20005F_002EA,C20005F_002MA,C20005F_003EA,C20005F_003MA,C20005F_004MA,C20005F_004EA,C20005F_005MA,C20005F_005EA,C20005F_006EA,C20005F_006MA,C20005F_007EA,C20005F_007MA,C20005F_008EA,C20005F_008MA,C20005F_009EA,C20005F_009MA,C20005F_010MA,C20005F_010EA,C20005F_011EA,C20005F_011MA,C20005F_012MA,C20005F_012EA,C20005F_013EA,C20005F_013MA,C20005F_014EA,C20005F_014MA,C20005F_015EA,C20005F_015MA,C20005F_016MA,C20005F_016EA,C20005F_017EA,C20005F_017MA,C20005F_018EA,C20005F_018MA,C20005F_019EA,C20005F_019MA,C20005F_020EA,C20005F_020MA,C20005F_021MA,C20005F_021EA,C20005F_022EA,C20005F_022MA,C20005F_023EA,C20005F_023MA,C20005F_024EA,C20005F_024MA,C20005F_025MA,C20005F_025EA,C20005F_026EA,C20005F_026MA,C20005F_027MA,C20005F_027EA,C20005F_028EA,C20005F_028MA,C20005F_029EA,C20005F_029MA,C20005F_030MA,C20005F_030EA,C20005F_031EA,C20005F_031MA,C20005F_032MA,C20005F_032EA,C20005F_033MA,C20005F_033EA,C20005F_034EA,C20005F_034MA,C20005F_035EA,C20005F_035MA,C20005F_036MA,C20005F_036EA,C20005F_037EA,C20005F_037MA,C20005F_038MA,C20005F_038EA,C20005F_039EA,C20005F_039MA,state
0400000US39,63545,5208,34889,3287,17998,2454,0,182,17998,2454,1074,534,4355,1236,4176,1431,4593,1154,2268,768,1532,742,16891,1977,7079,1210,9812,1662,5202,1201,2569,785,1202,516,520,362,288,258,31,54,28656,3065,9458,1626,0,182,9458,1626,149,184,1450,630,3057,1086,3823,1099,802,485,177,184,19198,2276,11067,1831,8131,1337,4187,944,2482,862,934,416,244,196,19,36,265,437,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,62634,4798,34915,3103,21093,2297,0,149,21093,2297,575,303,4899,1284,7307,1555,6260,991,1122,451,930,419,13822,1625,5747,887,8075,1236,3380,927,2554,750,1439,476,446,204,43,65,213,316,27719,2396,8907,1195,0,149,8907,1195,372,167,3965,1031,2855,736,968,391,487,369,260,206,18812,2103,11297,1571,7515,1417,4372,1079,2195,625,676,341,243,244,0,149,29,47,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,93972,7555,52164,4616,26601,3706,0,193,26601,3706,907,668,6395,2684,9665,2351,5818,1265,2345,906,1471,641,25563,3360,7427,1524,18136,3315,7776,2111,5682,1426,3495,1383,740,368,104,138,339,356,41808,4111,11903,2180,0,193,11903,2180,917,690,3903,1408,3227,970,2785,839,872,578,199,195,29905,3419,15000,2171,14905,2208,7208,1427,5081,1303,1087,565,1313,760,216,220,0,193,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,173574,7715,88850,5217,37382,3826,0,165,37382,3826,505,418,7966,1802,11461,1927,10865,1856,4631,1176,1954,811,51468,3442,30236,2549,21232,2640,11540,1857,5050,1588,2366,837,1398,603,306,257,572,411,84724,4096,23968,2325,0,165,23968,2325,1529,694,4933,982,8629,1522,6294,1114,1793,652,790,352,60756,3525,38674,2883,22082,2518,13317,1973,5430,1056,1810,756,1004,520,434,338,87,146,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,41812,4438,21460,2878,9925,1959,0,200,9925,1959,0,200,3330,1460,1866,838,3288,990,931,710,510,391,11535,1846,6538,1345,4997,1208,1950,726,1733,605,682,652,536,361,96,100,0,200,20352,2402,6607,1425,0,200,6607,1425,247,249,2016,801,1369,573,2570,934,186,198,219,187,13745,1892,7981,1554,5764,1341,3265,1031,1630,691,623,437,65,109,181,281,0,200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,54526,4835,33125,3288,19200,2461,0,197,19200,2461,136,149,7138,1863,4017,1217,4924,1274,1513,720,1472,883,13925,2475,4620,1287,9305,2045,3647,1447,3280,1063,1619,999,606,394,63,99,90,146,21401,2658,5614,1454,0,197,5614,1454,0,197,1428,724,1841,747,1274,647,229,234,842,607,15787,2046,8846,1531,6941,1603,4224,1182,2331,893,246,321,99,123,0,197,41,74,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,61916,6114,33750,3664,19671,3238,0,193,19671,3238,593,453,4320,1590,7591,1944,4350,1384,1560,681,1257,677,14079,2403,4361,1407,9718,1814,3307,1260,5072,1259,659,536,371,329,127,167,182,274,28166,3244,8487,1399,0,193,8487,1399,169,208,3817,1140,1808,906,2072,810,560,337,61,112,19679,2913,12088,2134,7591,1760,4227,1313,2871,1176,433,357,60,108,0,193,0,193,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1152925,33471,600804,19575,336789,14022,80,139,336709,14032,8699,1787,73745,6086,93353,5859,98340,6933,41237,4009,21335,2549,264015,10959,122967,7681,141048,6577,66172,5249,38475,3219,19309,2976,9732,1949,4474,1268,2886,1000,552121,17324,181032,8002,0,206,181032,8002,9533,1567,57417,4701,47032,4518,44537,3469,15869,2393,6644,1219,371089,13292,227174,9713,143915,7412,85249,6169,39734,3214,11486,1825,4676,1241,2369,991,401,244,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,77925,6170,40082,3254,21399,2316,0,181,21399,2316,687,439,4843,1497,5834,1495,6958,1584,2170,753,907,530,18683,2328,8026,1539,10657,1771,4569,1217,3743,1112,1377,691,662,415,306,389,0,181,37843,3647,12222,1985,0,181,12222,1985,717,407,4101,1174,3506,967,3102,985,473,323,323,199,25621,3035,13317,1998,12304,1976,6672,1685,4421,1341,750,565,294,210,27,45,140,145,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,139835,8879,74713,5774,48443,4595,0,192,48443,4595,1431,924,9181,2025,14711,2802,10584,1852,8615,1961,3921,976,26270,2715,8613,1537,17657,2396,7221,1770,4724,1021,2423,1054,2216,1049,658,473,415,449,65122,4475,29175,3003,0,192,29175,3003,637,404,7880,1612,7362,1997,8846,2024,2723,862,1727,634,35947,3618,19108,2718,16839,2762,8685,1776,5457,1722,1833,780,703,411,34,58,127,158,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,173073,8380,97359,5505,52324,4592,0,192,52324,4592,435,341,6801,1977,19076,2786,14266,2119,7428,1572,4318,1139,45035,3778,16720,2097,28315,3005,11686,2038,9853,2313,3252,1146,2148,714,989,587,387,351,75714,4161,25490,2926,0,192,25490,2926,643,500,8909,1720,6574,1514,5775,1383,2649,902,940,394,50224,3772,25169,2786,25055,2758,12755,2013,8456,1635,2196,798,680,344,913,800,55,95,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,65173,5489,35811,3254,19820,2272,0,145,19820,2272,633,400,5697,1357,6150,1440,5534,1233,1317,587,489,333,15991,2003,7441,1339,8550,1671,3972,1115,1542,503,1441,866,1269,679,281,179,45,65,29362,2983,8947,1325,0,145,8947,1325,445,302,2018,634,3521,906,2619,830,326,248,18,32,20415,2665,11737,2017,8678,1699,4543,1288,2450,629,735,364,645,482,89,149,216,220,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,276525,12816,138648,7185,43670,3591,0,214,43670,3591,2853,1049,19682,2194,7569,1342,8391,1645,3142,828,2033,759,94978,5839,68261,4602,26717,2945,20096,2580,4574,1033,1156,438,810,347,81,132,0,214,137877,7322,32748,3336,0,214,32748,3336,1018,509,14358,2115,7827,1628,6363,1137,2024,799,1158,577,105129,6200,84448,5691,20681,2602,14398,2063,4915,1186,654,434,563,373,24,40,127,146,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,32249,3988,17718,2511,10236,2326,0,184,10236,2326,75,118,1926,822,5059,1708,1922,626,1067,611,187,113,7482,1993,2958,1532,4524,1204,1975,880,1472,683,488,345,403,413,110,188,76,133,14531,2147,4353,1201,0,184,4353,1201,21,39,2099,953,1589,789,494,409,53,66,97,162,10178,1757,6343,1443,3835,1085,2299,832,1415,658,121,153,0,184,0,184,0,184,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,300617,12032,154690,6664,73105,4693,0,198,73105,4693,3252,1031,15537,2319,18006,2655,21448,2290,9992,1721,4870,1278,81585,4607,41651,3072,39934,3069,18490,1945,11367,1976,4822,1402,3863,1202,1161,736,231,162,145927,7401,45211,3550,0,198,45211,3550,1291,625,12558,1604,10953,1603,14842,2154,4396,1190,1171,659,100716,6016,61715,4441,39001,3639,20955,2435,12295,2121,3905,1048,1441,618,348,307,57,95,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,37721,3445,20107,1994,12025,2063,0,184,12025,2063,295,264,2956,971,4212,1268,3643,1297,347,347,572,411,8082,1560,2745,745,5337,1523,1987,1027,2081,850,954,667,264,268,51,102,0,184,17614,1976,6343,1252,0,184,6343,1252,219,215,2045,810,2654,1009,1425,674,0,184,0,184,11271,1769,6307,1237,4964,1487,3399,1233,1106,758,221,201,238,261,0,184,0,184,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
