GEO_ID,C20005B_001E,C20005B_001M,C20005B_002E,C20005B_002M,C20005B_003E,C20005B_003M,C20005B_004E,C20005B_004M,C20005B_005E,C20005B_005M,C20005B_006E,C20005B_006M,C20005B_007E,C20005B_007M,C20005B_008E,C20005B_008M,C20005B_009E,C20005B_009M,C20005B_010E,C20005B_010M,C20005B_011E,C20005B_011M,C20005B_012E,C20005B_012M,C20005B_013E,C20005B_013M,C20005B_014E,C20005B_014M,C20005B_015E,C20005B_015M,C20005B_016E,C20005B_016M,C20005B_017E,C20005B_017M,C20005B_018E,C20005B_018M,C20005B_019E,C20005B_019M,C20005B_020E,C20005B_020M,C20005B_021E,C20005B_021M,C20005B_022E,C20005B_022M,C20005B_023E,C20005B_023M,C20005B_024E,C20005B_024M,C20005B_025E,C20005B_025M,C20005B_026E,C20005B_026M,C20005B_027E,C20005B_027M,C20005B_028E,C20005B_028M,C20005B_029E,C20005B_029M,C20005B_030E,C20005B_030M,C20005B_031E,C20005B_031M,C20005B_032E,C20005B_032M,C20005B_033E,C20005B_033M,C20005B_034E,C20005B_034M,C20005B_035E,C20005B_035M,C20005B_036E,C20005B_036M,C20005B_037E,C20005B_037M,C20005B_038E,C20005B_038M,C20005B_039E,C20005B_039M,NAME,C20005B_001MA,C20005B_001EA,C20005B_002MA,C20005B_002EA,C20005B_003EA,C20005B_003MA,C20005B_004EA,C20005B_004MA,C20005B_005EA,C20005B_005MA,C20005B_006MA,C20005B_006EA,C20005B_007MA,C20005B_007EA,C20005B_008EA,C20005B_008MA,C20005B_009EA,C20005B_009MA,C20005B_010EA,C20005B_010MA,C20005B_011MA,C20005B_011EA,C20005B_012MA,C20005B_012EA,C20005B_013MA,C20005B_013EA,C20005B_014EA,C20005B_014MA,C20005B_015EA,C20005B_015MA,C20005B_016EA,C20005B_016MA,C20005B_017MA,C20005B_017EA,C20005B_018MA,C20005B_018EA,C20005B_019EA,C20005B_019MA,C20005B_020EA,C20005B_020MA,C20005B_021EA,C20005B_021MA,C20005B_022EA,C20005B_022MA,C20005B_023MA,C20005B_023EA,C20005B_024MA,C20005B_024EA,C20005B_025EA,C20005B_025MA,C20005B_026EA,C20005B_026MA,C20005B_027EA,C20005B_027MA,C20005B_028MA,C20005B_028EA,C20005B_029MA,C20005B_029EA,C20005B_030EA,C20005B_030MA,C20005B_031EA,C20005B_031MA,C20005B_032EA,C20005B_032MA,C20005B_033EA,C20005B_033MA,C20005B_034MA,C20005B_034EA,C20005B_035MA,C20005B_035EA,C20005B_036EA,C20005B_036MA,C20005B_037EA,C20005B_037MA,C20005B_038EA,C20005B_038MA,C20005B_039MA,C20005B_039EA,state
0400000US37,1627574,6228,742363,3730,272183,7530,0,193,272183,7530,9397,1964,35139,3179,62206,4271,96515,5113,46770,3584,22156,2330,470180,7625,299558,6944,170622,7300,98650,5407,42363,3859,14178,2195,9224,1631,3700,1265,2507,913,885211,4582,305962,8248,0,193,305962,8248,10035,1312,57721,4390,83622,5078,102254,5035,36708,3108,15622,1992,579249,8755,351551,7035,227698,8156,127741,6059,57508,3442,19701,2522,16649,2293,4079,989,2020,828,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1072288,6140,500583,3893,158281,5224,0,182,158281,5224,6073,1200,20959,2375,36474,3212,51758,3192,27223,2839,15794,2000,342302,6337,215367,5230,126935,5249,79818,4399,26460,2780,11211,1933,6247,1412,2201,733,998,488,571705,3917,187316,5652,0,182,187316,5652,4648,1044,29954,2870,47822,3444,62606,3640,28725,3329,13561,1753,384389,6436,236053,5863,148336,5278,86199,3632,35220,3253,15948,2054,7844,1484,1895,745,1230,423,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,208190,2661,104013,1884,40893,2227,0,149,40893,2227,928,409,6484,1262,9478,1294,14470,1694,7545,1330,1988,511,63120,2667,40613,2096,22507,2108,13341,1673,5216,1169,1810,574,1516,641,470,255,154,120,104177,1904,39060,2141,0,149,39060,2141,1904,509,7157,1063,10742,1602,13681,1628,4242,1022,1334,411,65117,2186,40317,1878,24800,2088,14406,1758,6992,1313,1400,435,1271,495,343,197,388,266,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,52556,2220,28789,1627,10292,1523,0,193,10292,1523,275,244,1533,713,1984,873,3775,1115,1547,509,1178,443,18497,2004,11542,1809,6955,1123,4091,1032,1865,817,366,265,337,250,267,320,29,51,23767,1446,6480,1244,0,193,6480,1244,24,42,1448,799,1137,704,2106,709,914,456,851,504,17287,1676,9504,1284,7783,1563,5208,1264,1512,657,410,269,614,440,39,75,0,193,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1075493,8077,506609,5268,165027,6084,0,165,165027,6084,6679,1397,21801,2914,31646,3315,54323,3612,30607,3157,19971,2368,341582,7344,226773,7006,114809,5018,67070,4058,22891,2528,10234,1538,11087,1826,2474,737,1053,514,568884,4695,182644,5637,0,165,182644,5637,4923,952,22618,2464,43144,2923,66454,3586,31324,2986,14181,1890,386240,5906,251963,6268,134277,4957,69063,3704,34851,2824,14800,1827,10022,1808,4064,1261,1477,623,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,50770,3553,24646,2507,9636,1747,0,200,9636,1747,183,191,1332,595,1802,729,3173,860,1752,733,1394,539,15010,2330,8116,1639,6894,1492,3861,1067,1498,654,902,408,318,403,239,307,76,125,26124,1744,9164,1439,0,200,9164,1439,613,415,1391,590,1873,761,2781,944,1988,834,518,293,16960,1723,8757,1281,8203,1405,3704,862,3026,944,532,303,643,387,232,237,66,103,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1004356,4485,458640,2957,167941,5840,0,197,167941,5840,5664,1207,24944,2554,38912,3886,61902,4309,23857,2854,12662,2168,290699,6115,194997,5931,95702,5054,53888,3520,22206,2677,9667,2053,5942,1316,2377,825,1622,792,545716,3076,183691,5611,0,197,183691,5611,7085,1395,41638,3398,55755,4102,53489,3525,18909,2281,6815,1541,362025,6290,228771,5784,133254,4918,72832,3870,38911,3519,12408,2050,6542,1504,2146,1092,415,267,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,827202,5546,380499,3593,142249,4964,0,193,142249,4964,3536,837,22539,2293,29533,2447,48833,4076,24946,2986,12862,1827,238250,6006,150371,5060,87879,4344,49952,3543,21260,2435,9583,1742,4677,1256,1679,629,728,371,446703,3666,164525,5439,49,68,164476,5429,6395,1547,31319,3228,44651,3487,55438,3514,20542,2628,6131,1124,282178,6291,170074,5831,112104,4355,59397,3518,32822,3107,10802,1861,5905,1352,2427,707,751,401,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2334976,9151,1106360,7244,460070,9751,0,206,460070,9751,13549,2422,54238,4473,83549,5803,147899,6972,94839,5690,65996,4479,646290,10615,405175,9267,241115,8906,131606,6164,52908,4731,25795,2914,19148,2456,7252,1460,4406,1283,1228616,6173,482694,10200,35,63,482659,10199,14451,2295,76608,4660,107730,6021,162090,6841,80985,5080,40795,3537,745922,10498,448370,9458,297552,8618,167288,6515,75442,5307,24760,2785,18375,2356,8957,1901,2730,975,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,21407,1656,11954,981,6367,956,0,181,6367,956,433,336,1075,520,1348,703,1458,565,733,464,1320,555,5587,1059,2542,782,3045,930,1780,666,884,434,136,154,68,99,177,196,0,181,9453,1124,2792,677,0,181,2792,677,30,54,287,246,670,296,1040,464,550,392,215,245,6661,1008,3256,719,3405,852,2153,693,909,510,237,263,0,181,106,170,0,181,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1235368,6719,579044,4075,254657,6113,0,192,254657,6113,5327,1093,25694,2542,45839,3288,79580,5075,57832,3611,40385,3427,324387,6801,199568,6049,124819,5182,67812,4335,29685,2951,13280,1799,7862,1300,3782,1004,2398,953,656324,4630,264153,5856,0,192,264153,5856,7640,1437,38516,3430,59065,3795,85403,4386,42854,3403,30675,2986,392171,6887,231338,5854,160833,6093,84927,4891,42560,3415,16539,2008,9579,1710,4885,1070,2343,864,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,192904,3602,104964,2531,47728,3065,0,192,47728,3065,1784,767,4664,1288,9431,1665,14753,2241,7916,1771,9180,1573,57236,2894,31099,2605,26137,2314,13821,1821,5062,1246,2533,778,2584,828,569,430,1568,787,87940,2492,30169,2498,0,192,30169,2498,1841,756,2090,855,5575,1231,12628,1904,5276,1063,2759,737,57771,2737,38326,2350,19445,2208,9867,1691,5162,1141,2231,894,1522,705,549,340,114,137,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,48279,2761,26361,2072,6418,1109,0,182,6418,1109,883,424,1886,679,668,325,1082,504,1292,611,607,293,19943,2023,11731,1502,8212,1425,5198,1361,1942,646,742,553,330,311,0,182,0,182,21918,1705,6708,1097,0,182,6708,1097,409,313,1080,449,2115,732,1643,659,645,442,816,546,15210,1748,9228,1333,5982,1123,4067,975,1063,535,490,411,342,319,20,36,0,182,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,256630,2976,123412,2349,35985,2397,0,145,35985,2397,1475,579,4070,1012,7359,1365,14471,1902,6092,1128,2518,603,87427,2721,56325,2702,31102,2587,19154,2175,6052,1225,2550,643,2296,787,772,409,278,253,133218,1974,38608,2287,0,145,38608,2287,998,442,6368,1122,9060,1360,15320,1815,4326,850,2536,737,94610,2539,55937,2426,38673,2474,21495,2103,10612,1639,3683,907,2285,748,440,311,158,170,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,251752,10326,123491,6692,39848,2974,0,214,39848,2974,1959,698,17371,2362,9024,1634,8222,1413,2324,665,948,409,83643,5435,61563,4856,22080,2541,15197,2347,4449,969,1165,554,1021,442,229,312,19,35,128261,5689,28747,2814,0,214,28747,2814,881,358,10478,1707,8007,1518,6393,1394,2545,973,443,346,99514,5440,78101,4462,21413,2136,14181,1910,4925,1061,1311,607,860,397,40,69,96,117,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,977278,4086,442264,2712,151113,4931,0,184,151113,4931,4395,1157,26970,2871,32324,3392,46218,3142,27970,2299,13236,1744,291151,5114,202213,5154,88938,4621,52792,3709,21971,2671,6566,1284,5791,1178,1240,546,578,316,535014,3150,183374,5201,0,184,183374,5201,8298,1608,44889,3194,50201,3676,51040,3729,21263,2254,7683,1406,351640,6164,232111,6236,119529,4084,68908,3459,31471,2516,9808,1617,6363,1450,2107,799,872,343,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,20005,877,12203,943,6176,1045,0,143,6176,1045,0,143,560,353,1061,577,2226,728,939,640,1390,923,6027,996,2104,695,3923,942,1705,676,535,354,1098,644,157,191,428,459,0,143,7802,843,4120,943,0,143,4120,943,19,35,169,252,1139,669,1422,762,1006,466,365,303,3682,913,1592,621,2090,817,1259,675,190,219,121,191,301,271,219,355,0,143,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,213720,4082,112280,2815,50423,3169,0,198,50423,3169,1610,701,6246,1526,9392,1808,14650,2085,9832,1997,8693,1921,61857,3067,36522,2673,25335,2413,12262,1765,6509,1212,2778,823,2608,918,654,312,524,337,101440,2742,37041,2896,0,198,37041,2896,800,429,3071,999,8865,1587,14098,2291,5892,1278,4315,1025,64399,3498,40230,3069,24169,2740,13925,2399,4512,1166,1993,669,2798,1172,745,465,196,280,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,341505,2505,159357,2138,56081,2880,0,184,56081,2880,1810,812,9882,1808,13182,1775,18965,2168,8973,1497,3269,937,103276,2960,72065,2922,31211,2475,19455,2155,6394,1398,2199,757,1897,867,801,473,465,355,182148,2038,65734,3008,0,184,65734,3008,3367,916,14386,1850,17562,2413,21993,2177,5849,1028,2577,888,116414,3719,76192,3228,40222,2862,23688,2062,9151,1422,3522,930,3140,896,632,408,89,134,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
