GEO_ID,B01001B_001E,B01001B_001M,B01001B_002E,B01001B_002M,B01001B_003E,B01001B_003M,B01001B_004E,B01001B_004M,B01001B_005E,B01001B_005M,B01001B_006E,B01001B_006M,B01001B_007E,B01001B_007M,B01001B_008E,B01001B_008M,B01001B_009E,B01001B_009M,B01001B_010E,B01001B_010M,B01001B_011E,B01001B_011M,B01001B_012E,B01001B_012M,B01001B_013E,B01001B_013M,B01001B_014E,B01001B_014M,B01001B_015E,B01001B_015M,B01001B_016E,B01001B_016M,B01001B_017E,B01001B_017M,B01001B_018E,B01001B_018M,B01001B_019E,B01001B_019M,B01001B_020E,B01001B_020M,B01001B_021E,B01001B_021M,B01001B_022E,B01001B_022M,B01001B_023E,B01001B_023M,B01001B_024E,B01001B_024M,B01001B_025E,B01001B_025M,B01001B_026E,B01001B_026M,B01001B_027E,B01001B_027M,B01001B_028E,B01001B_028M,B01001B_029E,B01001B_029M,B01001B_030E,B01001B_030M,B01001B_031E,B01001B_031M,NAME,B01001B_001EA,B01001B_001MA,B01001B_002EA,B01001B_002MA,B01001B_003EA,B01001B_003MA,B01001B_004MA,B01001B_004EA,B01001B_005EA,B01001B_005MA,B01001B_006EA,B01001B_006MA,B01001B_007EA,B01001B_007MA,B01001B_008EA,B01001B_008MA,B01001B_009MA,B01001B_009EA,B01001B_010MA,B01001B_010EA,B01001B_011EA,B01001B_011MA,B01001B_012EA,B01001B_012MA,B01001B_013EA,B01001B_013MA,B01001B_014MA,B01001B_014EA,B01001B_015MA,B01001B_015EA,B01001B_016EA,B01001B_016MA,B01001B_017EA,B01001B_017MA,B01001B_018EA,B01001B_018MA,B01001B_019EA,B01001B_019MA,B01001B_020MA,B01001B_020EA,B01001B_021MA,B01001B_021EA,B01001B_022EA,B01001B_022MA,B01001B_023EA,B01001B_023MA,B01001B_024EA,B01001B_024MA,B01001B_025MA,B01001B_025EA,B01001B_026MA,B01001B_026EA,B01001B_027EA,B01001B_027MA,B01001B_028EA,B01001B_028MA,B01001B_029EA,B01001B_029MA,B01001B_030EA,B01001B_030MA,B01001B_031MA,B01001B_031EA,state
0400000US48,3099425,15541,1496944,9928,117300,4081,121896,5959,124536,5205,75239,2573,52535,2053,130016,4387,112182,3193,110540,3485,208896,3147,201716,3175,143707,1928,65027,1594,27002,1456,6352,969,1602481,9459,114826,3473,116034,5045,118635,5505,70082,2501,53895,3204,123745,3069,118815,2307,121697,2482,225512,2891,221114,2729,172818,1871,81958,1683,44703,1873,18647,1802,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,31797,3012,16575,1651,1139,490,1798,768,1446,798,721,386,890,498,1283,465,1602,404,1088,661,2840,792,2222,641,1176,218,232,178,138,158,0,181,15222,2087,1264,476,2089,787,2022,647,833,471,537,321,1694,592,1035,398,1281,437,1438,417,1375,670,710,318,595,268,233,186,116,136,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1576258,9466,751616,5453,50761,1953,53181,2802,57868,3764,33762,1825,28437,1780,63321,2555,57003,1845,52398,2022,101396,2648,108476,2085,82107,1426,40719,1483,17605,1365,4582,947,824642,6565,49952,2568,50973,3081,57553,3558,33509,1870,26556,2499,67364,2996,55685,1916,57893,2122,110652,2678,123205,2513,96281,1695,53592,1657,28608,1678,12819,1308,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,248631,6701,134825,3651,10114,1303,8018,1725,10071,1422,5291,829,4275,722,12254,1292,11666,1239,11011,1235,20680,1365,19736,1090,13246,741,5439,538,2299,375,725,272,113806,4278,7517,1456,7742,1689,8898,1608,4904,875,3928,744,9814,1186,9792,1076,9669,1293,15310,1289,15397,924,11525,772,4778,657,3301,888,1231,569,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,61306,3320,31928,2374,2039,954,1323,572,1777,681,1451,560,2058,745,4115,1324,2132,670,2731,666,3262,795,4272,903,4155,783,1640,481,852,582,121,103,29378,2147,3259,1272,1982,666,2194,694,692,639,1433,700,2602,709,1589,570,1887,776,2498,792,3621,934,4313,829,1348,433,1403,554,557,240,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,359317,4802,176106,3294,15256,1030,17138,1745,16222,1787,10938,931,6933,886,15326,1272,13207,1059,14433,1191,21158,1278,21282,1178,15056,543,5734,421,2840,456,583,293,183211,2881,15159,1090,15581,1528,16434,1701,8928,607,7016,824,16663,1115,13947,799,13205,1138,24083,1152,22240,876,16653,639,8008,362,3340,519,1954,448,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,304289,11913,151611,7117,6768,1270,8842,1335,10145,1723,5858,1140,4479,1190,11931,1522,10705,1676,10261,1641,20867,2473,20382,1975,18945,1866,13453,1187,6925,1153,2050,634,152678,6903,7245,1411,6905,1237,7939,1575,6497,1411,5427,1278,8988,1448,9626,1475,8996,1620,22622,2294,22254,2153,21538,1857,14540,1602,7372,1176,2729,728,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1276164,5768,594936,3546,47292,1571,45812,2759,49056,2767,29363,1389,22852,1811,55163,1908,39974,1419,37786,1800,75338,2927,76959,1768,66346,1219,31753,1262,14076,1108,3166,729,681228,4280,45084,1758,45352,3221,47620,2807,27869,1302,22640,1643,58016,2092,47824,1415,49381,2099,88902,2439,91414,1834,80166,889,42806,1168,23438,1367,10716,1173,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,26207,1482,15201,1173,1080,574,1149,484,769,389,446,364,383,257,2323,946,1439,545,1537,655,2372,653,1655,339,1538,331,326,260,184,193,0,143,11006,1188,851,494,1112,454,945,456,296,363,368,310,826,288,1079,520,1088,711,1530,604,1174,554,1109,487,333,303,266,300,29,48,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,286343,6487,150992,4261,10694,1266,12564,1556,12255,1708,7242,753,5900,776,15308,1325,12311,1555,11849,1092,21694,1475,19364,803,13072,813,6068,563,2450,490,221,197,135351,3979,10940,1686,9398,1537,11327,1711,6999,809,5591,760,11241,1077,10373,791,9458,655,18675,892,18002,1415,12072,863,7173,566,3130,569,972,350,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,462182,3398,222577,2630,18848,1421,18699,1905,21975,2087,10772,963,9085,1341,19097,1667,16480,1402,14309,1485,26138,1444,27620,1388,23666,823,10467,901,4164,605,1257,378,239605,2887,17553,1341,18457,1971,17984,1792,10536,931,8913,1232,18267,1536,19012,1302,17145,1307,30304,1662,31385,1384,27081,926,12231,795,6755,736,3982,788,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
