GEO_ID,B20005D_001E,B20005D_001M,B20005D_002E,B20005D_002M,B20005D_003E,B20005D_003M,B20005D_004E,B20005D_004M,B20005D_005E,B20005D_005M,B20005D_006E,B20005D_006M,B20005D_007E,B20005D_007M,B20005D_008E,B20005D_008M,B20005D_009E,B20005D_009M,B20005D_010E,B20005D_010M,B20005D_011E,B20005D_011M,B20005D_012E,B20005D_012M,B20005D_013E,B20005D_013M,B20005D_014E,B20005D_014M,B20005D_015E,B20005D_015M,B20005D_016E,B20005D_016M,B20005D_017E,B20005D_017M,B20005D_018E,B20005D_018M,B20005D_019E,B20005D_019M,B20005D_020E,B20005D_020M,B20005D_021E,B20005D_021M,B20005D_022E,B20005D_022M,B20005D_023E,B20005D_023M,B20005D_024E,B20005D_024M,B20005D_025E,B20005D_025M,B20005D_026E,B20005D_026M,B20005D_027E,B20005D_027M,B20005D_028E,B20005D_028M,B20005D_029E,B20005D_029M,B20005D_030E,B20005D_030M,B20005D_031E,B20005D_031M,B20005D_032E,B20005D_032M,B20005D_033E,B20005D_033M,B20005D_034E,B20005D_034M,B20005D_035E,B20005D_035M,B20005D_036E,B20005D_036M,B20005D_037E,B20005D_037M,B20005D_038E,B20005D_038M,B20005D_039E,B20005D_039M,B20005D_040E,B20005D_040M,B20005D_041E,B20005D_041M,B20005D_042E,B20005D_042M,B20005D_043E,B20005D_043M,B20005D_044E,B20005D_044M,B20005D_045E,B20005D_045M,B20005D_046E,B20005D_046M,B20005D_047E,B20005D_047M,B20005D_048E,B20005D_048M,B20005D_049E,B20005D_049M,B20005D_050E,B20005D_050M,B20005D_051E,B20005D_051M,B20005D_052E,B20005D_052M,B20005D_053E,B20005D_053M,B20005D_054E,B20005D_054M,B20005D_055E,B20005D_055M,B20005D_056E,B20005D_056M,B20005D_057E,B20005D_057M,B20005D_058E,B20005D_058M,B20005D_059E,B20005D_059M,B20005D_060E,B20005D_060M,B20005D_061E,B20005D_061M,B20005D_062E,B20005D_062M,B20005D_063E,B20005D_063M,B20005D_064E,B20005D_064M,B20005D_065E,B20005D_065M,B20005D_066E,B20005D_066M,B20005D_067E,B20005D_067M,B20005D_068E,B20005D_068M,B20005D_069E,B20005D_069M,B20005D_070E,B20005D_070M,B20005D_071E,B20005D_071M,B20005D_072E,B20005D_072M,B20005D_073E,B20005D_073M,B20005D_074E,B20005D_074M,B20005D_075E,B20005D_075M,B20005D_076E,B20005D_076M,B20005D_077E,B20005D_077M,B20005D_078E,B20005D_078M,B20005D_079E,B20005D_079M,B20005D_080E,B20005D_080M,B20005D_081E,B20005D_081M,B20005D_082E,B20005D_082M,B20005D_083E,B20005D_083M,B20005D_084E,B20005D_084M,B20005D_085E,B20005D_085M,B20005D_086E,B20005D_086M,B20005D_087E,B20005D_087M,B20005D_088E,B20005D_088M,B20005D_089E,B20005D_089M,B20005D_090E,B20005D_090M,B20005D_091E,B20005D_091M,B20005D_092E,B20005D_092M,B20005D_093E,B20005D_093M,B20005D_094E,B20005D_094M,B20005D_095E,B20005D_095M,NAME,B20005D_001EA,B20005D_001MA,B20005D_002EA,B20005D_002MA,B20005D_003EA,B20005D_003MA,B20005D_004MA,B20005D_004EA,B20005D_005MA,B20005D_005EA,B20005D_006EA,B20005D_006MA,B20005D_007EA,B20005D_007MA,B20005D_008EA,B20005D_008MA,B20005D_009EA,B20005D_009MA,B20005D_010MA,B20005D_010EA,B20005D_011EA,B20005D_011MA,B20005D_012EA,B20005D_012MA,B20005D_013EA,B20005D_013MA,B20005D_014EA,B20005D_014MA,B20005D_015MA,B20005D_015EA,B20005D_016EA,B20005D_016MA,B20005D_017EA,B20005D_017MA,B20005D_018EA,B20005D_018MA,B20005D_019MA,B20005D_019EA,B20005D_020EA,B20005D_020MA,B20005D_021EA,B20005D_021MA,B20005D_022EA,B20005D_022MA,B20005D_023EA,B20005D_023MA,B20005D_024EA,B20005D_024MA,B20005D_025EA,B20005D_025MA,B20005D_026MA,B20005D_026EA,B20005D_027MA,B20005D_027EA,B20005D_028EA,B20005D_028MA,B20005D_029MA,B20005D_029EA,B20005D_030MA,B20005D_030EA,B20005D_031EA,B20005D_031MA,B20005D_032MA,B20005D_032EA,B20005D_033EA,B20005D_033MA,B20005D_034MA,B20005D_034EA,B20005D_035MA,B20005D_035EA,B20005D_036EA,B20005D_036MA,B20005D_037MA,B20005D_037EA,B20005D_038MA,B20005D_038EA,B20005D_039MA,B20005D_039EA,B20005D_040MA,B20005D_040EA,B20005D_041EA,B20005D_041MA,B20005D_042EA,B20005D_042MA,B20005D_043MA,B20005D_043EA,B20005D_044MA,B20005D_044EA,B20005D_045MA,B20005D_045EA,B20005D_046EA,B20005D_046MA,B20005D_047EA,B20005D_047MA,B20005D_048MA,B20005D_048EA,B20005D_049MA,B20005D_049EA,B20005D_050MA,B20005D_050EA,B20005D_051EA,B20005D_051MA,B20005D_052EA,B20005D_052MA,B20005D_053EA,B20005D_053MA,B20005D_054MA,B20005D_054EA,B20005D_055MA,B20005D_055EA,B20005D_056EA,B20005D_056MA,B20005D_057EA,B20005D_057MA,B20005D_058EA,B20005D_058MA,B20005D_059MA,B20005D_059EA,B20005D_060MA,B20005D_060EA,B20005D_061EA,B20005D_061MA,B20005D_062EA,B20005D_062MA,B20005D_063EA,B20005D_063MA,B20005D_064EA,B20005D_064MA,B20005D_065MA,B20005D_065EA,B20005D_066EA,B20005D_066MA,B20005D_067EA,B20005D_067MA,B20005D_068EA,B20005D_068MA,B20005D_069EA,B20005D_069MA,B20005D_070MA,B20005D_070EA,B20005D_071EA,B20005D_071MA,B20005D_072EA,B20005D_072MA,B20005D_073EA,B20005D_073MA,B20005D_074EA,B20005D_074MA,B20005D_075EA,B20005D_075MA,B20005D_076MA,B20005D_076EA,B20005D_077EA,B20005D_077MA,B20005D_078EA,B20005D_078MA,B20005D_079MA,B20005D_079EA,B20005D_080EA,B20005D_080MA,B20005D_081MA,B20005D_081EA,B20005D_082MA,B20005D_082EA,B20005D_083EA,B20005D_083MA,B20005D_084MA,B20005D_084EA,B20005D_085EA,B20005D_085MA,B20005D_086MA,B20005D_086EA,B20005D_087MA,B20005D_087EA,B20005D_088EA,B20005D_088MA,B20005D_089MA,B20005D_089EA,B20005D_090MA,B20005D_090EA,B20005D_091MA,B20005D_091EA,B20005D_092MA,B20005D_092EA,B20005D_093MA,B20005D_093EA,B20005D_094MA,B20005D_094EA,B20005D_095MA,B20005D_095EA,state
0400000US31,28700,1425,13779,956,7264,761,0,149,7264,761,0,149,0,149,0,149,0,149,0,149,25,46,50,44,63,88,713,342,224,162,436,311,336,213,976,440,632,326,680,408,293,222,595,352,504,326,952,497,785,411,6515,966,2897,654,3618,774,325,206,315,334,106,82,570,367,316,240,228,195,506,436,182,146,100,125,159,162,170,192,199,168,195,245,33,51,0,149,0,149,0,149,0,149,147,165,67,75,14921,784,4811,845,0,149,4811,845,42,67,0,149,0,149,72,114,128,123,383,233,358,227,284,225,436,306,306,188,491,264,249,160,650,275,179,162,121,101,460,332,120,100,150,133,244,192,138,123,10110,815,5914,913,4196,775,792,303,500,241,274,214,342,249,573,268,136,166,346,296,265,212,165,153,44,87,74,89,55,91,40,77,0,149,0,149,294,371,75,124,91,81,104,98,26,46,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,172246,3729,75235,2107,36308,2596,0,200,36308,2596,89,111,411,345,131,132,191,237,1501,1110,529,406,706,369,638,349,2265,945,705,562,3618,1069,4204,1076,4326,1158,2557,699,1640,659,2455,847,2460,793,1927,646,3072,1089,2883,1020,38927,2752,21768,1650,17159,2125,2188,841,1410,674,1174,644,1568,625,1743,711,588,270,1247,637,901,488,897,457,701,583,1338,525,340,187,757,390,563,380,148,143,429,400,523,336,79,128,145,134,420,268,97011,2373,38087,2202,48,80,38039,2197,91,109,28,56,166,151,243,247,902,509,468,316,1357,512,728,402,2276,805,2189,947,4011,1007,5638,1270,3894,1000,3194,976,1539,528,2017,791,2737,770,1712,612,2870,768,1979,627,58924,2759,37449,2856,21475,1986,2861,876,1804,569,1890,657,2285,1105,1282,531,1077,583,1526,542,1215,549,1102,493,728,367,1528,628,940,481,979,560,561,482,328,245,273,236,318,229,215,185,440,268,123,106,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,613318,4833,294983,3178,179057,3888,0,192,179057,3888,156,159,126,144,686,373,531,317,2856,859,997,415,3867,1018,1977,770,5180,1064,2587,748,6063,1279,8132,1496,7964,1363,8032,1356,4791,1049,8022,1485,11948,1773,11742,1649,32012,2258,61388,2882,115926,4049,66737,2906,49189,3223,5992,1120,3488,792,5016,1079,3169,718,4032,1112,2256,686,1506,571,1520,604,3558,922,1858,1010,3096,997,1101,414,1002,419,894,406,853,563,878,436,2050,761,1255,633,3062,876,2603,687,318335,2835,125416,3979,0,192,125416,3979,67,80,160,141,423,226,859,405,2196,683,1012,447,2649,654,2949,849,4424,1348,1847,631,7043,1203,6261,1273,6657,1160,8326,1195,4491,1033,7913,1483,11121,1674,8387,1349,23863,2025,24768,2296,192919,4172,127459,4514,65460,3466,9879,1447,6145,1126,6445,1222,4787,1129,5802,1095,2185,662,3141,923,1908,623,2895,832,1210,457,2709,782,3067,959,1364,448,1874,703,935,354,1441,493,2702,688,2041,589,2593,784,2337,565,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1235787,6310,582531,4197,287248,5864,0,185,287248,5864,711,424,308,182,3224,965,3746,851,8781,1478,6044,1200,13438,1769,10546,1642,10406,1499,8523,1497,16836,2123,19573,2408,13947,2018,16530,2335,10046,1425,18057,2056,21213,2188,20962,2770,33038,3344,51319,3388,295283,6900,173535,5522,121748,4941,14514,1850,14434,1845,12628,1579,10579,1489,13326,1994,5021,942,8649,1445,4676,1020,4986,993,3071,899,4991,1134,4344,889,2870,890,2240,615,1796,728,2865,921,2457,764,2145,1007,2074,609,4082,817,653256,3726,228494,5555,0,185,228494,5555,173,207,386,298,3057,849,4110,945,11404,1689,5676,1294,7938,1451,6195,1280,9568,1540,5856,1209,12072,1808,14464,1860,12866,1871,13594,1707,10698,1456,15939,2084,19765,2548,16305,1897,26910,2720,31518,2792,424762,5513,284684,5491,140078,4351,19579,1956,14041,1786,18010,2191,14318,1746,12898,1565,5914,1018,8881,1460,6466,1307,7560,1416,1736,539,5258,1160,5064,1036,2724,802,3352,992,1209,521,1991,569,2449,810,2136,659,3098,796,3394,887,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,177353,3350,83658,2391,46683,2429,0,193,46683,2429,0,193,63,82,214,247,147,138,370,228,942,432,1722,744,1955,714,1813,659,2385,847,3016,821,2331,688,2266,605,2537,855,1873,773,2470,733,2969,931,3763,1023,7007,1383,8840,1404,36975,2359,17609,1805,19366,2040,3048,853,1633,561,2456,999,911,434,1626,591,987,460,764,448,1117,496,1182,595,288,321,748,454,648,329,208,212,357,250,1430,745,185,273,321,218,378,291,494,331,585,330,93695,2066,32874,2289,0,193,32874,2289,59,82,33,57,186,211,655,428,1045,400,1298,557,1573,642,1933,784,2460,884,2071,788,2951,847,2775,788,1571,662,1752,617,1649,548,1607,573,1890,537,1895,719,2391,912,3080,740,60821,2799,38368,2463,22453,1844,4231,814,2655,709,2250,654,1608,496,2189,716,1225,453,2075,652,661,378,1325,528,382,273,726,374,603,373,182,179,243,211,423,244,144,188,569,353,95,114,296,216,571,404,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,161268,2736,77623,1995,42010,2330,0,182,42010,2330,169,169,95,97,123,120,241,159,538,342,187,192,832,487,959,503,1030,455,1111,523,1219,541,2193,790,1093,647,1844,723,1423,519,2646,869,4577,1027,3762,1150,6246,1389,11722,1397,35613,2281,18875,1843,16738,1732,3200,915,1106,475,2074,691,1662,610,1125,499,507,336,864,557,512,241,375,288,121,127,516,367,418,256,398,273,615,492,323,286,175,248,727,511,580,351,529,383,911,454,83645,2170,30426,2231,0,182,30426,2231,0,182,294,265,284,193,466,361,965,453,292,220,1124,490,1229,656,2004,791,535,330,1672,575,3218,1144,2766,896,1705,561,1528,661,1964,580,2161,733,2767,890,2943,716,2509,748,53219,2714,31049,2454,22170,2460,4523,1218,2363,778,2439,788,1949,760,2025,595,727,376,774,398,427,236,1870,535,428,280,1351,777,782,423,326,292,481,296,585,373,113,151,376,302,40,67,239,197,352,221,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,56014,1706,26324,1312,14459,1157,0,149,14459,1157,0,149,25,43,236,258,120,127,531,341,273,207,338,289,753,450,921,402,592,422,1297,459,840,347,990,491,1217,466,606,237,673,316,1355,468,430,247,1892,612,1370,542,11865,1186,5379,922,6486,1136,1917,684,578,292,891,444,650,327,511,267,105,147,386,343,128,130,0,149,277,209,77,95,406,358,61,74,114,113,0,149,68,82,212,270,0,149,0,149,105,120,29690,1134,9366,973,0,149,9366,973,0,149,0,149,94,104,157,190,534,316,443,291,404,219,499,255,1193,407,702,380,806,310,691,269,949,452,376,230,408,245,363,280,441,235,323,193,559,338,424,271,20324,1272,12308,1206,8016,1093,1144,505,871,401,915,444,502,281,688,387,580,461,735,517,287,210,479,308,176,164,311,309,631,361,246,201,87,97,81,130,0,149,87,137,61,78,0,149,135,162,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,122045,2956,54789,2054,26386,2016,0,193,26386,2016,82,121,0,193,138,247,201,154,373,335,415,456,398,382,294,183,315,227,504,307,1515,761,2858,731,1941,804,1386,579,1238,673,1499,522,1862,570,2522,777,3351,832,5494,1159,28403,2020,16314,1802,12089,1748,2500,815,1242,546,484,273,965,466,887,508,88,174,496,308,774,505,359,231,159,170,742,404,416,284,264,178,365,212,386,296,250,230,251,250,412,323,431,261,618,400,67256,1843,22934,1871,0,193,22934,1871,73,121,0,193,252,192,162,193,387,305,256,202,1093,532,1285,727,1265,517,1394,606,2803,791,2004,623,1488,564,1991,830,1230,571,1396,594,1428,654,1294,561,1390,475,1743,622,44322,2133,24377,1760,19945,1879,3781,944,3233,982,1791,697,539,330,1937,599,1021,425,1103,420,605,291,809,453,763,517,788,454,497,352,278,233,112,155,194,185,758,582,764,396,377,469,366,248,229,206,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,293801,3585,139788,2289,69810,3141,0,165,69810,3141,124,112,0,165,422,278,709,361,1073,462,1418,625,2877,891,1945,824,2713,664,1796,730,4238,1395,4627,903,3025,898,2695,623,1799,601,4925,1219,5504,1051,3600,746,10230,1580,16090,1786,69978,3129,37758,2630,32220,2442,5449,1228,3155,887,3035,901,2647,865,2534,689,753,459,1623,512,1632,578,2121,661,621,383,1271,620,1698,715,597,332,955,499,456,256,417,269,483,381,346,272,1077,607,1350,512,154013,2268,52957,2726,0,165,52957,2726,0,165,181,160,405,271,988,524,1404,438,1336,479,2695,801,2399,676,2799,687,2410,772,4276,1008,3392,1040,2382,846,2326,678,1823,559,3256,1003,4329,1022,2991,715,6049,1226,7516,1239,101056,3408,60568,2837,40488,2310,8104,1171,4130,986,4510,1025,2482,733,2635,825,2216,699,3239,914,1232,590,2855,863,1196,565,1546,553,1188,595,573,284,1240,584,363,263,394,269,266,209,1047,490,506,382,766,375,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
