GEO_ID,C19037B_001E,C19037B_001M,C19037B_002E,C19037B_002M,C19037B_003E,C19037B_003M,C19037B_004E,C19037B_004M,C19037B_005E,C19037B_005M,C19037B_006E,C19037B_006M,C19037B_007E,C19037B_007M,C19037B_008E,C19037B_008M,C19037B_009E,C19037B_009M,C19037B_010E,C19037B_010M,C19037B_011E,C19037B_011M,C19037B_012E,C19037B_012M,C19037B_013E,C19037B_013M,C19037B_014E,C19037B_014M,C19037B_015E,C19037B_015M,C19037B_016E,C19037B_016M,C19037B_017E,C19037B_017M,C19037B_018E,C19037B_018M,C19037B_019E,C19037B_019M,C19037B_020E,C19037B_020M,C19037B_021E,C19037B_021M,C19037B_022E,C19037B_022M,C19037B_023E,C19037B_023M,C19037B_024E,C19037B_024M,C19037B_025E,C19037B_025M,C19037B_026E,C19037B_026M,C19037B_027E,C19037B_027M,C19037B_028E,C19037B_028M,C19037B_029E,C19037B_029M,C19037B_030E,C19037B_030M,C19037B_031E,C19037B_031M,C19037B_032E,C19037B_032M,C19037B_033E,C19037B_033M,C19037B_034E,C19037B_034M,C19037B_035E,C19037B_035M,C19037B_036E,C19037B_036M,C19037B_037E,C19037B_037M,C19037B_038E,C19037B_038M,C19037B_039E,C19037B_039M,C19037B_040E,C19037B_040M,C19037B_041E,C19037B_041M,C19037B_042E,C19037B_042M,C19037B_043E,C19037B_043M,C19037B_044E,C19037B_044M,C19037B_045E,C19037B_045M,NAME,C19037B_001EA,C19037B_001MA,C19037B_002EA,C19037B_002MA,C19037B_003EA,C19037B_003MA,C19037B_004MA,C19037B_004EA,C19037B_005MA,C19037B_005EA,C19037B_006EA,C19037B_006MA,C19037B_007EA,C19037B_007MA,C19037B_008EA,C19037B_008MA,C19037B_009EA,C19037B_009MA,C19037B_010MA,C19037B_010EA,C19037B_011MA,C19037B_011EA,C19037B_012EA,C19037B_012MA,C19037B_013EA,C19037B_013MA,C19037B_014EA,C19037B_014MA,C19037B_015MA,C19037B_015EA,C19037B_016MA,C19037B_016EA,C19037B_017EA,C19037B_017MA,C19037B_018EA,C19037B_018MA,C19037B_019EA,C19037B_019MA,C19037B_020EA,C19037B_020MA,C19037B_021MA,C19037B_021EA,C19037B_022MA,C19037B_022EA,C19037B_023EA,C19037B_023MA,C19037B_024EA,C19037B_024MA,C19037B_025EA,C19037B_025MA,C19037B_026MA,C19037B_026EA,C19037B_027MA,C19037B_027EA,C19037B_028EA,C19037B_028MA,C19037B_029EA,C19037B_029MA,C19037B_030EA,C19037B_030MA,C19037B_031EA,C19037B_031MA,C19037B_032MA,C19037B_032EA,C19037B_033MA,C19037B_033EA,C19037B_034EA,C19037B_034MA,C19037B_035EA,C19037B_035MA,C19037B_036EA,C19037B_036MA,C19037B_037MA,C19037B_037EA,C19037B_038MA,C19037B_038EA,C19037B_039EA,C19037B_039MA,C19037B_040EA,C19037B_040MA,C19037B_041EA,C19037B_041MA,C19037B_042MA,C19037B_042EA,C19037B_043MA,C19037B_043EA,C19037B_044MA,C19037B_044EA,C19037B_045EA,C19037B_045MA,state
0400000US34,422205,5383,12456,1851,4966,1129,1506,557,1402,754,2456,990,857,422,459,337,315,265,308,295,79,97,108,177,154197,4632,19743,2349,7721,1204,15446,2201,18383,2396,22372,2555,28087,2650,17639,2230,15534,1894,6380,1425,2892,784,180557,4071,21339,2353,9168,1420,14956,1750,18217,2136,21441,2301,32478,2743,21024,1832,26213,2611,9064,1552,6657,1315,74995,2356,7998,1202,8782,1066,13242,1434,9507,1177,8590,1120,10641,1154,8147,1382,5617,964,1426,548,1045,444,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,15032,1430,1734,764,659,572,113,140,644,464,209,209,55,73,54,100,0,185,0,185,0,185,0,185,6112,1098,879,571,581,488,489,362,860,549,926,570,678,458,418,329,650,419,238,297,393,521,5184,824,823,411,725,408,480,287,393,307,668,420,996,472,296,225,107,131,630,505,66,110,2002,471,70,88,130,115,454,305,145,130,448,333,214,170,69,92,358,280,105,119,9,19,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1059063,9524,30827,2470,8517,1415,2590,807,5858,1324,3478,898,3364,1003,2984,947,2115,814,1279,647,516,507,126,155,358044,6840,52876,3888,21609,2340,38231,3257,41148,3306,53510,3287,63896,4427,37610,3198,33030,3380,9890,1927,6244,1172,461097,7625,59553,4090,26257,3001,46942,3579,40594,2459,61061,3408,80833,4340,56121,3407,56384,3885,20054,2058,13298,1781,209095,4634,32720,2590,28001,2300,36756,2573,21841,1843,24898,2296,28644,2425,13854,1637,15006,1583,4334,778,3041,836,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,781013,6579,37854,3353,15002,2370,4767,1089,6104,1415,3697,1111,5570,1516,2107,888,607,500,0,193,0,193,0,193,288423,5090,42120,3886,20579,2836,40368,2990,45300,3475,48865,4034,46912,4006,21815,2423,15888,2131,3855,1153,2721,962,316024,4879,40888,2594,28288,2478,45448,3028,41321,2840,51052,3936,52277,3259,26549,2768,22424,2182,4655,1157,3122,812,138712,2924,22143,1873,22101,2154,28537,2130,18397,1603,17672,1735,16788,1411,7412,1272,3915,1083,1071,398,676,325,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,547832,6287,34240,3254,13832,1824,4888,1117,7411,1450,4807,1216,1433,713,1519,784,315,256,35,58,0,182,0,182,198588,4735,43722,3201,18079,1988,33516,2643,24351,3201,27626,2866,26700,2461,11936,1862,9589,1332,2053,958,1016,480,216769,4158,43343,2756,19392,1718,30131,2370,25129,2253,28828,2698,32862,2183,17372,1746,12001,1603,4932,820,2779,658,98235,2310,16799,1705,13449,1669,20787,1734,13831,1598,12177,1290,10554,1257,5886,1141,3437,589,575,260,740,366,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,103262,2675,7120,1074,1947,603,1044,500,1571,573,879,441,788,380,584,298,307,345,0,149,0,149,0,149,39680,2229,6342,1136,3286,799,7460,1176,5240,1154,5679,1054,6633,1090,3341,873,1421,465,181,181,97,121,39175,1784,6211,896,3228,700,5046,846,4625,723,5574,1260,6941,1226,4109,986,2810,675,233,162,398,275,17287,968,2555,532,2662,628,3129,558,2754,552,2061,542,2284,502,1003,415,611,261,103,120,125,123,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,24408,2027,1881,905,761,662,146,237,73,119,186,186,329,487,386,488,0,193,0,193,0,193,0,193,9116,1152,2151,797,278,223,2030,715,423,348,1387,766,399,211,813,733,1344,608,190,187,101,170,10176,1155,2142,795,1601,676,916,464,831,443,1361,514,1056,491,1061,489,914,482,95,113,199,209,3235,590,728,483,259,238,488,326,259,193,604,286,390,248,301,204,177,144,0,193,29,49,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,494004,6199,22742,2544,6543,1195,3886,1039,4284,1062,3575,1171,2492,896,1158,567,543,680,177,269,0,165,84,137,180230,5458,29124,2610,12685,1988,28805,3114,25609,2797,30156,3044,28056,2588,13409,1897,8908,1540,1711,595,1767,715,198301,4729,30613,2267,15641,2042,26068,2399,24442,2377,26433,2333,32816,2819,18728,1926,15898,1801,4087,826,3575,895,92731,2293,13893,1415,14736,1971,18719,1645,13347,1643,9640,1298,11308,1454,5512,869,4085,875,889,422,602,291,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,23472,1676,1877,737,480,305,379,306,115,153,335,338,350,391,218,245,0,200,0,200,0,200,0,200,10132,1602,1341,611,927,551,1700,888,1409,584,1473,653,1642,599,893,439,493,289,0,200,254,261,8397,1019,704,428,722,502,723,393,967,416,941,400,1336,594,742,375,1773,661,172,169,317,248,3066,573,1018,500,424,373,342,215,212,219,320,262,453,310,251,241,46,79,0,200,0,200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,465419,6028,25129,2614,9529,1683,3912,1119,4804,1264,2476,737,2885,1095,885,547,549,470,47,103,42,74,0,197,154378,4163,22704,2449,14668,2055,23483,2591,22921,2631,26805,3044,23656,2685,11353,1732,6946,1826,1240,686,602,358,195664,4721,29879,2473,15648,2008,31862,2547,27266,2558,28235,2566,32442,2756,14864,1903,11245,1806,2935,745,1288,537,90248,2197,16086,1921,15541,1713,16844,1575,13047,1756,12034,1569,10019,1243,4164,831,1585,701,540,335,388,254,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,390511,5803,20577,1973,7383,1294,3804,971,3670,1020,3239,885,1171,577,792,440,459,406,59,104,0,193,0,193,152382,4320,22597,2709,12015,2010,27410,2726,22107,2707,21450,2247,26759,2561,11659,2115,6286,1171,1514,765,585,340,157241,3520,23829,2109,9722,1408,23833,2141,20503,2132,21815,2290,26339,2026,14635,1727,10948,1426,3637,858,1980,590,60311,2099,8539,1367,9808,1281,12648,1493,8251,1238,7323,886,7739,1095,3578,714,1621,475,398,218,406,275,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1093934,10757,56754,3677,17192,2076,6749,1436,12414,1851,8509,1902,6976,1768,3559,1230,954,502,278,243,123,201,0,206,451898,7415,51018,3765,28210,3138,53670,3822,65247,4157,75619,4674,83973,5102,46906,4581,33978,3755,8936,2103,4341,1126,427428,7029,59092,3888,26614,2762,46372,3118,45957,3624,57134,3684,77909,4726,47468,4081,43887,3906,13584,1752,9411,1493,157854,3384,25202,2371,23615,1823,28632,2130,20970,1917,21137,2058,19609,2062,8377,1226,7396,1224,1648,624,1268,553,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,567721,7015,25472,2596,8270,1729,2557,810,4979,1270,3178,994,2850,1032,2476,917,508,415,566,394,0,192,88,155,202861,5500,19973,2599,12119,1906,24625,2592,23460,2364,33528,3076,38832,3097,19315,1982,21941,2501,5590,1236,3478,952,235999,4355,19837,2068,12847,1730,25094,2296,23879,2212,31306,2736,43181,2903,30272,2726,30530,2635,11793,1689,7260,1160,103389,2540,13390,1654,13229,1608,19596,1837,13226,1626,14323,1509,14055,1625,7920,1304,5194,918,1110,420,1346,493,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,90730,3130,4152,1060,1107,539,208,144,719,447,1266,650,603,414,0,192,158,260,91,131,0,192,0,192,38860,2857,4031,1146,1974,854,4480,1306,6702,1418,6968,1658,6314,1449,4117,1158,2797,815,1230,492,247,204,37040,2196,4679,1277,2249,882,3675,1137,3183,1002,5371,1308,4847,997,6342,1391,4362,989,1232,548,1100,669,10678,947,1143,511,1138,494,2296,858,1744,788,1161,407,1763,652,453,261,444,251,275,181,261,305,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22252,1811,2444,838,855,542,86,152,832,589,181,230,124,185,366,501,0,182,0,182,0,182,0,182,6039,1109,1894,720,648,340,1254,515,594,459,829,479,539,426,107,98,75,122,21,39,78,123,9921,1531,2280,816,765,429,1369,560,955,373,1074,472,1395,583,1018,441,848,563,196,243,21,41,3848,910,552,338,459,293,879,520,535,287,622,288,308,221,255,182,170,127,68,105,0,182,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,124942,3199,9855,1624,2919,907,1961,785,1753,613,1467,776,1441,747,186,169,0,145,128,192,0,145,0,145,53524,2197,8498,1246,5754,1264,10478,1717,7993,1498,8362,1459,6417,1118,3454,1042,1966,766,328,277,274,218,47154,1765,8707,1526,5512,1230,7652,1321,5542,1028,6533,932,6261,982,2452,620,3305,794,673,368,517,318,14409,917,1568,471,2689,616,3125,737,1797,460,1566,449,1914,447,981,300,470,257,147,151,152,160,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,114453,4103,2584,593,1311,473,215,190,668,382,285,274,71,123,0,214,0,214,0,214,0,214,34,57,32995,2322,8624,1381,2231,770,6133,1156,4896,1242,5398,1200,3254,948,1044,447,1415,729,0,214,0,214,47873,2911,13930,1588,5204,918,9407,1309,5907,1084,6037,994,4749,1003,1613,585,918,446,108,125,0,214,31001,2280,10330,1191,4461,779,6324,1258,4583,998,2461,638,1917,695,500,276,425,303,0,214,0,214,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,469229,6060,25263,2339,11486,1862,2883,1018,4995,1227,2775,1120,1739,758,1367,685,0,184,18,32,0,184,0,184,167909,4786,30517,2699,14954,2199,27526,2723,22188,2289,23058,2514,26330,2891,13258,2238,7835,1440,1555,727,688,405,190005,3963,30954,2479,18715,1626,28273,2011,23401,2133,31192,2759,29184,2432,13009,1946,11854,1445,1902,635,1521,648,86052,2223,16108,1538,14483,1320,15871,1750,12211,1346,11575,1345,8221,1210,4231,935,2554,694,269,186,529,295,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,100066,3266,7388,1228,1921,796,1051,605,1832,774,1155,590,915,512,337,287,177,221,0,198,0,198,0,198,43403,2488,5411,1353,2918,890,4953,1146,6057,1450,6467,1477,7259,1655,4849,1377,3862,1165,1325,971,302,296,35201,2027,4443,1123,2478,666,2929,821,3941,1168,3990,916,6319,1421,3979,884,4365,1202,1656,732,1101,582,14074,933,1959,661,1481,524,2116,623,1830,532,2424,708,2172,701,787,297,679,274,269,318,357,318,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,172697,3879,11351,1701,4289,1110,1751,805,2697,972,981,492,641,417,992,583,0,184,0,184,0,184,0,184,63381,2724,11694,1775,6275,1273,11807,1874,8405,1417,9323,1354,9430,1589,3319,1008,2662,1056,416,400,50,83,71993,2144,13480,1599,7686,1376,10564,1356,9911,1305,10593,1452,11096,1554,4796,1006,3122,780,365,231,380,349,25972,1499,4675,736,4868,900,5941,899,2738,773,3037,630,2514,585,1001,404,966,466,189,155,43,74,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
