GEO_ID,B23002G_001E,B23002G_001M,B23002G_002E,B23002G_002M,B23002G_003E,B23002G_003M,B23002G_004E,B23002G_004M,B23002G_005E,B23002G_005M,B23002G_006E,B23002G_006M,B23002G_007E,B23002G_007M,B23002G_008E,B23002G_008M,B23002G_009E,B23002G_009M,B23002G_010E,B23002G_010M,B23002G_011E,B23002G_011M,B23002G_012E,B23002G_012M,B23002G_013E,B23002G_013M,B23002G_014E,B23002G_014M,B23002G_015E,B23002G_015M,B23002G_016E,B23002G_016M,B23002G_017E,B23002G_017M,B23002G_018E,B23002G_018M,B23002G_019E,B23002G_019M,B23002G_020E,B23002G_020M,B23002G_021E,B23002G_021M,B23002G_022E,B23002G_022M,B23002G_023E,B23002G_023M,B23002G_024E,B23002G_024M,B23002G_025E,B23002G_025M,B23002G_026E,B23002G_026M,B23002G_027E,B23002G_027M,B23002G_028E,B23002G_028M,B23002G_029E,B23002G_029M,B23002G_030E,B23002G_030M,B23002G_031E,B23002G_031M,B23002G_032E,B23002G_032M,B23002G_033E,B23002G_033M,B23002G_034E,B23002G_034M,B23002G_035E,B23002G_035M,B23002G_036E,B23002G_036M,B23002G_037E,B23002G_037M,B23002G_038E,B23002G_038M,B23002G_039E,B23002G_039M,B23002G_040E,B23002G_040M,B23002G_041E,B23002G_041M,B23002G_042E,B23002G_042M,B23002G_043E,B23002G_043M,B23002G_044E,B23002G_044M,B23002G_045E,B23002G_045M,B23002G_046E,B23002G_046M,B23002G_047E,B23002G_047M,B23002G_048E,B23002G_048M,B23002G_049E,B23002G_049M,B23002G_050E,B23002G_050M,B23002G_051E,B23002G_051M,B23002G_052E,B23002G_052M,B23002G_053E,B23002G_053M,B23002G_054E,B23002G_054M,B23002G_055E,B23002G_055M,B23002G_056E,B23002G_056M,B23002G_057E,B23002G_057M,B23002G_058E,B23002G_058M,B23002G_059E,B23002G_059M,B23002G_060E,B23002G_060M,B23002G_061E,B23002G_061M,B23002G_062E,B23002G_062M,B23002G_063E,B23002G_063M,B23002G_064E,B23002G_064M,B23002G_065E,B23002G_065M,B23002G_066E,B23002G_066M,B23002G_067E,B23002G_067M,B23002G_068E,B23002G_068M,B23002G_069E,B23002G_069M,B23002G_070E,B23002G_070M,B23002G_071E,B23002G_071M,B23002G_072E,B23002G_072M,B23002G_073E,B23002G_073M,B23002G_074E,B23002G_074M,B23002G_075E,B23002G_075M,B23002G_076E,B23002G_076M,B23002G_077E,B23002G_077M,B23002G_078E,B23002G_078M,B23002G_079E,B23002G_079M,NAME,B23002G_001EA,B23002G_001MA,B23002G_002MA,B23002G_002EA,B23002G_003MA,B23002G_003EA,B23002G_004MA,B23002G_004EA,B23002G_005MA,B23002G_005EA,B23002G_006EA,B23002G_006MA,B23002G_007EA,B23002G_007MA,B23002G_008MA,B23002G_008EA,B23002G_009MA,B23002G_009EA,B23002G_010MA,B23002G_010EA,B23002G_011EA,B23002G_011MA,B23002G_012MA,B23002G_012EA,B23002G_013MA,B23002G_013EA,B23002G_014MA,B23002G_014EA,B23002G_015MA,B23002G_015EA,B23002G_016MA,B23002G_016EA,B23002G_017MA,B23002G_017EA,B23002G_018EA,B23002G_018MA,B23002G_019MA,B23002G_019EA,B23002G_020MA,B23002G_020EA,B23002G_021MA,B23002G_021EA,B23002G_022EA,B23002G_022MA,B23002G_023MA,B23002G_023EA,B23002G_024MA,B23002G_024EA,B23002G_025MA,B23002G_025EA,B23002G_026MA,B23002G_026EA,B23002G_027EA,B23002G_027MA,B23002G_028MA,B23002G_028EA,B23002G_029MA,B23002G_029EA,B23002G_030MA,B23002G_030EA,B23002G_031MA,B23002G_031EA,B23002G_032MA,B23002G_032EA,B23002G_033EA,B23002G_033MA,B23002G_034MA,B23002G_034EA,B23002G_035MA,B23002G_035EA,B23002G_036MA,B23002G_036EA,B23002G_037MA,B23002G_037EA,B23002G_038EA,B23002G_038MA,B23002G_039MA,B23002G_039EA,B23002G_040MA,B23002G_040EA,B23002G_041MA,B23002G_041EA,B23002G_042MA,B23002G_042EA,B23002G_043MA,B23002G_043EA,B23002G_044EA,B23002G_044MA,B23002G_045MA,B23002G_045EA,B23002G_046MA,B23002G_046EA,B23002G_047MA,B23002G_047EA,B23002G_048MA,B23002G_048EA,B23002G_049MA,B23002G_049EA,B23002G_050EA,B23002G_050MA,B23002G_051EA,B23002G_051MA,B23002G_052MA,B23002G_052EA,B23002G_053EA,B23002G_053MA,B23002G_054MA,B23002G_054EA,B23002G_055EA,B23002G_055MA,B23002G_056EA,B23002G_056MA,B23002G_057MA,B23002G_057EA,B23002G_058MA,B23002G_058EA,B23002G_059MA,B23002G_059EA,B23002G_060MA,B23002G_060EA,B23002G_061EA,B23002G_061MA,B23002G_062EA,B23002G_062MA,B23002G_063MA,B23002G_063EA,B23002G_064MA,B23002G_064EA,B23002G_065MA,B23002G_065EA,B23002G_066EA,B23002G_066MA,B23002G_067MA,B23002G_067EA,B23002G_068MA,B23002G_068EA,B23002G_069MA,B23002G_069EA,B23002G_070MA,B23002G_070EA,B23002G_071MA,B23002G_071EA,B23002G_072MA,B23002G_072EA,B23002G_073EA,B23002G_073MA,B23002G_074MA,B23002G_074EA,B23002G_075MA,B23002G_075EA,B23002G_076MA,B23002G_076EA,B23002G_077EA,B23002G_077MA,B23002G_078MA,B23002G_078EA,B23002G_079MA,B23002G_079EA,state
0400000US34,133600,7652,66125,5241,9054,1629,3400,1093,98,121,3302,1092,2071,743,1231,599,5654,1257,9849,1767,7528,1529,0,192,7528,1529,5760,1263,1768,738,2321,796,34624,3354,30178,3208,270,263,29908,3231,27249,3069,2659,749,4446,1142,7495,1095,5023,961,0,192,5023,961,4484,922,539,358,2472,790,2188,609,851,366,798,352,53,88,1337,530,2915,761,377,243,309,233,68,84,2538,744,67475,4273,8191,1360,3036,810,0,192,3036,810,2748,744,288,270,5155,1045,7664,1374,5756,1258,0,192,5756,1258,4759,1100,997,564,1908,580,37663,3011,29208,2850,0,192,29208,2850,25405,2646,3803,917,8455,1336,7754,1387,5000,1065,0,192,5000,1065,4517,986,483,387,2754,687,2346,687,632,411,632,411,0,192,1714,556,3857,783,400,323,400,323,0,192,3457,744,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,39221,3113,21027,2273,2298,810,876,405,0,185,876,405,504,363,372,213,1422,584,2426,805,1799,690,53,109,1746,685,1500,668,246,254,627,392,11476,1611,8971,1506,525,476,8446,1539,7239,1378,1207,817,2505,851,2668,823,1407,453,0,185,1407,453,1372,433,35,46,1261,652,1152,485,199,174,173,167,26,44,953,463,1007,471,29,60,29,60,0,185,978,458,18194,1806,2407,733,659,330,0,185,659,330,303,251,356,283,1748,650,2793,765,1892,670,8,18,1884,669,1722,656,162,146,901,595,8071,1470,5316,1053,47,88,5269,1041,4809,1002,460,298,2755,866,2259,560,1081,499,0,185,1081,499,893,426,188,195,1178,420,1414,536,262,187,175,153,87,105,1152,483,1250,462,85,108,85,108,0,185,1165,453,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,336966,11294,162751,6727,20470,2182,6293,1188,208,175,6085,1154,3529,844,2556,704,14177,1868,23797,2495,16427,2216,917,428,15510,2170,12117,2103,3393,907,7370,1486,88945,4939,75149,4727,464,369,74685,4711,67469,4318,7216,1441,13796,1884,16447,1775,11024,1341,0,185,11024,1341,9575,1271,1449,559,5423,988,5353,1250,2264,781,1665,584,599,540,3089,803,7739,1431,1027,479,950,492,77,95,6712,1355,174215,6878,21016,2222,7732,1258,0,185,7732,1258,5547,1045,2185,712,13284,1896,23136,2550,16002,1985,0,185,16002,1985,12968,1826,3034,838,7134,1450,91448,4170,66732,3528,93,155,66639,3547,58991,3261,7648,1170,24716,2746,20165,1989,11560,1495,0,185,11560,1495,10815,1475,745,380,8605,1401,6855,1068,1791,571,1356,461,435,316,5064,962,11595,1598,872,427,832,423,40,67,10723,1503,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,115754,5807,55076,3764,10783,1593,4603,1127,145,157,4458,1092,2632,834,1826,683,6180,1232,7882,1546,6271,1410,640,352,5631,1381,4461,1186,1170,583,1611,597,28490,2757,23189,2643,859,546,22330,2645,19850,2303,2480,1097,5301,1035,4471,864,1972,608,0,193,1972,608,1893,593,79,124,2499,699,1024,457,288,211,235,195,53,91,736,375,2426,818,172,208,158,207,14,26,2254,791,60678,4153,10912,1651,5772,1236,79,90,5693,1227,4133,1145,1560,471,5140,1173,8775,1664,6031,1282,46,65,5985,1272,4366,1111,1619,798,2744,947,29404,2481,20695,1873,74,120,20621,1880,17586,1862,3035,914,8709,1461,7300,1563,4120,1310,0,193,4120,1310,3685,1262,435,247,3180,857,1039,434,334,303,179,209,155,207,705,399,3248,780,118,107,104,99,14,26,3130,795,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,136061,5875,65834,3808,12855,1587,5541,1245,0,182,5541,1245,2888,751,2653,921,7314,1378,10792,1593,7922,1457,251,291,7671,1480,5937,1232,1734,714,2870,792,31799,2600,23632,2435,333,226,23299,2476,20820,2345,2479,759,8167,1221,5585,1065,2954,868,0,182,2954,868,2668,835,286,206,2631,688,2064,624,647,404,647,404,0,182,1417,539,2739,664,540,301,429,259,111,122,2199,587,70227,4304,11253,1756,4873,1277,0,182,4873,1277,2836,1004,2037,771,6380,1220,12297,1710,9586,1590,0,182,9586,1590,8032,1399,1554,676,2711,711,32617,2974,24888,2741,0,182,24888,2741,21004,2593,3884,977,7729,1420,7507,885,3069,743,0,182,3069,743,2997,731,72,68,4438,709,2596,751,546,316,445,266,101,131,2050,637,3957,878,198,149,157,135,41,66,3759,854,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,182434,5464,88342,3268,11647,1289,5106,819,0,149,5106,819,3365,739,1741,544,6541,973,12867,1558,9949,1346,267,182,9682,1337,8238,1132,1444,573,2918,688,45216,2365,34002,2236,265,186,33737,2212,31495,2172,2242,544,11214,1321,9711,883,5526,830,0,149,5526,830,5489,838,37,42,4185,611,2914,519,700,235,693,236,7,12,2214,479,5987,632,697,203,692,202,5,10,5290,632,94092,3453,13246,1232,5379,882,188,198,5191,891,3949,855,1242,376,7867,1095,12212,1378,8398,1313,152,196,8246,1310,6888,1187,1358,470,3814,863,47551,2445,34169,1919,176,212,33993,1956,30379,1973,3614,761,13382,1497,10238,1005,4920,837,0,149,4920,837,4578,783,342,207,5318,744,3570,531,961,305,912,312,49,43,2609,487,7275,700,797,247,797,247,0,149,6478,708,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,93863,5373,45876,3445,7442,1450,1925,850,0,193,1925,850,1626,854,299,219,5517,1182,5577,1172,3586,1022,6,16,3580,1021,2477,742,1103,693,1991,952,24761,2506,20422,2401,316,333,20106,2393,17033,2145,3073,932,4339,965,4715,1003,2983,771,0,193,2983,771,2417,642,566,357,1732,572,1630,527,449,322,449,322,0,193,1181,399,1751,491,307,198,307,198,0,193,1444,484,47987,3417,5981,1254,2623,866,0,193,2623,866,2120,762,503,348,3358,945,7411,1512,5238,1347,0,193,5238,1347,4809,1349,429,391,2173,876,25773,2672,18711,2205,0,193,18711,2205,16547,2096,2164,721,7062,1325,4601,982,2346,621,0,193,2346,621,2192,602,154,145,2255,695,1209,456,224,217,224,217,0,193,985,449,3012,743,286,227,242,220,44,72,2726,720,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,144187,6707,70552,4405,12069,1632,4252,1078,0,165,4252,1078,2759,828,1493,597,7817,1352,12669,1855,8296,1572,57,88,8239,1575,6697,1449,1542,689,4373,1167,35259,3116,24562,2541,0,165,24562,2541,22049,2440,2513,744,10697,1612,6306,1242,3596,984,0,165,3596,984,2538,745,1058,639,2710,716,1137,353,300,193,300,193,0,165,837,334,3112,923,525,275,436,237,89,148,2587,832,73635,4200,13660,1647,6587,1283,0,165,6587,1283,4316,1146,2271,760,7073,1263,12895,1982,8395,1577,0,165,8395,1577,7342,1457,1053,434,4500,1102,35156,2741,25631,2200,68,111,25563,2204,22329,1914,3234,856,9525,1382,6479,1032,3715,878,0,165,3715,878,3484,856,231,165,2764,651,2117,634,496,254,344,236,152,153,1621,537,3328,736,97,87,97,87,0,165,3231,733,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,17687,1999,8982,1342,1628,492,693,476,44,101,649,457,210,216,439,415,935,350,1568,594,1022,495,0,200,1022,495,880,461,142,146,546,238,4349,971,3143,794,4,9,3139,795,2934,773,205,195,1206,539,602,275,463,259,0,200,463,259,393,239,70,125,139,130,416,271,153,155,153,155,0,200,263,225,419,282,61,82,61,82,0,200,358,273,8705,1256,1358,552,564,357,63,80,501,348,421,326,80,130,794,427,1988,704,1420,514,0,200,1420,514,1075,464,345,281,568,474,3818,990,2847,853,57,74,2790,839,2425,769,365,286,971,491,803,353,637,336,0,200,637,336,534,309,103,133,166,162,254,177,82,111,82,111,0,200,172,152,484,280,34,62,34,62,0,200,450,262,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,48582,4418,22453,2280,4502,1083,2390,807,649,361,1741,756,773,407,968,672,2112,656,4060,1139,3364,1053,843,604,2521,888,1400,547,1121,646,696,377,10322,1564,8828,1573,338,269,8490,1552,7427,1544,1063,509,1494,471,2285,654,1227,461,0,197,1227,461,1143,441,84,134,1058,478,669,346,128,124,81,97,47,78,541,294,615,274,146,141,146,141,0,197,469,251,26129,3282,4925,1283,2108,921,162,167,1946,925,1427,839,519,361,2817,885,4020,1210,3344,1130,241,268,3103,1116,2276,960,827,460,676,414,12138,1974,9010,1742,151,215,8859,1750,7815,1640,1044,544,3128,940,2405,616,1095,440,0,197,1095,440,1095,440,0,197,1310,454,1478,719,127,147,61,90,66,122,1351,692,1163,469,28,56,28,56,0,197,1135,461,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,64737,5176,30082,3230,3843,896,1505,563,0,193,1505,563,1258,530,247,186,2338,719,4613,1675,2483,917,21,38,2462,921,2229,889,233,283,2130,1466,15508,1822,11657,1706,190,213,11467,1723,10253,1541,1214,666,3851,810,3303,808,1893,506,0,193,1893,506,1826,504,67,102,1410,610,1234,508,374,217,374,217,0,193,860,467,1581,517,179,148,179,148,0,193,1402,512,34655,2961,5638,1360,2383,1055,0,193,2383,1055,1823,936,560,451,3255,1042,3709,1126,2688,866,0,193,2688,866,2413,883,275,220,1021,580,16973,1804,10717,1506,58,102,10659,1502,9489,1514,1170,530,6256,1212,4715,995,1661,598,0,193,1661,598,1289,460,372,345,3054,803,1431,452,342,208,291,191,51,96,1089,382,2189,698,216,177,216,177,0,193,1973,697,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,353298,11348,169685,6418,25117,2550,10997,1795,395,251,10602,1808,8466,1682,2136,604,14120,2200,26710,2712,19586,2464,2510,845,17076,2334,13815,1906,3261,1078,7124,1542,86843,4804,73540,4395,1564,639,71976,4333,67698,4143,4278,1138,13303,1579,17339,2256,11562,1838,0,206,11562,1838,10556,1736,1006,515,5777,1112,4883,1088,1581,676,1581,676,0,206,3302,878,8793,1434,915,347,857,343,58,79,7878,1412,183613,8160,25306,2355,10345,1488,237,215,10108,1490,7359,1418,2749,904,14961,1842,23127,2721,18468,2702,202,220,18266,2720,15959,2441,2307,838,4659,1166,99702,5717,71826,4810,263,235,71563,4759,64736,4098,6827,1795,27876,2781,18436,1640,9485,1421,0,206,9485,1421,8819,1354,666,346,8951,1133,6391,1177,1325,542,1297,549,28,50,5066,1116,10651,1457,1444,531,1444,531,0,206,9207,1352,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,34173,3495,17609,1830,2659,799,1565,700,0,181,1565,700,1306,661,259,289,1094,338,3690,970,2808,998,0,181,2808,998,2060,766,748,575,882,424,8904,1121,7616,962,133,177,7483,983,6512,946,971,469,1288,545,1360,499,573,340,0,181,573,340,502,300,71,89,787,414,759,371,262,185,262,185,0,181,497,314,237,175,31,51,0,181,31,51,206,169,16564,2227,3267,922,1389,508,0,181,1389,508,998,468,391,269,1878,657,3063,943,2664,819,0,181,2664,819,2529,825,135,157,399,284,7939,1488,5245,1373,0,181,5245,1373,4499,1146,746,801,2694,695,1260,456,567,315,0,181,567,315,541,310,26,45,693,338,577,293,122,130,122,130,0,181,455,267,458,262,0,181,0,181,0,181,458,262,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
