GEO_ID,S0902_C01_001E,S0902_C01_001M,S0902_C01_002E,S0902_C01_002M,S0902_C01_003E,S0902_C01_003M,S0902_C01_004E,S0902_C01_004M,S0902_C01_005E,S0902_C01_005M,S0902_C01_006E,S0902_C01_006M,S0902_C01_007E,S0902_C01_007M,S0902_C01_008E,S0902_C01_008M,S0902_C01_009E,S0902_C01_009M,S0902_C01_010E,S0902_C01_010M,S0902_C01_011E,S0902_C01_011M,S0902_C01_012E,S0902_C01_012M,S0902_C01_013E,S0902_C01_013M,S0902_C01_014E,S0902_C01_014M,S0902_C01_015E,S0902_C01_015M,S0902_C01_016E,S0902_C01_016M,S0902_C01_017E,S0902_C01_017M,S0902_C01_018E,S0902_C01_018M,S0902_C02_001E,S0902_C02_001M,S0902_C02_002E,S0902_C02_002M,S0902_C02_003E,S0902_C02_003M,S0902_C02_004E,S0902_C02_004M,S0902_C02_005E,S0902_C02_005M,S0902_C02_006E,S0902_C02_006M,S0902_C02_007E,S0902_C02_007M,S0902_C02_008E,S0902_C02_008M,S0902_C02_009E,S0902_C02_009M,S0902_C02_010E,S0902_C02_010M,S0902_C02_011E,S0902_C02_011M,S0902_C02_012E,S0902_C02_012M,S0902_C02_013E,S0902_C02_013M,S0902_C02_014E,S0902_C02_014M,S0902_C02_015E,S0902_C02_015M,S0902_C02_016E,S0902_C02_016M,S0902_C02_017E,S0902_C02_017M,S0902_C02_018E,S0902_C02_018M,S0902_C03_001E,S0902_C03_001M,S0902_C03_002E,S0902_C03_002M,S0902_C03_003E,S0902_C03_003M,S0902_C03_004E,S0902_C03_004M,S0902_C03_005E,S0902_C03_005M,S0902_C03_006E,S0902_C03_006M,S0902_C03_007E,S0902_C03_007M,S0902_C03_008E,S0902_C03_008M,S0902_C03_009E,S0902_C03_009M,S0902_C03_010E,S0902_C03_010M,S0902_C03_011E,S0902_C03_011M,S0902_C03_012E,S0902_C03_012M,S0902_C03_013E,S0902_C03_013M,S0902_C03_014E,S0902_C03_014M,S0902_C03_015E,S0902_C03_015M,S0902_C03_016E,S0902_C03_016M,S0902_C03_017E,S0902_C03_017M,S0902_C03_018E,S0902_C03_018M,S0902_C04_001E,S0902_C04_001M,S0902_C04_002E,S0902_C04_002M,S0902_C04_003E,S0902_C04_003M,S0902_C04_004E,S0902_C04_004M,S0902_C04_005E,S0902_C04_005M,S0902_C04_006E,S0902_C04_006M,S0902_C04_007E,S0902_C04_007M,S0902_C04_008E,S0902_C04_008M,S0902_C04_009E,S0902_C04_009M,S0902_C04_010E,S0902_C04_010M,S0902_C04_011E,S0902_C04_011M,S0902_C04_012E,S0902_C04_012M,S0902_C04_013E,S0902_C04_013M,S0902_C04_014E,S0902_C04_014M,S0902_C04_015E,S0902_C04_015M,S0902_C04_016E,S0902_C04_016M,S0902_C04_017E,S0902_C04_017M,S0902_C04_018E,S0902_C04_018M,NAME,S0902_C01_001EA,S0902_C01_001MA,S0902_C01_002MA,S0902_C01_002EA,S0902_C01_003MA,S0902_C01_003EA,S0902_C01_004MA,S0902_C01_004EA,S0902_C01_005EA,S0902_C01_005MA,S0902_C01_006MA,S0902_C01_006EA,S0902_C01_007MA,S0902_C01_007EA,S0902_C01_008EA,S0902_C01_008MA,S0902_C01_009MA,S0902_C01_009EA,S0902_C01_010EA,S0902_C01_010MA,S0902_C01_011MA,S0902_C01_011EA,S0902_C01_012EA,S0902_C01_012MA,S0902_C01_013EA,S0902_C01_013MA,S0902_C01_014MA,S0902_C01_014EA,S0902_C01_015EA,S0902_C01_015MA,S0902_C01_016EA,S0902_C01_016MA,S0902_C01_017MA,S0902_C01_017EA,S0902_C01_018EA,S0902_C01_018MA,S0902_C02_001MA,S0902_C02_001EA,S0902_C02_002EA,S0902_C02_002MA,S0902_C02_003MA,S0902_C02_003EA,S0902_C02_004EA,S0902_C02_004MA,S0902_C02_005EA,S0902_C02_005MA,S0902_C02_006MA,S0902_C02_006EA,S0902_C02_007EA,S0902_C02_007MA,S0902_C02_008MA,S0902_C02_008EA,S0902_C02_009EA,S0902_C02_009MA,S0902_C02_010EA,S0902_C02_010MA,S0902_C02_011EA,S0902_C02_011MA,S0902_C02_012MA,S0902_C02_012EA,S0902_C02_013EA,S0902_C02_013MA,S0902_C02_014EA,S0902_C02_014MA,S0902_C02_015MA,S0902_C02_015EA,S0902_C02_016EA,S0902_C02_016MA,S0902_C02_017MA,S0902_C02_017EA,S0902_C02_018EA,S0902_C02_018MA,S0902_C03_001EA,S0902_C03_001MA,S0902_C03_002MA,S0902_C03_002EA,S0902_C03_003EA,S0902_C03_003MA,S0902_C03_004EA,S0902_C03_004MA,S0902_C03_005MA,S0902_C03_005EA,S0902_C03_006EA,S0902_C03_006MA,S0902_C03_007MA,S0902_C03_007EA,S0902_C03_008MA,S0902_C03_008EA,S0902_C03_009EA,S0902_C03_009MA,S0902_C03_010MA,S0902_C03_010EA,S0902_C03_011EA,S0902_C03_011MA,S0902_C03_012EA,S0902_C03_012MA,S0902_C03_013MA,S0902_C03_013EA,S0902_C03_014EA,S0902_C03_014MA,S0902_C03_015MA,S0902_C03_015EA,S0902_C03_016MA,S0902_C03_016EA,S0902_C03_017MA,S0902_C03_017EA,S0902_C03_018MA,S0902_C03_018EA,S0902_C04_001MA,S0902_C04_001EA,S0902_C04_002EA,S0902_C04_002MA,S0902_C04_003MA,S0902_C04_003EA,S0902_C04_004MA,S0902_C04_004EA,S0902_C04_005MA,S0902_C04_005EA,S0902_C04_006EA,S0902_C04_006MA,S0902_C04_007EA,S0902_C04_007MA,S0902_C04_008MA,S0902_C04_008EA,S0902_C04_009EA,S0902_C04_009MA,S0902_C04_010EA,S0902_C04_010MA,S0902_C04_011MA,S0902_C04_011EA,S0902_C04_012EA,S0902_C04_012MA,S0902_C04_013EA,S0902_C04_013MA,S0902_C04_014EA,S0902_C04_014MA,S0902_C04_015MA,S0902_C04_015EA,S0902_C04_016EA,S0902_C04_016MA,S0902_C04_017EA,S0902_C04_017MA,S0902_C04_018MA,S0902_C04_018EA,state
0400000US34,597009,4025,535953,5310,85.0,0.9,15.0,0.9,61056,4248,307293,3228,0.6,0.2,289716,2822,0.8,0.3,1.3,0.3,560023,5437,65.6,1.0,7.5,0.6,25.8,1.1,1.2,0.3,474393,6057,5.4,0.8,33.5,1.2,316895,647,296389,2382,82.1,1.1,17.9,1.1,20506,2211,164228,430,0.4,0.2,152667,458,0.6,0.3,0.6,0.3,297041,2788,76.3,1.3,6.3,0.8,16.5,1.3,0.9,0.4,249479,3597,2.7,0.6,36.7,1.6,100127,2748,84453,3514,89.6,2.5,10.4,2.5,15674,2343,50415,2361,0.6,0.6,49712,1838,1.1,0.7,2.5,1.0,93021,2905,36.7,3.3,9.1,2.1,52.8,3.7,1.4,0.7,81055,3545,9.7,2.6,29.3,3.0,126258,2483,103131,3002,90.1,1.8,9.9,1.8,23127,3026,65784,1935,1.0,0.5,60474,1867,1.2,0.7,2.9,1.1,121133,3039,54.3,2.7,10.0,1.5,33.9,2.6,1.8,0.8,101779,3346,10.1,2.0,33.2,2.7,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US36,1366191,4708,1208380,7645,80.9,0.7,19.1,0.7,157811,6158,698090,3525,0.6,0.2,668101,3841,0.9,0.2,2.0,0.3,1224705,7975,58.8,0.8,7.8,0.5,31.4,0.8,1.9,0.2,1111689,7843,6.1,0.4,31.2,0.8,706823,2831,645023,4496,75.4,0.9,24.6,0.9,61800,3970,362050,1731,0.4,0.1,344773,1885,0.9,0.3,1.1,0.3,610521,5976,73.0,1.1,6.9,0.6,17.6,0.9,2.5,0.4,574473,4352,3.7,0.4,35.3,0.9,254414,3964,215853,5279,87.9,1.3,12.1,1.3,38561,3472,129336,3074,0.9,0.4,125078,2671,0.7,0.5,3.0,0.9,238340,4316,32.5,1.8,8.8,1.3,57.3,2.0,1.4,0.5,210461,4610,10.3,1.3,24.7,1.9,290759,2463,240991,4263,89.3,1.0,10.7,1.0,49768,3809,150836,1734,1.1,0.6,139923,1687,1.1,0.4,3.8,0.9,277189,2532,41.6,1.9,10.1,1.2,47.0,1.9,1.3,0.4,233317,3853,9.5,1.1,29.9,1.5,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,667184,8033,572744,7440,88.2,1.1,11.8,1.1,94440,6233,341775,6834,1.2,0.3,325409,5575,3.0,0.6,3.9,0.7,596156,7777,58.2,1.5,7.3,0.7,30.8,1.2,3.7,0.5,539299,9322,6.2,0.7,37.6,1.2,376598,4430,332030,5390,85.6,1.4,14.4,1.4,44568,4001,194857,3380,0.9,0.3,181741,3374,3.4,0.8,2.2,0.7,333060,5204,69.3,1.5,7.1,0.8,19.9,1.4,3.8,0.6,303243,5806,4.9,0.8,38.3,1.5,182043,4726,154885,5108,91.8,2.0,8.2,2.0,27158,3404,90703,3230,1.5,0.8,91340,3971,0.7,0.7,5.0,1.3,162938,4636,36.0,2.7,7.3,1.4,54.1,2.4,2.6,0.9,149944,4917,7.7,1.5,34.9,2.6,65750,3749,48915,3037,93.0,2.4,7.0,2.4,16835,2537,34943,3134,2.8,1.9,30807,2116,7.9,3.2,7.7,3.6,61881,3558,57.2,4.7,9.4,2.4,27.8,4.1,5.6,1.9,53078,3846,9.3,2.4,40.4,3.9,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US39,815714,6139,718167,6733,85.0,0.9,15.0,0.9,97547,5011,414944,4038,0.6,0.2,400770,4280,0.9,0.3,2.3,0.4,736992,6842,61.3,1.0,7.4,0.6,28.2,1.0,3.1,0.4,654412,7732,4.8,0.5,42.8,1.1,625017,3511,554299,4685,84.2,1.1,15.8,1.1,70718,4390,316778,2548,0.6,0.2,308239,2757,0.9,0.3,1.5,0.3,563533,6313,69.0,1.1,7.3,0.7,20.7,1.0,3.0,0.4,502840,5476,4.1,0.6,44.0,1.2,125449,2689,106235,3129,88.4,1.8,11.6,1.8,19214,2196,64210,1970,0.6,0.6,61239,1756,0.5,0.5,4.4,1.2,114242,2859,28.2,2.6,6.0,1.6,62.7,2.7,3.1,1.0,100978,3062,8.0,1.4,38.1,3.1,29216,2336,24573,2165,90.4,2.8,9.6,2.8,4643,995,14949,1889,0.9,0.7,14267,1434,3.0,2.1,7.6,3.8,26759,2142,50.2,6.2,13.2,4.3,31.6,5.9,5.0,2.2,22548,2171,6.2,2.3,45.1,6.4,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,262735,4565,220101,4624,91.7,1.0,8.3,1.0,42634,3153,131312,3607,0.9,0.4,131423,3044,2.7,0.7,3.5,0.8,242974,3690,61.2,1.7,8.5,1.0,25.9,1.6,4.4,0.9,214012,4819,6.0,0.8,44.5,1.6,156939,2563,136125,3197,89.8,1.4,10.2,1.4,20814,2057,77598,2188,0.9,0.6,79341,1887,2.5,0.8,2.6,0.9,144684,2684,66.7,2.4,8.1,1.2,20.6,2.2,4.6,1.0,128233,3464,4.9,1.0,45.4,2.0,22304,1845,18159,1868,95.7,2.0,4.3,2.0,4145,1076,10411,1408,-999999999.0,-999999999.0,11893,1080,-999999999.0,-999999999.0,4.8,3.2,20016,1717,35.7,6.6,7.6,3.9,52.7,7.2,4.0,2.6,18064,1738,8.3,3.7,39.5,6.0,30889,1983,23012,2085,95.1,2.5,4.9,2.5,7877,1385,15703,1367,1.3,1.7,15186,1348,5.5,3.0,7.3,3.7,29314,1775,55.5,4.9,9.6,3.0,30.7,5.4,4.2,2.6,24841,2000,9.0,3.0,48.9,5.1,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,251362,2948,214102,3705,89.7,1.3,10.3,1.3,37260,3166,130498,2537,1.1,0.5,120864,2438,1.6,0.6,1.8,0.5,235296,3587,61.3,2.1,8.7,1.2,24.7,1.8,5.4,0.9,201726,3671,5.5,1.0,38.8,1.5,177249,1445,152220,2473,88.4,1.5,11.6,1.5,25029,2235,89862,1251,1.0,0.6,87387,1043,1.4,0.7,1.7,0.6,165733,2356,63.3,2.5,8.8,1.6,22.3,2.1,5.6,1.0,142616,2449,4.6,0.9,39.4,2.0,6816,1152,6339,1155,95.9,3.6,4.1,3.6,477,318,3839,941,-999999999.0,-999999999.0,2977,676,-999999999.0,-999999999.0,-999999999.0,-999999999.0,6322,1102,38.5,9.9,2.6,3.3,55.8,11.1,3.1,3.2,5235,1024,-999999999.0,-999999999.0,31.7,11.2,42926,2148,33893,2350,93.5,2.4,6.5,2.4,9033,1978,23765,1711,1.4,1.3,19161,1738,2.4,2.0,1.9,1.8,40663,2028,58.9,4.4,9.8,3.3,27.6,4.0,3.6,1.6,34694,2470,9.6,3.7,39.7,4.1,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,907135,4530,806251,6079,80.1,1.0,19.9,1.0,100884,5343,462503,3306,0.6,0.2,444632,3959,0.7,0.2,2.3,0.5,786623,8597,61.5,0.9,7.3,0.6,27.9,0.9,3.4,0.4,742444,7153,4.2,0.4,41.0,0.8,660722,2964,593897,4994,79.3,1.0,20.7,1.0,66825,4050,337276,1702,0.3,0.1,323446,2047,0.6,0.2,1.4,0.3,570524,6619,69.7,1.0,7.0,0.6,19.5,1.0,3.8,0.5,539422,4902,3.2,0.4,43.5,1.1,129639,3912,110850,4043,86.2,2.0,13.8,2.0,18789,2381,65529,2417,1.2,0.6,64110,2697,0.8,0.5,5.3,2.0,114997,3514,29.5,2.6,8.0,1.9,60.8,3.3,1.6,0.8,105860,4394,8.5,1.5,29.6,2.5,71703,2252,60418,2188,82.4,3.0,17.6,3.0,11285,1958,38093,1926,2.5,1.5,33610,1658,1.4,1.6,5.8,2.4,65027,2359,44.3,4.1,8.6,2.7,45.1,4.3,1.9,1.0,59101,2509,5.1,1.6,44.8,3.8,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,79707,1957,72900,2291,73.3,2.7,26.7,2.7,6807,1335,39855,1176,-999999999.0,-999999999.0,39852,1161,-999999999.0,-999999999.0,2.0,1.3,61763,2473,58.7,3.6,7.8,1.9,29.8,3.1,3.7,2.1,66791,2295,2.5,1.0,39.4,3.5,53569,1185,49496,1457,69.9,3.8,30.1,3.8,4073,1117,27123,919,-999999999.0,-999999999.0,26446,506,-999999999.0,-999999999.0,-999999999.0,-999999999.0,39761,2228,66.7,4.4,5.9,1.8,23.0,3.7,4.5,3.0,44429,1604,1.7,1.0,42.4,4.1,6259,1203,5826,1142,75.4,11.4,24.6,11.4,433,339,2628,485,-999999999.0,-999999999.0,3631,892,-999999999.0,-999999999.0,-999999999.0,-999999999.0,4872,1296,47.9,15.9,4.8,4.6,44.7,16.7,2.6,3.3,5579,1281,-999999999.0,-999999999.0,39.5,14.4,13821,680,11834,936,91.6,4.1,8.4,4.1,1987,700,7312,508,-999999999.0,-999999999.0,6509,363,-999999999.0,-999999999.0,-999999999.0,-999999999.0,12785,598,39.8,10.2,15.7,7.3,43.3,9.2,1.2,1.5,11838,894,5.5,3.7,34.0,8.1,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,330539,5645,282353,5873,87.8,1.4,12.2,1.4,48186,3694,169423,4396,1.2,0.4,161116,4359,2.0,0.7,3.8,0.9,290857,5644,56.4,2.0,7.8,1.1,32.2,1.9,3.6,0.8,269353,6291,5.1,0.8,37.4,1.7,189827,2680,164836,3190,84.8,1.8,15.2,1.8,24991,2720,97308,1987,1.0,0.6,92519,1825,1.8,0.8,2.7,0.8,164887,4187,68.9,2.3,7.2,1.4,20.3,2.1,3.5,0.8,155730,3772,4.3,1.0,38.6,2.2,111520,3941,95667,3758,92.4,2.1,7.6,2.1,15853,2022,57107,3147,1.2,0.7,54413,3192,1.0,0.7,5.7,2.1,100760,4124,35.9,3.6,8.3,1.6,52.5,3.9,3.3,1.4,89731,4330,6.6,1.3,33.4,3.1,17594,2620,12027,2091,91.1,5.0,8.9,5.0,5567,1430,9513,1583,2.7,3.2,8081,1777,13.1,9.7,3.8,3.4,15078,2531,59.9,9.6,12.7,8.1,22.5,6.9,5.0,3.8,14621,2476,7.6,4.9,44.4,7.9,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US47,437892,4532,371890,5968,85.8,1.1,14.2,1.1,66002,4784,225065,4264,1.0,0.3,212827,3719,2.1,0.6,4.2,0.9,401545,5137,57.7,1.5,7.7,0.8,31.0,1.4,3.5,0.6,349326,5473,6.3,0.7,38.1,1.3,300919,3321,259196,4236,83.4,1.4,16.6,1.4,41723,3636,154400,2849,1.0,0.3,146519,2665,2.3,0.7,3.1,1.0,276642,3735,66.2,1.7,7.5,0.9,22.7,1.5,3.6,0.7,237729,4269,5.9,0.9,40.4,1.6,99138,3427,82518,3391,94.2,1.7,5.8,1.7,16620,2509,50267,2482,1.1,0.7,48871,2201,0.8,0.6,6.6,1.9,90339,3631,29.9,2.9,7.6,1.9,60.0,3.5,2.5,1.1,81936,3683,5.9,1.4,31.1,2.9,24063,2647,16965,1970,90.9,3.8,9.1,3.8,7098,1820,13782,2279,1.7,2.4,10281,1842,7.2,4.5,10.0,5.6,22769,2584,61.5,9.3,8.6,4.0,22.6,7.3,7.4,3.9,19858,2508,12.7,4.4,46.5,6.2,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1889030,10576,1612907,12817,92.3,0.4,7.7,0.4,276123,10243,979419,8047,1.4,0.2,909611,8013,3.1,0.3,4.4,0.4,1783269,10810,61.7,0.9,7.2,0.4,27.4,0.8,3.7,0.3,1521748,12874,6.6,0.4,35.5,0.7,693826,5773,610886,6481,87.8,0.7,12.2,0.7,82940,5136,359120,4817,0.9,0.3,334706,3763,2.3,0.5,2.4,0.6,634938,6137,68.9,1.2,6.9,0.6,18.8,1.0,5.5,0.7,561990,6865,4.4,0.5,38.5,1.1,251423,4984,216017,5408,95.2,0.6,4.8,0.6,35406,2829,131647,3633,0.8,0.4,119776,3642,1.0,0.5,4.7,1.1,233861,5717,37.8,2.1,7.0,1.2,52.1,2.1,3.1,0.7,205239,5496,8.2,1.2,30.1,1.8,850555,5950,700501,7617,95.7,0.4,4.3,0.4,150054,7145,441097,3998,2.1,0.4,409458,4352,4.5,0.5,6.2,0.7,828600,6205,61.8,1.3,7.5,0.6,28.3,1.2,2.4,0.3,681376,8856,8.2,0.7,35.3,1.2,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US51,564057,9456,493295,8627,89.2,0.9,10.8,0.9,70762,5372,290907,7062,0.7,0.3,273150,7130,1.5,0.4,1.9,0.5,488734,6847,62.1,1.4,8.1,0.9,26.6,1.3,3.2,0.6,462512,10586,4.9,0.6,37.6,1.4,336718,6335,298050,6213,87.0,1.1,13.0,1.1,38668,4411,173709,5350,1.0,0.4,163009,4325,1.5,0.5,1.5,0.5,287545,5024,69.7,1.7,9.0,1.2,17.7,1.4,3.6,0.8,274238,6611,3.8,0.7,38.3,1.7,131346,4099,111718,3921,92.7,1.7,7.3,1.7,19628,2525,64277,2509,-999999999.0,-999999999.0,67069,3821,-999999999.0,-999999999.0,3.6,1.4,116466,4270,39.4,3.1,7.0,1.6,51.3,3.1,2.3,0.9,109053,4721,7.4,1.7,36.3,3.1,47318,2876,39333,2700,92.8,2.1,7.2,2.1,7985,1651,25726,2280,-999999999.0,-999999999.0,21592,1942,-999999999.0,-999999999.0,-999999999.0,-999999999.0,43315,2734,62.8,4.5,7.6,2.5,27.6,4.5,1.9,1.1,39879,2944,6.1,2.1,44.6,4.6,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,458207,4554,398001,4961,89.9,0.8,10.1,0.8,60206,4368,235992,3069,0.8,0.3,222215,3293,2.1,0.7,2.1,0.6,427475,4826,64.6,1.4,8.5,0.9,22.2,1.4,4.8,0.8,368121,6565,5.2,0.8,36.7,1.5,299337,2271,264158,3395,88.6,1.1,11.4,1.1,35179,3065,154561,1370,0.5,0.3,144776,1930,1.7,0.7,1.1,0.4,276669,3154,67.7,1.6,8.1,1.0,19.4,1.3,4.8,0.8,241073,4278,4.1,0.7,39.2,1.7,17643,1780,14523,1642,96.0,2.8,4.0,2.8,3120,1063,9634,1266,-999999999.0,-999999999.0,8009,1276,-999999999.0,-999999999.0,5.2,4.2,16416,1813,40.8,8.2,7.2,3.8,50.2,8.2,1.7,2.2,14036,1762,8.3,3.8,36.8,7.0,70331,2576,56631,2899,94.1,2.2,5.9,2.2,13700,2331,36523,1820,1.5,1.3,33808,1854,5.0,2.7,6.6,3.2,67813,2236,58.7,4.5,9.7,2.6,26.3,4.3,5.4,2.2,56288,3125,9.6,2.8,32.9,3.3,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
