GEO_ID,C19037G_001E,C19037G_001M,C19037G_002E,C19037G_002M,C19037G_003E,C19037G_003M,C19037G_004E,C19037G_004M,C19037G_005E,C19037G_005M,C19037G_006E,C19037G_006M,C19037G_007E,C19037G_007M,C19037G_008E,C19037G_008M,C19037G_009E,C19037G_009M,C19037G_010E,C19037G_010M,C19037G_011E,C19037G_011M,C19037G_012E,C19037G_012M,C19037G_013E,C19037G_013M,C19037G_014E,C19037G_014M,C19037G_015E,C19037G_015M,C19037G_016E,C19037G_016M,C19037G_017E,C19037G_017M,C19037G_018E,C19037G_018M,C19037G_019E,C19037G_019M,C19037G_020E,C19037G_020M,C19037G_021E,C19037G_021M,C19037G_022E,C19037G_022M,C19037G_023E,C19037G_023M,C19037G_024E,C19037G_024M,C19037G_025E,C19037G_025M,C19037G_026E,C19037G_026M,C19037G_027E,C19037G_027M,C19037G_028E,C19037G_028M,C19037G_029E,C19037G_029M,C19037G_030E,C19037G_030M,C19037G_031E,C19037G_031M,C19037G_032E,C19037G_032M,C19037G_033E,C19037G_033M,C19037G_034E,C19037G_034M,C19037G_035E,C19037G_035M,C19037G_036E,C19037G_036M,C19037G_037E,C19037G_037M,C19037G_038E,C19037G_038M,C19037G_039E,C19037G_039M,C19037G_040E,C19037G_040M,C19037G_041E,C19037G_041M,C19037G_042E,C19037G_042M,C19037G_043E,C19037G_043M,C19037G_044E,C19037G_044M,C19037G_045E,C19037G_045M,NAME,C19037G_001EA,C19037G_001MA,C19037G_002EA,C19037G_002MA,C19037G_003MA,C19037G_003EA,C19037G_004MA,C19037G_004EA,C19037G_005MA,C19037G_005EA,C19037G_006EA,C19037G_006MA,C19037G_007EA,C19037G_007MA,C19037G_008EA,C19037G_008MA,C19037G_009MA,C19037G_009EA,C19037G_010EA,C19037G_010MA,C19037G_011MA,C19037G_011EA,C19037G_012EA,C19037G_012MA,C19037G_013EA,C19037G_013MA,C19037G_014MA,C19037G_014EA,C19037G_015EA,C19037G_015MA,C19037G_016MA,C19037G_016EA,C19037G_017EA,C19037G_017MA,C19037G_018EA,C19037G_018MA,C19037G_019EA,C19037G_019MA,C19037G_020MA,C19037G_020EA,C19037G_021MA,C19037G_021EA,C19037G_022MA,C19037G_022EA,C19037G_023EA,C19037G_023MA,C19037G_024EA,C19037G_024MA,C19037G_025MA,C19037G_025EA,C19037G_026EA,C19037G_026MA,C19037G_027MA,C19037G_027EA,C19037G_028EA,C19037G_028MA,C19037G_029EA,C19037G_029MA,C19037G_030EA,C19037G_030MA,C19037G_031MA,C19037G_031EA,C19037G_032MA,C19037G_032EA,C19037G_033MA,C19037G_033EA,C19037G_034EA,C19037G_034MA,C19037G_035EA,C19037G_035MA,C19037G_036MA,C19037G_036EA,C19037G_037MA,C19037G_037EA,C19037G_038EA,C19037G_038MA,C19037G_039EA,C19037G_039MA,C19037G_040MA,C19037G_040EA,C19037G_041MA,C19037G_041EA,C19037G_042MA,C19037G_042EA,C19037G_043EA,C19037G_043MA,C19037G_044MA,C19037G_044EA,C19037G_045EA,C19037G_045MA,state
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,22754,3153,1730,736,480,399,5,16,104,140,177,193,667,446,169,206,49,90,79,134,0,234,0,234,10284,2627,704,512,399,385,517,323,855,664,1839,810,3626,1661,1323,523,932,641,0,234,89,109,8343,1429,512,256,576,431,1064,570,926,641,1964,925,1054,618,705,569,578,326,583,438,381,638,2397,636,78,129,370,306,610,361,286,212,360,330,286,188,407,307,0,234,0,234,0,234,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,54412,4003,2423,928,562,394,179,219,243,248,646,592,162,156,372,326,184,219,75,118,0,198,0,198,25566,3210,1512,646,1149,509,2668,971,3659,1075,2860,931,4868,1397,2727,811,3242,881,1908,712,973,512,21068,2217,1104,463,1039,434,2068,754,1389,512,2613,709,4332,929,2594,707,3819,843,443,347,1667,551,5355,1020,748,338,341,229,464,223,680,324,749,396,1186,401,326,258,431,259,236,220,194,164,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,17146,1629,1730,738,605,540,0,198,741,465,61,91,140,125,183,266,0,198,0,198,0,198,0,198,6887,1280,463,354,925,493,662,409,950,508,1275,592,961,482,661,487,835,490,155,198,0,198,6062,1111,919,473,325,222,928,451,603,424,779,379,844,370,449,294,794,415,175,260,246,233,2467,591,270,192,194,190,451,281,481,271,359,233,419,247,147,140,26,43,82,97,38,66,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,128337,5074,4599,1062,949,477,669,409,923,433,420,274,691,386,500,343,131,128,134,138,182,211,0,192,55571,3383,5560,1237,2714,781,6525,1315,4653,1138,7246,1377,8098,1448,6509,1226,7451,1605,3339,847,3476,1202,47951,3342,5062,981,2210,690,4164,863,4494,1024,6524,1131,8033,1424,6039,1373,7378,1377,2437,661,1610,612,20216,2103,2922,810,3155,767,3814,823,2192,699,2077,678,2265,690,1012,374,1763,724,692,443,324,355,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,39474,4047,2688,838,788,530,179,187,544,398,226,220,326,319,493,442,132,178,0,220,0,220,0,220,18839,2771,1813,822,2113,1267,2662,977,2677,961,2638,1068,2642,810,1597,664,2381,872,112,138,204,199,13854,2270,2108,847,1777,882,1746,901,1785,761,2407,996,2525,990,439,401,980,658,55,98,32,53,4093,1035,141,121,508,364,1111,565,700,402,673,399,459,261,149,196,215,209,98,167,39,72,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,55014,3471,5315,1253,1691,685,1002,516,842,462,1242,718,302,211,91,91,0,187,0,187,0,187,145,203,25696,2715,4512,1212,1783,722,3300,992,2495,956,3632,1095,4684,1188,2475,983,1628,539,467,339,720,694,17084,2003,1889,532,1872,706,2140,624,2652,808,2461,735,2679,687,1480,504,1448,560,158,123,305,238,6919,1095,805,440,478,226,1532,600,712,301,1482,559,913,391,473,354,397,329,31,47,96,119,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,82318,3874,6169,992,1165,476,934,518,1394,514,1057,444,609,293,609,347,336,273,65,77,0,163,0,163,35301,2421,2939,881,1953,553,5585,1172,5882,1094,5585,1045,5582,909,4698,1031,2340,728,324,230,413,264,28314,1963,3714,760,1846,445,3119,583,1990,444,4438,936,5794,960,3273,774,3186,691,319,196,635,319,12534,1079,1242,438,1649,449,2162,457,1748,399,2638,550,1445,414,1194,373,261,139,87,80,108,92,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,36098,3068,2870,1229,1066,639,0,203,265,225,293,258,474,441,772,868,0,203,0,203,0,203,0,203,16802,2062,1877,703,934,476,2597,988,1878,708,2393,869,4216,1096,1294,641,1070,485,285,243,258,239,11879,1730,1403,604,1084,574,971,419,1214,591,1386,537,2628,797,936,523,1491,679,431,315,335,352,4547,1032,732,401,817,495,621,295,505,294,498,268,607,477,397,376,185,190,185,172,0,203,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,49289,3519,3304,960,1111,539,442,351,863,595,376,284,389,337,67,64,47,54,9,18,0,168,0,168,24037,2430,2922,940,1498,589,3158,895,2872,847,3173,1118,3530,1054,3582,888,2414,680,588,317,300,256,16196,1768,2489,783,1753,630,2229,583,1335,534,1987,527,2489,659,1791,572,1268,376,495,429,360,225,5752,1094,348,223,881,425,1240,470,977,471,845,408,411,238,323,235,450,264,72,122,205,263,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,14937,2105,1402,884,255,259,782,747,80,129,193,198,0,217,67,128,0,217,25,42,0,217,0,217,6238,1366,1244,809,314,382,968,476,835,499,1143,598,652,370,628,401,407,297,0,217,47,77,4965,1214,334,241,458,317,1062,615,592,395,596,399,734,544,600,491,402,280,0,217,187,173,2332,780,48,76,470,386,676,320,417,365,88,107,354,304,131,154,0,217,55,107,93,114,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,29359,3261,1708,805,448,369,135,189,806,589,0,208,195,192,124,143,0,208,0,208,0,208,0,208,10477,1853,881,412,1015,616,1727,728,1139,467,1050,509,2249,895,739,417,916,489,390,419,371,480,12787,1877,1611,747,1775,807,1520,619,1272,564,1654,671,2393,748,1235,736,902,646,175,229,250,253,4387,1025,1073,518,710,409,637,337,661,445,249,198,561,523,243,217,178,177,0,208,75,137,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,142885,6678,11512,1867,2274,905,1856,778,2257,856,1895,732,1754,703,694,444,457,389,64,104,261,350,0,218,59773,4932,4799,1205,4340,1508,6415,1482,6726,1487,8701,1884,12769,2491,6396,1553,6333,1606,2280,968,1014,664,54017,3803,5156,1204,3707,1115,5256,1417,4144,885,6942,1164,10898,1878,6833,1478,6358,1555,2149,740,2574,807,17583,1916,1757,499,1856,627,3320,759,1991,537,2432,733,2914,932,674,347,1693,798,431,291,515,435,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,52090,4589,4152,1352,1019,544,493,368,901,558,301,280,613,436,554,425,55,96,169,279,0,210,47,84,25222,2840,1671,742,727,493,1678,676,1087,552,3532,937,5342,1320,3931,1401,3299,1053,2595,905,1360,746,17575,2420,1240,595,1107,575,1647,1117,910,523,1740,842,2424,880,2914,1149,2917,960,909,535,1767,822,5141,1059,639,450,381,238,459,249,848,477,816,363,657,410,681,493,231,175,93,168,336,309,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,72384,4262,6775,1621,787,475,926,540,1165,661,1320,682,1582,983,881,525,29,50,64,109,21,36,0,201,37587,3439,2255,705,2473,1225,2861,901,3174,905,5611,1254,6884,1449,6499,1401,5522,1144,1335,738,973,606,22049,2244,1727,620,739,300,2474,838,1722,611,2594,832,5361,1308,2418,590,2787,728,1356,546,871,472,5973,901,554,277,580,325,905,411,1068,432,415,228,1160,373,756,371,358,245,118,92,59,65,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,23868,2749,3399,1039,950,624,664,470,957,573,139,161,410,281,130,114,0,151,149,233,0,151,0,151,10587,1713,983,503,517,354,1340,518,1281,602,1913,646,2479,777,1152,568,635,478,72,79,215,281,7712,1480,1216,531,661,386,909,505,686,305,942,453,1255,451,747,381,657,368,331,425,308,276,2170,758,128,126,288,229,605,395,522,350,294,219,95,96,213,227,0,151,0,151,25,50,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,163840,5166,7344,1260,5118,991,269,214,1489,670,259,220,156,186,0,210,53,89,0,210,0,210,0,210,62902,3382,20373,2175,5253,1185,10241,1500,8369,1497,6811,1414,7393,1281,2199,794,1733,714,326,311,204,248,61015,3711,17964,1981,6016,1003,11561,1685,9511,1499,6991,1268,5307,1126,1952,629,1300,665,120,146,293,334,32579,2757,11672,1511,5852,1241,6809,1062,3553,950,2379,860,1737,534,414,293,131,182,0,210,32,50,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
