GEO_ID,C19037I_001E,C19037I_001M,C19037I_002E,C19037I_002M,C19037I_003E,C19037I_003M,C19037I_004E,C19037I_004M,C19037I_005E,C19037I_005M,C19037I_006E,C19037I_006M,C19037I_007E,C19037I_007M,C19037I_008E,C19037I_008M,C19037I_009E,C19037I_009M,C19037I_010E,C19037I_010M,C19037I_011E,C19037I_011M,C19037I_012E,C19037I_012M,C19037I_013E,C19037I_013M,C19037I_014E,C19037I_014M,C19037I_015E,C19037I_015M,C19037I_016E,C19037I_016M,C19037I_017E,C19037I_017M,C19037I_018E,C19037I_018M,C19037I_019E,C19037I_019M,C19037I_020E,C19037I_020M,C19037I_021E,C19037I_021M,C19037I_022E,C19037I_022M,C19037I_023E,C19037I_023M,C19037I_024E,C19037I_024M,C19037I_025E,C19037I_025M,C19037I_026E,C19037I_026M,C19037I_027E,C19037I_027M,C19037I_028E,C19037I_028M,C19037I_029E,C19037I_029M,C19037I_030E,C19037I_030M,C19037I_031E,C19037I_031M,C19037I_032E,C19037I_032M,C19037I_033E,C19037I_033M,C19037I_034E,C19037I_034M,C19037I_035E,C19037I_035M,C19037I_036E,C19037I_036M,C19037I_037E,C19037I_037M,C19037I_038E,C19037I_038M,C19037I_039E,C19037I_039M,C19037I_040E,C19037I_040M,C19037I_041E,C19037I_041M,C19037I_042E,C19037I_042M,C19037I_043E,C19037I_043M,C19037I_044E,C19037I_044M,C19037I_045E,C19037I_045M,NAME,C19037I_001MA,C19037I_001EA,C19037I_002MA,C19037I_002EA,C19037I_003EA,C19037I_003MA,C19037I_004EA,C19037I_004MA,C19037I_005EA,C19037I_005MA,C19037I_006MA,C19037I_006EA,C19037I_007MA,C19037I_007EA,C19037I_008MA,C19037I_008EA,C19037I_009MA,C19037I_009EA,C19037I_010EA,C19037I_010MA,C19037I_011EA,C19037I_011MA,C19037I_012MA,C19037I_012EA,C19037I_013MA,C19037I_013EA,C19037I_014MA,C19037I_014EA,C19037I_015EA,C19037I_015MA,C19037I_016EA,C19037I_016MA,C19037I_017MA,C19037I_017EA,C19037I_018MA,C19037I_018EA,C19037I_019MA,C19037I_019EA,C19037I_020MA,C19037I_020EA,C19037I_021EA,C19037I_021MA,C19037I_022EA,C19037I_022MA,C19037I_023MA,C19037I_023EA,C19037I_024MA,C19037I_024EA,C19037I_025EA,C19037I_025MA,C19037I_026EA,C19037I_026MA,C19037I_027EA,C19037I_027MA,C19037I_028MA,C19037I_028EA,C19037I_029MA,C19037I_029EA,C19037I_030EA,C19037I_030MA,C19037I_031EA,C19037I_031MA,C19037I_032EA,C19037I_032MA,C19037I_033EA,C19037I_033MA,C19037I_034MA,C19037I_034EA,C19037I_035MA,C19037I_035EA,C19037I_036EA,C19037I_036MA,C19037I_037EA,C19037I_037MA,C19037I_038EA,C19037I_038MA,C19037I_039MA,C19037I_039EA,C19037I_040MA,C19037I_040EA,C19037I_041EA,C19037I_041MA,C19037I_042EA,C19037I_042MA,C19037I_043EA,C19037I_043MA,C19037I_044EA,C19037I_044MA,C19037I_045MA,C19037I_045EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,45256,1962,4562,1083,1208,683,375,327,987,505,988,474,544,418,359,304,0,155,101,130,0,155,0,155,24549,1973,2167,953,1014,566,5091,1295,4229,1032,3772,951,5378,1244,1933,695,891,457,49,80,25,43,13830,1344,847,556,502,306,1370,619,2078,742,3160,884,3510,865,991,425,824,314,401,278,147,204,2315,636,167,237,309,194,216,173,396,262,317,222,468,262,94,89,112,119,236,193,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,180684,5891,11513,1879,1828,940,884,500,1513,748,2208,830,1657,740,2295,903,762,446,108,92,258,301,0,234,98641,4162,6646,1407,4908,1404,16521,2518,15514,2448,17993,2429,18642,2738,9735,2375,5771,1805,2080,1492,831,499,57573,3444,3069,993,2172,806,6860,1370,9390,1915,9794,1985,14642,2799,6132,1654,3020,1118,1314,706,1180,772,12957,1387,1612,569,1730,774,2607,816,2336,690,1480,473,1705,613,766,458,564,370,61,76,96,159,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,445920,6717,18759,2373,3793,1076,454,298,2751,858,3139,1174,3874,1165,2598,856,848,450,735,520,209,268,358,551,214767,5253,15923,1901,10422,1641,27023,2761,28083,2824,30762,2988,41245,2984,25508,2929,22267,2389,7593,1745,5941,1202,162133,3629,11869,1778,7685,1384,15002,1897,16131,1867,20876,1986,31139,2706,23370,2192,21674,2200,7836,1340,6551,1464,50261,2822,8816,1521,7644,1257,10162,1758,4676,926,6387,1178,5109,968,3263,966,2980,772,393,221,831,549,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,310878,5376,17898,2179,3352,998,1957,728,4247,1345,3948,1186,1667,671,2136,916,348,453,0,198,120,192,123,215,122322,3906,15008,2158,7003,1621,18979,1801,19028,2493,20964,2385,18361,2514,11604,1964,9607,1801,1127,598,641,394,116951,3515,14373,2014,10681,1938,14582,1910,13222,2393,16301,2043,19268,2334,11885,1891,10784,1590,3588,739,2267,704,53707,2395,7732,1678,7029,1022,11443,1665,6632,880,7602,1289,8006,1458,2453,703,1478,453,698,436,634,390,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1034255,10244,38502,3471,9106,1606,4019,1023,7360,1340,4002,1041,5832,1331,4769,1143,1754,622,1139,534,311,277,210,214,451384,8217,43695,3904,27729,3192,60251,4059,54391,4345,66417,3946,79399,4976,47019,4253,46785,3640,14685,2197,11013,2019,395221,6745,54201,4170,28022,3155,51623,3846,39168,2774,48736,3928,63672,4092,41633,3564,40824,3074,16532,2418,10810,1647,149148,3934,39147,3083,21822,2462,26682,2694,16404,1960,12931,1662,14820,2104,8069,1308,6196,1056,1788,588,1289,527,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,202192,5301,18595,3061,1424,744,2888,1095,4446,1554,2485,1092,4244,1474,2851,1034,222,186,35,58,0,220,0,220,124553,5556,10357,2002,10445,2106,24284,3059,23603,3192,24293,3351,19610,2590,6015,1855,3937,1215,1222,543,787,483,51232,4823,4154,1206,2399,1030,6864,1645,9565,2237,6657,1467,7710,1732,6784,1770,4693,1425,609,368,1797,992,7812,1615,549,348,1303,777,2541,1049,748,493,790,385,834,554,442,308,424,280,95,176,86,102,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,101956,3282,8532,1336,2508,845,2345,842,791,493,1161,497,1087,555,372,301,268,235,0,187,0,187,0,187,53748,2816,5497,1251,3089,997,9458,1763,7324,1481,9834,1784,8679,1346,5145,1258,3421,909,920,492,381,252,30414,2424,4581,1165,2087,722,2666,711,1993,612,5036,941,5344,1091,4086,918,3285,951,589,420,747,480,9262,1136,764,356,919,438,1687,565,1200,357,2312,724,1145,470,455,299,343,254,356,276,81,84,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,86845,3000,6877,1270,1100,546,841,438,1426,573,1084,574,1085,404,695,305,626,380,20,33,0,163,0,163,47878,2639,3015,729,4282,959,8915,1611,8310,1433,8291,1332,7577,1171,4320,1160,2756,794,173,157,239,199,25657,1800,2164,865,2025,648,3761,946,3887,862,3321,754,4775,1018,2818,790,1836,626,518,375,552,341,6433,840,1302,476,911,414,1041,425,672,385,579,252,1080,418,428,271,420,267,0,163,0,163,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,109755,3689,9626,1928,1594,638,1142,618,1796,913,2123,872,783,610,1851,1041,296,287,41,69,0,203,0,203,62713,3011,4455,1326,5242,1502,11190,2046,8661,1760,13394,1949,9614,1633,6377,1624,2743,868,538,453,499,334,29658,2179,1833,638,1288,524,3288,818,3567,925,5347,1268,7502,1357,3245,1178,2036,713,693,482,859,370,7758,980,1474,629,857,373,1452,689,1213,411,649,373,926,389,814,400,160,195,39,73,174,267,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,205049,4803,14895,2468,4386,1248,1817,775,2841,1101,2517,980,1645,667,834,502,555,364,300,445,0,168,0,168,109510,3490,16661,2178,7011,1477,16789,2467,12723,1909,16097,2062,19931,2650,8804,1514,8825,1697,1610,705,1059,575,63922,2891,9944,1630,5406,1220,9299,1526,6453,1260,9403,1692,10776,1520,5707,1265,4296,987,1506,527,1132,570,16722,1234,3370,706,3768,703,2655,723,2455,703,1684,581,1611,566,627,357,351,285,151,141,50,82,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,38234,1892,3061,780,686,412,221,225,529,316,345,304,381,315,745,493,154,176,0,207,0,207,0,207,19121,1643,2221,887,2510,802,2729,809,2261,755,3053,824,2502,861,1755,692,1921,674,100,122,69,114,13212,1030,3480,824,957,459,1877,759,1396,569,1679,712,1516,595,906,539,1003,550,283,366,115,116,2840,641,1282,566,172,154,482,343,344,279,140,165,128,153,0,207,229,306,0,207,63,101,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,60156,3254,5044,1479,949,678,582,776,659,517,995,649,423,457,1348,647,17,29,42,74,29,59,0,217,37490,3759,3010,1218,2573,1156,7948,1986,6739,1933,5769,1560,6908,1851,2506,988,1217,649,245,261,575,626,15359,2379,925,579,690,459,2801,1031,2345,1122,1059,644,2893,1239,1264,673,2804,1034,250,234,328,301,2263,847,109,132,547,482,334,176,176,164,226,145,241,223,224,216,26,41,253,251,127,170,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,71782,3381,5747,1368,520,410,138,145,1771,730,1925,992,749,518,491,330,0,208,153,180,0,208,0,208,44255,2640,4738,1527,3759,944,10961,1892,5490,1460,7208,1751,6635,1599,2906,1003,1988,799,285,265,285,234,18118,2503,1871,786,1087,608,2398,893,1784,665,3888,1332,2438,823,2226,812,1759,663,388,427,279,204,3662,1176,942,650,499,331,533,429,489,504,117,121,478,401,499,524,105,144,0,208,0,208,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2632907,16512,164815,7183,31235,3553,17238,2224,35769,3584,28184,3598,23985,3055,19326,2990,5830,1605,2707,847,541,433,0,218,1271882,14911,101808,6888,80871,5279,208767,8823,189753,9050,217490,8075,231099,8657,119551,8090,90991,7220,19915,2884,11637,1884,900110,9686,74982,4611,54574,4202,117861,6709,112701,6129,145464,6329,178049,6782,93280,5503,80866,5197,24806,3137,17527,2442,296100,6587,53257,3244,43730,3134,57942,3420,38452,2718,35337,2857,36861,3016,15489,1811,9664,1729,2558,711,2810,791,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,88501,3457,8446,1595,717,456,1756,981,729,448,1478,657,1722,673,1550,794,198,242,180,191,116,170,0,192,49798,2935,4265,1092,3077,1020,6848,1537,7399,1779,10164,1850,10243,1704,4698,1315,2631,966,450,326,23,38,25609,2004,2233,856,1460,619,2011,779,2987,816,3950,1210,6138,1269,2557,866,3259,993,876,519,138,153,4648,850,210,238,361,261,964,501,739,370,646,340,692,421,537,266,274,229,143,137,82,114,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,162996,5292,8305,1789,624,417,983,526,1282,709,1559,818,1377,683,1585,802,393,347,502,556,0,210,0,210,97474,4025,3965,1230,3496,1457,11345,2332,9918,1927,15046,2413,21392,3089,12948,2188,12465,2142,4901,1427,1998,838,47481,2992,1734,738,2019,777,3857,1086,2979,1009,5271,1357,8310,1292,8278,1528,7984,1607,3091,824,3958,1144,9736,1468,1213,513,1061,491,1075,472,1172,491,971,460,1465,556,636,344,706,389,405,282,1032,400,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,197963,4987,17614,2463,3520,1154,1880,803,3574,1124,3735,1278,1971,840,1702,666,833,627,275,263,0,201,124,250,113100,4888,7320,1792,7403,1594,18140,2678,16385,2597,20241,2544,21533,2459,11515,2085,8045,1737,1423,621,1095,509,55723,3381,3528,920,2833,966,7414,1675,6771,1465,8119,1874,10637,1763,6224,1331,6191,1251,2033,775,1973,781,11526,1273,2050,548,1696,696,2619,819,914,417,1444,611,1377,544,531,297,608,343,38,66,249,181,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,89394,3133,8777,1404,1233,569,796,571,1996,728,1714,613,1456,681,944,603,557,337,0,151,0,151,81,137,49845,2941,4000,1055,3183,878,9568,1579,8601,1542,8173,1418,8117,1545,4539,1085,2869,846,536,385,259,232,25171,1794,1869,673,1562,640,2717,790,2340,555,3597,821,6086,1259,2726,713,2527,670,1208,625,539,314,5601,884,968,431,759,367,1026,629,950,403,618,298,745,278,224,165,311,252,0,151,0,151,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1242910,8859,30856,2887,19055,2034,2795,979,5748,1218,1728,560,959,473,314,225,176,240,81,99,0,210,0,210,374032,6971,107044,4256,35107,3006,67471,3799,47542,3637,45148,3152,43055,3456,14217,2184,9353,1568,3465,1026,1630,646,489675,6476,132519,4793,53016,3088,85978,4426,62971,3228,62406,3712,52021,3156,18853,2083,14046,2083,3776,898,4089,901,348347,5175,110281,4168,61936,3670,73981,3445,39892,2810,31536,2511,18731,1757,5256,887,4909,1005,1164,401,661,293,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
