GEO_ID,C19037F_001E,C19037F_001M,C19037F_002E,C19037F_002M,C19037F_003E,C19037F_003M,C19037F_004E,C19037F_004M,C19037F_005E,C19037F_005M,C19037F_006E,C19037F_006M,C19037F_007E,C19037F_007M,C19037F_008E,C19037F_008M,C19037F_009E,C19037F_009M,C19037F_010E,C19037F_010M,C19037F_011E,C19037F_011M,C19037F_012E,C19037F_012M,C19037F_013E,C19037F_013M,C19037F_014E,C19037F_014M,C19037F_015E,C19037F_015M,C19037F_016E,C19037F_016M,C19037F_017E,C19037F_017M,C19037F_018E,C19037F_018M,C19037F_019E,C19037F_019M,C19037F_020E,C19037F_020M,C19037F_021E,C19037F_021M,C19037F_022E,C19037F_022M,C19037F_023E,C19037F_023M,C19037F_024E,C19037F_024M,C19037F_025E,C19037F_025M,C19037F_026E,C19037F_026M,C19037F_027E,C19037F_027M,C19037F_028E,C19037F_028M,C19037F_029E,C19037F_029M,C19037F_030E,C19037F_030M,C19037F_031E,C19037F_031M,C19037F_032E,C19037F_032M,C19037F_033E,C19037F_033M,C19037F_034E,C19037F_034M,C19037F_035E,C19037F_035M,C19037F_036E,C19037F_036M,C19037F_037E,C19037F_037M,C19037F_038E,C19037F_038M,C19037F_039E,C19037F_039M,C19037F_040E,C19037F_040M,C19037F_041E,C19037F_041M,C19037F_042E,C19037F_042M,C19037F_043E,C19037F_043M,C19037F_044E,C19037F_044M,C19037F_045E,C19037F_045M,NAME,C19037F_001MA,C19037F_001EA,C19037F_002EA,C19037F_002MA,C19037F_003EA,C19037F_003MA,C19037F_004MA,C19037F_004EA,C19037F_005EA,C19037F_005MA,C19037F_006MA,C19037F_006EA,C19037F_007EA,C19037F_007MA,C19037F_008EA,C19037F_008MA,C19037F_009EA,C19037F_009MA,C19037F_010MA,C19037F_010EA,C19037F_011MA,C19037F_011EA,C19037F_012MA,C19037F_012EA,C19037F_013EA,C19037F_013MA,C19037F_014EA,C19037F_014MA,C19037F_015MA,C19037F_015EA,C19037F_016EA,C19037F_016MA,C19037F_017MA,C19037F_017EA,C19037F_018EA,C19037F_018MA,C19037F_019EA,C19037F_019MA,C19037F_020EA,C19037F_020MA,C19037F_021MA,C19037F_021EA,C19037F_022MA,C19037F_022EA,C19037F_023MA,C19037F_023EA,C19037F_024EA,C19037F_024MA,C19037F_025EA,C19037F_025MA,C19037F_026MA,C19037F_026EA,C19037F_027EA,C19037F_027MA,C19037F_028MA,C19037F_028EA,C19037F_029EA,C19037F_029MA,C19037F_030MA,C19037F_030EA,C19037F_031EA,C19037F_031MA,C19037F_032MA,C19037F_032EA,C19037F_033EA,C19037F_033MA,C19037F_034MA,C19037F_034EA,C19037F_035MA,C19037F_035EA,C19037F_036EA,C19037F_036MA,C19037F_037MA,C19037F_037EA,C19037F_038EA,C19037F_038MA,C19037F_039MA,C19037F_039EA,C19037F_040EA,C19037F_040MA,C19037F_041EA,C19037F_041MA,C19037F_042EA,C19037F_042MA,C19037F_043MA,C19037F_043EA,C19037F_044EA,C19037F_044MA,C19037F_045MA,C19037F_045EA,state
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,48211,3942,2978,899,209,259,94,144,492,489,859,453,480,375,600,480,244,245,0,234,0,234,0,234,26818,2812,1655,825,1419,800,3919,1156,4192,1351,5647,1380,5701,1436,2655,1069,1265,772,365,333,0,234,16263,2424,798,441,679,491,1691,625,2989,1020,2772,962,4239,1879,1189,652,837,612,519,526,550,607,2152,805,223,234,543,485,638,378,106,99,205,151,65,83,220,202,152,245,0,234,0,234,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,148386,5983,8233,1521,1848,773,417,285,1067,475,1166,607,1768,864,1046,621,385,333,327,309,209,268,0,198,78740,4615,6323,1537,3838,1240,10282,1812,8471,1644,12194,1998,16440,2303,9935,2046,7765,1559,2363,1084,1129,586,50501,3352,4251,988,2591,882,5958,1236,5203,1174,8229,1425,9404,1481,6103,1306,5287,1182,2058,949,1417,742,10912,1757,1837,760,2189,805,3282,1247,1161,560,763,400,765,482,257,196,495,368,97,110,66,107,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,85853,4320,5349,1376,713,436,460,352,1709,1002,995,607,563,429,452,412,334,453,0,198,0,198,123,215,35450,2901,5372,1622,1581,729,6302,1511,5310,1422,5121,1279,6519,1562,3293,1100,1637,580,181,168,134,157,34118,2807,4007,939,4296,1423,4198,1091,3996,1140,3935,1056,6425,1338,3611,1092,2744,1086,680,401,226,169,10936,1444,2204,803,1551,526,2434,760,1817,548,1513,558,1040,471,97,98,67,116,89,119,124,138,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,481749,9686,18568,2429,4065,1160,2132,690,3922,1026,1967,712,3064,913,1601,597,1048,492,536,403,133,177,100,117,231159,6600,23025,2767,16990,2594,32911,3420,31402,3376,37729,3443,38850,3568,22798,2821,19336,2612,4653,1318,3465,1636,179327,6109,26487,2962,13123,2150,26310,2402,21178,2316,23070,2723,29317,2749,18379,2565,14162,2199,4853,1327,2448,847,52695,3494,15286,2210,8726,1612,9304,1803,4728,1143,5166,1282,4442,1243,2371,775,1978,879,516,346,178,231,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,64936,4547,6627,1782,1056,730,1940,1042,1164,751,874,696,810,514,717,457,66,93,0,220,0,220,0,220,43614,4470,3759,1375,4367,1780,8610,1814,8609,1807,9473,2118,5927,1432,1426,1379,962,542,283,303,198,256,13084,2410,1609,888,935,708,1439,628,2708,1303,1983,853,1817,944,1354,659,975,709,142,155,122,145,1611,751,54,92,150,136,916,642,0,220,193,252,130,169,133,195,0,220,0,220,35,65,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,29794,2794,3159,954,1053,603,1084,638,68,97,492,380,204,169,189,196,69,97,0,187,0,187,0,187,16292,2446,1101,530,773,527,2738,780,2668,1120,4191,1297,3036,841,1060,480,686,408,0,187,39,62,8392,1295,1024,508,304,280,876,441,849,458,1610,559,1363,569,1076,441,1138,610,58,67,94,115,1951,593,191,259,468,330,494,268,170,144,412,274,118,145,27,51,71,120,0,187,0,187,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,25757,1891,2113,624,43,55,242,211,517,389,385,440,404,265,300,201,222,205,0,163,0,163,0,163,13419,1534,704,375,946,558,2272,791,2911,834,2278,650,2779,657,891,310,531,383,60,85,47,61,8292,1008,1169,746,947,501,1075,500,1150,527,1081,567,1526,576,569,347,291,179,273,264,211,268,1933,549,506,315,424,284,377,206,129,116,45,49,185,120,84,105,151,183,32,52,0,163,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,37592,2744,2484,937,552,403,447,454,587,519,81,111,228,280,558,589,31,88,0,203,0,203,0,203,24376,2259,2619,1049,1664,816,5487,1614,2957,1130,5474,1330,3007,959,2506,1039,491,423,171,217,0,203,9122,1635,749,566,359,298,1035,441,644,367,1849,804,2755,985,1498,985,107,126,0,203,126,172,1610,626,459,492,280,219,132,155,202,176,15,26,406,303,0,203,116,186,0,203,0,203,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,69881,3616,5057,1427,1162,636,491,378,1247,693,946,560,839,586,79,85,293,306,0,168,0,168,0,168,37847,3094,7347,1437,2234,947,5373,1275,4032,1119,6052,1387,6274,1447,3687,1131,2798,934,0,168,50,83,22139,1817,4084,948,1794,694,3298,860,2376,821,3638,1088,3695,1098,2229,865,484,285,212,169,329,421,4838,1218,1395,573,762,437,1036,512,537,346,410,313,496,326,202,288,0,168,0,168,0,168,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,482780,11405,34982,3654,6599,1493,2119,906,7260,1438,7289,1436,5279,1183,4797,1576,1336,762,303,292,0,218,0,218,245139,9368,15566,2648,16291,2909,44840,4383,40909,4435,46555,4057,41137,4072,22171,3068,13915,2412,2682,1079,1073,557,161106,6836,15508,2486,8582,1818,21015,2670,24497,2828,26693,3151,31312,3213,16432,2070,12537,2894,2425,1127,2105,807,41553,3313,8722,1576,7394,1395,7918,1348,6008,1393,4805,1024,3748,979,1822,770,955,501,105,124,76,129,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,29956,2919,3358,1189,85,144,780,775,480,447,533,492,968,585,379,347,65,123,68,108,0,192,0,192,17135,2359,1635,683,617,460,2431,917,2091,839,4799,1471,2791,1100,1952,976,607,389,112,185,100,132,8862,1588,1148,706,450,429,376,351,1232,542,1711,723,2643,1056,219,146,866,382,142,125,75,133,601,341,0,192,123,164,0,192,70,127,136,125,100,115,106,138,0,192,66,106,0,192,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,44209,3671,2842,1020,314,380,383,312,801,623,341,450,708,509,36,72,259,322,0,210,0,210,0,210,27719,3157,999,610,1057,626,4545,1557,3136,1092,4467,1355,6608,1684,3301,1142,2698,1259,823,674,85,108,12144,2064,615,506,520,389,1232,612,1267,740,1476,778,2453,740,1850,780,1459,665,631,357,641,444,1504,646,227,213,248,282,81,113,230,230,108,161,401,353,184,201,0,210,0,210,25,40,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,68868,4908,5014,1629,1537,919,598,434,1222,772,799,564,240,229,318,254,300,457,0,201,0,201,0,201,42628,3948,3438,1340,4408,1274,8710,1945,5919,1545,8348,1838,6422,1292,3349,1199,1717,865,12,20,305,225,18522,2015,1329,559,978,560,3462,1078,2615,926,2552,1072,2943,904,2462,1027,1432,548,444,388,305,293,2704,755,332,309,513,314,940,543,169,167,562,335,176,198,12,20,0,201,0,201,0,201,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,21849,2293,1796,609,156,240,57,71,543,420,766,434,200,168,74,84,0,151,0,151,0,151,0,151,14386,2007,1589,590,925,510,3098,953,2679,754,2539,774,1471,567,1258,595,823,519,0,151,4,8,4972,913,479,306,296,236,695,454,395,239,618,357,1577,555,276,256,492,313,120,120,24,40,695,340,106,117,49,56,13,22,155,152,88,112,166,151,0,151,118,154,0,151,0,151,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,120683,5463,3264,870,1726,607,561,372,512,311,142,149,244,276,79,136,0,210,0,210,0,210,0,210,40828,3134,11704,1626,4762,1092,8032,1327,5312,1217,5134,1046,3695,1053,1462,535,543,326,184,243,0,210,50845,3430,13270,1873,6236,1109,8380,1216,7389,1442,6785,1331,5628,1311,1751,645,893,393,331,294,182,221,25746,2257,8900,1324,5034,1100,5372,1287,2106,710,2356,614,1163,532,122,156,462,365,231,179,0,210,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
