GEO_ID,B17010I_001E,B17010I_001M,B17010I_002E,B17010I_002M,B17010I_003E,B17010I_003M,B17010I_004E,B17010I_004M,B17010I_005E,B17010I_005M,B17010I_006E,B17010I_006M,B17010I_007E,B17010I_007M,B17010I_008E,B17010I_008M,B17010I_009E,B17010I_009M,B17010I_010E,B17010I_010M,B17010I_011E,B17010I_011M,B17010I_012E,B17010I_012M,B17010I_013E,B17010I_013M,B17010I_014E,B17010I_014M,B17010I_015E,B17010I_015M,B17010I_016E,B17010I_016M,B17010I_017E,B17010I_017M,B17010I_018E,B17010I_018M,B17010I_019E,B17010I_019M,B17010I_020E,B17010I_020M,B17010I_021E,B17010I_021M,B17010I_022E,B17010I_022M,B17010I_023E,B17010I_023M,B17010I_024E,B17010I_024M,B17010I_025E,B17010I_025M,B17010I_026E,B17010I_026M,B17010I_027E,B17010I_027M,B17010I_028E,B17010I_028M,B17010I_029E,B17010I_029M,B17010I_030E,B17010I_030M,B17010I_031E,B17010I_031M,B17010I_032E,B17010I_032M,B17010I_033E,B17010I_033M,B17010I_034E,B17010I_034M,B17010I_035E,B17010I_035M,B17010I_036E,B17010I_036M,B17010I_037E,B17010I_037M,B17010I_038E,B17010I_038M,B17010I_039E,B17010I_039M,B17010I_040E,B17010I_040M,B17010I_041E,B17010I_041M,NAME,B17010I_001EA,B17010I_001MA,B17010I_002MA,B17010I_002EA,B17010I_003MA,B17010I_003EA,B17010I_004EA,B17010I_004MA,B17010I_005EA,B17010I_005MA,B17010I_006EA,B17010I_006MA,B17010I_007MA,B17010I_007EA,B17010I_008MA,B17010I_008EA,B17010I_009MA,B17010I_009EA,B17010I_010EA,B17010I_010MA,B17010I_011EA,B17010I_011MA,B17010I_012EA,B17010I_012MA,B17010I_013MA,B17010I_013EA,B17010I_014MA,B17010I_014EA,B17010I_015EA,B17010I_015MA,B17010I_016EA,B17010I_016MA,B17010I_017EA,B17010I_017MA,B17010I_018MA,B17010I_018EA,B17010I_019MA,B17010I_019EA,B17010I_020MA,B17010I_020EA,B17010I_021EA,B17010I_021MA,B17010I_022EA,B17010I_022MA,B17010I_023EA,B17010I_023MA,B17010I_024MA,B17010I_024EA,B17010I_025MA,B17010I_025EA,B17010I_026EA,B17010I_026MA,B17010I_027EA,B17010I_027MA,B17010I_028EA,B17010I_028MA,B17010I_029MA,B17010I_029EA,B17010I_030MA,B17010I_030EA,B17010I_031MA,B17010I_031EA,B17010I_032EA,B17010I_032MA,B17010I_033EA,B17010I_033MA,B17010I_034EA,B17010I_034MA,B17010I_035EA,B17010I_035MA,B17010I_036MA,B17010I_036EA,B17010I_037EA,B17010I_037MA,B17010I_038EA,B17010I_038MA,B17010I_039EA,B17010I_039MA,B17010I_040EA,B17010I_040MA,B17010I_041MA,B17010I_041EA,state
0400000US32,141179,4643,29048,3023,15002,2445,13272,2348,690,430,6571,1844,6011,1554,1730,774,14046,1897,4424,1127,3875,1064,1016,588,983,447,1876,736,549,487,9622,1738,9063,1640,881,592,2782,985,5400,1322,559,397,112131,4660,74092,4270,52484,4316,6646,1560,15825,2620,30013,3333,21608,2060,38039,4127,14966,2428,9477,1876,1704,1084,2325,952,5448,1506,5489,1179,23073,3408,17444,2849,2248,898,3245,1065,11951,2732,5629,1476,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,346222,6067,62707,3683,19007,2076,14826,2003,1753,682,6287,1269,6786,1414,4181,986,43700,3088,7660,1388,6219,1280,1960,726,2466,860,1793,708,1441,700,36040,3050,31822,2722,6113,1422,10028,1595,15681,2118,4218,1160,283515,6835,173953,5302,102462,5030,16853,2357,23485,2533,62124,4037,71491,4466,109562,5941,37864,3829,22660,3266,4823,1257,3742,1161,14095,2671,15204,2272,71698,4349,46462,3820,8540,1478,7755,1476,30167,3065,25236,2470,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,222116,5697,53685,4564,21070,2600,13845,2106,1717,723,6230,1525,5898,1319,7225,1355,32615,3443,7519,1539,5221,1278,1340,613,1771,879,2110,830,2298,896,25096,3177,21975,3006,3708,977,6796,1558,11471,2405,3121,1221,168431,4860,117566,5068,57602,4069,9490,1863,14806,2436,33306,3140,59964,3480,50865,3310,16969,2274,8952,1758,1995,819,1168,603,5789,1340,8017,1605,33896,2527,21610,2580,4574,1221,3979,1199,13057,1747,12286,1954,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,742058,9358,185775,6731,46563,4347,34382,3578,5028,1380,13166,2152,16188,2078,12181,2164,139212,6537,19581,2313,14875,2061,3565,1061,4114,1069,7196,1653,4706,1257,119631,5348,100620,5252,15987,2051,28283,2714,56350,4131,19011,2427,556283,10365,314713,8903,182977,7095,34585,3374,39551,3553,108841,6042,131736,5244,241570,7788,71448,4926,34853,3866,10834,1803,7041,1658,16978,2642,36595,3514,170122,6381,102716,4889,16000,2203,17834,2351,68882,4230,67406,4525,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,158860,5282,50586,4214,24002,3059,21500,2889,3652,1423,9105,1870,8743,2313,2502,912,26584,3022,7706,1702,7408,1685,1337,595,3306,1203,2765,998,298,243,18878,2617,18305,2558,4136,1319,7870,1846,6299,1509,573,405,108274,5051,74542,5004,53561,4974,10705,2303,14452,2977,28404,3083,20981,2896,33732,3145,15603,2206,8950,1808,3650,1268,1922,879,3378,1052,6653,1638,18129,2709,13810,2576,1997,1129,2475,1078,9338,2183,4319,1309,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,70673,3170,18263,2306,4928,1169,3985,1046,544,406,1735,771,1706,642,943,451,13335,1890,2076,812,1842,797,675,487,266,199,901,589,234,211,11259,1659,10531,1640,2679,882,4598,1109,3254,903,728,418,52410,2834,36149,2718,21342,2066,3707,891,5049,1000,12586,1817,14807,1559,16261,1811,5133,1046,2922,777,1261,597,404,399,1257,516,2211,713,11128,1610,8368,1480,1762,824,1179,555,5427,1129,2760,613,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,65490,2865,17351,2066,9308,1617,7886,1526,1284,573,3786,1254,2816,806,1422,583,8043,1532,1444,568,1204,509,210,177,322,223,672,402,240,190,6599,1356,6300,1344,903,457,3259,950,2138,788,299,177,48139,2642,33987,2246,22155,1966,4825,922,6761,1302,10569,1181,11832,1557,14152,1883,6607,1320,3339,902,684,378,359,249,2296,817,3268,960,7545,1294,5954,1154,1532,700,647,415,3775,866,1591,506,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,87422,3156,24011,2808,12562,1982,11480,1910,1012,710,6338,1584,4130,1182,1082,441,11449,1942,2340,1019,1712,840,601,423,392,346,719,574,628,549,9109,1806,8233,1597,1143,634,4120,1358,2970,993,876,634,63411,3526,47227,3205,34797,2790,5531,1205,10461,2281,18805,2126,12430,1908,16184,2368,8337,1805,5872,1524,1843,935,1179,740,2850,1079,2465,991,7847,1311,5537,1247,889,478,1040,552,3608,952,2310,639,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,146180,4231,46402,3605,10289,1590,7712,1370,867,585,2566,867,4279,1107,2577,788,36113,2935,5896,1397,4937,1407,1338,641,1726,885,1873,766,959,504,30217,3003,28309,2996,5486,1421,8468,1628,14355,1867,1908,647,99778,4345,62309,3840,39906,3231,8096,1780,7019,1337,24791,2580,22403,2114,37469,3605,13309,2043,7704,1469,2735,984,1169,579,3800,978,5605,1292,24160,2858,17253,2298,2684,1012,3697,1202,10872,1809,6907,1549,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,28367,1923,9251,1346,3571,944,2523,881,366,333,854,514,1303,730,1048,544,5680,1183,728,456,618,431,84,137,334,332,200,232,110,176,4952,1085,4611,1083,905,510,1314,644,2392,848,341,266,19116,1978,10012,1777,6355,1186,705,435,1626,704,4024,1102,3657,993,9104,1423,3694,1070,2303,931,536,384,442,428,1325,774,1391,625,5410,1090,3315,935,686,451,646,379,1983,785,2095,668,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,45983,3231,14166,2308,7515,1858,6837,1832,1103,947,2954,1132,2780,1204,678,522,6651,1815,1273,704,1273,704,309,216,0,217,964,684,0,217,5378,1643,5326,1655,815,677,1585,788,2926,1218,52,84,31817,3216,21932,3126,15874,2738,2848,1257,5564,1712,7462,1715,6058,1364,9885,1965,5862,1577,3416,1229,692,659,937,853,1787,818,2446,934,4023,1497,2755,1244,794,818,482,279,1479,730,1268,605,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,53992,2886,16895,2346,8718,1707,7692,1564,1418,841,3372,1035,2902,1083,1026,599,8177,1538,1055,481,941,499,384,353,406,307,151,161,114,122,7122,1468,6251,1426,1235,676,2318,963,2698,1188,871,531,37097,2544,25611,2424,17177,1857,4120,1198,3814,1207,9243,1701,8434,1765,11486,1596,6386,1357,3488,1174,905,573,963,757,1620,629,2898,883,5100,1332,3976,1243,692,509,961,636,2323,841,1124,630,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2076853,15913,518618,12011,246286,8198,204673,7496,28160,3011,87254,5352,89259,5365,41613,3491,272332,9556,44751,4287,36309,3716,9619,1991,13561,2524,13129,2212,8442,1589,227581,8375,208193,8384,31936,3426,76510,5425,99747,6063,19388,2386,1558235,15121,1103853,15021,682605,12899,114602,6186,183008,7615,384995,10878,421248,10548,454382,12925,158079,7514,81899,5913,19488,2898,15241,2428,47170,4684,76180,6060,296303,10654,192586,8743,26867,2927,38554,3605,127165,7649,103717,4535,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,72203,3381,19238,2299,9081,1781,8298,1773,1595,760,3541,1124,3162,1112,783,424,10157,1734,1853,827,1469,736,145,180,577,530,747,473,384,344,8304,1486,8073,1490,1534,703,2990,1045,3549,1205,231,269,52965,3350,40023,2941,27358,2872,4320,1353,7590,1504,15448,1933,12665,1929,12942,2028,5502,1350,3484,1150,842,557,1019,584,1623,821,2018,858,7440,1299,5568,1300,813,533,994,662,3761,1044,1872,846,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,127152,4648,20824,3002,8048,1850,6602,1806,1059,761,3077,1214,2466,1009,1446,705,12776,2687,1686,732,1169,527,394,309,188,227,587,386,517,471,11090,2628,10394,2576,1554,1099,3902,1173,4938,1615,696,544,106328,5006,76055,4741,52313,3986,11304,2182,11890,1990,29119,2897,23742,2701,30273,3164,11940,2296,8524,2128,1537,938,1743,867,5244,1679,3416,1359,18333,2170,12912,2005,2707,1095,3918,1315,6287,1302,5421,1199,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,150885,4553,40041,3157,16722,2464,15222,2267,2113,785,7539,1649,5570,1332,1500,627,23319,2512,4018,1198,3699,1163,881,693,1564,725,1254,592,319,235,19301,2212,17715,2255,3669,1164,7346,1729,6700,1377,1586,669,110844,4040,81025,3792,56157,3623,8702,1783,18047,2582,29408,2159,24868,2787,29819,3048,12867,2160,8003,1843,3432,1250,1545,767,3026,1056,4864,1419,16952,2265,12183,1940,958,596,2212,1080,9013,1707,4769,1364,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,66481,2721,15948,1920,5230,968,4388,948,665,367,2185,758,1538,491,842,417,10718,1756,2638,854,2340,806,783,495,943,613,614,335,298,326,8080,1427,7625,1456,962,539,2724,888,3939,933,455,251,50533,2711,33460,2536,22081,2191,3760,1012,6171,1202,12150,1849,11379,1481,17073,2177,8521,1540,5563,1217,1989,715,1417,845,2157,731,2958,900,8552,1424,7069,1228,1012,570,1517,634,4540,1071,1483,619,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,894661,9884,373857,7943,156059,6165,68974,4151,11217,1629,13284,2082,44473,3279,87085,4059,217798,7320,41807,3130,27206,2774,6104,1169,6184,1243,14918,1880,14601,1667,175991,6412,126046,5076,17124,1785,28627,1994,80295,4293,49945,3483,520804,9481,359040,8174,133850,5508,21386,1896,18520,1833,93944,5035,225190,5391,161764,5896,36073,2789,15814,2115,4764,1132,2037,725,9013,1506,20259,1838,125691,4766,57721,3782,8303,1345,6489,1464,42929,3132,67970,3368,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
