GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001EA,B17010B_001MA,B17010B_002EA,B17010B_002MA,B17010B_003EA,B17010B_003MA,B17010B_004MA,B17010B_004EA,B17010B_005EA,B17010B_005MA,B17010B_006EA,B17010B_006MA,B17010B_007EA,B17010B_007MA,B17010B_008EA,B17010B_008MA,B17010B_009MA,B17010B_009EA,B17010B_010EA,B17010B_010MA,B17010B_011MA,B17010B_011EA,B17010B_012EA,B17010B_012MA,B17010B_013EA,B17010B_013MA,B17010B_014EA,B17010B_014MA,B17010B_015MA,B17010B_015EA,B17010B_016EA,B17010B_016MA,B17010B_017MA,B17010B_017EA,B17010B_018EA,B17010B_018MA,B17010B_019MA,B17010B_019EA,B17010B_020MA,B17010B_020EA,B17010B_021MA,B17010B_021EA,B17010B_022MA,B17010B_022EA,B17010B_023EA,B17010B_023MA,B17010B_024EA,B17010B_024MA,B17010B_025MA,B17010B_025EA,B17010B_026MA,B17010B_026EA,B17010B_027MA,B17010B_027EA,B17010B_028MA,B17010B_028EA,B17010B_029EA,B17010B_029MA,B17010B_030MA,B17010B_030EA,B17010B_031MA,B17010B_031EA,B17010B_032MA,B17010B_032EA,B17010B_033MA,B17010B_033EA,B17010B_034EA,B17010B_034MA,B17010B_035EA,B17010B_035MA,B17010B_036MA,B17010B_036EA,B17010B_037MA,B17010B_037EA,B17010B_038EA,B17010B_038MA,B17010B_039EA,B17010B_039MA,B17010B_040EA,B17010B_040MA,B17010B_041MA,B17010B_041EA,state
0400000US32,48966,3399,11526,1887,2430,966,1954,908,479,299,278,237,1197,795,476,396,9096,1586,1506,711,1071,536,431,315,375,336,265,251,435,415,7590,1428,5767,1302,1766,967,1678,746,2323,902,1823,776,37440,3220,22125,2714,10052,2249,1350,1106,2727,1476,5975,2005,12073,1656,15315,2349,3349,1174,2366,1042,738,646,520,503,1108,547,983,547,11966,2005,7852,1693,863,594,785,432,6204,1766,4114,1301,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,264824,5861,44938,3411,6283,1301,3677,1015,297,232,1186,716,2194,709,2606,717,38655,3113,4655,1023,3420,981,1408,781,484,341,1528,618,1235,534,34000,2997,30037,2637,4830,1005,8989,1501,16218,2061,3963,1125,219886,6244,114026,4534,56149,3805,8908,1399,11011,1887,36230,2841,57877,3726,105860,4019,21975,2565,11864,1663,3155,936,1802,678,6907,1419,10111,1969,83885,3264,50954,3098,5420,1236,9208,1591,36326,2676,32931,2248,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,666964,8003,140438,5569,22819,2397,15527,1975,2309,912,4932,1272,8286,1413,7292,1193,117619,5377,14236,1871,10581,1605,1934,651,2380,868,6267,1378,3655,998,103383,5481,84625,4912,11449,1707,25171,2851,48005,3776,18758,2224,526526,8524,243335,6871,123315,5627,18337,2213,26436,2800,78542,4386,120020,5602,283191,7376,56285,3954,26675,2566,5287,1336,3932,951,17456,2223,29610,2688,226906,6292,132034,5065,20717,2824,19387,2203,91930,4705,94872,4371,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,490911,9114,114110,5861,19430,2140,11329,1482,1409,698,4712,1024,5208,1189,8101,1515,94680,5582,9758,1866,7117,1737,1464,649,3044,1303,2609,977,2641,838,84922,5313,71995,5039,13408,1962,21031,2683,37556,3791,12927,1768,376801,8528,205847,5828,89061,5302,18675,3105,13256,2469,57130,4594,116786,5712,170954,7490,31037,3283,17096,2564,3465,1284,3346,1573,10285,1886,13941,2142,139917,6552,87328,5444,14167,2469,12778,2266,60383,4810,52589,3949,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,312263,6356,94601,4378,13336,1979,9164,1770,1723,807,3198,997,4243,1255,4172,982,81265,4203,8983,1564,7292,1464,1440,600,679,372,5173,1225,1691,609,72282,3992,65473,3666,14981,2051,20035,2173,30457,2686,6809,1142,217662,5723,107499,4625,43324,3031,7076,1754,8326,1702,27922,2895,64175,3557,110163,5451,18846,2442,9003,1827,2037,1024,883,586,6083,1290,9843,1696,91317,4650,57425,3760,7490,1303,8707,1725,41228,3337,33892,2706,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,61069,2316,17535,1881,3536,985,1709,623,79,78,545,363,1085,449,1827,812,13999,1643,1678,556,1059,465,305,263,175,186,579,303,619,374,12321,1530,10777,1491,2586,726,2837,923,5354,1233,1544,552,43534,2638,24211,2139,11451,1545,1724,669,1755,611,7972,1319,12760,1310,19323,2069,4808,1091,2829,909,763,514,594,376,1472,722,1979,801,14515,1802,9836,1582,1682,609,1241,638,6913,1335,4679,859,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,13066,1465,3669,926,533,328,465,329,0,203,125,165,340,297,68,89,3136,882,288,265,288,265,53,96,31,63,204,237,0,203,2848,832,2601,797,497,334,676,404,1428,643,247,268,9397,1306,5354,1323,2897,1000,554,398,931,571,1412,620,2457,695,4043,994,990,592,718,539,106,120,11,21,601,522,272,221,3053,823,1736,682,885,564,115,86,736,447,1317,547,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,286383,6729,73152,4330,8308,1644,5537,1276,618,595,2218,819,2701,737,2771,957,64844,3860,7155,1332,5416,1259,1691,804,1158,589,2567,773,1739,762,57689,3838,49357,3649,8797,1988,15060,1886,25500,2688,8332,1511,213231,6464,101069,5037,46792,3415,5830,1219,11306,2105,29656,2469,54277,3930,112162,5281,23022,2602,12298,2136,3261,1175,1082,603,7955,1542,10724,1663,89140,5112,54079,4315,8111,1498,11249,1825,34719,3270,35061,3196,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,14604,1451,4042,1174,486,321,393,317,0,207,213,223,180,179,93,117,3556,1157,276,306,276,306,0,207,0,207,276,306,0,207,3280,1102,3184,1109,583,400,1089,713,1512,690,96,156,10562,1134,6062,1047,3299,878,211,205,964,440,2124,710,2763,709,4500,1109,646,379,439,290,78,136,207,182,154,171,207,235,3854,1054,3135,1026,979,502,768,676,1388,625,719,378,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,308135,5936,82346,5006,12419,1795,7662,1527,1024,601,2238,1120,4400,1238,4757,1027,69927,4966,7049,1705,5305,1552,849,661,1241,767,3215,1040,1744,653,62878,4744,50638,3850,10641,2132,18082,2258,21915,2458,12240,2124,225789,5838,127112,4983,51593,3870,4990,1079,9962,2004,36641,3283,75519,4187,98677,5065,20304,2532,9577,2055,1656,811,1494,762,6427,1793,10727,1732,78373,4883,46915,3705,7900,1548,7923,1830,31092,3246,31458,3069,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,241522,5743,64813,3994,9364,1680,5541,1535,571,414,2421,805,2549,1063,3823,945,55449,3845,7220,1454,4649,1145,842,487,1348,653,2459,927,2571,890,48229,3551,42044,3652,9469,1494,11443,1916,21132,2605,6185,1236,176709,5711,91520,4097,40353,3365,6519,1623,7149,1791,26685,2952,51167,3276,85189,4475,14330,2140,6534,1861,2001,1226,683,450,3850,1196,7796,1456,70859,4199,43420,3619,5389,1233,6621,1573,31410,3627,27439,2561,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,684107,10214,145602,6615,22515,2845,13417,2156,1891,773,4824,1175,6702,1667,9098,1707,123087,5768,14176,2352,10683,2208,2661,1255,2660,1189,5362,1566,3493,908,108911,5072,92177,4840,18980,2471,26838,3114,46359,3773,16734,2169,538505,9845,293503,8727,145048,7566,24362,2727,31625,3871,89061,6221,148455,6488,245002,7668,51255,4874,24290,3977,5068,1651,3782,1246,15440,3292,26965,3167,193747,7063,126936,6308,19256,2855,20017,2529,87663,5430,66811,4352,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,362904,7160,60013,3926,8076,1678,4324,1210,255,174,1625,801,2444,771,3752,989,51937,3636,5564,1280,4257,1118,1389,567,296,253,2572,1058,1307,567,46373,3378,41183,3263,9432,1923,11726,1853,20025,2475,5190,1183,302891,6763,177445,5260,85035,4343,13061,2079,18202,2470,53772,4273,92410,4002,125446,6263,24248,2644,12431,1964,3143,1035,1314,766,7974,1627,11817,1646,101198,6045,61531,5090,9518,1832,10112,1770,41901,4133,39667,3734,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,51265,2929,10569,1668,2571,872,2153,780,372,328,668,458,1113,719,418,341,7998,1531,1101,606,1004,591,165,249,359,447,480,442,97,133,6897,1592,6173,1575,1657,862,2228,904,2288,888,724,466,40696,2943,24125,2133,12964,2056,3170,939,2910,1056,6884,1685,11161,1394,16571,2366,3850,999,2818,898,720,549,260,411,1838,804,1032,492,12721,2055,8950,1849,1558,900,1437,753,5955,1405,3771,1082,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,73213,2828,26283,2431,2934,917,2206,847,541,378,654,410,1011,695,728,367,23349,2241,3143,926,2596,851,385,229,341,271,1870,722,547,435,20206,2043,18039,1901,4159,1233,5709,1201,8171,1505,2167,678,46930,2738,21230,2352,10755,1764,1649,878,1568,491,7538,1549,10475,1425,25700,2008,5179,1282,3494,1046,502,363,446,333,2546,937,1685,630,20521,1692,13684,1623,2437,833,2666,740,8581,1361,6837,1058,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,74519,3539,32917,2547,11694,1688,4439,1026,653,334,598,355,3188,914,7255,1304,21223,1918,3183,688,2014,554,333,279,582,355,1099,413,1169,455,18040,1899,13202,1676,1701,624,3790,1017,7711,1241,4838,1037,41602,2778,25673,2516,9359,1620,1739,594,1643,644,5977,1165,16314,1844,15929,1800,3234,847,1297,557,177,217,398,326,722,425,1937,653,12695,1607,6172,1195,1222,587,704,523,4246,967,6523,912,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
