GEO_ID,C20005F_001E,C20005F_001M,C20005F_002E,C20005F_002M,C20005F_003E,C20005F_003M,C20005F_004E,C20005F_004M,C20005F_005E,C20005F_005M,C20005F_006E,C20005F_006M,C20005F_007E,C20005F_007M,C20005F_008E,C20005F_008M,C20005F_009E,C20005F_009M,C20005F_010E,C20005F_010M,C20005F_011E,C20005F_011M,C20005F_012E,C20005F_012M,C20005F_013E,C20005F_013M,C20005F_014E,C20005F_014M,C20005F_015E,C20005F_015M,C20005F_016E,C20005F_016M,C20005F_017E,C20005F_017M,C20005F_018E,C20005F_018M,C20005F_019E,C20005F_019M,C20005F_020E,C20005F_020M,C20005F_021E,C20005F_021M,C20005F_022E,C20005F_022M,C20005F_023E,C20005F_023M,C20005F_024E,C20005F_024M,C20005F_025E,C20005F_025M,C20005F_026E,C20005F_026M,C20005F_027E,C20005F_027M,C20005F_028E,C20005F_028M,C20005F_029E,C20005F_029M,C20005F_030E,C20005F_030M,C20005F_031E,C20005F_031M,C20005F_032E,C20005F_032M,C20005F_033E,C20005F_033M,C20005F_034E,C20005F_034M,C20005F_035E,C20005F_035M,C20005F_036E,C20005F_036M,C20005F_037E,C20005F_037M,C20005F_038E,C20005F_038M,C20005F_039E,C20005F_039M,NAME,C20005F_001MA,C20005F_001EA,C20005F_002MA,C20005F_002EA,C20005F_003MA,C20005F_003EA,C20005F_004EA,C20005F_004MA,C20005F_005EA,C20005F_005MA,C20005F_006MA,C20005F_006EA,C20005F_007MA,C20005F_007EA,C20005F_008MA,C20005F_008EA,C20005F_009EA,C20005F_009MA,C20005F_010EA,C20005F_010MA,C20005F_011EA,C20005F_011MA,C20005F_012MA,C20005F_012EA,C20005F_013MA,C20005F_013EA,C20005F_014MA,C20005F_014EA,C20005F_015EA,C20005F_015MA,C20005F_016EA,C20005F_016MA,C20005F_017MA,C20005F_017EA,C20005F_018MA,C20005F_018EA,C20005F_019MA,C20005F_019EA,C20005F_020EA,C20005F_020MA,C20005F_021EA,C20005F_021MA,C20005F_022EA,C20005F_022MA,C20005F_023EA,C20005F_023MA,C20005F_024MA,C20005F_024EA,C20005F_025MA,C20005F_025EA,C20005F_026EA,C20005F_026MA,C20005F_027EA,C20005F_027MA,C20005F_028EA,C20005F_028MA,C20005F_029MA,C20005F_029EA,C20005F_030MA,C20005F_030EA,C20005F_031MA,C20005F_031EA,C20005F_032MA,C20005F_032EA,C20005F_033EA,C20005F_033MA,C20005F_034MA,C20005F_034EA,C20005F_035MA,C20005F_035EA,C20005F_036MA,C20005F_036EA,C20005F_037MA,C20005F_037EA,C20005F_038EA,C20005F_038MA,C20005F_039MA,C20005F_039EA,state
0400000US35,196126,9511,99189,5356,44089,4097,0,198,44089,4097,1962,776,10187,2619,8424,1989,13519,2513,6294,1598,3703,1123,55100,4342,32868,3530,22232,2760,10851,1788,5421,1482,2514,937,2479,947,631,405,336,245,96937,5822,34036,3735,48,79,33988,3721,2661,1154,7359,1654,10233,2098,9334,1730,3592,1459,809,400,62901,4562,39631,3370,23270,2805,14143,2205,5552,1520,1631,693,1393,587,496,424,55,93,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1260485,24972,617306,13268,303207,10147,0,192,303207,10147,7030,1328,79879,6251,73975,5884,80114,4916,36963,3118,25246,3491,314099,8902,178733,7022,135366,6336,61018,4438,42675,4069,17022,2685,9484,1862,2697,1038,2470,962,643179,15184,206898,8683,0,192,206898,8683,10538,1955,55228,4891,45303,4104,57551,3994,23609,2767,14669,2193,436281,11942,291129,10390,145152,6958,75208,5073,43436,3825,15054,2568,7334,1443,2871,1121,1249,614,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,176797,10924,98463,6736,51345,5138,0,220,51345,5138,2155,829,16400,3275,17082,3085,11962,1995,2629,1099,1117,593,47118,4993,14147,2767,32971,3879,12531,2223,15158,2464,3797,1362,1274,616,145,153,66,83,78334,5592,24151,3731,0,220,24151,3731,2291,1373,8335,2123,9021,2331,2391,862,713,445,1400,848,54183,4134,31029,3075,23154,3603,13847,2651,7041,1958,1488,694,778,608,0,220,0,220,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,69832,5196,38979,3831,20576,2648,0,187,20576,2648,633,418,4186,1342,5400,1595,5432,1154,3523,973,1402,653,18403,2508,8526,1289,9877,2204,5316,1471,3274,1222,490,288,546,322,195,229,56,97,30853,2676,10352,1860,0,187,10352,1860,314,211,2502,803,2570,844,3834,1244,868,493,264,297,20501,2305,11024,1898,9477,1568,5423,1093,2756,1012,738,480,234,190,266,261,60,109,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,63440,4278,37134,2810,19797,1706,0,163,19797,1706,983,766,3761,919,6147,985,5253,917,2746,860,907,497,17337,2118,7698,1447,9639,1589,3462,1035,3855,1427,1778,684,544,281,0,163,0,163,26306,2402,8734,1283,0,163,8734,1283,320,207,2727,675,2617,697,2151,731,610,347,309,211,17572,2197,11334,1473,6238,1277,3849,1129,1872,539,290,226,132,131,0,163,95,166,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,110453,8515,59155,4929,27123,3937,0,203,27123,3937,868,625,7664,1747,7482,1598,9273,2671,1563,697,273,246,32032,3903,11022,1749,21010,3206,10969,2463,5677,1710,2042,872,1999,883,323,327,0,203,51298,4510,12168,2350,0,203,12168,2350,560,459,4952,1534,2521,860,3486,1352,415,385,234,320,39130,3833,19213,2909,19917,3147,13269,2312,4484,1360,1293,689,713,533,139,165,19,34,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,178965,8331,91300,5520,38667,3483,0,168,38667,3483,1045,478,8236,2091,9119,1723,10228,2024,7702,1534,2337,1080,52633,4641,30373,3358,22260,2470,11915,1877,5630,1377,2863,1010,879,462,973,699,0,168,87665,4404,21390,2424,0,168,21390,2424,504,273,4569,1458,6070,1405,6782,1367,2639,923,826,678,66275,4055,41257,3811,25018,2523,14689,1969,6237,1304,2199,735,1409,714,437,309,47,57,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,46037,4674,22553,2631,10673,2165,0,207,10673,2165,394,411,1640,786,2210,1119,5069,1706,1002,597,358,259,11880,1812,7125,1731,4755,1104,2381,863,1127,528,871,563,376,328,0,207,0,207,23484,2613,4965,1144,0,207,4965,1144,221,278,981,518,1118,574,2188,808,360,291,97,161,18519,2355,9761,1763,8758,1692,4885,1258,1847,754,792,473,601,408,100,124,533,632,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,53648,5814,33973,4149,18895,3216,0,217,18895,3216,443,295,7106,1933,4571,1430,4852,1704,1256,1023,667,466,15078,2748,4013,1353,11065,2747,3847,1173,4377,1767,1965,1069,602,633,180,216,94,133,19675,2983,5632,1667,0,217,5632,1667,205,337,2584,1038,1875,1078,655,587,313,454,0,217,14043,2613,8568,2024,5475,1743,3208,1210,1019,612,903,558,345,458,0,217,0,217,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,72842,5704,41855,3901,24315,2773,0,208,24315,2773,663,886,10631,2304,5391,1453,5918,1482,1264,744,448,332,17540,2549,3871,1077,13669,2225,6458,1600,4787,1370,1393,685,660,454,371,380,0,208,30987,3349,7508,1876,0,208,7508,1876,586,500,4614,1465,1294,881,710,452,304,304,0,208,23479,2751,15338,2409,8141,1881,4443,1631,2800,1056,442,296,395,516,0,208,61,105,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1260786,29596,651652,16773,344953,12773,0,218,344953,12773,10474,1957,78908,7176,93067,6399,100533,7787,40368,3770,21603,3279,306699,11940,124542,7484,182157,9695,84646,6946,54692,5024,24176,2785,13287,2342,4137,1308,1219,732,609134,16478,201916,9559,0,218,201916,9559,10515,2843,67097,5275,54690,5169,47153,4700,15444,2614,7017,1709,407218,13892,254408,10526,152810,6862,93033,6086,41850,3824,10400,2006,5117,1813,1748,815,662,531,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,76613,6686,41411,4180,19088,2835,0,192,19088,2835,602,527,3237,1254,5089,1231,6818,1517,2169,827,1173,619,22323,3124,7151,1518,15172,2534,7367,1699,3723,1260,2226,1121,1597,955,35,57,224,266,35202,3614,12314,2149,0,192,12314,2149,460,447,4216,1215,3906,1169,2875,1102,780,470,77,126,22888,2786,12278,1972,10610,2301,6758,1772,2951,1167,520,328,381,420,0,192,0,192,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,125401,9065,65573,5933,39461,4375,0,210,39461,4375,481,472,11296,2854,7806,1827,10944,2186,4599,1329,4335,1386,26112,3780,9940,2264,16172,2839,6523,1674,5339,1594,1492,686,2097,824,663,629,58,89,59828,4749,21558,3355,0,210,21558,3355,884,547,5464,1235,5003,1627,6274,1654,1779,741,2154,915,38270,3532,19457,2517,18813,2828,8803,2056,6164,1737,2537,1123,1122,679,113,140,74,106,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,183231,11395,98295,6156,44875,4166,0,201,44875,4166,2353,1148,10182,2359,11860,2169,11887,1897,5313,1479,3280,965,53420,4776,17344,2357,36076,4328,14688,2374,12871,2878,3897,906,3099,1207,1127,720,394,450,84936,6272,19410,2500,0,201,19410,2500,960,612,6955,1515,5534,1588,4133,1099,1332,558,496,348,65526,5871,34271,4293,31255,3899,18155,2724,10933,2174,1072,611,780,397,94,161,221,342,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,55214,5426,30649,3397,16802,2359,0,151,16802,2359,256,306,5327,1645,5096,1191,4211,1063,1285,550,627,339,13847,2095,5606,1346,8241,1490,3473,845,3004,947,1022,535,591,322,0,151,151,156,24565,2831,8575,1838,0,151,8575,1838,31,54,2155,996,2851,887,1943,706,1059,571,536,414,15990,1864,8744,1366,7246,1301,4578,925,1165,535,1128,548,338,247,28,44,9,20,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,10043,1568,5473,986,3484,732,0,189,3484,732,105,130,560,381,174,157,1246,581,408,296,991,529,1989,720,916,479,1073,498,248,200,175,181,467,404,79,139,18,35,86,166,4570,1004,1945,690,0,189,1945,690,160,195,104,150,561,377,469,403,485,327,166,268,2625,771,1622,606,1003,515,546,360,244,197,195,229,0,189,18,36,0,189,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,283265,11444,139866,7066,47340,3827,0,210,47340,3827,3011,1093,22172,2728,9362,1590,7850,1421,4033,1149,912,559,92526,5534,66335,4543,26191,2981,16956,2365,6725,1368,1337,853,755,336,236,279,182,172,143399,6693,33964,3370,0,210,33964,3370,1479,798,14832,2222,8792,1490,6861,1361,1523,657,477,370,109435,5840,85403,4948,24032,2558,15328,1852,5726,1266,1194,576,1374,570,227,232,183,241,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
