GEO_ID,C19037B_001E,C19037B_001M,C19037B_002E,C19037B_002M,C19037B_003E,C19037B_003M,C19037B_004E,C19037B_004M,C19037B_005E,C19037B_005M,C19037B_006E,C19037B_006M,C19037B_007E,C19037B_007M,C19037B_008E,C19037B_008M,C19037B_009E,C19037B_009M,C19037B_010E,C19037B_010M,C19037B_011E,C19037B_011M,C19037B_012E,C19037B_012M,C19037B_013E,C19037B_013M,C19037B_014E,C19037B_014M,C19037B_015E,C19037B_015M,C19037B_016E,C19037B_016M,C19037B_017E,C19037B_017M,C19037B_018E,C19037B_018M,C19037B_019E,C19037B_019M,C19037B_020E,C19037B_020M,C19037B_021E,C19037B_021M,C19037B_022E,C19037B_022M,C19037B_023E,C19037B_023M,C19037B_024E,C19037B_024M,C19037B_025E,C19037B_025M,C19037B_026E,C19037B_026M,C19037B_027E,C19037B_027M,C19037B_028E,C19037B_028M,C19037B_029E,C19037B_029M,C19037B_030E,C19037B_030M,C19037B_031E,C19037B_031M,C19037B_032E,C19037B_032M,C19037B_033E,C19037B_033M,C19037B_034E,C19037B_034M,C19037B_035E,C19037B_035M,C19037B_036E,C19037B_036M,C19037B_037E,C19037B_037M,C19037B_038E,C19037B_038M,C19037B_039E,C19037B_039M,C19037B_040E,C19037B_040M,C19037B_041E,C19037B_041M,C19037B_042E,C19037B_042M,C19037B_043E,C19037B_043M,C19037B_044E,C19037B_044M,C19037B_045E,C19037B_045M,NAME,C19037B_001MA,C19037B_001EA,C19037B_002MA,C19037B_002EA,C19037B_003MA,C19037B_003EA,C19037B_004MA,C19037B_004EA,C19037B_005MA,C19037B_005EA,C19037B_006MA,C19037B_006EA,C19037B_007EA,C19037B_007MA,C19037B_008MA,C19037B_008EA,C19037B_009EA,C19037B_009MA,C19037B_010MA,C19037B_010EA,C19037B_011MA,C19037B_011EA,C19037B_012MA,C19037B_012EA,C19037B_013EA,C19037B_013MA,C19037B_014MA,C19037B_014EA,C19037B_015EA,C19037B_015MA,C19037B_016MA,C19037B_016EA,C19037B_017MA,C19037B_017EA,C19037B_018EA,C19037B_018MA,C19037B_019MA,C19037B_019EA,C19037B_020EA,C19037B_020MA,C19037B_021MA,C19037B_021EA,C19037B_022EA,C19037B_022MA,C19037B_023EA,C19037B_023MA,C19037B_024EA,C19037B_024MA,C19037B_025MA,C19037B_025EA,C19037B_026MA,C19037B_026EA,C19037B_027MA,C19037B_027EA,C19037B_028EA,C19037B_028MA,C19037B_029EA,C19037B_029MA,C19037B_030MA,C19037B_030EA,C19037B_031EA,C19037B_031MA,C19037B_032MA,C19037B_032EA,C19037B_033EA,C19037B_033MA,C19037B_034EA,C19037B_034MA,C19037B_035EA,C19037B_035MA,C19037B_036MA,C19037B_036EA,C19037B_037MA,C19037B_037EA,C19037B_038MA,C19037B_038EA,C19037B_039EA,C19037B_039MA,C19037B_040EA,C19037B_040MA,C19037B_041MA,C19037B_041EA,C19037B_042EA,C19037B_042MA,C19037B_043MA,C19037B_043EA,C19037B_044EA,C19037B_044MA,C19037B_045MA,C19037B_045EA,state
0400000US29,258360,4112,14252,1698,5394,1151,1355,641,2251,685,1796,718,2260,1037,997,659,179,180,0,184,0,184,20,34,99168,3355,19099,2102,7130,1719,15485,2036,13964,2153,14557,2247,15727,1968,7162,1564,3824,1455,1389,624,831,545,103869,3487,15588,2100,7796,1529,14147,1786,12263,1656,16918,2220,17108,2214,11329,1644,5783,995,1719,585,1218,570,41071,1785,5699,881,6152,1054,8788,1124,4714,826,6420,1155,4979,897,2507,626,1379,440,349,233,84,100,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,31457,1980,3118,951,895,467,949,603,181,244,278,408,123,136,692,592,0,155,0,155,0,155,0,155,13600,1483,1629,625,1169,562,3586,1126,2414,716,1551,598,1897,684,554,381,495,333,0,155,305,240,10638,1050,2461,625,866,418,785,287,1659,670,913,398,1505,462,992,412,968,413,422,350,67,74,4101,463,388,223,593,293,1054,379,656,383,463,267,524,235,114,104,309,235,0,155,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,81911,3581,3409,935,754,440,426,381,535,363,411,347,739,582,366,342,178,292,0,234,0,234,0,234,31722,2282,3667,1017,2828,1192,5278,1614,3289,1149,7081,1992,4214,1467,2436,1027,1157,819,537,437,1235,1097,33121,2237,4582,1496,2561,851,3534,1255,3401,1061,5051,1317,6261,1749,3513,1277,2826,1117,895,480,497,428,13659,1223,1991,926,473,282,3229,1042,1764,711,1651,834,2415,882,913,535,988,587,69,112,166,165,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,413501,6469,10821,1534,3014,884,1996,660,2434,962,1119,460,873,470,984,501,237,237,73,122,0,198,91,161,151714,5548,18877,2555,8412,1873,17491,2288,19361,2456,21747,2400,25688,2711,14377,1662,17439,2168,5337,1381,2985,1015,175414,4307,18473,1885,7322,1338,16778,1943,17395,1938,20964,2291,32342,2671,20836,1803,23255,2182,10788,1565,7261,1440,75552,2400,9977,1453,10348,1607,12284,1448,8402,1227,11055,1228,9072,1355,5952,959,5384,954,2523,631,555,283,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,15975,1797,1360,643,636,530,0,198,180,156,167,225,377,356,0,198,0,198,0,198,0,198,0,198,5548,1479,515,407,858,513,907,507,454,392,760,722,1039,600,526,458,489,412,0,198,0,198,6186,1304,771,492,443,309,366,237,565,531,1109,624,1348,665,1010,706,304,282,129,171,141,151,2881,969,732,415,286,233,273,226,557,600,584,270,229,200,33,62,72,107,0,198,115,188,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1036809,9264,28309,2721,9348,1696,3099,931,5068,1089,2950,770,2769,1006,2061,659,1435,557,1319,622,59,98,201,231,360615,7047,50875,3795,21801,2623,47471,4107,41901,3454,53757,4151,60961,4700,34394,3088,35081,3315,8270,1416,6104,1190,450635,6641,64484,3589,25795,2692,47061,3615,43642,3022,59562,4175,75783,3913,50714,3384,51767,2598,20849,2391,10978,1597,197250,4382,31170,2555,24412,1830,36629,2729,23958,2431,22904,2007,23421,1862,14573,1700,12735,1649,5167,927,2281,786,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,778229,10112,37227,3119,13178,1994,5062,1360,8197,1738,5330,1391,2111,752,2418,1052,433,389,307,471,45,76,146,247,291571,7447,39665,3700,23269,2912,44255,4232,45195,4347,50934,4428,47554,4667,20794,3231,14724,2663,3466,1303,1715,757,321190,6641,41838,3539,26592,3010,49402,4537,44617,3644,44040,4191,57619,4497,29850,3295,18694,2736,4730,1429,3808,1044,128241,3380,21354,1719,22014,2137,26476,2214,16840,2085,16779,1704,13795,1688,5904,1100,3545,955,751,511,783,493,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,545372,5667,33881,2653,15408,2106,5901,1589,6737,1452,2512,879,2262,953,637,346,284,236,94,122,46,83,0,187,196962,4010,41199,2668,19138,2309,32800,2997,29036,3226,28940,2870,26844,2598,9934,1729,6315,1327,1847,753,909,460,220225,4355,45251,3235,19303,1825,29227,2942,28133,2543,30356,2832,32338,2232,16551,2032,13434,1672,3409,893,2223,1047,94304,2150,15558,1544,13755,1585,19191,1690,13519,1178,13410,1564,11454,1413,4043,768,2293,581,596,288,485,244,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,101258,3298,7298,1350,3344,1074,968,484,1499,589,868,464,384,230,178,140,41,52,16,31,0,163,0,163,38968,2635,7283,1401,3063,934,6003,1153,5928,1437,5081,1059,5167,1083,3429,1083,1999,805,839,572,176,188,38925,1951,6394,1097,3866,991,5020,917,5382,1189,5237,1098,6670,1390,3556,898,1917,651,834,434,49,60,16067,917,3084,590,2944,701,2799,535,1981,522,1731,465,1885,515,818,306,497,233,233,189,95,110,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,22644,1760,1507,711,884,521,0,203,379,485,37,64,31,63,176,188,0,203,0,203,0,203,0,203,8773,1440,1242,545,937,481,1300,624,804,411,1604,760,1487,659,625,377,500,382,144,184,130,168,9519,1188,2574,787,176,142,752,307,941,408,1004,451,1713,716,898,554,860,510,601,549,0,203,2845,512,182,153,545,297,524,319,301,241,378,203,530,299,161,126,147,152,40,69,37,64,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,486671,6794,20868,2554,7510,1523,3358,1024,3957,1158,2712,927,1731,686,801,489,330,324,347,463,0,168,122,199,174546,5569,28931,2887,14530,2105,24452,2969,24099,2730,28138,2698,29380,3491,13465,2065,9008,1551,1454,485,1089,630,201441,4245,34155,3443,17579,2025,26993,2580,21420,2075,27780,2674,33482,2672,18768,2097,14176,1904,4440,879,2648,1032,89816,2992,12919,1568,15224,1558,17319,1613,13948,1654,11320,1402,10822,1259,3237,646,3188,681,1045,552,794,397,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,21737,1826,1457,609,352,334,88,128,316,311,251,292,164,208,286,267,0,207,0,207,0,207,0,207,9780,1255,1278,643,725,409,1368,704,1012,535,1897,701,1630,888,1164,606,614,309,92,120,0,207,8672,1024,1931,700,184,174,1028,586,1411,686,715,375,1294,514,1140,565,643,419,254,219,72,136,1828,513,404,287,179,210,435,307,197,179,223,191,227,202,102,135,43,93,0,207,18,32,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,465220,7319,22326,2911,9466,1943,2621,1174,3695,1198,2254,855,2394,1049,1627,972,0,217,269,246,0,217,0,217,163306,4996,26054,3005,12618,2185,27709,3493,25353,3149,27686,3246,26020,3005,10725,1886,4459,1235,2111,1135,571,506,194383,5184,27916,2725,18265,2395,32527,3158,24868,2672,28001,3036,30674,2454,15560,2574,11588,1664,3476,1151,1508,773,85205,2929,16593,1945,15488,1859,17950,1676,12216,1697,10329,1431,7107,1275,2383,859,2030,721,627,375,482,281,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,390775,6061,22974,2907,9206,1703,3971,1219,3573,1159,3456,1644,2079,993,196,256,164,210,103,145,0,208,226,368,151155,4301,24015,2685,12166,2050,23523,2857,21781,2649,26073,2805,20914,2744,11323,2956,8051,1988,2491,1265,818,504,160458,4331,25797,2687,14772,2002,21198,2237,18928,1879,22555,2833,27704,2522,13311,2054,11550,1785,2493,886,2150,1099,56188,2273,9240,1347,8918,1117,13557,1630,7037,1333,7014,1318,5688,962,3000,671,1550,518,49,69,135,138,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1085909,12060,62848,4409,20527,2615,6266,1515,13782,2637,8335,1755,7451,1634,4322,1246,1300,716,681,504,146,234,38,64,447581,8699,52996,4279,24590,3089,61607,5536,61311,5012,72056,5660,84182,6380,43242,4684,36403,3819,6170,2231,5024,1602,427021,7069,51933,4407,34496,3650,53101,4760,47491,3429,61542,4651,72875,5407,44068,3797,42935,4146,11155,1899,7425,1674,148459,3637,26012,2101,23653,2232,30408,2504,16693,1727,17683,1868,17188,1607,8869,1642,5934,1252,1508,647,511,309,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,556348,7128,28231,2822,9159,1913,3450,1071,4536,1226,3759,1185,2834,1020,2809,1066,599,349,487,366,0,210,598,649,201641,5320,19197,2455,9242,1678,20864,2642,24314,3157,29984,2812,44447,4182,24035,2830,20686,2357,5745,1574,3127,1196,232034,5691,23599,2565,10863,1518,20676,2293,25299,2333,35666,2660,40554,3076,29472,2476,27905,2968,10391,1983,7609,1731,94442,3055,11557,1775,12814,1546,18886,1984,10382,1341,13807,1571,13634,1672,6793,1285,4594,1012,1092,402,883,371,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,94003,3509,6176,1541,1109,576,416,361,1764,1143,989,594,763,597,405,405,606,459,0,201,0,201,124,250,40297,3311,4817,1435,2145,784,6518,1896,4474,1171,6819,1660,7124,1471,4913,1622,2744,968,373,280,370,269,36084,2473,4443,1532,2454,995,4022,1084,3179,984,5664,1494,6091,1335,4806,1173,4002,1328,1102,639,321,260,11446,1056,2539,1014,1804,621,1316,454,945,489,1438,484,1547,532,650,304,763,428,136,168,308,321,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,20200,1663,1643,649,795,381,486,477,94,120,0,184,24,42,244,401,0,184,0,184,0,184,0,184,6128,1198,1478,516,889,490,1034,667,525,356,644,354,590,381,374,392,437,566,157,195,0,184,7812,1365,1274,543,656,400,1588,574,631,364,636,335,1937,775,518,307,435,375,137,158,0,184,4617,894,367,277,637,339,969,425,848,423,511,283,915,578,185,158,185,222,0,184,0,184,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,119775,3037,8550,1345,2620,807,1911,710,1411,696,1772,856,614,491,192,266,0,151,30,49,0,151,0,151,54647,2460,10569,1693,6807,1311,10351,1688,8247,1475,7755,1394,6804,1314,1323,542,2100,1068,522,689,169,144,42602,2142,8978,1386,4075,945,6342,1050,5509,1202,5419,1006,5622,1307,3550,873,2297,682,401,237,409,409,13976,982,2164,602,2387,747,3434,708,1818,496,1557,457,1024,336,565,262,831,368,104,139,92,128,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,107873,4049,2191,645,1384,483,186,158,407,347,133,156,0,210,81,133,0,210,0,210,0,210,0,210,32438,3073,10207,1634,2672,785,6386,1374,3965,978,3921,996,3818,1167,855,434,437,345,177,177,0,210,47728,2833,13387,1671,5628,1028,8486,1295,5872,1082,6228,1246,5286,1128,1461,416,888,439,310,297,182,157,25516,2109,8264,1024,4269,900,5043,1105,3074,710,2630,687,1557,615,409,222,181,186,89,120,0,210,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
