GEO_ID,B01001B_001E,B01001B_001M,B01001B_002E,B01001B_002M,B01001B_003E,B01001B_003M,B01001B_004E,B01001B_004M,B01001B_005E,B01001B_005M,B01001B_006E,B01001B_006M,B01001B_007E,B01001B_007M,B01001B_008E,B01001B_008M,B01001B_009E,B01001B_009M,B01001B_010E,B01001B_010M,B01001B_011E,B01001B_011M,B01001B_012E,B01001B_012M,B01001B_013E,B01001B_013M,B01001B_014E,B01001B_014M,B01001B_015E,B01001B_015M,B01001B_016E,B01001B_016M,B01001B_017E,B01001B_017M,B01001B_018E,B01001B_018M,B01001B_019E,B01001B_019M,B01001B_020E,B01001B_020M,B01001B_021E,B01001B_021M,B01001B_022E,B01001B_022M,B01001B_023E,B01001B_023M,B01001B_024E,B01001B_024M,B01001B_025E,B01001B_025M,B01001B_026E,B01001B_026M,B01001B_027E,B01001B_027M,B01001B_028E,B01001B_028M,B01001B_029E,B01001B_029M,B01001B_030E,B01001B_030M,B01001B_031E,B01001B_031M,NAME,B01001B_001EA,B01001B_001MA,B01001B_002EA,B01001B_002MA,B01001B_003EA,B01001B_003MA,B01001B_004MA,B01001B_004EA,B01001B_005MA,B01001B_005EA,B01001B_006EA,B01001B_006MA,B01001B_007EA,B01001B_007MA,B01001B_008MA,B01001B_008EA,B01001B_009EA,B01001B_009MA,B01001B_010MA,B01001B_010EA,B01001B_011MA,B01001B_011EA,B01001B_012EA,B01001B_012MA,B01001B_013EA,B01001B_013MA,B01001B_014EA,B01001B_014MA,B01001B_015MA,B01001B_015EA,B01001B_016MA,B01001B_016EA,B01001B_017MA,B01001B_017EA,B01001B_018EA,B01001B_018MA,B01001B_019EA,B01001B_019MA,B01001B_020EA,B01001B_020MA,B01001B_021MA,B01001B_021EA,B01001B_022MA,B01001B_022EA,B01001B_023EA,B01001B_023MA,B01001B_024EA,B01001B_024MA,B01001B_025EA,B01001B_025MA,B01001B_026MA,B01001B_026EA,B01001B_027MA,B01001B_027EA,B01001B_028EA,B01001B_028MA,B01001B_029EA,B01001B_029MA,B01001B_030EA,B01001B_030MA,B01001B_031EA,B01001B_031MA,state
0400000US42,1372685,12132,658348,7023,49344,1923,46598,3247,52991,3284,38111,1589,28402,1920,61614,2227,44982,1567,43981,1736,83567,2503,91529,2042,64837,1464,32029,1195,15337,1039,5026,919,714337,6837,45863,2009,46814,2790,48161,3185,33665,1295,29309,1581,60079,2351,46640,1819,46915,1742,91205,2088,101632,2217,78776,971,44539,1333,28196,1553,12543,1283,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,63397,3762,31185,1995,3124,684,2092,702,3422,982,1262,339,1193,473,3293,737,2506,722,2502,479,4203,481,3358,755,2775,315,638,281,621,294,196,192,32212,2492,2523,529,2772,804,2499,667,1442,463,1556,375,3171,456,2632,556,2310,337,4417,684,4313,771,2575,616,1189,248,602,247,211,237,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1305093,7192,613511,4214,49497,1924,48369,2952,46650,3352,31828,1605,27605,2193,50986,2667,40842,1991,38944,2136,78973,2640,80062,2325,69081,1317,33295,1373,14616,1447,2763,673,691582,5042,48891,2080,47367,3711,47054,3724,27245,1606,26603,2460,53785,2517,45697,1817,46479,2382,88067,2592,97761,1920,83716,1104,44876,1385,23655,1611,10386,1247,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,9517,1203,5051,742,430,306,919,321,112,127,99,167,68,107,480,298,674,384,516,421,962,391,621,335,0,155,76,110,94,164,0,155,4466,804,974,281,665,381,429,382,175,135,53,100,356,235,804,414,459,427,195,151,173,222,183,204,0,155,0,155,0,155,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1071463,6624,504291,5020,39990,1765,40556,2406,42290,3336,26138,1393,20306,1350,44364,1990,36682,1718,33989,2251,65862,2308,68691,2457,52925,1698,20158,733,10376,943,1964,534,567172,5316,39078,1965,39417,2683,41248,2504,26846,1705,19676,1256,46663,2184,40665,1528,41358,1755,74391,2155,79419,2368,63376,1408,30262,1241,16341,1099,8432,1209,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3011795,13895,1457905,9787,118806,3543,117067,5858,121838,5488,75523,2569,56623,3479,118939,4552,108538,3655,106378,2644,202013,3634,203212,3896,136106,2390,59770,1849,26576,1485,6516,1194,1553890,7982,111838,3443,113638,5706,113656,6179,68917,2540,48164,2609,122089,3207,112802,2769,119363,3047,218709,3527,221574,3615,163475,2399,78195,2145,41300,2055,20170,1731,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,32524,3943,19261,2269,1810,571,2544,767,2242,994,1407,448,393,373,2095,645,747,442,1512,606,3181,876,1538,687,1416,603,157,250,219,175,0,192,13263,2415,1895,802,1826,825,1798,823,512,429,507,328,1050,515,1241,735,1521,639,1114,455,649,524,1004,474,105,137,41,81,0,192,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,5194,937,2648,691,268,300,330,217,197,159,74,65,169,146,273,201,419,292,124,175,398,316,264,198,118,98,0,145,11,21,3,8,2546,550,107,108,45,59,422,384,254,224,211,143,184,179,505,364,246,240,126,87,290,195,96,160,17,31,20,29,23,38,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1581452,10391,754134,7326,55402,2790,50343,3386,60448,3387,38328,2230,28559,2225,65234,3346,52550,2544,51302,3129,101782,3093,110019,2878,79385,1676,37995,1511,18631,1502,4156,796,827318,7029,54414,2807,55615,4273,55774,3619,33015,1736,29232,2342,64749,2560,56551,1932,57144,2565,112709,2859,122181,2444,94256,1805,49250,1461,27656,1771,14772,1776,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,239665,6363,131585,3999,10101,1382,8516,1396,9742,1754,4735,893,3948,705,11131,1501,10924,1230,11139,1657,20720,1893,21002,1402,12163,1012,5255,676,1846,354,363,279,108080,3955,9126,1478,6934,1581,8131,1518,5199,918,2533,870,10356,1505,9537,934,8029,740,15340,1411,13950,843,10347,1096,4608,419,2739,741,1251,464,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,56178,2868,30147,2385,1935,787,1629,692,1409,631,1303,530,1152,474,3189,917,2347,692,3360,888,3444,917,4269,1113,3396,762,1407,581,1099,454,208,161,26031,1968,925,559,1037,366,1784,480,1284,445,1537,595,2007,924,1764,628,1375,530,2835,815,4484,936,2643,584,2205,633,1372,576,779,358,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,356550,4844,174787,3404,14391,1355,15970,1569,18880,1654,10987,691,7204,749,16553,1289,12485,1173,13034,1050,23106,1285,19498,1228,14297,701,5537,457,2089,389,756,371,181763,3055,15768,1187,15995,1627,16756,1672,10028,785,5883,815,14540,1086,13758,1238,13668,1199,23537,1188,22410,895,16508,856,7637,628,4537,496,738,386,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,290083,11977,142190,6574,7585,1273,8913,1529,9149,1419,7595,1336,4615,1090,9526,1405,9431,1368,7971,1568,19424,2412,21684,2121,19057,1836,10456,1420,5221,981,1563,508,147893,7572,7432,1580,8392,1579,9528,1438,5736,1148,5050,1181,9551,1669,8784,1431,11207,1510,18319,1991,21679,2509,20250,1792,12503,1326,6792,1137,2670,791,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
