GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001EA,B21001B_001MA,B21001B_002MA,B21001B_002EA,B21001B_003EA,B21001B_003MA,B21001B_004EA,B21001B_004MA,B21001B_005MA,B21001B_005EA,B21001B_006EA,B21001B_006MA,B21001B_007MA,B21001B_007EA,B21001B_008EA,B21001B_008MA,B21001B_009EA,B21001B_009MA,B21001B_010MA,B21001B_010EA,B21001B_011EA,B21001B_011MA,B21001B_012EA,B21001B_012MA,B21001B_013MA,B21001B_013EA,B21001B_014EA,B21001B_014MA,B21001B_015EA,B21001B_015MA,B21001B_016MA,B21001B_016EA,B21001B_017EA,B21001B_017MA,B21001B_018MA,B21001B_018EA,B21001B_019EA,B21001B_019MA,B21001B_020EA,B21001B_020MA,B21001B_021MA,B21001B_021EA,B21001B_022EA,B21001B_022MA,B21001B_023EA,B21001B_023MA,B21001B_024MA,B21001B_024EA,B21001B_025MA,B21001B_025EA,B21001B_026MA,B21001B_026EA,B21001B_027EA,B21001B_027MA,B21001B_028EA,B21001B_028MA,B21001B_029MA,B21001B_029EA,B21001B_030MA,B21001B_030EA,B21001B_031MA,B21001B_031EA,B21001B_032MA,B21001B_032EA,B21001B_033EA,B21001B_033MA,state
0400000US41,49406,1643,26295,1368,10115,1054,429,338,9686,1003,10440,920,673,324,9767,865,3514,488,693,357,2821,479,1430,300,503,285,927,335,796,235,486,268,310,130,23111,1281,9760,1050,91,151,9669,1058,7755,797,47,77,7708,794,3194,490,123,150,3071,466,1527,297,0,203,1527,297,875,237,51,89,824,237,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1010676,6903,470842,4797,178614,3878,4389,1204,174225,3872,174999,3006,22394,2565,152605,3401,64837,1464,19643,1930,45194,1898,32029,1195,12927,1439,19102,1629,20363,691,11394,1001,8969,1069,539834,3583,182943,3320,1854,1078,181089,3655,192837,2681,4152,1007,188685,2905,78776,971,663,344,78113,1029,44539,1333,305,224,44234,1369,40739,891,654,394,40085,959,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,44107,2272,21153,1360,9447,1012,376,376,9071,998,7476,908,321,251,7155,893,2775,315,737,363,2038,473,638,281,240,226,398,227,817,348,408,275,409,260,22954,1645,9669,848,0,207,9669,848,8708,996,447,563,8261,1097,2575,616,0,207,2575,616,1189,248,0,207,1189,248,813,332,0,207,813,332,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,951697,4746,432474,3085,155078,3027,4999,1309,150079,3193,157641,2296,30244,2919,127397,3369,69081,1317,21169,1989,47912,2586,33295,1373,8985,1188,24310,1468,17379,1289,7388,1236,9991,1134,519223,2915,170921,2943,3682,1043,167239,3074,185669,2812,7334,1724,178335,2881,83716,1104,1831,691,81885,1361,44876,1385,209,176,44667,1400,34041,1220,24,42,34017,1227,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,774101,4569,353596,3481,134692,3275,2981,1024,131711,3386,133481,2883,19222,2877,114259,3710,52925,1698,17727,1822,35198,1845,20158,733,6224,929,13934,1179,12340,936,4870,808,7470,1105,420505,3534,148362,2278,2929,1852,145433,2436,153732,2737,5067,1392,148665,3025,63376,1408,896,579,62480,1341,30262,1241,363,280,29899,1273,24773,1277,52,67,24721,1280,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2153537,8131,1011992,6177,382821,5477,21645,3115,361176,6092,400216,4578,65421,4543,334795,5728,136093,2389,42248,3258,93845,3577,59770,1849,22652,2412,37118,2480,33092,1552,14793,1274,18299,1540,1141545,5540,398886,3960,8238,1997,390648,4531,439519,4307,15802,2569,423717,5190,163475,2399,4065,1149,159410,2541,78195,2145,336,197,77859,2160,61470,1933,336,276,61134,2005,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1160187,7281,536145,5238,188083,4298,16441,2578,171642,4823,207895,3516,48996,3816,158899,5419,79385,1676,28662,2064,50723,2365,37995,1511,14898,1564,23097,1644,22787,1467,11237,1280,11550,1138,624042,4272,204247,3737,6783,1581,197464,3676,233932,3582,16649,2585,217283,4320,94185,1820,2477,821,91708,2060,49250,1461,452,347,48798,1526,42428,1447,520,318,41908,1478,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,171313,4033,93211,3119,33729,2538,1861,686,31868,2540,39855,2043,10062,1693,29793,2266,12163,1012,4869,1102,7294,1077,5255,676,2413,699,2842,550,2209,243,1482,363,727,357,78102,2200,30083,1451,1547,669,28536,1497,29074,1406,1500,611,27574,1496,10347,1096,668,464,9679,1166,4608,419,0,201,4608,419,3990,565,126,105,3864,577,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,44872,2094,23871,2096,10048,1575,41,67,10007,1581,7713,1285,1886,1001,5827,1085,3396,762,1210,480,2186,563,1407,581,320,193,1087,556,1307,471,552,356,755,393,21001,1713,6683,1319,41,76,6642,1330,7319,978,378,376,6941,1026,2643,584,51,88,2592,560,2205,633,0,184,2205,633,2151,659,0,184,2151,659,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,237717,2907,114501,2081,49266,1791,2049,754,47217,1869,42556,1467,4374,1169,38182,1648,14297,701,2697,673,11600,879,5537,457,1538,408,3999,630,2845,254,1636,451,1209,402,123216,2173,47849,1823,198,144,47651,1812,45947,1342,1006,532,44941,1487,16508,856,225,187,16283,878,7637,628,0,151,7637,628,5275,461,56,88,5219,452,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,225420,9365,108662,5360,31534,2845,479,364,31055,2848,40831,3096,916,483,39915,2997,19057,1836,2153,755,16904,1748,10456,1420,2088,512,8368,1419,6784,1146,2070,576,4714,1011,116758,5619,34592,2707,201,327,34391,2674,39951,3228,611,426,39340,3167,20250,1792,0,210,20250,1792,12503,1326,0,210,12503,1326,9462,1421,0,210,9462,1421,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
