GEO_ID,B17001C_001E,B17001C_001M,B17001C_002E,B17001C_002M,B17001C_003E,B17001C_003M,B17001C_004E,B17001C_004M,B17001C_005E,B17001C_005M,B17001C_006E,B17001C_006M,B17001C_007E,B17001C_007M,B17001C_008E,B17001C_008M,B17001C_009E,B17001C_009M,B17001C_010E,B17001C_010M,B17001C_011E,B17001C_011M,B17001C_012E,B17001C_012M,B17001C_013E,B17001C_013M,B17001C_014E,B17001C_014M,B17001C_015E,B17001C_015M,B17001C_016E,B17001C_016M,B17001C_017E,B17001C_017M,B17001C_018E,B17001C_018M,B17001C_019E,B17001C_019M,B17001C_020E,B17001C_020M,B17001C_021E,B17001C_021M,B17001C_022E,B17001C_022M,B17001C_023E,B17001C_023M,B17001C_024E,B17001C_024M,B17001C_025E,B17001C_025M,B17001C_026E,B17001C_026M,B17001C_027E,B17001C_027M,B17001C_028E,B17001C_028M,B17001C_029E,B17001C_029M,B17001C_030E,B17001C_030M,B17001C_031E,B17001C_031M,B17001C_032E,B17001C_032M,B17001C_033E,B17001C_033M,B17001C_034E,B17001C_034M,B17001C_035E,B17001C_035M,B17001C_036E,B17001C_036M,B17001C_037E,B17001C_037M,B17001C_038E,B17001C_038M,B17001C_039E,B17001C_039M,B17001C_040E,B17001C_040M,B17001C_041E,B17001C_041M,B17001C_042E,B17001C_042M,B17001C_043E,B17001C_043M,B17001C_044E,B17001C_044M,B17001C_045E,B17001C_045M,B17001C_046E,B17001C_046M,B17001C_047E,B17001C_047M,B17001C_048E,B17001C_048M,B17001C_049E,B17001C_049M,B17001C_050E,B17001C_050M,B17001C_051E,B17001C_051M,B17001C_052E,B17001C_052M,B17001C_053E,B17001C_053M,B17001C_054E,B17001C_054M,B17001C_055E,B17001C_055M,B17001C_056E,B17001C_056M,B17001C_057E,B17001C_057M,B17001C_058E,B17001C_058M,B17001C_059E,B17001C_059M,NAME,B17001C_001MA,B17001C_001EA,B17001C_002EA,B17001C_002MA,B17001C_003EA,B17001C_003MA,B17001C_004EA,B17001C_004MA,B17001C_005MA,B17001C_005EA,B17001C_006EA,B17001C_006MA,B17001C_007EA,B17001C_007MA,B17001C_008MA,B17001C_008EA,B17001C_009MA,B17001C_009EA,B17001C_010EA,B17001C_010MA,B17001C_011EA,B17001C_011MA,B17001C_012EA,B17001C_012MA,B17001C_013MA,B17001C_013EA,B17001C_014MA,B17001C_014EA,B17001C_015EA,B17001C_015MA,B17001C_016EA,B17001C_016MA,B17001C_017EA,B17001C_017MA,B17001C_018EA,B17001C_018MA,B17001C_019MA,B17001C_019EA,B17001C_020EA,B17001C_020MA,B17001C_021EA,B17001C_021MA,B17001C_022EA,B17001C_022MA,B17001C_023EA,B17001C_023MA,B17001C_024MA,B17001C_024EA,B17001C_025EA,B17001C_025MA,B17001C_026MA,B17001C_026EA,B17001C_027EA,B17001C_027MA,B17001C_028EA,B17001C_028MA,B17001C_029EA,B17001C_029MA,B17001C_030EA,B17001C_030MA,B17001C_031MA,B17001C_031EA,B17001C_032EA,B17001C_032MA,B17001C_033EA,B17001C_033MA,B17001C_034EA,B17001C_034MA,B17001C_035EA,B17001C_035MA,B17001C_036EA,B17001C_036MA,B17001C_037MA,B17001C_037EA,B17001C_038EA,B17001C_038MA,B17001C_039EA,B17001C_039MA,B17001C_040MA,B17001C_040EA,B17001C_041EA,B17001C_041MA,B17001C_042MA,B17001C_042EA,B17001C_043EA,B17001C_043MA,B17001C_044EA,B17001C_044MA,B17001C_045MA,B17001C_045EA,B17001C_046EA,B17001C_046MA,B17001C_047EA,B17001C_047MA,B17001C_048EA,B17001C_048MA,B17001C_049MA,B17001C_049EA,B17001C_050MA,B17001C_050EA,B17001C_051MA,B17001C_051EA,B17001C_052EA,B17001C_052MA,B17001C_053EA,B17001C_053MA,B17001C_054EA,B17001C_054MA,B17001C_055EA,B17001C_055MA,B17001C_056EA,B17001C_056MA,B17001C_057MA,B17001C_057EA,B17001C_058MA,B17001C_058EA,B17001C_059MA,B17001C_059EA,state
0400000US37,108263,4224,29266,4192,12235,2100,1479,589,67,110,2219,803,1024,607,180,193,505,319,1115,566,1200,565,1264,511,1502,610,904,447,526,399,250,204,17031,2721,1084,485,133,175,2535,857,501,323,365,312,447,345,1947,642,3067,1116,2793,870,1454,575,1236,569,905,406,564,339,78997,5059,37035,2776,1529,482,350,257,3762,1002,1273,515,470,367,581,288,4264,1093,5688,795,4838,960,5388,994,5529,851,2716,633,647,330,41962,3459,2995,1029,540,327,3787,1092,2400,783,336,239,771,422,3877,838,5903,1179,5075,1274,6296,935,5741,989,2766,707,1475,455,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,37153,1721,17139,2298,7066,1114,1652,465,106,80,1042,283,592,225,135,102,163,113,1084,512,438,297,625,378,791,268,256,141,159,103,23,38,10073,1476,1730,520,87,84,981,293,434,215,205,124,205,159,1941,576,1241,463,1604,560,827,298,545,411,239,118,34,49,20014,2552,10293,1362,1119,528,70,79,1175,399,513,237,131,130,309,141,1842,521,1109,407,1487,596,1195,368,750,223,505,165,88,65,9721,1502,1047,525,76,73,913,389,402,171,114,120,390,283,1179,388,1066,472,1428,445,1115,239,1383,522,437,188,171,92,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,18711,2048,5705,1217,2542,679,169,115,0,187,185,146,15,35,0,187,112,119,343,261,210,188,422,281,430,294,412,284,169,173,75,94,3163,869,16,37,15,38,268,176,79,86,162,148,163,178,593,404,54,57,574,291,646,357,518,263,41,68,34,59,13006,1802,6413,1090,243,158,5,10,665,584,119,145,43,85,41,52,449,267,688,382,1111,501,1028,397,1020,406,665,305,336,221,6593,1308,278,302,101,121,221,153,454,340,143,158,181,186,271,307,1162,489,871,452,1300,477,1235,453,280,191,96,100,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,253970,7598,55648,4614,25561,2493,3958,967,644,265,3812,841,1296,389,578,314,857,308,3302,682,2955,527,2577,701,2238,596,2281,509,855,381,208,113,30087,2959,2980,770,994,407,3519,815,1270,353,630,268,1014,431,5007,1007,4846,1164,3481,683,2577,580,1992,499,941,264,836,347,198322,6839,98356,3869,6943,1227,1329,449,10794,1500,6530,953,1767,563,4621,904,10952,1228,12813,1259,12825,1068,13187,1141,9169,998,5394,648,2032,483,99966,4190,8144,1026,1588,568,10301,1293,5907,977,1589,643,3101,619,11056,1523,12253,1205,12658,1409,13807,950,11238,892,5252,668,3072,479,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,49864,4464,14870,2881,6678,1767,1335,650,151,186,1367,986,259,283,74,84,179,178,477,318,590,335,406,274,1120,676,530,337,147,150,43,78,8192,1724,233,130,100,92,1082,491,148,148,0,203,89,134,779,538,1918,759,950,524,1228,743,1232,593,249,277,184,197,34994,4374,17554,2662,1065,566,59,77,1317,569,718,284,324,308,972,527,1588,654,2111,927,3229,970,2865,757,1781,674,1006,413,519,278,17440,2468,1408,760,137,126,1802,743,863,497,297,216,451,357,2223,955,1237,475,2644,831,3336,773,1852,524,959,486,231,165,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,16340,2058,4943,1420,1770,743,190,236,0,168,168,131,0,168,0,168,0,168,75,79,398,477,219,302,209,225,268,188,160,212,83,120,3173,1015,330,390,38,79,375,340,14,25,73,74,249,238,243,225,206,218,248,228,536,269,527,319,183,178,151,145,11397,1617,5845,924,89,124,132,101,375,227,272,192,204,172,192,167,643,343,697,344,1153,401,773,270,823,319,398,241,94,105,5552,1087,619,237,53,75,286,263,322,251,33,34,296,209,418,260,544,330,455,253,1267,580,504,284,322,177,433,258,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,68489,2437,33130,3527,15903,2031,2280,593,616,250,3173,657,1094,332,315,203,681,234,2528,574,1405,525,1293,394,1253,579,913,336,229,196,123,148,17227,1850,2425,596,341,224,2548,573,1179,382,352,233,897,313,2287,636,2030,463,2345,643,1433,376,679,281,425,214,286,170,35359,3262,18256,1996,1616,611,274,156,1500,494,955,361,355,190,775,345,2249,584,1752,643,2832,712,2820,640,1603,483,950,470,575,309,17103,1893,1233,392,309,181,1368,473,790,292,300,207,676,350,1756,531,2030,519,2810,685,2136,708,1349,312,1291,656,1055,569,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,124963,11366,29537,4400,12636,2257,1366,585,137,106,1798,663,863,464,360,294,930,371,1017,436,1460,549,2190,1009,1330,634,686,376,458,321,41,48,16901,2819,1293,651,571,502,2043,723,599,402,1006,749,137,167,2649,1446,2067,646,3544,886,1000,406,1106,519,544,315,342,227,95426,9870,48092,5537,2624,960,988,532,2750,981,3795,3114,917,461,3030,1114,3686,933,6423,1545,6179,1594,7456,1551,6401,1700,2474,901,1369,558,47334,5686,2996,1015,491,502,3863,1071,2405,1592,264,249,2437,1414,4388,1359,5961,1343,7817,2356,7728,1440,4898,1303,2984,712,1102,461,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,30891,3130,11194,2230,5078,1535,1032,449,129,157,785,532,114,88,149,204,443,481,669,378,520,338,352,257,286,169,407,318,99,76,93,129,6116,1230,114,96,19,34,602,313,138,89,121,158,198,266,1230,596,1522,623,1094,576,407,272,221,126,336,184,114,55,19697,3190,10291,2008,934,675,115,108,738,445,801,489,643,532,386,173,1185,507,890,475,2096,759,1104,486,924,362,306,190,169,134,9406,2038,1613,968,0,192,828,481,278,241,126,155,336,236,879,516,1281,545,1363,728,1280,332,1054,445,314,193,54,52,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,87387,4988,22855,2901,10581,1551,790,418,98,65,1184,541,386,269,144,221,306,200,2296,740,1119,530,1771,570,1169,494,717,392,567,378,34,38,12274,2087,732,385,99,96,642,305,283,199,285,198,752,432,1913,931,2038,626,2159,704,1665,507,945,370,626,344,135,108,64532,5214,31611,2991,2112,611,238,174,2332,678,1497,561,813,455,1420,454,3106,795,4712,948,5283,1042,3852,812,4438,849,1161,351,647,294,32921,3196,2313,722,415,372,2433,711,1046,381,495,310,669,333,3709,937,5033,1186,4598,811,5053,830,4142,715,1893,552,1122,347,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,44698,2512,14060,2205,6290,1140,941,430,188,144,1056,431,347,263,179,232,144,107,828,415,584,259,358,161,983,419,523,325,136,144,23,41,7770,1466,788,352,105,80,757,292,399,208,44,64,95,70,1269,486,1535,604,790,380,789,296,716,427,245,181,238,160,30638,2165,15199,1459,877,328,97,75,1546,613,451,172,415,232,453,218,1584,434,1690,473,2282,614,2767,598,1757,440,1012,348,268,125,15439,1334,700,244,117,94,1071,339,552,213,164,107,611,266,1806,642,2267,626,2122,502,2514,618,1739,477,1056,326,720,301,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,11643,1381,2753,973,1251,476,47,69,0,189,430,282,97,99,20,37,0,189,316,256,108,90,102,76,67,77,64,56,0,189,0,189,1502,616,234,296,0,189,260,201,89,99,0,189,141,122,134,92,293,214,124,90,115,136,56,62,40,51,16,27,8890,1526,4865,994,374,266,78,59,580,325,255,184,66,91,84,119,807,322,669,306,544,224,529,274,565,362,276,127,38,36,4025,785,272,133,105,100,429,221,157,140,21,39,148,146,469,249,364,178,355,307,854,335,378,121,398,224,75,52,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
