GEO_ID,C20005B_001E,C20005B_001M,C20005B_002E,C20005B_002M,C20005B_003E,C20005B_003M,C20005B_004E,C20005B_004M,C20005B_005E,C20005B_005M,C20005B_006E,C20005B_006M,C20005B_007E,C20005B_007M,C20005B_008E,C20005B_008M,C20005B_009E,C20005B_009M,C20005B_010E,C20005B_010M,C20005B_011E,C20005B_011M,C20005B_012E,C20005B_012M,C20005B_013E,C20005B_013M,C20005B_014E,C20005B_014M,C20005B_015E,C20005B_015M,C20005B_016E,C20005B_016M,C20005B_017E,C20005B_017M,C20005B_018E,C20005B_018M,C20005B_019E,C20005B_019M,C20005B_020E,C20005B_020M,C20005B_021E,C20005B_021M,C20005B_022E,C20005B_022M,C20005B_023E,C20005B_023M,C20005B_024E,C20005B_024M,C20005B_025E,C20005B_025M,C20005B_026E,C20005B_026M,C20005B_027E,C20005B_027M,C20005B_028E,C20005B_028M,C20005B_029E,C20005B_029M,C20005B_030E,C20005B_030M,C20005B_031E,C20005B_031M,C20005B_032E,C20005B_032M,C20005B_033E,C20005B_033M,C20005B_034E,C20005B_034M,C20005B_035E,C20005B_035M,C20005B_036E,C20005B_036M,C20005B_037E,C20005B_037M,C20005B_038E,C20005B_038M,C20005B_039E,C20005B_039M,NAME,C20005B_001EA,C20005B_001MA,C20005B_002MA,C20005B_002EA,C20005B_003EA,C20005B_003MA,C20005B_004MA,C20005B_004EA,C20005B_005MA,C20005B_005EA,C20005B_006EA,C20005B_006MA,C20005B_007EA,C20005B_007MA,C20005B_008EA,C20005B_008MA,C20005B_009MA,C20005B_009EA,C20005B_010MA,C20005B_010EA,C20005B_011MA,C20005B_011EA,C20005B_012EA,C20005B_012MA,C20005B_013MA,C20005B_013EA,C20005B_014EA,C20005B_014MA,C20005B_015MA,C20005B_015EA,C20005B_016MA,C20005B_016EA,C20005B_017EA,C20005B_017MA,C20005B_018EA,C20005B_018MA,C20005B_019EA,C20005B_019MA,C20005B_020MA,C20005B_020EA,C20005B_021MA,C20005B_021EA,C20005B_022MA,C20005B_022EA,C20005B_023EA,C20005B_023MA,C20005B_024MA,C20005B_024EA,C20005B_025EA,C20005B_025MA,C20005B_026MA,C20005B_026EA,C20005B_027EA,C20005B_027MA,C20005B_028EA,C20005B_028MA,C20005B_029MA,C20005B_029EA,C20005B_030EA,C20005B_030MA,C20005B_031MA,C20005B_031EA,C20005B_032EA,C20005B_032MA,C20005B_033EA,C20005B_033MA,C20005B_034EA,C20005B_034MA,C20005B_035MA,C20005B_035EA,C20005B_036EA,C20005B_036MA,C20005B_037MA,C20005B_037EA,C20005B_038EA,C20005B_038MA,C20005B_039EA,C20005B_039MA,state
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,916742,7833,419607,4437,163506,5716,0,198,163506,5716,3066,830,14341,2344,21968,2366,48457,3055,37914,3261,37760,3929,256101,6197,166782,4967,89319,3848,42955,3147,22468,2587,10087,1677,7458,1150,3517,929,2834,746,497135,4716,193935,4961,0,198,193935,4961,3783,1017,21287,2266,33528,3114,60051,4339,46726,3147,28560,2810,303200,5129,194831,5219,108369,5360,51224,3819,24501,2691,12467,1789,11008,1726,6342,1417,2827,797,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,32754,1924,19201,1724,8292,1331,0,198,8292,1331,77,108,700,520,1292,638,3137,1136,2235,920,851,486,10909,1658,6397,1230,4512,1262,2510,787,857,631,909,775,119,113,117,144,0,198,13553,1685,4280,1290,0,198,4280,1290,335,543,691,601,908,561,1392,726,451,353,503,412,9273,1382,5671,995,3602,1104,1406,613,1002,490,742,699,439,467,13,25,0,198,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2382401,13193,1073121,7728,405075,8591,0,192,405075,8591,7466,1316,43392,3611,70257,4999,135597,6093,83462,5286,64901,3604,668046,10552,445174,9441,222872,7279,116800,4990,50933,3601,24105,2727,19104,2064,6975,1448,4955,1221,1309280,8269,481550,8924,0,192,481550,8924,12933,1925,49955,4117,83801,4954,171589,6529,95845,4397,67427,3673,827730,9297,546390,8403,281340,7602,134893,6219,75613,4102,30372,2649,24573,2677,9556,1753,6333,1293,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1602419,8264,728161,5242,263804,7422,0,220,263804,7422,7491,1768,37361,4496,62700,5352,84517,5312,49200,4385,22535,3170,464357,8952,299497,7352,164860,7273,98254,5436,37441,3678,14157,2453,9689,2279,3119,1203,2200,941,874258,5183,300040,8758,68,130,299972,8733,8926,1957,55780,4495,84841,6170,95523,5166,41257,4337,13645,2301,574218,9510,344982,8755,229236,8856,125795,6355,58095,4950,23180,3488,17447,2765,3512,1055,1207,675,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1062998,6827,495265,4341,155254,5407,0,187,155254,5407,6480,1461,20219,2242,36329,3599,50598,3471,27149,2873,14479,1910,340011,5887,216643,6604,123368,5298,75259,3774,26501,2642,9493,1752,7221,1239,3053,987,1841,893,567733,4341,178167,5342,0,187,178167,5342,8066,1430,28761,3235,46424,3114,58471,3840,25683,2401,10762,1720,389566,5573,245733,4931,143833,5162,80400,4374,37824,3530,13395,1959,7353,1212,3483,852,1378,639,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,207783,2830,100797,1997,35988,2591,0,163,35988,2591,794,350,4990,1189,8499,1491,11995,1884,6205,1146,3505,975,64809,2380,41707,2478,23102,1683,15419,1709,4520,974,1823,610,1078,489,120,168,142,110,106986,2172,37126,2460,0,163,37126,2460,1729,832,8540,1253,11152,1667,10328,1353,3907,963,1470,556,69860,2789,41827,2306,28033,2601,17321,2122,6023,1254,3216,916,1037,434,285,246,151,137,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,51214,1782,27235,1434,9717,1398,0,203,9717,1398,93,128,596,378,1172,701,4078,984,2123,704,1655,817,17518,1722,10285,1575,7233,1162,4138,968,1702,668,532,319,547,404,177,187,137,178,23979,1313,7044,1471,0,203,7044,1471,348,301,868,466,1537,835,3587,1318,439,362,265,229,16935,1796,9368,1511,7567,1501,4039,1134,1762,468,1100,509,638,397,28,46,0,203,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1060239,8002,497515,5299,155308,5726,73,81,155235,5723,4735,1130,17498,2656,32915,3308,51617,4115,31683,3324,16787,1973,342207,6977,230079,6538,112128,5351,63967,4066,23718,2419,11637,1925,8807,1586,2500,865,1499,648,562724,4382,174995,5308,0,168,174995,5308,3198,945,24423,2852,37406,2936,63972,4300,30540,3162,15456,2221,387729,6493,250930,6445,136799,5565,73870,4700,33130,3302,13652,1883,12267,1857,2728,985,1152,470,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,45665,2380,21764,1360,10329,1324,0,207,10329,1324,501,483,979,505,2533,985,2940,819,1912,709,1464,682,11435,1189,6437,950,4998,977,3165,875,829,586,571,392,172,175,261,261,0,207,23901,1762,8539,1394,0,207,8539,1394,268,280,1251,422,2162,758,2619,934,1503,537,736,445,15362,1804,8577,1359,6785,1604,4101,1216,1634,764,664,441,225,188,161,174,0,207,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,998254,5190,459502,3552,161086,5637,32,62,161054,5642,4965,1275,24529,2349,37295,3651,60457,5110,22200,2691,11608,2281,298416,5644,201485,5812,96931,4670,55292,3892,22751,2607,10176,1751,5434,1440,1896,970,1382,582,538752,3535,182973,5726,0,217,182973,5726,6680,1569,47942,3546,55854,3714,48556,3867,18375,2542,5566,1440,355779,6370,225323,6892,130456,6024,75103,4906,34518,3576,10186,1907,7514,1640,2811,1100,324,217,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,810212,5169,371346,3679,132636,4808,0,208,132636,4808,4595,1453,21442,2370,24992,3153,43364,3496,23315,3022,14928,2910,238710,5646,152594,5182,86116,4844,48923,3648,19313,2661,11658,2086,3911,1050,1264,522,1047,570,438866,3943,158659,5638,0,208,158659,5638,5297,1009,27200,2720,42762,3815,54468,4553,20567,2974,8365,1566,280207,6053,169658,6213,110549,4186,59869,3849,29330,3274,12001,2112,6360,1349,2312,930,677,471,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2265676,9103,1073500,7000,431169,9087,0,218,431169,9087,9951,1760,53708,4067,77494,5715,142274,7689,92148,5490,55594,4812,642331,9557,401815,10544,240516,8734,123687,6203,57676,4544,26358,4119,20597,2903,7832,1844,4366,1368,1192176,5694,480113,10084,0,218,480113,10084,14711,2154,81290,5629,98549,7142,160411,7127,84879,6054,40273,4475,712063,9878,436118,8450,275945,8754,144332,6239,73745,5549,26936,3191,20516,2929,7382,1746,3034,986,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,19988,2404,12483,1469,6285,1195,0,192,6285,1195,101,152,1199,668,1493,738,1361,706,887,487,1244,673,6198,1148,3527,1010,2671,805,1281,533,964,571,215,264,211,281,0,192,0,192,7505,1503,2176,965,0,192,2176,965,0,192,438,419,944,664,515,397,279,328,0,192,5329,1161,2568,1177,2761,797,1567,697,691,452,313,277,190,242,0,192,0,192,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1223904,7573,574249,5921,247856,7154,0,210,247856,7154,5150,1151,24372,3656,43324,3408,77156,4360,56680,4730,41174,3629,326393,7807,194648,6588,131745,5271,73957,4480,30388,3347,12747,2001,9376,1649,3176,912,2101,725,649655,5054,265864,6445,0,210,265864,6445,7063,1269,35384,2926,61378,4520,85339,4426,47070,4474,29630,3015,383791,7684,226755,6278,157036,6064,85048,4824,39928,3313,13304,1750,12471,2159,4464,1087,1821,714,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,183786,4212,102150,2998,44273,3273,0,201,44273,3273,1216,671,5243,1280,6662,1941,15750,2141,9778,2160,5624,1304,57877,3960,32731,2958,25146,2769,12559,2517,5077,1328,2434,874,3270,1065,1343,702,463,281,81636,2481,24880,2425,0,201,24880,2425,624,484,1470,769,6140,1434,8573,1740,5712,1129,2361,827,56756,2590,31432,2444,25324,2673,11732,1792,6733,1878,3206,1003,2187,868,1244,784,222,184,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,46946,2182,24923,2158,7542,1413,0,184,7542,1413,374,208,1119,472,1326,577,1709,610,1919,755,1095,650,17381,1885,12235,1669,5146,955,4107,843,627,322,193,148,134,136,0,184,85,145,22023,1760,6987,1251,0,184,6987,1251,306,473,1854,659,2317,726,1748,666,533,447,229,245,15036,1460,9434,1320,5602,1007,3844,897,1176,576,479,515,83,111,20,33,0,184,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,252843,3178,122674,2329,29858,2399,40,65,29818,2410,1061,423,3228,878,6866,1242,10194,1837,6858,1310,1611,740,92816,3316,57311,3450,35505,2901,21969,2219,7029,1450,3504,1102,1627,630,678,423,698,689,130169,2196,39330,2916,0,151,39330,2916,1327,819,7213,1205,10283,1687,13604,1914,4902,981,2001,920,90839,3390,51269,3122,39570,3157,21857,2270,10148,1622,4675,1202,2478,705,352,228,60,61,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,235116,9670,114668,5683,33445,3271,0,210,33445,3271,1475,511,13187,1887,8195,1682,6312,1151,3068,919,1208,648,81223,4827,55689,4340,25534,2360,18211,2026,5364,1072,580,425,1160,496,219,188,0,210,120448,5806,27956,2433,0,210,27956,2433,1057,463,10927,1645,7228,1329,7005,1327,1121,561,618,364,92492,5125,71113,4323,21379,2191,14718,1928,4445,1062,1314,564,902,431,0,210,0,210,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
