GEO_ID,B21001D_001E,B21001D_001M,B21001D_002E,B21001D_002M,B21001D_003E,B21001D_003M,B21001D_004E,B21001D_004M,B21001D_005E,B21001D_005M,B21001D_006E,B21001D_006M,B21001D_007E,B21001D_007M,B21001D_008E,B21001D_008M,B21001D_009E,B21001D_009M,B21001D_010E,B21001D_010M,B21001D_011E,B21001D_011M,B21001D_012E,B21001D_012M,B21001D_013E,B21001D_013M,B21001D_014E,B21001D_014M,B21001D_015E,B21001D_015M,B21001D_016E,B21001D_016M,B21001D_017E,B21001D_017M,B21001D_018E,B21001D_018M,B21001D_019E,B21001D_019M,B21001D_020E,B21001D_020M,B21001D_021E,B21001D_021M,B21001D_022E,B21001D_022M,B21001D_023E,B21001D_023M,B21001D_024E,B21001D_024M,B21001D_025E,B21001D_025M,B21001D_026E,B21001D_026M,B21001D_027E,B21001D_027M,B21001D_028E,B21001D_028M,B21001D_029E,B21001D_029M,B21001D_030E,B21001D_030M,B21001D_031E,B21001D_031M,B21001D_032E,B21001D_032M,B21001D_033E,B21001D_033M,NAME,B21001D_001EA,B21001D_001MA,B21001D_002EA,B21001D_002MA,B21001D_003MA,B21001D_003EA,B21001D_004MA,B21001D_004EA,B21001D_005MA,B21001D_005EA,B21001D_006EA,B21001D_006MA,B21001D_007EA,B21001D_007MA,B21001D_008MA,B21001D_008EA,B21001D_009EA,B21001D_009MA,B21001D_010MA,B21001D_010EA,B21001D_011EA,B21001D_011MA,B21001D_012EA,B21001D_012MA,B21001D_013MA,B21001D_013EA,B21001D_014MA,B21001D_014EA,B21001D_015MA,B21001D_015EA,B21001D_016EA,B21001D_016MA,B21001D_017EA,B21001D_017MA,B21001D_018MA,B21001D_018EA,B21001D_019MA,B21001D_019EA,B21001D_020EA,B21001D_020MA,B21001D_021MA,B21001D_021EA,B21001D_022MA,B21001D_022EA,B21001D_023EA,B21001D_023MA,B21001D_024EA,B21001D_024MA,B21001D_025EA,B21001D_025MA,B21001D_026MA,B21001D_026EA,B21001D_027MA,B21001D_027EA,B21001D_028EA,B21001D_028MA,B21001D_029EA,B21001D_029MA,B21001D_030EA,B21001D_030MA,B21001D_031EA,B21001D_031MA,B21001D_032MA,B21001D_032EA,B21001D_033EA,B21001D_033MA,state
0400000US39,213479,4066,101218,2467,41206,1693,1640,812,39566,1934,38754,1629,893,484,37861,1697,10605,978,177,195,10428,994,6420,837,323,329,6097,888,4233,601,130,101,4103,613,112261,2385,41935,1671,97,160,41838,1653,43139,1663,108,107,43031,1649,12406,950,136,178,12270,969,9403,981,0,195,9403,981,5378,857,66,103,5312,852,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,95978,2636,44012,1928,17864,1455,395,318,17469,1432,16938,1229,611,471,16327,1259,4644,629,65,99,4579,635,2820,593,234,236,2586,598,1746,451,297,309,1449,376,51966,2021,20628,1433,300,437,20328,1438,17165,1401,294,249,16871,1459,7159,929,97,160,7062,929,5003,886,0,190,5003,886,2011,728,0,190,2011,728,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,358283,4273,168759,2758,65474,2019,675,411,64799,2013,62077,1861,1345,485,60732,1831,20584,1106,410,299,20174,1053,14115,958,690,366,13425,1000,6509,695,394,298,6115,673,189524,2403,69856,1721,198,203,69658,1766,70884,1654,391,316,70493,1636,23489,1144,65,112,23424,1168,16277,1229,111,139,16166,1239,9018,1120,38,65,8980,1141,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,257940,3418,126818,2263,53984,1707,160,152,53824,1724,46271,1210,793,373,45478,1244,13516,1016,228,271,13288,1065,8458,811,710,420,7748,881,4589,776,381,345,4208,738,131122,2171,48996,1625,263,314,48733,1641,50595,1570,109,130,50486,1588,14902,700,41,82,14861,683,10719,901,0,172,10719,901,5910,738,86,143,5824,762,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,35409,1709,16355,990,8245,907,220,229,8025,885,5378,688,111,99,5267,694,1519,315,101,115,1418,286,853,337,203,239,650,285,360,215,45,76,315,203,19054,1243,8841,685,0,161,8841,685,6612,746,241,223,6371,777,1548,405,0,161,1548,405,1524,348,0,161,1524,348,529,342,0,161,529,342,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,27628,1798,13010,1334,4145,935,469,411,3676,858,5430,1067,21,35,5409,1068,1262,466,153,202,1109,440,1631,457,189,220,1442,420,542,374,279,271,263,205,14618,1208,3464,619,0,201,3464,619,6734,839,0,201,6734,839,2210,515,0,201,2210,515,1470,532,0,201,1470,532,740,477,0,201,740,477,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,457041,7028,207113,3996,44437,2392,1648,737,42789,2405,64378,2382,3239,770,61139,2374,39142,1176,4642,1061,34500,1495,32818,1186,9162,1209,23656,1626,26338,721,12283,1187,14055,1094,249928,4546,46777,2479,598,569,46179,2564,76661,2337,774,355,75887,2379,45116,1140,276,246,44840,1181,38812,1165,214,171,38598,1170,42562,749,122,147,42440,765,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,542679,5922,251551,3786,96700,3012,1531,612,95169,2996,92032,1846,4492,978,87540,1902,30629,1091,1830,565,28799,1184,20141,915,3459,900,16682,998,12049,730,2532,817,9517,898,291128,4024,96027,3095,391,327,95636,3132,109145,2178,770,432,108375,2164,39856,1033,586,455,39270,1100,27211,1224,256,278,26955,1283,18889,950,0,204,18889,950,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,29611,1443,14129,864,6492,838,176,324,6316,717,4573,474,216,301,4357,548,1451,369,59,100,1392,370,1073,371,289,290,784,442,540,359,75,123,465,346,15482,1138,6816,902,0,220,6816,902,5767,930,0,220,5767,930,1525,288,78,129,1447,317,729,397,0,220,729,397,645,379,0,220,645,379,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,193645,3607,88443,2466,33888,1931,628,498,33260,1981,33459,1267,1190,500,32269,1408,10229,706,535,432,9694,700,7208,631,897,431,6311,634,3659,388,1101,401,2558,495,105202,2568,32271,1772,0,211,32271,1772,40647,1612,295,259,40352,1549,14353,1194,0,211,14353,1194,11421,1053,117,191,11304,1069,6510,448,88,151,6422,473,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,92972,3211,41319,2100,15776,1614,137,190,15639,1634,16603,1222,1227,742,15376,1154,4432,856,267,244,4165,829,3358,820,262,199,3096,822,1150,654,273,237,877,612,51653,2466,16467,1332,376,517,16091,1431,21383,1500,281,238,21102,1478,7232,1606,69,106,7163,1608,4576,789,0,211,4576,789,1995,683,0,211,1995,683,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,65018,2970,30014,1846,12307,1494,438,531,11869,1511,12097,1032,486,345,11611,1056,2935,540,291,255,2644,504,1801,387,274,269,1527,367,874,369,62,105,812,390,35004,1762,13198,1285,0,177,13198,1285,13934,1227,276,271,13658,1197,3704,571,58,93,3646,581,3255,817,138,172,3117,801,913,408,0,177,913,408,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
