GEO_ID,B20005F_001E,B20005F_001M,B20005F_002E,B20005F_002M,B20005F_003E,B20005F_003M,B20005F_004E,B20005F_004M,B20005F_005E,B20005F_005M,B20005F_006E,B20005F_006M,B20005F_007E,B20005F_007M,B20005F_008E,B20005F_008M,B20005F_009E,B20005F_009M,B20005F_010E,B20005F_010M,B20005F_011E,B20005F_011M,B20005F_012E,B20005F_012M,B20005F_013E,B20005F_013M,B20005F_014E,B20005F_014M,B20005F_015E,B20005F_015M,B20005F_016E,B20005F_016M,B20005F_017E,B20005F_017M,B20005F_018E,B20005F_018M,B20005F_019E,B20005F_019M,B20005F_020E,B20005F_020M,B20005F_021E,B20005F_021M,B20005F_022E,B20005F_022M,B20005F_023E,B20005F_023M,B20005F_024E,B20005F_024M,B20005F_025E,B20005F_025M,B20005F_026E,B20005F_026M,B20005F_027E,B20005F_027M,B20005F_028E,B20005F_028M,B20005F_029E,B20005F_029M,B20005F_030E,B20005F_030M,B20005F_031E,B20005F_031M,B20005F_032E,B20005F_032M,B20005F_033E,B20005F_033M,B20005F_034E,B20005F_034M,B20005F_035E,B20005F_035M,B20005F_036E,B20005F_036M,B20005F_037E,B20005F_037M,B20005F_038E,B20005F_038M,B20005F_039E,B20005F_039M,B20005F_040E,B20005F_040M,B20005F_041E,B20005F_041M,B20005F_042E,B20005F_042M,B20005F_043E,B20005F_043M,B20005F_044E,B20005F_044M,B20005F_045E,B20005F_045M,B20005F_046E,B20005F_046M,B20005F_047E,B20005F_047M,B20005F_048E,B20005F_048M,B20005F_049E,B20005F_049M,B20005F_050E,B20005F_050M,B20005F_051E,B20005F_051M,B20005F_052E,B20005F_052M,B20005F_053E,B20005F_053M,B20005F_054E,B20005F_054M,B20005F_055E,B20005F_055M,B20005F_056E,B20005F_056M,B20005F_057E,B20005F_057M,B20005F_058E,B20005F_058M,B20005F_059E,B20005F_059M,B20005F_060E,B20005F_060M,B20005F_061E,B20005F_061M,B20005F_062E,B20005F_062M,B20005F_063E,B20005F_063M,B20005F_064E,B20005F_064M,B20005F_065E,B20005F_065M,B20005F_066E,B20005F_066M,B20005F_067E,B20005F_067M,B20005F_068E,B20005F_068M,B20005F_069E,B20005F_069M,B20005F_070E,B20005F_070M,B20005F_071E,B20005F_071M,B20005F_072E,B20005F_072M,B20005F_073E,B20005F_073M,B20005F_074E,B20005F_074M,B20005F_075E,B20005F_075M,B20005F_076E,B20005F_076M,B20005F_077E,B20005F_077M,B20005F_078E,B20005F_078M,B20005F_079E,B20005F_079M,B20005F_080E,B20005F_080M,B20005F_081E,B20005F_081M,B20005F_082E,B20005F_082M,B20005F_083E,B20005F_083M,B20005F_084E,B20005F_084M,B20005F_085E,B20005F_085M,B20005F_086E,B20005F_086M,B20005F_087E,B20005F_087M,B20005F_088E,B20005F_088M,B20005F_089E,B20005F_089M,B20005F_090E,B20005F_090M,B20005F_091E,B20005F_091M,B20005F_092E,B20005F_092M,B20005F_093E,B20005F_093M,B20005F_094E,B20005F_094M,B20005F_095E,B20005F_095M,NAME,B20005F_001MA,B20005F_001EA,B20005F_002MA,B20005F_002EA,B20005F_003MA,B20005F_003EA,B20005F_004EA,B20005F_004MA,B20005F_005MA,B20005F_005EA,B20005F_006MA,B20005F_006EA,B20005F_007EA,B20005F_007MA,B20005F_008EA,B20005F_008MA,B20005F_009EA,B20005F_009MA,B20005F_010EA,B20005F_010MA,B20005F_011EA,B20005F_011MA,B20005F_012MA,B20005F_012EA,B20005F_013MA,B20005F_013EA,B20005F_014MA,B20005F_014EA,B20005F_015EA,B20005F_015MA,B20005F_016MA,B20005F_016EA,B20005F_017MA,B20005F_017EA,B20005F_018MA,B20005F_018EA,B20005F_019MA,B20005F_019EA,B20005F_020EA,B20005F_020MA,B20005F_021EA,B20005F_021MA,B20005F_022MA,B20005F_022EA,B20005F_023MA,B20005F_023EA,B20005F_024MA,B20005F_024EA,B20005F_025MA,B20005F_025EA,B20005F_026EA,B20005F_026MA,B20005F_027MA,B20005F_027EA,B20005F_028MA,B20005F_028EA,B20005F_029MA,B20005F_029EA,B20005F_030EA,B20005F_030MA,B20005F_031EA,B20005F_031MA,B20005F_032MA,B20005F_032EA,B20005F_033MA,B20005F_033EA,B20005F_034MA,B20005F_034EA,B20005F_035MA,B20005F_035EA,B20005F_036MA,B20005F_036EA,B20005F_037EA,B20005F_037MA,B20005F_038MA,B20005F_038EA,B20005F_039MA,B20005F_039EA,B20005F_040MA,B20005F_040EA,B20005F_041MA,B20005F_041EA,B20005F_042EA,B20005F_042MA,B20005F_043EA,B20005F_043MA,B20005F_044EA,B20005F_044MA,B20005F_045MA,B20005F_045EA,B20005F_046MA,B20005F_046EA,B20005F_047MA,B20005F_047EA,B20005F_048EA,B20005F_048MA,B20005F_049MA,B20005F_049EA,B20005F_050MA,B20005F_050EA,B20005F_051MA,B20005F_051EA,B20005F_052EA,B20005F_052MA,B20005F_053EA,B20005F_053MA,B20005F_054EA,B20005F_054MA,B20005F_055MA,B20005F_055EA,B20005F_056MA,B20005F_056EA,B20005F_057MA,B20005F_057EA,B20005F_058MA,B20005F_058EA,B20005F_059EA,B20005F_059MA,B20005F_060MA,B20005F_060EA,B20005F_061MA,B20005F_061EA,B20005F_062MA,B20005F_062EA,B20005F_063MA,B20005F_063EA,B20005F_064MA,B20005F_064EA,B20005F_065EA,B20005F_065MA,B20005F_066EA,B20005F_066MA,B20005F_067MA,B20005F_067EA,B20005F_068MA,B20005F_068EA,B20005F_069MA,B20005F_069EA,B20005F_070EA,B20005F_070MA,B20005F_071MA,B20005F_071EA,B20005F_072MA,B20005F_072EA,B20005F_073MA,B20005F_073EA,B20005F_074MA,B20005F_074EA,B20005F_075EA,B20005F_075MA,B20005F_076EA,B20005F_076MA,B20005F_077MA,B20005F_077EA,B20005F_078MA,B20005F_078EA,B20005F_079MA,B20005F_079EA,B20005F_080MA,B20005F_080EA,B20005F_081EA,B20005F_081MA,B20005F_082MA,B20005F_082EA,B20005F_083MA,B20005F_083EA,B20005F_084MA,B20005F_084EA,B20005F_085MA,B20005F_085EA,B20005F_086MA,B20005F_086EA,B20005F_087EA,B20005F_087MA,B20005F_088EA,B20005F_088MA,B20005F_089EA,B20005F_089MA,B20005F_090MA,B20005F_090EA,B20005F_091MA,B20005F_091EA,B20005F_092EA,B20005F_092MA,B20005F_093MA,B20005F_093EA,B20005F_094MA,B20005F_094EA,B20005F_095MA,B20005F_095EA,state
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,63358,6016,33354,3852,21752,3009,0,214,21752,3009,356,322,315,311,115,209,107,131,465,437,125,168,255,220,729,554,3604,1599,1236,819,2731,960,1241,559,2217,946,1587,637,2213,1091,790,545,791,590,923,742,1354,706,598,535,11602,2120,5452,1391,6150,1567,1146,685,217,293,331,255,703,619,1449,706,126,185,523,441,385,307,386,278,82,141,87,164,99,171,81,109,140,206,0,214,290,448,52,88,0,214,0,214,53,88,30004,3055,9959,2166,0,214,9959,2166,182,232,0,214,44,77,0,214,530,409,565,427,955,631,1212,798,1615,619,1040,712,833,543,1144,603,98,160,308,478,564,636,295,242,155,225,191,292,116,153,112,132,20045,2550,10997,2098,9048,1724,1925,825,915,517,878,683,595,384,732,526,671,521,179,219,297,283,554,607,505,596,948,629,41,67,496,581,75,130,0,214,168,164,0,214,0,214,0,214,69,119,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,100250,8435,54566,4973,36281,4116,0,207,36281,4116,0,207,0,207,164,250,0,207,840,567,208,154,1905,924,1558,827,2498,1274,1194,667,5670,1379,5247,1368,3096,1103,2786,1409,2875,1332,1644,784,1215,641,2595,1301,1295,611,1491,807,18285,2474,8979,1899,9306,1663,1188,655,970,522,779,488,925,552,714,522,456,414,499,255,26,51,547,354,625,526,892,523,518,349,173,223,128,159,438,478,163,170,103,140,0,207,98,121,64,108,45684,4666,16512,2661,0,207,16512,2661,0,207,0,207,122,150,35,62,529,423,371,411,727,567,207,261,2138,1178,498,543,3582,1296,1482,886,1767,840,669,457,969,746,509,339,1229,713,733,597,203,155,742,523,29172,3587,13305,2548,15867,2286,3590,1160,1796,819,1690,848,942,502,1639,776,483,389,561,429,625,493,1109,666,1226,735,687,440,103,172,395,408,594,451,65,108,0,207,167,199,0,207,195,239,0,207,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,4111471,49147,2101483,28518,1180996,20867,0,211,1180996,20867,2352,717,2341,748,6898,1352,5963,1238,24901,3376,16247,2419,35327,4032,32658,3540,80930,5436,54498,4906,130080,7118,136495,7093,98358,6179,98608,5874,69123,5190,79514,5828,92146,5299,60557,4690,85694,4902,68306,5066,920487,16193,476255,12226,444232,11412,45766,4034,33317,3412,40338,3815,32581,3669,52460,4724,24418,2909,37539,3490,24700,3459,31322,3328,15096,2455,26812,2653,19416,2424,13854,2184,12237,2109,6502,1365,7247,1685,6234,1400,3629,975,4962,1046,5802,1619,2009988,25713,672185,14978,0,211,672185,14978,1237,562,2090,936,5501,1229,7622,1621,24007,2730,14057,1978,29048,3103,28530,3233,59483,3948,40842,4136,84326,5831,75220,4856,63798,4776,48514,3964,31586,3275,32883,2983,41102,4093,25649,2896,34754,3127,21936,2798,1337803,22346,792345,15778,545458,13684,58517,3772,53021,3822,57489,4189,44982,3577,75780,4710,42463,4179,51560,4007,26633,2862,34502,3120,17077,2534,28407,2930,16168,2249,9537,1653,6536,1328,4081,1017,3830,960,3464,1087,2934,772,5209,1196,3268,1115,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,144150,8560,75983,4735,34822,3483,37,64,34785,3471,0,207,0,207,591,511,58,101,450,414,296,446,1181,680,2183,965,3693,1256,1652,749,3396,1091,4548,1298,3026,1044,1899,867,2045,934,1753,806,2610,912,1159,700,2732,1064,1513,648,41161,3763,17168,1832,23993,3118,1817,833,1336,635,1584,581,1414,708,3653,1286,1305,648,2363,908,1425,841,1708,754,869,709,1992,922,2189,1095,619,490,754,503,53,86,272,316,490,389,59,99,0,207,91,113,68167,5145,18856,2492,0,207,18856,2492,105,174,0,207,91,149,438,433,325,259,316,339,942,561,509,356,2991,957,1347,1001,1668,757,2151,866,1978,804,743,435,605,381,959,503,865,465,194,198,1629,630,1000,509,49311,4234,25847,2951,23464,2718,3403,927,2867,1046,2971,1214,1752,866,3820,1214,1455,670,1301,834,1003,588,1278,715,404,444,1183,653,572,383,352,337,120,150,39,66,0,207,181,238,52,87,385,346,326,418,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,1279054,26369,666440,17100,400223,14756,0,228,400223,14756,473,301,525,382,3272,1310,4180,1513,12018,2043,6586,1695,13790,2687,13518,2716,28114,3343,21370,3315,45331,5214,44786,4573,41990,4588,35515,3640,21129,2641,23681,3323,26074,3124,14804,2180,23994,3440,19073,3285,266217,11460,139299,7457,126918,8191,19989,2540,12463,2082,12088,2122,9925,2026,14465,2516,5943,1416,9382,2287,6824,1887,6530,1666,2549,1069,7278,2087,4253,931,3890,1284,2194,814,1221,598,1400,632,3214,1075,645,417,1233,688,1432,876,612614,15488,217093,9226,0,228,217093,9226,39,62,1233,644,2604,1009,3826,1261,6885,1608,9287,1818,14842,2109,18508,2900,17696,2701,13079,2433,27207,3446,25963,3143,16027,2857,11455,2093,8074,1713,11043,1990,9146,1902,7468,1866,9337,2410,3374,1012,395521,11933,252973,9131,142548,7735,22023,3091,18034,2757,15939,2655,13908,2455,20441,3010,9193,1805,11474,2094,6490,1697,6068,1554,2404,967,4997,1336,2877,769,2009,1047,1208,650,1186,578,783,419,1643,841,818,632,543,433,510,419,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,207026,11334,106238,6509,73518,5102,0,206,73518,5102,0,206,96,152,0,206,411,375,1974,972,1516,789,3278,1094,1283,826,4412,1385,4300,1406,6941,1666,9440,2060,7768,2037,5565,1388,6882,1707,4039,955,5351,1325,3414,959,2966,983,3882,1234,32720,4256,10860,2151,21860,3189,3290,1274,1760,710,1375,637,1378,781,1874,983,866,601,1836,1108,362,241,1958,929,544,403,2084,930,808,474,1056,585,712,438,566,492,324,284,221,284,271,270,370,293,205,196,100788,5695,39964,3917,0,206,39964,3917,0,206,515,500,971,530,201,179,1255,823,622,448,2367,1004,1262,638,2708,1030,1881,774,6750,1743,3722,1164,5171,1553,3556,1316,2388,1176,906,436,1610,729,770,420,2097,983,1212,716,60824,4308,30013,3191,30811,3277,4676,1362,2567,848,3438,897,2703,1213,3732,1212,2052,996,1391,604,1565,957,3085,1096,1185,641,1715,619,632,372,398,308,550,563,43,72,342,446,110,137,115,139,285,222,227,258,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,553180,25395,279053,14574,154991,10439,0,229,154991,10439,208,244,328,423,1904,873,505,331,2859,1077,2441,1075,8830,2076,4494,1487,14991,2954,7584,2004,16226,3415,20552,3325,15205,3175,12867,2458,6687,1737,7754,2184,8814,1442,4598,1321,8285,1991,9859,2176,124062,9561,68417,6279,55645,5526,7121,2387,3132,1009,5497,1761,4902,1781,8422,2013,2357,960,3195,1274,4057,1497,4876,1343,617,404,4753,1446,1657,1031,311,273,1847,1080,446,551,559,499,486,461,519,456,375,334,516,372,274127,13510,98755,7407,0,229,98755,7407,0,229,1135,1193,468,328,1408,1187,3205,1009,2955,1090,6524,1694,3214,1125,10072,2243,6498,1970,11391,2204,12977,2326,7471,1745,7204,1824,6482,1612,4683,1313,5210,1616,1840,708,2974,1068,3044,1118,175372,10769,105242,8288,70130,6265,8529,1991,11591,2858,5756,1642,6675,1692,7498,1757,4143,1389,4669,1291,2574,1193,3905,1303,1524,679,3986,1496,2318,998,896,537,1996,960,708,441,502,454,1118,1048,229,260,976,626,537,555,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,231468,11507,119353,6882,62041,5143,0,211,62041,5143,0,211,31,57,231,272,862,699,1473,920,1164,697,3874,1692,1721,880,2085,855,1714,796,6118,1465,4782,1297,5853,2218,6180,1628,3972,1404,4166,1950,4599,1269,5764,1693,3662,850,3790,1283,57312,4348,26306,2532,31006,3748,3590,1052,4006,1168,2529,986,1475,683,1696,644,1094,551,2175,1081,1191,613,1475,562,1448,898,2254,1208,2358,1033,1126,581,1168,702,1448,951,397,339,619,509,84,140,776,707,97,115,112115,6653,39869,3683,0,211,39869,3683,0,211,0,211,775,543,192,197,749,400,405,363,428,302,1031,543,4211,1179,4473,1496,3649,1309,4750,1423,3529,1246,2815,861,1831,760,1019,766,3098,922,2066,869,2731,860,2117,920,72246,4914,37063,3671,35183,3567,4820,1455,2097,957,2016,841,1781,711,4208,1388,2281,885,2919,1062,2262,763,2900,1006,1636,722,2826,1047,1286,720,1031,701,650,370,984,894,308,303,124,157,317,376,507,428,230,248,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
