GEO_ID,B23002F_001E,B23002F_001M,B23002F_002E,B23002F_002M,B23002F_003E,B23002F_003M,B23002F_004E,B23002F_004M,B23002F_005E,B23002F_005M,B23002F_006E,B23002F_006M,B23002F_007E,B23002F_007M,B23002F_008E,B23002F_008M,B23002F_009E,B23002F_009M,B23002F_010E,B23002F_010M,B23002F_011E,B23002F_011M,B23002F_012E,B23002F_012M,B23002F_013E,B23002F_013M,B23002F_014E,B23002F_014M,B23002F_015E,B23002F_015M,B23002F_016E,B23002F_016M,B23002F_017E,B23002F_017M,B23002F_018E,B23002F_018M,B23002F_019E,B23002F_019M,B23002F_020E,B23002F_020M,B23002F_021E,B23002F_021M,B23002F_022E,B23002F_022M,B23002F_023E,B23002F_023M,B23002F_024E,B23002F_024M,B23002F_025E,B23002F_025M,B23002F_026E,B23002F_026M,B23002F_027E,B23002F_027M,B23002F_028E,B23002F_028M,B23002F_029E,B23002F_029M,B23002F_030E,B23002F_030M,B23002F_031E,B23002F_031M,B23002F_032E,B23002F_032M,B23002F_033E,B23002F_033M,B23002F_034E,B23002F_034M,B23002F_035E,B23002F_035M,B23002F_036E,B23002F_036M,B23002F_037E,B23002F_037M,B23002F_038E,B23002F_038M,B23002F_039E,B23002F_039M,B23002F_040E,B23002F_040M,B23002F_041E,B23002F_041M,B23002F_042E,B23002F_042M,B23002F_043E,B23002F_043M,B23002F_044E,B23002F_044M,B23002F_045E,B23002F_045M,B23002F_046E,B23002F_046M,B23002F_047E,B23002F_047M,B23002F_048E,B23002F_048M,B23002F_049E,B23002F_049M,B23002F_050E,B23002F_050M,B23002F_051E,B23002F_051M,B23002F_052E,B23002F_052M,B23002F_053E,B23002F_053M,B23002F_054E,B23002F_054M,B23002F_055E,B23002F_055M,B23002F_056E,B23002F_056M,B23002F_057E,B23002F_057M,B23002F_058E,B23002F_058M,B23002F_059E,B23002F_059M,B23002F_060E,B23002F_060M,B23002F_061E,B23002F_061M,B23002F_062E,B23002F_062M,B23002F_063E,B23002F_063M,B23002F_064E,B23002F_064M,B23002F_065E,B23002F_065M,B23002F_066E,B23002F_066M,B23002F_067E,B23002F_067M,B23002F_068E,B23002F_068M,B23002F_069E,B23002F_069M,B23002F_070E,B23002F_070M,B23002F_071E,B23002F_071M,B23002F_072E,B23002F_072M,B23002F_073E,B23002F_073M,B23002F_074E,B23002F_074M,B23002F_075E,B23002F_075M,B23002F_076E,B23002F_076M,B23002F_077E,B23002F_077M,B23002F_078E,B23002F_078M,B23002F_079E,B23002F_079M,NAME,B23002F_001EA,B23002F_001MA,B23002F_002EA,B23002F_002MA,B23002F_003MA,B23002F_003EA,B23002F_004MA,B23002F_004EA,B23002F_005MA,B23002F_005EA,B23002F_006EA,B23002F_006MA,B23002F_007EA,B23002F_007MA,B23002F_008EA,B23002F_008MA,B23002F_009MA,B23002F_009EA,B23002F_010EA,B23002F_010MA,B23002F_011EA,B23002F_011MA,B23002F_012EA,B23002F_012MA,B23002F_013MA,B23002F_013EA,B23002F_014MA,B23002F_014EA,B23002F_015MA,B23002F_015EA,B23002F_016EA,B23002F_016MA,B23002F_017EA,B23002F_017MA,B23002F_018EA,B23002F_018MA,B23002F_019EA,B23002F_019MA,B23002F_020MA,B23002F_020EA,B23002F_021EA,B23002F_021MA,B23002F_022EA,B23002F_022MA,B23002F_023MA,B23002F_023EA,B23002F_024MA,B23002F_024EA,B23002F_025MA,B23002F_025EA,B23002F_026EA,B23002F_026MA,B23002F_027EA,B23002F_027MA,B23002F_028EA,B23002F_028MA,B23002F_029EA,B23002F_029MA,B23002F_030EA,B23002F_030MA,B23002F_031EA,B23002F_031MA,B23002F_032EA,B23002F_032MA,B23002F_033MA,B23002F_033EA,B23002F_034MA,B23002F_034EA,B23002F_035MA,B23002F_035EA,B23002F_036EA,B23002F_036MA,B23002F_037EA,B23002F_037MA,B23002F_038MA,B23002F_038EA,B23002F_039EA,B23002F_039MA,B23002F_040EA,B23002F_040MA,B23002F_041EA,B23002F_041MA,B23002F_042EA,B23002F_042MA,B23002F_043MA,B23002F_043EA,B23002F_044MA,B23002F_044EA,B23002F_045MA,B23002F_045EA,B23002F_046MA,B23002F_046EA,B23002F_047MA,B23002F_047EA,B23002F_048EA,B23002F_048MA,B23002F_049EA,B23002F_049MA,B23002F_050EA,B23002F_050MA,B23002F_051EA,B23002F_051MA,B23002F_052EA,B23002F_052MA,B23002F_053EA,B23002F_053MA,B23002F_054EA,B23002F_054MA,B23002F_055EA,B23002F_055MA,B23002F_056MA,B23002F_056EA,B23002F_057MA,B23002F_057EA,B23002F_058EA,B23002F_058MA,B23002F_059EA,B23002F_059MA,B23002F_060EA,B23002F_060MA,B23002F_061EA,B23002F_061MA,B23002F_062EA,B23002F_062MA,B23002F_063EA,B23002F_063MA,B23002F_064EA,B23002F_064MA,B23002F_065EA,B23002F_065MA,B23002F_066MA,B23002F_066EA,B23002F_067MA,B23002F_067EA,B23002F_068EA,B23002F_068MA,B23002F_069EA,B23002F_069MA,B23002F_070EA,B23002F_070MA,B23002F_071EA,B23002F_071MA,B23002F_072EA,B23002F_072MA,B23002F_073EA,B23002F_073MA,B23002F_074EA,B23002F_074MA,B23002F_075MA,B23002F_075EA,B23002F_076EA,B23002F_076MA,B23002F_077EA,B23002F_077MA,B23002F_078MA,B23002F_078EA,B23002F_079MA,B23002F_079EA,state
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,4111471,49147,2101483,28518,180315,6297,63427,3724,1363,739,62064,3656,48523,3342,13541,1977,116888,5145,241838,7092,188904,6351,3242,928,185662,6335,167303,6155,18359,2417,52934,4346,1280425,20781,1151482,20177,2836,960,1148646,19857,1102508,19647,46138,4433,128943,6294,234382,6971,178570,5971,0,211,178570,5971,171130,5722,7440,1396,55812,4193,67916,4390,25317,2513,24666,2478,651,363,42599,3633,96607,4554,12333,2069,11943,2049,390,322,84274,3902,2009988,25713,162920,6432,49872,3300,360,293,49512,3245,38541,2875,10971,1881,113048,6007,232316,7116,168273,5967,504,459,167769,5966,150752,6027,17017,2562,64043,4387,1173165,16853,831593,13995,385,322,831208,13960,778382,14109,52826,4101,341572,9970,235859,6904,129343,5400,0,211,129343,5400,123631,5182,5712,1166,106516,6023,75920,4184,18036,2052,17429,2015,607,368,57884,3832,129808,5475,7245,1367,6862,1394,383,379,122563,5241,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,144150,8560,75983,4735,5765,1267,2451,923,0,207,2451,923,1741,756,710,474,3314,1046,7923,1646,6159,1486,0,207,6159,1486,4932,1476,1227,733,1764,658,48452,3393,43381,3261,64,109,43317,3258,41033,3207,2284,995,5071,1069,8198,1396,5907,1284,0,207,5907,1284,5264,1187,643,455,2291,804,1612,612,595,448,595,448,0,207,1017,480,4033,1070,699,580,345,244,354,548,3334,1037,68167,5145,4863,1207,2243,891,0,207,2243,891,1789,854,454,389,2620,874,6563,1342,5542,1298,0,207,5542,1298,5106,1172,436,429,1021,496,40989,3151,28965,2985,0,207,28965,2985,25675,2615,3290,1186,12024,2059,8571,1199,5216,1048,0,207,5216,1048,4775,961,441,393,3355,900,2286,799,580,345,452,298,128,205,1706,729,4895,1095,60,75,60,75,0,207,4835,1098,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,1279054,26369,666440,17100,59695,5498,22295,3086,0,228,22295,3086,19753,3073,2542,917,37400,4273,75267,4881,58833,4352,1083,500,57750,4509,54401,4565,3349,1030,16434,2757,400342,12015,359910,12091,1090,679,358820,12159,348916,12156,9904,1989,40432,4291,78119,4845,60855,4578,0,228,60855,4578,58965,4532,1890,833,17264,2865,21891,2469,9277,1984,8883,1937,394,368,12614,1815,31126,2778,4381,1170,4263,1153,118,142,26745,2667,612614,15488,54091,4905,17674,2482,57,97,17617,2456,14420,2118,3197,1253,36417,3926,65787,5307,45052,4335,270,219,44782,4309,41009,4272,3773,1282,20735,3267,352621,10489,235093,9389,0,228,235093,9389,222982,9410,12111,2186,117528,6530,78512,4566,43389,3680,0,228,43389,3680,41845,3514,1544,795,35123,3197,22719,2433,5833,1499,5582,1438,251,292,16886,2004,38884,3984,2540,1037,2394,1042,146,142,36344,3776,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,207026,11334,106238,6509,9179,1550,4380,1140,0,206,4380,1140,3229,1064,1151,664,4799,1052,10812,1539,9815,1382,81,101,9734,1392,8623,1352,1111,642,997,600,72846,4042,69984,4000,308,261,69676,4015,68276,4014,1400,660,2862,1072,9557,1407,8688,1401,0,206,8688,1401,8553,1430,135,172,869,347,2138,959,1200,649,1060,625,140,232,938,642,1706,750,309,363,309,363,0,206,1397,668,100788,5695,8706,1501,3077,922,0,206,3077,922,2174,836,903,417,5629,1356,9994,1641,7990,1478,114,232,7876,1470,7135,1439,741,482,2004,650,67121,3995,50637,3890,107,144,50530,3891,47725,3826,2805,971,16484,2389,9647,1231,6248,1158,0,206,6248,1158,5943,1118,305,330,3399,1117,2140,783,1073,608,1073,608,0,206,1067,608,3180,1023,189,232,115,194,74,125,2991,1000,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,553180,25395,279053,14574,23631,2917,8639,1918,104,147,8535,1961,5887,1593,2648,1202,14992,2261,27309,3945,21706,3454,39,70,21667,3437,19555,3113,2112,1248,5603,1549,171664,10279,152167,10465,470,329,151697,10480,145636,10220,6061,1723,19497,3580,32356,3154,24025,2886,0,229,24025,2886,23624,2849,401,353,8331,1631,10218,1948,4404,1397,4182,1361,222,305,5814,1455,13875,2240,1581,674,1465,673,116,139,12294,2183,274127,13510,17579,2907,5500,1657,0,229,5500,1657,5136,1670,364,239,12079,2234,27479,3416,18380,2822,24,47,18356,2817,16595,2735,1761,836,9099,2095,157383,9653,115149,8097,0,229,115149,8097,109169,7797,5980,1594,42234,4932,38723,3737,22820,3013,0,229,22820,3013,22041,2952,779,457,15903,2578,11192,2062,1920,665,1363,499,557,464,9272,2144,21771,2529,1439,743,1269,786,170,199,20332,2523,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,231468,11507,119353,6882,10278,1484,5849,1256,0,211,5849,1256,4467,1119,1382,630,4429,1244,13978,2434,10076,1810,0,211,10076,1810,8775,1582,1301,689,3902,1275,76500,5198,66262,5174,63,104,66199,5153,62627,5206,3572,1327,10238,1652,10985,1505,7467,1374,0,211,7467,1374,6681,1319,786,503,3518,1081,3600,1081,1491,687,1432,680,59,104,2109,953,4012,1060,410,360,410,360,0,211,3602,1031,112115,6653,9785,1786,5415,1411,0,211,5415,1411,4360,1429,1055,756,4370,1394,11064,1772,8798,1752,0,211,8798,1752,8202,1668,596,447,2266,857,67603,4948,52478,4425,0,211,52478,4425,49087,4366,3391,1028,15125,1984,12595,1621,7732,1438,0,211,7732,1438,6997,1361,735,564,4863,1187,3603,1051,824,482,542,259,282,463,2779,883,7465,1538,58,95,58,95,0,211,7407,1527,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,116161,7881,60476,4608,5758,1099,2116,660,0,193,2116,660,1770,673,346,275,3642,956,7407,1567,6912,1493,0,193,6912,1493,6764,1502,148,187,495,359,38383,3327,35288,3382,0,193,35288,3382,34438,3306,850,683,3095,1066,5445,984,4289,923,0,193,4289,923,4042,918,247,239,1156,424,1651,895,626,434,626,434,0,193,1025,751,1832,740,332,417,332,417,0,193,1500,645,55685,4360,5794,1128,2584,765,0,193,2584,765,2296,711,288,320,3210,1141,8008,1458,6360,1426,0,193,6360,1426,6146,1469,214,286,1648,790,34022,2811,23175,2525,0,193,23175,2525,22404,2491,771,692,10847,1962,5707,1166,2827,942,0,193,2827,942,2771,937,56,112,2880,1045,1013,693,91,115,91,115,0,193,922,681,1141,627,336,406,336,406,0,193,805,468,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,1286057,29981,627512,17208,51650,3557,12276,1853,40,70,12236,1855,8297,1781,3939,1078,39374,3304,64078,3801,47259,3599,259,197,47000,3632,38124,3295,8876,2017,16819,2270,382946,12397,331229,11792,651,595,330578,11684,315148,11222,15430,2498,51717,4698,71151,3828,51935,3329,0,201,51935,3329,50513,3250,1422,717,19216,2238,21457,2951,7206,1571,7050,1587,156,187,14251,2337,36230,3056,4560,1350,4501,1357,59,97,31670,2920,658545,16563,47465,3326,13641,2109,0,201,13641,2109,10565,1809,3076,1058,33824,2926,64405,4006,44480,3555,0,201,44480,3555,39713,3470,4767,1407,19925,2357,374248,12061,265858,8943,48,67,265810,8939,249369,8883,16441,2513,108390,6600,86710,4314,42790,3855,0,201,42790,3855,40069,3648,2721,1034,43920,3441,25923,2615,6178,1463,6038,1475,140,163,19745,2083,59794,3818,2701,843,2701,843,0,201,57093,3731,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,442786,19416,224482,10646,18178,2454,5611,1452,0,210,5611,1452,4825,1431,786,490,12567,2053,22781,2977,18798,2619,163,194,18635,2647,16481,2372,2154,943,3983,1158,139343,6570,128351,6145,496,481,127855,6007,124769,5802,3086,946,10992,1952,27874,2423,21930,2624,0,210,21930,2624,21472,2577,458,321,5944,1263,7533,1622,4138,1227,4138,1227,0,210,3395,1082,8773,1745,1303,592,1260,587,43,67,7470,1619,218304,10378,17081,2262,5547,1062,0,210,5547,1062,4426,1010,1121,672,11534,2079,20874,2383,13218,2215,0,210,13218,2215,12140,2174,1078,786,7656,1687,129808,6664,97623,5970,343,484,97280,5987,92176,5784,5104,1238,32185,3364,26641,2712,16776,2045,0,210,16776,2045,16407,2047,369,320,9865,1857,8856,1516,2409,797,2335,804,74,117,6447,1284,15044,1873,1260,660,1260,660,0,210,13784,1835,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,81877,6347,41983,4592,3984,1031,1845,795,0,195,1845,795,1623,771,222,178,2139,708,6583,1638,6060,1642,0,195,6060,1642,5376,1440,684,586,523,278,24384,3194,21195,2774,20,41,21175,2766,20159,2635,1016,524,3189,1061,4819,1141,3065,915,0,195,3065,915,2829,910,236,279,1754,750,1479,713,229,243,229,243,0,195,1250,642,734,318,65,110,65,110,0,195,669,277,39894,3337,5516,1128,2010,666,0,195,2010,666,1662,590,348,339,3506,952,4064,1296,3118,1104,0,195,3118,1104,2854,1068,264,305,946,537,22932,2124,15238,1867,0,195,15238,1867,14027,1821,1211,626,7694,1509,3878,1034,1971,740,0,195,1971,740,1858,732,113,118,1907,713,1591,758,561,435,524,429,37,62,1030,527,1913,735,51,74,51,74,0,195,1862,721,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,225517,11933,113626,7125,11090,1853,4941,1335,0,177,4941,1335,3296,1131,1645,725,6149,1332,14448,2408,9313,2067,0,177,9313,2067,9273,2072,40,67,5135,2190,70968,5325,55863,4958,62,104,55801,4942,53134,4944,2667,1027,15105,2234,10021,1535,4602,1101,0,177,4602,1101,4274,1018,328,337,5419,1373,3769,1158,1068,614,1042,611,26,41,2701,1023,3330,832,378,298,378,298,0,177,2952,698,111891,6577,9554,1638,3246,1178,0,177,3246,1178,2388,821,858,821,6308,1097,11454,1762,7395,1593,0,177,7395,1593,6303,1460,1092,725,4059,1082,68268,4825,49442,4194,0,177,49442,4194,47011,4145,2431,1069,18826,2931,13034,1465,5457,1086,0,177,5457,1086,5135,1122,322,452,7577,1386,3164,744,409,304,409,304,0,177,2755,736,6417,1245,353,418,353,418,0,177,6064,1237,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
