GEO_ID,B19037I_001E,B19037I_001M,B19037I_002E,B19037I_002M,B19037I_003E,B19037I_003M,B19037I_004E,B19037I_004M,B19037I_005E,B19037I_005M,B19037I_006E,B19037I_006M,B19037I_007E,B19037I_007M,B19037I_008E,B19037I_008M,B19037I_009E,B19037I_009M,B19037I_010E,B19037I_010M,B19037I_011E,B19037I_011M,B19037I_012E,B19037I_012M,B19037I_013E,B19037I_013M,B19037I_014E,B19037I_014M,B19037I_015E,B19037I_015M,B19037I_016E,B19037I_016M,B19037I_017E,B19037I_017M,B19037I_018E,B19037I_018M,B19037I_019E,B19037I_019M,B19037I_020E,B19037I_020M,B19037I_021E,B19037I_021M,B19037I_022E,B19037I_022M,B19037I_023E,B19037I_023M,B19037I_024E,B19037I_024M,B19037I_025E,B19037I_025M,B19037I_026E,B19037I_026M,B19037I_027E,B19037I_027M,B19037I_028E,B19037I_028M,B19037I_029E,B19037I_029M,B19037I_030E,B19037I_030M,B19037I_031E,B19037I_031M,B19037I_032E,B19037I_032M,B19037I_033E,B19037I_033M,B19037I_034E,B19037I_034M,B19037I_035E,B19037I_035M,B19037I_036E,B19037I_036M,B19037I_037E,B19037I_037M,B19037I_038E,B19037I_038M,B19037I_039E,B19037I_039M,B19037I_040E,B19037I_040M,B19037I_041E,B19037I_041M,B19037I_042E,B19037I_042M,B19037I_043E,B19037I_043M,B19037I_044E,B19037I_044M,B19037I_045E,B19037I_045M,B19037I_046E,B19037I_046M,B19037I_047E,B19037I_047M,B19037I_048E,B19037I_048M,B19037I_049E,B19037I_049M,B19037I_050E,B19037I_050M,B19037I_051E,B19037I_051M,B19037I_052E,B19037I_052M,B19037I_053E,B19037I_053M,B19037I_054E,B19037I_054M,B19037I_055E,B19037I_055M,B19037I_056E,B19037I_056M,B19037I_057E,B19037I_057M,B19037I_058E,B19037I_058M,B19037I_059E,B19037I_059M,B19037I_060E,B19037I_060M,B19037I_061E,B19037I_061M,B19037I_062E,B19037I_062M,B19037I_063E,B19037I_063M,B19037I_064E,B19037I_064M,B19037I_065E,B19037I_065M,B19037I_066E,B19037I_066M,B19037I_067E,B19037I_067M,B19037I_068E,B19037I_068M,B19037I_069E,B19037I_069M,NAME,B19037I_001EA,B19037I_001MA,B19037I_002MA,B19037I_002EA,B19037I_003EA,B19037I_003MA,B19037I_004EA,B19037I_004MA,B19037I_005EA,B19037I_005MA,B19037I_006MA,B19037I_006EA,B19037I_007MA,B19037I_007EA,B19037I_008MA,B19037I_008EA,B19037I_009EA,B19037I_009MA,B19037I_010EA,B19037I_010MA,B19037I_011MA,B19037I_011EA,B19037I_012MA,B19037I_012EA,B19037I_013MA,B19037I_013EA,B19037I_014EA,B19037I_014MA,B19037I_015EA,B19037I_015MA,B19037I_016MA,B19037I_016EA,B19037I_017MA,B19037I_017EA,B19037I_018MA,B19037I_018EA,B19037I_019EA,B19037I_019MA,B19037I_020EA,B19037I_020MA,B19037I_021MA,B19037I_021EA,B19037I_022MA,B19037I_022EA,B19037I_023MA,B19037I_023EA,B19037I_024MA,B19037I_024EA,B19037I_025EA,B19037I_025MA,B19037I_026MA,B19037I_026EA,B19037I_027MA,B19037I_027EA,B19037I_028MA,B19037I_028EA,B19037I_029MA,B19037I_029EA,B19037I_030MA,B19037I_030EA,B19037I_031EA,B19037I_031MA,B19037I_032EA,B19037I_032MA,B19037I_033EA,B19037I_033MA,B19037I_034MA,B19037I_034EA,B19037I_035MA,B19037I_035EA,B19037I_036EA,B19037I_036MA,B19037I_037EA,B19037I_037MA,B19037I_038EA,B19037I_038MA,B19037I_039MA,B19037I_039EA,B19037I_040MA,B19037I_040EA,B19037I_041EA,B19037I_041MA,B19037I_042EA,B19037I_042MA,B19037I_043EA,B19037I_043MA,B19037I_044MA,B19037I_044EA,B19037I_045MA,B19037I_045EA,B19037I_046MA,B19037I_046EA,B19037I_047EA,B19037I_047MA,B19037I_048EA,B19037I_048MA,B19037I_049MA,B19037I_049EA,B19037I_050MA,B19037I_050EA,B19037I_051EA,B19037I_051MA,B19037I_052EA,B19037I_052MA,B19037I_053EA,B19037I_053MA,B19037I_054EA,B19037I_054MA,B19037I_055EA,B19037I_055MA,B19037I_056MA,B19037I_056EA,B19037I_057MA,B19037I_057EA,B19037I_058MA,B19037I_058EA,B19037I_059EA,B19037I_059MA,B19037I_060EA,B19037I_060MA,B19037I_061MA,B19037I_061EA,B19037I_062MA,B19037I_062EA,B19037I_063MA,B19037I_063EA,B19037I_064EA,B19037I_064MA,B19037I_065EA,B19037I_065MA,B19037I_066MA,B19037I_066EA,B19037I_067MA,B19037I_067EA,B19037I_068MA,B19037I_068EA,B19037I_069EA,B19037I_069MA,state
0400000US09,184188,4017,8189,1740,1193,816,945,587,106,131,673,408,524,516,753,506,245,306,988,747,1052,685,643,622,469,438,564,303,0,207,34,59,0,207,0,207,87629,3438,6393,1413,3862,1152,4805,1437,7220,1699,4987,1481,5971,1415,5380,1389,6161,1620,3251,957,9012,1821,6510,1625,9206,1832,5504,1557,2767,928,3511,1280,3089,938,68186,2771,8809,1568,6659,1513,2520,927,2545,985,3513,1037,4103,1224,1934,752,2398,620,3604,1217,3449,953,6359,1471,6875,1518,5389,1159,3379,896,3611,985,3039,836,20184,1643,3829,1057,3181,927,1442,546,1647,600,655,316,556,437,1009,452,668,452,463,307,920,372,1284,505,1489,549,1123,448,979,506,639,444,300,234,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,3121884,16225,152448,7065,21287,2394,12812,2046,10107,1777,12910,2158,11386,1795,12808,1860,9257,1772,7184,1376,8058,2148,15206,2622,11966,1968,11083,1909,4464,1461,2483,1079,1096,734,341,343,1381807,15326,80523,6245,52439,4378,74331,5803,81787,5360,79409,5229,88843,5074,77129,5381,79502,5436,68084,4540,132156,7540,148512,7408,177376,7910,104714,6187,54714,3567,50827,4641,31461,3347,1138829,11520,74090,4961,48663,4930,53545,4732,56539,4037,56387,4792,58462,4844,54612,4405,54614,4481,53897,4602,101124,6180,127512,6838,144004,5887,99748,4395,57109,4799,54418,4115,44105,3385,448800,6984,59834,4296,59359,3750,42342,3800,36818,3026,26555,2508,24657,2525,22701,2498,19987,1941,18613,2116,26424,2462,32212,2758,36931,3336,17723,1776,9057,1571,7790,1503,7797,1315,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,156042,3733,6944,1647,892,425,586,564,139,132,489,441,426,443,197,320,530,271,341,270,109,118,617,466,686,402,1618,1113,18,29,94,110,157,187,45,57,76915,3837,2405,790,2100,967,2804,1081,1574,675,2005,872,3797,1167,5066,1579,4421,1124,4811,1506,7257,1760,11231,1973,11753,2004,5952,1194,4170,1136,4766,1242,2803,819,57677,2747,1154,586,993,497,695,460,1305,539,2003,750,1092,425,1811,793,2960,1022,1255,633,3651,1055,6158,1355,9162,1450,6468,1472,4575,1148,7609,1520,6786,1285,14506,1548,1335,544,1696,844,513,360,654,430,665,481,757,442,277,229,737,456,470,320,785,394,1201,692,1894,676,877,466,846,363,765,463,1034,425,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,1665617,15652,47843,3840,5764,1332,2966,959,3025,964,4745,1355,3889,1135,4756,1451,2518,957,3143,934,2887,978,5027,1192,4421,1123,2474,808,1150,550,508,460,224,332,346,375,649460,10138,32292,3870,20482,2739,27163,3053,36856,4156,35657,3560,40320,4244,35556,3851,33885,3191,36138,4135,60612,4835,75813,5154,85449,5556,49605,3916,29718,3659,26390,2828,23524,2877,662345,9283,33154,3676,24541,2760,26739,2706,37233,4111,36065,3842,33271,2914,34656,3976,31275,3271,29430,3572,57885,4123,68795,4108,84697,4856,56545,4487,33021,3408,36067,3694,38971,3297,305969,7884,49839,3471,34110,3000,29743,2845,24459,2997,21163,2328,16364,1796,14653,2192,13371,1828,12024,2061,18940,2272,20869,2477,18780,2560,11944,1726,5752,1269,6832,1249,7126,1211,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,257520,4681,13323,1863,3052,927,761,591,410,443,1256,525,858,578,605,608,332,312,513,443,913,539,1472,839,850,518,973,488,404,328,287,272,304,359,333,338,124733,4171,11601,1979,5572,1169,7765,1819,9031,1851,5873,1362,6330,1583,5199,1655,7536,1657,5409,1484,8132,1613,13222,2442,13207,2013,10282,2035,5182,1169,5996,1514,4396,1106,89652,3059,9113,1993,8412,1899,3164,1028,6333,1440,4172,1209,4438,1141,3568,955,3561,1193,2771,954,4100,1139,7434,1736,10251,1959,5692,1382,4630,1189,5095,1221,6918,1506,29812,1790,7087,1528,5146,1344,3784,1107,2561,944,1583,751,455,297,1147,612,337,297,869,486,771,398,1417,784,2142,587,977,492,497,371,436,319,603,362,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,110400,3610,10169,1409,937,587,623,445,401,422,758,505,1232,578,557,486,724,363,898,586,839,574,873,488,1537,799,457,457,83,137,66,105,184,232,0,193,54773,3173,2357,1003,1293,646,1685,670,2996,968,1798,823,2993,1060,4166,1522,3618,1138,3069,932,6309,1664,9661,1718,6332,1565,3934,1098,1830,699,1109,493,1623,780,35016,2753,1669,709,699,537,742,416,1280,612,1208,794,2131,824,1331,608,1909,790,1568,664,3254,1060,3553,1066,5853,1249,4052,1111,2128,849,2635,893,1004,406,10442,1172,1118,451,1709,711,288,254,956,547,451,330,1166,723,519,382,427,290,566,553,455,324,492,257,838,422,712,518,267,273,211,211,267,229,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,1159248,10203,34647,3030,5219,1206,1535,986,4050,1412,2201,799,1884,801,2933,1192,1463,708,1627,805,1088,565,3024,944,2253,1004,4031,1197,1281,631,642,392,889,592,527,516,454382,8771,36110,4403,19571,2424,20043,2987,25679,3237,21704,3154,23294,3139,21105,2688,18604,2813,17385,2518,40186,3340,43467,4075,57198,4792,36898,3472,23878,3034,25840,2752,23420,2745,458249,7457,42702,3713,28085,2748,24090,3003,24079,3347,18387,2706,19367,2564,16924,2242,17813,2789,15360,2310,32957,3156,44407,4079,50745,4136,36967,3182,25621,3002,29204,2744,31541,3076,211970,4908,40163,3575,30001,3172,21942,2695,15461,2616,10312,1574,9064,1687,8328,1734,6391,1682,6709,1565,10726,1890,12870,1709,15703,2464,8217,1522,6062,1571,4840,1083,5181,932,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,546543,7116,16700,2537,1840,802,457,347,1676,841,1268,725,961,702,1612,821,402,333,854,743,916,673,1435,1004,3167,1300,970,503,971,604,115,144,56,91,0,210,234864,5773,14564,2522,5699,1715,10370,2457,14026,2607,14583,2395,12430,2593,10862,1885,8856,1738,10537,1974,19662,2546,21787,2897,30876,2957,20847,2505,11939,1828,14777,2180,13049,2095,215998,4665,13515,2107,7816,1961,8978,1935,8190,1782,7560,1453,7867,1469,7952,1591,8349,1682,7556,1656,14055,2038,23537,2761,29897,3149,21084,2298,12245,2125,18793,2280,18604,2130,78981,2651,12124,2211,8321,1656,8966,1556,4135,943,3553,973,5944,1270,3187,940,2731,902,2307,893,3627,1117,5404,1258,6334,1402,4233,917,1848,716,3400,943,2867,875,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,135755,4074,12160,2211,2247,1022,732,418,168,150,1371,671,1335,909,1045,570,736,500,857,434,758,620,837,646,1103,769,663,494,99,118,209,208,0,195,0,195,65701,3560,4657,1188,3358,996,3048,1087,4991,1578,3585,1143,4867,1408,3700,1092,3632,1315,3254,1019,4784,1223,7243,1645,7640,1164,5256,1171,2588,942,1066,426,2032,902,41802,2974,3511,905,2510,781,2433,813,1587,768,1641,638,2935,969,2030,829,1634,643,1695,668,3088,1049,4526,1257,5215,1198,3348,888,1820,881,1875,627,1954,687,16092,1513,2317,748,2581,751,830,429,851,364,1181,417,443,287,380,267,926,507,992,436,1012,368,1640,648,1243,533,971,532,166,135,358,287,201,181,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,73133,3349,5640,1298,1039,677,575,482,541,442,372,359,610,591,250,245,191,241,378,326,13,25,271,226,818,594,522,399,60,100,0,190,0,190,0,190,34336,2581,1738,861,1538,804,1233,564,1928,802,2509,972,2955,1026,1791,862,2963,1041,1814,892,2532,866,4711,1058,2746,952,2437,894,1686,631,1321,813,434,317,23794,2459,1586,681,1160,845,554,378,1077,741,1357,748,867,548,914,572,1815,839,1489,649,2082,808,3112,1091,2085,679,1917,1042,1000,420,1609,674,1170,490,9363,1459,420,241,506,360,1196,511,915,540,701,419,598,352,249,318,511,326,239,279,690,366,756,447,911,497,158,171,577,519,248,181,688,514,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,277679,5730,16791,2113,3295,1033,732,553,955,528,1539,826,1202,759,1388,829,798,436,1284,647,889,421,1304,640,1135,585,1509,702,381,282,68,118,156,198,156,180,139052,4467,12812,2605,7735,1920,9795,1952,9270,1830,9454,1778,6283,1504,6831,1518,5754,1185,5750,1318,12657,2447,17940,2691,12252,1939,9479,1689,3934,1315,4436,1113,4670,1143,93036,3360,11560,2065,4830,1141,4074,1074,5335,1441,3884,881,5084,1238,5594,1385,4081,953,3628,888,7300,1302,7934,1181,10323,1749,5173,989,4761,1190,4731,1288,4744,1115,28800,1870,3783,978,5055,979,2620,792,2239,635,2041,621,1629,541,1437,666,1417,656,1235,457,1886,697,1826,647,1154,453,1097,422,782,357,200,179,399,251,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,143797,4101,12209,1910,1250,539,540,401,773,590,1454,594,583,416,457,338,831,522,635,480,1093,597,1190,631,882,529,1721,869,552,374,143,242,105,134,0,172,66848,3510,2809,904,2180,810,2959,894,3178,933,4599,1280,4897,1191,4677,1062,2730,861,4080,1263,6420,1371,7759,1390,9364,1679,5471,1063,2284,643,1868,784,1573,678,46367,2278,3190,828,3007,982,2244,808,1816,718,1429,543,2372,743,1466,509,2132,697,2182,839,3157,791,4523,948,6600,1212,3866,986,3268,795,2731,786,2384,648,18373,1369,1690,583,1958,620,526,296,1814,655,1984,731,786,481,754,337,805,379,1312,508,1721,500,1445,529,1186,423,793,444,260,176,676,332,663,391,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,59456,2316,6142,1281,1116,600,692,489,41,75,498,361,530,324,181,164,410,289,321,337,109,118,780,478,691,551,458,323,315,260,0,161,0,161,0,161,29001,1823,907,484,428,318,1393,648,2649,825,2632,886,1805,633,2420,913,1562,520,1759,747,3140,886,2956,851,3306,866,1547,652,1123,539,457,265,917,499,19583,1829,1158,664,689,535,425,427,730,436,1079,644,976,594,1177,544,1289,587,943,524,2305,756,1539,633,3049,1087,2277,892,936,415,517,268,494,308,4730,879,579,362,567,349,260,210,289,241,307,281,344,261,408,342,49,88,158,164,674,379,668,380,94,130,107,114,73,125,0,161,153,249,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,57183,2424,5283,1086,1327,916,144,228,243,256,242,257,308,297,991,643,310,295,63,82,77,114,804,577,365,339,221,268,0,204,26,46,0,204,162,322,29193,2163,2906,1204,994,570,1204,694,1759,821,1553,744,1745,917,2388,941,2916,1178,1619,905,3394,957,3182,1112,2987,854,1468,639,271,249,341,336,466,372,17980,2144,630,518,647,401,748,519,1153,802,210,210,241,218,457,291,883,525,1385,679,2981,1005,3243,1500,2293,800,1105,636,810,464,601,393,593,494,4727,784,889,455,450,261,128,143,553,391,394,238,220,208,268,301,325,276,178,190,331,261,346,256,386,397,6,10,0,204,185,216,68,77,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,339668,5465,18622,2298,3428,1598,1649,910,2865,1128,2029,1058,1402,805,1289,656,1064,715,797,550,727,475,939,553,974,690,808,609,491,552,13,23,147,245,0,201,124010,4961,11896,2348,5491,1444,5234,1319,8182,1907,8496,1774,7506,1784,6922,1611,7044,1653,7127,1596,8712,1717,14143,2254,13740,2122,9443,1818,4890,1404,3720,1093,1464,666,124043,4149,14285,2319,10782,2065,5826,1420,7882,1653,7309,1544,7625,1471,6744,1398,5091,1311,4751,1318,9038,1829,12574,1953,13032,1751,6624,1326,4409,776,4726,1205,3345,859,72993,2401,10731,2000,9251,1446,6624,1322,6169,1397,5425,1365,3184,852,2864,922,3789,991,3184,918,5532,1189,5613,1124,4513,952,2643,706,1563,607,883,336,1025,422,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,35987,2151,1798,601,0,189,189,304,0,189,55,82,134,167,205,217,91,114,135,169,66,89,454,355,335,264,71,130,63,105,0,189,0,189,0,189,16936,1521,1058,609,251,277,250,195,341,266,832,505,887,623,721,409,1301,720,399,368,1223,544,1776,962,2115,704,1857,697,1906,794,1159,635,860,374,12526,1466,1071,563,302,248,471,373,355,332,101,101,467,335,469,476,1006,528,288,341,857,436,327,197,1921,675,1032,413,1528,583,929,420,1402,603,4727,638,79,98,305,265,619,423,208,206,113,111,20,27,119,123,249,194,296,223,633,398,492,274,460,235,128,107,359,241,521,380,126,106,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
