GEO_ID,B24010I_001E,B24010I_001M,B24010I_002E,B24010I_002M,B24010I_003E,B24010I_003M,B24010I_004E,B24010I_004M,B24010I_005E,B24010I_005M,B24010I_006E,B24010I_006M,B24010I_007E,B24010I_007M,B24010I_008E,B24010I_008M,B24010I_009E,B24010I_009M,B24010I_010E,B24010I_010M,B24010I_011E,B24010I_011M,B24010I_012E,B24010I_012M,B24010I_013E,B24010I_013M,B24010I_014E,B24010I_014M,B24010I_015E,B24010I_015M,B24010I_016E,B24010I_016M,B24010I_017E,B24010I_017M,B24010I_018E,B24010I_018M,B24010I_019E,B24010I_019M,B24010I_020E,B24010I_020M,B24010I_021E,B24010I_021M,B24010I_022E,B24010I_022M,B24010I_023E,B24010I_023M,B24010I_024E,B24010I_024M,B24010I_025E,B24010I_025M,B24010I_026E,B24010I_026M,B24010I_027E,B24010I_027M,B24010I_028E,B24010I_028M,B24010I_029E,B24010I_029M,B24010I_030E,B24010I_030M,B24010I_031E,B24010I_031M,B24010I_032E,B24010I_032M,B24010I_033E,B24010I_033M,B24010I_034E,B24010I_034M,B24010I_035E,B24010I_035M,B24010I_036E,B24010I_036M,B24010I_037E,B24010I_037M,B24010I_038E,B24010I_038M,B24010I_039E,B24010I_039M,B24010I_040E,B24010I_040M,B24010I_041E,B24010I_041M,B24010I_042E,B24010I_042M,B24010I_043E,B24010I_043M,B24010I_044E,B24010I_044M,B24010I_045E,B24010I_045M,B24010I_046E,B24010I_046M,B24010I_047E,B24010I_047M,B24010I_048E,B24010I_048M,B24010I_049E,B24010I_049M,B24010I_050E,B24010I_050M,B24010I_051E,B24010I_051M,B24010I_052E,B24010I_052M,B24010I_053E,B24010I_053M,B24010I_054E,B24010I_054M,B24010I_055E,B24010I_055M,B24010I_056E,B24010I_056M,B24010I_057E,B24010I_057M,B24010I_058E,B24010I_058M,B24010I_059E,B24010I_059M,B24010I_060E,B24010I_060M,B24010I_061E,B24010I_061M,B24010I_062E,B24010I_062M,B24010I_063E,B24010I_063M,B24010I_064E,B24010I_064M,B24010I_065E,B24010I_065M,B24010I_066E,B24010I_066M,B24010I_067E,B24010I_067M,B24010I_068E,B24010I_068M,B24010I_069E,B24010I_069M,B24010I_070E,B24010I_070M,B24010I_071E,B24010I_071M,B24010I_072E,B24010I_072M,B24010I_073E,B24010I_073M,NAME,B24010I_001MA,B24010I_001EA,B24010I_002MA,B24010I_002EA,B24010I_003EA,B24010I_003MA,B24010I_004MA,B24010I_004EA,B24010I_005MA,B24010I_005EA,B24010I_006MA,B24010I_006EA,B24010I_007EA,B24010I_007MA,B24010I_008EA,B24010I_008MA,B24010I_009MA,B24010I_009EA,B24010I_010MA,B24010I_010EA,B24010I_011MA,B24010I_011EA,B24010I_012MA,B24010I_012EA,B24010I_013MA,B24010I_013EA,B24010I_014MA,B24010I_014EA,B24010I_015MA,B24010I_015EA,B24010I_016MA,B24010I_016EA,B24010I_017EA,B24010I_017MA,B24010I_018EA,B24010I_018MA,B24010I_019MA,B24010I_019EA,B24010I_020MA,B24010I_020EA,B24010I_021MA,B24010I_021EA,B24010I_022MA,B24010I_022EA,B24010I_023MA,B24010I_023EA,B24010I_024MA,B24010I_024EA,B24010I_025EA,B24010I_025MA,B24010I_026MA,B24010I_026EA,B24010I_027MA,B24010I_027EA,B24010I_028MA,B24010I_028EA,B24010I_029EA,B24010I_029MA,B24010I_030EA,B24010I_030MA,B24010I_031EA,B24010I_031MA,B24010I_032MA,B24010I_032EA,B24010I_033MA,B24010I_033EA,B24010I_034MA,B24010I_034EA,B24010I_035MA,B24010I_035EA,B24010I_036EA,B24010I_036MA,B24010I_037MA,B24010I_037EA,B24010I_038MA,B24010I_038EA,B24010I_039EA,B24010I_039MA,B24010I_040EA,B24010I_040MA,B24010I_041EA,B24010I_041MA,B24010I_042MA,B24010I_042EA,B24010I_043MA,B24010I_043EA,B24010I_044MA,B24010I_044EA,B24010I_045MA,B24010I_045EA,B24010I_046MA,B24010I_046EA,B24010I_047EA,B24010I_047MA,B24010I_048MA,B24010I_048EA,B24010I_049MA,B24010I_049EA,B24010I_050MA,B24010I_050EA,B24010I_051MA,B24010I_051EA,B24010I_052EA,B24010I_052MA,B24010I_053EA,B24010I_053MA,B24010I_054MA,B24010I_054EA,B24010I_055MA,B24010I_055EA,B24010I_056MA,B24010I_056EA,B24010I_057MA,B24010I_057EA,B24010I_058EA,B24010I_058MA,B24010I_059MA,B24010I_059EA,B24010I_060MA,B24010I_060EA,B24010I_061MA,B24010I_061EA,B24010I_062EA,B24010I_062MA,B24010I_063EA,B24010I_063MA,B24010I_064MA,B24010I_064EA,B24010I_065MA,B24010I_065EA,B24010I_066MA,B24010I_066EA,B24010I_067MA,B24010I_067EA,B24010I_068MA,B24010I_068EA,B24010I_069MA,B24010I_069EA,B24010I_070MA,B24010I_070EA,B24010I_071MA,B24010I_071EA,B24010I_072MA,B24010I_072EA,B24010I_073MA,B24010I_073EA,state
0400000US06,7116304,27872,3997742,18763,663277,14772,329186,10628,241254,7756,87932,5309,120201,5432,55563,3487,54424,4221,10214,1723,162778,7212,30405,2997,11092,1611,62359,4881,58922,4193,51112,3857,23312,2815,27800,2671,815479,15338,43159,4229,108148,5366,65890,4167,42258,3458,295674,9663,320988,10160,47510,3610,551688,14231,309293,10239,242395,8694,990651,17086,181904,8842,588499,14038,220248,8377,976647,17003,354105,10859,301375,8051,321167,11870,3118562,17574,805291,14210,292232,9377,173663,7467,118569,5911,42292,3698,16257,2286,9896,1742,16139,2356,336834,9355,74204,4779,22998,2669,196558,7033,43074,3108,133933,6311,64864,4465,69069,4322,945301,13408,234604,9206,28428,2864,17078,2292,11350,1976,264867,9023,260137,9651,157265,6892,931748,16447,380957,10176,550791,13379,99222,6100,79371,5492,12653,2057,7198,1504,337000,9782,164762,8046,36213,2976,136025,6376,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,276958,5776,146300,3468,25064,2894,11409,1809,7934,1521,3475,907,6789,1614,3929,1120,2586,912,274,217,4603,1063,977,548,297,229,1924,752,1405,645,2263,737,828,317,1435,699,41924,3364,818,459,3598,1043,2106,757,1492,723,14970,2704,19210,2757,3328,1103,17868,2124,10335,1791,7533,1574,31342,3403,838,604,21987,3184,8517,1822,30102,2803,12667,1873,9052,1683,8383,2002,130658,3939,34682,3092,12393,1897,6907,1592,5486,1118,2350,825,1131,527,346,266,873,476,12859,1913,2869,950,830,431,7492,1433,1668,729,7080,1591,3644,1055,3436,1051,44641,3792,12221,1973,1762,894,1366,883,396,296,11897,2012,12045,2159,6716,1609,36220,3150,16102,2280,20118,2437,310,328,0,207,122,154,188,295,14805,2447,8065,1591,1680,725,5060,1605,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,5073394,23891,2889111,14569,523100,13688,258464,11536,195273,9725,63191,5499,105162,7148,45610,4525,46688,4599,12864,2181,114587,6588,15144,2846,11422,1953,58965,3973,29056,3472,44887,3783,23340,2776,21547,2759,493079,13700,24278,3121,73723,4870,34019,3793,39704,3657,186364,9298,184391,10683,24323,3146,369037,13976,228660,11574,140377,8115,872041,21066,28461,3368,643442,18701,200138,8439,631854,14896,250791,9797,202311,10195,178752,8478,2184283,19383,625849,12940,215656,9316,133486,8007,82170,4940,32906,3447,15581,2397,9752,1800,7573,1730,253287,9456,37106,3685,14849,2142,176896,8300,24436,3033,124000,7035,62835,4295,61165,5323,674178,16371,157835,8209,21814,2887,12342,2316,9472,1732,220561,8914,181981,9059,91987,7061,676994,14542,291140,11363,385854,11335,27798,3280,6203,1510,16572,2779,5023,1288,179464,8834,94254,6526,22362,2865,62848,5726,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,310002,4346,180120,2946,38273,3415,19195,2476,14343,1995,4852,1192,9541,1566,5876,1326,3047,947,618,306,7609,1613,989,613,1416,870,3418,1018,1786,683,1928,757,1112,504,816,565,35752,3788,581,402,4376,1449,2186,775,2190,1001,14833,2490,14239,2332,1723,677,19213,2552,11834,1910,7379,1405,65514,4274,201,163,54980,4286,10333,1814,21368,2726,6544,1332,7623,1815,7201,1702,129882,4041,35014,2786,11628,1556,7204,1190,4424,1015,4645,1314,1802,698,1186,684,1657,673,13354,1967,2718,1065,2361,1206,5630,1237,2645,849,5387,1458,4069,1214,1318,774,55761,4344,5648,1795,753,438,514,350,239,230,18981,2821,20412,2658,9967,1751,29824,2875,11947,1694,17877,2404,2210,1019,353,544,1432,743,425,362,7073,1736,3953,1357,1682,835,1438,552,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,2757128,19365,1504354,12709,347067,11774,178292,7768,134558,6662,43734,4225,65078,4195,36108,2891,24165,2889,4805,1143,63837,4889,6410,1430,8513,1935,26902,3014,22012,2753,39860,4150,24413,3103,15447,2404,280962,10135,10451,2238,40825,3921,27041,3070,13784,2453,84439,6824,117101,7904,28146,3959,249496,9255,149900,6256,99596,6072,362754,13127,21400,4146,240400,10809,100954,6681,264075,10439,67224,5398,123505,7296,73346,6153,1252774,13376,416447,11739,162430,7857,102804,6259,59626,5103,24537,2871,13679,2163,5283,1335,5575,1773,139130,6781,24177,2974,15466,2192,80179,5495,19308,2829,90350,5514,51991,4055,38359,3835,335512,10428,70871,5200,10577,2297,7856,2115,2721,1191,90265,6285,108822,5840,54977,4612,392977,11891,159364,7651,233613,9010,23062,2843,10193,1941,9940,1997,2929,1122,84776,5809,40879,4491,21217,2933,22680,3392,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,387979,7858,202918,4560,46778,3356,19025,2594,12911,2150,6114,1592,12829,2149,7528,1949,2856,792,2445,1104,11623,1784,2739,938,1644,731,4405,926,2835,919,3301,967,1933,817,1368,645,52845,4436,4874,1254,5608,1333,2647,1132,2961,1066,21502,2957,18194,2706,2667,972,25237,2527,13017,1732,12220,1949,27647,3067,915,605,19420,2900,7312,1854,50411,4546,17640,3130,16304,2085,16467,2905,185061,5531,56068,3403,17103,1868,9277,1586,7826,1335,6942,1544,3249,1228,617,336,3076,863,22437,2375,5438,1285,1924,847,12153,1775,2922,895,9586,1659,4898,1171,4688,1101,65582,4868,19023,2764,2043,923,1085,567,958,729,17019,2677,15996,2666,11501,2079,39866,3386,17484,2647,22382,2715,1527,630,393,286,373,289,761,513,22018,2651,11243,1871,4182,1343,6593,1191,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,42610,2019,22367,1343,12217,1615,3840,1049,3283,1002,557,396,3442,1213,1637,745,687,440,1118,786,4568,1135,369,293,1630,622,831,521,1738,896,367,301,306,291,61,85,3920,1400,71,122,182,190,63,103,119,160,2179,1009,1307,760,181,181,2724,911,1056,514,1668,709,2583,1081,97,164,1982,927,504,585,923,540,364,452,287,294,272,331,20243,1372,10865,1665,4702,1295,2763,1110,1939,918,2622,990,528,441,344,295,1750,910,2712,899,208,310,863,651,1172,576,469,314,829,720,769,701,60,98,4884,1336,211,234,62,102,62,102,0,213,1372,828,1923,1013,1316,649,4137,1461,1324,757,2813,1180,0,213,0,213,0,213,0,213,357,333,148,248,112,187,97,116,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,209488,4294,121432,2936,17547,2609,8749,1743,6206,1474,2543,996,3702,1057,2110,678,917,570,675,448,3799,1146,590,359,268,227,1366,673,1575,748,1297,824,767,575,530,523,21494,3021,554,369,1714,781,981,487,733,557,11502,2521,7046,1618,678,426,16328,1904,6947,1343,9381,1780,35077,3157,925,441,27336,2959,6816,1735,30986,2872,15079,2275,5636,1657,10271,1888,88056,3643,19787,2353,7397,1441,4868,1284,2529,707,1962,791,1497,678,152,170,313,240,7098,1422,1075,542,537,532,3949,1035,1537,729,3330,1041,1884,932,1446,574,26997,2663,5369,1409,494,266,160,160,334,237,9970,1878,8741,1577,2423,967,28727,3021,10298,1617,18429,2651,2271,976,400,334,1468,740,403,479,10274,1904,7137,1508,645,347,2492,1081,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,1697640,14494,911594,9458,193002,6178,89278,4943,64392,4822,24886,2826,30897,3247,20078,2755,7976,1771,2843,983,57973,4983,9332,1618,5545,1110,21808,2731,21288,3278,14854,1999,8786,1510,6068,1437,252244,9269,9801,1861,37440,3424,19363,2562,18077,2418,98945,6711,80907,5365,25151,3525,124631,7278,69622,5338,55009,4653,167877,8709,4225,1219,127699,7560,35953,3763,173840,7024,45809,3484,85052,5354,42979,3905,786046,11084,231516,7186,79787,4859,47766,3821,32021,3434,11044,1793,4620,1085,3041,1212,3383,879,100911,5052,18374,2192,7922,1462,59745,4076,14870,1982,39774,3523,25028,2506,14746,2270,295708,9735,94894,5659,14642,1942,9027,1605,5615,1145,57275,4753,71810,5537,57087,4051,204179,7530,79534,4959,124645,6243,4464,1111,948,538,2293,706,1223,659,50179,4087,24602,2716,10947,1830,14630,2276,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,907905,9783,505288,6160,98447,5491,49281,4041,34305,3506,14976,2342,24027,3266,14284,2293,7262,2027,2481,1047,18957,2346,3159,987,2420,783,6788,1382,6590,1422,6182,1404,3546,1220,2636,977,96019,6980,4881,1216,14328,2191,7695,1872,6633,1242,32442,3691,35753,4049,8615,2062,72397,5397,42433,4028,29964,3236,95981,7542,1937,953,67860,6424,26184,3710,142444,8529,45213,4357,55310,5245,41921,4053,402617,7254,118456,5679,45083,3686,27874,3202,17209,2295,9532,1727,4686,1320,1883,803,2963,966,46880,3791,7318,1482,3648,1040,30881,3519,5033,1066,16961,2457,9508,1777,7453,1585,114620,6131,30609,2923,4146,1172,2541,945,1605,596,26106,3378,32967,3501,20792,3283,106610,5411,40791,3410,65819,4131,3387,1127,1991,906,785,530,611,404,59544,4923,32626,3461,6234,1699,20684,2963,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,196299,4540,109395,3662,23887,2462,11142,1657,6977,1395,4165,1110,5708,1290,2324,831,2499,848,885,482,4017,1027,548,346,554,462,1876,805,1039,512,3020,1195,2309,1020,711,551,22655,2770,652,503,2204,740,1286,649,918,500,10647,2195,7749,1567,1403,713,12683,1933,6407,1520,6276,1399,18802,2476,1229,515,11206,1866,6367,1423,31368,2518,15980,2046,4746,1433,10642,1975,86904,3606,29499,2588,9178,1556,5388,1267,3790,774,3166,871,1156,531,929,495,1081,558,8657,1565,1433,641,376,287,4901,1220,1947,637,8498,1477,3729,930,4769,1282,22843,2504,4768,1142,1183,695,989,649,194,212,7995,1510,5031,1389,3866,1023,19556,2305,9729,1651,9827,1757,1410,580,938,507,393,261,79,143,13596,1983,8440,1640,506,350,4650,1229,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,109513,3509,60722,2591,15146,2026,5470,1250,4140,1213,1330,519,5281,1386,2449,864,1730,778,1102,740,3090,861,753,524,159,194,1645,780,533,395,1305,589,745,419,560,366,10719,1768,304,326,1890,853,1284,733,606,400,5239,1434,3065,827,221,214,7593,1639,4629,1340,2964,1108,12997,1963,568,414,9427,1816,3002,1078,14267,2201,8229,1646,1789,680,4249,1214,48791,2560,16280,2143,6051,1412,3751,1110,2300,823,1892,722,853,501,544,455,495,288,4294,889,534,291,381,309,2793,869,586,325,4043,935,2333,786,1710,756,13038,1979,2180,704,299,251,193,175,106,174,4788,1627,3856,1135,1915,704,11691,1767,4561,1075,7130,1391,829,689,230,264,456,583,143,202,6953,1325,4403,1198,419,373,2131,738,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,412403,7823,221784,5929,42093,3006,16942,2443,12493,2055,4449,1080,10947,1581,6961,1657,2360,712,1626,590,11114,2187,2323,989,1714,932,3963,1111,3114,1232,3090,892,2046,721,1044,572,42525,3202,1410,604,5979,1466,3191,1129,2788,1065,15633,2373,14704,1795,4799,1438,27626,2690,13485,2131,14141,2151,35719,3294,4780,1541,21120,2738,9819,1820,73821,4542,25980,2739,16127,2578,31714,3448,190619,5232,53413,3461,19017,2035,10849,1585,8168,1415,4288,1118,1394,587,1760,748,1134,477,17598,2324,4832,1064,1015,538,9498,1887,2253,709,12510,1887,7234,1402,5276,1099,51793,3751,17494,2226,2475,939,1499,782,976,524,12571,1835,13289,2395,5964,1271,46535,3682,19657,2405,26878,2829,4988,1290,3485,1021,977,692,526,385,33890,3901,17159,2881,1563,733,15168,2525,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,228716,4640,128446,3002,26522,2605,13006,1739,9790,1484,3216,829,7640,1323,2833,773,4233,922,574,400,4462,1165,879,458,89,77,2009,816,1485,578,1414,569,739,326,675,437,25321,2616,487,339,2912,893,471,246,2441,828,12691,2328,8096,1495,1135,589,16309,2495,8342,1606,7967,1713,27812,2731,4743,1155,18025,2340,5044,1174,32482,2523,18181,2051,4408,1191,9893,1641,100270,3628,29049,2293,9741,1501,6099,1271,3642,964,3297,917,1053,471,1555,691,689,366,8776,1221,2353,665,446,300,4303,875,1674,563,7235,1119,3594,647,3641,996,25694,2453,6056,1220,381,306,268,220,113,166,9767,1777,4346,1295,5144,1125,25261,2497,9843,1901,15418,1746,3150,940,2483,880,492,337,175,244,17116,1775,11764,1595,1142,562,4210,1055,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,95691,2737,52752,1948,7960,1431,3990,1077,3286,970,704,326,1854,670,822,429,972,575,60,83,1522,664,261,354,106,130,891,551,264,223,594,356,512,364,82,100,9426,1513,406,381,891,492,171,191,720,424,4877,1094,2620,766,632,374,4475,1235,2812,842,1663,864,13482,1830,1642,578,9943,1581,1897,822,17409,1970,10504,1612,3169,879,3736,973,42939,2351,10036,1573,2445,706,819,370,1626,607,801,416,569,348,115,160,117,113,5097,1177,1234,614,424,311,2912,870,527,265,1693,695,667,338,1026,641,12688,1493,3936,1206,71,86,0,161,71,86,4468,940,2781,808,1432,473,10436,1670,4272,995,6164,1374,596,379,518,351,0,161,78,128,9183,1834,5928,1395,350,280,2905,1043,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
