GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001MA,B17010B_001EA,B17010B_002EA,B17010B_002MA,B17010B_003EA,B17010B_003MA,B17010B_004MA,B17010B_004EA,B17010B_005MA,B17010B_005EA,B17010B_006MA,B17010B_006EA,B17010B_007MA,B17010B_007EA,B17010B_008MA,B17010B_008EA,B17010B_009MA,B17010B_009EA,B17010B_010MA,B17010B_010EA,B17010B_011MA,B17010B_011EA,B17010B_012EA,B17010B_012MA,B17010B_013EA,B17010B_013MA,B17010B_014EA,B17010B_014MA,B17010B_015MA,B17010B_015EA,B17010B_016EA,B17010B_016MA,B17010B_017MA,B17010B_017EA,B17010B_018MA,B17010B_018EA,B17010B_019MA,B17010B_019EA,B17010B_020MA,B17010B_020EA,B17010B_021MA,B17010B_021EA,B17010B_022MA,B17010B_022EA,B17010B_023MA,B17010B_023EA,B17010B_024MA,B17010B_024EA,B17010B_025EA,B17010B_025MA,B17010B_026MA,B17010B_026EA,B17010B_027MA,B17010B_027EA,B17010B_028MA,B17010B_028EA,B17010B_029MA,B17010B_029EA,B17010B_030MA,B17010B_030EA,B17010B_031MA,B17010B_031EA,B17010B_032MA,B17010B_032EA,B17010B_033MA,B17010B_033EA,B17010B_034MA,B17010B_034EA,B17010B_035EA,B17010B_035MA,B17010B_036EA,B17010B_036MA,B17010B_037MA,B17010B_037EA,B17010B_038MA,B17010B_038EA,B17010B_039MA,B17010B_039EA,B17010B_040MA,B17010B_040EA,B17010B_041MA,B17010B_041EA,state
0400000US09,86814,2926,11983,2401,2216,762,1369,595,165,154,374,291,830,493,847,505,9767,2305,795,471,546,435,35,64,470,420,41,70,249,233,8972,2190,6864,1786,900,468,2002,735,3962,1455,2108,885,74831,2888,36804,2643,19338,2423,3241,942,5334,1304,10763,2015,17466,2350,38027,2828,6352,1400,3583,1059,639,496,245,240,2699,1011,2769,1079,31675,2574,18665,2367,2775,1080,2764,930,13126,1998,13010,1850,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,773622,13173,127453,7048,24560,3206,12492,2412,1754,851,3892,1142,6846,1680,12068,2068,102893,5966,11582,2200,8012,1683,1522,755,1439,775,5051,1444,3570,1173,91311,5324,77730,5170,13053,2382,22719,3216,41958,3724,13581,2169,646169,13037,349756,9924,167972,7973,30493,3843,36657,4704,100822,6219,181784,7384,296413,10306,66541,5698,35667,4915,7062,2041,5142,1542,23463,3676,30874,3312,229872,9260,143008,7778,18978,3044,24978,2917,99052,6971,86864,5889,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,408114,6782,40511,3657,7511,1472,4327,1165,707,419,1442,668,2178,949,3184,805,33000,3245,4169,1174,3256,1063,199,204,630,454,2427,928,913,562,28831,3064,23006,2702,2755,1045,7170,1766,13081,2012,5825,1230,367603,7229,210656,5604,95260,4882,15878,2624,19704,2328,59678,3835,115396,4641,156947,6327,30374,3094,14098,2463,3857,1380,2341,949,7900,1771,16276,2255,126573,5866,72053,4608,12004,1999,10071,2068,49978,4138,54520,4143,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,698529,11725,119155,6168,23573,2683,14430,1991,1568,808,5649,1591,7213,1268,9143,1634,95582,6105,13229,2113,10426,1986,2882,1356,1726,752,5818,1396,2803,821,82353,5528,68142,5214,11893,2103,23761,3984,32488,4085,14211,2594,579374,10871,313277,9216,131600,7450,20563,3346,27840,2924,83197,5999,181677,7053,266097,8527,58401,5091,26695,3522,6700,1626,4086,1476,15909,3051,31706,3208,207696,7439,121339,6128,16340,2371,19240,3023,85759,5496,86357,5970,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,111826,4629,16183,2147,3115,965,2044,843,612,656,917,586,515,295,1071,537,13068,1905,1222,842,685,426,187,229,89,161,409,324,537,664,11846,1836,10357,1697,1921,862,2762,952,5674,1388,1489,613,95643,4329,47404,3109,26286,2403,4416,1350,5983,1406,15887,2135,21118,2175,48239,3903,10105,1592,4808,1141,872,517,783,448,3153,966,5297,1295,38134,3690,22732,2894,3546,1362,3507,1081,15679,2401,15402,2505,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,55825,2865,11098,1683,1011,416,297,288,0,213,52,88,245,247,714,298,10087,1653,1157,613,915,570,160,263,36,61,719,534,242,251,8930,1615,6871,1451,1335,687,2038,808,3498,911,2059,880,44727,2749,17308,1848,5369,1217,542,315,928,464,3899,1164,11939,1503,27419,2617,5435,1186,2189,912,126,121,0,213,2063,904,3246,885,21984,2291,11771,1814,2084,968,1798,814,7889,1493,10213,1408,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,675055,9627,116051,6640,20850,3106,11444,2109,2503,1121,3011,1073,5930,1348,9406,2085,95201,5529,13154,2409,7793,1795,1132,553,2024,913,4637,1459,5361,1319,82047,5082,63338,4674,7351,1774,17642,2492,38345,3801,18709,2576,559004,8925,267301,7121,124406,4998,19746,2721,25751,3026,78909,4443,142895,5371,291703,8427,58079,4707,25352,3289,4137,1162,4570,1525,16645,2528,32727,3592,233624,7311,120315,5877,17632,2259,17328,2082,85355,4991,113309,5290,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,272063,6873,35013,3056,6304,1363,3346,1014,728,447,1277,728,1341,672,2958,944,28709,2632,3081,1013,2073,883,182,212,825,555,1066,618,1008,531,25628,2468,20107,2183,2998,999,4972,1268,12137,1927,5521,1260,237050,6712,126430,6361,61684,4616,11666,2237,12651,2293,37367,3168,64746,4014,110620,5577,24414,2936,11358,2347,3506,1419,1270,657,6582,1774,13056,2190,86206,4473,46853,3782,5856,1478,7154,1742,33843,3181,39353,3182,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,318068,7166,76091,4958,8925,1681,5648,1486,1271,779,1843,821,2534,916,3277,852,67166,4588,7124,1502,6052,1413,1599,795,826,582,3627,1023,1072,448,60042,4504,55478,4198,10326,1814,17843,2625,27309,3062,4564,1205,241977,6895,109490,4589,45765,3765,8784,1958,7777,1859,29204,3446,63725,3203,132487,6143,29111,3569,15786,2956,3076,1364,2628,1038,10082,2321,13325,2194,103376,5586,62260,4635,11553,2240,8767,2067,41940,4047,41116,3395,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,158099,4204,32195,3354,4399,1414,3494,1354,512,353,1400,885,1582,846,905,412,27796,3089,3771,1220,2947,1070,401,357,488,526,2058,841,824,574,24025,2718,21473,2510,4045,1272,6487,1618,10941,1975,2552,891,125904,4969,57866,3795,20689,2908,3504,1187,5043,1311,12142,2045,37177,2948,68038,5205,13962,2353,7718,1766,1703,995,952,721,5063,1587,6244,1541,54076,4266,30295,3274,6426,1824,5120,1390,18749,2708,23781,2691,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,290005,7126,62223,4600,9207,1931,4563,1261,717,529,1585,713,2261,849,4644,1226,53016,4175,7818,1794,6483,1778,2011,775,1390,808,3082,1197,1335,660,45198,3681,38995,3208,4865,1405,12226,2322,21904,2504,6203,1424,227782,6863,99673,5211,44432,3592,6654,1768,8457,1553,29321,3049,55241,3565,128109,5569,25484,2861,13838,2363,3275,1326,2135,897,8428,1676,11646,1773,102625,4935,61684,4488,12119,2495,10885,1822,38680,2865,40941,3274,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,299670,5418,67088,3838,8417,1548,4289,1043,674,434,1520,601,2095,686,4128,948,58671,3490,8643,1578,7047,1547,1369,702,1499,694,4179,1125,1596,742,50028,3341,41719,3131,8174,1570,13724,1907,19821,2252,8309,1546,232582,5550,101171,3685,39356,3114,5149,1029,9071,1603,25136,2327,61815,3100,131411,5005,27705,2531,12913,2149,3311,1122,1162,640,8440,1656,14792,2140,103706,4488,59239,3798,8533,1747,11947,2196,38759,3092,44467,3093,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,19348,1563,3938,1017,711,358,562,307,0,161,463,273,99,119,149,185,3227,982,643,580,643,580,130,210,0,161,513,541,0,161,2584,840,2548,837,348,315,599,405,1601,693,36,62,15410,1481,8337,1474,4481,1001,867,463,1149,517,2465,819,3856,1108,7073,1331,1413,564,799,471,189,229,0,161,610,421,614,406,5660,1169,3963,1093,1137,590,740,507,2086,750,1697,626,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,60351,3669,9324,2051,3009,1187,2293,1040,367,326,1601,967,325,281,716,465,6315,1776,742,552,255,275,0,204,57,94,198,261,487,492,5573,1704,4998,1637,1049,828,1647,1009,2302,1106,575,495,51027,3572,32651,2894,15599,2067,3829,1242,4138,1490,7632,1288,17052,2027,18376,2680,7370,1628,4350,1266,1332,631,1063,792,1955,918,3020,1126,11006,2011,6617,1735,953,544,917,515,4747,1409,4389,1275,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,68948,3614,10988,1851,4076,1155,2793,1005,773,564,1179,657,841,486,1283,548,6912,1490,980,534,259,303,0,211,0,211,259,303,721,560,5932,1432,5537,1398,1261,683,1746,726,2530,1063,395,337,57960,3624,31726,2660,14794,2103,1071,700,3890,1204,9833,1974,16932,2201,26234,2414,8300,1666,5111,1314,1271,665,1305,735,2535,1087,3189,1238,17934,2001,11888,1755,2334,981,1648,728,7906,1628,6046,974,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,257851,6108,57845,5235,9018,1676,5232,1489,646,500,2015,971,2571,968,3786,1053,48827,4885,5616,1498,3711,1168,1354,878,658,423,1699,712,1905,929,43211,4314,38375,4203,6824,1726,12374,2258,19177,3214,4836,1173,200006,5666,102242,5352,41874,3501,6988,1579,7149,1498,27737,2868,60368,3840,97764,4658,21616,2662,9355,1723,1352,709,1790,864,6213,1257,12261,2112,76148,3951,45081,3561,4920,1519,7751,2152,32410,2946,31067,2970,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,35329,2404,7055,1567,1495,631,1394,609,100,165,697,420,597,413,101,102,5560,1283,631,460,631,460,216,271,371,465,44,73,0,177,4929,1260,3767,1020,1204,537,1155,607,1408,700,1162,618,28274,2023,17185,1801,6675,1257,1312,631,1664,788,3699,982,10510,1389,11089,1583,2623,898,1339,590,142,155,130,130,1067,539,1284,646,8466,1294,5849,1114,881,521,638,469,4330,1052,2617,723,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
