GEO_ID,B23002G_001E,B23002G_001M,B23002G_002E,B23002G_002M,B23002G_003E,B23002G_003M,B23002G_004E,B23002G_004M,B23002G_005E,B23002G_005M,B23002G_006E,B23002G_006M,B23002G_007E,B23002G_007M,B23002G_008E,B23002G_008M,B23002G_009E,B23002G_009M,B23002G_010E,B23002G_010M,B23002G_011E,B23002G_011M,B23002G_012E,B23002G_012M,B23002G_013E,B23002G_013M,B23002G_014E,B23002G_014M,B23002G_015E,B23002G_015M,B23002G_016E,B23002G_016M,B23002G_017E,B23002G_017M,B23002G_018E,B23002G_018M,B23002G_019E,B23002G_019M,B23002G_020E,B23002G_020M,B23002G_021E,B23002G_021M,B23002G_022E,B23002G_022M,B23002G_023E,B23002G_023M,B23002G_024E,B23002G_024M,B23002G_025E,B23002G_025M,B23002G_026E,B23002G_026M,B23002G_027E,B23002G_027M,B23002G_028E,B23002G_028M,B23002G_029E,B23002G_029M,B23002G_030E,B23002G_030M,B23002G_031E,B23002G_031M,B23002G_032E,B23002G_032M,B23002G_033E,B23002G_033M,B23002G_034E,B23002G_034M,B23002G_035E,B23002G_035M,B23002G_036E,B23002G_036M,B23002G_037E,B23002G_037M,B23002G_038E,B23002G_038M,B23002G_039E,B23002G_039M,B23002G_040E,B23002G_040M,B23002G_041E,B23002G_041M,B23002G_042E,B23002G_042M,B23002G_043E,B23002G_043M,B23002G_044E,B23002G_044M,B23002G_045E,B23002G_045M,B23002G_046E,B23002G_046M,B23002G_047E,B23002G_047M,B23002G_048E,B23002G_048M,B23002G_049E,B23002G_049M,B23002G_050E,B23002G_050M,B23002G_051E,B23002G_051M,B23002G_052E,B23002G_052M,B23002G_053E,B23002G_053M,B23002G_054E,B23002G_054M,B23002G_055E,B23002G_055M,B23002G_056E,B23002G_056M,B23002G_057E,B23002G_057M,B23002G_058E,B23002G_058M,B23002G_059E,B23002G_059M,B23002G_060E,B23002G_060M,B23002G_061E,B23002G_061M,B23002G_062E,B23002G_062M,B23002G_063E,B23002G_063M,B23002G_064E,B23002G_064M,B23002G_065E,B23002G_065M,B23002G_066E,B23002G_066M,B23002G_067E,B23002G_067M,B23002G_068E,B23002G_068M,B23002G_069E,B23002G_069M,B23002G_070E,B23002G_070M,B23002G_071E,B23002G_071M,B23002G_072E,B23002G_072M,B23002G_073E,B23002G_073M,B23002G_074E,B23002G_074M,B23002G_075E,B23002G_075M,B23002G_076E,B23002G_076M,B23002G_077E,B23002G_077M,B23002G_078E,B23002G_078M,B23002G_079E,B23002G_079M,NAME,B23002G_001MA,B23002G_001EA,B23002G_002EA,B23002G_002MA,B23002G_003EA,B23002G_003MA,B23002G_004EA,B23002G_004MA,B23002G_005EA,B23002G_005MA,B23002G_006EA,B23002G_006MA,B23002G_007EA,B23002G_007MA,B23002G_008EA,B23002G_008MA,B23002G_009MA,B23002G_009EA,B23002G_010MA,B23002G_010EA,B23002G_011MA,B23002G_011EA,B23002G_012EA,B23002G_012MA,B23002G_013EA,B23002G_013MA,B23002G_014MA,B23002G_014EA,B23002G_015EA,B23002G_015MA,B23002G_016EA,B23002G_016MA,B23002G_017EA,B23002G_017MA,B23002G_018MA,B23002G_018EA,B23002G_019EA,B23002G_019MA,B23002G_020EA,B23002G_020MA,B23002G_021EA,B23002G_021MA,B23002G_022MA,B23002G_022EA,B23002G_023MA,B23002G_023EA,B23002G_024EA,B23002G_024MA,B23002G_025EA,B23002G_025MA,B23002G_026EA,B23002G_026MA,B23002G_027EA,B23002G_027MA,B23002G_028EA,B23002G_028MA,B23002G_029EA,B23002G_029MA,B23002G_030EA,B23002G_030MA,B23002G_031EA,B23002G_031MA,B23002G_032MA,B23002G_032EA,B23002G_033MA,B23002G_033EA,B23002G_034EA,B23002G_034MA,B23002G_035EA,B23002G_035MA,B23002G_036EA,B23002G_036MA,B23002G_037EA,B23002G_037MA,B23002G_038EA,B23002G_038MA,B23002G_039EA,B23002G_039MA,B23002G_040EA,B23002G_040MA,B23002G_041EA,B23002G_041MA,B23002G_042EA,B23002G_042MA,B23002G_043EA,B23002G_043MA,B23002G_044MA,B23002G_044EA,B23002G_045MA,B23002G_045EA,B23002G_046MA,B23002G_046EA,B23002G_047EA,B23002G_047MA,B23002G_048EA,B23002G_048MA,B23002G_049EA,B23002G_049MA,B23002G_050EA,B23002G_050MA,B23002G_051MA,B23002G_051EA,B23002G_052EA,B23002G_052MA,B23002G_053EA,B23002G_053MA,B23002G_054MA,B23002G_054EA,B23002G_055MA,B23002G_055EA,B23002G_056MA,B23002G_056EA,B23002G_057EA,B23002G_057MA,B23002G_058EA,B23002G_058MA,B23002G_059EA,B23002G_059MA,B23002G_060EA,B23002G_060MA,B23002G_061EA,B23002G_061MA,B23002G_062EA,B23002G_062MA,B23002G_063EA,B23002G_063MA,B23002G_064MA,B23002G_064EA,B23002G_065MA,B23002G_065EA,B23002G_066MA,B23002G_066EA,B23002G_067MA,B23002G_067EA,B23002G_068MA,B23002G_068EA,B23002G_069EA,B23002G_069MA,B23002G_070EA,B23002G_070MA,B23002G_071EA,B23002G_071MA,B23002G_072EA,B23002G_072MA,B23002G_073MA,B23002G_073EA,B23002G_074EA,B23002G_074MA,B23002G_075EA,B23002G_075MA,B23002G_076EA,B23002G_076MA,B23002G_077MA,B23002G_077EA,B23002G_078MA,B23002G_078EA,B23002G_079EA,B23002G_079MA,state
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,1228903,24609,606750,14243,75066,4179,24502,2627,600,368,23902,2600,18369,2274,5533,1260,50564,3567,77836,4833,54944,4265,1350,681,53594,4335,47247,3910,6347,1544,22892,2779,340744,9308,293840,8657,2689,750,291151,8575,275213,8854,15938,2205,46904,3542,64892,4472,42047,3449,0,211,42047,3449,39996,3424,2051,988,22845,2718,19473,2001,7943,1297,7396,1260,547,310,11530,1827,28739,2454,5432,1245,4840,1130,592,377,23307,2264,622153,15816,74423,4581,25078,2784,47,75,25031,2781,21278,2450,3753,1034,49345,3592,77139,4858,58197,4293,307,204,57890,4279,52584,4085,5306,1346,18942,2739,335109,10490,260399,8498,1075,593,259324,8448,242668,8100,16656,2307,74710,4611,70993,4549,41942,3628,0,211,41942,3628,40733,3533,1209,464,29051,2971,22908,2119,6933,1369,6780,1384,153,130,15975,1909,41581,2636,4324,1074,4137,1099,187,150,37257,2596,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,69434,4757,32094,2782,6443,1625,2576,933,134,207,2442,899,2137,852,305,296,3867,1140,4954,1190,4211,1046,189,223,4022,1047,3250,1011,772,491,743,361,15771,2015,14385,1962,60,103,14325,1962,13085,1816,1240,699,1386,582,3071,848,2107,677,0,207,2107,677,1838,693,269,219,964,449,657,380,301,310,301,310,0,207,356,231,1198,563,267,235,267,235,0,207,931,516,37340,3590,6178,1561,3274,1113,84,188,3190,1080,2745,1018,445,478,2904,961,5018,1095,3881,934,0,207,3881,934,3621,924,260,243,1137,427,19957,2532,15570,2197,0,207,15570,2197,14908,2194,662,443,4387,1091,3680,1103,1757,709,0,207,1757,709,1710,705,47,85,1923,741,892,390,282,248,282,248,0,207,610,289,1615,520,356,282,307,273,49,85,1259,427,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,454324,13363,234056,8165,32997,3580,11447,2135,14,25,11433,2136,10124,1974,1309,861,21550,3140,33043,3429,25120,3186,2764,832,22356,3074,19325,2781,3031,1190,7923,1694,131543,6474,111040,5948,1903,761,109137,5957,103953,5445,5184,1495,20503,2368,20249,2076,14054,1908,197,261,13857,1860,13435,1849,422,255,6195,1013,6830,1248,2459,746,2308,754,151,189,4371,1026,9394,1570,2232,793,2155,804,77,96,7162,1328,220268,8776,30039,2994,12048,2214,265,267,11783,2220,10750,2112,1033,518,17991,2133,25045,2638,17982,2605,59,84,17923,2599,16463,2485,1460,726,7063,1689,120994,5925,92430,5304,657,443,91773,5270,86732,5055,5041,1456,28564,3532,22930,2524,13415,1872,0,228,13415,1872,12930,1909,485,365,9515,1794,7634,1423,1786,614,1786,614,0,228,5848,1321,13626,2122,1714,665,1559,651,155,151,11912,1968,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,132339,7544,64032,4350,10646,2147,3203,994,114,215,3089,961,2737,926,352,303,7443,1759,7771,1509,5204,1232,595,422,4609,1230,4091,1182,518,306,2567,864,35145,3029,31790,3250,800,414,30990,3202,29577,3072,1413,686,3355,919,5094,1149,3274,881,0,206,3274,881,3226,876,48,81,1820,828,2719,729,1582,633,1480,667,102,162,1137,531,2657,650,492,285,492,285,0,206,2165,600,68307,4662,8599,1443,3304,920,0,206,3304,920,2936,859,368,275,5295,1225,8502,2120,5652,1556,276,275,5376,1574,5003,1456,373,349,2850,1161,36198,3314,29539,3345,254,192,29285,3332,26916,3232,2369,1185,6659,1413,7630,1508,5719,1393,0,206,5719,1393,5446,1323,273,240,1911,582,3157,934,1184,584,1184,584,0,206,1973,746,4221,1115,307,250,307,250,0,206,3914,1072,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,371889,14827,176307,9519,25913,3016,8465,1788,571,366,7894,1713,5975,1574,1919,967,17448,2357,23470,2861,18276,2923,316,280,17960,2851,16356,2702,1604,779,5194,1501,91183,6932,77862,5970,1443,654,76419,5981,73596,5676,2823,1097,13321,2641,14772,1881,10414,1666,44,73,10370,1655,9694,1697,676,416,4358,1029,7706,1344,2457,754,2337,740,120,143,5249,1105,13263,2189,2499,724,2446,707,53,90,10764,1933,195582,9145,22368,3451,9388,2483,49,68,9339,2472,7360,2100,1979,924,12980,2296,28926,4286,22216,4139,196,239,22020,4128,21012,4148,1008,581,6710,1534,97719,6086,78652,5547,176,207,78476,5566,75110,5452,3366,890,19067,2758,22374,2588,12628,1776,0,229,12628,1776,12314,1744,314,292,9746,1807,8539,1368,2939,1006,2761,967,178,257,5600,1107,15656,2413,1757,738,1665,726,92,98,13899,2332,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,144185,7577,68039,5082,8139,1611,3135,1021,5,14,3130,1021,2432,974,698,424,5004,1271,9654,1716,7192,1491,8,18,7184,1491,6455,1367,729,430,2462,778,39732,3913,34281,3805,329,322,33952,3817,31752,3502,2200,953,5451,1136,6586,1367,4531,1168,0,211,4531,1168,4203,1091,328,349,2055,877,2043,678,1083,645,1083,645,0,211,960,604,1885,899,508,302,508,302,0,211,1377,833,76146,4458,9117,1671,4134,1185,0,211,4134,1185,3880,1180,254,231,4983,1207,11691,1615,8633,1253,35,60,8598,1254,8234,1210,364,272,3058,755,41255,3163,34075,2914,132,216,33943,2937,31734,2980,2209,993,7180,1463,7355,1356,4381,978,0,211,4381,978,4176,971,205,203,2974,926,2995,996,1175,685,1175,685,0,211,1820,772,3733,1181,569,524,569,524,0,211,3164,971,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,53623,3641,26515,2510,4137,994,2431,734,0,193,2431,734,2290,711,141,164,1706,768,4400,909,3752,827,64,108,3688,821,3209,779,479,371,648,449,15590,2099,13872,1963,77,99,13795,1964,13145,2000,650,393,1718,723,1137,456,849,395,0,193,849,395,811,388,38,62,288,222,600,374,468,340,468,340,0,193,132,143,651,336,0,193,0,193,0,193,651,336,27108,2570,5061,1298,2441,845,0,193,2441,845,1527,537,914,722,2620,893,3752,950,3273,934,0,193,3273,934,3226,923,47,77,479,274,15480,2083,12118,1827,0,193,12118,1827,11993,1840,125,121,3362,1181,1492,597,814,500,0,193,814,500,814,500,0,193,678,428,748,441,171,174,171,174,0,193,577,390,575,311,75,126,75,126,0,193,500,313,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,406810,16706,190763,10233,21184,2434,6538,1427,273,267,6265,1364,3916,913,2349,971,14646,1996,26182,2821,16937,2355,384,260,16553,2322,13970,2037,2583,986,9245,2325,105175,6600,89491,6071,302,234,89189,6053,82672,5874,6517,1421,15684,2331,18858,2770,13224,2092,0,201,13224,2092,12538,2066,686,498,5634,1748,6565,1209,1940,691,1814,673,126,128,4625,1012,12799,1775,1635,579,1635,579,0,201,11164,1667,216047,9242,22718,2697,7849,1416,0,201,7849,1416,6484,1281,1365,535,14869,2212,25266,3058,17978,2461,138,176,17840,2491,16687,2479,1153,555,7288,1861,117269,5683,92475,4949,0,201,92475,4949,87791,4795,4684,1378,24794,3015,23811,2482,13776,1737,0,201,13776,1737,13177,1743,599,297,10035,1678,10727,1889,2556,753,2519,743,37,63,8171,1607,16256,2286,1385,611,1306,597,79,130,14871,2128,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,146972,9744,72017,5701,9483,2003,4044,1347,0,210,4044,1347,3175,1158,869,566,5439,1350,11294,2115,7914,1982,137,136,7777,1965,6388,1783,1389,773,3380,980,37411,3328,34248,3296,509,354,33739,3260,32270,3281,1469,892,3163,1118,7154,1407,5522,1247,0,210,5522,1247,5217,1186,305,343,1632,755,2748,813,1402,617,1402,617,0,210,1346,568,3927,988,948,479,850,454,98,121,2979,766,74955,6161,8125,1591,2902,983,0,210,2902,983,2589,925,313,300,5223,1342,10952,1983,8416,1688,0,210,8416,1688,7555,1575,861,680,2536,936,39027,4017,31739,3252,0,210,31739,3252,29327,3156,2412,854,7288,1596,8898,1493,5909,1216,0,210,5909,1216,5708,1202,201,175,2989,807,2648,861,863,486,863,486,0,210,1785,760,5305,1103,803,403,653,320,150,246,4502,1001,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,193319,8928,98211,5185,17480,2296,6814,1365,0,195,6814,1365,5568,1202,1246,671,10666,1797,16733,2435,13199,2147,47,78,13152,2140,10956,2052,2196,909,3534,992,49742,3831,39229,3457,0,195,39229,3457,36370,3403,2859,1086,10513,1860,8565,1632,5636,1309,0,195,5636,1309,5530,1317,106,156,2929,816,2379,760,636,309,548,276,88,112,1743,697,3312,792,244,161,244,161,0,195,3068,761,95108,5723,18864,2006,10118,1494,0,195,10118,1494,7805,1429,2313,691,8746,1626,13370,2005,10197,1762,0,195,10197,1762,8880,1736,1317,640,3173,1082,45595,3693,35607,3390,123,153,35484,3382,33391,3275,2093,790,9988,1388,9721,1499,4117,905,0,195,4117,905,3953,860,164,185,5604,1282,2400,637,580,342,580,342,0,195,1820,608,5158,1287,550,397,514,397,36,67,4608,1196,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,93532,4887,43961,3811,6795,1466,2547,887,0,190,2547,887,2199,784,348,278,4248,1211,6422,1465,4474,1331,223,306,4251,1263,4111,1262,140,150,1948,795,22964,2598,19675,2400,97,150,19578,2414,18774,2335,804,529,3289,978,3733,839,1985,714,0,190,1985,714,1985,714,0,190,1748,561,1692,657,334,254,334,254,0,190,1358,552,2355,727,93,76,93,76,0,190,2262,723,49571,3148,7033,1219,4168,933,0,190,4168,933,3457,908,711,425,2865,904,5839,1282,4597,1161,26,60,4571,1156,4375,1142,196,192,1242,509,25223,2361,18587,1945,129,166,18458,1920,17978,1875,480,348,6636,1575,5554,1178,2491,765,0,190,2491,765,2381,773,110,181,3063,951,2726,956,735,527,735,527,0,190,1991,796,3196,942,207,215,207,215,0,190,2989,922,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,187667,8846,91113,5502,13918,1911,5745,1389,0,177,5745,1389,4681,1231,1064,505,8173,1414,15135,2434,11153,2138,0,177,11153,2138,9731,1958,1422,565,3982,1028,49762,4408,40411,4031,172,193,40239,4034,37537,3918,2702,909,9351,1363,7247,1172,4790,925,0,177,4790,925,4639,921,151,158,2457,711,2166,688,512,354,486,351,26,46,1654,624,2885,717,553,414,526,403,27,57,2332,609,96554,6079,15497,2325,8023,1509,0,177,8023,1509,6993,1389,1030,451,7474,1506,16964,2272,12889,1806,0,177,12889,1806,10897,1729,1992,840,4075,1367,48068,3608,36246,3065,0,177,36246,3065,33709,2785,2537,900,11822,1956,8270,1506,4054,1023,0,177,4054,1023,3670,992,384,240,4216,947,3213,815,877,490,852,500,25,43,2336,830,4542,934,589,403,589,403,0,177,3953,810,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
