GEO_ID,B20005I_001E,B20005I_001M,B20005I_002E,B20005I_002M,B20005I_003E,B20005I_003M,B20005I_004E,B20005I_004M,B20005I_005E,B20005I_005M,B20005I_006E,B20005I_006M,B20005I_007E,B20005I_007M,B20005I_008E,B20005I_008M,B20005I_009E,B20005I_009M,B20005I_010E,B20005I_010M,B20005I_011E,B20005I_011M,B20005I_012E,B20005I_012M,B20005I_013E,B20005I_013M,B20005I_014E,B20005I_014M,B20005I_015E,B20005I_015M,B20005I_016E,B20005I_016M,B20005I_017E,B20005I_017M,B20005I_018E,B20005I_018M,B20005I_019E,B20005I_019M,B20005I_020E,B20005I_020M,B20005I_021E,B20005I_021M,B20005I_022E,B20005I_022M,B20005I_023E,B20005I_023M,B20005I_024E,B20005I_024M,B20005I_025E,B20005I_025M,B20005I_026E,B20005I_026M,B20005I_027E,B20005I_027M,B20005I_028E,B20005I_028M,B20005I_029E,B20005I_029M,B20005I_030E,B20005I_030M,B20005I_031E,B20005I_031M,B20005I_032E,B20005I_032M,B20005I_033E,B20005I_033M,B20005I_034E,B20005I_034M,B20005I_035E,B20005I_035M,B20005I_036E,B20005I_036M,B20005I_037E,B20005I_037M,B20005I_038E,B20005I_038M,B20005I_039E,B20005I_039M,B20005I_040E,B20005I_040M,B20005I_041E,B20005I_041M,B20005I_042E,B20005I_042M,B20005I_043E,B20005I_043M,B20005I_044E,B20005I_044M,B20005I_045E,B20005I_045M,B20005I_046E,B20005I_046M,B20005I_047E,B20005I_047M,B20005I_048E,B20005I_048M,B20005I_049E,B20005I_049M,B20005I_050E,B20005I_050M,B20005I_051E,B20005I_051M,B20005I_052E,B20005I_052M,B20005I_053E,B20005I_053M,B20005I_054E,B20005I_054M,B20005I_055E,B20005I_055M,B20005I_056E,B20005I_056M,B20005I_057E,B20005I_057M,B20005I_058E,B20005I_058M,B20005I_059E,B20005I_059M,B20005I_060E,B20005I_060M,B20005I_061E,B20005I_061M,B20005I_062E,B20005I_062M,B20005I_063E,B20005I_063M,B20005I_064E,B20005I_064M,B20005I_065E,B20005I_065M,B20005I_066E,B20005I_066M,B20005I_067E,B20005I_067M,B20005I_068E,B20005I_068M,B20005I_069E,B20005I_069M,B20005I_070E,B20005I_070M,B20005I_071E,B20005I_071M,B20005I_072E,B20005I_072M,B20005I_073E,B20005I_073M,B20005I_074E,B20005I_074M,B20005I_075E,B20005I_075M,B20005I_076E,B20005I_076M,B20005I_077E,B20005I_077M,B20005I_078E,B20005I_078M,B20005I_079E,B20005I_079M,B20005I_080E,B20005I_080M,B20005I_081E,B20005I_081M,B20005I_082E,B20005I_082M,B20005I_083E,B20005I_083M,B20005I_084E,B20005I_084M,B20005I_085E,B20005I_085M,B20005I_086E,B20005I_086M,B20005I_087E,B20005I_087M,B20005I_088E,B20005I_088M,B20005I_089E,B20005I_089M,B20005I_090E,B20005I_090M,B20005I_091E,B20005I_091M,B20005I_092E,B20005I_092M,B20005I_093E,B20005I_093M,B20005I_094E,B20005I_094M,B20005I_095E,B20005I_095M,NAME,B20005I_001MA,B20005I_001EA,B20005I_002EA,B20005I_002MA,B20005I_003EA,B20005I_003MA,B20005I_004EA,B20005I_004MA,B20005I_005EA,B20005I_005MA,B20005I_006MA,B20005I_006EA,B20005I_007EA,B20005I_007MA,B20005I_008EA,B20005I_008MA,B20005I_009EA,B20005I_009MA,B20005I_010MA,B20005I_010EA,B20005I_011MA,B20005I_011EA,B20005I_012EA,B20005I_012MA,B20005I_013EA,B20005I_013MA,B20005I_014EA,B20005I_014MA,B20005I_015MA,B20005I_015EA,B20005I_016EA,B20005I_016MA,B20005I_017EA,B20005I_017MA,B20005I_018EA,B20005I_018MA,B20005I_019EA,B20005I_019MA,B20005I_020MA,B20005I_020EA,B20005I_021MA,B20005I_021EA,B20005I_022EA,B20005I_022MA,B20005I_023EA,B20005I_023MA,B20005I_024EA,B20005I_024MA,B20005I_025EA,B20005I_025MA,B20005I_026EA,B20005I_026MA,B20005I_027EA,B20005I_027MA,B20005I_028MA,B20005I_028EA,B20005I_029MA,B20005I_029EA,B20005I_030EA,B20005I_030MA,B20005I_031EA,B20005I_031MA,B20005I_032MA,B20005I_032EA,B20005I_033MA,B20005I_033EA,B20005I_034MA,B20005I_034EA,B20005I_035EA,B20005I_035MA,B20005I_036EA,B20005I_036MA,B20005I_037MA,B20005I_037EA,B20005I_038EA,B20005I_038MA,B20005I_039MA,B20005I_039EA,B20005I_040EA,B20005I_040MA,B20005I_041EA,B20005I_041MA,B20005I_042MA,B20005I_042EA,B20005I_043MA,B20005I_043EA,B20005I_044MA,B20005I_044EA,B20005I_045EA,B20005I_045MA,B20005I_046EA,B20005I_046MA,B20005I_047MA,B20005I_047EA,B20005I_048MA,B20005I_048EA,B20005I_049EA,B20005I_049MA,B20005I_050MA,B20005I_050EA,B20005I_051MA,B20005I_051EA,B20005I_052EA,B20005I_052MA,B20005I_053EA,B20005I_053MA,B20005I_054EA,B20005I_054MA,B20005I_055MA,B20005I_055EA,B20005I_056MA,B20005I_056EA,B20005I_057EA,B20005I_057MA,B20005I_058EA,B20005I_058MA,B20005I_059EA,B20005I_059MA,B20005I_060EA,B20005I_060MA,B20005I_061MA,B20005I_061EA,B20005I_062EA,B20005I_062MA,B20005I_063EA,B20005I_063MA,B20005I_064EA,B20005I_064MA,B20005I_065MA,B20005I_065EA,B20005I_066MA,B20005I_066EA,B20005I_067EA,B20005I_067MA,B20005I_068EA,B20005I_068MA,B20005I_069EA,B20005I_069MA,B20005I_070MA,B20005I_070EA,B20005I_071EA,B20005I_071MA,B20005I_072EA,B20005I_072MA,B20005I_073EA,B20005I_073MA,B20005I_074EA,B20005I_074MA,B20005I_075EA,B20005I_075MA,B20005I_076EA,B20005I_076MA,B20005I_077MA,B20005I_077EA,B20005I_078MA,B20005I_078EA,B20005I_079MA,B20005I_079EA,B20005I_080EA,B20005I_080MA,B20005I_081EA,B20005I_081MA,B20005I_082EA,B20005I_082MA,B20005I_083MA,B20005I_083EA,B20005I_084MA,B20005I_084EA,B20005I_085EA,B20005I_085MA,B20005I_086EA,B20005I_086MA,B20005I_087MA,B20005I_087EA,B20005I_088MA,B20005I_088EA,B20005I_089MA,B20005I_089EA,B20005I_090EA,B20005I_090MA,B20005I_091EA,B20005I_091MA,B20005I_092MA,B20005I_092EA,B20005I_093EA,B20005I_093MA,B20005I_094MA,B20005I_094EA,B20005I_095EA,B20005I_095MA,state
0400000US51,576637,3575,296533,3244,183677,5248,0,206,183677,5248,383,323,291,220,1671,863,776,458,3432,1359,1432,831,5985,1742,4864,1147,9834,1840,4802,1419,18603,3232,19134,2458,16529,2480,12586,2257,10811,1746,10117,2111,14976,1882,8628,1826,14645,2219,24178,2522,112856,5354,45151,3453,67705,5300,6240,1442,6327,1304,5094,1381,3965,1114,5459,1848,2799,975,5262,1491,1817,986,4040,1302,2635,1194,6810,2072,4545,1506,2853,1033,2687,1150,1224,483,1681,643,1911,1198,249,186,1067,565,1040,469,280104,2995,113792,5187,0,206,113792,5187,511,340,820,590,211,233,1382,965,2842,1121,2245,846,5649,1374,5399,1381,12581,2487,5639,1567,12172,2304,10716,1860,8341,1721,7446,1401,5063,1199,5448,1257,7747,1380,4253,1110,7028,1276,8299,1467,166312,5056,84636,4737,81676,4554,10267,1781,10358,1731,8498,1487,8339,1573,9309,1581,4479,1309,7922,1763,2767,936,4366,1161,2459,898,4067,1014,1397,509,858,458,1679,697,1531,817,230,185,1397,776,584,283,420,265,749,414,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,200034,3412,106547,2834,61420,3447,0,214,61420,3447,791,469,427,311,345,336,132,140,1885,958,125,168,1179,555,3302,1422,7730,2196,3263,1362,5461,1326,6331,1622,5038,1394,6076,1609,3514,1232,2442,788,3059,1068,2682,1132,4156,1057,3482,1147,45127,3467,19194,2303,25933,3054,4302,1049,3027,1038,2185,612,1815,835,5440,1873,395,326,1415,583,1189,673,1804,698,82,141,1177,742,391,309,521,334,230,256,132,150,751,580,83,141,62,109,540,645,392,411,93487,2492,30698,2735,0,214,30698,2735,260,273,29,52,196,195,905,739,1469,742,800,461,2964,1165,1634,820,4215,1122,1514,763,2712,1228,3188,928,1542,687,1630,821,1771,764,842,523,1036,566,1856,893,951,619,1184,623,62789,3490,36340,3180,26449,2732,4479,1180,3367,857,4156,1245,2744,1051,2956,1122,1088,638,579,369,1000,681,2128,981,777,657,961,594,708,456,729,633,128,159,219,184,243,211,0,214,160,194,0,214,27,47,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,383661,1684,197364,1828,117784,3198,0,207,117784,3198,270,246,0,207,1412,673,377,410,2024,952,1166,611,4729,1643,3834,1368,6954,1975,3939,1225,16584,2683,15444,2507,10250,2121,8473,2374,8037,2040,7700,1931,7046,1768,6512,1832,5388,1292,7645,1860,79580,3685,33872,2857,45708,3312,5247,1189,5199,1404,4152,1344,3644,1241,4184,1240,1122,507,2556,1040,1596,838,3569,1187,2720,1080,4433,1293,1974,746,2087,911,339,288,790,600,829,650,512,385,149,116,142,140,464,363,186297,1818,68732,3791,0,207,68732,3791,25,54,0,207,591,425,323,230,1412,729,1687,834,4219,1644,1968,976,8127,2037,5619,1504,9874,1929,4928,1374,5689,1304,3592,1137,4229,1284,3401,1064,4350,1164,2240,858,2382,880,4076,1305,117565,4452,58227,4201,59338,4276,12182,2202,7334,1433,7060,1867,2594,888,6787,1605,2578,1066,4316,1200,2090,743,4363,1210,2179,1097,2479,844,563,376,860,544,1790,791,208,158,156,184,627,418,214,271,519,343,439,418,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,11370836,7337,5694423,5544,3058472,19931,0,211,3058472,19931,5085,1071,4708,957,18113,2017,16290,2240,53340,4410,38262,3758,87948,5972,83262,5541,204066,8787,138320,6256,309234,10504,333638,11314,250369,8377,248801,8929,169268,6952,195125,9089,233490,8645,174189,6967,244103,8831,250861,8544,2635951,20656,1397032,19126,1238919,17985,130997,7253,100203,4773,113513,5326,83856,5428,145683,7558,62696,4869,102918,6604,64542,4860,82933,5208,42501,4072,72218,4681,58412,4514,35683,3112,28757,3004,18507,2466,21100,2921,20996,2602,15886,2283,17304,2015,20214,2619,5676413,5114,1868300,15105,148,245,1868152,15150,2545,812,4373,1262,15068,1824,18187,2362,61576,4970,36290,3615,80167,5308,74480,4676,150993,7108,107745,6601,214130,7997,200904,7497,161298,7992,134746,6806,96690,5983,96070,5743,120488,6750,83405,4946,116010,6528,92987,4889,3808113,16894,2261525,19002,1546588,16328,176769,6472,153651,6987,166705,5461,129842,6361,194398,7622,104418,5335,138399,5843,68699,3776,89330,4704,44562,3845,80941,5391,51262,3544,31577,3191,25527,2630,14812,2185,13620,1836,17908,2184,13676,1933,17961,1946,12531,2042,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,59549,2438,34231,2432,17643,1808,0,218,17643,1808,96,159,0,218,351,372,0,218,644,501,207,252,554,354,550,450,1870,886,1020,649,1399,627,2369,801,1785,943,728,501,443,383,512,320,1095,596,1205,670,1692,660,1123,549,16588,2267,9793,1775,6795,1713,1156,777,1116,759,1053,614,495,424,857,514,471,363,460,310,126,174,195,307,0,218,145,238,0,218,0,218,329,261,84,121,82,122,0,218,53,80,109,187,64,137,25318,1489,9326,1261,0,218,9326,1261,23,46,0,218,357,229,707,723,174,177,305,282,655,491,1474,634,1034,518,629,428,530,413,1072,990,1006,481,469,468,496,452,184,224,0,218,0,218,118,200,93,154,15992,1735,9707,1479,6285,1217,797,428,633,357,1504,892,408,237,287,257,552,566,343,324,265,203,324,257,42,89,98,122,546,410,112,247,351,329,0,218,0,218,0,218,0,218,0,218,23,45,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,427853,1637,211163,1170,103410,3652,37,64,103373,3654,601,423,369,427,1155,618,280,281,1330,633,1126,592,3333,1268,3163,955,7554,1877,2414,897,10459,1744,12619,2061,7465,1611,8021,1654,7055,1671,5406,1442,7759,1538,5181,1292,7732,1694,10351,1649,107753,3958,53031,3425,54722,3919,5686,1246,4288,1029,4001,1324,4554,1306,8594,2090,2417,877,3924,1065,2096,958,3139,988,1872,895,3371,1400,4172,1143,839,572,1883,866,502,371,704,421,699,440,634,431,437,304,910,576,216690,1241,73930,4268,0,207,73930,4268,48,80,273,317,649,416,685,497,1137,481,325,258,3030,1360,2689,973,6526,1208,3822,1342,6823,1613,10484,2183,7690,1677,3999,1179,4439,1183,4806,1254,4250,1040,2566,854,5422,930,4267,999,142760,4256,74229,3547,68531,3690,9406,1432,5995,1414,9938,1743,6439,1372,8170,1746,4082,1035,5895,1524,2691,862,3540,1108,1302,610,2506,818,1968,796,1522,562,1612,739,193,255,562,293,601,312,348,274,1200,589,561,414,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,8094390,6463,4049862,5653,2299874,18610,0,228,2299874,18610,3707,1177,4268,1463,17251,2165,17357,2714,63508,5149,40076,3773,76216,5851,74314,6696,136105,8449,102635,6389,235489,9897,248473,11041,201828,8858,181984,9603,130642,7231,139139,8052,179578,7581,113359,7250,169747,7395,164198,8519,1749988,19447,943739,16182,806249,19793,116268,6856,82931,5663,84355,5669,58769,5078,81635,6989,42640,4131,60296,5965,35930,3837,47020,4409,16564,1924,42568,4411,31271,3318,21310,2693,21784,2897,10728,2133,8589,1677,15218,2332,7843,1547,10895,2334,9635,1819,4044528,4683,1447625,19178,19,38,1447606,19178,1828,668,4147,1386,16395,2456,20019,3088,60602,4558,57284,4770,98118,6385,84320,5745,120716,7245,78047,5352,156906,8060,154012,7574,103284,6160,91781,6519,67205,5137,80467,5606,95133,6041,46733,3229,65285,5838,45324,4092,2596903,19169,1653874,16320,943029,14261,159200,8017,111809,6854,106804,5851,99238,6608,121224,6974,57894,4791,71585,5262,31217,2675,45798,4926,17005,2309,32301,4236,20115,2884,14236,2297,12108,1931,6539,1673,8687,1858,11321,2056,6558,1697,4277,956,5113,1323,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,432749,1752,224286,1760,146209,3829,0,206,146209,3829,492,390,335,295,544,485,1023,628,2728,1153,2156,991,5277,1368,2424,989,6358,1559,5777,1622,10937,1968,16475,2595,14236,2667,11264,2195,9910,1813,7738,1488,13308,1724,8779,1550,10207,1941,16241,2135,78077,3861,31053,2673,47024,3133,7901,1603,3194,843,3346,900,2796,972,3765,1222,2682,986,2630,1162,1881,784,3464,1082,1245,626,3883,1195,1570,723,1334,616,1709,660,1073,607,709,563,1225,620,905,604,838,465,874,443,208463,1741,80763,3794,0,206,80763,3794,87,156,717,540,1003,533,566,318,2875,1141,1274,578,3948,1371,2200,926,5172,1342,4269,1141,9642,2090,7190,1435,8143,1721,6322,1509,3971,1296,2536,706,4959,1312,3208,967,5538,1444,7143,1301,127700,3801,63373,3746,64327,3491,9910,1635,5979,1375,5239,1211,5323,1456,7771,1714,3941,1367,4105,1120,2123,732,5147,1246,1633,697,3016,958,1800,693,1792,711,1511,718,708,413,772,447,975,446,254,222,930,498,1398,685,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,4371016,4377,2139794,3017,1193672,16126,0,229,1193672,16126,828,501,1455,717,7625,1737,5912,1940,29983,4596,17366,2745,45330,4568,36133,3960,99513,7621,49835,4791,132844,8884,133303,6615,97456,7144,100215,6557,60007,5410,70155,5830,68437,5633,55349,4606,80978,5884,100948,6286,946122,15946,549246,11138,396876,11576,45821,4243,31615,3096,42798,4637,29659,3336,52153,4659,22918,3512,29432,3542,18051,2492,30449,3514,8364,1729,24688,3053,16817,3112,7520,1650,7423,1672,4348,1214,4847,1346,5583,1358,2750,939,4736,1397,6904,1470,2231222,3738,848234,13909,0,229,848234,13909,521,359,2743,1424,7273,1953,7408,2098,33088,3584,23748,3324,49176,4554,34679,4334,79579,6600,46376,4523,94039,6543,87970,6208,62024,4978,59309,4706,46937,4611,45888,3848,48842,4080,37543,4395,40783,4600,40308,3702,1382988,13366,885254,12692,497734,13957,55829,4135,52837,4358,51640,4262,43653,4567,72330,5429,30123,3106,42936,3808,20803,3359,28518,3191,14584,2575,20277,2840,16305,2299,9016,1884,9848,1902,5363,1325,5720,1304,6124,1747,3673,1236,4187,1227,3968,1392,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,618680,2211,304461,1566,144176,4849,0,211,144176,4849,168,164,101,108,1037,562,916,675,2423,1015,1464,772,5458,1826,3529,1226,5529,1557,3846,1387,11302,2077,12794,2332,11671,2568,17008,2837,8488,1991,9170,1982,11023,1957,12013,2211,11842,2123,14394,1772,160285,4694,79995,3806,80290,4392,12726,1647,9635,1620,5421,1375,5023,1286,5520,1387,3220,906,6932,1729,2522,892,6155,1516,4032,1611,4876,1358,3659,1160,2404,983,1967,930,2317,984,602,414,756,493,415,321,537,582,1571,732,314219,1400,103883,4026,0,211,103883,4026,0,211,60,77,1249,653,583,459,1408,696,1370,616,2323,841,3739,957,7573,1607,6420,1614,11893,2124,12727,2232,8074,1595,8091,1578,4438,1316,3810,1119,7856,1739,5582,1342,8681,1738,8006,1879,210336,4299,108168,5286,102168,5555,14117,2291,8120,1889,8771,1676,6662,1729,12076,2191,5817,1524,7517,1667,5969,1320,7470,1603,3648,1038,8843,1853,3393,998,2155,769,1379,555,1686,662,1009,508,408,321,890,543,908,546,1330,685,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
