GEO_ID,B24010B_001E,B24010B_001M,B24010B_002E,B24010B_002M,B24010B_003E,B24010B_003M,B24010B_004E,B24010B_004M,B24010B_005E,B24010B_005M,B24010B_006E,B24010B_006M,B24010B_007E,B24010B_007M,B24010B_008E,B24010B_008M,B24010B_009E,B24010B_009M,B24010B_010E,B24010B_010M,B24010B_011E,B24010B_011M,B24010B_012E,B24010B_012M,B24010B_013E,B24010B_013M,B24010B_014E,B24010B_014M,B24010B_015E,B24010B_015M,B24010B_016E,B24010B_016M,B24010B_017E,B24010B_017M,B24010B_018E,B24010B_018M,B24010B_019E,B24010B_019M,B24010B_020E,B24010B_020M,B24010B_021E,B24010B_021M,B24010B_022E,B24010B_022M,B24010B_023E,B24010B_023M,B24010B_024E,B24010B_024M,B24010B_025E,B24010B_025M,B24010B_026E,B24010B_026M,B24010B_027E,B24010B_027M,B24010B_028E,B24010B_028M,B24010B_029E,B24010B_029M,B24010B_030E,B24010B_030M,B24010B_031E,B24010B_031M,B24010B_032E,B24010B_032M,B24010B_033E,B24010B_033M,B24010B_034E,B24010B_034M,B24010B_035E,B24010B_035M,B24010B_036E,B24010B_036M,B24010B_037E,B24010B_037M,B24010B_038E,B24010B_038M,B24010B_039E,B24010B_039M,B24010B_040E,B24010B_040M,B24010B_041E,B24010B_041M,B24010B_042E,B24010B_042M,B24010B_043E,B24010B_043M,B24010B_044E,B24010B_044M,B24010B_045E,B24010B_045M,B24010B_046E,B24010B_046M,B24010B_047E,B24010B_047M,B24010B_048E,B24010B_048M,B24010B_049E,B24010B_049M,B24010B_050E,B24010B_050M,B24010B_051E,B24010B_051M,B24010B_052E,B24010B_052M,B24010B_053E,B24010B_053M,B24010B_054E,B24010B_054M,B24010B_055E,B24010B_055M,B24010B_056E,B24010B_056M,B24010B_057E,B24010B_057M,B24010B_058E,B24010B_058M,B24010B_059E,B24010B_059M,B24010B_060E,B24010B_060M,B24010B_061E,B24010B_061M,B24010B_062E,B24010B_062M,B24010B_063E,B24010B_063M,B24010B_064E,B24010B_064M,B24010B_065E,B24010B_065M,B24010B_066E,B24010B_066M,B24010B_067E,B24010B_067M,B24010B_068E,B24010B_068M,B24010B_069E,B24010B_069M,B24010B_070E,B24010B_070M,B24010B_071E,B24010B_071M,B24010B_072E,B24010B_072M,B24010B_073E,B24010B_073M,NAME,B24010B_001EA,B24010B_001MA,B24010B_002EA,B24010B_002MA,B24010B_003EA,B24010B_003MA,B24010B_004EA,B24010B_004MA,B24010B_005MA,B24010B_005EA,B24010B_006MA,B24010B_006EA,B24010B_007MA,B24010B_007EA,B24010B_008EA,B24010B_008MA,B24010B_009MA,B24010B_009EA,B24010B_010EA,B24010B_010MA,B24010B_011EA,B24010B_011MA,B24010B_012EA,B24010B_012MA,B24010B_013EA,B24010B_013MA,B24010B_014EA,B24010B_014MA,B24010B_015EA,B24010B_015MA,B24010B_016EA,B24010B_016MA,B24010B_017EA,B24010B_017MA,B24010B_018MA,B24010B_018EA,B24010B_019EA,B24010B_019MA,B24010B_020EA,B24010B_020MA,B24010B_021EA,B24010B_021MA,B24010B_022EA,B24010B_022MA,B24010B_023EA,B24010B_023MA,B24010B_024EA,B24010B_024MA,B24010B_025EA,B24010B_025MA,B24010B_026EA,B24010B_026MA,B24010B_027EA,B24010B_027MA,B24010B_028MA,B24010B_028EA,B24010B_029MA,B24010B_029EA,B24010B_030EA,B24010B_030MA,B24010B_031EA,B24010B_031MA,B24010B_032EA,B24010B_032MA,B24010B_033EA,B24010B_033MA,B24010B_034EA,B24010B_034MA,B24010B_035EA,B24010B_035MA,B24010B_036EA,B24010B_036MA,B24010B_037EA,B24010B_037MA,B24010B_038EA,B24010B_038MA,B24010B_039EA,B24010B_039MA,B24010B_040MA,B24010B_040EA,B24010B_041EA,B24010B_041MA,B24010B_042MA,B24010B_042EA,B24010B_043EA,B24010B_043MA,B24010B_044EA,B24010B_044MA,B24010B_045EA,B24010B_045MA,B24010B_046EA,B24010B_046MA,B24010B_047EA,B24010B_047MA,B24010B_048EA,B24010B_048MA,B24010B_049EA,B24010B_049MA,B24010B_050MA,B24010B_050EA,B24010B_051MA,B24010B_051EA,B24010B_052EA,B24010B_052MA,B24010B_053EA,B24010B_053MA,B24010B_054EA,B24010B_054MA,B24010B_055EA,B24010B_055MA,B24010B_056EA,B24010B_056MA,B24010B_057EA,B24010B_057MA,B24010B_058EA,B24010B_058MA,B24010B_059EA,B24010B_059MA,B24010B_060EA,B24010B_060MA,B24010B_061EA,B24010B_061MA,B24010B_062EA,B24010B_062MA,B24010B_063EA,B24010B_063MA,B24010B_064MA,B24010B_064EA,B24010B_065EA,B24010B_065MA,B24010B_066EA,B24010B_066MA,B24010B_067EA,B24010B_067MA,B24010B_068EA,B24010B_068MA,B24010B_069EA,B24010B_069MA,B24010B_070EA,B24010B_070MA,B24010B_071EA,B24010B_071MA,B24010B_072EA,B24010B_072MA,B24010B_073MA,B24010B_073EA,state
0400000US06,999682,13310,491208,8513,166174,6856,68127,4531,45353,3486,22774,2821,26611,3303,16905,2881,7736,1400,1970,819,54534,4855,12396,1830,3422,1179,21188,2860,17528,2809,16902,2298,8957,1454,7945,1807,98776,5657,13529,2649,31823,3148,23670,2826,8153,1650,20782,2970,23255,2725,9387,2103,84307,5583,45250,4283,39057,3721,36533,3329,713,573,19888,2513,15932,2301,105418,6424,20171,2853,49297,4238,35950,4055,508474,9058,212914,8498,75859,4760,46113,4524,29746,3406,13431,2192,8772,1847,1314,559,3345,1163,76214,5741,23069,3008,6050,1426,37696,3832,9399,1894,47410,4100,26917,2792,20493,2850,117473,6302,51465,4269,15386,1900,11281,1663,4105,1124,21048,2699,7609,1570,21965,2568,142264,6157,44896,4283,97368,5324,3548,1314,204,222,1699,980,1645,844,32275,3283,7508,1777,13817,2109,10950,2126,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,439167,8211,200377,5760,27384,3209,12202,2102,9215,1987,2987,1075,3576,1106,1517,773,1063,507,996,617,8539,1850,976,542,256,280,5869,1680,1438,717,3067,1119,2421,1016,646,429,39430,3997,1469,719,7254,1689,3841,1249,3413,1038,14261,2585,13403,2522,3043,1423,19865,3197,11605,2325,8260,1752,31370,3102,3218,1292,16966,2684,11186,2329,82328,5363,31879,3489,24528,3411,25921,3822,238790,5573,76514,4555,21547,2516,12626,2166,8921,1920,3356,970,1871,818,117,119,1368,704,27973,3573,5188,1263,917,542,21518,3290,350,322,23638,2952,12674,2257,10964,1765,63198,5070,20557,2985,4302,1364,1686,708,2616,1135,19939,2416,11018,2350,7382,1505,63852,3876,29412,3554,34440,2926,2315,837,778,471,503,432,1034,634,32911,3236,22435,2688,3391,926,7085,1684,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,188394,5011,84705,3659,23500,2418,9755,1648,5584,1369,4171,1062,4631,1183,2274,998,1899,642,458,316,5971,1339,2613,991,478,317,1738,590,1142,685,3143,857,1459,652,1684,672,17382,2397,3727,1354,3534,1085,2337,884,1197,808,4530,1138,3313,1024,2278,933,15141,2544,9051,2050,6090,1571,7222,1614,292,322,3806,1185,3124,1101,21460,2874,6143,1483,8670,2040,6647,1634,103689,3643,36311,3203,10874,1877,6341,1516,4533,1162,2178,887,1314,682,636,552,228,224,12586,1638,4246,1190,664,445,7004,1408,672,361,10673,1840,5690,1408,4983,1333,32296,2821,17854,2254,1589,865,1440,876,149,188,3748,1060,4448,967,4657,979,26262,2752,9999,1783,16263,2302,285,334,0,207,266,332,19,40,8535,1514,4252,1013,2070,765,2213,944,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,1636891,18887,769622,12207,198812,9831,83845,8077,51679,5727,32166,4689,42364,4849,25950,3316,12977,2591,3437,1436,49654,4390,10495,2047,3467,1301,25303,3336,10389,2101,22949,3173,12253,2421,10696,2086,140969,6816,13948,3189,37960,3710,22270,2923,15690,2655,46465,4816,31277,3864,11319,2078,133257,8104,67290,5508,65967,6117,70986,5626,808,532,37907,4311,32271,3474,225598,9812,52605,5498,96263,7086,76730,6632,867269,13993,328295,11559,113026,8015,63228,5803,49798,4847,22372,4196,14820,3272,3993,1731,3559,1258,107444,6823,25799,3194,5830,1383,68382,5199,7433,1948,85453,6221,49957,4900,35496,3660,204742,9215,79402,5954,22387,3427,13568,2474,8819,2288,52689,5943,17917,2714,32347,4457,264778,11738,94519,7764,170259,10106,5446,2003,163,206,2741,1484,2542,1068,64008,5700,22407,3473,18476,2756,23125,3610,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,908731,11724,418389,7535,142877,6635,65266,4043,39767,3483,25499,2592,34877,4270,25715,3673,5896,1534,3266,1064,31595,3879,6271,1431,4821,1489,12623,2501,7880,1617,11139,2085,5899,1470,5240,1411,82137,5076,6755,1587,22011,2715,13122,1970,8889,1776,19317,2671,25651,3250,8403,1738,62927,4696,30856,3354,32071,3394,42758,4448,386,272,19259,2517,23113,3220,87690,5340,18464,2876,41737,3385,27489,3217,490342,8400,223368,8358,84901,5336,45454,3928,39447,3200,24404,3088,18897,2557,2717,1163,2790,956,65068,4840,16175,2191,7291,1628,37012,3824,4590,1044,48995,4972,30999,3790,17996,2975,111989,5669,45554,4599,13069,2247,7338,1584,5731,1673,22986,2651,12012,2112,18368,2119,128404,6475,38517,3871,89887,5083,2792,1088,318,340,1247,839,1227,601,23789,3642,6939,1903,9743,1832,7107,1690,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,1526261,20130,718946,12345,149177,6999,62588,4578,42277,3717,20311,2830,27323,3587,17779,2707,6979,1795,2565,1085,41015,4659,11503,2402,1896,937,18299,2923,9317,2363,18251,3672,9676,2470,8575,2220,183006,8467,10967,2319,38414,4317,26000,3739,12414,2685,65966,6382,54721,5140,12938,2764,119769,6950,58426,5436,61343,5295,100258,7310,4075,2025,54527,5488,41656,4397,166736,7381,35463,4080,67753,4958,63520,5241,807315,12730,270173,9523,77260,5827,42241,4178,35019,3548,12649,2432,7916,1906,2002,1028,2731,1049,98896,6893,26540,3932,7115,1829,58302,5342,6939,1741,81368,5503,45919,4035,35449,3619,235536,9750,79183,5598,26541,3620,18469,3289,8072,2334,65507,6286,35218,3752,29087,3750,249247,8193,88234,5973,161013,7082,5635,1744,2799,1284,1298,729,1538,833,46724,4286,15235,2345,15267,2503,16222,2986,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,269891,6215,130638,4467,44072,3388,15933,2326,11605,2058,4328,1301,8486,1624,5727,1389,1980,767,779,415,12735,1844,3816,1232,1780,892,5686,1311,1453,762,6918,1398,3999,1194,2919,993,30500,2968,5879,1336,7361,1382,5652,1321,1709,609,7919,1653,5730,1369,3611,1320,19544,2826,11014,2244,8530,1630,9876,1974,197,322,6093,1618,3586,1272,26646,3368,5361,1509,14325,2231,6960,1819,139253,4915,56160,3876,15565,2080,10160,1570,5405,1440,4342,1140,1814,785,871,401,1657,765,18041,2510,6526,1736,1233,441,9152,1969,1130,612,18212,2452,11924,2271,6288,1551,42164,3489,22096,2544,1628,725,1258,644,370,298,6070,1416,5695,1586,6675,1574,31277,3226,10984,2000,20293,2464,766,662,0,211,257,272,509,616,8886,2135,3041,1099,2822,1213,3023,1032,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,132024,4770,58277,2619,19641,2544,7983,1557,5109,1193,2874,1122,5182,1341,3616,1085,1215,794,351,249,5772,1163,913,481,866,532,1728,704,2265,632,704,443,291,236,413,374,14740,2319,1059,671,2978,1018,2327,935,651,458,6100,1765,3657,1013,946,527,8859,1963,4661,1461,4198,1261,5483,1492,0,213,4189,1337,1294,771,9554,1604,983,579,5547,1192,3024,1026,73747,3690,33758,2449,12649,2064,6714,1716,5935,1312,4197,1102,2824,890,873,531,500,316,13032,2020,2194,771,2536,891,6147,1548,2155,1042,3880,1553,2158,707,1722,1354,19791,2350,4890,1463,4636,1344,4236,1347,400,498,4249,1296,1920,713,4096,1033,18305,2418,5091,1629,13214,2084,462,312,0,213,67,112,395,321,1431,681,68,109,1212,638,151,179,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,1372739,14797,631224,9613,157804,7696,59347,4482,37534,3845,21813,2795,24643,2795,15803,2215,6229,1532,2611,1069,52713,4547,13973,2541,5486,1896,20667,2453,12587,2144,21101,3045,10661,1803,10440,2060,164682,7161,21064,3258,45421,3484,32865,2941,12556,1877,34980,3582,46638,3731,16579,2570,107894,5669,49226,4488,58668,4277,68883,4488,194,247,42067,3865,26622,3340,131961,5685,20076,2296,74048,4786,37837,3614,741515,9881,278137,7262,82304,4219,52340,3717,29964,2541,11134,1889,6710,1611,668,337,3756,995,111390,5435,32599,3270,7055,1144,63348,4461,8388,1560,73309,4571,47252,4075,26057,2141,238661,9188,125519,6867,25630,3105,15018,2049,10612,2025,26030,2880,27875,2904,33607,2819,186109,7162,63245,4877,122864,6097,3832,1000,166,191,1895,741,1771,712,34776,3541,9609,1807,14964,2208,10203,1950,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,573271,11535,263310,7287,69121,4501,27578,3528,17788,2802,9790,1812,15207,2418,9468,2035,4021,1192,1718,787,19103,3082,5823,1578,1440,732,8485,1866,3355,1103,7233,1815,3021,1042,4212,1378,57076,4451,8615,2013,14021,2173,9157,1962,4864,1521,14110,2702,14200,2479,6130,1384,44221,3777,23517,2891,20704,2484,22002,2815,171,223,11529,2402,10302,1820,70890,5266,12818,2262,29549,3746,28523,3516,309961,7082,121546,5946,39789,3457,21616,2708,18173,2411,7719,1805,4336,1212,540,410,2843,1186,42914,3598,13278,2223,2577,838,23407,3010,3652,1218,31124,3963,16052,2617,15072,2410,79140,4814,36520,4009,9462,1979,7015,1605,2447,971,14402,2363,7569,1580,11187,1923,86722,4633,26261,3049,60461,3661,1250,681,242,391,549,432,459,370,21303,3125,6957,1680,6103,1797,8243,2016,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,628183,12095,284372,7130,57422,4127,24755,2668,15706,2204,9049,1732,10492,2290,5801,1468,3014,1194,1677,733,14623,2069,3723,793,1155,628,5441,1248,4304,1140,7552,1741,3935,1360,3617,1115,59057,4592,6170,1777,10900,1734,6650,1397,4250,1298,20978,2818,15838,2266,5171,1198,48262,3700,22621,2897,25641,3100,20583,2475,680,487,10577,1899,9326,1568,99048,5640,41132,4297,27227,3423,30689,3411,343811,7992,102165,5219,34959,3365,20256,2865,14703,1847,6837,1568,3757,1101,1501,690,1579,714,31319,3036,9769,1445,1443,683,18534,2554,1573,636,29050,3062,13541,2456,15509,2164,101618,5596,45498,4442,5841,1803,3007,1270,2834,1445,20605,2341,16567,2337,13107,2203,92278,5671,29102,3263,63176,4706,2902,1106,208,315,1268,602,1426,858,44848,4279,21203,2608,8529,1741,15116,2701,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,311645,5804,139915,3874,29995,3547,12833,2246,8177,1694,4656,1205,6561,1391,3953,1103,1983,910,625,457,6663,1397,1139,550,856,448,3389,1123,1279,583,3938,1472,1769,1283,2169,892,36234,3155,1466,722,8600,1939,5840,1627,2760,982,13736,2115,10500,2412,1932,832,22777,2803,9632,1861,13145,2185,12929,2320,937,518,6663,1540,5329,1544,37980,3697,12187,2357,10502,2161,15291,2193,171730,4720,56397,4142,20138,2334,11265,1971,8873,1904,3637,1117,2415,880,305,315,917,562,16447,2156,4727,1216,1250,616,9591,1739,879,517,16175,2919,6764,1803,9411,2113,45668,3553,19432,3017,2574,979,1941,828,633,507,11458,2150,7576,1585,4628,1126,49412,3747,14078,2188,35334,3424,751,526,49,85,43,73,659,527,19502,3462,10525,2377,3689,1440,5288,1625,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,592414,9462,271742,6984,63583,4907,23709,2620,16003,2186,7706,1527,10789,2062,6270,1718,2777,818,1742,902,19647,2450,9037,1712,1186,636,5097,1271,4327,1228,9438,2317,4597,1446,4841,1759,73068,5375,13510,2866,14120,2411,8434,2053,5686,1176,19838,2619,16500,2533,9100,2130,34332,3463,16726,2212,17606,2906,24066,2928,612,397,13569,2028,9885,1890,76693,5491,18717,2798,31134,3622,26842,3327,320672,7029,108511,5152,37577,4048,20933,2866,16644,2721,5960,1668,3747,1225,315,262,1898,941,39778,3806,16238,2308,2579,1207,18962,2557,1999,801,25196,2801,12236,1990,12960,1747,101732,6090,49856,4286,9623,2047,6682,1749,2941,1021,16381,2646,12681,2323,13191,2618,85785,5270,27327,3164,58458,4284,1223,638,0,177,659,484,564,400,23421,3323,9774,2124,6382,1933,7265,2006,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,557010,9576,249309,6630,50493,3895,21408,2636,13359,2239,8049,1480,9565,1417,4521,1004,4150,1013,894,490,12743,1928,3256,942,1015,608,5080,1198,3392,891,6777,1620,3390,1130,3387,1219,57992,4118,5850,1387,9527,1645,6225,1375,3302,1128,20090,2841,17071,2596,5454,1154,31855,3410,13472,2272,18383,2484,20037,2710,819,670,10734,1812,8484,1707,88932,5195,44942,4576,18820,2319,25170,2714,307701,5898,84406,5186,28859,3195,15493,2316,13366,2063,8654,1705,5152,1226,1471,734,2031,974,25716,2685,7972,1449,1267,525,14031,2137,2446,888,21177,2461,11402,1747,9775,2008,93081,5552,40173,3513,5631,1315,4300,1040,1331,701,19869,2742,16221,2296,11187,2037,82629,4760,27339,3211,55290,3820,2207,975,167,234,1192,672,848,552,45378,3952,27687,3050,7519,1808,10172,1836,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,44170,2534,22476,1998,5451,1263,2138,812,1595,782,543,317,1075,581,581,367,445,512,49,87,1882,788,727,536,187,253,896,501,72,115,356,283,292,273,64,107,4909,1109,1130,592,681,424,469,352,212,234,1149,543,1602,661,347,278,3009,888,1375,639,1634,618,2022,951,0,161,1243,724,779,553,7085,1467,3395,1002,1722,725,1968,696,21694,1580,7684,1240,2556,862,1057,457,1499,647,571,378,244,199,0,161,327,321,3303,965,1073,671,280,261,1749,736,201,225,1254,512,747,359,507,410,6985,1474,3138,1004,107,117,68,94,39,70,1534,629,908,704,1298,519,4831,1087,1145,645,3686,897,19,41,0,161,19,41,0,161,2175,775,1169,512,242,225,764,518,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
