GEO_ID,B23002D_001E,B23002D_001M,B23002D_002E,B23002D_002M,B23002D_003E,B23002D_003M,B23002D_004E,B23002D_004M,B23002D_005E,B23002D_005M,B23002D_006E,B23002D_006M,B23002D_007E,B23002D_007M,B23002D_008E,B23002D_008M,B23002D_009E,B23002D_009M,B23002D_010E,B23002D_010M,B23002D_011E,B23002D_011M,B23002D_012E,B23002D_012M,B23002D_013E,B23002D_013M,B23002D_014E,B23002D_014M,B23002D_015E,B23002D_015M,B23002D_016E,B23002D_016M,B23002D_017E,B23002D_017M,B23002D_018E,B23002D_018M,B23002D_019E,B23002D_019M,B23002D_020E,B23002D_020M,B23002D_021E,B23002D_021M,B23002D_022E,B23002D_022M,B23002D_023E,B23002D_023M,B23002D_024E,B23002D_024M,B23002D_025E,B23002D_025M,B23002D_026E,B23002D_026M,B23002D_027E,B23002D_027M,B23002D_028E,B23002D_028M,B23002D_029E,B23002D_029M,B23002D_030E,B23002D_030M,B23002D_031E,B23002D_031M,B23002D_032E,B23002D_032M,B23002D_033E,B23002D_033M,B23002D_034E,B23002D_034M,B23002D_035E,B23002D_035M,B23002D_036E,B23002D_036M,B23002D_037E,B23002D_037M,B23002D_038E,B23002D_038M,B23002D_039E,B23002D_039M,B23002D_040E,B23002D_040M,B23002D_041E,B23002D_041M,B23002D_042E,B23002D_042M,B23002D_043E,B23002D_043M,B23002D_044E,B23002D_044M,B23002D_045E,B23002D_045M,B23002D_046E,B23002D_046M,B23002D_047E,B23002D_047M,B23002D_048E,B23002D_048M,B23002D_049E,B23002D_049M,B23002D_050E,B23002D_050M,B23002D_051E,B23002D_051M,B23002D_052E,B23002D_052M,B23002D_053E,B23002D_053M,B23002D_054E,B23002D_054M,B23002D_055E,B23002D_055M,B23002D_056E,B23002D_056M,B23002D_057E,B23002D_057M,B23002D_058E,B23002D_058M,B23002D_059E,B23002D_059M,B23002D_060E,B23002D_060M,B23002D_061E,B23002D_061M,B23002D_062E,B23002D_062M,B23002D_063E,B23002D_063M,B23002D_064E,B23002D_064M,B23002D_065E,B23002D_065M,B23002D_066E,B23002D_066M,B23002D_067E,B23002D_067M,B23002D_068E,B23002D_068M,B23002D_069E,B23002D_069M,B23002D_070E,B23002D_070M,B23002D_071E,B23002D_071M,B23002D_072E,B23002D_072M,B23002D_073E,B23002D_073M,B23002D_074E,B23002D_074M,B23002D_075E,B23002D_075M,B23002D_076E,B23002D_076M,B23002D_077E,B23002D_077M,B23002D_078E,B23002D_078M,B23002D_079E,B23002D_079M,NAME,B23002D_001MA,B23002D_001EA,B23002D_002MA,B23002D_002EA,B23002D_003MA,B23002D_003EA,B23002D_004MA,B23002D_004EA,B23002D_005MA,B23002D_005EA,B23002D_006EA,B23002D_006MA,B23002D_007EA,B23002D_007MA,B23002D_008EA,B23002D_008MA,B23002D_009MA,B23002D_009EA,B23002D_010MA,B23002D_010EA,B23002D_011EA,B23002D_011MA,B23002D_012EA,B23002D_012MA,B23002D_013MA,B23002D_013EA,B23002D_014MA,B23002D_014EA,B23002D_015MA,B23002D_015EA,B23002D_016EA,B23002D_016MA,B23002D_017EA,B23002D_017MA,B23002D_018EA,B23002D_018MA,B23002D_019MA,B23002D_019EA,B23002D_020MA,B23002D_020EA,B23002D_021EA,B23002D_021MA,B23002D_022EA,B23002D_022MA,B23002D_023EA,B23002D_023MA,B23002D_024MA,B23002D_024EA,B23002D_025MA,B23002D_025EA,B23002D_026EA,B23002D_026MA,B23002D_027EA,B23002D_027MA,B23002D_028EA,B23002D_028MA,B23002D_029EA,B23002D_029MA,B23002D_030EA,B23002D_030MA,B23002D_031MA,B23002D_031EA,B23002D_032MA,B23002D_032EA,B23002D_033MA,B23002D_033EA,B23002D_034EA,B23002D_034MA,B23002D_035MA,B23002D_035EA,B23002D_036MA,B23002D_036EA,B23002D_037MA,B23002D_037EA,B23002D_038MA,B23002D_038EA,B23002D_039EA,B23002D_039MA,B23002D_040EA,B23002D_040MA,B23002D_041MA,B23002D_041EA,B23002D_042MA,B23002D_042EA,B23002D_043MA,B23002D_043EA,B23002D_044EA,B23002D_044MA,B23002D_045EA,B23002D_045MA,B23002D_046MA,B23002D_046EA,B23002D_047MA,B23002D_047EA,B23002D_048MA,B23002D_048EA,B23002D_049EA,B23002D_049MA,B23002D_050EA,B23002D_050MA,B23002D_051MA,B23002D_051EA,B23002D_052MA,B23002D_052EA,B23002D_053MA,B23002D_053EA,B23002D_054MA,B23002D_054EA,B23002D_055MA,B23002D_055EA,B23002D_056EA,B23002D_056MA,B23002D_057MA,B23002D_057EA,B23002D_058EA,B23002D_058MA,B23002D_059MA,B23002D_059EA,B23002D_060MA,B23002D_060EA,B23002D_061EA,B23002D_061MA,B23002D_062EA,B23002D_062MA,B23002D_063EA,B23002D_063MA,B23002D_064MA,B23002D_064EA,B23002D_065MA,B23002D_065EA,B23002D_066EA,B23002D_066MA,B23002D_067EA,B23002D_067MA,B23002D_068MA,B23002D_068EA,B23002D_069MA,B23002D_069EA,B23002D_070MA,B23002D_070EA,B23002D_071EA,B23002D_071MA,B23002D_072EA,B23002D_072MA,B23002D_073EA,B23002D_073MA,B23002D_074MA,B23002D_074EA,B23002D_075MA,B23002D_075EA,B23002D_076EA,B23002D_076MA,B23002D_077EA,B23002D_077MA,B23002D_078EA,B23002D_078MA,B23002D_079MA,B23002D_079EA,state
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,4911841,15172,2286500,9780,128207,3595,26632,2037,422,377,26210,2009,20741,1729,5469,1344,101575,3650,183732,3637,108933,4111,1271,568,107662,4256,97078,4306,10584,1864,74799,4670,1258983,6669,1138305,8151,5394,1248,1132911,8170,1092863,8469,40048,3243,120678,5201,329037,2708,247426,4453,156,179,247270,4454,238963,4719,8307,1343,81611,4531,131432,4286,53822,3149,52523,3127,1299,552,77610,3672,255109,4917,25880,2493,25099,2372,781,390,229229,5398,2625341,8867,124172,3799,28343,2136,0,211,28343,2136,23472,2002,4871,935,95829,3626,174458,3164,108396,4138,775,685,107621,4287,99942,4200,7679,1256,66062,3775,1402359,6468,1078825,10046,1099,559,1077726,10039,1041205,10412,36521,2898,323534,9502,406036,2799,252973,4944,0,211,252973,4944,244899,4885,8074,1297,153063,4601,170250,4366,47699,3018,46164,2918,1535,512,122551,4596,348066,4578,23797,2431,23426,2450,371,246,324269,4518,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,135836,1726,64883,1205,4137,775,539,367,0,207,539,367,459,347,80,136,3598,775,5608,792,3209,673,68,118,3141,670,2999,651,142,175,2399,737,41265,1068,38270,1272,303,271,37967,1279,37054,1354,913,507,2995,1069,7194,288,5860,550,0,207,5860,550,5297,655,563,345,1334,540,3339,655,1453,539,1453,539,0,207,1886,570,3340,748,950,550,950,550,0,207,2390,638,70953,1327,4461,1094,1591,602,83,183,1508,593,1417,580,91,148,2870,860,5519,944,2937,714,0,207,2937,714,2713,648,224,349,2582,823,44853,1411,30092,1897,0,207,30092,1897,28365,1934,1727,694,14761,1662,8185,434,4520,644,0,207,4520,644,4173,670,347,301,3665,619,3284,750,1057,508,936,502,121,148,2227,680,4651,758,682,527,682,527,0,207,3969,720,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,1147146,7715,543489,5641,37574,2089,6767,1325,215,177,6552,1314,5956,1237,596,437,30807,1991,48717,3012,26819,2925,817,508,26002,2867,24070,2707,1932,620,21898,2846,330574,3657,302738,4415,1030,466,301708,4418,292266,4889,9442,1912,27836,3630,63498,1724,50322,2169,0,228,50322,2169,48975,2167,1347,567,13176,2034,25661,2269,10829,1705,10539,1748,290,251,14832,2289,37465,2006,6609,1237,6552,1236,57,97,30856,1972,603657,4387,34684,2740,8942,1869,238,254,8704,1843,7402,1609,1302,657,25742,2629,46191,2296,24381,2380,815,653,23566,2313,21899,2095,1667,718,21810,2709,366333,3488,262874,5524,688,466,262186,5543,251919,5773,10267,1872,103459,5409,75195,1958,44469,3101,0,228,44469,3101,43641,3136,828,428,30726,2630,33317,2144,8885,1490,8885,1490,0,228,24432,2089,47937,2642,3382,916,3286,914,96,148,44555,2644,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,311890,4287,144164,2558,9671,1183,3093,816,0,206,3093,816,2474,646,619,427,6578,1079,10887,954,7847,999,90,117,7757,987,6764,921,993,565,3040,731,81336,2057,75453,2259,981,433,74472,2239,72653,2240,1819,800,5883,1428,21457,585,18070,1009,0,206,18070,1009,17377,1088,693,454,3387,833,7998,966,4075,748,3919,726,156,151,3923,827,12815,977,2248,510,2015,495,233,232,10567,994,167726,2618,9508,1222,2697,597,0,206,2697,597,2282,544,415,355,6811,1181,10420,1135,7194,1323,114,234,7080,1356,6781,1286,299,249,3226,889,95218,1697,75442,2573,156,228,75286,2552,73205,2399,2081,644,19776,2038,24296,1211,16939,1463,0,206,16939,1463,16577,1467,362,271,7357,1278,9492,1087,3570,851,3570,851,0,206,5922,1010,18792,1470,1458,522,1236,461,222,264,17334,1585,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,500169,5409,225644,3809,15459,1888,2768,1003,0,229,2768,1003,1939,903,829,568,12691,1781,24902,2521,13155,2217,307,236,12848,2206,11296,1967,1552,1230,11747,1742,121094,3278,106769,4184,1267,531,105502,4077,101587,3848,3915,1546,14325,2427,29588,1361,21777,1429,0,229,21777,1429,21556,1432,221,217,7811,1656,11679,1395,4445,799,4445,799,0,229,7234,1417,22922,1693,3402,973,2901,957,501,455,19520,1612,274525,3654,14774,2148,2839,928,0,229,2839,928,2292,770,547,471,11935,2033,18329,1975,10132,1718,159,228,9973,1722,9166,1696,807,470,8197,1367,149680,3228,104390,3953,107,143,104283,3972,99565,4028,4718,1234,45290,3634,41290,2051,23493,2148,0,229,23493,2148,23017,2171,476,279,17797,1850,19641,2138,5614,1091,5542,1120,72,124,14027,1921,30811,2086,2391,766,2391,766,0,229,28420,2037,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,393841,4460,185380,2637,14990,1433,3806,1002,0,211,3806,1002,2429,708,1377,690,11184,1268,20526,1389,9212,1695,0,211,9212,1695,8801,1718,411,303,11314,1615,109503,2112,98343,2531,52,87,98291,2529,96220,2677,2071,822,11160,1707,21076,801,16626,1213,0,211,16626,1213,16291,1198,335,261,4450,1120,7036,817,3038,767,2918,756,120,187,3998,915,12249,1027,1299,662,1135,597,164,194,10950,1047,208461,3029,15887,1477,5744,1154,67,141,5677,1122,4842,948,835,458,10143,1462,22722,1602,13195,1773,0,211,13195,1773,11895,1587,1300,628,9527,1902,122657,1950,94673,2471,46,83,94627,2490,90849,2521,3778,867,27984,2120,22986,895,13136,1360,0,211,13136,1360,12592,1354,544,373,9850,1297,8165,929,1721,578,1721,578,0,211,6444,948,16044,1027,1025,377,1025,377,0,211,15019,1089,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,65269,2366,29423,1615,1979,615,819,468,0,193,819,468,819,468,0,193,1160,531,3690,637,2429,835,56,100,2373,833,1793,714,580,723,1261,662,17892,1360,16104,1511,0,193,16104,1511,15562,1477,542,793,1788,823,3051,397,2475,460,0,193,2475,460,2437,461,38,64,576,365,1300,282,603,208,603,208,0,193,697,268,1511,388,351,286,351,286,0,193,1160,379,35846,1732,2272,551,1136,452,38,67,1098,442,975,433,123,151,1136,452,4743,999,3539,727,0,193,3539,727,3457,739,82,96,1204,805,20241,1302,15749,1473,96,159,15653,1482,15470,1472,183,183,4492,1190,4264,523,2563,420,0,193,2563,420,2512,435,51,89,1701,589,1353,387,353,226,353,226,0,193,1000,355,2973,626,141,202,141,202,0,193,2832,592,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,1395840,7949,654124,5191,37603,1614,6635,1145,25,37,6610,1148,5784,1043,826,333,30968,1808,55416,1752,32486,1841,355,349,32131,1808,28961,1870,3170,692,22930,2108,362037,4048,330457,4775,305,243,330152,4805,318397,4853,11755,1733,31580,3070,100645,1417,76186,2123,0,201,76186,2123,73058,2060,3128,899,24459,2236,38264,2106,13969,1536,13661,1559,308,217,24295,1818,60159,2265,7282,1250,7226,1238,56,65,52877,1990,741716,4640,37951,1990,8213,1245,29,49,8184,1244,6801,1298,1383,552,29738,2013,57532,2002,32286,2035,8,16,32278,2035,28490,2149,3788,1082,25246,2217,418089,3053,309979,4690,136,169,309843,4700,299579,4709,10264,1408,108110,4251,109561,1275,66589,2381,0,201,66589,2381,64500,2389,2089,697,42972,2385,40934,2697,11122,1600,10768,1599,354,230,29812,2438,77649,2609,4413,887,4044,898,369,282,73236,2702,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,701253,4583,337943,2524,19240,1691,4312,1105,0,210,4312,1105,3016,735,1296,599,14928,1432,24812,1861,13426,1910,62,89,13364,1908,11942,1711,1422,686,11386,1750,201282,2252,187983,2636,30,56,187953,2622,182643,2903,5310,1163,13299,1792,46570,702,39102,1298,0,210,39102,1298,37258,1380,1844,545,7468,1255,16578,1537,8011,1272,7784,1261,227,193,8567,1516,29461,1659,5363,1349,4960,1336,403,268,24098,1957,363310,2821,20260,1523,4452,1103,0,210,4452,1103,3826,1049,626,334,15808,1432,24288,1633,12539,1657,0,210,12539,1657,11479,1526,1060,579,11749,1566,212942,2005,155059,3885,0,210,155059,3885,148259,3926,6800,1384,57883,3376,51120,1061,33089,1729,0,210,33089,1729,32405,1825,684,323,18031,1802,18075,1458,5724,1081,5325,1056,399,250,12351,1442,36625,1684,2407,727,2246,715,161,180,34218,1763,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,220985,4339,104554,2676,8833,2549,1463,462,0,195,1463,462,1112,425,351,255,7370,2517,9909,2188,5447,1692,0,195,5447,1692,5168,1599,279,237,4462,1082,64554,2020,59882,2182,125,126,59757,2171,58686,2229,1071,543,4672,1197,10605,978,9126,1026,0,195,9126,1026,9126,1026,0,195,1479,512,3984,801,1779,834,1709,814,70,118,2205,485,6669,899,1337,520,1337,520,0,195,5332,817,116431,2616,9024,1823,2731,928,0,195,2731,928,2551,949,180,229,6293,1499,10646,1705,6326,1383,0,195,6326,1383,6040,1351,286,242,4320,1040,69574,2435,49031,2701,107,174,48924,2687,47568,2699,1356,579,20543,2342,12406,950,6943,1065,0,195,6943,1065,6904,1043,39,70,5463,972,5176,915,2090,712,2037,728,53,95,3086,857,9605,1244,626,433,626,433,0,195,8979,1125,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,100315,2825,46584,2212,2187,739,401,284,0,190,401,284,279,230,122,177,1786,689,5621,1318,2959,1009,212,318,2747,929,2222,889,525,498,2662,1083,29566,2119,26881,2017,970,798,25911,1766,25090,1825,821,417,2685,1036,4644,629,3792,699,0,190,3792,699,3792,699,0,190,852,485,1431,602,1075,458,1075,458,0,190,356,409,3135,580,648,351,648,351,0,190,2487,659,53731,2161,4212,1410,854,550,0,190,854,550,854,550,0,190,3358,1143,5435,1255,2559,885,0,190,2559,885,2425,858,134,138,2876,1117,29911,1579,22586,1781,78,166,22508,1780,22104,1847,404,336,7325,1385,7159,929,4717,980,0,190,4717,980,4572,945,145,262,2442,707,2528,687,597,361,597,361,0,190,1931,645,4486,1049,299,248,299,248,0,190,4187,1071,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,369633,4585,174254,2921,13340,1595,3169,1005,0,177,3169,1005,2634,970,535,324,10171,1229,17723,1527,9218,1541,0,177,9218,1541,7590,1509,1628,754,8505,1203,101919,2172,93037,2164,28,48,93009,2166,89809,2437,3200,1088,8882,1584,20648,1112,15998,1438,64,105,15934,1445,14946,1405,988,520,4650,1075,7606,1259,3333,778,3015,754,318,374,4273,973,13018,1251,1893,589,1652,592,241,276,11125,1183,195379,2655,13985,1260,4222,1019,0,177,4222,1019,4050,1020,172,158,9763,1234,17672,1351,9637,1363,0,177,9637,1363,8476,1168,1161,556,8035,1064,114938,1964,82275,2986,0,177,82275,2986,79796,2885,2479,716,32663,2798,23489,1144,15148,1428,0,177,15148,1428,14322,1324,826,413,8341,1287,10079,1366,3021,853,3021,853,0,177,7058,1220,15216,1458,826,367,738,367,88,94,14390,1372,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
